"","date","HTBI"
"989","2016-06-15",18.84
"990","2016-06-16",18.9
"991","2016-06-17",18.709999
"992","2016-06-20",19.059999
"993","2016-06-21",19.059999
"994","2016-06-22",18.799999
"995","2016-06-23",19.15
"996","2016-06-24",18.459999
"997","2016-06-27",18
"998","2016-06-28",18.23
"999","2016-06-29",18.190001
"1000","2016-06-30",18.5
"1001","2016-07-01",18.620001
"1002","2016-07-05",18.32
"1003","2016-07-06",18.33
"1004","2016-07-07",18.24
"1005","2016-07-08",18.24
"1006","2016-07-11",18.51
"1007","2016-07-12",18.98
"1008","2016-07-13",18.950001
"1009","2016-07-14",18.98
"1010","2016-07-15",19.110001
"1011","2016-07-18",18.959999
"1012","2016-07-19",18.959999
"1013","2016-07-20",18.77
"1014","2016-07-21",18.700001
"1015","2016-07-22",18.870001
"1016","2016-07-25",18.620001
"1017","2016-07-26",18.530001
"1018","2016-07-27",18.440001
"1019","2016-07-28",18.52
"1020","2016-07-29",18.379999
"1021","2016-08-01",18.35
"1022","2016-08-02",18.35
"1023","2016-08-03",18.469999
"1024","2016-08-04",18.49
"1025","2016-08-05",18.82
"1026","2016-08-08",19.09
"1027","2016-08-09",19.02
"1028","2016-08-10",19.030001
"1029","2016-08-11",18.969999
"1030","2016-08-12",18.790001
"1031","2016-08-15",18.92
"1032","2016-08-16",19
"1033","2016-08-17",19.059999
"1034","2016-08-18",19.040001
"1035","2016-08-19",19.08
"1036","2016-08-22",19.02
"1037","2016-08-23",19.16
"1038","2016-08-24",19.27
"1039","2016-08-25",19.209999
"1040","2016-08-26",19.32
"1041","2016-08-29",19.26
"1042","2016-08-30",19.26
"1043","2016-08-31",19.120001
"1044","2016-09-01",19.18
"1045","2016-09-02",19.41
"1046","2016-09-06",19.280001
"1047","2016-09-07",19.33
"1048","2016-09-08",19.17
"1049","2016-09-09",19.040001
"1050","2016-09-12",19.09
"1051","2016-09-13",18.98
"1052","2016-09-14",19
"1053","2016-09-15",19.07
"1054","2016-09-16",18.860001
"1055","2016-09-19",19.08
"1056","2016-09-20",18.969999
"1057","2016-09-21",19.02
"1058","2016-09-22",19.07
"1059","2016-09-23",18.91
"1060","2016-09-26",18.41
"1061","2016-09-27",18.559999
"1062","2016-09-28",18.459999
"1063","2016-09-29",18.15
"1064","2016-09-30",18.5
"1065","2016-10-03",18.25
"1066","2016-10-04",18.42
"1067","2016-10-05",18.459999
"1068","2016-10-06",18.450001
"1069","2016-10-07",18.620001
"1070","2016-10-10",18.709999
"1071","2016-10-11",18.450001
"1072","2016-10-12",18.440001
"1073","2016-10-13",18.219999
"1074","2016-10-14",18.09
"1075","2016-10-17",18.09
"1076","2016-10-18",18.139999
"1077","2016-10-19",18.34
"1078","2016-10-20",18.15
"1079","2016-10-21",18.07
"1080","2016-10-24",18.280001
"1081","2016-10-25",18.280001
"1082","2016-10-26",18.059999
"1083","2016-10-27",18.73
"1084","2016-10-28",18.719999
"1085","2016-10-31",18.6
"1086","2016-11-01",18.700001
"1087","2016-11-02",18.549999
"1088","2016-11-03",18.75
"1089","2016-11-04",18.549999
"1090","2016-11-07",19.1
"1091","2016-11-08",18.799999
"1092","2016-11-09",19.700001
"1093","2016-11-10",20.15
"1094","2016-11-11",21
"1095","2016-11-14",21.4
"1096","2016-11-15",21.65
"1097","2016-11-16",21.65
"1098","2016-11-17",22.299999
"1099","2016-11-18",22.700001
"1100","2016-11-21",23.15
"1101","2016-11-22",23.450001
"1102","2016-11-23",23.5
"1103","2016-11-25",24
"1104","2016-11-28",23.700001
"1105","2016-11-29",23.799999
"1106","2016-11-30",23.700001
"1107","2016-12-01",23.85
"1108","2016-12-02",23.5
"1109","2016-12-05",24.299999
"1110","2016-12-06",24.299999
"1111","2016-12-07",24.35
"1112","2016-12-08",25.4
"1113","2016-12-09",25.549999
"1114","2016-12-12",25.299999
"1115","2016-12-13",25.450001
"1116","2016-12-14",25.299999
"1117","2016-12-15",25.75
"1118","2016-12-16",25.9
"1119","2016-12-19",26.9
"1120","2016-12-20",26.9
"1121","2016-12-21",26.700001
"1122","2016-12-22",26.35
"1123","2016-12-23",26.35
"1124","2016-12-27",26.35
"1125","2016-12-28",26.049999
"1126","2016-12-29",25.950001
"1127","2016-12-30",25.9
"1128","2017-01-03",26.049999
"1129","2017-01-04",26.049999
"1130","2017-01-05",25.9
"1131","2017-01-06",25.9
"1132","2017-01-09",25.15
"1133","2017-01-10",25.1
"1134","2017-01-11",25.1
"1135","2017-01-12",24.5
"1136","2017-01-13",25
"1137","2017-01-17",24.549999
"1138","2017-01-18",24.799999
"1139","2017-01-19",24.85
"1140","2017-01-20",25.15
"1141","2017-01-23",24.75
"1142","2017-01-24",25.1
"1143","2017-01-25",25.5
"1144","2017-01-26",25.299999
"1145","2017-01-27",25.200001
"1146","2017-01-30",24.5
"1147","2017-01-31",24.75
"1148","2017-02-01",24.950001
"1149","2017-02-02",24.85
"1150","2017-02-03",25.35
"1151","2017-02-06",24.9
"1152","2017-02-07",24.35
"1153","2017-02-08",23.85
"1154","2017-02-09",24.25
"1155","2017-02-10",24.950001
"1156","2017-02-13",25.799999
"1157","2017-02-14",25.85
"1158","2017-02-15",25.5
"1159","2017-02-16",26
"1160","2017-02-17",26
"1161","2017-02-21",25.950001
"1162","2017-02-22",25.75
"1163","2017-02-23",25.450001
"1164","2017-02-24",25.4
"1165","2017-02-27",25.15
"1166","2017-02-28",24
"1167","2017-03-01",24.4
"1168","2017-03-02",24.1
"1169","2017-03-03",23.950001
"1170","2017-03-06",24.1
"1171","2017-03-07",24
"1172","2017-03-08",24.049999
"1173","2017-03-09",24.200001
"1174","2017-03-10",24.1
"1175","2017-03-13",23.799999
"1176","2017-03-14",23.799999
"1177","2017-03-15",23.780001
"1178","2017-03-16",23.950001
"1179","2017-03-17",23.5
"1180","2017-03-20",23.5
"1181","2017-03-21",23
"1182","2017-03-22",22.5
"1183","2017-03-23",22.75
"1184","2017-03-24",22.35
"1185","2017-03-27",22.299999
"1186","2017-03-28",22.65
"1187","2017-03-29",22.799999
"1188","2017-03-30",23.450001
"1189","2017-03-31",23.5
"1190","2017-04-03",23.5
"1191","2017-04-04",23.700001
"1192","2017-04-05",23.700001
"1193","2017-04-06",23.6
"1194","2017-04-07",23.9
"1195","2017-04-10",23.549999
"1196","2017-04-11",23.799999
"1197","2017-04-12",23.5
"1198","2017-04-13",23.15
"1199","2017-04-17",23.4
"1200","2017-04-18",23.200001
"1201","2017-04-19",23.4
"1202","2017-04-20",24.25
"1203","2017-04-21",24.35
"1204","2017-04-24",24.85
"1205","2017-04-25",25.299999
"1206","2017-04-26",25.549999
"1207","2017-04-27",25.049999
"1208","2017-04-28",25
"1209","2017-05-01",25
"1210","2017-05-02",25.049999
"1211","2017-05-03",25.15
"1212","2017-05-04",25.450001
"1213","2017-05-05",24.9
"1214","2017-05-08",25.1
"1215","2017-05-09",24.85
"1216","2017-05-10",25.1
"1217","2017-05-11",25
"1218","2017-05-12",24.4
"1219","2017-05-15",25.35
"1220","2017-05-16",25.15
"1221","2017-05-17",23.65
"1222","2017-05-18",24.549999
"1223","2017-05-19",24.6
"1224","2017-05-22",24.799999
"1225","2017-05-23",25.1
"1226","2017-05-24",24.9
"1227","2017-05-25",25.049999
"1228","2017-05-26",25.049999
"1229","2017-05-30",24.700001
"1230","2017-05-31",24.75
"1231","2017-06-01",25.049999
"1232","2017-06-02",25.1
"1233","2017-06-05",24.950001
"1234","2017-06-06",24.75
"1235","2017-06-07",24.65
"1236","2017-06-08",25
"1237","2017-06-09",24.950001
"1238","2017-06-12",24.799999
"1239","2017-06-13",25.049999
"1240","2017-06-14",24.9
"1241","2017-06-15",24.9
"1242","2017-06-16",24.4
"1243","2017-06-19",24.6
"1244","2017-06-20",24.75
"1245","2017-06-21",24.25
"1246","2017-06-22",24.5
"1247","2017-06-23",24.65
"1248","2017-06-26",24.35
"1249","2017-06-27",24.549999
"1250","2017-06-28",24.75
"1251","2017-06-29",24.950001
"1252","2017-06-30",24.4
"1253","2017-07-03",24.700001
"1254","2017-07-05",24.799999
"1255","2017-07-06",24.5
"1256","2017-07-07",24.65
"1257","2017-07-10",24.299999
"1258","2017-07-11",24.35
"1259","2017-07-12",24.450001
"1260","2017-07-13",24.4
"1261","2017-07-14",24.25
"1262","2017-07-17",23.950001
"1263","2017-07-18",24.049999
"1264","2017-07-19",24.25
"1265","2017-07-20",24.049999
"1266","2017-07-21",24.049999
"1267","2017-07-24",24.450001
"1268","2017-07-25",24.450001
"1269","2017-07-26",24.1
"1270","2017-07-27",23.75
"1271","2017-07-28",23.65
"1272","2017-07-31",24.15
"1273","2017-08-01",23.950001
"1274","2017-08-02",23.700001
"1275","2017-08-03",23.15
"1276","2017-08-04",23.1
"1277","2017-08-07",23.049999
"1278","2017-08-08",23.35
"1279","2017-08-09",22.799999
"1280","2017-08-10",22.65
"1281","2017-08-11",22.35
"1282","2017-08-14",23.200001
"1283","2017-08-15",22.85
"1284","2017-08-16",23
"1285","2017-08-17",22.6
"1286","2017-08-18",22.65
"1287","2017-08-21",22.799999
"1288","2017-08-22",23.049999
"1289","2017-08-23",23.1
"1290","2017-08-24",23.15
"1291","2017-08-25",23.25
"1292","2017-08-28",23.1
"1293","2017-08-29",23.299999
"1294","2017-08-30",23.200001
"1295","2017-08-31",23.200001
"1296","2017-09-01",23.200001
"1297","2017-09-05",23.15
"1298","2017-09-06",23.200001
"1299","2017-09-07",23.200001
"1300","2017-09-08",23.200001
"1301","2017-09-11",23.6
"1302","2017-09-12",23.799999
"1303","2017-09-13",23.950001
"1304","2017-09-14",24.5
"1305","2017-09-15",24.35
"1306","2017-09-18",24.5
"1307","2017-09-19",24.299999
"1308","2017-09-20",24.25
"1309","2017-09-21",24.75
"1310","2017-09-22",25.200001
"1311","2017-09-25",25.049999
"1312","2017-09-26",25.35
"1313","2017-09-27",25.9
"1314","2017-09-28",26.4
"1315","2017-09-29",25.65
"1316","2017-10-02",26.200001
"1317","2017-10-03",26.450001
"1318","2017-10-04",25.799999
"1319","2017-10-05",26.35
"1320","2017-10-06",26.25
"1321","2017-10-09",26.299999
"1322","2017-10-10",26.5
"1323","2017-10-11",26.450001
"1324","2017-10-12",26.299999
"1325","2017-10-13",26.15
"1326","2017-10-16",26.200001
"1327","2017-10-17",25.75
"1328","2017-10-18",25.950001
"1329","2017-10-19",26.200001
"1330","2017-10-20",26.1
"1331","2017-10-23",25.799999
"1332","2017-10-24",25.799999
"1333","2017-10-25",26
"1334","2017-10-26",25.85
"1335","2017-10-27",26.15
"1336","2017-10-30",25.799999
"1337","2017-10-31",26.25
"1338","2017-11-01",25.9
"1339","2017-11-02",26.799999
"1340","2017-11-03",26.5
"1341","2017-11-06",26.1
"1342","2017-11-07",25.799999
"1343","2017-11-08",25.6
"1344","2017-11-09",25.35
"1345","2017-11-10",25.15
"1346","2017-11-13",25.35
"1347","2017-11-14",25.700001
"1348","2017-11-15",25.700001
"1349","2017-11-16",25.950001
"1350","2017-11-17",26
"1351","2017-11-20",26.5
"1352","2017-11-21",26.450001
"1353","2017-11-22",26.299999
"1354","2017-11-24",26.299999
"1355","2017-11-27",26.450001
"1356","2017-11-28",26.549999
"1357","2017-11-29",26.799999
"1358","2017-11-30",27
"1359","2017-12-01",27.200001
"1360","2017-12-04",27.200001
"1361","2017-12-05",26.85
"1362","2017-12-06",26.5
"1363","2017-12-07",26.6
"1364","2017-12-08",26.5
"1365","2017-12-11",26.25
"1366","2017-12-12",26.25
"1367","2017-12-13",26.35
"1368","2017-12-14",26.35
"1369","2017-12-15",27.35
"1370","2017-12-18",27.700001
"1371","2017-12-19",27.15
"1372","2017-12-20",26.700001
"1373","2017-12-21",26.549999
"1374","2017-12-22",26.65
"1375","2017-12-26",26.049999
"1376","2017-12-27",25.700001
"1377","2017-12-28",25.85
"1378","2017-12-29",25.75
"1379","2018-01-02",25.700001
"1380","2018-01-03",25.65
"1381","2018-01-04",25.65
"1382","2018-01-05",25.4
"1383","2018-01-08",25
"1384","2018-01-09",25.049999
"1385","2018-01-10",25.049999
"1386","2018-01-11",25.75
"1387","2018-01-12",26
"1388","2018-01-16",25.9
"1389","2018-01-17",26.049999
"1390","2018-01-18",26.049999
"1391","2018-01-19",26.1
"1392","2018-01-22",26.1
"1393","2018-01-23",26
"1394","2018-01-24",26
"1395","2018-01-25",26.1
"1396","2018-01-26",25.85
"1397","2018-01-29",25.25
"1398","2018-01-30",25.4
"1399","2018-01-31",25.35
"1400","2018-02-01",26.25
"1401","2018-02-02",25.85
"1402","2018-02-05",25.25
"1403","2018-02-06",25.549999
"1404","2018-02-07",25.700001
"1405","2018-02-08",25.549999
"1406","2018-02-09",26
"1407","2018-02-12",25.5
"1408","2018-02-13",26
"1409","2018-02-14",25.65
"1410","2018-02-15",26.1
"1411","2018-02-16",26.15
"1412","2018-02-20",26
"1413","2018-02-21",26.049999
"1414","2018-02-22",26.049999
"1415","2018-02-23",26.25
"1416","2018-02-26",26.35
"1417","2018-02-27",26.200001
"1418","2018-02-28",25.950001
"1419","2018-03-01",26
"1420","2018-03-02",26.549999
"1421","2018-03-05",26.549999
"1422","2018-03-06",26.75
"1423","2018-03-07",27.200001
"1424","2018-03-08",27.049999
"1425","2018-03-09",27.950001
"1426","2018-03-12",27.85
"1427","2018-03-13",27.5
"1428","2018-03-14",27.4
"1429","2018-03-15",27.299999
"1430","2018-03-16",27.5
"1431","2018-03-19",27.35
"1432","2018-03-20",26.950001
"1433","2018-03-21",27.049999
"1434","2018-03-22",26.299999
"1435","2018-03-23",26.049999
"1436","2018-03-26",26.4
"1437","2018-03-27",26.1
"1438","2018-03-28",26.15
"1439","2018-03-29",26.049999
"1440","2018-04-02",26.15
"1441","2018-04-03",26.549999
"1442","2018-04-04",26.9
"1443","2018-04-05",26.83
"1444","2018-04-06",26.549999
"1445","2018-04-09",26.4
"1446","2018-04-10",26.85
"1447","2018-04-11",26.65
"1448","2018-04-12",26.6
"1449","2018-04-13",26.35
"1450","2018-04-16",26.5
"1451","2018-04-17",26.450001
"1452","2018-04-18",26.5
"1453","2018-04-19",26.75
"1454","2018-04-20",26.9
"1455","2018-04-23",26.9
"1456","2018-04-24",26.950001
"1457","2018-04-25",26.75
"1458","2018-04-26",26.65
"1459","2018-04-27",26.049999
"1460","2018-04-30",26.1
"1461","2018-05-01",26.299999
"1462","2018-05-02",26.15
"1463","2018-05-03",26.1
"1464","2018-05-04",26.450001
"1465","2018-05-07",26.799999
"1466","2018-05-08",27
"1467","2018-05-09",26.9
"1468","2018-05-10",26.799999
"1469","2018-05-11",26.85
"1470","2018-05-14",26.5
"1471","2018-05-15",26.6
"1472","2018-05-16",27
"1473","2018-05-17",26.950001
"1474","2018-05-18",26.9
"1475","2018-05-21",26.85
"1476","2018-05-22",26.85
"1477","2018-05-23",27.049999
"1478","2018-05-24",26.9
"1479","2018-05-25",26.950001
"1480","2018-05-29",26.950001
"1481","2018-05-30",26.950001
"1482","2018-05-31",26.9
"1483","2018-06-01",27
"1484","2018-06-04",26.950001
"1485","2018-06-05",27.700001
"1486","2018-06-06",27.9
"1487","2018-06-07",28
"1488","2018-06-08",27.950001
"1489","2018-06-11",27.450001
"1490","2018-06-12",27.4
"1491","2018-06-13",27.450001
"1492","2018-06-14",27.4
"1493","2018-06-15",27.65
"1494","2018-06-18",27.950001
"1495","2018-06-19",28.200001
"1496","2018-06-20",27.85
"1497","2018-06-21",29
"1498","2018-06-22",29.25
"1499","2018-06-25",29.299999
"1500","2018-06-26",29.299999
"1501","2018-06-27",28.450001
"1502","2018-06-28",28.450001
"1503","2018-06-29",28.15
"1504","2018-07-02",28.299999
"1505","2018-07-03",28.5
"1506","2018-07-05",28.5
"1507","2018-07-06",28.65
"1508","2018-07-09",28.700001
"1509","2018-07-10",28.65
"1510","2018-07-11",28.65
"1511","2018-07-12",28.75
"1512","2018-07-13",28.35
"1513","2018-07-16",28.200001
"1514","2018-07-17",28.049999
"1515","2018-07-18",28.200001
"1516","2018-07-19",28.65
"1517","2018-07-20",28.700001
"1518","2018-07-23",28.75
"1519","2018-07-24",28.549999
"1520","2018-07-25",28.299999
"1521","2018-07-26",28.549999
"1522","2018-07-27",28.549999
"1523","2018-07-30",28.5
"1524","2018-07-31",29.1
"1525","2018-08-01",29.6
"1526","2018-08-02",29.700001
"1527","2018-08-03",29.15
"1528","2018-08-06",29.25
"1529","2018-08-07",29.200001
"1530","2018-08-08",29.6
"1531","2018-08-09",29.75
"1532","2018-08-10",29.700001
"1533","2018-08-13",29.65
"1534","2018-08-14",29.450001
"1535","2018-08-15",29.049999
"1536","2018-08-16",29.549999
"1537","2018-08-17",29.549999
"1538","2018-08-20",29.700001
"1539","2018-08-21",29.85
"1540","2018-08-22",29.700001
"1541","2018-08-23",29.4
"1542","2018-08-24",29.4
"1543","2018-08-27",29.25
"1544","2018-08-28",28.9
"1545","2018-08-29",28.799999
"1546","2018-08-30",28.700001
"1547","2018-08-31",28.799999
"1548","2018-09-04",28.6
"1549","2018-09-05",28.9
"1550","2018-09-06",28.700001
"1551","2018-09-07",28.799999
"1552","2018-09-10",28.799999
"1553","2018-09-11",28.75
"1554","2018-09-12",28.75
"1555","2018-09-13",28.950001
"1556","2018-09-14",29.200001
"1557","2018-09-17",29.049999
"1558","2018-09-18",29
"1559","2018-09-19",29.5
"1560","2018-09-20",29.700001
"1561","2018-09-21",29.799999
"1562","2018-09-24",29.5
"1563","2018-09-25",29.9
"1564","2018-09-26",29.5
"1565","2018-09-27",28.950001
"1566","2018-09-28",29.15
"1567","2018-10-01",28.719999
"1568","2018-10-02",28.41
"1569","2018-10-03",28.780001
"1570","2018-10-04",28.75
"1571","2018-10-05",28.540001
"1572","2018-10-08",28.459999
"1573","2018-10-09",28.93
"1574","2018-10-10",28.57
"1575","2018-10-11",28.85
"1576","2018-10-12",27.82
"1577","2018-10-15",27.76
"1578","2018-10-16",28.299999
"1579","2018-10-17",28.200001
"1580","2018-10-18",28.059999
"1581","2018-10-19",27.77
"1582","2018-10-22",27.26
"1583","2018-10-23",27.18
"1584","2018-10-24",26.120001
"1585","2018-10-25",26.370001
"1586","2018-10-26",26.450001
"1587","2018-10-29",26.700001
"1588","2018-10-30",27.18
"1589","2018-10-31",27.26
"1590","2018-11-01",27.42
"1591","2018-11-02",27.49
"1592","2018-11-05",27.5
"1593","2018-11-06",27.66
"1594","2018-11-07",27.5
"1595","2018-11-08",27.639999
"1596","2018-11-09",27.209999
"1597","2018-11-12",27.139999
"1598","2018-11-13",27.16
"1599","2018-11-14",26.6
"1600","2018-11-15",26.76
"1601","2018-11-16",26.860001
"1602","2018-11-19",26.450001
"1603","2018-11-20",26
"1604","2018-11-21",26.01
"1605","2018-11-23",26.190001
"1606","2018-11-26",26.17
"1607","2018-11-27",25.870001
"1608","2018-11-28",26.65
"1609","2018-11-29",26.139999
"1610","2018-11-30",25.99
"1611","2018-12-03",25.57
"1612","2018-12-04",24.25
"1613","2018-12-06",24.52
"1614","2018-12-07",24.83
"1615","2018-12-10",24.889999
"1616","2018-12-11",25.07
"1617","2018-12-12",25.66
"1618","2018-12-13",25.15
"1619","2018-12-14",25.02
"1620","2018-12-17",25.24
"1621","2018-12-18",25.459999
"1622","2018-12-19",24.99
"1623","2018-12-20",25.09
"1624","2018-12-21",25.25
"1625","2018-12-24",24.809999
"1626","2018-12-26",25.59
"1627","2018-12-27",25.35
"1628","2018-12-28",26.07
"1629","2018-12-31",26.18
"1630","2019-01-02",26.879999
"1631","2019-01-03",26.25
"1632","2019-01-04",26.5
"1633","2019-01-07",26.49
"1634","2019-01-08",26.5
"1635","2019-01-09",26.280001
"1636","2019-01-10",26.110001
"1637","2019-01-11",26.25
"1638","2019-01-14",26.190001
"1639","2019-01-15",26.26
"1640","2019-01-16",26.370001
"1641","2019-01-17",26.66
"1642","2019-01-18",26.75
"1643","2019-01-22",26.559999
"1644","2019-01-23",26.6
"1645","2019-01-24",26.6
"1646","2019-01-25",26.450001
"1647","2019-01-28",26.68
"1648","2019-01-29",27
"1649","2019-01-30",26.99
"1650","2019-01-31",27
"1651","2019-02-01",26.799999
"1652","2019-02-04",27
"1653","2019-02-05",27
"1654","2019-02-06",27.030001
"1655","2019-02-07",27
"1656","2019-02-08",27.49
"1657","2019-02-11",27.51
"1658","2019-02-12",27.51
"1659","2019-02-13",27.35
"1660","2019-02-14",27.049999
"1661","2019-02-15",27.76
"1662","2019-02-19",27.73
"1663","2019-02-20",27.82
"1664","2019-02-21",27.67
"1665","2019-02-22",27.559999
"1666","2019-02-25",27.299999
"1667","2019-02-26",27.07
"1668","2019-02-27",27.190001
"1669","2019-02-28",27.23
"1670","2019-03-01",27.139999
"1671","2019-03-04",27.040001
"1672","2019-03-05",26.73
"1673","2019-03-06",26.5
"1674","2019-03-07",26.719999
"1675","2019-03-08",26.799999
"1676","2019-03-11",27.049999
"1677","2019-03-12",27.07
"1678","2019-03-13",27.139999
"1679","2019-03-14",27
"1680","2019-03-15",26.799999
"1681","2019-03-18",26.879999
"1682","2019-03-19",26.629999
"1683","2019-03-20",26.309999
"1684","2019-03-21",25.719999
"1685","2019-03-22",24.860001
"1686","2019-03-25",24.860001
"1687","2019-03-26",25.309999
"1688","2019-03-27",25.280001
"1689","2019-03-28",25.360001
"1690","2019-03-29",25.200001
"1691","2019-04-01",25.299999
"1692","2019-04-02",25.450001
"1693","2019-04-03",25.27
"1694","2019-04-04",25.33
"1695","2019-04-05",25.6
"1696","2019-04-08",25.51
"1697","2019-04-09",25.27
"1698","2019-04-10",25.809999
"1699","2019-04-11",25.629999
"1700","2019-04-12",25.549999
"1701","2019-04-15",25.27
"1702","2019-04-16",25.719999
"1703","2019-04-17",25.610001
"1704","2019-04-18",25.389999
"1705","2019-04-22",25.33
"1706","2019-04-23",25.83
"1707","2019-04-24",25.889999
"1708","2019-04-25",25.290001
"1709","2019-04-26",25.58
"1710","2019-04-29",25.780001
"1711","2019-04-30",25.360001
"1712","2019-05-01",25.33
"1713","2019-05-02",25.540001
"1714","2019-05-03",25.969999
"1715","2019-05-06",25.549999
"1716","2019-05-07",25.309999
"1717","2019-05-08",25.49
"1718","2019-05-09",25.49
"1719","2019-05-10",25.48
"1720","2019-05-13",25.200001
"1721","2019-05-14",25.309999
"1722","2019-05-15",25.26
"1723","2019-05-16",25.379999
"1724","2019-05-17",25.290001
"1725","2019-05-20",25.4
"1726","2019-05-21",25.469999
"1727","2019-05-22",25.27
"1728","2019-05-23",25.07
"1729","2019-05-24",25.110001
"1730","2019-05-28",24.93
"1731","2019-05-29",24.879999
"1732","2019-05-30",24.690001
"1733","2019-05-31",24.48
"1734","2019-06-03",24.27
"1735","2019-06-04",24.52
"1736","2019-06-05",24.52
"1737","2019-06-06",24.17
"1738","2019-06-07",24.41
"1739","2019-06-10",24.629999
"1740","2019-06-11",24.780001
"1741","2019-06-12",24.74
"1742","2019-06-13",24.879999
"1743","2019-06-14",25.07
"1744","2019-06-17",24.77
"1745","2019-06-18",25.030001
"1746","2019-06-19",24.76
"1747","2019-06-20",24.58
"1748","2019-06-21",24.299999
"1749","2019-06-24",24.41
"1750","2019-06-25",24.51
"1751","2019-06-26",24.5
"1752","2019-06-27",24.93
"1753","2019-06-28",25.139999
"1754","2019-07-01",25.040001
"1755","2019-07-02",25
"1756","2019-07-03",25.1
"1757","2019-07-05",25.309999
"1758","2019-07-08",25.209999
"1759","2019-07-09",25.059999
"1760","2019-07-10",24.940001
"1761","2019-07-11",25.280001
"1762","2019-07-12",25.280001
"1763","2019-07-15",25.01
"1764","2019-07-16",24.799999
"1765","2019-07-17",24.67
"1766","2019-07-18",24.98
"1767","2019-07-19",25.049999
"1768","2019-07-22",24.84
"1769","2019-07-23",24.73
"1770","2019-07-24",25.309999
"1771","2019-07-25",25.280001
"1772","2019-07-26",25.91
"1773","2019-07-29",25.91
"1774","2019-07-30",26.24
"1775","2019-07-31",26.129999
"1776","2019-08-01",25
"1777","2019-08-02",25.059999
"1778","2019-08-05",24.84
"1779","2019-08-06",25.059999
"1780","2019-08-07",24.950001
"1781","2019-08-08",25.33
"1782","2019-08-09",25.23
"1783","2019-08-12",25.15
"1784","2019-08-13",25.559999
"1785","2019-08-14",25
"1786","2019-08-15",24.889999
"1787","2019-08-16",24.870001
"1788","2019-08-19",25.549999
"1789","2019-08-20",25.57
"1790","2019-08-21",25.48
"1791","2019-08-22",25.370001
"1792","2019-08-23",24.5
"1793","2019-08-26",24.950001
"1794","2019-08-27",24.620001
"1795","2019-08-28",24.51
"1796","2019-08-29",24.959999
"1797","2019-08-30",25.219999
"1798","2019-09-03",24.959999
"1799","2019-09-04",25.07
"1800","2019-09-05",25.620001
"1801","2019-09-06",25.33
"1802","2019-09-09",25.9
"1803","2019-09-10",26.24
"1804","2019-09-11",27.08
"1805","2019-09-12",26.98
"1806","2019-09-13",27.33
"1807","2019-09-16",27.43
"1808","2019-09-17",26.809999
"1809","2019-09-18",26.440001
"1810","2019-09-19",26.450001
"1811","2019-09-20",26.530001
"1812","2019-09-23",26.01
"1813","2019-09-24",25.780001
"1814","2019-09-25",26.42
"1815","2019-09-26",26.299999
"1816","2019-09-27",26.120001
"1817","2019-09-30",26.07
"1818","2019-10-01",25.690001
"1819","2019-10-02",25.780001
"1820","2019-10-03",25.870001
"1821","2019-10-04",26
"1822","2019-10-07",25.950001
"1823","2019-10-08",24.969999
"1824","2019-10-09",24.91
"1825","2019-10-10",25
"1826","2019-10-11",25.26
"1827","2019-10-14",25.07
"1828","2019-10-15",25.26
"1829","2019-10-16",25.469999
"1830","2019-10-17",25.940001
"1831","2019-10-18",25.959999
"1832","2019-10-21",26.42
"1833","2019-10-22",26.27
"1834","2019-10-23",26.32
"1835","2019-10-24",26.32
"1836","2019-10-25",26.309999
"1837","2019-10-28",26.219999
"1838","2019-10-29",26.459999
"1839","2019-10-30",26.719999
"1840","2019-10-31",26.700001
"1841","2019-11-01",26.93
"1842","2019-11-04",26.799999
"1843","2019-11-05",27
"1844","2019-11-06",26.82
"1845","2019-11-07",26.99
"1846","2019-11-08",26.370001
"1847","2019-11-11",26.59
"1848","2019-11-12",26.629999
"1849","2019-11-13",26.450001
"1850","2019-11-14",26.17
"1851","2019-11-15",25.969999
"1852","2019-11-18",26.120001
"1853","2019-11-19",26.23
"1854","2019-11-20",26.049999
"1855","2019-11-21",26.07
"1856","2019-11-22",26.24
"1857","2019-11-25",26.299999
"1858","2019-11-26",26.27
"1859","2019-11-27",26.309999
"1860","2019-11-29",26.129999
"1861","2019-12-02",26.08
"1862","2019-12-03",25.91
"1863","2019-12-04",26.030001
"1864","2019-12-05",26.26
"1865","2019-12-06",26.299999
"1866","2019-12-09",26.32
"1867","2019-12-10",26.51
"1868","2019-12-11",26.35
"1869","2019-12-12",26.780001
"1870","2019-12-13",26.700001
"1871","2019-12-16",26.84
"1872","2019-12-17",26.889999
"1873","2019-12-18",26.83
"1874","2019-12-19",26.84
"1875","2019-12-20",27.139999
"1876","2019-12-23",26.879999
"1877","2019-12-24",26.85
"1878","2019-12-26",27.049999
"1879","2019-12-27",26.85
"1880","2019-12-30",26.969999
"1881","2019-12-31",26.83
"1882","2020-01-02",26.780001
"1883","2020-01-03",26.48
"1884","2020-01-06",26.32
"1885","2020-01-07",26.17
"1886","2020-01-08",26.73
"1887","2020-01-09",26.709999
"1888","2020-01-10",26.68
"1889","2020-01-13",26.700001
"1890","2020-01-14",26.6
"1891","2020-01-15",26.68
"1892","2020-01-16",26.889999
"1893","2020-01-17",26.629999
"1894","2020-01-21",26.58
"1895","2020-01-22",26.440001
"1896","2020-01-23",26.49
"1897","2020-01-24",26.35
"1898","2020-01-27",26.120001
"1899","2020-01-28",26.440001
"1900","2020-01-29",26.469999
