"","date","AUPH"
"1003","2018-08-24",5.41
"1004","2018-08-27",5.49
"1005","2018-08-28",5.73
"1006","2018-08-29",5.85
"1007","2018-08-30",5.45
"1008","2018-08-31",5.58
"1009","2018-09-04",5.68
"1010","2018-09-05",5.68
"1011","2018-09-06",5.43
"1012","2018-09-07",5.37
"1013","2018-09-10",5.44
"1014","2018-09-11",5.49
"1015","2018-09-12",5.45
"1016","2018-09-13",5.44
"1017","2018-09-14",5.64
"1018","2018-09-17",5.5
"1019","2018-09-18",5.68
"1020","2018-09-19",5.84
"1021","2018-09-20",5.72
"1022","2018-09-21",5.56
"1023","2018-09-24",5.88
"1024","2018-09-25",5.9
"1025","2018-09-26",6.1
"1026","2018-09-27",6.51
"1027","2018-09-28",6.64
"1028","2018-10-01",6.27
"1029","2018-10-02",6.44
"1030","2018-10-03",6.45
"1031","2018-10-04",6.3
"1032","2018-10-05",6.2
"1033","2018-10-08",6.16
"1034","2018-10-09",5.95
"1035","2018-10-10",5.76
"1036","2018-10-11",5.72
"1037","2018-10-12",5.9
"1038","2018-10-15",5.76
"1039","2018-10-16",5.95
"1040","2018-10-17",5.86
"1041","2018-10-18",5.68
"1042","2018-10-19",5.56
"1043","2018-10-22",5.42
"1044","2018-10-23",5.3
"1045","2018-10-24",5.08
"1046","2018-10-25",5.37
"1047","2018-10-26",5.44
"1048","2018-10-29",5.4
"1049","2018-10-30",5.47
"1050","2018-10-31",5.44
"1051","2018-11-01",5.6
"1052","2018-11-02",5.63
"1053","2018-11-05",5.65
"1054","2018-11-06",5.58
"1055","2018-11-07",5.58
"1056","2018-11-08",5.6
"1057","2018-11-09",5.65
"1058","2018-11-12",5.33
"1059","2018-11-13",5.22
"1060","2018-11-14",5.16
"1061","2018-11-15",5.33
"1062","2018-11-16",5.49
"1063","2018-11-19",5.54
"1064","2018-11-20",5.3
"1065","2018-11-21",5.24
"1066","2018-11-23",5.4
"1067","2018-11-26",5.47
"1068","2018-11-27",5.45
"1069","2018-11-28",5.58
"1070","2018-11-29",5.83
"1071","2018-11-30",6.06
"1072","2018-12-03",6.21
"1073","2018-12-04",6.15
"1074","2018-12-06",6.28
"1075","2018-12-07",6.12
"1076","2018-12-10",6.05
"1077","2018-12-11",6.06
"1078","2018-12-12",6.19
"1079","2018-12-13",6.08
"1080","2018-12-14",6.01
"1081","2018-12-17",5.77
"1082","2018-12-18",5.59
"1083","2018-12-19",5.69
"1084","2018-12-20",5.76
"1085","2018-12-21",5.53
"1086","2018-12-24",5.51
"1087","2018-12-26",6
"1088","2018-12-27",6.07
"1089","2018-12-28",6.83
"1090","2018-12-31",6.82
"1091","2019-01-02",6.84
"1092","2019-01-03",6.57
"1093","2019-01-04",6.64
"1094","2019-01-07",7.07
"1095","2019-01-08",6.9
"1096","2019-01-09",7.09
"1097","2019-01-10",7.11
"1098","2019-01-11",7.39
"1099","2019-01-14",7.36
"1100","2019-01-15",7.64
"1101","2019-01-16",7.31
"1102","2019-01-17",7.44
"1103","2019-01-18",7.55
"1104","2019-01-22",6.89
"1105","2019-01-23",6.82
"1106","2019-01-24",6.32
"1107","2019-01-25",6.13
"1108","2019-01-28",6.06
"1109","2019-01-29",6.3
"1110","2019-01-30",6.36
"1111","2019-01-31",6.3
"1112","2019-02-01",6.35
"1113","2019-02-04",6.78
"1114","2019-02-05",6.7
"1115","2019-02-06",6.58
"1116","2019-02-07",6.3
"1117","2019-02-08",6.54
"1118","2019-02-11",6.6
"1119","2019-02-12",6.48
"1120","2019-02-13",6.42
"1121","2019-02-14",6.57
"1122","2019-02-15",6.61
"1123","2019-02-19",6.2
"1124","2019-02-20",6.31
"1125","2019-02-21",6.12
"1126","2019-02-22",6.19
"1127","2019-02-25",7.2
"1128","2019-02-26",7
"1129","2019-02-27",7.1
"1130","2019-02-28",6.75
"1131","2019-03-01",6.79
"1132","2019-03-04",6.57
"1133","2019-03-05",6.51
"1134","2019-03-06",6.46
"1135","2019-03-07",6.39
"1136","2019-03-08",6.38
"1137","2019-03-11",6.33
"1138","2019-03-12",6.27
"1139","2019-03-13",6.26
"1140","2019-03-14",6.27
"1141","2019-03-15",6.27
"1142","2019-03-18",6.27
"1143","2019-03-19",6.42
"1144","2019-03-20",6.83
"1145","2019-03-21",6.75
"1146","2019-03-22",6.47
"1147","2019-03-25",6.59
"1148","2019-03-26",6.6
"1149","2019-03-27",6.42
"1150","2019-03-28",6.42
"1151","2019-03-29",6.5
"1152","2019-04-01",6.73
"1153","2019-04-02",6.75
"1154","2019-04-03",6.69
"1155","2019-04-04",6.5
"1156","2019-04-05",6.49
"1157","2019-04-08",6.48
"1158","2019-04-09",6.36
"1159","2019-04-10",6.49
"1160","2019-04-11",6.56
"1161","2019-04-12",6.42
"1162","2019-04-15",6.41
"1163","2019-04-16",6.46
"1164","2019-04-17",6.32
"1165","2019-04-18",6.31
"1166","2019-04-22",6.3
"1167","2019-04-23",6.32
"1168","2019-04-24",6.25
"1169","2019-04-25",6.18
"1170","2019-04-26",6.3
"1171","2019-04-29",6.36
"1172","2019-04-30",6.17
"1173","2019-05-01",6.09
"1174","2019-05-02",6.16
"1175","2019-05-03",6.2
"1176","2019-05-06",6.36
"1177","2019-05-07",6.23
"1178","2019-05-08",6.25
"1179","2019-05-09",6.15
"1180","2019-05-10",6.23
"1181","2019-05-13",6.05
"1182","2019-05-14",6.07
"1183","2019-05-15",6.31
"1184","2019-05-16",6.43
"1185","2019-05-17",6.59
"1186","2019-05-20",6.66
"1187","2019-05-21",6.45
"1188","2019-05-22",6.49
"1189","2019-05-23",6.53
"1190","2019-05-24",6.74
"1191","2019-05-28",6.6
"1192","2019-05-29",6.7
"1193","2019-05-30",6.65
"1194","2019-05-31",6.48
"1195","2019-06-03",6.56
"1196","2019-06-04",6.6
"1197","2019-06-05",6.5
"1198","2019-06-06",6.37
"1199","2019-06-07",6.34
"1200","2019-06-10",6.21
"1201","2019-06-11",6.14
"1202","2019-06-12",6.3
"1203","2019-06-13",6.27
"1204","2019-06-14",6.13
"1205","2019-06-17",6.34
"1206","2019-06-18",6.37
"1207","2019-06-19",6.36
"1208","2019-06-20",6.17
"1209","2019-06-21",6.18
"1210","2019-06-24",6.19
"1211","2019-06-25",6.19
"1212","2019-06-26",6.14
"1213","2019-06-27",6.31
"1214","2019-06-28",6.58
"1215","2019-07-01",6.44
"1216","2019-07-02",6.41
"1217","2019-07-03",6.4
"1218","2019-07-05",6.45
"1219","2019-07-08",6.35
"1220","2019-07-09",6.46
"1221","2019-07-10",6.42
"1222","2019-07-11",6.39
"1223","2019-07-12",6.48
"1224","2019-07-15",6.33
"1225","2019-07-16",6.37
"1226","2019-07-17",6.35
"1227","2019-07-18",6.34
"1228","2019-07-19",6.3
"1229","2019-07-22",6.22
"1230","2019-07-23",6.12
"1231","2019-07-24",6.21
"1232","2019-07-25",6.19
"1233","2019-07-26",6.22
"1234","2019-07-29",6.21
"1235","2019-07-30",6.37
"1236","2019-07-31",6.36
"1237","2019-08-01",6.33
"1238","2019-08-02",6.26
"1239","2019-08-05",6.1
"1240","2019-08-06",6.02
"1241","2019-08-07",5.64
"1242","2019-08-08",5.73
"1243","2019-08-09",5.64
"1244","2019-08-12",5.72
"1245","2019-08-13",5.89
"1246","2019-08-14",5.78
"1247","2019-08-15",5.64
"1248","2019-08-16",5.9
"1249","2019-08-19",5.94
"1250","2019-08-20",5.88
"1251","2019-08-21",5.9
"1252","2019-08-22",5.86
"1253","2019-08-23",5.77
"1254","2019-08-26",5.78
"1255","2019-08-27",5.67
"1256","2019-08-28",5.7
"1257","2019-08-29",5.77
"1258","2019-08-30",5.74
"1259","2019-09-03",5.56
"1260","2019-09-04",5.58
"1261","2019-09-05",5.71
"1262","2019-09-06",5.82
"1263","2019-09-09",5.8
"1264","2019-09-10",6.54
"1265","2019-09-11",6.51
"1266","2019-09-12",6.45
"1267","2019-09-13",6.59
"1268","2019-09-16",6.41
"1269","2019-09-17",6.38
"1270","2019-09-18",5.92
"1271","2019-09-19",6.17
"1272","2019-09-20",6.06
"1273","2019-09-23",6.005
"1274","2019-09-24",5.79
"1275","2019-09-25",5.62
"1276","2019-09-26",5.535
"1277","2019-09-27",5.45
"1278","2019-09-30",5.34
"1279","2019-10-01",5.1
"1280","2019-10-02",5.2
"1281","2019-10-03",5.27
"1282","2019-10-04",5.14
"1283","2019-10-07",4.91
"1284","2019-10-08",4.83
"1285","2019-10-09",4.69
"1286","2019-10-10",4.2
"1287","2019-10-11",4.105
"1288","2019-10-14",3.88
"1289","2019-10-15",4.67
"1290","2019-10-16",4.96
"1291","2019-10-17",4.79
"1292","2019-10-18",4.71
"1293","2019-10-21",4.87
"1294","2019-10-22",5.01
"1295","2019-10-23",4.88
"1296","2019-10-24",4.83
"1297","2019-10-25",4.87
"1298","2019-10-28",4.73
"1299","2019-10-29",4.88
"1300","2019-10-30",4.8
"1301","2019-10-31",4.86
"1302","2019-11-01",5.13
"1303","2019-11-04",5
"1304","2019-11-05",5.25
"1305","2019-11-06",5.29
"1306","2019-11-07",5.37
"1307","2019-11-08",5.14
"1308","2019-11-11",5.11
"1309","2019-11-12",5.01
"1310","2019-11-13",5.35
"1311","2019-11-14",5.14
"1312","2019-11-15",5.22
"1313","2019-11-18",5.75
"1314","2019-11-19",6.08
"1315","2019-11-20",6.09
"1316","2019-11-21",6.23
"1317","2019-11-22",6.13
"1318","2019-11-25",6.19
"1319","2019-11-26",7.1
"1320","2019-11-27",7.23
"1321","2019-11-29",7.94
"1322","2019-12-02",7.58
"1323","2019-12-03",7.98
"1324","2019-12-04",8.39
"1325","2019-12-05",15
"1326","2019-12-06",15.44
"1327","2019-12-09",15.78
"1328","2019-12-10",17.700001
"1329","2019-12-11",18.459999
"1330","2019-12-12",18.25
"1331","2019-12-13",18.48
"1332","2019-12-16",18.51
"1333","2019-12-17",19.82
"1334","2019-12-18",19.219999
"1335","2019-12-19",19.49
"1336","2019-12-20",19.68
"1337","2019-12-23",19.950001
"1338","2019-12-24",20.51
"1339","2019-12-26",21.42
"1340","2019-12-27",21.42
"1341","2019-12-30",20.24
"1342","2019-12-31",20.26
"1343","2020-01-02",21.459999
"1344","2020-01-03",20.620001
"1345","2020-01-06",20.690001
"1346","2020-01-07",21.360001
"1347","2020-01-08",20.959999
"1348","2020-01-09",20.4
"1349","2020-01-10",20.209999
"1350","2020-01-13",19.790001
"1351","2020-01-14",19.91
"1352","2020-01-15",19.65
"1353","2020-01-16",19.83
"1354","2020-01-17",20.08
"1355","2020-01-21",19.280001
"1356","2020-01-22",19
"1357","2020-01-23",19.030001
"1358","2020-01-24",18.950001
"1359","2020-01-27",18.370001
"1360","2020-01-28",18.559999
"1361","2020-01-29",18.35
"1362","2020-01-30",17.559999
"1363","2020-01-31",18.299999
"1364","2020-02-03",18.74
"1365","2020-02-04",19.440001
"1366","2020-02-05",19.719999
"1367","2020-02-06",19.83
"1368","2020-02-07",19.200001
"1369","2020-02-10",19.52
"1370","2020-02-11",19.299999
"1371","2020-02-12",19.049999
"1372","2020-02-13",19.049999
"1373","2020-02-14",18.709999
"1374","2020-02-18",19.68
"1375","2020-02-19",20.030001
"1376","2020-02-20",20.360001
"1377","2020-02-21",20.370001
"1378","2020-02-24",19.26
"1379","2020-02-25",18.07
"1380","2020-02-26",18.35
"1381","2020-02-27",17.49
"1382","2020-02-28",17.5
"1383","2020-03-02",18.23
"1384","2020-03-03",17.959999
"1385","2020-03-04",18.52
"1386","2020-03-05",18.809999
"1387","2020-03-06",16.860001
"1388","2020-03-09",15.46
"1389","2020-03-10",15.39
"1390","2020-03-11",14.1
"1391","2020-03-12",12.83
"1392","2020-03-13",13
"1393","2020-03-16",11.67
"1394","2020-03-17",11.82
"1395","2020-03-18",11.34
"1396","2020-03-19",11.53
"1397","2020-03-20",12.1
"1398","2020-03-23",12.45
"1399","2020-03-24",13.51
"1400","2020-03-25",14.38
"1401","2020-03-26",14.05
"1402","2020-03-27",14.36
"1403","2020-03-30",14.7
"1404","2020-03-31",14.51
"1405","2020-04-01",14.12
"1406","2020-04-02",14.36
"1407","2020-04-03",14.43
"1408","2020-04-06",15
"1409","2020-04-07",14.5
"1410","2020-04-08",14.84
"1411","2020-04-09",15.18
"1412","2020-04-13",15.46
"1413","2020-04-14",16.030001
"1414","2020-04-15",15.85
"1415","2020-04-16",15.52
"1416","2020-04-17",15.98
"1417","2020-04-20",16.49
"1418","2020-04-21",15.93
"1419","2020-04-22",16.110001
"1420","2020-04-23",15.85
"1421","2020-04-24",16.08
"1422","2020-04-27",16.290001
"1423","2020-04-28",16.07
"1424","2020-04-29",16.15
"1425","2020-04-30",17.24
"1426","2020-05-01",15.69
"1427","2020-05-04",16.43
"1428","2020-05-05",17.200001
"1429","2020-05-06",16.91
"1430","2020-05-07",17.1
"1431","2020-05-08",17.4
"1432","2020-05-11",18.33
"1433","2020-05-12",17.799999
"1434","2020-05-13",17.57
"1435","2020-05-14",17.4
"1436","2020-05-15",17.16
"1437","2020-05-18",17
"1438","2020-05-19",16.92
"1439","2020-05-20",17.16
"1440","2020-05-21",16.67
"1441","2020-05-22",16.24
"1442","2020-05-26",15.9
"1443","2020-05-27",15.93
"1444","2020-05-28",15.37
"1445","2020-05-29",15.87
"1446","2020-06-01",15.75
"1447","2020-06-02",15.43
"1448","2020-06-03",14.98
"1449","2020-06-04",15.1
"1450","2020-06-05",14.98
"1451","2020-06-08",15.62
"1452","2020-06-09",15.18
"1453","2020-06-10",15.28
"1454","2020-06-11",14.57
"1455","2020-06-12",15.51
"1456","2020-06-15",16.299999
"1457","2020-06-16",15.88
"1458","2020-06-17",16.280001
"1459","2020-06-18",16.5
"1460","2020-06-19",16.719999
"1461","2020-06-22",16.02
"1462","2020-06-23",16.08
"1463","2020-06-24",15.82
"1464","2020-06-25",16.17
"1465","2020-06-26",15.49
"1466","2020-06-29",15.2
"1467","2020-06-30",16.25
"1468","2020-07-01",15.95
"1469","2020-07-02",15.56
"1470","2020-07-06",15.48
"1471","2020-07-07",15.28
"1472","2020-07-08",15.61
"1473","2020-07-09",15.25
"1474","2020-07-10",14.88
"1475","2020-07-13",14.71
"1476","2020-07-14",14.47
"1477","2020-07-15",14.71
"1478","2020-07-16",14.36
"1479","2020-07-17",14.77
"1480","2020-07-20",15.06
"1481","2020-07-21",14.48
"1482","2020-07-22",16.66
"1483","2020-07-23",13.95
"1484","2020-07-24",13.92
"1485","2020-07-27",13.78
"1486","2020-07-28",13.44
"1487","2020-07-29",13.19
"1488","2020-07-30",13.32
"1489","2020-07-31",14.13
"1490","2020-08-03",14.44
"1491","2020-08-04",14.18
"1492","2020-08-05",14.51
"1493","2020-08-06",14.21
"1494","2020-08-07",14.67
"1495","2020-08-10",14.36
"1496","2020-08-11",14
"1497","2020-08-12",14.18
"1498","2020-08-13",14.17
"1499","2020-08-14",14.01
"1500","2020-08-17",14.5
"1501","2020-08-18",14.41
"1502","2020-08-19",14.5
"1503","2020-08-20",14.75
"1504","2020-08-21",15
"1505","2020-08-24",14
"1506","2020-08-25",13.91
"1507","2020-08-26",13.73
"1508","2020-08-27",13.62
"1509","2020-08-28",13.77
"1510","2020-08-31",14.83
"1511","2020-09-01",14.54
"1512","2020-09-02",14.3
"1513","2020-09-03",13.93
"1514","2020-09-04",13.71
"1515","2020-09-08",13.91
"1516","2020-09-09",14.19
"1517","2020-09-10",14.25
"1518","2020-09-11",14.51
"1519","2020-09-14",14.95
"1520","2020-09-15",14.91
"1521","2020-09-16",14.96
"1522","2020-09-17",14.95
"1523","2020-09-18",15.55
"1524","2020-09-21",14.9
"1525","2020-09-22",14.82
"1526","2020-09-23",14.1
"1527","2020-09-24",14.04
"1528","2020-09-25",14.25
"1529","2020-09-28",14.36
"1530","2020-09-29",14.56
"1531","2020-09-30",14.73
"1532","2020-10-01",14.63
"1533","2020-10-02",14.04
"1534","2020-10-05",15
"1535","2020-10-06",15.22
"1536","2020-10-07",15.48
"1537","2020-10-08",15.5
"1538","2020-10-09",15.68
"1539","2020-10-12",15.7
"1540","2020-10-13",15.67
"1541","2020-10-14",15.58
"1542","2020-10-15",15.55
"1543","2020-10-16",15.49
"1544","2020-10-19",15.58
"1545","2020-10-20",15.31
"1546","2020-10-21",15.02
"1547","2020-10-22",15.19
"1548","2020-10-23",15.66
"1549","2020-10-26",15.42
"1550","2020-10-27",16.049999
"1551","2020-10-28",15.84
"1552","2020-10-29",16.02
"1553","2020-10-30",15.68
"1554","2020-11-02",15.5
"1555","2020-11-03",13.97
"1556","2020-11-04",13.85
"1557","2020-11-05",14.24
"1558","2020-11-06",13.77
"1559","2020-11-09",13.83
"1560","2020-11-10",13.57
"1561","2020-11-11",13.27
"1562","2020-11-12",12.96
"1563","2020-11-13",13.4
"1564","2020-11-16",13.36
"1565","2020-11-17",13.55
"1566","2020-11-18",13.27
"1567","2020-11-19",13.45
"1568","2020-11-20",14.43
"1569","2020-11-23",13.94
"1570","2020-11-24",13.7
"1571","2020-11-25",13.98
"1572","2020-11-27",14.58
