"","date","REFR"
"2874","2018-06-01",0.85
"2875","2018-06-04",0.84
"2876","2018-06-05",0.93
"2877","2018-06-06",0.87
"2878","2018-06-07",0.94
"2879","2018-06-08",0.89
"2880","2018-06-11",0.9
"2881","2018-06-12",0.91
"2882","2018-06-13",0.88
"2883","2018-06-14",0.87
"2884","2018-06-15",0.8
"2885","2018-06-18",0.85
"2886","2018-06-19",0.84
"2887","2018-06-20",0.85
"2888","2018-06-21",0.82
"2889","2018-06-22",0.6
"2890","2018-06-25",0.79
"2891","2018-06-26",0.81
"2892","2018-06-27",0.79
"2893","2018-06-28",0.79
"2894","2018-06-29",0.82
"2895","2018-07-02",0.82
"2896","2018-07-03",0.79
"2897","2018-07-05",0.81
"2898","2018-07-06",0.92
"2899","2018-07-09",0.91
"2900","2018-07-10",0.85
"2901","2018-07-11",0.84
"2902","2018-07-12",0.87
"2903","2018-07-13",0.83
"2904","2018-07-16",0.8
"2905","2018-07-17",0.83
"2906","2018-07-18",0.85
"2907","2018-07-19",0.82
"2908","2018-07-20",0.83
"2909","2018-07-23",0.85
"2910","2018-07-24",0.87
"2911","2018-07-25",0.85
"2912","2018-07-26",0.92
"2913","2018-07-27",0.91
"2914","2018-07-30",0.92
"2915","2018-07-31",0.92
"2916","2018-08-01",0.95
"2917","2018-08-02",0.97
"2918","2018-08-03",0.95
"2919","2018-08-06",0.93
"2920","2018-08-07",0.93
"2921","2018-08-08",0.89
"2922","2018-08-09",0.89
"2923","2018-08-10",0.9
"2924","2018-08-13",0.86
"2925","2018-08-14",0.89
"2926","2018-08-15",0.88
"2927","2018-08-16",0.88
"2928","2018-08-17",0.89
"2929","2018-08-20",1.02
"2930","2018-08-21",1.02
"2931","2018-08-22",1.09
"2932","2018-08-23",1.18
"2933","2018-08-24",1.26
"2934","2018-08-27",1.24
"2935","2018-08-28",1.15
"2936","2018-08-29",1.17
"2937","2018-08-30",1.08
"2938","2018-08-31",1.15
"2939","2018-09-04",1.1
"2940","2018-09-05",1.13
"2941","2018-09-06",1.13
"2942","2018-09-07",1.19
"2943","2018-09-10",1.27
"2944","2018-09-11",1.24
"2945","2018-09-12",1.27
"2946","2018-09-13",1.43
"2947","2018-09-14",1.41
"2948","2018-09-17",1.33
"2949","2018-09-18",1.32
"2950","2018-09-19",1.29
"2951","2018-09-20",1.31
"2952","2018-09-21",1.21
"2953","2018-09-24",1.44
"2954","2018-09-25",1.65
"2955","2018-09-26",1.65
"2956","2018-09-27",1.5
"2957","2018-09-28",1.57
"2958","2018-10-01",1.63
"2959","2018-10-02",1.76
"2960","2018-10-03",1.8
"2961","2018-10-04",1.8
"2962","2018-10-05",1.7
"2963","2018-10-08",1.76
"2964","2018-10-09",1.75
"2965","2018-10-10",1.71
"2966","2018-10-11",1.74
"2967","2018-10-12",1.7
"2968","2018-10-15",1.65
"2969","2018-10-16",1.58
"2970","2018-10-17",1.48
"2971","2018-10-18",1.48
"2972","2018-10-19",1.41
"2973","2018-10-22",1.38
"2974","2018-10-23",1.36
"2975","2018-10-24",1.33
"2976","2018-10-25",1.36
"2977","2018-10-26",1.4
"2978","2018-10-29",1.38
"2979","2018-10-30",1.34
"2980","2018-10-31",1.4
"2981","2018-11-01",1.4
"2982","2018-11-02",1.3
"2983","2018-11-05",1.31
"2984","2018-11-06",1.26
"2985","2018-11-07",1.34
"2986","2018-11-08",1.35
"2987","2018-11-09",1.25
"2988","2018-11-12",1.2
"2989","2018-11-13",1.23
"2990","2018-11-14",1.23
"2991","2018-11-15",1.23
"2992","2018-11-16",1.24
"2993","2018-11-19",1.21
"2994","2018-11-20",1.24
"2995","2018-11-21",1.26
"2996","2018-11-23",1.33
"2997","2018-11-26",1.39
"2998","2018-11-27",1.38
"2999","2018-11-28",1.49
"3000","2018-11-29",1.52
"3001","2018-11-30",1.49
"3002","2018-12-03",1.55
"3003","2018-12-04",1.5
"3004","2018-12-06",1.46
"3005","2018-12-07",1.55
"3006","2018-12-10",1.55
"3007","2018-12-11",1.48
"3008","2018-12-12",1.57
"3009","2018-12-13",1.69
"3010","2018-12-14",1.65
"3011","2018-12-17",1.48
"3012","2018-12-18",1.46
"3013","2018-12-19",1.45
"3014","2018-12-20",1.4
"3015","2018-12-21",1.27
"3016","2018-12-24",1.42
"3017","2018-12-26",1.4
"3018","2018-12-27",1.3
"3019","2018-12-28",1.37
"3020","2018-12-31",1.56
"3021","2019-01-02",1.56
"3022","2019-01-03",1.73
"3023","2019-01-04",1.86
"3024","2019-01-07",1.82
"3025","2019-01-08",1.78
"3026","2019-01-09",1.86
"3027","2019-01-10",1.87
"3028","2019-01-11",1.88
"3029","2019-01-14",1.94
"3030","2019-01-15",2.11
"3031","2019-01-16",2.21
"3032","2019-01-17",2.23
"3033","2019-01-18",2.28
"3034","2019-01-22",2.3
"3035","2019-01-23",2.28
"3036","2019-01-24",2.29
"3037","2019-01-25",2.45
"3038","2019-01-28",2.88
"3039","2019-01-29",2.4
"3040","2019-01-30",2.5
"3041","2019-01-31",2.5
"3042","2019-02-01",2.59
"3043","2019-02-04",2.64
"3044","2019-02-05",2.57
"3045","2019-02-06",2.7
"3046","2019-02-07",2.63
"3047","2019-02-08",2.58
"3048","2019-02-11",2.6
"3049","2019-02-12",2.97
"3050","2019-02-13",2.87
"3051","2019-02-14",2.81
"3052","2019-02-15",2.77
"3053","2019-02-19",2.84
"3054","2019-02-20",2.63
"3055","2019-02-21",2.45
"3056","2019-02-22",2.34
"3057","2019-02-25",2.11
"3058","2019-02-26",2.27
"3059","2019-02-27",2.39
"3060","2019-02-28",2.38
"3061","2019-03-01",2.27
"3062","2019-03-04",2.16
"3063","2019-03-05",2.18
"3064","2019-03-06",2.12
"3065","2019-03-07",2.17
"3066","2019-03-08",2.05
"3067","2019-03-11",2.08
"3068","2019-03-12",2.13
"3069","2019-03-13",2.23
"3070","2019-03-14",2.18
"3071","2019-03-15",2.28
"3072","2019-03-18",2.5
"3073","2019-03-19",2.35
"3074","2019-03-20",2.47
"3075","2019-03-21",2.33
"3076","2019-03-22",2.25
"3077","2019-03-25",2.28
"3078","2019-03-26",2.3
"3079","2019-03-27",2.23
"3080","2019-03-28",2.3
"3081","2019-03-29",2.16
"3082","2019-04-01",2.26
"3083","2019-04-02",2.11
"3084","2019-04-03",2.15
"3085","2019-04-04",2.04
"3086","2019-04-05",2.04
"3087","2019-04-08",2.08
"3088","2019-04-09",2.21
"3089","2019-04-10",2.09
"3090","2019-04-11",2.13
"3091","2019-04-12",2.13
"3092","2019-04-15",2.19
"3093","2019-04-16",2.15
"3094","2019-04-17",2.18
"3095","2019-04-18",2.45
"3096","2019-04-22",2.58
"3097","2019-04-23",2.74
"3098","2019-04-24",2.81
"3099","2019-04-25",2.8
"3100","2019-04-26",2.86
"3101","2019-04-29",2.81
"3102","2019-04-30",3.17
"3103","2019-05-01",3.45
"3104","2019-05-02",3.05
"3105","2019-05-03",3.08
"3106","2019-05-06",2.85
"3107","2019-05-07",2.86
"3108","2019-05-08",2.77
"3109","2019-05-09",2.73
"3110","2019-05-10",2.76
"3111","2019-05-13",2.77
"3112","2019-05-14",2.93
"3113","2019-05-15",3.32
"3114","2019-05-16",3.1
"3115","2019-05-17",3.27
"3116","2019-05-20",3.29
"3117","2019-05-21",3.27
"3118","2019-05-22",3.27
"3119","2019-05-23",3.27
"3120","2019-05-24",3.07
"3121","2019-05-28",2.95
"3122","2019-05-29",2.85
"3123","2019-05-30",2.79
"3124","2019-05-31",2.93
"3125","2019-06-03",2.61
"3126","2019-06-04",2.95
"3127","2019-06-05",2.91
"3128","2019-06-06",2.98
"3129","2019-06-07",2.95
"3130","2019-06-10",3.04
"3131","2019-06-11",2.94
"3132","2019-06-12",2.89
"3133","2019-06-13",2.79
"3134","2019-06-14",2.99
"3135","2019-06-17",3.02
"3136","2019-06-18",3.07
"3137","2019-06-19",3.29
"3138","2019-06-20",3.39
"3139","2019-06-21",3.51
"3140","2019-06-24",3.28
"3141","2019-06-25",3.36
"3142","2019-06-26",3.38
"3143","2019-06-27",3.19
"3144","2019-06-28",3.33
"3145","2019-07-01",3.39
"3146","2019-07-02",3.47
"3147","2019-07-03",3.28
"3148","2019-07-05",3.34
"3149","2019-07-08",3.2
"3150","2019-07-09",3.15
"3151","2019-07-10",3.06
"3152","2019-07-11",2.95
"3153","2019-07-12",3.09
"3154","2019-07-15",3.2
"3155","2019-07-16",3.02
"3156","2019-07-17",3.08
"3157","2019-07-18",2.85
"3158","2019-07-19",2.79
"3159","2019-07-22",3.05
"3160","2019-07-23",3.02
"3161","2019-07-24",3.05
"3162","2019-07-25",2.91
"3163","2019-07-26",3.01
"3164","2019-07-29",3.59
"3165","2019-07-30",3.62
"3166","2019-07-31",3.54
"3167","2019-08-01",3.54
"3168","2019-08-02",4.05
"3169","2019-08-05",3.93
"3170","2019-08-06",3.92
"3171","2019-08-07",3.84
"3172","2019-08-08",3.92
"3173","2019-08-09",3.91
"3174","2019-08-12",3.95
"3175","2019-08-13",4.31
"3176","2019-08-14",4.35
"3177","2019-08-15",4.11
"3178","2019-08-16",4.66
"3179","2019-08-19",5.05
"3180","2019-08-20",4.97
"3181","2019-08-21",4.65
"3182","2019-08-22",4.69
"3183","2019-08-23",4.69
"3184","2019-08-26",4.57
"3185","2019-08-27",4.35
"3186","2019-08-28",4.65
"3187","2019-08-29",4.77
"3188","2019-08-30",4.5
"3189","2019-09-03",4.31
"3190","2019-09-04",4.32
"3191","2019-09-05",4.53
"3192","2019-09-06",4.49
"3193","2019-09-09",4.11
"3194","2019-09-10",4.14
"3195","2019-09-11",4.05
"3196","2019-09-12",3.84
"3197","2019-09-13",3.94
"3198","2019-09-16",3.8
"3199","2019-09-17",3.84
"3200","2019-09-18",3.81
"3201","2019-09-19",3.82
"3202","2019-09-20",3.74
"3203","2019-09-23",3.73
"3204","2019-09-24",3.76
"3205","2019-09-25",3.66
"3206","2019-09-26",3.72
"3207","2019-09-27",3.4
"3208","2019-09-30",3.2
"3209","2019-10-01",3.19
"3210","2019-10-02",3.19
"3211","2019-10-03",3.23
"3212","2019-10-04",3.24
"3213","2019-10-07",3
"3214","2019-10-08",3.07
"3215","2019-10-09",3.05
"3216","2019-10-10",3.07
"3217","2019-10-11",3
"3218","2019-10-14",3
"3219","2019-10-15",2.85
"3220","2019-10-16",2.94
"3221","2019-10-17",3.01
"3222","2019-10-18",2.95
"3223","2019-10-21",3.28
"3224","2019-10-22",3.23
"3225","2019-10-23",3.42
"3226","2019-10-24",3.59
"3227","2019-10-25",3.43
"3228","2019-10-28",3.25
"3229","2019-10-29",3.33
"3230","2019-10-30",3.55
"3231","2019-10-31",3.5
"3232","2019-11-01",3.41
"3233","2019-11-04",3.5
"3234","2019-11-05",3.78
"3235","2019-11-06",3.63
"3236","2019-11-07",3.47
"3237","2019-11-08",3.61
"3238","2019-11-11",3.51
"3239","2019-11-12",3.39
"3240","2019-11-13",3.34
"3241","2019-11-14",3.32
"3242","2019-11-15",3.16
"3243","2019-11-18",3.04
"3244","2019-11-19",3.13
"3245","2019-11-20",3.18
"3246","2019-11-21",3.05
"3247","2019-11-22",3.38
"3248","2019-11-25",3.59
"3249","2019-11-26",3.49
"3250","2019-11-27",3.25
"3251","2019-11-29",3.18
"3252","2019-12-02",3.1
"3253","2019-12-03",3.07
"3254","2019-12-04",3.04
"3255","2019-12-05",3
"3256","2019-12-06",3.06
"3257","2019-12-09",3.02
"3258","2019-12-10",2.85
"3259","2019-12-11",2.95
"3260","2019-12-12",3
"3261","2019-12-13",2.89
"3262","2019-12-16",2.99
"3263","2019-12-17",3.25
"3264","2019-12-18",3.36
"3265","2019-12-19",3.22
"3266","2019-12-20",3.17
"3267","2019-12-23",3.07
"3268","2019-12-24",3.06
"3269","2019-12-26",3.08
"3270","2019-12-27",3.07
"3271","2019-12-30",3.1
"3272","2019-12-31",3.01
"3273","2020-01-02",3.06
"3274","2020-01-03",3.08
"3275","2020-01-06",3.11
"3276","2020-01-07",3.03
"3277","2020-01-08",3.07
"3278","2020-01-09",3.06
"3279","2020-01-10",3.07
"3280","2020-01-13",3.1
"3281","2020-01-14",3.14
"3282","2020-01-15",3.03
"3283","2020-01-16",3.12
"3284","2020-01-17",3.18
"3285","2020-01-21",3.21
"3286","2020-01-22",3.42
"3287","2020-01-23",3.54
"3288","2020-01-24",3.51
"3289","2020-01-27",3.38
"3290","2020-01-28",3.48
"3291","2020-01-29",3.6
"3292","2020-01-30",3.42
"3293","2020-01-31",3.33
"3294","2020-02-03",3.49
"3295","2020-02-04",3.48
"3296","2020-02-05",3.38
"3297","2020-02-06",3.43
"3298","2020-02-07",3.33
"3299","2020-02-10",3.26
"3300","2020-02-11",3.33
"3301","2020-02-12",3.39
"3302","2020-02-13",3.42
"3303","2020-02-14",3.68
"3304","2020-02-18",3.73
"3305","2020-02-19",3.87
"3306","2020-02-20",4.15
"3307","2020-02-21",3.81
"3308","2020-02-24",3.78
"3309","2020-02-25",3.73
"3310","2020-02-26",3.51
"3311","2020-02-27",3.35
"3312","2020-02-28",3.1
"3313","2020-03-02",3.39
"3314","2020-03-03",3.23
"3315","2020-03-04",3.34
"3316","2020-03-05",3.24
"3317","2020-03-06",3.22
"3318","2020-03-09",3.04
"3319","2020-03-10",2.94
"3320","2020-03-11",2.74
"3321","2020-03-12",2.62
"3322","2020-03-13",2.81
"3323","2020-03-16",2.78
"3324","2020-03-17",3.03
"3325","2020-03-18",2.78
"3326","2020-03-19",2.75
"3327","2020-03-20",2.51
"3328","2020-03-23",2.7
"3329","2020-03-24",2.94
"3330","2020-03-25",2.93
"3331","2020-03-26",2.7
"3332","2020-03-27",2.64
"3333","2020-03-30",2.47
"3334","2020-03-31",2.34
"3335","2020-04-01",2.18
"3336","2020-04-02",1.99
"3337","2020-04-03",1.79
"3338","2020-04-06",1.91
"3339","2020-04-07",1.95
"3340","2020-04-08",2.08
"3341","2020-04-09",2.05
"3342","2020-04-13",2.35
"3343","2020-04-14",2.4
"3344","2020-04-15",2.16
"3345","2020-04-16",2.26
"3346","2020-04-17",2.39
"3347","2020-04-20",2.46
"3348","2020-04-21",2.43
"3349","2020-04-22",2.48
"3350","2020-04-23",2.66
"3351","2020-04-24",2.82
"3352","2020-04-27",3
"3353","2020-04-28",3
"3354","2020-04-29",2.89
"3355","2020-04-30",3.01
"3356","2020-05-01",2.82
"3357","2020-05-04",2.64
"3358","2020-05-05",2.72
"3359","2020-05-06",2.67
"3360","2020-05-07",3.27
"3361","2020-05-08",3.61
"3362","2020-05-11",3.81
"3363","2020-05-12",3.84
"3364","2020-05-13",3.81
"3365","2020-05-14",3.95
"3366","2020-05-15",4.13
"3367","2020-05-18",3.82
"3368","2020-05-19",4.14
"3369","2020-05-20",4.2
"3370","2020-05-21",4.21
"3371","2020-05-22",4.28
"3372","2020-05-26",4.5
"3373","2020-05-27",4.7
"3374","2020-05-28",4.86
"3375","2020-05-29",4.45
"3376","2020-06-01",4.86
"3377","2020-06-02",4.89
"3378","2020-06-03",4.81
"3379","2020-06-04",4.96
"3380","2020-06-05",5.12
"3381","2020-06-08",5.03
"3382","2020-06-09",5.04
"3383","2020-06-10",5.13
"3384","2020-06-11",4.43
"3385","2020-06-12",4.91
"3386","2020-06-15",4.85
"3387","2020-06-16",5.05
"3388","2020-06-17",5.05
"3389","2020-06-18",4.99
"3390","2020-06-19",5.13
"3391","2020-06-22",5.24
"3392","2020-06-23",5.12
"3393","2020-06-24",5.44
"3394","2020-06-25",5.01
"3395","2020-06-26",4.05
"3396","2020-06-29",3.81
"3397","2020-06-30",4.06
"3398","2020-07-01",3.68
"3399","2020-07-02",3.86
"3400","2020-07-06",3.62
"3401","2020-07-07",3.39
"3402","2020-07-08",3.29
"3403","2020-07-09",3.21
"3404","2020-07-10",3.38
"3405","2020-07-13",3.43
"3406","2020-07-14",3.37
"3407","2020-07-15",3.46
"3408","2020-07-16",3.26
"3409","2020-07-17",3.31
"3410","2020-07-20",3.43
"3411","2020-07-21",3.33
"3412","2020-07-22",3.25
"3413","2020-07-23",3.21
"3414","2020-07-24",3.17
"3415","2020-07-27",3.45
"3416","2020-07-28",3.29
"3417","2020-07-29",3.35
"3418","2020-07-30",3.3
"3419","2020-07-31",3.38
"3420","2020-08-03",3.54
"3421","2020-08-04",3.4
"3422","2020-08-05",3.62
"3423","2020-08-06",4.08
"3424","2020-08-07",3.61
"3425","2020-08-10",3.19
"3426","2020-08-11",2.99
"3427","2020-08-12",2.92
"3428","2020-08-13",3.02
"3429","2020-08-14",2.57
"3430","2020-08-17",2.34
"3431","2020-08-18",2.28
"3432","2020-08-19",2.24
"3433","2020-08-20",2.17
"3434","2020-08-21",2.14
"3435","2020-08-24",2.28
"3436","2020-08-25",2.25
"3437","2020-08-26",2.27
"3438","2020-08-27",2.27
"3439","2020-08-28",2.3
"3440","2020-08-31",2.32
"3441","2020-09-01",2.35
"3442","2020-09-02",2.53
"3443","2020-09-03",2.58
"3444","2020-09-04",2.34
"3445","2020-09-08",2.31
"3446","2020-09-09",2.42
"3447","2020-09-10",2.69
"3448","2020-09-11",2.53
"3449","2020-09-14",2.4
"3450","2020-09-15",2.47
"3451","2020-09-16",2.71
"3452","2020-09-17",2.69
"3453","2020-09-18",2.9
"3454","2020-09-21",2.41
"3455","2020-09-22",2.43
"3456","2020-09-23",2.38
"3457","2020-09-24",2.44
"3458","2020-09-25",2.48
"3459","2020-09-28",2.65
"3460","2020-09-29",2.81
"3461","2020-09-30",2.7
"3462","2020-10-01",2.78
"3463","2020-10-02",2.72
"3464","2020-10-05",2.68
"3465","2020-10-06",2.72
"3466","2020-10-07",2.72
"3467","2020-10-08",2.7
"3468","2020-10-09",2.9
"3469","2020-10-12",2.89
"3470","2020-10-13",2.8
"3471","2020-10-14",2.83
"3472","2020-10-15",2.98
"3473","2020-10-16",2.86
"3474","2020-10-19",2.84
"3475","2020-10-20",2.78
"3476","2020-10-21",2.89
"3477","2020-10-22",2.89
"3478","2020-10-23",2.96
"3479","2020-10-26",2.76
"3480","2020-10-27",2.79
"3481","2020-10-28",2.62
"3482","2020-10-29",2.73
"3483","2020-10-30",2.59
"3484","2020-11-02",2.72
"3485","2020-11-03",2.82
"3486","2020-11-04",2.83
"3487","2020-11-05",2.84
"3488","2020-11-06",2.86
"3489","2020-11-09",2.98
"3490","2020-11-10",3.05
"3491","2020-11-11",3.06
"3492","2020-11-12",2.97
"3493","2020-11-13",2.95
"3494","2020-11-16",2.98
"3495","2020-11-17",2.71
"3496","2020-11-18",2.71
"3497","2020-11-19",2.73
"3498","2020-11-20",2.77
"3499","2020-11-23",2.79
"3500","2020-11-24",3
"3501","2020-11-25",2.87
"3502","2020-11-27",2.81
