"","date","CNMD"
"530","2009-02-09",17.049999
"531","2009-02-10",16.780001
"532","2009-02-11",16.75
"533","2009-02-12",16.709999
"534","2009-02-13",16.690001
"535","2009-02-17",16.08
"536","2009-02-18",15.81
"537","2009-02-19",15.61
"538","2009-02-20",15.44
"539","2009-02-23",14.93
"540","2009-02-24",15.32
"541","2009-02-25",14.78
"542","2009-02-26",14.18
"543","2009-02-27",13.59
"544","2009-03-02",12.31
"545","2009-03-03",12.25
"546","2009-03-04",12.74
"547","2009-03-05",12.11
"548","2009-03-06",11.69
"549","2009-03-09",11.68
"550","2009-03-10",12.4
"551","2009-03-11",12.04
"552","2009-03-12",12.82
"553","2009-03-13",13.29
"554","2009-03-16",12.97
"555","2009-03-17",13.28
"556","2009-03-18",13.29
"557","2009-03-19",13.12
"558","2009-03-20",12.65
"559","2009-03-23",13.37
"560","2009-03-24",13.34
"561","2009-03-25",13.97
"562","2009-03-26",15.4
"563","2009-03-27",14.82
"564","2009-03-30",14.26
"565","2009-03-31",14.41
"566","2009-04-01",14.36
"567","2009-04-02",15.2
"568","2009-04-03",14.91
"569","2009-04-06",14.17
"570","2009-04-07",13.9
"571","2009-04-08",14.14
"572","2009-04-09",15.16
"573","2009-04-13",15.22
"574","2009-04-14",14.91
"575","2009-04-15",15.58
"576","2009-04-16",15.81
"577","2009-04-17",16.440001
"578","2009-04-20",15.14
"579","2009-04-21",15.86
"580","2009-04-22",15.09
"581","2009-04-23",12.99
"582","2009-04-24",12.52
"583","2009-04-27",12.31
"584","2009-04-28",12.6
"585","2009-04-29",13
"586","2009-04-30",13.32
"587","2009-05-01",13.15
"588","2009-05-04",13.14
"589","2009-05-05",13.36
"590","2009-05-06",13.33
"591","2009-05-07",13.47
"592","2009-05-08",14.05
"593","2009-05-11",13.98
"594","2009-05-12",14
"595","2009-05-13",13.79
"596","2009-05-14",14.11
"597","2009-05-15",14.33
"598","2009-05-18",14.78
"599","2009-05-19",14.53
"600","2009-05-20",14.49
"601","2009-05-21",14.63
"602","2009-05-22",14.72
"603","2009-05-26",15.39
"604","2009-05-27",15.45
"605","2009-05-28",15.4
"606","2009-05-29",15.75
"607","2009-06-01",16.459999
"608","2009-06-02",16.370001
"609","2009-06-03",16.48
"610","2009-06-04",16.440001
"611","2009-06-05",16.42
"612","2009-06-08",16.49
"613","2009-06-09",16.129999
"614","2009-06-10",16.209999
"615","2009-06-11",16.280001
"616","2009-06-12",16.41
"617","2009-06-15",16.049999
"618","2009-06-16",15.85
"619","2009-06-17",16.030001
"620","2009-06-18",16.280001
"621","2009-06-19",16.290001
"622","2009-06-22",15.75
"623","2009-06-23",15.06
"624","2009-06-24",14.94
"625","2009-06-25",15.44
"626","2009-06-26",15.45
"627","2009-06-29",15.76
"628","2009-06-30",15.52
"629","2009-07-01",15.8
"630","2009-07-02",15.21
"631","2009-07-06",15.27
"632","2009-07-07",15
"633","2009-07-08",15.27
"634","2009-07-09",15.11
"635","2009-07-10",15.06
"636","2009-07-13",15.33
"637","2009-07-14",15.19
"638","2009-07-15",16.129999
"639","2009-07-16",16.98
"640","2009-07-17",17.040001
"641","2009-07-20",17.02
"642","2009-07-21",16.9
"643","2009-07-22",16.959999
"644","2009-07-23",17.5
"645","2009-07-24",17.530001
"646","2009-07-27",17.629999
"647","2009-07-28",17.67
"648","2009-07-29",17.700001
"649","2009-07-30",17.67
"650","2009-07-31",17.58
"651","2009-08-03",18.030001
"652","2009-08-04",18
"653","2009-08-05",17.889999
"654","2009-08-06",17.77
"655","2009-08-07",17.969999
"656","2009-08-10",18.23
"657","2009-08-11",17.940001
"658","2009-08-12",18.1
"659","2009-08-13",18.09
"660","2009-08-14",17.790001
"661","2009-08-17",17.370001
"662","2009-08-18",17.32
"663","2009-08-19",17.690001
"664","2009-08-20",17.940001
"665","2009-08-21",18.209999
"666","2009-08-24",18.110001
"667","2009-08-25",18.08
"668","2009-08-26",18.07
"669","2009-08-27",18.190001
"670","2009-08-28",17.93
"671","2009-08-31",17.83
"672","2009-09-01",17.75
"673","2009-09-02",17.780001
"674","2009-09-03",18.139999
"675","2009-09-04",18.43
"676","2009-09-08",18.23
"677","2009-09-09",18.49
"678","2009-09-10",18.969999
"679","2009-09-11",19.030001
"680","2009-09-14",19.190001
"681","2009-09-15",19.610001
"682","2009-09-16",20.139999
"683","2009-09-17",20.459999
"684","2009-09-18",20.58
"685","2009-09-21",19.99
"686","2009-09-22",19.85
"687","2009-09-23",20.24
"688","2009-09-24",20.209999
"689","2009-09-25",19.700001
"690","2009-09-28",20.09
"691","2009-09-29",19.74
"692","2009-09-30",19.17
"693","2009-10-01",18.790001
"694","2009-10-02",18.51
"695","2009-10-05",18.35
"696","2009-10-06",18.92
"697","2009-10-07",19.610001
"698","2009-10-08",19.98
"699","2009-10-09",20.32
"700","2009-10-12",20.52
"701","2009-10-13",20.18
"702","2009-10-14",20.59
"703","2009-10-15",20.889999
"704","2009-10-16",21.190001
"705","2009-10-19",22.030001
"706","2009-10-20",22.209999
"707","2009-10-21",22.559999
"708","2009-10-22",23.450001
"709","2009-10-23",22.370001
"710","2009-10-26",22.450001
"711","2009-10-27",22.76
"712","2009-10-28",21.969999
"713","2009-10-29",21.43
"714","2009-10-30",21.190001
"715","2009-11-02",21.48
"716","2009-11-03",21.34
"717","2009-11-04",21.08
"718","2009-11-05",21.639999
"719","2009-11-06",22.02
"720","2009-11-09",22.67
"721","2009-11-10",22.209999
"722","2009-11-11",21.85
"723","2009-11-12",21.59
"724","2009-11-13",21.809999
"725","2009-11-16",22.610001
"726","2009-11-17",22.68
"727","2009-11-18",22.52
"728","2009-11-19",21.57
"729","2009-11-20",21.459999
"730","2009-11-23",21.76
"731","2009-11-24",21.719999
"732","2009-11-25",21.98
"733","2009-11-27",21.24
"734","2009-11-30",20.790001
"735","2009-12-01",21.120001
"736","2009-12-02",21.58
"737","2009-12-03",21.1
"738","2009-12-04",21.200001
"739","2009-12-07",21.1
"740","2009-12-08",21.209999
"741","2009-12-09",21.290001
"742","2009-12-10",20.950001
"743","2009-12-11",21.139999
"744","2009-12-14",21.440001
"745","2009-12-15",22.09
"746","2009-12-16",21.940001
"747","2009-12-17",21.77
"748","2009-12-18",22.290001
"749","2009-12-21",23.15
"750","2009-12-22",23.379999
"751","2009-12-23",23.49
"752","2009-12-24",23.58
"753","2009-12-28",23.620001
"754","2009-12-29",23.690001
"755","2009-12-30",23.18
"756","2009-12-31",22.799999
"757","2010-01-04",23.15
"758","2010-01-05",22.360001
"759","2010-01-06",22.200001
"760","2010-01-07",22.67
"761","2010-01-08",22.870001
"762","2010-01-11",22.68
"763","2010-01-12",22.280001
"764","2010-01-13",22.34
"765","2010-01-14",22.77
"766","2010-01-15",22.9
"767","2010-01-19",22.99
"768","2010-01-20",22.690001
"769","2010-01-21",22.049999
"770","2010-01-22",21.58
"771","2010-01-25",21.860001
"772","2010-01-26",21.83
"773","2010-01-27",21.76
"774","2010-01-28",21.68
"775","2010-01-29",21.51
"776","2010-02-01",22.370001
"777","2010-02-02",22.84
"778","2010-02-03",22.66
"779","2010-02-04",22.27
"780","2010-02-05",21.75
"781","2010-02-08",22.17
"782","2010-02-09",22.370001
"783","2010-02-10",22.379999
"784","2010-02-11",22.459999
"785","2010-02-12",22.48
"786","2010-02-16",22.48
"787","2010-02-17",22.32
"788","2010-02-18",22.389999
"789","2010-02-19",22.290001
"790","2010-02-22",22.17
"791","2010-02-23",22.08
"792","2010-02-24",22.15
"793","2010-02-25",21.879999
"794","2010-02-26",21.879999
"795","2010-03-01",22.18
"796","2010-03-02",22.27
"797","2010-03-03",22.48
"798","2010-03-04",22.77
"799","2010-03-05",23.24
"800","2010-03-08",23.309999
"801","2010-03-09",23.33
"802","2010-03-10",23.709999
"803","2010-03-11",23.790001
"804","2010-03-12",23.870001
"805","2010-03-15",24.040001
"806","2010-03-16",24.01
"807","2010-03-17",24.17
"808","2010-03-18",24.469999
"809","2010-03-19",24.85
"810","2010-03-22",25.110001
"811","2010-03-23",25.23
"812","2010-03-24",24.9
"813","2010-03-25",24.68
"814","2010-03-26",24.49
"815","2010-03-29",24.27
"816","2010-03-30",24.27
"817","2010-03-31",23.809999
"818","2010-04-01",24.370001
"819","2010-04-05",24.25
"820","2010-04-06",24.18
"821","2010-04-07",24
"822","2010-04-08",23.98
"823","2010-04-09",24
"824","2010-04-12",24.030001
"825","2010-04-13",24.049999
"826","2010-04-14",24.870001
"827","2010-04-15",24.85
"828","2010-04-16",24.83
"829","2010-04-19",24.99
"830","2010-04-20",25.08
"831","2010-04-21",25
"832","2010-04-22",24.92
"833","2010-04-23",24.93
"834","2010-04-26",24.639999
"835","2010-04-27",24.360001
"836","2010-04-28",24.559999
"837","2010-04-29",23.33
"838","2010-04-30",22.24
"839","2010-05-03",22.34
"840","2010-05-04",22.370001
"841","2010-05-05",22.139999
"842","2010-05-06",21.629999
"843","2010-05-07",20.780001
"844","2010-05-10",21.33
"845","2010-05-11",21.26
"846","2010-05-12",21.85
"847","2010-05-13",21.870001
"848","2010-05-14",21.33
"849","2010-05-17",21.58
"850","2010-05-18",21.65
"851","2010-05-19",21.41
"852","2010-05-20",19.700001
"853","2010-05-21",19.440001
"854","2010-05-24",19.450001
"855","2010-05-25",19.24
"856","2010-05-26",19.16
"857","2010-05-27",19.709999
"858","2010-05-28",19.440001
"859","2010-06-01",19.26
"860","2010-06-02",19.879999
"861","2010-06-03",20.440001
"862","2010-06-04",19.82
"863","2010-06-07",19.4
"864","2010-06-08",19.190001
"865","2010-06-09",19.4
"866","2010-06-10",19.83
"867","2010-06-11",20.459999
"868","2010-06-14",20.280001
"869","2010-06-15",20.290001
"870","2010-06-16",20.110001
"871","2010-06-17",20.059999
"872","2010-06-18",19.82
"873","2010-06-21",19.620001
"874","2010-06-22",19.33
"875","2010-06-23",19.219999
"876","2010-06-24",18.959999
"877","2010-06-25",19.690001
"878","2010-06-28",19.629999
"879","2010-06-29",18.889999
"880","2010-06-30",18.629999
"881","2010-07-01",17.940001
"882","2010-07-02",17.860001
"883","2010-07-06",17.5
"884","2010-07-07",17.940001
"885","2010-07-08",18.01
"886","2010-07-09",17.93
"887","2010-07-12",17.51
"888","2010-07-13",17.66
"889","2010-07-14",17.549999
"890","2010-07-15",17.51
"891","2010-07-16",17.030001
"892","2010-07-19",17.15
"893","2010-07-20",17.33
"894","2010-07-21",16.84
"895","2010-07-22",17.65
"896","2010-07-23",17.99
"897","2010-07-26",18
"898","2010-07-27",18.280001
"899","2010-07-28",18
"900","2010-07-29",18.6
"901","2010-07-30",19.23
"902","2010-08-02",19.540001
"903","2010-08-03",19.530001
"904","2010-08-04",20.15
"905","2010-08-05",19.84
"906","2010-08-06",19.6
"907","2010-08-09",19.93
"908","2010-08-10",19.700001
"909","2010-08-11",18.85
"910","2010-08-12",19.629999
"911","2010-08-13",19.639999
"912","2010-08-16",19.370001
"913","2010-08-17",19.469999
"914","2010-08-18",19.530001
"915","2010-08-19",18.93
"916","2010-08-20",18.610001
"917","2010-08-23",18.299999
"918","2010-08-24",17.950001
"919","2010-08-25",18.790001
"920","2010-08-26",18.450001
"921","2010-08-27",19.110001
"922","2010-08-30",18.459999
"923","2010-08-31",18.51
"924","2010-09-01",18.76
"925","2010-09-02",19
"926","2010-09-03",19.18
"927","2010-09-07",18.9
"928","2010-09-08",19.35
"929","2010-09-09",19.450001
"930","2010-09-10",19.389999
"931","2010-09-13",19.73
"932","2010-09-14",19.540001
"933","2010-09-15",20.059999
"934","2010-09-16",20.049999
"935","2010-09-17",20.32
"936","2010-09-20",21.129999
"937","2010-09-21",20.93
"938","2010-09-22",20.93
"939","2010-09-23",20.99
"940","2010-09-24",21.379999
"941","2010-09-27",21.450001
"942","2010-09-28",21.879999
"943","2010-09-29",22.27
"944","2010-09-30",22.41
"945","2010-10-01",22.5
"946","2010-10-04",22.110001
"947","2010-10-05",22.82
"948","2010-10-06",23.18
"949","2010-10-07",23.450001
"950","2010-10-08",23.75
"951","2010-10-11",23.26
"952","2010-10-12",23.110001
"953","2010-10-13",23.120001
"954","2010-10-14",23.040001
"955","2010-10-15",23.08
"956","2010-10-18",23.379999
"957","2010-10-19",22.639999
"958","2010-10-20",22.809999
"959","2010-10-21",22.860001
"960","2010-10-22",22.780001
"961","2010-10-25",22.76
"962","2010-10-26",22.889999
"963","2010-10-27",23.049999
"964","2010-10-28",22.120001
"965","2010-10-29",22.01
"966","2010-11-01",21.559999
"967","2010-11-02",21.969999
"968","2010-11-03",22.01
"969","2010-11-04",22.370001
"970","2010-11-05",22.389999
