"","date","GAINM"
"969","2020-07-28",24.655001
"970","2020-07-29",24.5
"971","2020-07-30",24.6
"972","2020-07-31",24.620001
"973","2020-08-03",24.747999
"974","2020-08-04",24.85
"975","2020-08-05",24.940001
"976","2020-08-06",24.75
"977","2020-08-07",24.964001
"978","2020-08-10",24.99
"979","2020-08-11",24.879999
"980","2020-08-12",24.951
"981","2020-08-13",24.893999
"982","2020-08-14",24.917999
"983","2020-08-17",24.877001
"984","2020-08-18",24.860001
"985","2020-08-19",24.895
"986","2020-08-20",24.9
"987","2020-08-21",24.864
"988","2020-08-24",24.83
"989","2020-08-25",24.93
"990","2020-08-26",24.771999
"991","2020-08-27",24.709999
"992","2020-08-28",24.75
"993","2020-08-31",24.879999
"994","2020-09-01",24.77
"995","2020-09-02",24.92
"996","2020-09-03",24.799999
"997","2020-09-04",24.82
"998","2020-09-08",24.836
"999","2020-09-09",24.76
"1000","2020-09-10",24.790001
"1001","2020-09-11",24.950001
"1002","2020-09-14",25
"1003","2020-09-15",24.83
"1004","2020-09-16",24.945999
"1005","2020-09-17",24.924999
"1006","2020-09-18",24.93
"1007","2020-09-21",24.85
"1008","2020-09-22",24.785
"1009","2020-09-23",24.73
"1010","2020-09-24",24.57
"1011","2020-09-25",24.59
"1012","2020-09-28",24.74
"1013","2020-09-29",24.73
"1014","2020-09-30",24.629999
"1015","2020-10-01",24.716
"1016","2020-10-02",24.695
"1017","2020-10-05",24.795
"1018","2020-10-06",24.82
"1019","2020-10-07",24.99
"1020","2020-10-08",24.902
"1021","2020-10-09",24.84
"1022","2020-10-12",24.99
"1023","2020-10-13",24.959999
"1024","2020-10-14",24.98
"1025","2020-10-15",25.139999
"1026","2020-10-16",25.15
"1027","2020-10-19",25
"1028","2020-10-20",25.049999
"1029","2020-10-21",25.094999
"1030","2020-10-22",25.049999
"1031","2020-10-23",25
"1032","2020-10-26",24.98
"1033","2020-10-27",24.809999
"1034","2020-10-28",24.9
"1035","2020-10-29",24.965
"1036","2020-10-30",24.965
"1037","2020-11-02",24.985001
"1038","2020-11-03",24.860001
"1039","2020-11-04",24.860001
"1040","2020-11-05",24.91
"1041","2020-11-06",24.77
"1042","2020-11-09",24.950001
"1043","2020-11-10",25
"1044","2020-11-11",25.15
"1045","2020-11-12",25.195
"1046","2020-11-13",25.01
"1047","2020-11-16",25.120001
"1048","2020-11-17",25.17
"1049","2020-11-18",25.15
"1050","2020-11-19",25.226
"1051","2020-11-20",25.18
"1052","2020-11-23",25.205
"1053","2020-11-24",25.174
"1054","2020-11-25",25.15
"1055","2020-11-27",25.280001
