"","date","GPX"
"1003","2010-12-23",10.49
"1004","2010-12-27",10.35
"1005","2010-12-28",10.34
"1006","2010-12-29",10.32
"1007","2010-12-30",10.31
"1008","2010-12-31",10.24
"1009","2011-01-03",10.71
"1010","2011-01-04",10.55
"1011","2011-01-05",10.54
"1012","2011-01-06",10.43
"1013","2011-01-07",10.51
"1014","2011-01-10",10.5
"1015","2011-01-11",10.45
"1016","2011-01-12",10.48
"1017","2011-01-13",10.36
"1018","2011-01-14",10.53
"1019","2011-01-18",10.55
"1020","2011-01-19",10.24
"1021","2011-01-20",9.76
"1022","2011-01-21",9.99
"1023","2011-01-24",10.04
"1024","2011-01-25",10.05
"1025","2011-01-26",10.14
"1026","2011-01-27",10.09
"1027","2011-01-28",9.77
"1028","2011-01-31",9.89
"1029","2011-02-01",10.27
"1030","2011-02-02",10.15
"1031","2011-02-03",9.98
"1032","2011-02-04",10.01
"1033","2011-02-07",10.39
"1034","2011-02-08",10.39
"1035","2011-02-09",10.37
"1036","2011-02-10",10.58
"1037","2011-02-11",10.6
"1038","2011-02-14",10.43
"1039","2011-02-15",10.36
"1040","2011-02-16",10.7
"1041","2011-02-17",11.01
"1042","2011-02-18",11.05
"1043","2011-02-22",10.95
"1044","2011-02-23",11.06
"1045","2011-02-24",11.15
"1046","2011-02-25",11.3
"1047","2011-02-28",11.58
"1048","2011-03-01",11.58
"1049","2011-03-02",11.5
"1050","2011-03-03",11.75
"1051","2011-03-04",12
"1052","2011-03-07",12.43
"1053","2011-03-08",12.61
"1054","2011-03-09",12.57
"1055","2011-03-10",12.26
"1056","2011-03-11",12.63
"1057","2011-03-14",12.74
"1058","2011-03-15",12.43
"1059","2011-03-16",12.32
"1060","2011-03-17",12.33
"1061","2011-03-18",12.46
"1062","2011-03-21",13.05
"1063","2011-03-22",12.79
"1064","2011-03-23",13.25
"1065","2011-03-24",13.43
"1066","2011-03-25",13.55
"1067","2011-03-28",13.41
"1068","2011-03-29",13.28
"1069","2011-03-30",13.68
"1070","2011-03-31",13.6
"1071","2011-04-01",13.27
"1072","2011-04-04",13.47
"1073","2011-04-05",13.67
"1074","2011-04-06",13.87
"1075","2011-04-07",13.91
"1076","2011-04-08",13.86
"1077","2011-04-11",13.47
"1078","2011-04-12",13.05
"1079","2011-04-13",12.83
"1080","2011-04-14",13.19
"1081","2011-04-15",13.47
"1082","2011-04-18",13.27
"1083","2011-04-19",12.93
"1084","2011-04-20",13.08
"1085","2011-04-21",13.09
"1086","2011-04-25",12.89
"1087","2011-04-26",13.15
"1088","2011-04-27",13.17
"1089","2011-04-28",13.15
"1090","2011-04-29",13.09
"1091","2011-05-02",12.39
"1092","2011-05-03",12.38
"1093","2011-05-04",12.21
"1094","2011-05-05",12.44
"1095","2011-05-06",12.39
"1096","2011-05-09",12.45
"1097","2011-05-10",12.74
"1098","2011-05-11",12.28
"1099","2011-05-12",12.68
"1100","2011-05-13",12.36
"1101","2011-05-16",11.79
"1102","2011-05-17",11.84
"1103","2011-05-18",11.9
"1104","2011-05-19",11.86
"1105","2011-05-20",12.15
"1106","2011-05-23",12.25
"1107","2011-05-24",12.49
"1108","2011-05-25",12.76
"1109","2011-05-26",13.07
"1110","2011-05-27",13.32
"1111","2011-05-31",13.86
"1112","2011-06-01",12.81
"1113","2011-06-02",12.53
"1114","2011-06-03",12.36
"1115","2011-06-06",12.26
"1116","2011-06-07",12.4
"1117","2011-06-08",12.3
"1118","2011-06-09",12.23
"1119","2011-06-10",11.89
"1120","2011-06-13",11.98
"1121","2011-06-14",12.54
"1122","2011-06-15",12.3
"1123","2011-06-16",12.79
"1124","2011-06-17",13.06
"1125","2011-06-20",12.98
"1126","2011-06-21",13.62
"1127","2011-06-22",12.84
"1128","2011-06-23",12.77
"1129","2011-06-24",13.29
"1130","2011-06-27",13.96
"1131","2011-06-28",14.19
"1132","2011-06-29",13.85
"1133","2011-06-30",13.66
"1134","2011-07-01",13.85
"1135","2011-07-05",13.99
"1136","2011-07-06",13.83
"1137","2011-07-07",13.84
"1138","2011-07-08",13.96
"1139","2011-07-11",13.95
"1140","2011-07-12",13.84
"1141","2011-07-13",14.02
"1142","2011-07-14",13.91
"1143","2011-07-15",14.01
"1144","2011-07-18",13.73
"1145","2011-07-19",14.03
"1146","2011-07-20",13.67
"1147","2011-07-21",13.56
"1148","2011-07-22",13.52
"1149","2011-07-25",13.35
"1150","2011-07-26",13.08
"1151","2011-07-27",12.52
"1152","2011-07-28",13
"1153","2011-07-29",12.95
"1154","2011-08-01",13.01
"1155","2011-08-02",12.44
"1156","2011-08-03",12.5
"1157","2011-08-04",11.97
"1158","2011-08-05",12.8
"1159","2011-08-08",12.27
"1160","2011-08-09",12.93
"1161","2011-08-10",11.64
"1162","2011-08-11",12.4
"1163","2011-08-12",12.11
"1164","2011-08-15",12.16
"1165","2011-08-16",11.9
"1166","2011-08-17",11.94
"1167","2011-08-18",11.78
"1168","2011-08-19",11.78
"1169","2011-08-22",11.36
"1170","2011-08-23",12.05
"1171","2011-08-24",12.22
"1172","2011-08-25",11.74
"1173","2011-08-26",11.96
"1174","2011-08-29",12.27
"1175","2011-08-30",12.57
"1176","2011-08-31",12.46
"1177","2011-09-01",11.82
"1178","2011-09-02",11.24
"1179","2011-09-06",10.74
"1180","2011-09-07",11.31
"1181","2011-09-08",10.76
"1182","2011-09-09",10.72
"1183","2011-09-12",10.95
"1184","2011-09-13",11.09
"1185","2011-09-14",10.81
"1186","2011-09-15",11.19
"1187","2011-09-16",11.28
"1188","2011-09-19",11.08
"1189","2011-09-20",10.92
"1190","2011-09-21",10.27
"1191","2011-09-22",9.89
"1192","2011-09-23",10.01
"1193","2011-09-26",10.45
"1194","2011-09-27",10.84
"1195","2011-09-28",10.04
"1196","2011-09-29",10.21
"1197","2011-09-30",9.99
"1198","2011-10-03",9.25
"1199","2011-10-04",11.03
"1200","2011-10-05",10.68
"1201","2011-10-06",10.55
"1202","2011-10-07",10.15
"1203","2011-10-10",11
"1204","2011-10-11",11.09
"1205","2011-10-12",11.79
"1206","2011-10-13",11.93
"1207","2011-10-14",11.48
"1208","2011-10-17",10.92
"1209","2011-10-18",11.39
"1210","2011-10-19",11.05
"1211","2011-10-20",11.09
"1212","2011-10-21",11.36
"1213","2011-10-24",12.13
"1214","2011-10-25",11.41
"1215","2011-10-26",11.88
"1216","2011-10-27",12.96
"1217","2011-10-28",12.73
"1218","2011-10-31",11.82
"1219","2011-11-01",11.1
"1220","2011-11-02",11.88
"1221","2011-11-03",12.31
"1222","2011-11-04",11.86
"1223","2011-11-07",11.45
"1224","2011-11-08",12.03
"1225","2011-11-09",11.75
"1226","2011-11-10",11.83
"1227","2011-11-11",12.07
"1228","2011-11-14",12.05
"1229","2011-11-15",12.28
"1230","2011-11-16",12.25
"1231","2011-11-17",12.28
"1232","2011-11-18",12.76
"1233","2011-11-21",12.75
"1234","2011-11-22",12.65
"1235","2011-11-23",12.65
"1236","2011-11-25",12.31
"1237","2011-11-28",12.74
"1238","2011-11-29",12.5
"1239","2011-11-30",13.05
"1240","2011-12-01",12.9
"1241","2011-12-02",13.02
"1242","2011-12-05",13.15
"1243","2011-12-06",13.06
"1244","2011-12-07",13.07
"1245","2011-12-08",12.54
"1246","2011-12-09",13.39
"1247","2011-12-12",13.13
"1248","2011-12-13",12.95
"1249","2011-12-14",13.08
"1250","2011-12-15",13.3
"1251","2011-12-16",13.17
"1252","2011-12-19",12.95
"1253","2011-12-20",13.1
"1254","2011-12-21",13.43
"1255","2011-12-22",13.58
"1256","2011-12-23",13.7
"1257","2011-12-27",13.67
"1258","2011-12-28",13.29
"1259","2011-12-29",13.58
"1260","2011-12-30",13.48
"1261","2012-01-03",13.48
"1262","2012-01-04",13.18
"1263","2012-01-05",13.09
"1264","2012-01-06",13.21
"1265","2012-01-09",13.12
"1266","2012-01-10",13.58
"1267","2012-01-11",13.75
"1268","2012-01-12",13.23
"1269","2012-01-13",13.25
"1270","2012-01-17",13.15
"1271","2012-01-18",12.99
"1272","2012-01-19",13.23
"1273","2012-01-20",13.29
"1274","2012-01-23",13.75
"1275","2012-01-24",14.27
"1276","2012-01-25",14.5
"1277","2012-01-26",14.28
"1278","2012-01-27",14.41
"1279","2012-01-30",14.63
"1280","2012-01-31",14.7
"1281","2012-02-01",15.2
"1282","2012-02-02",15.07
"1283","2012-02-03",15.32
"1284","2012-02-06",15.37
"1285","2012-02-07",15.22
"1286","2012-02-08",15.72
"1287","2012-02-09",15.54
"1288","2012-02-10",15.39
"1289","2012-02-13",15.5
"1290","2012-02-14",15.56
"1291","2012-02-15",15.43
"1292","2012-02-16",15.69
"1293","2012-02-17",15.65
"1294","2012-02-21",15.6
"1295","2012-02-22",15.5
"1296","2012-02-23",15.72
"1297","2012-02-24",15.75
"1298","2012-02-27",15.87
"1299","2012-02-28",15.52
"1300","2012-02-29",15.66
"1301","2012-03-01",16.309999
"1302","2012-03-02",15.16
"1303","2012-03-05",15.44
"1304","2012-03-06",15.25
"1305","2012-03-07",15.35
"1306","2012-03-08",15.5
"1307","2012-03-09",15.82
"1308","2012-03-12",16.01
"1309","2012-03-13",16.23
"1310","2012-03-14",16.469999
"1311","2012-03-15",16.700001
"1312","2012-03-16",16.790001
"1313","2012-03-19",16.860001
"1314","2012-03-20",16.870001
"1315","2012-03-21",16.66
"1316","2012-03-22",16.52
"1317","2012-03-23",16.77
"1318","2012-03-26",17.24
"1319","2012-03-27",17.370001
"1320","2012-03-28",17.549999
"1321","2012-03-29",17.950001
"1322","2012-03-30",17.5
"1323","2012-04-02",17.879999
"1324","2012-04-03",16.74
"1325","2012-04-04",16.379999
"1326","2012-04-05",16.110001
"1327","2012-04-09",15.8
"1328","2012-04-10",15.45
"1329","2012-04-11",15.93
"1330","2012-04-12",16.190001
"1331","2012-04-13",16
"1332","2012-04-16",16.049999
"1333","2012-04-17",16.73
"1334","2012-04-18",17
"1335","2012-04-19",16.690001
"1336","2012-04-20",16.91
"1337","2012-04-23",16.65
"1338","2012-04-24",17.059999
"1339","2012-04-25",17.209999
"1340","2012-04-26",16.790001
"1341","2012-04-27",17
"1342","2012-04-30",16.780001
"1343","2012-05-01",16.610001
"1344","2012-05-02",16.4
"1345","2012-05-03",16.190001
"1346","2012-05-04",16.07
"1347","2012-05-07",15.78
"1348","2012-05-08",15.75
"1349","2012-05-09",15.79
"1350","2012-05-10",15.76
"1351","2012-05-11",15.81
"1352","2012-05-14",15.86
"1353","2012-05-15",15.56
"1354","2012-05-16",14.75
"1355","2012-05-17",15.2
"1356","2012-05-18",14.88
"1357","2012-05-21",15.3
"1358","2012-05-22",15.13
"1359","2012-05-23",15.61
"1360","2012-05-24",15.81
"1361","2012-05-25",15.76
"1362","2012-05-29",15.82
"1363","2012-05-30",15.84
"1364","2012-05-31",15.76
"1365","2012-06-01",15.45
"1366","2012-06-04",15.45
"1367","2012-06-05",15.37
"1368","2012-06-06",15.91
"1369","2012-06-07",15.79
"1370","2012-06-08",16.24
"1371","2012-06-11",15.69
"1372","2012-06-12",16.18
"1373","2012-06-13",15.72
"1374","2012-06-14",15.93
"1375","2012-06-15",16.559999
"1376","2012-06-18",16.290001
"1377","2012-06-19",16.84
"1378","2012-06-20",16.73
"1379","2012-06-21",16.26
"1380","2012-06-22",16.889999
"1381","2012-06-25",16.440001
"1382","2012-06-26",16.73
"1383","2012-06-27",17.1
"1384","2012-06-28",17.780001
"1385","2012-06-29",18.469999
"1386","2012-07-02",18.77
"1387","2012-07-03",18.99
"1388","2012-07-05",18.52
"1389","2012-07-06",18.379999
"1390","2012-07-09",17.790001
"1391","2012-07-10",17.84
"1392","2012-07-11",17.379999
"1393","2012-07-12",17.440001
"1394","2012-07-13",17.85
"1395","2012-07-16",17.75
"1396","2012-07-17",17.870001
"1397","2012-07-18",17.99
"1398","2012-07-19",17.540001
"1399","2012-07-20",17.309999
"1400","2012-07-23",17
"1401","2012-07-24",17.02
"1402","2012-07-25",17.129999
"1403","2012-07-26",17.18
"1404","2012-07-27",17.799999
"1405","2012-07-30",17.459999
"1406","2012-07-31",17.110001
"1407","2012-08-01",16.82
"1408","2012-08-02",18.549999
"1409","2012-08-03",19.190001
"1410","2012-08-06",19.379999
"1411","2012-08-07",19.450001
"1412","2012-08-08",19.09
"1413","2012-08-09",18.75
"1414","2012-08-10",18.66
"1415","2012-08-13",19.25
"1416","2012-08-14",19.49
"1417","2012-08-15",19.58
"1418","2012-08-16",19.51
"1419","2012-08-17",20.27
"1420","2012-08-20",19.9
"1421","2012-08-21",20
"1422","2012-08-22",19.799999
"1423","2012-08-23",19.700001
"1424","2012-08-24",19.9
"1425","2012-08-27",20.059999
"1426","2012-08-28",20.18
"1427","2012-08-29",20.1
"1428","2012-08-30",20
"1429","2012-08-31",20.049999
"1430","2012-09-04",19.950001
"1431","2012-09-05",19.75
"1432","2012-09-06",19.85
"1433","2012-09-07",19.84
"1434","2012-09-10",19.719999
"1435","2012-09-11",19.799999
"1436","2012-09-12",19.84
"1437","2012-09-13",19.799999
"1438","2012-09-14",19.98
"1439","2012-09-17",19.98
"1440","2012-09-18",19.969999
"1441","2012-09-19",19.91
"1442","2012-09-20",19.68
"1443","2012-09-21",19.530001
"1444","2012-09-24",19.379999
"1445","2012-09-25",19.02
"1446","2012-09-26",19.43
"1447","2012-09-27",19.530001
"1448","2012-09-28",19.32
"1449","2012-10-01",19.440001
"1450","2012-10-02",19.5
"1451","2012-10-03",19.09
"1452","2012-10-04",19.450001
"1453","2012-10-05",19.85
"1454","2012-10-08",19.98
"1455","2012-10-09",19.559999
"1456","2012-10-10",19.5
"1457","2012-10-11",19.01
"1458","2012-10-12",19.26
"1459","2012-10-15",19.51
"1460","2012-10-16",19.559999
"1461","2012-10-17",19.68
"1462","2012-10-18",18.959999
"1463","2012-10-19",18.780001
"1464","2012-10-22",18.52
"1465","2012-10-23",18.67
"1466","2012-10-24",18.84
"1467","2012-10-25",19.379999
"1468","2012-10-26",19.690001
"1469","2012-10-31",19.25
"1470","2012-11-01",19.290001
"1471","2012-11-02",19.459999
"1472","2012-11-05",19.709999
"1473","2012-11-06",20.83
"1474","2012-11-07",20.469999
"1475","2012-11-08",20.18
"1476","2012-11-09",20.190001
"1477","2012-11-12",20.190001
"1478","2012-11-13",20.639999
"1479","2012-11-14",20.67
"1480","2012-11-15",20.6
"1481","2012-11-16",20.4
"1482","2012-11-19",20.530001
"1483","2012-11-20",20.4
"1484","2012-11-21",20.299999
"1485","2012-11-23",20.559999
"1486","2012-11-26",20.74
"1487","2012-11-27",20.41
"1488","2012-11-28",20.379999
"1489","2012-11-29",20.43
"1490","2012-11-30",20.049999
"1491","2012-12-03",19.860001
"1492","2012-12-04",19.6
"1493","2012-12-05",19.389999
"1494","2012-12-06",19.4
"1495","2012-12-07",19.59
"1496","2012-12-10",19.59
"1497","2012-12-11",19.959999
"1498","2012-12-12",19.82
"1499","2012-12-13",19.91
"1500","2012-12-14",20.049999
"1501","2012-12-17",20.219999
"1502","2012-12-18",20.68
"1503","2012-12-19",20.52
"1504","2012-12-20",20.190001
"1505","2012-12-21",20.200001
"1506","2012-12-24",20.18
"1507","2012-12-26",19.76
"1508","2012-12-27",19.83
"1509","2012-12-28",19.65
"1510","2012-12-31",20.65
"1511","2013-01-02",21
"1512","2013-01-03",20.6
"1513","2013-01-04",20.68
"1514","2013-01-07",20.02
"1515","2013-01-08",20.32
"1516","2013-01-09",20.450001
"1517","2013-01-10",20.35
"1518","2013-01-11",20.23
"1519","2013-01-14",20.030001
"1520","2013-01-15",20.15
"1521","2013-01-16",20.58
"1522","2013-01-17",20.77
"1523","2013-01-18",20.82
"1524","2013-01-22",20.950001
"1525","2013-01-23",20.98
"1526","2013-01-24",21.190001
"1527","2013-01-25",21.190001
"1528","2013-01-28",21.43
"1529","2013-01-29",21.309999
"1530","2013-01-30",21.559999
"1531","2013-01-31",21.4
"1532","2013-02-01",21.139999
"1533","2013-02-04",21.049999
"1534","2013-02-05",20.860001
"1535","2013-02-06",21.209999
"1536","2013-02-07",21.299999
"1537","2013-02-08",21.58
"1538","2013-02-11",21.540001
"1539","2013-02-12",21.85
"1540","2013-02-13",21.76
"1541","2013-02-14",22.33
"1542","2013-02-15",22.440001
"1543","2013-02-19",22.5
"1544","2013-02-20",22.35
"1545","2013-02-21",21.700001
"1546","2013-02-22",21.98
"1547","2013-02-25",21.85
"1548","2013-02-26",20.77
"1549","2013-02-27",21.16
"1550","2013-02-28",21.59
"1551","2013-03-01",22.370001
"1552","2013-03-04",22.77
"1553","2013-03-05",23.620001
"1554","2013-03-06",23.379999
"1555","2013-03-07",23.059999
"1556","2013-03-08",23.02
"1557","2013-03-11",23.1
"1558","2013-03-12",22.700001
"1559","2013-03-13",22.6
"1560","2013-03-14",23.1
"1561","2013-03-15",23.209999
"1562","2013-03-18",23.33
"1563","2013-03-19",23.85
"1564","2013-03-20",23.65
"1565","2013-03-21",23.91
"1566","2013-03-22",24.040001
"1567","2013-03-25",23.98
"1568","2013-03-26",23.92
"1569","2013-03-27",23.870001
"1570","2013-03-28",23.860001
"1571","2013-04-01",23.35
"1572","2013-04-02",22.450001
"1573","2013-04-03",22.17
"1574","2013-04-04",22.219999
"1575","2013-04-05",22.309999
"1576","2013-04-08",22.1
"1577","2013-04-09",21.639999
"1578","2013-04-10",22.35
"1579","2013-04-11",22.469999
"1580","2013-04-12",22.139999
"1581","2013-04-15",20.83
"1582","2013-04-16",21.32
"1583","2013-04-17",20.83
"1584","2013-04-18",21.16
"1585","2013-04-19",21.280001
"1586","2013-04-22",21.110001
"1587","2013-04-23",21.67
"1588","2013-04-24",21.610001
"1589","2013-04-25",21.76
"1590","2013-04-26",21.780001
"1591","2013-04-29",21.969999
"1592","2013-04-30",22.049999
"1593","2013-05-01",21.379999
"1594","2013-05-02",22.08
"1595","2013-05-03",22.639999
"1596","2013-05-06",22.66
"1597","2013-05-07",22.389999
"1598","2013-05-08",22.41
"1599","2013-05-09",23
"1600","2013-05-10",22.389999
"1601","2013-05-13",21.799999
"1602","2013-05-14",22.5
"1603","2013-05-15",22.65
"1604","2013-05-16",22.99
"1605","2013-05-17",23.41
"1606","2013-05-20",23.48
"1607","2013-05-21",23.6
"1608","2013-05-22",23.559999
"1609","2013-05-23",23.610001
"1610","2013-05-24",24.08
"1611","2013-05-28",24.83
"1612","2013-05-29",24.950001
"1613","2013-05-30",25.51
"1614","2013-05-31",25.01
"1615","2013-06-03",25.690001
"1616","2013-06-04",24.83
"1617","2013-06-05",24.709999
"1618","2013-06-06",25
"1619","2013-06-07",24.469999
"1620","2013-06-10",24.65
"1621","2013-06-11",24.16
"1622","2013-06-12",23.92
"1623","2013-06-13",23.99
"1624","2013-06-14",23.639999
"1625","2013-06-17",23.51
"1626","2013-06-18",24.32
"1627","2013-06-19",23.9
"1628","2013-06-20",23.83
"1629","2013-06-21",23.969999
"1630","2013-06-24",23.73
"1631","2013-06-25",23.57
"1632","2013-06-26",23.15
"1633","2013-06-27",24.01
"1634","2013-06-28",23.82
"1635","2013-07-01",23.33
"1636","2013-07-02",24.48
"1637","2013-07-03",24.870001
"1638","2013-07-05",25.559999
"1639","2013-07-08",27.129999
"1640","2013-07-09",26.889999
"1641","2013-07-10",27.120001
"1642","2013-07-11",27.200001
"1643","2013-07-12",26.860001
"1644","2013-07-15",27.42
"1645","2013-07-16",27.33
"1646","2013-07-17",27.450001
"1647","2013-07-18",27.57
"1648","2013-07-19",27.370001
"1649","2013-07-22",27.4
"1650","2013-07-23",27
"1651","2013-07-24",26.75
"1652","2013-07-25",27.58
"1653","2013-07-26",26.92
"1654","2013-07-29",26.84
"1655","2013-07-30",26.540001
"1656","2013-07-31",26.41
"1657","2013-08-01",23.459999
"1658","2013-08-02",23.59
"1659","2013-08-05",24.9
"1660","2013-08-06",24.559999
"1661","2013-08-07",24.209999
"1662","2013-08-08",24.32
"1663","2013-08-09",24.799999
"1664","2013-08-12",24.9
"1665","2013-08-13",25.049999
"1666","2013-08-14",25
"1667","2013-08-15",24.92
"1668","2013-08-16",24.91
"1669","2013-08-19",24.870001
"1670","2013-08-20",24.870001
"1671","2013-08-21",24.52
"1672","2013-08-22",25.4
"1673","2013-08-23",26.27
"1674","2013-08-26",26.17
"1675","2013-08-27",25.51
"1676","2013-08-28",25.5
"1677","2013-08-29",25.59
"1678","2013-08-30",25.24
"1679","2013-09-03",25.85
"1680","2013-09-04",26.049999
"1681","2013-09-05",25.799999
"1682","2013-09-06",25.209999
"1683","2013-09-09",26.16
"1684","2013-09-10",26.07
"1685","2013-09-11",26.629999
"1686","2013-09-12",25.879999
"1687","2013-09-13",25.9
"1688","2013-09-16",25.879999
"1689","2013-09-17",26.15
"1690","2013-09-18",26.1
"1691","2013-09-19",25.959999
"1692","2013-09-20",26.049999
"1693","2013-09-23",26.92
"1694","2013-09-24",26.42
"1695","2013-09-25",26.32
"1696","2013-09-26",26.709999
"1697","2013-09-27",26.540001
"1698","2013-09-30",26.219999
"1699","2013-10-01",26.370001
"1700","2013-10-02",25.969999
"1701","2013-10-03",25.34
"1702","2013-10-04",25.66
"1703","2013-10-07",25.48
"1704","2013-10-08",24.92
"1705","2013-10-09",25.23
"1706","2013-10-10",25.93
"1707","2013-10-11",26.799999
"1708","2013-10-14",26.74
"1709","2013-10-15",26.68
"1710","2013-10-16",26.969999
"1711","2013-10-17",26.74
"1712","2013-10-18",26.98
"1713","2013-10-21",26.77
"1714","2013-10-22",26.9
"1715","2013-10-23",26.940001
"1716","2013-10-24",26.85
"1717","2013-10-25",27.02
"1718","2013-10-28",26.959999
"1719","2013-10-29",27.1
"1720","2013-10-30",26.59
"1721","2013-10-31",28.02
"1722","2013-11-01",29.190001
"1723","2013-11-04",29.26
"1724","2013-11-05",28.690001
"1725","2013-11-06",28.299999
"1726","2013-11-07",27.809999
"1727","2013-11-08",27.83
"1728","2013-11-11",28.370001
"1729","2013-11-12",28.57
"1730","2013-11-13",29.27
"1731","2013-11-14",29.639999
"1732","2013-11-15",30.32
"1733","2013-11-18",29.73
"1734","2013-11-19",29.41
"1735","2013-11-20",29.57
"1736","2013-11-21",29.76
"1737","2013-11-22",29.66
"1738","2013-11-25",29.639999
"1739","2013-11-26",29.950001
"1740","2013-11-27",29.799999
"1741","2013-11-29",29.83
"1742","2013-12-02",29.280001
"1743","2013-12-03",28.959999
"1744","2013-12-04",28.76
"1745","2013-12-05",28.629999
"1746","2013-12-06",28.870001
"1747","2013-12-09",28.49
"1748","2013-12-10",27.959999
"1749","2013-12-11",28.059999
"1750","2013-12-12",28.040001
"1751","2013-12-13",28.16
"1752","2013-12-16",28.26
"1753","2013-12-17",28.09
"1754","2013-12-18",28.370001
"1755","2013-12-19",27.65
"1756","2013-12-20",28.389999
"1757","2013-12-23",29.059999
"1758","2013-12-24",29.02
"1759","2013-12-26",29.48
"1760","2013-12-27",29.49
"1761","2013-12-30",29.940001
"1762","2013-12-31",29.790001
"1763","2014-01-02",29.35
"1764","2014-01-03",29.549999
"1765","2014-01-06",29.389999
"1766","2014-01-07",29.85
"1767","2014-01-08",29.690001
"1768","2014-01-09",29.24
"1769","2014-01-10",29.91
"1770","2014-01-13",28.82
"1771","2014-01-14",30.280001
"1772","2014-01-15",30.5
"1773","2014-01-16",30.620001
"1774","2014-01-17",30.049999
"1775","2014-01-21",30.24
"1776","2014-01-22",30.139999
"1777","2014-01-23",29.5
"1778","2014-01-24",28.629999
"1779","2014-01-27",27.950001
"1780","2014-01-28",28.01
"1781","2014-01-29",27.799999
"1782","2014-01-30",28.120001
"1783","2014-01-31",27.75
"1784","2014-02-03",26.639999
"1785","2014-02-04",26.379999
"1786","2014-02-05",25.66
"1787","2014-02-06",25.74
"1788","2014-02-07",26.110001
"1789","2014-02-10",26.120001
"1790","2014-02-11",26.559999
"1791","2014-02-12",26.91
"1792","2014-02-13",27
"1793","2014-02-14",26.99
"1794","2014-02-18",27.17
"1795","2014-02-19",26.9
"1796","2014-02-20",27.5
"1797","2014-02-21",27.57
"1798","2014-02-24",27.459999
"1799","2014-02-25",29.27
"1800","2014-02-26",29.32
"1801","2014-02-27",28.49
"1802","2014-02-28",29.120001
"1803","2014-03-03",28.51
"1804","2014-03-04",29.26
"1805","2014-03-05",29.07
"1806","2014-03-06",29.07
"1807","2014-03-07",29.049999
"1808","2014-03-10",28.92
"1809","2014-03-11",28.02
"1810","2014-03-12",28.190001
"1811","2014-03-13",28.08
"1812","2014-03-14",28.389999
"1813","2014-03-17",28.49
"1814","2014-03-18",28.790001
"1815","2014-03-19",28.200001
"1816","2014-03-20",28.129999
"1817","2014-03-21",28.120001
"1818","2014-03-24",27.5
"1819","2014-03-25",27.91
"1820","2014-03-26",27.360001
"1821","2014-03-27",27.190001
"1822","2014-03-28",26.76
"1823","2014-03-31",27.23
"1824","2014-04-01",28.389999
"1825","2014-04-02",28.360001
"1826","2014-04-03",28.309999
"1827","2014-04-04",27.52
"1828","2014-04-07",26.790001
"1829","2014-04-08",26.700001
"1830","2014-04-09",26.49
"1831","2014-04-10",25.370001
"1832","2014-04-11",24.9
"1833","2014-04-14",25.190001
"1834","2014-04-15",25.290001
"1835","2014-04-16",26.07
"1836","2014-04-17",26.41
"1837","2014-04-21",26.690001
"1838","2014-04-22",26.809999
"1839","2014-04-23",26.1
"1840","2014-04-24",25.91
"1841","2014-04-25",25.9
"1842","2014-04-28",25.75
"1843","2014-04-29",25.719999
"1844","2014-04-30",26.280001
"1845","2014-05-01",26.92
"1846","2014-05-02",25.870001
"1847","2014-05-05",25.309999
"1848","2014-05-06",24.17
"1849","2014-05-07",24.559999
"1850","2014-05-08",24.200001
"1851","2014-05-09",24.440001
"1852","2014-05-12",25.1
"1853","2014-05-13",24.790001
"1854","2014-05-14",24.700001
"1855","2014-05-15",24.379999
"1856","2014-05-16",24.530001
"1857","2014-05-19",24.58
"1858","2014-05-20",24.25
"1859","2014-05-21",23.9
"1860","2014-05-22",23.879999
"1861","2014-05-23",24.27
"1862","2014-05-27",24.91
"1863","2014-05-28",24.85
"1864","2014-05-29",24.76
"1865","2014-05-30",24.15
"1866","2014-06-02",24
"1867","2014-06-03",23.58
"1868","2014-06-04",23.370001
"1869","2014-06-05",24.860001
"1870","2014-06-06",25.280001
"1871","2014-06-09",25.49
"1872","2014-06-10",25.35
"1873","2014-06-11",25.15
"1874","2014-06-12",24.620001
"1875","2014-06-13",24.360001
"1876","2014-06-16",24.440001
"1877","2014-06-17",24.51
"1878","2014-06-18",24.639999
"1879","2014-06-19",24.58
"1880","2014-06-20",25.07
"1881","2014-06-23",24.59
"1882","2014-06-24",24.73
"1883","2014-06-25",24.98
"1884","2014-06-26",24.49
"1885","2014-06-27",25.459999
"1886","2014-06-30",25.879999
"1887","2014-07-01",26.459999
"1888","2014-07-02",26.02
"1889","2014-07-03",26.41
"1890","2014-07-07",25.91
"1891","2014-07-08",25.450001
"1892","2014-07-09",25.389999
"1893","2014-07-10",24.67
"1894","2014-07-11",24.4
"1895","2014-07-14",24.690001
"1896","2014-07-15",24.08
"1897","2014-07-16",23.860001
"1898","2014-07-17",23.42
"1899","2014-07-18",23.82
"1900","2014-07-21",23.41
"1901","2014-07-22",23.75
"1902","2014-07-23",23.76
"1903","2014-07-24",23.66
"1904","2014-07-25",23.469999
"1905","2014-07-28",23.08
"1906","2014-07-29",23.280001
"1907","2014-07-30",23.77
"1908","2014-07-31",27.209999
"1909","2014-08-01",26.25
"1910","2014-08-04",25.200001
"1911","2014-08-05",25.219999
"1912","2014-08-06",25.27
"1913","2014-08-07",25.51
"1914","2014-08-08",25.76
"1915","2014-08-11",25.719999
"1916","2014-08-12",25.02
"1917","2014-08-13",25.219999
"1918","2014-08-14",25.32
"1919","2014-08-15",24.75
