"","date","SCHN"
"435","2008-09-23",50.919998
"436","2008-09-24",49.360001
"437","2008-09-25",49.349998
"438","2008-09-26",47.200001
"439","2008-09-29",38.279999
"440","2008-09-30",39.240002
"441","2008-10-01",37.630001
"442","2008-10-02",32.869999
"443","2008-10-03",32.650002
"444","2008-10-06",30.700001
"445","2008-10-07",27.34
"446","2008-10-08",28.860001
"447","2008-10-09",27.450001
"448","2008-10-10",25.48
"449","2008-10-13",29.92
"450","2008-10-14",27.91
"451","2008-10-15",23.82
"452","2008-10-16",26.629999
"453","2008-10-17",26.860001
"454","2008-10-20",29.5
"455","2008-10-21",28.26
"456","2008-10-22",24.77
"457","2008-10-23",23.389999
"458","2008-10-24",22.860001
"459","2008-10-27",21.34
"460","2008-10-28",24.459999
"461","2008-10-29",25.76
"462","2008-10-30",26.790001
"463","2008-10-31",26.93
"464","2008-11-03",27.219999
"465","2008-11-04",29.4
"466","2008-11-05",26.959999
"467","2008-11-06",24.57
"468","2008-11-07",27.07
"469","2008-11-10",27.110001
"470","2008-11-11",25.82
"471","2008-11-12",23.190001
"472","2008-11-13",26.5
"473","2008-11-14",25.219999
"474","2008-11-17",24.139999
"475","2008-11-18",22.709999
"476","2008-11-19",19.5
"477","2008-11-20",16.58
"478","2008-11-21",18.450001
"479","2008-11-24",22.299999
"480","2008-11-25",23.18
"481","2008-11-26",26.49
"482","2008-11-28",27
"483","2008-12-01",22.629999
"484","2008-12-02",25.219999
"485","2008-12-03",25.049999
"486","2008-12-04",24.059999
"487","2008-12-05",26.52
"488","2008-12-08",30.790001
"489","2008-12-09",32.560001
"490","2008-12-10",36.02
"491","2008-12-11",34.380001
"492","2008-12-12",35.32
"493","2008-12-15",33.860001
"494","2008-12-16",35.959999
"495","2008-12-17",37.990002
"496","2008-12-18",35.209999
"497","2008-12-19",35.07
"498","2008-12-22",34.099998
"499","2008-12-23",35.290001
"500","2008-12-24",34.259998
"501","2008-12-26",35.099998
"502","2008-12-29",35.740002
"503","2008-12-30",37.110001
"504","2008-12-31",37.650002
"505","2009-01-02",40.18
"506","2009-01-05",39.380001
"507","2009-01-06",42.049999
"508","2009-01-07",38.25
"509","2009-01-08",41.060001
"510","2009-01-09",38.310001
"511","2009-01-12",35.07
"512","2009-01-13",37.41
"513","2009-01-14",33.080002
"514","2009-01-15",35.52
"515","2009-01-16",35.98
"516","2009-01-20",33.32
"517","2009-01-21",36.119999
"518","2009-01-22",36.34
"519","2009-01-23",37.18
"520","2009-01-26",35.98
"521","2009-01-27",38.619999
"522","2009-01-28",43.759998
"523","2009-01-29",43.18
"524","2009-01-30",39.27
"525","2009-02-02",39.91
"526","2009-02-03",42.049999
"527","2009-02-04",42.98
"528","2009-02-05",43.950001
"529","2009-02-06",46.310001
"530","2009-02-09",45.75
"531","2009-02-10",41.950001
"532","2009-02-11",42.23
"533","2009-02-12",42.68
"534","2009-02-13",43.040001
"535","2009-02-17",36.509998
"536","2009-02-18",34.169998
"537","2009-02-19",33.959999
"538","2009-02-20",33.740002
"539","2009-02-23",30.120001
"540","2009-02-24",32.459999
"541","2009-02-25",30.42
"542","2009-02-26",29.389999
"543","2009-02-27",28.639999
"544","2009-03-02",24.67
"545","2009-03-03",25.799999
"546","2009-03-04",28.809999
"547","2009-03-05",25.780001
"548","2009-03-06",25.57
"549","2009-03-09",25.049999
"550","2009-03-10",28.67
"551","2009-03-11",28.6
"552","2009-03-12",26.32
"553","2009-03-13",25.4
"554","2009-03-16",25.610001
"555","2009-03-17",24.23
"556","2009-03-18",26.6
"557","2009-03-19",28.709999
"558","2009-03-20",28.370001
"559","2009-03-23",31.34
"560","2009-03-24",32.810001
"561","2009-03-25",33.580002
"562","2009-03-26",35.200001
"563","2009-03-27",34.580002
"564","2009-03-30",30.700001
"565","2009-03-31",31.389999
"566","2009-04-01",32.950001
"567","2009-04-02",37.830002
"568","2009-04-03",35.580002
"569","2009-04-06",35.27
"570","2009-04-07",34.330002
"571","2009-04-08",35.189999
"572","2009-04-09",39.299999
"573","2009-04-13",41.259998
"574","2009-04-14",41.16
"575","2009-04-15",41.34
"576","2009-04-16",42.709999
"577","2009-04-17",43.880001
"578","2009-04-20",40.740002
"579","2009-04-21",44.490002
"580","2009-04-22",44.93
"581","2009-04-23",43.689999
"582","2009-04-24",47.619999
"583","2009-04-27",45.709999
"584","2009-04-28",45.470001
"585","2009-04-29",47.330002
"586","2009-04-30",49.560001
"587","2009-05-01",51.299999
"588","2009-05-04",53.919998
"589","2009-05-05",54.060001
"590","2009-05-06",54.450001
"591","2009-05-07",52.25
"592","2009-05-08",54.299999
"593","2009-05-11",51.509998
"594","2009-05-12",52.560001
"595","2009-05-13",48.490002
"596","2009-05-14",48.43
"597","2009-05-15",47.290001
"598","2009-05-18",50.970001
"599","2009-05-19",53.380001
"600","2009-05-20",54.23
"601","2009-05-21",51.5
"602","2009-05-22",51.209999
"603","2009-05-26",53.830002
"604","2009-05-27",52.23
"605","2009-05-28",53.200001
"606","2009-05-29",54.540001
"607","2009-06-01",56.330002
"608","2009-06-02",57.700001
"609","2009-06-03",52.91
"610","2009-06-04",55.209999
"611","2009-06-05",56.529999
"612","2009-06-08",54.5
"613","2009-06-09",58.25
"614","2009-06-10",61.200001
"615","2009-06-11",63.18
"616","2009-06-12",61.689999
"617","2009-06-15",58.23
"618","2009-06-16",57.869999
"619","2009-06-17",57.299999
"620","2009-06-18",58.75
"621","2009-06-19",60.139999
"622","2009-06-22",54.419998
"623","2009-06-23",55.810001
"624","2009-06-24",57.209999
"625","2009-06-25",60.200001
"626","2009-06-26",61.360001
"627","2009-06-29",60.209999
"628","2009-06-30",52.860001
"629","2009-07-01",51.099998
"630","2009-07-02",50.200001
"631","2009-07-06",48.02
"632","2009-07-07",47.27
"633","2009-07-08",46.279999
"634","2009-07-09",48.279999
"635","2009-07-10",48.970001
"636","2009-07-13",49.5
"637","2009-07-14",50.66
"638","2009-07-15",52.860001
"639","2009-07-16",54.099998
"640","2009-07-17",51.639999
"641","2009-07-20",52.91
"642","2009-07-21",52.049999
"643","2009-07-22",51.139999
"644","2009-07-23",53.029999
"645","2009-07-24",54.720001
"646","2009-07-27",52.349998
"647","2009-07-28",51.619999
"648","2009-07-29",49.619999
"649","2009-07-30",51.720001
"650","2009-07-31",53.77
"651","2009-08-03",56.880001
"652","2009-08-04",55.23
"653","2009-08-05",55.23
"654","2009-08-06",54.810001
"655","2009-08-07",55.619999
"656","2009-08-10",52.610001
"657","2009-08-11",51.610001
"658","2009-08-12",53.240002
"659","2009-08-13",53.869999
"660","2009-08-14",52.27
"661","2009-08-17",48.259998
"662","2009-08-18",50.09
"663","2009-08-19",51
"664","2009-08-20",51.560001
"665","2009-08-21",55
"666","2009-08-24",56.43
"667","2009-08-25",55.610001
"668","2009-08-26",53.759998
"669","2009-08-27",53.810001
"670","2009-08-28",54.91
"671","2009-08-31",54.009998
"672","2009-09-01",52.790001
"673","2009-09-02",53.34
"674","2009-09-03",54.470001
"675","2009-09-04",54.830002
"676","2009-09-08",57.59
"677","2009-09-09",57
"678","2009-09-10",57.509998
"679","2009-09-11",57.18
"680","2009-09-14",55.700001
"681","2009-09-15",56.029999
"682","2009-09-16",57.029999
"683","2009-09-17",57.290001
"684","2009-09-18",57.220001
"685","2009-09-21",56.360001
"686","2009-09-22",57.040001
"687","2009-09-23",57.139999
"688","2009-09-24",54.700001
"689","2009-09-25",52.740002
"690","2009-09-28",53.689999
"691","2009-09-29",53.98
"692","2009-09-30",53.25
"693","2009-10-01",51.669998
"694","2009-10-02",51.919998
"695","2009-10-05",53.130001
"696","2009-10-06",52.540001
"697","2009-10-07",52.549999
"698","2009-10-08",53.82
"699","2009-10-09",52.849998
"700","2009-10-12",51.610001
"701","2009-10-13",51.23
"702","2009-10-14",54.5
"703","2009-10-15",56.25
"704","2009-10-16",54
"705","2009-10-19",52.990002
"706","2009-10-20",52.299999
"707","2009-10-21",51.66
"708","2009-10-22",51.779999
"709","2009-10-23",50.619999
"710","2009-10-26",51.189999
"711","2009-10-27",47.380001
"712","2009-10-28",43.290001
"713","2009-10-29",44.880001
"714","2009-10-30",43.240002
"715","2009-11-02",43.009998
"716","2009-11-03",43.419998
"717","2009-11-04",42.439999
"718","2009-11-05",44.68
"719","2009-11-06",44.639999
"720","2009-11-09",45.759998
"721","2009-11-10",44.950001
"722","2009-11-11",45
"723","2009-11-12",44.330002
"724","2009-11-13",46.119999
"725","2009-11-16",47.48
"726","2009-11-17",47.16
"727","2009-11-18",46.93
"728","2009-11-19",45.73
"729","2009-11-20",47.099998
"730","2009-11-23",45.189999
"731","2009-11-24",45.75
"732","2009-11-25",47.169998
"733","2009-11-27",44.77
"734","2009-11-30",44.619999
"735","2009-12-01",46.040001
"736","2009-12-02",47.529999
"737","2009-12-03",46.950001
"738","2009-12-04",46.639999
"739","2009-12-07",47.869999
"740","2009-12-08",46.540001
"741","2009-12-09",47.34
"742","2009-12-10",46.549999
"743","2009-12-11",47.650002
"744","2009-12-14",47.919998
"745","2009-12-15",48.48
"746","2009-12-16",47.84
"747","2009-12-17",46.77
"748","2009-12-18",46.91
"749","2009-12-21",47.02
"750","2009-12-22",46.669998
"751","2009-12-23",47.740002
"752","2009-12-24",48.560001
"753","2009-12-28",48.290001
"754","2009-12-29",48.360001
"755","2009-12-30",48.43
"756","2009-12-31",47.700001
"757","2010-01-04",50
"758","2010-01-05",49.93
"759","2010-01-06",53.869999
"760","2010-01-07",52.689999
"761","2010-01-08",55.950001
"762","2010-01-11",54.490002
"763","2010-01-12",52.849998
"764","2010-01-13",54.360001
"765","2010-01-14",54.349998
"766","2010-01-15",52.900002
"767","2010-01-19",52.119999
"768","2010-01-20",51.349998
"769","2010-01-21",47.759998
"770","2010-01-22",45.639999
"771","2010-01-25",45.790001
"772","2010-01-26",43.27
"773","2010-01-27",42.810001
"774","2010-01-28",41.610001
"775","2010-01-29",40.5
"776","2010-02-01",42.419998
"777","2010-02-02",45.509998
"778","2010-02-03",44.049999
"779","2010-02-04",41.959999
"780","2010-02-05",43.110001
"781","2010-02-08",42.77
"782","2010-02-09",43.580002
"783","2010-02-10",44.110001
"784","2010-02-11",45.77
"785","2010-02-12",45.68
"786","2010-02-16",47.279999
"787","2010-02-17",46.299999
"788","2010-02-18",47.169998
"789","2010-02-19",48.720001
"790","2010-02-22",48.32
"791","2010-02-23",46.720001
"792","2010-02-24",45.279999
"793","2010-02-25",45.310001
"794","2010-02-26",45.66
"795","2010-03-01",45.849998
"796","2010-03-02",47.900002
"797","2010-03-03",49.209999
"798","2010-03-04",48.830002
"799","2010-03-05",51.009998
"800","2010-03-08",49.509998
"801","2010-03-09",49.450001
"802","2010-03-10",48.849998
"803","2010-03-11",48.790001
"804","2010-03-12",49.900002
"805","2010-03-15",48.560001
"806","2010-03-16",50.66
"807","2010-03-17",51.259998
"808","2010-03-18",49.84
"809","2010-03-19",48.669998
"810","2010-03-22",50.099998
"811","2010-03-23",52.400002
"812","2010-03-24",51.34
"813","2010-03-25",50.09
"814","2010-03-26",50.810001
"815","2010-03-29",52.049999
"816","2010-03-30",52.09
"817","2010-03-31",52.529999
"818","2010-04-01",53.299999
"819","2010-04-05",55.220001
"820","2010-04-06",54.66
"821","2010-04-07",54.419998
"822","2010-04-08",54.900002
"823","2010-04-09",55.669998
"824","2010-04-12",56.150002
"825","2010-04-13",56
"826","2010-04-14",57.959999
"827","2010-04-15",58.549999
"828","2010-04-16",56.540001
"829","2010-04-19",55.18
"830","2010-04-20",54.66
"831","2010-04-21",54.369999
"832","2010-04-22",55.43
"833","2010-04-23",56.560001
"834","2010-04-26",59.439999
"835","2010-04-27",55.889999
"836","2010-04-28",56.02
"837","2010-04-29",56.32
"838","2010-04-30",54
"839","2010-05-03",52.610001
"840","2010-05-04",52.869999
"841","2010-05-05",51.799999
"842","2010-05-06",50.25
"843","2010-05-07",50.779999
"844","2010-05-10",54.48
"845","2010-05-11",53.880001
"846","2010-05-12",55.349998
"847","2010-05-13",54.009998
"848","2010-05-14",51.25
"849","2010-05-17",49.23
"850","2010-05-18",47.82
"851","2010-05-19",48.5
"852","2010-05-20",44.610001
"853","2010-05-21",46.740002
"854","2010-05-24",45.599998
"855","2010-05-25",45.669998
"856","2010-05-26",46.27
"857","2010-05-27",51.119999
"858","2010-05-28",50.040001
"859","2010-06-01",46.200001
"860","2010-06-02",46.880001
"861","2010-06-03",46.07
"862","2010-06-04",43.599998
"863","2010-06-07",41.349998
"864","2010-06-08",41.52
"865","2010-06-09",41.720001
"866","2010-06-10",43.619999
"867","2010-06-11",43.77
"868","2010-06-14",44.18
"869","2010-06-15",45.450001
"870","2010-06-16",45.450001
"871","2010-06-17",43.669998
"872","2010-06-18",44
"873","2010-06-21",44.470001
"874","2010-06-22",42.799999
"875","2010-06-23",43.610001
"876","2010-06-24",42.549999
"877","2010-06-25",43.040001
"878","2010-06-28",42.07
"879","2010-06-29",39.84
"880","2010-06-30",39.200001
"881","2010-07-01",38.459999
"882","2010-07-02",37.470001
"883","2010-07-06",37.73
"884","2010-07-07",39.16
"885","2010-07-08",40.459999
"886","2010-07-09",41.98
"887","2010-07-12",40.869999
"888","2010-07-13",41.849998
"889","2010-07-14",42.400002
"890","2010-07-15",42.349998
"891","2010-07-16",41.91
"892","2010-07-19",42.360001
"893","2010-07-20",47.150002
"894","2010-07-21",45.919998
"895","2010-07-22",47.240002
"896","2010-07-23",48.779999
"897","2010-07-26",48.950001
"898","2010-07-27",47.470001
"899","2010-07-28",46.279999
"900","2010-07-29",46.279999
"901","2010-07-30",45.82
"902","2010-08-02",47.529999
"903","2010-08-03",46.529999
"904","2010-08-04",47.330002
"905","2010-08-05",47.209999
"906","2010-08-06",48.189999
"907","2010-08-09",48.880001
"908","2010-08-10",47.75
"909","2010-08-11",45.52
"910","2010-08-12",45.119999
"911","2010-08-13",44.490002
"912","2010-08-16",45.310001
"913","2010-08-17",46.25
"914","2010-08-18",47.75
"915","2010-08-19",47.23
"916","2010-08-20",46.970001
"917","2010-08-23",45.41
"918","2010-08-24",44.099998
"919","2010-08-25",44.049999
"920","2010-08-26",42.759998
"921","2010-08-27",44.220001
"922","2010-08-30",43.169998
"923","2010-08-31",44.240002
"924","2010-09-01",46.529999
"925","2010-09-02",47.130001
"926","2010-09-03",47.389999
"927","2010-09-07",47.279999
"928","2010-09-08",47.400002
"929","2010-09-09",47.349998
"930","2010-09-10",47.189999
"931","2010-09-13",48.779999
"932","2010-09-14",48.639999
"933","2010-09-15",47.490002
"934","2010-09-16",48.060001
"935","2010-09-17",47.200001
"936","2010-09-20",47.279999
"937","2010-09-21",46.669998
"938","2010-09-22",46.200001
"939","2010-09-23",45.869999
"940","2010-09-24",47.529999
"941","2010-09-27",47.220001
"942","2010-09-28",46.970001
"943","2010-09-29",47.509998
"944","2010-09-30",48.279999
"945","2010-10-01",48.169998
"946","2010-10-04",48.220001
"947","2010-10-05",48.950001
"948","2010-10-06",49.139999
"949","2010-10-07",49.389999
"950","2010-10-08",49.869999
"951","2010-10-11",50.029999
"952","2010-10-12",50
