"","date","MDRX"
"766","2010-01-15",19.120001
"767","2010-01-19",19.83
"768","2010-01-20",19.709999
"769","2010-01-21",19.09
"770","2010-01-22",18.24
"771","2010-01-25",17.93
"772","2010-01-26",17.950001
"773","2010-01-27",17.879999
"774","2010-01-28",17.17
"775","2010-01-29",16.459999
"776","2010-02-01",16.85
"777","2010-02-02",17.469999
"778","2010-02-03",16.950001
"779","2010-02-04",16.629999
"780","2010-02-05",16.65
"781","2010-02-08",16.66
"782","2010-02-09",16.719999
"783","2010-02-10",16.690001
"784","2010-02-11",16.77
"785","2010-02-12",16.9
"786","2010-02-16",17.379999
"787","2010-02-17",17.950001
"788","2010-02-18",18.32
"789","2010-02-19",18.450001
"790","2010-02-22",18.25
"791","2010-02-23",17.93
"792","2010-02-24",18.02
"793","2010-02-25",17.91
"794","2010-02-26",17.889999
"795","2010-03-01",18.51
"796","2010-03-02",18.82
"797","2010-03-03",18.540001
"798","2010-03-04",18.84
"799","2010-03-05",19.219999
"800","2010-03-08",19.290001
"801","2010-03-09",19.389999
"802","2010-03-10",19.49
"803","2010-03-11",19.700001
"804","2010-03-12",19.83
"805","2010-03-15",19.73
"806","2010-03-16",19.879999
"807","2010-03-17",20.08
"808","2010-03-18",20.059999
"809","2010-03-19",20.01
"810","2010-03-22",20.42
"811","2010-03-23",20.5
"812","2010-03-24",20.16
"813","2010-03-25",19.799999
"814","2010-03-26",19.940001
"815","2010-03-29",19.82
"816","2010-03-30",19.870001
"817","2010-03-31",19.58
"818","2010-04-01",19.209999
"819","2010-04-05",19.09
"820","2010-04-06",19.74
"821","2010-04-07",20.15
"822","2010-04-08",20.85
"823","2010-04-09",22.41
"824","2010-04-12",22.379999
"825","2010-04-13",21.959999
"826","2010-04-14",22.09
"827","2010-04-15",21.74
"828","2010-04-16",21.440001
"829","2010-04-19",21.200001
"830","2010-04-20",21.620001
"831","2010-04-21",21.58
"832","2010-04-22",21.4
"833","2010-04-23",21.610001
"834","2010-04-26",21.49
"835","2010-04-27",21.25
"836","2010-04-28",21.040001
"837","2010-04-29",20.549999
"838","2010-04-30",20.139999
"839","2010-05-03",20.219999
"840","2010-05-04",19.389999
"841","2010-05-05",19.16
"842","2010-05-06",18.65
"843","2010-05-07",18.59
"844","2010-05-10",19.370001
"845","2010-05-11",19.57
"846","2010-05-12",20.35
"847","2010-05-13",20.209999
"848","2010-05-14",19.639999
"849","2010-05-17",20.190001
"850","2010-05-18",19.74
"851","2010-05-19",19.74
"852","2010-05-20",18.98
"853","2010-05-21",19.040001
"854","2010-05-24",18.860001
"855","2010-05-25",18.629999
"856","2010-05-26",18.65
"857","2010-05-27",19.1
"858","2010-05-28",18.809999
"859","2010-06-01",18.290001
"860","2010-06-02",19.440001
"861","2010-06-03",19.74
"862","2010-06-04",18.940001
"863","2010-06-07",18.67
"864","2010-06-08",18.42
"865","2010-06-09",16.639999
"866","2010-06-10",17.209999
"867","2010-06-11",17.27
"868","2010-06-14",16.9
"869","2010-06-15",16.799999
"870","2010-06-16",16.6
"871","2010-06-17",16.27
"872","2010-06-18",16.18
"873","2010-06-21",15.84
"874","2010-06-22",16.18
"875","2010-06-23",16.08
"876","2010-06-24",16.049999
"877","2010-06-25",16.459999
"878","2010-06-28",16.450001
"879","2010-06-29",16.290001
"880","2010-06-30",16.1
"881","2010-07-01",15.95
"882","2010-07-02",15.77
"883","2010-07-06",15.95
"884","2010-07-07",16.23
"885","2010-07-08",17.01
"886","2010-07-09",17.01
"887","2010-07-12",17.02
"888","2010-07-13",17.25
"889","2010-07-14",17.33
"890","2010-07-15",17.200001
"891","2010-07-16",16.77
"892","2010-07-19",16.66
"893","2010-07-20",16.889999
"894","2010-07-21",16.030001
"895","2010-07-22",16
"896","2010-07-23",16.190001
"897","2010-07-26",16.43
"898","2010-07-27",16.690001
"899","2010-07-28",16.540001
"900","2010-07-29",16.700001
"901","2010-07-30",16.690001
"902","2010-08-02",16.9
"903","2010-08-03",16.709999
"904","2010-08-04",16.83
"905","2010-08-05",16.629999
"906","2010-08-06",16.85
"907","2010-08-09",16.790001
"908","2010-08-10",17.030001
"909","2010-08-11",16.82
"910","2010-08-12",16.98
"911","2010-08-13",16.93
"912","2010-08-16",17.35
"913","2010-08-17",17.190001
"914","2010-08-18",16.879999
"915","2010-08-19",17.07
"916","2010-08-20",17.51
"917","2010-08-23",17.25
"918","2010-08-24",17.469999
"919","2010-08-25",17.43
"920","2010-08-26",17.309999
"921","2010-08-27",17.360001
"922","2010-08-30",17.1
"923","2010-08-31",16.66
"924","2010-09-01",17.02
"925","2010-09-02",17.34
"926","2010-09-03",17.559999
"927","2010-09-07",17.48
"928","2010-09-08",17.549999
"929","2010-09-09",17.42
"930","2010-09-10",17.34
"931","2010-09-13",17.719999
"932","2010-09-14",17.52
"933","2010-09-15",18.040001
"934","2010-09-16",18.059999
"935","2010-09-17",18.25
"936","2010-09-20",18.49
"937","2010-09-21",18.17
"938","2010-09-22",17.85
"939","2010-09-23",17.9
"940","2010-09-24",18.16
"941","2010-09-27",18.5
"942","2010-09-28",18.5
"943","2010-09-29",18.42
"944","2010-09-30",18.469999
"945","2010-10-01",18.1
"946","2010-10-04",18.190001
"947","2010-10-05",18.1
"948","2010-10-06",18.32
"949","2010-10-07",18.17
"950","2010-10-08",18.48
"951","2010-10-11",18.370001
"952","2010-10-12",18.51
"953","2010-10-13",18.6
"954","2010-10-14",18.719999
"955","2010-10-15",18.76
"956","2010-10-18",18.59
"957","2010-10-19",18.360001
"958","2010-10-20",18.549999
"959","2010-10-21",18.809999
"960","2010-10-22",19.52
"961","2010-10-25",19.49
"962","2010-10-26",19.34
"963","2010-10-27",19.290001
"964","2010-10-28",19.110001
"965","2010-10-29",19.1
"966","2010-11-01",19.120001
"967","2010-11-02",19.08
"968","2010-11-03",19.200001
"969","2010-11-04",19.190001
"970","2010-11-05",19.49
"971","2010-11-08",19.360001
"972","2010-11-09",19.299999
"973","2010-11-10",18.57
"974","2010-11-11",18.209999
"975","2010-11-12",18.35
"976","2010-11-15",18.16
"977","2010-11-16",17.73
"978","2010-11-17",18.01
"979","2010-11-18",17.76
"980","2010-11-19",17.799999
"981","2010-11-22",17.92
