"","date","OCC"
"1005","2010-12-28",3.14
"1006","2010-12-29",3.16
"1007","2010-12-30",3.18
"1008","2010-12-31",3.12
"1009","2011-01-03",3.22
"1010","2011-01-04",3.27
"1011","2011-01-05",3.3
"1012","2011-01-06",3.3
"1013","2011-01-07",3.3
"1014","2011-01-10",3.3
"1015","2011-01-11",3.4
"1016","2011-01-12",3.47
"1017","2011-01-13",3.56
"1018","2011-01-14",3.7
"1019","2011-01-18",3.74
"1020","2011-01-19",3.5
"1021","2011-01-20",3.45
"1022","2011-01-21",3.7
"1023","2011-01-24",4.91
"1024","2011-01-25",5.1
"1025","2011-01-26",5.24
"1026","2011-01-27",5.74
"1027","2011-01-28",5.67
"1028","2011-01-31",6.1
"1029","2011-02-01",6.22
"1030","2011-02-02",6.32
"1031","2011-02-03",5.38
"1032","2011-02-04",5.8
"1033","2011-02-07",6.05
"1034","2011-02-08",5.67
"1035","2011-02-09",5.93
"1036","2011-02-10",5.82
"1037","2011-02-11",6.23
"1038","2011-02-14",6.75
"1039","2011-02-15",6.36
"1040","2011-02-16",6.6
"1041","2011-02-17",6.6
"1042","2011-02-18",5.85
"1043","2011-02-22",6.09
"1044","2011-02-23",6.17
"1045","2011-02-24",6.2
"1046","2011-02-25",6.25
"1047","2011-02-28",6.5
"1048","2011-03-01",6.31
"1049","2011-03-02",6.45
"1050","2011-03-03",7.02
"1051","2011-03-04",6.57
"1052","2011-03-07",5.87
"1053","2011-03-08",5.82
"1054","2011-03-09",5.76
"1055","2011-03-10",5.4
"1056","2011-03-11",5.5
"1057","2011-03-14",5.31
"1058","2011-03-15",4.87
"1059","2011-03-16",4.8
"1060","2011-03-17",4.51
"1061","2011-03-18",4.31
"1062","2011-03-21",4.48
"1063","2011-03-22",4.38
"1064","2011-03-23",4.75
"1065","2011-03-24",4.68
"1066","2011-03-25",4.61
"1067","2011-03-28",4.63
"1068","2011-03-29",4.54
"1069","2011-03-30",4.46
"1070","2011-03-31",4.9
"1071","2011-04-01",5.05
"1072","2011-04-04",5.13
"1073","2011-04-05",5.14
"1074","2011-04-06",5.06
"1075","2011-04-07",4.98
"1076","2011-04-08",4.84
"1077","2011-04-11",4.75
"1078","2011-04-12",4.58
"1079","2011-04-13",4.62
"1080","2011-04-14",4.63
"1081","2011-04-15",4.74
"1082","2011-04-18",4.69
"1083","2011-04-19",4.91
"1084","2011-04-20",4.92
"1085","2011-04-21",4.86
"1086","2011-04-25",4.8
"1087","2011-04-26",4.59
"1088","2011-04-27",4.54
"1089","2011-04-28",4.4
"1090","2011-04-29",4.49
"1091","2011-05-02",4.47
"1092","2011-05-03",4.71
"1093","2011-05-04",4.51
"1094","2011-05-05",4.45
"1095","2011-05-06",4.79
"1096","2011-05-09",4.6
"1097","2011-05-10",4.81
"1098","2011-05-11",4.63
"1099","2011-05-12",4.83
"1100","2011-05-13",4.82
"1101","2011-05-16",4.92
"1102","2011-05-17",4.61
"1103","2011-05-18",4.42
"1104","2011-05-19",4.47
"1105","2011-05-20",4.47
"1106","2011-05-23",4.38
"1107","2011-05-24",4.45
"1108","2011-05-25",4.44
"1109","2011-05-26",4.34
"1110","2011-05-27",4.22
"1111","2011-05-31",4.43
"1112","2011-06-01",4.22
"1113","2011-06-02",4.27
"1114","2011-06-03",4.36
"1115","2011-06-06",4.14
"1116","2011-06-07",4.3
"1117","2011-06-08",4.1
"1118","2011-06-09",4.26
"1119","2011-06-10",4.3
"1120","2011-06-13",4.16
"1121","2011-06-14",3.89
"1122","2011-06-15",3.71
"1123","2011-06-16",3.7
"1124","2011-06-17",3.83
"1125","2011-06-20",3.9
"1126","2011-06-21",3.96
"1127","2011-06-22",4.12
"1128","2011-06-23",4.19
"1129","2011-06-24",4.38
"1130","2011-06-27",4.25
"1131","2011-06-28",4.1
"1132","2011-06-29",4.05
"1133","2011-06-30",4.05
"1134","2011-07-01",4.06
"1135","2011-07-05",4.21
"1136","2011-07-06",4.21
"1137","2011-07-07",4.18
"1138","2011-07-08",4.06
"1139","2011-07-11",4.14
"1140","2011-07-12",4.11
"1141","2011-07-13",4.1
"1142","2011-07-14",4.11
"1143","2011-07-15",4.23
"1144","2011-07-18",4.18
"1145","2011-07-19",4.39
"1146","2011-07-20",4.39
"1147","2011-07-21",4.52
"1148","2011-07-22",4.51
"1149","2011-07-25",4.29
"1150","2011-07-26",4.27
"1151","2011-07-27",4.1
"1152","2011-07-28",3.96
"1153","2011-07-29",4.03
"1154","2011-08-01",3.82
"1155","2011-08-02",3.85
"1156","2011-08-03",4.08
"1157","2011-08-04",3.59
"1158","2011-08-05",3.95
"1159","2011-08-08",3.49
"1160","2011-08-09",3.3
"1161","2011-08-10",3.49
"1162","2011-08-11",3.7
"1163","2011-08-12",4
"1164","2011-08-15",4.01
"1165","2011-08-16",3.83
"1166","2011-08-17",3.71
"1167","2011-08-18",3.64
"1168","2011-08-19",3.62
"1169","2011-08-22",3.74
"1170","2011-08-23",3.68
"1171","2011-08-24",3.96
"1172","2011-08-25",4.05
"1173","2011-08-26",4
"1174","2011-08-29",3.9
"1175","2011-08-30",3.85
"1176","2011-08-31",3.8
"1177","2011-09-01",3.8
"1178","2011-09-02",3.8
"1179","2011-09-06",3.8
"1180","2011-09-07",3.68
"1181","2011-09-08",3.65
"1182","2011-09-09",3.65
"1183","2011-09-12",3.59
"1184","2011-09-13",3.49
"1185","2011-09-14",3.3
"1186","2011-09-15",3.44
"1187","2011-09-16",3.75
"1188","2011-09-19",3.7
"1189","2011-09-20",3.51
"1190","2011-09-21",3.66
"1191","2011-09-22",3.42
"1192","2011-09-23",3.66
"1193","2011-09-26",3.47
"1194","2011-09-27",3.74
"1195","2011-09-28",3.58
"1196","2011-09-29",3.4
"1197","2011-09-30",3.27
"1198","2011-10-03",3.24
"1199","2011-10-04",3.28
"1200","2011-10-05",3.32
"1201","2011-10-06",3.42
"1202","2011-10-07",3.27
"1203","2011-10-10",3.42
"1204","2011-10-11",3.28
"1205","2011-10-12",3.26
"1206","2011-10-13",3.25
"1207","2011-10-14",3.3
"1208","2011-10-17",3.5
"1209","2011-10-18",3.32
"1210","2011-10-19",3.4
"1211","2011-10-20",3.35
"1212","2011-10-21",3.45
"1213","2011-10-24",3.48
"1214","2011-10-25",3.45
"1215","2011-10-26",3.7
"1216","2011-10-27",3.88
"1217","2011-10-28",3.54
"1218","2011-10-31",3.58
"1219","2011-11-01",3.8
"1220","2011-11-02",3.79
"1221","2011-11-03",3.79
"1222","2011-11-04",3.72
"1223","2011-11-07",3.46
"1224","2011-11-08",3.48
"1225","2011-11-09",3.45
"1226","2011-11-10",3.47
"1227","2011-11-11",3.47
"1228","2011-11-14",3.52
"1229","2011-11-15",3.45
"1230","2011-11-16",3.5
"1231","2011-11-17",3.53
"1232","2011-11-18",3.73
"1233","2011-11-21",3.78
"1234","2011-11-22",3.69
"1235","2011-11-23",3.65
"1236","2011-11-25",3.65
"1237","2011-11-28",3.26
"1238","2011-11-29",3.34
"1239","2011-11-30",3.52
"1240","2011-12-01",3.39
"1241","2011-12-02",3.34
"1242","2011-12-05",3.6
"1243","2011-12-06",3.6
"1244","2011-12-07",3.31
"1245","2011-12-08",3.3
"1246","2011-12-09",3.31
"1247","2011-12-12",3.37
"1248","2011-12-13",3.26
"1249","2011-12-14",3.37
"1250","2011-12-15",3.05
"1251","2011-12-16",3.36
"1252","2011-12-19",3.17
"1253","2011-12-20",3.2
"1254","2011-12-21",3.02
"1255","2011-12-22",3.04
"1256","2011-12-23",3.1
"1257","2011-12-27",3.04
"1258","2011-12-28",3.05
"1259","2011-12-29",3.01
"1260","2011-12-30",3.19
"1261","2012-01-03",3.38
"1262","2012-01-04",3.49
"1263","2012-01-05",3.46
"1264","2012-01-06",3.48
"1265","2012-01-09",3.51
"1266","2012-01-10",3.49
"1267","2012-01-11",3.54
"1268","2012-01-12",3.46
"1269","2012-01-13",3.59
"1270","2012-01-17",3.5
"1271","2012-01-18",3.68
"1272","2012-01-19",3.55
"1273","2012-01-20",3.76
"1274","2012-01-23",3.48
"1275","2012-01-24",3.55
"1276","2012-01-25",3.68
"1277","2012-01-26",3.68
"1278","2012-01-27",3.59
"1279","2012-01-30",3.42
"1280","2012-01-31",3.54
"1281","2012-02-01",3.55
"1282","2012-02-02",3.55
"1283","2012-02-03",3.46
"1284","2012-02-06",3.41
"1285","2012-02-07",3.38
"1286","2012-02-08",3.38
"1287","2012-02-09",3.46
"1288","2012-02-10",3.46
"1289","2012-02-13",3.34
"1290","2012-02-14",3.39
"1291","2012-02-15",3.47
"1292","2012-02-16",3.5
"1293","2012-02-17",3.56
"1294","2012-02-21",3.45
"1295","2012-02-22",3.45
"1296","2012-02-23",3.4
"1297","2012-02-24",3.5
"1298","2012-02-27",3.41
"1299","2012-02-28",3.49
"1300","2012-02-29",3.52
"1301","2012-03-01",3.51
"1302","2012-03-02",3.51
"1303","2012-03-05",3.46
"1304","2012-03-06",3.36
"1305","2012-03-07",3.36
"1306","2012-03-08",3.44
"1307","2012-03-09",3.48
"1308","2012-03-12",3.34
"1309","2012-03-13",3.4
"1310","2012-03-14",3.35
"1311","2012-03-15",3.36
"1312","2012-03-16",3.55
"1313","2012-03-19",3.42
"1314","2012-03-20",3.45
"1315","2012-03-21",3.4
"1316","2012-03-22",3.4
"1317","2012-03-23",3.48
"1318","2012-03-26",3.35
"1319","2012-03-27",3.36
"1320","2012-03-28",3.48
"1321","2012-03-29",3.48
"1322","2012-03-30",3.51
"1323","2012-04-02",3.45
"1324","2012-04-03",3.45
"1325","2012-04-04",3.45
"1326","2012-04-05",3.55
"1327","2012-04-09",3.45
"1328","2012-04-10",3.52
"1329","2012-04-11",3.53
"1330","2012-04-12",3.53
"1331","2012-04-13",3.28
"1332","2012-04-16",3.14
"1333","2012-04-17",3.1
"1334","2012-04-18",3.2
"1335","2012-04-19",3.25
"1336","2012-04-20",3.1
"1337","2012-04-23",3.22
"1338","2012-04-24",3.22
"1339","2012-04-25",3.08
"1340","2012-04-26",3.1
"1341","2012-04-27",3.17
"1342","2012-04-30",3.15
"1343","2012-05-01",3.16
"1344","2012-05-02",3.18
"1345","2012-05-03",3.15
"1346","2012-05-04",3.02
"1347","2012-05-07",3.02
"1348","2012-05-08",3.09
"1349","2012-05-09",2.98
"1350","2012-05-10",2.99
"1351","2012-05-11",3.09
"1352","2012-05-14",2.98
"1353","2012-05-15",3.11
"1354","2012-05-16",2.99
"1355","2012-05-17",2.98
"1356","2012-05-18",2.68
"1357","2012-05-21",2.83
"1358","2012-05-22",2.85
"1359","2012-05-23",2.69
"1360","2012-05-24",2.95
"1361","2012-05-25",2.7
"1362","2012-05-29",2.86
"1363","2012-05-30",2.66
"1364","2012-05-31",2.8
"1365","2012-06-01",2.74
"1366","2012-06-04",2.73
"1367","2012-06-05",2.87
"1368","2012-06-06",2.94
"1369","2012-06-07",2.92
"1370","2012-06-08",3.8
"1371","2012-06-11",3.86
"1372","2012-06-12",3.69
"1373","2012-06-13",3.67
"1374","2012-06-14",3.71
"1375","2012-06-15",3.88
"1376","2012-06-18",4.4
"1377","2012-06-19",4.25
"1378","2012-06-20",4.25
"1379","2012-06-21",4.49
"1380","2012-06-22",4.45
"1381","2012-06-25",4.52
"1382","2012-06-26",4.69
"1383","2012-06-27",4.63
"1384","2012-06-28",4.33
"1385","2012-06-29",4.5
"1386","2012-07-02",4.5
"1387","2012-07-03",4.33
"1388","2012-07-05",4.61
"1389","2012-07-06",4.6
"1390","2012-07-09",4.69
"1391","2012-07-10",4.74
"1392","2012-07-11",4.74
"1393","2012-07-12",4.72
"1394","2012-07-13",4.79
"1395","2012-07-16",4.78
"1396","2012-07-17",4.7
"1397","2012-07-18",4.6
"1398","2012-07-19",4.35
"1399","2012-07-20",4.27
"1400","2012-07-23",3.93
"1401","2012-07-24",3.95
"1402","2012-07-25",3.78
"1403","2012-07-26",3.99
"1404","2012-07-27",3.88
"1405","2012-07-30",3.94
"1406","2012-07-31",3.68
"1407","2012-08-01",3.79
"1408","2012-08-02",3.76
"1409","2012-08-03",3.75
"1410","2012-08-06",3.58
"1411","2012-08-07",3.59
"1412","2012-08-08",3.66
"1413","2012-08-09",3.75
"1414","2012-08-10",3.78
"1415","2012-08-13",3.96
"1416","2012-08-14",3.89
"1417","2012-08-15",3.85
"1418","2012-08-16",3.83
"1419","2012-08-17",3.9
"1420","2012-08-20",3.9
"1421","2012-08-21",4.05
"1422","2012-08-22",3.97
"1423","2012-08-23",3.94
"1424","2012-08-24",3.99
"1425","2012-08-27",4
"1426","2012-08-28",3.99
"1427","2012-08-29",3.8
"1428","2012-08-30",3.98
"1429","2012-08-31",3.9
"1430","2012-09-04",3.84
"1431","2012-09-05",3.96
"1432","2012-09-06",3.83
"1433","2012-09-07",3.86
"1434","2012-09-10",4.45
"1435","2012-09-11",4.52
"1436","2012-09-12",4.36
"1437","2012-09-13",4.49
"1438","2012-09-14",4.65
"1439","2012-09-17",4.57
"1440","2012-09-18",4.42
"1441","2012-09-19",4.59
"1442","2012-09-20",4.49
"1443","2012-09-21",4.8
"1444","2012-09-24",4.68
"1445","2012-09-25",4.56
"1446","2012-09-26",4.56
"1447","2012-09-27",4.38
"1448","2012-09-28",4.4
"1449","2012-10-01",4.4
"1450","2012-10-02",4.47
"1451","2012-10-03",4.49
"1452","2012-10-04",4.49
"1453","2012-10-05",4.47
"1454","2012-10-08",4.33
"1455","2012-10-09",4.5
"1456","2012-10-10",4.51
"1457","2012-10-11",4.52
"1458","2012-10-12",4.39
"1459","2012-10-15",4.29
"1460","2012-10-16",4.45
"1461","2012-10-17",4.35
"1462","2012-10-18",4.3
"1463","2012-10-19",4.31
"1464","2012-10-22",4.38
"1465","2012-10-23",4.41
"1466","2012-10-24",4.41
"1467","2012-10-25",4.15
"1468","2012-10-26",4.2
"1469","2012-10-31",4.15
"1470","2012-11-01",4.26
"1471","2012-11-02",4.26
"1472","2012-11-05",4.27
"1473","2012-11-06",4.29
"1474","2012-11-07",4.23
"1475","2012-11-08",4.2
"1476","2012-11-09",4.25
"1477","2012-11-12",4.25
"1478","2012-11-13",4.24
"1479","2012-11-14",4.17
"1480","2012-11-15",4.2
"1481","2012-11-16",4.2
"1482","2012-11-19",4.17
"1483","2012-11-20",4.08
"1484","2012-11-21",4.08
"1485","2012-11-23",4.12
"1486","2012-11-26",4.1
"1487","2012-11-27",4.07
"1488","2012-11-28",4.21
"1489","2012-11-29",4.14
"1490","2012-11-30",4.16
"1491","2012-12-03",4.42
"1492","2012-12-04",4.17
"1493","2012-12-05",4.22
"1494","2012-12-06",4.33
"1495","2012-12-07",4.2
"1496","2012-12-10",4.22
"1497","2012-12-11",4.2
"1498","2012-12-12",4.2
"1499","2012-12-13",4.2
"1500","2012-12-14",4.21
"1501","2012-12-17",4.2
"1502","2012-12-18",4.25
"1503","2012-12-19",4.38
"1504","2012-12-20",3.78
"1505","2012-12-21",3.77
"1506","2012-12-24",3.76
"1507","2012-12-26",3.75
"1508","2012-12-27",3.72
"1509","2012-12-28",3.72
"1510","2012-12-31",3.73
"1511","2013-01-02",3.94
"1512","2013-01-03",4.03
"1513","2013-01-04",3.85
"1514","2013-01-07",3.89
"1515","2013-01-08",4.06
"1516","2013-01-09",4.05
"1517","2013-01-10",4.01
"1518","2013-01-11",4
"1519","2013-01-14",3.97
"1520","2013-01-15",3.99
"1521","2013-01-16",3.9
"1522","2013-01-17",3.91
"1523","2013-01-18",3.95
"1524","2013-01-22",4
"1525","2013-01-23",4.03
"1526","2013-01-24",3.95
"1527","2013-01-25",4.05
"1528","2013-01-28",4.08
"1529","2013-01-29",4.17
"1530","2013-01-30",4.31
"1531","2013-01-31",4.16
"1532","2013-02-01",4.31
"1533","2013-02-04",4.22
"1534","2013-02-05",4.26
"1535","2013-02-06",4.24
"1536","2013-02-07",4.18
"1537","2013-02-08",4.1
"1538","2013-02-11",4.02
"1539","2013-02-12",4.09
"1540","2013-02-13",4.18
"1541","2013-02-14",4.03
"1542","2013-02-15",4.02
"1543","2013-02-19",4
"1544","2013-02-20",4
"1545","2013-02-21",4.09
"1546","2013-02-22",4.02
"1547","2013-02-25",4.08
"1548","2013-02-26",4.05
"1549","2013-02-27",4.05
"1550","2013-02-28",4.04
"1551","2013-03-01",4.05
"1552","2013-03-04",4.07
"1553","2013-03-05",4.1
"1554","2013-03-06",4.11
"1555","2013-03-07",4.25
"1556","2013-03-08",4.22
"1557","2013-03-11",4.25
"1558","2013-03-12",4.3
"1559","2013-03-13",4.25
"1560","2013-03-14",4.17
"1561","2013-03-15",4.18
"1562","2013-03-18",4.1
"1563","2013-03-19",4.05
"1564","2013-03-20",4.1
"1565","2013-03-21",4.13
"1566","2013-03-22",4.08
"1567","2013-03-25",4.01
"1568","2013-03-26",4.15
"1569","2013-03-27",4.2
"1570","2013-03-28",4.22
"1571","2013-04-01",4.17
"1572","2013-04-02",4.15
"1573","2013-04-03",4.15
"1574","2013-04-04",3.98
"1575","2013-04-05",4.04
"1576","2013-04-08",4.15
"1577","2013-04-09",4.14
"1578","2013-04-10",4.17
"1579","2013-04-11",4.25
"1580","2013-04-12",4.19
"1581","2013-04-15",4.2
"1582","2013-04-16",4.19
"1583","2013-04-17",4.25
"1584","2013-04-18",4.16
"1585","2013-04-19",4.31
"1586","2013-04-22",4.18
"1587","2013-04-23",4.3
"1588","2013-04-24",4
"1589","2013-04-25",4.13
"1590","2013-04-26",4.2
"1591","2013-04-29",4.2
"1592","2013-04-30",4.18
"1593","2013-05-01",4.17
"1594","2013-05-02",4.26
"1595","2013-05-03",4.3
"1596","2013-05-06",4.2
"1597","2013-05-07",4.18
"1598","2013-05-08",4.25
"1599","2013-05-09",4.24
"1600","2013-05-10",4.2
"1601","2013-05-13",4.23
"1602","2013-05-14",4.11
"1603","2013-05-15",4.3
"1604","2013-05-16",4.45
"1605","2013-05-17",4.52
"1606","2013-05-20",4.48
"1607","2013-05-21",4.42
"1608","2013-05-22",4.52
"1609","2013-05-23",4.3
"1610","2013-05-24",4.45
"1611","2013-05-28",4.35
"1612","2013-05-29",4.67
"1613","2013-05-30",4.44
"1614","2013-05-31",4.42
"1615","2013-06-03",4.47
"1616","2013-06-04",4.4
"1617","2013-06-05",4.5
"1618","2013-06-06",4.3
"1619","2013-06-07",4.5
"1620","2013-06-10",4.69
"1621","2013-06-11",4.5
"1622","2013-06-12",4.2
"1623","2013-06-13",4.1
"1624","2013-06-14",4.2
"1625","2013-06-17",4.1
"1626","2013-06-18",4.27
"1627","2013-06-19",4.2
"1628","2013-06-20",4.1
"1629","2013-06-21",4.23
"1630","2013-06-24",4.05
"1631","2013-06-25",4.23
"1632","2013-06-26",4.47
"1633","2013-06-27",4.26
"1634","2013-06-28",4.43
"1635","2013-07-01",4.17
"1636","2013-07-02",4.22
"1637","2013-07-03",4.22
"1638","2013-07-05",4.3
"1639","2013-07-08",4.25
"1640","2013-07-09",4.39
"1641","2013-07-10",4.39
"1642","2013-07-11",4.34
"1643","2013-07-12",4.2
"1644","2013-07-15",4.38
"1645","2013-07-16",4.14
"1646","2013-07-17",4.21
"1647","2013-07-18",4.39
"1648","2013-07-19",4.2
"1649","2013-07-22",4.2
"1650","2013-07-23",4.25
"1651","2013-07-24",4.3
"1652","2013-07-25",4.25
"1653","2013-07-26",4.27
"1654","2013-07-29",4.4
"1655","2013-07-30",4.48
"1656","2013-07-31",4.4
"1657","2013-08-01",4.4
"1658","2013-08-02",4.26
"1659","2013-08-05",4.44
"1660","2013-08-06",4.5
"1661","2013-08-07",4.39
"1662","2013-08-08",4.33
"1663","2013-08-09",4.16
"1664","2013-08-12",4.3
"1665","2013-08-13",4.22
"1666","2013-08-14",4.3
"1667","2013-08-15",4.31
"1668","2013-08-16",4.3
"1669","2013-08-19",4.3
"1670","2013-08-20",4.39
"1671","2013-08-21",4.18
"1672","2013-08-22",4.24
"1673","2013-08-23",4.15
"1674","2013-08-26",4.25
"1675","2013-08-27",4.26
"1676","2013-08-28",4.31
"1677","2013-08-29",4.4
"1678","2013-08-30",4.28
"1679","2013-09-03",4.3
"1680","2013-09-04",4.4
"1681","2013-09-05",4.38
"1682","2013-09-06",4.4
"1683","2013-09-09",4.32
"1684","2013-09-10",4.41
"1685","2013-09-11",4.41
"1686","2013-09-12",4.14
"1687","2013-09-13",4.37
"1688","2013-09-16",4.19
"1689","2013-09-17",4.16
"1690","2013-09-18",4.07
"1691","2013-09-19",4.06
"1692","2013-09-20",4.34
"1693","2013-09-23",4.06
"1694","2013-09-24",4.03
"1695","2013-09-25",4.14
"1696","2013-09-26",4
"1697","2013-09-27",4
"1698","2013-09-30",4.07
"1699","2013-10-01",4.12
"1700","2013-10-02",4.2
"1701","2013-10-03",4.17
"1702","2013-10-04",3.89
"1703","2013-10-07",4.03
"1704","2013-10-08",3.87
"1705","2013-10-09",3.77
"1706","2013-10-10",4.04
"1707","2013-10-11",3.85
"1708","2013-10-14",3.85
"1709","2013-10-15",3.97
"1710","2013-10-16",3.82
"1711","2013-10-17",3.9
"1712","2013-10-18",3.97
"1713","2013-10-21",4.14
"1714","2013-10-22",4.06
"1715","2013-10-23",3.91
"1716","2013-10-24",3.93
"1717","2013-10-25",4.13
"1718","2013-10-28",3.98
"1719","2013-10-29",4.03
"1720","2013-10-30",3.89
"1721","2013-10-31",3.84
"1722","2013-11-01",3.92
"1723","2013-11-04",4.07
"1724","2013-11-05",4.07
"1725","2013-11-06",4.05
"1726","2013-11-07",3.91
"1727","2013-11-08",3.91
"1728","2013-11-11",3.91
"1729","2013-11-12",3.99
"1730","2013-11-13",3.97
"1731","2013-11-14",3.83
"1732","2013-11-15",3.91
"1733","2013-11-18",3.82
"1734","2013-11-19",3.81
"1735","2013-11-20",3.85
"1736","2013-11-21",3.92
"1737","2013-11-22",3.78
"1738","2013-11-25",3.74
"1739","2013-11-26",3.68
"1740","2013-11-27",3.82
"1741","2013-11-29",3.88
"1742","2013-12-02",3.73
"1743","2013-12-03",3.73
"1744","2013-12-04",3.76
"1745","2013-12-05",3.75
"1746","2013-12-06",3.74
"1747","2013-12-09",3.79
"1748","2013-12-10",3.76
"1749","2013-12-11",3.73
"1750","2013-12-12",3.7
"1751","2013-12-13",3.7
"1752","2013-12-16",3.77
"1753","2013-12-17",3.78
"1754","2013-12-18",3.73
"1755","2013-12-19",3.67
"1756","2013-12-20",3.62
"1757","2013-12-23",3.62
"1758","2013-12-24",3.65
"1759","2013-12-26",3.61
"1760","2013-12-27",3.64
"1761","2013-12-30",3.66
"1762","2013-12-31",3.67
"1763","2014-01-02",3.73
"1764","2014-01-03",3.73
"1765","2014-01-06",3.68
"1766","2014-01-07",3.71
"1767","2014-01-08",3.68
"1768","2014-01-09",3.69
"1769","2014-01-10",3.75
"1770","2014-01-13",3.7
"1771","2014-01-14",3.78
"1772","2014-01-15",3.74
"1773","2014-01-16",3.78
"1774","2014-01-17",3.79
"1775","2014-01-21",3.78
"1776","2014-01-22",3.75
"1777","2014-01-23",3.81
"1778","2014-01-24",3.92
"1779","2014-01-27",3.92
"1780","2014-01-28",3.8
"1781","2014-01-29",3.75
"1782","2014-01-30",3.85
"1783","2014-01-31",3.93
"1784","2014-02-03",3.77
"1785","2014-02-04",3.84
"1786","2014-02-05",3.76
"1787","2014-02-06",3.76
"1788","2014-02-07",3.77
"1789","2014-02-10",3.81
"1790","2014-02-11",3.86
"1791","2014-02-12",3.86
"1792","2014-02-13",3.75
"1793","2014-02-14",3.7
"1794","2014-02-18",3.78
"1795","2014-02-19",3.77
"1796","2014-02-20",3.75
"1797","2014-02-21",3.74
"1798","2014-02-24",3.71
"1799","2014-02-25",3.7
"1800","2014-02-26",3.74
"1801","2014-02-27",3.7
"1802","2014-02-28",3.91
"1803","2014-03-03",3.76
"1804","2014-03-04",3.9
"1805","2014-03-05",3.98
"1806","2014-03-06",3.8
"1807","2014-03-07",3.77
"1808","2014-03-10",3.78
"1809","2014-03-11",3.78
"1810","2014-03-12",3.78
"1811","2014-03-13",3.65
"1812","2014-03-14",3.65
"1813","2014-03-17",3.69
"1814","2014-03-18",3.69
"1815","2014-03-19",3.78
"1816","2014-03-20",3.8
"1817","2014-03-21",3.79
"1818","2014-03-24",3.79
"1819","2014-03-25",3.79
"1820","2014-03-26",3.85
"1821","2014-03-27",3.77
"1822","2014-03-28",3.75
"1823","2014-03-31",3.85
"1824","2014-04-01",3.81
"1825","2014-04-02",3.81
"1826","2014-04-03",3.85
"1827","2014-04-04",3.76
"1828","2014-04-07",3.74
"1829","2014-04-08",3.75
"1830","2014-04-09",3.77
"1831","2014-04-10",3.79
"1832","2014-04-11",3.79
"1833","2014-04-14",3.83
"1834","2014-04-15",3.77
"1835","2014-04-16",3.75
"1836","2014-04-17",3.77
"1837","2014-04-21",3.74
"1838","2014-04-22",3.76
"1839","2014-04-23",3.75
"1840","2014-04-24",3.75
"1841","2014-04-25",3.75
"1842","2014-04-28",3.72
"1843","2014-04-29",3.74
"1844","2014-04-30",3.72
"1845","2014-05-01",3.7
"1846","2014-05-02",3.72
"1847","2014-05-05",3.7
"1848","2014-05-06",3.68
"1849","2014-05-07",3.75
"1850","2014-05-08",3.65
"1851","2014-05-09",3.68
"1852","2014-05-12",3.73
"1853","2014-05-13",3.76
"1854","2014-05-14",3.63
"1855","2014-05-15",3.76
"1856","2014-05-16",3.76
"1857","2014-05-19",3.74
"1858","2014-05-20",3.72
"1859","2014-05-21",3.72
"1860","2014-05-22",3.66
"1861","2014-05-23",3.66
"1862","2014-05-27",3.7
"1863","2014-05-28",3.73
"1864","2014-05-29",3.69
"1865","2014-05-30",3.69
"1866","2014-06-02",3.71
"1867","2014-06-03",3.64
"1868","2014-06-04",3.64
"1869","2014-06-05",3.7
"1870","2014-06-06",3.7
"1871","2014-06-09",3.7
"1872","2014-06-10",3.74
"1873","2014-06-11",3.64
"1874","2014-06-12",3.64
"1875","2014-06-13",3.7
"1876","2014-06-16",3.7
"1877","2014-06-17",3.8
"1878","2014-06-18",3.8
"1879","2014-06-19",3.95
"1880","2014-06-20",4.09
"1881","2014-06-23",3.9
"1882","2014-06-24",3.88
"1883","2014-06-25",3.96
"1884","2014-06-26",4.07
"1885","2014-06-27",4
"1886","2014-06-30",4
"1887","2014-07-01",4.14
"1888","2014-07-02",4.14
"1889","2014-07-03",4.02
"1890","2014-07-07",4.04
"1891","2014-07-08",3.9
"1892","2014-07-09",4.1
"1893","2014-07-10",4.03
"1894","2014-07-11",4.1
"1895","2014-07-14",4.05
"1896","2014-07-15",4
"1897","2014-07-16",4.01
"1898","2014-07-17",4.14
"1899","2014-07-18",4.11
"1900","2014-07-21",4.27
"1901","2014-07-22",4.25
"1902","2014-07-23",4.26
"1903","2014-07-24",4.27
"1904","2014-07-25",4.19
"1905","2014-07-28",4.21
"1906","2014-07-29",4.15
"1907","2014-07-30",4.26
"1908","2014-07-31",4.31
"1909","2014-08-01",4.2
"1910","2014-08-04",4.19
"1911","2014-08-05",4.15
"1912","2014-08-06",4.1
"1913","2014-08-07",4.15
"1914","2014-08-08",4.19
"1915","2014-08-11",4.2
"1916","2014-08-12",4.25
"1917","2014-08-13",4.29
"1918","2014-08-14",4.21
"1919","2014-08-15",4.26
"1920","2014-08-18",4.29
"1921","2014-08-19",4.28
"1922","2014-08-20",4.28
"1923","2014-08-21",4.25
"1924","2014-08-22",4.22
"1925","2014-08-25",4.21
"1926","2014-08-26",4.19
"1927","2014-08-27",4.22
"1928","2014-08-28",4.18
"1929","2014-08-29",4.22
"1930","2014-09-02",4.22
"1931","2014-09-03",4.22
"1932","2014-09-04",4.18
"1933","2014-09-05",4.22
"1934","2014-09-08",4.15
"1935","2014-09-09",4.15
"1936","2014-09-10",4.16
"1937","2014-09-11",4.26
"1938","2014-09-12",4.25
