"","date","NBEV"
"1002","2018-07-30",2.1
"1003","2018-07-31",2.03
"1004","2018-08-01",2.03
"1005","2018-08-02",1.97
"1006","2018-08-03",1.89
"1007","2018-08-06",1.82
"1008","2018-08-07",1.78
"1009","2018-08-08",1.8
"1010","2018-08-09",1.85
"1011","2018-08-10",1.8
"1012","2018-08-13",1.72
"1013","2018-08-14",1.91
"1014","2018-08-15",1.86
"1015","2018-08-16",1.78
"1016","2018-08-17",1.66
"1017","2018-08-20",1.54
"1018","2018-08-21",1.585
"1019","2018-08-22",1.32
"1020","2018-08-23",1.33
"1021","2018-08-24",1.32
"1022","2018-08-27",1.47
"1023","2018-08-28",1.42
"1024","2018-08-29",1.52
"1025","2018-08-30",1.505
"1026","2018-08-31",1.48
"1027","2018-09-04",1.65
"1028","2018-09-05",1.95
"1029","2018-09-06",2.04
"1030","2018-09-07",1.7
"1031","2018-09-10",1.83
"1032","2018-09-11",1.7
"1033","2018-09-12",1.67
"1034","2018-09-13",1.57
"1035","2018-09-14",1.59
"1036","2018-09-17",2.3
"1037","2018-09-18",2.82
"1038","2018-09-19",4.37
"1039","2018-09-20",7.85
"1040","2018-09-21",6.15
"1041","2018-09-24",3.96
"1042","2018-09-25",4.46
"1043","2018-09-26",4.44
"1044","2018-09-27",4.09
"1045","2018-09-28",5.35
"1046","2018-10-01",8.95
"1047","2018-10-02",7.3
"1048","2018-10-03",8.11
"1049","2018-10-04",8.55
"1050","2018-10-05",8.47
"1051","2018-10-08",7.39
"1052","2018-10-09",5.73
"1053","2018-10-10",6.02
"1054","2018-10-11",5.94
"1055","2018-10-12",6.19
"1056","2018-10-15",7.39
"1057","2018-10-16",6.99
"1058","2018-10-17",6.38
"1059","2018-10-18",6.56
"1060","2018-10-19",5.84
"1061","2018-10-22",4.89
"1062","2018-10-23",5.16
"1063","2018-10-24",4.5
"1064","2018-10-25",4.42
"1065","2018-10-26",4.2
"1066","2018-10-29",3.72
"1067","2018-10-30",3.89
"1068","2018-10-31",4.53
"1069","2018-11-01",4.3
"1070","2018-11-02",4.23
"1071","2018-11-05",4.39
"1072","2018-11-06",4.23
"1073","2018-11-07",5.08
"1074","2018-11-08",4.69
"1075","2018-11-09",3.6
"1076","2018-11-12",3.44
"1077","2018-11-13",3.26
"1078","2018-11-14",3.13
"1079","2018-11-15",3.86
"1080","2018-11-16",4.29
"1081","2018-11-19",4.09
"1082","2018-11-20",3.82
"1083","2018-11-21",3.81
"1084","2018-11-23",3.94
"1085","2018-11-26",3.74
"1086","2018-11-27",3.62
"1087","2018-11-28",4.43
"1088","2018-11-29",4.42
"1089","2018-11-30",4.63
"1090","2018-12-03",5.05
"1091","2018-12-04",4.58
"1092","2018-12-06",4.78
"1093","2018-12-07",4.69
"1094","2018-12-10",5.04
"1095","2018-12-11",5.44
"1096","2018-12-12",6.01
"1097","2018-12-13",5.89
"1098","2018-12-14",5.94
"1099","2018-12-17",6.65
"1100","2018-12-18",6.36
"1101","2018-12-19",6.07
"1102","2018-12-20",6.6
"1103","2018-12-21",5.44
"1104","2018-12-24",4.72
"1105","2018-12-26",5.28
"1106","2018-12-27",5.24
"1107","2018-12-28",5.23
"1108","2018-12-31",5.2
"1109","2019-01-02",5.29
"1110","2019-01-03",5.4
"1111","2019-01-04",5.42
"1112","2019-01-07",5.47
"1113","2019-01-08",5.51
"1114","2019-01-09",6.1
"1115","2019-01-10",6.04
"1116","2019-01-11",6.18
"1117","2019-01-14",7.01
"1118","2019-01-15",7.09
"1119","2019-01-16",6.64
"1120","2019-01-17",6.64
"1121","2019-01-18",6.43
"1122","2019-01-22",6.02
"1123","2019-01-23",6.43
"1124","2019-01-24",6.51
"1125","2019-01-25",6.61
"1126","2019-01-28",7.1
"1127","2019-01-29",6.87
"1128","2019-01-30",7.04
"1129","2019-01-31",7.11
"1130","2019-02-01",7.15
"1131","2019-02-04",7.26
"1132","2019-02-05",7.34
"1133","2019-02-06",6.79
"1134","2019-02-07",6.54
"1135","2019-02-08",6.36
"1136","2019-02-11",6.22
"1137","2019-02-12",6.39
"1138","2019-02-13",6.62
"1139","2019-02-14",6.6
"1140","2019-02-15",6.52
"1141","2019-02-19",6.35
"1142","2019-02-20",6.37
"1143","2019-02-21",6.31
"1144","2019-02-22",6.14
"1145","2019-02-25",5.89
"1146","2019-02-26",5.65
"1147","2019-02-27",5.59
"1148","2019-02-28",5.87
"1149","2019-03-01",5.89
"1150","2019-03-04",5.7
"1151","2019-03-05",5.59
"1152","2019-03-06",5.48
"1153","2019-03-07",5.2
"1154","2019-03-08",5.1
"1155","2019-03-11",5.34
"1156","2019-03-12",5.5
"1157","2019-03-13",5.46
"1158","2019-03-14",5.38
"1159","2019-03-15",5.15
"1160","2019-03-18",5.5
"1161","2019-03-19",5.6
"1162","2019-03-20",5.47
"1163","2019-03-21",5.35
"1164","2019-03-22",5.08
"1165","2019-03-25",5.25
"1166","2019-03-26",5.19
"1167","2019-03-27",5.14
"1168","2019-03-28",5.21
"1169","2019-03-29",5.26
"1170","2019-04-01",5.24
"1171","2019-04-02",5.24
"1172","2019-04-03",5.09
"1173","2019-04-04",4.96
"1174","2019-04-05",4.785
"1175","2019-04-08",6.63
"1176","2019-04-09",5.86
"1177","2019-04-10",5.86
"1178","2019-04-11",5.62
"1179","2019-04-12",5.48
"1180","2019-04-15",5.25
"1181","2019-04-16",5.2
"1182","2019-04-17",5.26
"1183","2019-04-18",5.27
"1184","2019-04-22",5.27
"1185","2019-04-23",5.2
"1186","2019-04-24",5.51
"1187","2019-04-25",5.81
"1188","2019-04-26",5.52
"1189","2019-04-29",5.47
"1190","2019-04-30",5.4
"1191","2019-05-01",5.15
"1192","2019-05-02",5.15
"1193","2019-05-03",5.12
"1194","2019-05-06",5.3
"1195","2019-05-07",5.25
"1196","2019-05-08",5.1
"1197","2019-05-09",5.24
"1198","2019-05-10",5.28
"1199","2019-05-13",5.15
"1200","2019-05-14",5.28
"1201","2019-05-15",5.17
"1202","2019-05-16",5.2
"1203","2019-05-17",5.19
"1204","2019-05-20",5.21
"1205","2019-05-21",5.37
"1206","2019-05-22",5.63
"1207","2019-05-23",5.4
"1208","2019-05-24",5.44
"1209","2019-05-28",5.41
"1210","2019-05-29",5.28
"1211","2019-05-30",5.31
"1212","2019-05-31",5.06
"1213","2019-06-03",4.76
"1214","2019-06-04",4.84
"1215","2019-06-05",4.48
"1216","2019-06-06",4.31
"1217","2019-06-07",4.52
"1218","2019-06-10",4.64
"1219","2019-06-11",4.79
"1220","2019-06-12",4.85
"1221","2019-06-13",4.79
"1222","2019-06-14",4.69
"1223","2019-06-17",4.59
"1224","2019-06-18",4.76
"1225","2019-06-19",4.8
"1226","2019-06-20",4.91
"1227","2019-06-21",4.6
"1228","2019-06-24",4.5
"1229","2019-06-25",4.38
"1230","2019-06-26",4.55
"1231","2019-06-27",4.47
"1232","2019-06-28",4.66
"1233","2019-07-01",4.75
"1234","2019-07-02",4.58
"1235","2019-07-03",4.47
"1236","2019-07-05",4.5
"1237","2019-07-08",4.34
"1238","2019-07-09",4.26
"1239","2019-07-10",4.21
"1240","2019-07-11",4.27
"1241","2019-07-12",4.11
"1242","2019-07-15",3.96
"1243","2019-07-16",4.06
"1244","2019-07-17",4.06
"1245","2019-07-18",3.93
"1246","2019-07-19",4.05
"1247","2019-07-22",3.69
"1248","2019-07-23",3.54
"1249","2019-07-24",3.7
"1250","2019-07-25",3.7
"1251","2019-07-26",3.72
"1252","2019-07-29",3.7
"1253","2019-07-30",3.9
"1254","2019-07-31",3.74
"1255","2019-08-01",3.56
"1256","2019-08-02",3.75
"1257","2019-08-05",3.54
"1258","2019-08-06",3.47
"1259","2019-08-07",3.57
"1260","2019-08-08",3.41
"1261","2019-08-09",3.6
"1262","2019-08-12",3.54
"1263","2019-08-13",3.67
"1264","2019-08-14",3.42
"1265","2019-08-15",3.26
"1266","2019-08-16",3.46
"1267","2019-08-19",3.49
"1268","2019-08-20",3.5
"1269","2019-08-21",3.54
"1270","2019-08-22",3.45
"1271","2019-08-23",3.37
"1272","2019-08-26",3.32
"1273","2019-08-27",3.01
"1274","2019-08-28",3.15
"1275","2019-08-29",3.1
"1276","2019-08-30",3.04
"1277","2019-09-03",3.08
"1278","2019-09-04",3.07
"1279","2019-09-05",3.1
"1280","2019-09-06",3.12
"1281","2019-09-09",3.1
"1282","2019-09-10",3.19
"1283","2019-09-11",3.36
"1284","2019-09-12",3.17
"1285","2019-09-13",3.22
"1286","2019-09-16",3.19
"1287","2019-09-17",3.14
"1288","2019-09-18",3.08
"1289","2019-09-19",3
"1290","2019-09-20",2.88
"1291","2019-09-23",2.785
"1292","2019-09-24",3.28
"1293","2019-09-25",3.105
"1294","2019-09-26",3
"1295","2019-09-27",2.81
"1296","2019-09-30",2.76
"1297","2019-10-01",2.73
"1298","2019-10-02",2.71
"1299","2019-10-03",2.875
"1300","2019-10-04",2.86
"1301","2019-10-07",2.8
"1302","2019-10-08",2.85
"1303","2019-10-09",2.86
"1304","2019-10-10",2.69
"1305","2019-10-11",2.665
"1306","2019-10-14",2.71
"1307","2019-10-15",2.74
"1308","2019-10-16",3.07
"1309","2019-10-17",2.82
"1310","2019-10-18",2.71
"1311","2019-10-21",2.73
"1312","2019-10-22",2.71
"1313","2019-10-23",2.69
"1314","2019-10-24",2.67
"1315","2019-10-25",2.69
"1316","2019-10-28",2.66
"1317","2019-10-29",2.7
"1318","2019-10-30",2.69
"1319","2019-10-31",2.69
"1320","2019-11-01",2.68
"1321","2019-11-04",2.63
"1322","2019-11-05",2.63
"1323","2019-11-06",2.65
"1324","2019-11-07",2.62
"1325","2019-11-08",2.62
"1326","2019-11-11",2.54
"1327","2019-11-12",2.46
"1328","2019-11-13",2.49
"1329","2019-11-14",2.21
"1330","2019-11-15",2.26
"1331","2019-11-18",2.26
"1332","2019-11-19",2.38
"1333","2019-11-20",2.29
"1334","2019-11-21",2.37
"1335","2019-11-22",2.25
"1336","2019-11-25",2.21
"1337","2019-11-26",2.11
"1338","2019-11-27",2.16
"1339","2019-11-29",2.16
"1340","2019-12-02",2.01
"1341","2019-12-03",2.05
"1342","2019-12-04",1.96
"1343","2019-12-05",1.96
"1344","2019-12-06",2
"1345","2019-12-09",1.96
"1346","2019-12-10",1.83
"1347","2019-12-11",1.86
"1348","2019-12-12",1.92
"1349","2019-12-13",1.9
"1350","2019-12-16",1.86
"1351","2019-12-17",1.83
"1352","2019-12-18",1.87
"1353","2019-12-19",2.05
"1354","2019-12-20",1.95
"1355","2019-12-23",1.92
"1356","2019-12-24",1.89
"1357","2019-12-26",1.85
"1358","2019-12-27",1.84
"1359","2019-12-30",1.82
"1360","2019-12-31",1.82
"1361","2020-01-02",1.79
"1362","2020-01-03",1.78
"1363","2020-01-06",1.74
"1364","2020-01-07",1.7
"1365","2020-01-08",1.66
"1366","2020-01-09",1.7
"1367","2020-01-10",1.7
"1368","2020-01-13",1.89
"1369","2020-01-14",1.86
"1370","2020-01-15",1.98
"1371","2020-01-16",1.94
"1372","2020-01-17",1.97
"1373","2020-01-21",1.89
"1374","2020-01-22",1.85
"1375","2020-01-23",1.81
"1376","2020-01-24",1.77
"1377","2020-01-27",1.77
"1378","2020-01-28",1.82
"1379","2020-01-29",1.77
"1380","2020-01-30",1.73
"1381","2020-01-31",1.74
"1382","2020-02-03",1.78
"1383","2020-02-04",1.94
"1384","2020-02-05",2.02
"1385","2020-02-06",1.99
"1386","2020-02-07",1.92
"1387","2020-02-10",1.97
"1388","2020-02-11",1.99
"1389","2020-02-12",1.97
"1390","2020-02-13",2.31
"1391","2020-02-14",2.18
"1392","2020-02-18",2.07
"1393","2020-02-19",2.22
"1394","2020-02-20",2.55
"1395","2020-02-21",2.68
"1396","2020-02-24",2.43
"1397","2020-02-25",2.5
"1398","2020-02-26",2.23
"1399","2020-02-27",1.86
"1400","2020-02-28",2.02
"1401","2020-03-02",2.05
"1402","2020-03-03",1.94
"1403","2020-03-04",2.06
"1404","2020-03-05",1.99
"1405","2020-03-06",1.99
"1406","2020-03-09",1.67
"1407","2020-03-10",1.83
"1408","2020-03-11",1.72
"1409","2020-03-12",1.44
"1410","2020-03-13",1.46
"1411","2020-03-16",1.1
"1412","2020-03-17",1.19
"1413","2020-03-18",1.09
"1414","2020-03-19",1.12
"1415","2020-03-20",1.13
"1416","2020-03-23",1.05
"1417","2020-03-24",1.24
"1418","2020-03-25",1.29
"1419","2020-03-26",1.46
"1420","2020-03-27",1.39
"1421","2020-03-30",1.35
"1422","2020-03-31",1.39
"1423","2020-04-01",1.18
"1424","2020-04-02",1.11
"1425","2020-04-03",1.045
"1426","2020-04-06",1.17
"1427","2020-04-07",1.12
"1428","2020-04-08",1.21
"1429","2020-04-09",1.17
"1430","2020-04-13",1.3
"1431","2020-04-14",1.63
"1432","2020-04-15",1.65
"1433","2020-04-16",1.49
"1434","2020-04-17",1.6
"1435","2020-04-20",1.61
"1436","2020-04-21",1.49
"1437","2020-04-22",1.54
"1438","2020-04-23",1.55
"1439","2020-04-24",1.53
"1440","2020-04-27",1.53
"1441","2020-04-28",1.49
"1442","2020-04-29",1.51
"1443","2020-04-30",1.41
"1444","2020-05-01",1.29
"1445","2020-05-04",1.39
"1446","2020-05-05",1.37
"1447","2020-05-06",1.39
"1448","2020-05-07",1.44
"1449","2020-05-08",1.62
"1450","2020-05-11",1.48
"1451","2020-05-12",1.395
"1452","2020-05-13",1.29
"1453","2020-05-14",1.29
"1454","2020-05-15",1.28
"1455","2020-05-18",1.34
"1456","2020-05-19",1.36
"1457","2020-05-20",1.48
"1458","2020-05-21",1.53
"1459","2020-05-22",1.55
"1460","2020-05-26",1.63
"1461","2020-05-27",1.54
"1462","2020-05-28",1.51
"1463","2020-05-29",1.51
"1464","2020-06-01",1.49
"1465","2020-06-02",1.53
"1466","2020-06-03",1.62
"1467","2020-06-04",1.61
"1468","2020-06-05",1.71
"1469","2020-06-08",1.93
"1470","2020-06-09",1.8
"1471","2020-06-10",1.75
"1472","2020-06-11",1.56
"1473","2020-06-12",1.71
"1474","2020-06-15",1.69
"1475","2020-06-16",1.68
"1476","2020-06-17",1.72
"1477","2020-06-18",1.74
"1478","2020-06-19",1.7
"1479","2020-06-22",1.64
"1480","2020-06-23",1.62
"1481","2020-06-24",1.5
"1482","2020-06-25",1.55
"1483","2020-06-26",1.45
"1484","2020-06-29",1.47
"1485","2020-06-30",1.53
"1486","2020-07-01",1.53
"1487","2020-07-02",1.5
"1488","2020-07-06",1.53
"1489","2020-07-07",1.54
"1490","2020-07-08",1.53
"1491","2020-07-09",1.49
"1492","2020-07-10",1.49
"1493","2020-07-13",1.45
"1494","2020-07-14",1.47
"1495","2020-07-15",1.53
"1496","2020-07-16",1.53
"1497","2020-07-17",1.66
"1498","2020-07-20",1.74
"1499","2020-07-21",2.46
"1500","2020-07-22",2.2
"1501","2020-07-23",2.18
"1502","2020-07-24",2.29
"1503","2020-07-27",2.28
"1504","2020-07-28",2.24
"1505","2020-07-29",2.31
"1506","2020-07-30",2.37
"1507","2020-07-31",2.27
"1508","2020-08-03",2.23
"1509","2020-08-04",2.25
"1510","2020-08-05",2.32
"1511","2020-08-06",2.29
"1512","2020-08-07",2.42
"1513","2020-08-10",2.22
"1514","2020-08-11",2.11
"1515","2020-08-12",2.1
"1516","2020-08-13",2.17
"1517","2020-08-14",2.12
"1518","2020-08-17",2.18
"1519","2020-08-18",2.13
"1520","2020-08-19",2.16
"1521","2020-08-20",2.21
"1522","2020-08-21",2.17
"1523","2020-08-24",2.07
"1524","2020-08-25",2.145
"1525","2020-08-26",2.11
"1526","2020-08-27",2.11
"1527","2020-08-28",2.17
"1528","2020-08-31",2.17
"1529","2020-09-01",2.13
"1530","2020-09-02",2.1
"1531","2020-09-03",1.98
"1532","2020-09-04",1.91
"1533","2020-09-08",1.82
"1534","2020-09-09",1.85
"1535","2020-09-10",1.84
"1536","2020-09-11",1.81
"1537","2020-09-14",1.85
"1538","2020-09-15",1.79
"1539","2020-09-16",1.8
"1540","2020-09-17",1.8
"1541","2020-09-18",1.8
"1542","2020-09-21",1.75
"1543","2020-09-22",1.76
"1544","2020-09-23",1.6
"1545","2020-09-24",1.65
"1546","2020-09-25",1.63
"1547","2020-09-28",1.69
"1548","2020-09-29",1.72
"1549","2020-09-30",1.73
"1550","2020-10-01",1.73
"1551","2020-10-02",1.75
"1552","2020-10-05",1.82
"1553","2020-10-06",1.76
"1554","2020-10-07",1.89
"1555","2020-10-08",1.91
"1556","2020-10-09",2.15
"1557","2020-10-12",2.17
"1558","2020-10-13",2.22
"1559","2020-10-14",2.2
"1560","2020-10-15",2.32
"1561","2020-10-16",2.41
"1562","2020-10-19",2.43
"1563","2020-10-20",2.45
"1564","2020-10-21",2.55
"1565","2020-10-22",2.72
"1566","2020-10-23",2.84
"1567","2020-10-26",2.54
"1568","2020-10-27",2.71
"1569","2020-10-28",2.52
"1570","2020-10-29",2.48
"1571","2020-10-30",2.34
"1572","2020-11-02",2.41
"1573","2020-11-03",2.69
"1574","2020-11-04",2.71
"1575","2020-11-05",3
"1576","2020-11-06",3.24
"1577","2020-11-09",2.64
"1578","2020-11-10",2.86
"1579","2020-11-11",2.86
"1580","2020-11-12",2.7
"1581","2020-11-13",2.66
"1582","2020-11-16",2.75
"1583","2020-11-17",2.67
"1584","2020-11-18",2.7
"1585","2020-11-19",3.08
"1586","2020-11-20",3.05
"1587","2020-11-23",3.22
"1588","2020-11-24",3.4
"1589","2020-11-25",3.41
"1590","2020-11-27",3.36
