"","date","NLS"
"1000","2010-12-20",1.81
"1001","2010-12-21",1.82
"1002","2010-12-22",1.86
"1003","2010-12-23",1.92
"1004","2010-12-27",1.88
"1005","2010-12-28",1.79
"1006","2010-12-29",1.77
"1007","2010-12-30",1.77
"1008","2010-12-31",1.78
"1009","2011-01-03",1.93
"1010","2011-01-04",1.88
"1011","2011-01-05",2.32
"1012","2011-01-06",2.19
"1013","2011-01-07",2.16
"1014","2011-01-10",2.24
"1015","2011-01-11",2.44
"1016","2011-01-12",2.61
"1017","2011-01-13",2.69
"1018","2011-01-14",2.81
"1019","2011-01-18",2.71
"1020","2011-01-19",2.52
"1021","2011-01-20",2.31
"1022","2011-01-21",2.29
"1023","2011-01-24",2.3
"1024","2011-01-25",2.48
"1025","2011-01-26",2.53
"1026","2011-01-27",2.42
"1027","2011-01-28",2.29
"1028","2011-01-31",2.44
"1029","2011-02-01",2.45
"1030","2011-02-02",2.41
"1031","2011-02-03",2.4
"1032","2011-02-04",2.36
"1033","2011-02-07",2.55
"1034","2011-02-08",2.69
"1035","2011-02-09",2.65
"1036","2011-02-10",2.67
"1037","2011-02-11",2.68
"1038","2011-02-14",2.73
"1039","2011-02-15",2.59
"1040","2011-02-16",2.57
"1041","2011-02-17",2.63
"1042","2011-02-18",2.6
"1043","2011-02-22",2.4
"1044","2011-02-23",2.27
"1045","2011-02-24",2.38
"1046","2011-02-25",2.63
"1047","2011-02-28",2.66
"1048","2011-03-01",2.58
"1049","2011-03-02",2.51
"1050","2011-03-03",2.57
"1051","2011-03-04",2.78
"1052","2011-03-07",2.74
"1053","2011-03-08",2.81
"1054","2011-03-09",3.23
"1055","2011-03-10",2.98
"1056","2011-03-11",3.13
"1057","2011-03-14",3.19
"1058","2011-03-15",2.96
"1059","2011-03-16",2.8
"1060","2011-03-17",2.83
"1061","2011-03-18",2.88
"1062","2011-03-21",2.94
"1063","2011-03-22",2.87
"1064","2011-03-23",2.79
"1065","2011-03-24",2.77
"1066","2011-03-25",2.88
"1067","2011-03-28",2.76
"1068","2011-03-29",2.75
"1069","2011-03-30",2.88
"1070","2011-03-31",2.89
"1071","2011-04-01",2.94
"1072","2011-04-04",3.04
"1073","2011-04-05",3.11
"1074","2011-04-06",3.07
"1075","2011-04-07",2.99
"1076","2011-04-08",2.97
"1077","2011-04-11",2.88
"1078","2011-04-12",2.78
"1079","2011-04-13",2.77
"1080","2011-04-14",2.8
"1081","2011-04-15",2.83
"1082","2011-04-18",2.68
"1083","2011-04-19",2.9
"1084","2011-04-20",2.97
"1085","2011-04-21",3
"1086","2011-04-25",3.01
"1087","2011-04-26",3.03
"1088","2011-04-27",3.09
"1089","2011-04-28",3.2
"1090","2011-04-29",3.24
"1091","2011-05-02",3.05
"1092","2011-05-03",2.87
"1093","2011-05-04",2.87
"1094","2011-05-05",2.8
"1095","2011-05-06",2.85
"1096","2011-05-09",2.99
"1097","2011-05-10",3.18
"1098","2011-05-11",3.15
"1099","2011-05-12",3.1
"1100","2011-05-13",3.18
"1101","2011-05-16",3.11
"1102","2011-05-17",2.97
"1103","2011-05-18",2.97
"1104","2011-05-19",2.94
"1105","2011-05-20",2.82
"1106","2011-05-23",2.7
"1107","2011-05-24",2.68
"1108","2011-05-25",2.63
"1109","2011-05-26",2.62
"1110","2011-05-27",2.53
"1111","2011-05-31",2.5
"1112","2011-06-01",2.09
"1113","2011-06-02",2.08
"1114","2011-06-03",2.11
"1115","2011-06-06",2.09
"1116","2011-06-07",1.97
"1117","2011-06-08",1.83
"1118","2011-06-09",1.86
"1119","2011-06-10",1.86
"1120","2011-06-13",1.8
"1121","2011-06-14",1.8
"1122","2011-06-15",1.75
"1123","2011-06-16",1.62
"1124","2011-06-17",1.64
"1125","2011-06-20",1.64
"1126","2011-06-21",1.67
"1127","2011-06-22",1.69
"1128","2011-06-23",1.66
"1129","2011-06-24",1.64
"1130","2011-06-27",1.6
"1131","2011-06-28",1.74
"1132","2011-06-29",1.86
"1133","2011-06-30",2
"1134","2011-07-01",1.93
"1135","2011-07-05",1.84
"1136","2011-07-06",1.94
"1137","2011-07-07",2.04
"1138","2011-07-08",2.19
"1139","2011-07-11",2.05
"1140","2011-07-12",1.98
"1141","2011-07-13",2.01
"1142","2011-07-14",2.01
"1143","2011-07-15",2.01
"1144","2011-07-18",2
"1145","2011-07-19",1.98
"1146","2011-07-20",1.94
"1147","2011-07-21",1.97
"1148","2011-07-22",1.99
"1149","2011-07-25",1.99
"1150","2011-07-26",1.96
"1151","2011-07-27",1.93
"1152","2011-07-28",1.93
"1153","2011-07-29",1.88
"1154","2011-08-01",1.9
"1155","2011-08-02",1.89
"1156","2011-08-03",1.95
"1157","2011-08-04",1.85
"1158","2011-08-05",1.88
"1159","2011-08-08",1.66
"1160","2011-08-09",1.61
"1161","2011-08-10",1.51
"1162","2011-08-11",1.76
"1163","2011-08-12",1.69
"1164","2011-08-15",1.67
"1165","2011-08-16",1.62
"1166","2011-08-17",1.61
"1167","2011-08-18",1.53
"1168","2011-08-19",1.46
"1169","2011-08-22",1.39
"1170","2011-08-23",1.44
"1171","2011-08-24",1.43
"1172","2011-08-25",1.41
"1173","2011-08-26",1.44
"1174","2011-08-29",1.53
"1175","2011-08-30",1.51
"1176","2011-08-31",1.46
"1177","2011-09-01",1.53
"1178","2011-09-02",1.56
"1179","2011-09-06",1.52
"1180","2011-09-07",1.57
"1181","2011-09-08",1.63
"1182","2011-09-09",1.72
"1183","2011-09-12",1.79
"1184","2011-09-13",1.83
"1185","2011-09-14",1.9
"1186","2011-09-15",1.94
"1187","2011-09-16",1.8
"1188","2011-09-19",1.84
"1189","2011-09-20",1.72
"1190","2011-09-21",1.63
"1191","2011-09-22",1.56
"1192","2011-09-23",1.56
"1193","2011-09-26",1.69
"1194","2011-09-27",1.71
"1195","2011-09-28",1.62
"1196","2011-09-29",1.55
"1197","2011-09-30",1.5
"1198","2011-10-03",1.43
"1199","2011-10-04",1.43
"1200","2011-10-05",1.51
"1201","2011-10-06",1.51
"1202","2011-10-07",1.52
"1203","2011-10-10",1.58
"1204","2011-10-11",1.59
"1205","2011-10-12",1.56
"1206","2011-10-13",1.57
"1207","2011-10-14",1.64
"1208","2011-10-17",1.65
"1209","2011-10-18",1.58
"1210","2011-10-19",1.61
"1211","2011-10-20",1.64
"1212","2011-10-21",1.78
"1213","2011-10-24",1.73
"1214","2011-10-25",1.75
"1215","2011-10-26",1.79
"1216","2011-10-27",1.79
"1217","2011-10-28",1.89
"1218","2011-10-31",2.02
"1219","2011-11-01",1.99
"1220","2011-11-02",1.98
"1221","2011-11-03",2.18
"1222","2011-11-04",2.07
"1223","2011-11-07",2.04
"1224","2011-11-08",1.86
"1225","2011-11-09",1.75
"1226","2011-11-10",1.75
"1227","2011-11-11",1.82
"1228","2011-11-14",1.82
"1229","2011-11-15",1.9
"1230","2011-11-16",1.85
"1231","2011-11-17",1.93
"1232","2011-11-18",1.8
"1233","2011-11-21",1.87
"1234","2011-11-22",1.77
"1235","2011-11-23",1.7
"1236","2011-11-25",1.67
"1237","2011-11-28",1.75
"1238","2011-11-29",1.68
"1239","2011-11-30",1.63
"1240","2011-12-01",1.72
"1241","2011-12-02",1.78
"1242","2011-12-05",1.74
"1243","2011-12-06",1.71
"1244","2011-12-07",1.65
"1245","2011-12-08",1.63
"1246","2011-12-09",1.62
"1247","2011-12-12",1.58
"1248","2011-12-13",1.58
"1249","2011-12-14",1.53
"1250","2011-12-15",1.54
"1251","2011-12-16",1.66
"1252","2011-12-19",1.61
"1253","2011-12-20",1.66
"1254","2011-12-21",1.66
"1255","2011-12-22",1.63
"1256","2011-12-23",1.61
"1257","2011-12-27",1.71
"1258","2011-12-28",1.6
"1259","2011-12-29",1.64
"1260","2011-12-30",1.75
"1261","2012-01-03",1.87
"1262","2012-01-04",1.84
"1263","2012-01-05",1.92
"1264","2012-01-06",1.97
"1265","2012-01-09",1.98
"1266","2012-01-10",1.96
"1267","2012-01-11",1.9
"1268","2012-01-12",1.83
"1269","2012-01-13",1.83
"1270","2012-01-17",1.81
"1271","2012-01-18",1.83
"1272","2012-01-19",1.9
"1273","2012-01-20",1.87
"1274","2012-01-23",1.95
"1275","2012-01-24",1.94
"1276","2012-01-25",1.85
"1277","2012-01-26",1.93
"1278","2012-01-27",2.3
"1279","2012-01-30",2.45
"1280","2012-01-31",2.41
"1281","2012-02-01",2.37
"1282","2012-02-02",2.38
"1283","2012-02-03",2.53
"1284","2012-02-06",2.49
"1285","2012-02-07",2.65
"1286","2012-02-08",2.68
"1287","2012-02-09",2.64
"1288","2012-02-10",2.51
"1289","2012-02-13",2.65
"1290","2012-02-14",2.77
"1291","2012-02-15",2.85
"1292","2012-02-16",2.72
"1293","2012-02-17",2.76
"1294","2012-02-21",2.75
"1295","2012-02-22",2.68
"1296","2012-02-23",2.72
"1297","2012-02-24",2.72
"1298","2012-02-27",2.65
"1299","2012-02-28",2.75
"1300","2012-02-29",2.78
"1301","2012-03-01",2.8
"1302","2012-03-02",2.8
"1303","2012-03-05",2.75
"1304","2012-03-06",2.72
"1305","2012-03-07",2.64
"1306","2012-03-08",2.65
"1307","2012-03-09",2.64
"1308","2012-03-12",2.65
"1309","2012-03-13",2.92
"1310","2012-03-14",2.85
"1311","2012-03-15",2.7
"1312","2012-03-16",2.6
"1313","2012-03-19",2.7
"1314","2012-03-20",2.66
"1315","2012-03-21",2.66
"1316","2012-03-22",2.69
"1317","2012-03-23",2.64
"1318","2012-03-26",2.82
"1319","2012-03-27",2.92
"1320","2012-03-28",2.9
"1321","2012-03-29",2.81
"1322","2012-03-30",2.8
"1323","2012-04-02",2.71
"1324","2012-04-03",2.73
"1325","2012-04-04",2.67
"1326","2012-04-05",2.82
"1327","2012-04-09",2.7
"1328","2012-04-10",2.59
"1329","2012-04-11",2.6
"1330","2012-04-12",2.6
"1331","2012-04-13",2.6
"1332","2012-04-16",2.68
"1333","2012-04-17",2.63
"1334","2012-04-18",2.69
"1335","2012-04-19",2.65
"1336","2012-04-20",2.65
"1337","2012-04-23",2.57
"1338","2012-04-24",2.54
"1339","2012-04-25",2.58
"1340","2012-04-26",2.59
"1341","2012-04-27",2.6
"1342","2012-04-30",2.59
"1343","2012-05-01",2.55
"1344","2012-05-02",2.53
"1345","2012-05-03",2.51
"1346","2012-05-04",2.45
"1347","2012-05-07",2.23
"1348","2012-05-08",2.29
"1349","2012-05-09",2.57
"1350","2012-05-10",2.55
"1351","2012-05-11",2.56
"1352","2012-05-14",2.6
"1353","2012-05-15",2.7
"1354","2012-05-16",2.77
"1355","2012-05-17",2.66
"1356","2012-05-18",2.63
"1357","2012-05-21",2.73
"1358","2012-05-22",2.72
"1359","2012-05-23",2.68
"1360","2012-05-24",2.79
"1361","2012-05-25",2.85
"1362","2012-05-29",2.88
"1363","2012-05-30",2.92
"1364","2012-05-31",3
"1365","2012-06-01",3.02
"1366","2012-06-04",3.13
"1367","2012-06-05",3.18
"1368","2012-06-06",3.39
"1369","2012-06-07",3.38
"1370","2012-06-08",3.27
"1371","2012-06-11",3.2
"1372","2012-06-12",3.23
"1373","2012-06-13",3.19
"1374","2012-06-14",3.22
"1375","2012-06-15",3.22
"1376","2012-06-18",3.1
"1377","2012-06-19",3.17
"1378","2012-06-20",3.21
"1379","2012-06-21",3.19
"1380","2012-06-22",3.41
"1381","2012-06-25",3.27
"1382","2012-06-26",3.27
"1383","2012-06-27",3.3
"1384","2012-06-28",3.36
"1385","2012-06-29",3.31
"1386","2012-07-02",3.42
"1387","2012-07-03",3.47
"1388","2012-07-05",3.45
"1389","2012-07-06",3.57
"1390","2012-07-09",3.47
"1391","2012-07-10",3.32
"1392","2012-07-11",3.31
"1393","2012-07-12",3.29
"1394","2012-07-13",3.08
"1395","2012-07-16",3.1
"1396","2012-07-17",3.17
"1397","2012-07-18",3.13
"1398","2012-07-19",3.06
"1399","2012-07-20",3.13
"1400","2012-07-23",3.09
"1401","2012-07-24",3.02
"1402","2012-07-25",3.02
"1403","2012-07-26",3.09
"1404","2012-07-27",3.16
"1405","2012-07-30",3.18
"1406","2012-07-31",3.2
"1407","2012-08-01",3.18
"1408","2012-08-02",3.18
"1409","2012-08-03",3.25
"1410","2012-08-06",3.35
"1411","2012-08-07",2.65
"1412","2012-08-08",2.47
"1413","2012-08-09",2.49
"1414","2012-08-10",2.62
"1415","2012-08-13",2.44
"1416","2012-08-14",2.48
"1417","2012-08-15",2.58
"1418","2012-08-16",2.51
"1419","2012-08-17",2.61
"1420","2012-08-20",2.58
"1421","2012-08-21",2.6
"1422","2012-08-22",2.51
"1423","2012-08-23",2.44
"1424","2012-08-24",2.35
"1425","2012-08-27",2.32
"1426","2012-08-28",2.39
"1427","2012-08-29",2.35
"1428","2012-08-30",2.36
"1429","2012-08-31",2.36
"1430","2012-09-04",2.36
"1431","2012-09-05",2.38
"1432","2012-09-06",2.38
"1433","2012-09-07",2.5
"1434","2012-09-10",2.47
"1435","2012-09-11",2.48
"1436","2012-09-12",2.54
"1437","2012-09-13",2.68
"1438","2012-09-14",2.72
"1439","2012-09-17",2.7
"1440","2012-09-18",2.61
"1441","2012-09-19",2.6
"1442","2012-09-20",2.52
"1443","2012-09-21",2.5
"1444","2012-09-24",2.47
"1445","2012-09-25",2.46
"1446","2012-09-26",2.46
"1447","2012-09-27",2.57
"1448","2012-09-28",2.62
"1449","2012-10-01",2.64
"1450","2012-10-02",2.63
"1451","2012-10-03",2.74
"1452","2012-10-04",2.73
"1453","2012-10-05",2.8
"1454","2012-10-08",2.83
"1455","2012-10-09",2.76
"1456","2012-10-10",2.68
"1457","2012-10-11",2.79
"1458","2012-10-12",2.88
"1459","2012-10-15",2.83
"1460","2012-10-16",2.7
"1461","2012-10-17",2.84
"1462","2012-10-18",2.84
"1463","2012-10-19",2.79
"1464","2012-10-22",2.75
"1465","2012-10-23",2.69
"1466","2012-10-24",2.72
"1467","2012-10-25",2.67
"1468","2012-10-26",2.71
"1469","2012-10-31",2.81
"1470","2012-11-01",2.81
"1471","2012-11-02",2.85
"1472","2012-11-05",2.86
"1473","2012-11-06",3.08
"1474","2012-11-07",3.11
"1475","2012-11-08",3.1
"1476","2012-11-09",3.07
"1477","2012-11-12",3.13
"1478","2012-11-13",3.17
"1479","2012-11-14",3.12
"1480","2012-11-15",3.08
"1481","2012-11-16",3.1
"1482","2012-11-19",3.17
"1483","2012-11-20",3.11
"1484","2012-11-21",3.13
"1485","2012-11-23",3.17
"1486","2012-11-26",3.2
"1487","2012-11-27",3.13
"1488","2012-11-28",3.2
"1489","2012-11-29",3.29
"1490","2012-11-30",3.4
"1491","2012-12-03",3.52
"1492","2012-12-04",3.5
"1493","2012-12-05",3.8
"1494","2012-12-06",3.95
"1495","2012-12-07",3.73
"1496","2012-12-10",3.84
"1497","2012-12-11",3.68
"1498","2012-12-12",3.66
"1499","2012-12-13",3.59
"1500","2012-12-14",3.75
"1501","2012-12-17",3.8
"1502","2012-12-18",3.76
"1503","2012-12-19",3.61
"1504","2012-12-20",3.63
"1505","2012-12-21",3.67
"1506","2012-12-24",3.6
"1507","2012-12-26",3.59
"1508","2012-12-27",3.57
"1509","2012-12-28",3.5
"1510","2012-12-31",3.51
"1511","2013-01-02",3.73
"1512","2013-01-03",3.77
"1513","2013-01-04",3.85
"1514","2013-01-07",3.91
"1515","2013-01-08",3.82
"1516","2013-01-09",3.85
"1517","2013-01-10",3.93
"1518","2013-01-11",3.92
"1519","2013-01-14",4.1
"1520","2013-01-15",4.2
"1521","2013-01-16",4.2
"1522","2013-01-17",4.61
"1523","2013-01-18",4.95
"1524","2013-01-22",5.22
"1525","2013-01-23",5.27
"1526","2013-01-24",5.08
"1527","2013-01-25",5.28
"1528","2013-01-28",5.43
"1529","2013-01-29",5.42
"1530","2013-01-30",5.38
"1531","2013-01-31",5.41
"1532","2013-02-01",5.54
"1533","2013-02-04",5.38
"1534","2013-02-05",5.64
"1535","2013-02-06",5.81
"1536","2013-02-07",6.06
"1537","2013-02-08",6
"1538","2013-02-11",6.11
"1539","2013-02-12",6.02
"1540","2013-02-13",6.05
"1541","2013-02-14",6.09
"1542","2013-02-15",6.06
"1543","2013-02-19",6.12
"1544","2013-02-20",6.06
"1545","2013-02-21",5.82
"1546","2013-02-22",6.02
"1547","2013-02-25",6.02
"1548","2013-02-26",5.76
"1549","2013-02-27",5.9
"1550","2013-02-28",5.72
"1551","2013-03-01",5.78
"1552","2013-03-04",5.96
"1553","2013-03-05",6.69
"1554","2013-03-06",6.9
"1555","2013-03-07",7.08
"1556","2013-03-08",7.24
"1557","2013-03-11",7.37
"1558","2013-03-12",6.99
"1559","2013-03-13",6.43
"1560","2013-03-14",6.69
"1561","2013-03-15",6.51
"1562","2013-03-18",6.75
"1563","2013-03-19",6.8
"1564","2013-03-20",7.12
"1565","2013-03-21",7.43
"1566","2013-03-22",7.14
"1567","2013-03-25",7.23
"1568","2013-03-26",7.34
"1569","2013-03-27",7.51
"1570","2013-03-28",7.3
"1571","2013-04-01",7.25
"1572","2013-04-02",7.45
"1573","2013-04-03",7.15
"1574","2013-04-04",7.13
"1575","2013-04-05",7.05
"1576","2013-04-08",7.08
"1577","2013-04-09",7.03
"1578","2013-04-10",7.27
"1579","2013-04-11",7.24
"1580","2013-04-12",7.14
"1581","2013-04-15",6.71
"1582","2013-04-16",6.88
"1583","2013-04-17",6.51
"1584","2013-04-18",6.4
"1585","2013-04-19",6.68
"1586","2013-04-22",6.62
"1587","2013-04-23",6.69
"1588","2013-04-24",6.76
"1589","2013-04-25",7.14
"1590","2013-04-26",7.06
"1591","2013-04-29",6.88
"1592","2013-04-30",6.88
"1593","2013-05-01",6.62
"1594","2013-05-02",6.48
"1595","2013-05-03",6.43
"1596","2013-05-06",6.76
"1597","2013-05-07",8.11
"1598","2013-05-08",8.53
"1599","2013-05-09",8.19
"1600","2013-05-10",8.41
"1601","2013-05-13",8.45
"1602","2013-05-14",8.33
"1603","2013-05-15",8.13
"1604","2013-05-16",7.96
"1605","2013-05-17",7.9
"1606","2013-05-20",8.09
"1607","2013-05-21",8.15
"1608","2013-05-22",7.58
"1609","2013-05-23",7.7
"1610","2013-05-24",7.82
"1611","2013-05-28",7.68
"1612","2013-05-29",7.65
"1613","2013-05-30",7.79
"1614","2013-05-31",7.99
"1615","2013-06-03",7.88
"1616","2013-06-04",7.82
"1617","2013-06-05",7.7
"1618","2013-06-06",7.52
"1619","2013-06-07",7.49
"1620","2013-06-10",7.87
"1621","2013-06-11",8.18
"1622","2013-06-12",8.04
"1623","2013-06-13",8.25
"1624","2013-06-14",7.98
"1625","2013-06-17",8.1
"1626","2013-06-18",8.13
"1627","2013-06-19",8.2
"1628","2013-06-20",8.03
"1629","2013-06-21",7.81
"1630","2013-06-24",7.78
"1631","2013-06-25",8.15
"1632","2013-06-26",8.29
"1633","2013-06-27",8.49
"1634","2013-06-28",8.69
"1635","2013-07-01",8.88
"1636","2013-07-02",9
"1637","2013-07-03",9.3
"1638","2013-07-05",9.41
"1639","2013-07-08",9.53
"1640","2013-07-09",9.7
"1641","2013-07-10",9.58
"1642","2013-07-11",9.42
"1643","2013-07-12",9.7
"1644","2013-07-15",9.77
"1645","2013-07-16",9.11
"1646","2013-07-17",9.11
"1647","2013-07-18",9.25
"1648","2013-07-19",9.2
"1649","2013-07-22",8.86
"1650","2013-07-23",9.31
"1651","2013-07-24",8.88
"1652","2013-07-25",8.78
"1653","2013-07-26",8.83
"1654","2013-07-29",8.49
"1655","2013-07-30",8.57
"1656","2013-07-31",8.78
"1657","2013-08-01",8.7
"1658","2013-08-02",8.76
"1659","2013-08-05",9.1
"1660","2013-08-06",7.02
"1661","2013-08-07",6.63
"1662","2013-08-08",6.66
"1663","2013-08-09",6.41
"1664","2013-08-12",6.36
"1665","2013-08-13",6.74
"1666","2013-08-14",6.59
"1667","2013-08-15",6.74
"1668","2013-08-16",6.87
"1669","2013-08-19",6.55
"1670","2013-08-20",6.56
"1671","2013-08-21",6.48
"1672","2013-08-22",6.79
"1673","2013-08-23",6.8
"1674","2013-08-26",6.52
"1675","2013-08-27",6.26
"1676","2013-08-28",6.23
"1677","2013-08-29",6.48
"1678","2013-08-30",6.31
"1679","2013-09-03",6.35
"1680","2013-09-04",6.49
"1681","2013-09-05",6.38
"1682","2013-09-06",6.46
"1683","2013-09-09",6.66
"1684","2013-09-10",7.1
"1685","2013-09-11",7
"1686","2013-09-12",6.91
"1687","2013-09-13",7.03
"1688","2013-09-16",7.08
"1689","2013-09-17",7.21
"1690","2013-09-18",7.29
"1691","2013-09-19",7.3
"1692","2013-09-20",7.23
"1693","2013-09-23",7.2
"1694","2013-09-24",7.17
"1695","2013-09-25",7.16
"1696","2013-09-26",7.08
"1697","2013-09-27",7.17
"1698","2013-09-30",7.22
"1699","2013-10-01",7.55
"1700","2013-10-02",7.43
"1701","2013-10-03",7.33
"1702","2013-10-04",7.36
"1703","2013-10-07",7.31
"1704","2013-10-08",7.05
"1705","2013-10-09",7.05
"1706","2013-10-10",7.2
"1707","2013-10-11",7.27
"1708","2013-10-14",7.43
"1709","2013-10-15",7.51
"1710","2013-10-16",7.66
"1711","2013-10-17",7.69
"1712","2013-10-18",7.85
"1713","2013-10-21",7.69
"1714","2013-10-22",7.74
"1715","2013-10-23",7.66
"1716","2013-10-24",7.72
"1717","2013-10-25",7.72
"1718","2013-10-28",7.58
"1719","2013-10-29",7.75
"1720","2013-10-30",7.65
"1721","2013-10-31",7.96
"1722","2013-11-01",7.8
"1723","2013-11-04",7.96
"1724","2013-11-05",7.5
"1725","2013-11-06",7.22
"1726","2013-11-07",6.83
"1727","2013-11-08",7.17
"1728","2013-11-11",7.01
"1729","2013-11-12",7.26
"1730","2013-11-13",7.48
"1731","2013-11-14",7.36
"1732","2013-11-15",7.37
"1733","2013-11-18",7.08
"1734","2013-11-19",6.98
"1735","2013-11-20",6.98
"1736","2013-11-21",7.34
"1737","2013-11-22",7.25
"1738","2013-11-25",7.42
"1739","2013-11-26",7.6
"1740","2013-11-27",7.65
"1741","2013-11-29",7.57
"1742","2013-12-02",7.33
"1743","2013-12-03",7.44
"1744","2013-12-04",7.36
"1745","2013-12-05",7.27
"1746","2013-12-06",7.54
"1747","2013-12-09",7.63
"1748","2013-12-10",7.65
"1749","2013-12-11",7.65
"1750","2013-12-12",7.36
"1751","2013-12-13",7.51
"1752","2013-12-16",7.56
"1753","2013-12-17",7.8
"1754","2013-12-18",8.01
"1755","2013-12-19",8.08
"1756","2013-12-20",8.18
"1757","2013-12-23",8.18
"1758","2013-12-24",8.03
"1759","2013-12-26",8.17
"1760","2013-12-27",8.17
"1761","2013-12-30",8.23
"1762","2013-12-31",8.43
"1763","2014-01-02",8.22
"1764","2014-01-03",8.27
"1765","2014-01-06",8.08
"1766","2014-01-07",8.22
"1767","2014-01-08",8.18
"1768","2014-01-09",8.15
"1769","2014-01-10",7.95
"1770","2014-01-13",8.27
"1771","2014-01-14",8.9
"1772","2014-01-15",8.96
"1773","2014-01-16",8.95
"1774","2014-01-17",8.92
"1775","2014-01-21",8.68
"1776","2014-01-22",8.77
"1777","2014-01-23",8.7
"1778","2014-01-24",8.42
"1779","2014-01-27",8.52
"1780","2014-01-28",8.82
"1781","2014-01-29",8.4
"1782","2014-01-30",8.37
"1783","2014-01-31",8.52
"1784","2014-02-03",8.26
"1785","2014-02-04",8.21
"1786","2014-02-05",8.14
"1787","2014-02-06",8.31
"1788","2014-02-07",8.25
"1789","2014-02-10",8.17
"1790","2014-02-11",8.19
"1791","2014-02-12",8.22
"1792","2014-02-13",8.33
"1793","2014-02-14",8.32
"1794","2014-02-18",8.35
"1795","2014-02-19",8.32
"1796","2014-02-20",8.36
"1797","2014-02-21",8.35
"1798","2014-02-24",8.25
"1799","2014-02-25",8.4
"1800","2014-02-26",8.5
"1801","2014-02-27",8.5
"1802","2014-02-28",8.39
"1803","2014-03-03",8.42
"1804","2014-03-04",8.66
"1805","2014-03-05",8.82
"1806","2014-03-06",8.86
"1807","2014-03-07",9.04
"1808","2014-03-10",8.69
"1809","2014-03-11",8.49
"1810","2014-03-12",8.6
"1811","2014-03-13",8.52
"1812","2014-03-14",8.62
"1813","2014-03-17",8.47
"1814","2014-03-18",8.48
"1815","2014-03-19",8.53
"1816","2014-03-20",8.91
"1817","2014-03-21",9.26
"1818","2014-03-24",8.88
"1819","2014-03-25",9.14
"1820","2014-03-26",9.02
"1821","2014-03-27",9.05
"1822","2014-03-28",9.28
"1823","2014-03-31",9.63
"1824","2014-04-01",9.71
"1825","2014-04-02",9.52
"1826","2014-04-03",9.28
"1827","2014-04-04",9.01
"1828","2014-04-07",8.72
"1829","2014-04-08",8.86
"1830","2014-04-09",8.89
"1831","2014-04-10",8.56
"1832","2014-04-11",8.42
"1833","2014-04-14",8.28
"1834","2014-04-15",8.23
"1835","2014-04-16",8.39
"1836","2014-04-17",8.36
"1837","2014-04-21",8.3
"1838","2014-04-22",8.42
"1839","2014-04-23",8.22
"1840","2014-04-24",8.43
"1841","2014-04-25",8.3
"1842","2014-04-28",8.5
"1843","2014-04-29",8.3
"1844","2014-04-30",8.33
"1845","2014-05-01",8.42
"1846","2014-05-02",8.35
"1847","2014-05-05",8.86
"1848","2014-05-06",9.79
"1849","2014-05-07",11
"1850","2014-05-08",11
"1851","2014-05-09",11.12
"1852","2014-05-12",11.27
"1853","2014-05-13",11.34
"1854","2014-05-14",11.31
"1855","2014-05-15",11.19
"1856","2014-05-16",11.46
"1857","2014-05-19",11.46
"1858","2014-05-20",11.21
"1859","2014-05-21",11.47
"1860","2014-05-22",11.8
"1861","2014-05-23",11.77
"1862","2014-05-27",11.69
"1863","2014-05-28",10.92
"1864","2014-05-29",10.9
"1865","2014-05-30",10.83
"1866","2014-06-02",10.76
"1867","2014-06-03",11
"1868","2014-06-04",11.03
"1869","2014-06-05",11.27
"1870","2014-06-06",11.29
"1871","2014-06-09",11.39
"1872","2014-06-10",11.49
"1873","2014-06-11",11.21
"1874","2014-06-12",10.92
"1875","2014-06-13",10.79
"1876","2014-06-16",10.88
"1877","2014-06-17",10.75
"1878","2014-06-18",10.93
"1879","2014-06-19",10.73
"1880","2014-06-20",10.85
"1881","2014-06-23",10.81
"1882","2014-06-24",10.76
"1883","2014-06-25",10.9
"1884","2014-06-26",10.6
"1885","2014-06-27",10.84
"1886","2014-06-30",11.09
"1887","2014-07-01",11.56
"1888","2014-07-02",11.39
"1889","2014-07-03",11.39
"1890","2014-07-07",10.76
"1891","2014-07-08",10.48
"1892","2014-07-09",10.53
"1893","2014-07-10",10.28
"1894","2014-07-11",10.36
"1895","2014-07-14",10.76
"1896","2014-07-15",10.43
"1897","2014-07-16",10.54
"1898","2014-07-17",10.16
"1899","2014-07-18",10.62
"1900","2014-07-21",10.32
"1901","2014-07-22",10.62
"1902","2014-07-23",10.25
"1903","2014-07-24",10.22
"1904","2014-07-25",10.34
"1905","2014-07-28",10.4
"1906","2014-07-29",10.35
"1907","2014-07-30",10.27
"1908","2014-07-31",9.96
"1909","2014-08-01",10.04
"1910","2014-08-04",10.42
"1911","2014-08-05",11.58
"1912","2014-08-06",11.64
"1913","2014-08-07",11.41
"1914","2014-08-08",11.91
"1915","2014-08-11",11.77
"1916","2014-08-12",11.87
"1917","2014-08-13",11.91
"1918","2014-08-14",12.1
"1919","2014-08-15",11.9
"1920","2014-08-18",12.32
"1921","2014-08-19",12.15
"1922","2014-08-20",11.9
"1923","2014-08-21",12.26
"1924","2014-08-22",12.16
"1925","2014-08-25",12.14
"1926","2014-08-26",12.32
"1927","2014-08-27",12.21
"1928","2014-08-28",11.99
"1929","2014-08-29",11.82
"1930","2014-09-02",12.22
"1931","2014-09-03",12.2
"1932","2014-09-04",12.06
"1933","2014-09-05",12.21
