"","date","FFBW"
"527","2019-11-13",9.300342
"528","2019-11-14",9.338737
"529","2019-11-15",9.43686
"530","2019-11-18",9.464164
"531","2019-11-19",9.505119
"532","2019-11-20",9.462458
"533","2019-11-21",9.462458
"534","2019-11-22",9.509386
"535","2019-11-25",9.513652
"536","2019-11-26",9.488054
"537","2019-11-27",9.568259
"538","2019-11-29",9.564846
"539","2019-12-02",9.588737
"540","2019-12-03",9.47099
"541","2019-12-04",9.564846
"542","2019-12-05",9.607509
"543","2019-12-06",9.633106
"544","2019-12-09",9.746587
"545","2019-12-10",9.846416
"546","2019-12-11",9.854949
"547","2019-12-12",9.769625
"548","2019-12-13",9.778157
"549","2019-12-16",9.812286
"550","2019-12-17",9.837884
"551","2019-12-18",9.829351
"552","2019-12-19",9.820819
"553","2019-12-20",9.974402
"554","2019-12-23",9.944539
"555","2019-12-24",9.944539
"556","2019-12-26",9.931741
"557","2019-12-27",9.931741
"558","2019-12-30",9.931741
"559","2019-12-31",9.854949
"560","2020-01-02",9.853242
"561","2020-01-03",9.820819
"562","2020-01-06",9.96587
"563","2020-01-07",9.96587
"564","2020-01-08",9.957338
"565","2020-01-09",10.153584
"566","2020-01-10",10.110922
"567","2020-01-13",10.290102
"568","2020-01-14",10.392491
"569","2020-01-15",10.324232
"570","2020-01-16",10.392491
"571","2020-01-17",10.75
"572","2020-01-21",10.66
"573","2020-01-22",10.68
"574","2020-01-23",10.7
"575","2020-01-24",10.7
"576","2020-01-27",10.64
"577","2020-01-28",10.775
"578","2020-01-29",10.77
"579","2020-01-30",10.79
"580","2020-01-31",10.7
"581","2020-02-03",10.68
"582","2020-02-04",10.74
"583","2020-02-05",10.75
"584","2020-02-06",10.72
"585","2020-02-07",10.7
"586","2020-02-10",10.705
"587","2020-02-11",10.68
"588","2020-02-12",10.65
"589","2020-02-13",10.68
"590","2020-02-14",10.66
"591","2020-02-18",10.66
"592","2020-02-19",10.67
"593","2020-02-20",10.64
"594","2020-02-21",10.63
"595","2020-02-24",10.54
"596","2020-02-25",10.5
"597","2020-02-26",10.46
"598","2020-02-27",10.41
"599","2020-02-28",10.25
"600","2020-03-02",10.17
"601","2020-03-03",10.06
"602","2020-03-04",10.24
"603","2020-03-05",10.23
"604","2020-03-06",10.04
"605","2020-03-09",9.15
"606","2020-03-10",9.23
"607","2020-03-11",8.97
"608","2020-03-12",8.44
"609","2020-03-13",8.5
"610","2020-03-16",8.2
"611","2020-03-17",8.36
"612","2020-03-18",7.83
"613","2020-03-19",7.9
"614","2020-03-20",7.94
"615","2020-03-23",7.31
"616","2020-03-24",7.82
"617","2020-03-25",7.57
"618","2020-03-26",8.34
"619","2020-03-27",8.264
"620","2020-03-30",7.889
"621","2020-03-31",7.889
"622","2020-04-01",7.76
"623","2020-04-02",7.66
"624","2020-04-03",7.73
"625","2020-04-06",7.65
"626","2020-04-07",7.98
"627","2020-04-08",8.17
"628","2020-04-09",8.78
"629","2020-04-13",8.6
"630","2020-04-14",8.55
"631","2020-04-15",8.59
"632","2020-04-16",8.5
"633","2020-04-17",8.77
"634","2020-04-20",8.77
"635","2020-04-21",8.4
"636","2020-04-22",8.412
"637","2020-04-23",8.4
"638","2020-04-24",8.4
"639","2020-04-27",8.597
"640","2020-04-28",8.48
"641","2020-04-29",8.52
"642","2020-04-30",8.46
"643","2020-05-01",8.8
"644","2020-05-04",9.04
"645","2020-05-05",9
"646","2020-05-06",9.01
"647","2020-05-07",8.99
"648","2020-05-08",9.1
"649","2020-05-11",9.15
"650","2020-05-12",9.15
"651","2020-05-13",9.13
"652","2020-05-14",8.719
"653","2020-05-15",8.86
"654","2020-05-18",8.71
"655","2020-05-19",9.11
"656","2020-05-20",9.09
"657","2020-05-21",9.05
"658","2020-05-22",9.1
"659","2020-05-26",9.1
"660","2020-05-27",9.1
"661","2020-05-28",9.1
"662","2020-05-29",9.1
"663","2020-06-01",9.09
"664","2020-06-02",9.09
"665","2020-06-03",9.11
"666","2020-06-04",9.19
"667","2020-06-05",9.07
"668","2020-06-08",9.18
"669","2020-06-09",9.12
"670","2020-06-10",9.135
"671","2020-06-11",9.05
"672","2020-06-12",9.078
"673","2020-06-15",9.03
"674","2020-06-16",9.127
"675","2020-06-17",9.12
"676","2020-06-18",9.11
"677","2020-06-19",9.12
"678","2020-06-22",9.1
"679","2020-06-23",9.1
"680","2020-06-24",9.1
"681","2020-06-25",9.09
"682","2020-06-26",8.81
"683","2020-06-29",8.68
"684","2020-06-30",8.6
"685","2020-07-01",8.757
"686","2020-07-02",8.757
"687","2020-07-06",8.64
"688","2020-07-07",8.5
"689","2020-07-08",8.5
"690","2020-07-09",8.51
"691","2020-07-10",8.52
"692","2020-07-13",8.5
"693","2020-07-14",8.597
"694","2020-07-15",8.55
"695","2020-07-16",8.59
"696","2020-07-17",8.59
"697","2020-07-20",8.55
"698","2020-07-21",8.567
"699","2020-07-22",8.55
"700","2020-07-23",8.571
"701","2020-07-24",8.571
"702","2020-07-27",8.571
"703","2020-07-28",8.594
"704","2020-07-29",8.57
"705","2020-07-30",8.58
"706","2020-07-31",8.5
"707","2020-08-03",8.617
"708","2020-08-04",8.565
"709","2020-08-05",8.47
"710","2020-08-06",8.5
"711","2020-08-07",8.38
"712","2020-08-10",8.28
"713","2020-08-11",8.33
"714","2020-08-12",8.25
"715","2020-08-13",8.275
"716","2020-08-14",8.26
"717","2020-08-17",8.21
"718","2020-08-18",8.24
"719","2020-08-19",8.285
"720","2020-08-20",8.15
"721","2020-08-21",8.1
"722","2020-08-24",8.101
"723","2020-08-25",8.33
"724","2020-08-26",8.11
"725","2020-08-27",8.12
"726","2020-08-28",8.16
"727","2020-08-31",8.06
"728","2020-09-01",7.89
"729","2020-09-02",7.97
"730","2020-09-03",8.078
"731","2020-09-04",8.175
"732","2020-09-08",8.43
"733","2020-09-09",9.03
"734","2020-09-10",9.03
"735","2020-09-11",9.2
"736","2020-09-14",9.47
"737","2020-09-15",9.3
"738","2020-09-16",9.39
"739","2020-09-17",9.66
"740","2020-09-18",9.14
"741","2020-09-21",9.39
"742","2020-09-22",9.54
"743","2020-09-23",9.352
"744","2020-09-24",9.42
"745","2020-09-25",9.25
"746","2020-09-28",9.57
"747","2020-09-29",9.22
"748","2020-09-30",9.36
"749","2020-10-01",9.35
"750","2020-10-02",9.56
"751","2020-10-05",9.47
"752","2020-10-06",9.28
"753","2020-10-07",9.5
"754","2020-10-08",9.5
"755","2020-10-09",9.49
"756","2020-10-12",9.34
"757","2020-10-13",9.34
"758","2020-10-14",9.33
"759","2020-10-15",9.352
"760","2020-10-16",9.26
"761","2020-10-19",9.29
"762","2020-10-20",9.35
"763","2020-10-21",9.16
"764","2020-10-22",9.07
"765","2020-10-23",9.07
"766","2020-10-26",9.22
"767","2020-10-27",9.155
"768","2020-10-28",9.24
"769","2020-10-29",9.095
"770","2020-10-30",9.2
"771","2020-11-02",9.15
"772","2020-11-03",9.07
"773","2020-11-04",9.06
"774","2020-11-05",8.969
"775","2020-11-06",9.25
"776","2020-11-09",9.51
"777","2020-11-10",9.55
"778","2020-11-11",9.52
"779","2020-11-12",9.533
"780","2020-11-13",9.6
"781","2020-11-16",9.58
"782","2020-11-17",9.51
"783","2020-11-18",9.6
"784","2020-11-19",10.035
"785","2020-11-20",9.57
"786","2020-11-23",9.75
"787","2020-11-24",10.07
"788","2020-11-25",10.07
"789","2020-11-27",10.13
