"","date","WWW"
"1000","2010-12-20",16.215
"1001","2010-12-21",16.440001
"1002","2010-12-22",16.205
"1003","2010-12-23",16.33
"1004","2010-12-27",16.370001
"1005","2010-12-28",16.35
"1006","2010-12-29",16.280001
"1007","2010-12-30",16.23
"1008","2010-12-31",15.94
"1009","2011-01-03",16.120001
"1010","2011-01-04",15.6
"1011","2011-01-05",15.5
"1012","2011-01-06",15.44
"1013","2011-01-07",15.39
"1014","2011-01-10",15.445
"1015","2011-01-11",15.475
"1016","2011-01-12",15.525
"1017","2011-01-13",15.58
"1018","2011-01-14",15.875
"1019","2011-01-18",15.83
"1020","2011-01-19",15.625
"1021","2011-01-20",15.55
"1022","2011-01-21",15.325
"1023","2011-01-24",15.45
"1024","2011-01-25",15.39
"1025","2011-01-26",15.875
"1026","2011-01-27",16.014999
"1027","2011-01-28",15.555
"1028","2011-01-31",15.925
"1029","2011-02-01",17.315001
"1030","2011-02-02",17.225
"1031","2011-02-03",17.48
"1032","2011-02-04",17.559999
"1033","2011-02-07",18.084999
"1034","2011-02-08",18.165001
"1035","2011-02-09",18.245001
"1036","2011-02-10",18.115
"1037","2011-02-11",18.26
"1038","2011-02-14",18.344999
"1039","2011-02-15",18.209999
"1040","2011-02-16",18.275
"1041","2011-02-17",18.635
"1042","2011-02-18",18.575001
"1043","2011-02-22",18.245001
"1044","2011-02-23",17.9
"1045","2011-02-24",18.07
"1046","2011-02-25",18.235001
"1047","2011-02-28",18.379999
"1048","2011-03-01",17.795
"1049","2011-03-02",18.01
"1050","2011-03-03",18.424999
"1051","2011-03-04",18.360001
"1052","2011-03-07",18.205
"1053","2011-03-08",18.4
"1054","2011-03-09",18.42
"1055","2011-03-10",18.16
"1056","2011-03-11",18.200001
"1057","2011-03-14",18.065001
"1058","2011-03-15",17.959999
"1059","2011-03-16",18.07
"1060","2011-03-17",17.889999
"1061","2011-03-18",17.389999
"1062","2011-03-21",17.785
"1063","2011-03-22",17.584999
"1064","2011-03-23",17.74
"1065","2011-03-24",17.719999
"1066","2011-03-25",17.885
"1067","2011-03-28",17.745001
"1068","2011-03-29",18.209999
"1069","2011-03-30",18.65
"1070","2011-03-31",18.639999
"1071","2011-04-01",18.795
"1072","2011-04-04",18.875
"1073","2011-04-05",18.92
"1074","2011-04-06",18.764999
"1075","2011-04-07",18.68
"1076","2011-04-08",18.545
"1077","2011-04-11",18.555
"1078","2011-04-12",18.594999
"1079","2011-04-13",19.105
"1080","2011-04-14",19.065001
"1081","2011-04-15",19.110001
"1082","2011-04-18",18.795
"1083","2011-04-19",19.605
"1084","2011-04-20",19.405001
"1085","2011-04-21",19.5
"1086","2011-04-25",19.450001
"1087","2011-04-26",19.655001
"1088","2011-04-27",19.965
"1089","2011-04-28",20.049999
"1090","2011-04-29",19.84
"1091","2011-05-02",19.455
"1092","2011-05-03",19.264999
"1093","2011-05-04",19.09
"1094","2011-05-05",19.049999
"1095","2011-05-06",19.129999
"1096","2011-05-09",19.235001
"1097","2011-05-10",19.424999
"1098","2011-05-11",19.42
"1099","2011-05-12",19.805
"1100","2011-05-13",19.450001
"1101","2011-05-16",19.18
"1102","2011-05-17",19.1
"1103","2011-05-18",19.355
"1104","2011-05-19",19.615
"1105","2011-05-20",19.424999
"1106","2011-05-23",19.040001
"1107","2011-05-24",18.959999
"1108","2011-05-25",18.924999
"1109","2011-05-26",19.205
"1110","2011-05-27",19.440001
"1111","2011-05-31",19.559999
"1112","2011-06-01",18.965
"1113","2011-06-02",18.545
"1114","2011-06-03",18.264999
"1115","2011-06-06",18.065001
"1116","2011-06-07",18.295
"1117","2011-06-08",17.934999
"1118","2011-06-09",18.549999
"1119","2011-06-10",18.584999
"1120","2011-06-13",19.540001
"1121","2011-06-14",19.785
"1122","2011-06-15",19.33
"1123","2011-06-16",19.620001
"1124","2011-06-17",19.504999
"1125","2011-06-20",19.915001
"1126","2011-06-21",20.295
"1127","2011-06-22",20.030001
"1128","2011-06-23",20.17
"1129","2011-06-24",20.25
"1130","2011-06-27",20.455
"1131","2011-06-28",20.745001
"1132","2011-06-29",20.620001
"1133","2011-06-30",20.875
"1134","2011-07-01",21.275
"1135","2011-07-05",21.215
"1136","2011-07-06",21.290001
"1137","2011-07-07",21.405001
"1138","2011-07-08",21.344999
"1139","2011-07-11",21.299999
"1140","2011-07-12",19.865
"1141","2011-07-13",20.264999
"1142","2011-07-14",19.625
"1143","2011-07-15",19.655001
"1144","2011-07-18",19.879999
"1145","2011-07-19",20.174999
"1146","2011-07-20",19.995001
"1147","2011-07-21",20.15
"1148","2011-07-22",19.959999
"1149","2011-07-25",19.645
"1150","2011-07-26",19.4
"1151","2011-07-27",18.934999
"1152","2011-07-28",19.08
"1153","2011-07-29",18.934999
"1154","2011-08-01",18.74
"1155","2011-08-02",18.120001
"1156","2011-08-03",18.559999
"1157","2011-08-04",17.504999
"1158","2011-08-05",17.665001
"1159","2011-08-08",16.389999
"1160","2011-08-09",17.305
"1161","2011-08-10",16.485001
"1162","2011-08-11",17.450001
"1163","2011-08-12",17.674999
"1164","2011-08-15",17.9
"1165","2011-08-16",17.440001
"1166","2011-08-17",17.200001
"1167","2011-08-18",15.92
"1168","2011-08-19",15.395
"1169","2011-08-22",15.785
"1170","2011-08-23",16.809999
"1171","2011-08-24",17.24
"1172","2011-08-25",16.855
"1173","2011-08-26",17.549999
"1174","2011-08-29",18.195
"1175","2011-08-30",18.045
"1176","2011-08-31",18.205
"1177","2011-09-01",17.815001
"1178","2011-09-02",17.129999
"1179","2011-09-06",17.07
"1180","2011-09-07",17.809999
"1181","2011-09-08",17.895
"1182","2011-09-09",17.225
"1183","2011-09-12",17.559999
"1184","2011-09-13",17.945
"1185","2011-09-14",18.58
"1186","2011-09-15",18.715
"1187","2011-09-16",19.254999
"1188","2011-09-19",19.395
"1189","2011-09-20",18.65
"1190","2011-09-21",17.809999
"1191","2011-09-22",17.41
"1192","2011-09-23",17.879999
"1193","2011-09-26",18.325001
"1194","2011-09-27",18.325001
"1195","2011-09-28",17.57
"1196","2011-09-29",17.594999
"1197","2011-09-30",16.625
"1198","2011-10-03",17.309999
"1199","2011-10-04",17.950001
"1200","2011-10-05",18.120001
"1201","2011-10-06",18.950001
"1202","2011-10-07",18.325001
"1203","2011-10-10",18.995001
"1204","2011-10-11",18.700001
"1205","2011-10-12",18.870001
"1206","2011-10-13",18.825001
"1207","2011-10-14",19.045
"1208","2011-10-17",18.299999
"1209","2011-10-18",18.245001
"1210","2011-10-19",17.68
"1211","2011-10-20",17.799999
"1212","2011-10-21",17.995001
"1213","2011-10-24",18.540001
"1214","2011-10-25",18
"1215","2011-10-26",17.940001
"1216","2011-10-27",18.860001
"1217","2011-10-28",19.1
"1218","2011-10-31",18.965
"1219","2011-11-01",18.110001
"1220","2011-11-02",18.155001
"1221","2011-11-03",18.549999
"1222","2011-11-04",18.594999
"1223","2011-11-07",18.415001
"1224","2011-11-08",18.73
"1225","2011-11-09",17.775
"1226","2011-11-10",17.815001
"1227","2011-11-11",18.545
"1228","2011-11-14",18.434999
"1229","2011-11-15",18.525
"1230","2011-11-16",17.995001
"1231","2011-11-17",17.684999
"1232","2011-11-18",17.639999
"1233","2011-11-21",17.225
"1234","2011-11-22",17.094999
"1235","2011-11-23",16.799999
"1236","2011-11-25",16.705
"1237","2011-11-28",17.530001
"1238","2011-11-29",17.43
"1239","2011-11-30",18.42
"1240","2011-12-01",17.855
"1241","2011-12-02",17.82
"1242","2011-12-05",18.030001
"1243","2011-12-06",18.52
"1244","2011-12-07",18.58
"1245","2011-12-08",17.955
"1246","2011-12-09",18.245001
"1247","2011-12-12",17.98
"1248","2011-12-13",17.209999
"1249","2011-12-14",17.25
"1250","2011-12-15",17.59
"1251","2011-12-16",17.545
"1252","2011-12-19",17.43
"1253","2011-12-20",17.860001
"1254","2011-12-21",18.025
"1255","2011-12-22",17.924999
"1256","2011-12-23",18.145
"1257","2011-12-27",18.360001
"1258","2011-12-28",17.719999
"1259","2011-12-29",17.805
"1260","2011-12-30",17.82
"1261","2012-01-03",17.18
"1262","2012-01-04",17.200001
"1263","2012-01-05",17.459999
"1264","2012-01-06",17.254999
"1265","2012-01-09",17.49
"1266","2012-01-10",17.834999
"1267","2012-01-11",18.15
"1268","2012-01-12",18.195
"1269","2012-01-13",17.915001
"1270","2012-01-17",17.92
"1271","2012-01-18",18.17
"1272","2012-01-19",18.525
"1273","2012-01-20",18.555
"1274","2012-01-23",18.549999
"1275","2012-01-24",18.514999
"1276","2012-01-25",19.225
"1277","2012-01-26",19.025
"1278","2012-01-27",18.98
"1279","2012-01-30",19.23
"1280","2012-01-31",19.545
"1281","2012-02-01",19.735001
"1282","2012-02-02",19.719999
"1283","2012-02-03",20.219999
"1284","2012-02-06",20.094999
"1285","2012-02-07",19.684999
"1286","2012-02-08",19.915001
"1287","2012-02-09",19.795
"1288","2012-02-10",19.58
"1289","2012-02-13",19.415001
"1290","2012-02-14",19.525
"1291","2012-02-15",19.315001
"1292","2012-02-16",19.705
"1293","2012-02-17",19.395
"1294","2012-02-21",19.055
"1295","2012-02-22",19.120001
"1296","2012-02-23",19.165001
"1297","2012-02-24",18.975
"1298","2012-02-27",19.075001
"1299","2012-02-28",19.065001
"1300","2012-02-29",19.07
"1301","2012-03-01",19.235001
"1302","2012-03-02",19.094999
"1303","2012-03-05",19.33
"1304","2012-03-06",18.465
"1305","2012-03-07",18.385
"1306","2012-03-08",18.76
"1307","2012-03-09",19.219999
"1308","2012-03-12",19.254999
"1309","2012-03-13",19.49
"1310","2012-03-14",19.190001
"1311","2012-03-15",19.625
"1312","2012-03-16",19.465
"1313","2012-03-19",19.559999
"1314","2012-03-20",19.440001
"1315","2012-03-21",19.41
"1316","2012-03-22",19.735001
"1317","2012-03-23",19.77
"1318","2012-03-26",20.1
"1319","2012-03-27",19.975
"1320","2012-03-28",19.674999
"1321","2012-03-29",18.809999
"1322","2012-03-30",18.59
"1323","2012-04-02",18.684999
"1324","2012-04-03",18.879999
"1325","2012-04-04",18.725
"1326","2012-04-05",18.59
"1327","2012-04-09",18.514999
"1328","2012-04-10",18.115
"1329","2012-04-11",18.495001
"1330","2012-04-12",18.355
"1331","2012-04-13",18.27
"1332","2012-04-16",18.280001
"1333","2012-04-17",18.565001
"1334","2012-04-18",18.504999
"1335","2012-04-19",18.545
"1336","2012-04-20",18.945
"1337","2012-04-23",18.33
"1338","2012-04-24",18.264999
"1339","2012-04-25",18.9
"1340","2012-04-26",19.280001
"1341","2012-04-27",19.674999
"1342","2012-04-30",20.975
"1343","2012-05-01",20.049999
"1344","2012-05-02",21.865
"1345","2012-05-03",22.030001
"1346","2012-05-04",21.620001
"1347","2012-05-07",21.674999
"1348","2012-05-08",21.315001
"1349","2012-05-09",21.16
"1350","2012-05-10",21.385
"1351","2012-05-11",21.565001
"1352","2012-05-14",21.34
"1353","2012-05-15",21.370001
"1354","2012-05-16",21.16
"1355","2012-05-17",20.315001
"1356","2012-05-18",20.48
"1357","2012-05-21",20.635
"1358","2012-05-22",20.665001
"1359","2012-05-23",20.65
"1360","2012-05-24",20.469999
"1361","2012-05-25",20.959999
"1362","2012-05-29",21.32
"1363","2012-05-30",21.084999
"1364","2012-05-31",21.254999
"1365","2012-06-01",20.504999
"1366","2012-06-04",20.469999
"1367","2012-06-05",20.77
"1368","2012-06-06",20.695
"1369","2012-06-07",20.370001
"1370","2012-06-08",20.360001
"1371","2012-06-11",19.99
"1372","2012-06-12",20.09
"1373","2012-06-13",19.115
"1374","2012-06-14",18.73
"1375","2012-06-15",18.99
"1376","2012-06-18",18.709999
"1377","2012-06-19",19.049999
"1378","2012-06-20",19.225
"1379","2012-06-21",19.17
"1380","2012-06-22",18.985001
"1381","2012-06-25",19.075001
"1382","2012-06-26",19.08
"1383","2012-06-27",19.139999
"1384","2012-06-28",19.065001
"1385","2012-06-29",19.389999
"1386","2012-07-02",18.91
"1387","2012-07-03",19.135
"1388","2012-07-05",19.385
"1389","2012-07-06",19.184999
"1390","2012-07-09",19.165001
"1391","2012-07-10",20.485001
"1392","2012-07-11",20.625
"1393","2012-07-12",20.68
"1394","2012-07-13",21.18
"1395","2012-07-16",21.08
"1396","2012-07-17",21.33
"1397","2012-07-18",21.620001
"1398","2012-07-19",21.995001
"1399","2012-07-20",21.514999
"1400","2012-07-23",21.445
"1401","2012-07-24",21.84
"1402","2012-07-25",22.055
"1403","2012-07-26",22.395
"1404","2012-07-27",22.700001
"1405","2012-07-30",22.370001
"1406","2012-07-31",22.215
"1407","2012-08-01",21.690001
"1408","2012-08-02",21.915001
"1409","2012-08-03",22.645
"1410","2012-08-06",22.764999
"1411","2012-08-07",23.32
"1412","2012-08-08",22.995001
"1413","2012-08-09",22.674999
"1414","2012-08-10",22.459999
"1415","2012-08-13",22.424999
"1416","2012-08-14",22.209999
"1417","2012-08-15",22.424999
"1418","2012-08-16",22.709999
"1419","2012-08-17",23.110001
"1420","2012-08-20",22.735001
"1421","2012-08-21",22.75
"1422","2012-08-22",22.690001
"1423","2012-08-23",22.405001
"1424","2012-08-24",22.67
"1425","2012-08-27",22.85
"1426","2012-08-28",23.014999
"1427","2012-08-29",23.535
"1428","2012-08-30",23.459999
"1429","2012-08-31",23.514999
"1430","2012-09-04",23.9
"1431","2012-09-05",23.549999
"1432","2012-09-06",22.295
"1433","2012-09-07",22.299999
"1434","2012-09-10",22.155001
"1435","2012-09-11",22.280001
"1436","2012-09-12",22.275
"1437","2012-09-13",22.25
"1438","2012-09-14",22.52
"1439","2012-09-17",22.440001
"1440","2012-09-18",22.049999
"1441","2012-09-19",21.995001
"1442","2012-09-20",21.870001
"1443","2012-09-21",21.844999
"1444","2012-09-24",22.275
"1445","2012-09-25",22.24
"1446","2012-09-26",22.115
"1447","2012-09-27",22.559999
"1448","2012-09-28",22.184999
"1449","2012-10-01",22.035
"1450","2012-10-02",21.965
"1451","2012-10-03",21.74
"1452","2012-10-04",22
"1453","2012-10-05",21.709999
"1454","2012-10-08",21.545
"1455","2012-10-09",22.040001
"1456","2012-10-10",21.705
"1457","2012-10-11",21.709999
"1458","2012-10-12",21.495001
"1459","2012-10-15",21.705
"1460","2012-10-16",22.35
"1461","2012-10-17",21.955
"1462","2012-10-18",22.110001
"1463","2012-10-19",21.535
"1464","2012-10-22",21.264999
"1465","2012-10-23",20.915001
"1466","2012-10-24",20.85
"1467","2012-10-25",20.83
"1468","2012-10-26",20.709999
"1469","2012-10-31",20.934999
"1470","2012-11-01",21.575001
"1471","2012-11-02",21.415001
"1472","2012-11-05",21.5
"1473","2012-11-06",21.82
"1474","2012-11-07",21.440001
"1475","2012-11-08",20.799999
"1476","2012-11-09",20.82
"1477","2012-11-12",20.805
"1478","2012-11-13",20.635
"1479","2012-11-14",20.15
"1480","2012-11-15",20.275
"1481","2012-11-16",20.459999
"1482","2012-11-19",21.290001
"1483","2012-11-20",21.51
"1484","2012-11-21",21.674999
"1485","2012-11-23",21.620001
"1486","2012-11-26",21.844999
"1487","2012-11-27",21.48
"1488","2012-11-28",21.924999
"1489","2012-11-29",21.959999
"1490","2012-11-30",21.639999
"1491","2012-12-03",21.655001
"1492","2012-12-04",21.365
"1493","2012-12-05",21.09
"1494","2012-12-06",21.355
"1495","2012-12-07",20.934999
"1496","2012-12-10",20.719999
"1497","2012-12-11",21.139999
"1498","2012-12-12",20.35
"1499","2012-12-13",20.23
"1500","2012-12-14",20.215
"1501","2012-12-17",20.285
"1502","2012-12-18",20.385
"1503","2012-12-19",20.25
"1504","2012-12-20",20.1
"1505","2012-12-21",20.184999
"1506","2012-12-24",20.215
"1507","2012-12-26",19.924999
"1508","2012-12-27",20.155001
"1509","2012-12-28",20.09
"1510","2012-12-31",20.49
"1511","2013-01-02",20.33
"1512","2013-01-03",20.455
"1513","2013-01-04",20.41
"1514","2013-01-07",19.995001
"1515","2013-01-08",19.575001
"1516","2013-01-09",19.58
"1517","2013-01-10",19.645
"1518","2013-01-11",19.575001
"1519","2013-01-14",20.07
"1520","2013-01-15",20.51
"1521","2013-01-16",20.655001
"1522","2013-01-17",21.33
"1523","2013-01-18",21.33
"1524","2013-01-22",21.655001
"1525","2013-01-23",21.440001
"1526","2013-01-24",21.295
"1527","2013-01-25",21.66
"1528","2013-01-28",21.67
"1529","2013-01-29",21.51
"1530","2013-01-30",21.225
"1531","2013-01-31",21.5
"1532","2013-02-01",21.52
"1533","2013-02-04",21.245001
"1534","2013-02-05",21.215
"1535","2013-02-06",21.48
"1536","2013-02-07",21.485001
"1537","2013-02-08",21.620001
"1538","2013-02-11",21.76
"1539","2013-02-12",21.785
"1540","2013-02-13",21.485001
"1541","2013-02-14",21.34
"1542","2013-02-15",21.450001
"1543","2013-02-19",22.51
"1544","2013-02-20",21.895
"1545","2013-02-21",21.434999
"1546","2013-02-22",21.365
"1547","2013-02-25",21.07
"1548","2013-02-26",21.135
"1549","2013-02-27",21.235001
"1550","2013-02-28",21.1
"1551","2013-03-01",21.344999
"1552","2013-03-04",21.445
"1553","2013-03-05",21.83
"1554","2013-03-06",21.934999
"1555","2013-03-07",21.825001
"1556","2013-03-08",21.695
"1557","2013-03-11",21.559999
"1558","2013-03-12",21.475
"1559","2013-03-13",21.975
"1560","2013-03-14",22.5
"1561","2013-03-15",22.195
"1562","2013-03-18",22.055
"1563","2013-03-19",22.049999
"1564","2013-03-20",22.555
"1565","2013-03-21",22.745001
"1566","2013-03-22",23.084999
"1567","2013-03-25",22.725
"1568","2013-03-26",22.35
"1569","2013-03-27",22.405001
"1570","2013-03-28",22.184999
"1571","2013-04-01",21.780001
"1572","2013-04-02",21.799999
"1573","2013-04-03",21.75
"1574","2013-04-04",21.82
"1575","2013-04-05",21.584999
"1576","2013-04-08",22.07
"1577","2013-04-09",22.16
"1578","2013-04-10",23.040001
"1579","2013-04-11",23.219999
"1580","2013-04-12",23.165001
"1581","2013-04-15",22.365
"1582","2013-04-16",23.705
"1583","2013-04-17",23.275
"1584","2013-04-18",22.690001
"1585","2013-04-19",22.985001
"1586","2013-04-22",23.045
"1587","2013-04-23",23.57
"1588","2013-04-24",23.195
"1589","2013-04-25",23.684999
"1590","2013-04-26",23.434999
"1591","2013-04-29",23.635
"1592","2013-04-30",23.885
"1593","2013-05-01",23.84
"1594","2013-05-02",24.139999
"1595","2013-05-03",24.799999
"1596","2013-05-06",24.965
"1597","2013-05-07",25.450001
"1598","2013-05-08",25.334999
"1599","2013-05-09",25.09
"1600","2013-05-10",25.32
"1601","2013-05-13",25.375
"1602","2013-05-14",25.865
"1603","2013-05-15",25.84
"1604","2013-05-16",25.815001
"1605","2013-05-17",26.325001
"1606","2013-05-20",26.065001
"1607","2013-05-21",26.625
"1608","2013-05-22",26.315001
"1609","2013-05-23",25.995001
"1610","2013-05-24",26.09
"1611","2013-05-28",26.610001
"1612","2013-05-29",26.620001
"1613","2013-05-30",26.455
"1614","2013-05-31",26.174999
"1615","2013-06-03",26.360001
"1616","2013-06-04",26.360001
"1617","2013-06-05",25.735001
"1618","2013-06-06",25.82
"1619","2013-06-07",26.275
"1620","2013-06-10",26.684999
"1621","2013-06-11",26.014999
"1622","2013-06-12",25.754999
"1623","2013-06-13",26.145
"1624","2013-06-14",25.969999
"1625","2013-06-17",26.014999
"1626","2013-06-18",26.280001
"1627","2013-06-19",25.9
"1628","2013-06-20",25.34
"1629","2013-06-21",25.27
"1630","2013-06-24",25.495001
"1631","2013-06-25",25.98
"1632","2013-06-26",26.200001
"1633","2013-06-27",26.85
"1634","2013-06-28",27.305
"1635","2013-07-01",27.725
"1636","2013-07-02",26.995001
"1637","2013-07-03",26.934999
"1638","2013-07-05",27.775
"1639","2013-07-08",27.635
"1640","2013-07-09",28.690001
"1641","2013-07-10",28.965
"1642","2013-07-11",29.215
"1643","2013-07-12",29.424999
"1644","2013-07-15",29.57
"1645","2013-07-16",28.995001
"1646","2013-07-17",28.82
"1647","2013-07-18",29
"1648","2013-07-19",29
"1649","2013-07-22",28.9
"1650","2013-07-23",28.860001
"1651","2013-07-24",28.77
"1652","2013-07-25",28.815001
"1653","2013-07-26",28.625
"1654","2013-07-29",28.575001
"1655","2013-07-30",28.9
"1656","2013-07-31",28.754999
"1657","2013-08-01",29.075001
"1658","2013-08-02",29.155001
"1659","2013-08-05",29.445
"1660","2013-08-06",29.18
"1661","2013-08-07",28.924999
"1662","2013-08-08",28.525
"1663","2013-08-09",28.58
"1664","2013-08-12",28.65
"1665","2013-08-13",28.700001
"1666","2013-08-14",28.495001
"1667","2013-08-15",27.9
"1668","2013-08-16",27.76
"1669","2013-08-19",27.905001
"1670","2013-08-20",27.955
"1671","2013-08-21",27.995001
"1672","2013-08-22",28.129999
"1673","2013-08-23",28.59
"1674","2013-08-26",28.610001
"1675","2013-08-27",28.190001
"1676","2013-08-28",28.450001
"1677","2013-08-29",28.395
"1678","2013-08-30",28.125
"1679","2013-09-03",28.625
"1680","2013-09-04",28.809999
"1681","2013-09-05",28.745001
"1682","2013-09-06",28.424999
"1683","2013-09-09",28.530001
"1684","2013-09-10",28.75
"1685","2013-09-11",28.295
"1686","2013-09-12",28.09
"1687","2013-09-13",28.035
"1688","2013-09-16",28.014999
"1689","2013-09-17",27.709999
"1690","2013-09-18",27.945
"1691","2013-09-19",28
"1692","2013-09-20",27.965
"1693","2013-09-23",27.85
"1694","2013-09-24",28.165001
"1695","2013-09-25",28.545
"1696","2013-09-26",28.92
"1697","2013-09-27",28.950001
"1698","2013-09-30",29.115
"1699","2013-10-01",28.985001
"1700","2013-10-02",29.5
"1701","2013-10-03",29.440001
"1702","2013-10-04",29.295
"1703","2013-10-07",28.924999
"1704","2013-10-08",29.475
"1705","2013-10-09",28.985001
"1706","2013-10-10",29.825001
"1707","2013-10-11",29.815001
"1708","2013-10-14",30.389999
"1709","2013-10-15",29.514999
"1710","2013-10-16",28.834999
"1711","2013-10-17",28.665001
"1712","2013-10-18",28.74
"1713","2013-10-21",29.129999
"1714","2013-10-22",28.965
"1715","2013-10-23",29.014999
"1716","2013-10-24",29.014999
"1717","2013-10-25",29.205
"1718","2013-10-28",28.9
"1719","2013-10-29",28.815001
"1720","2013-10-30",28.775
"1721","2013-10-31",28.870001
"1722","2013-11-01",29.299999
"1723","2013-11-04",29.639999
"1724","2013-11-05",30.030001
"1725","2013-11-06",30.26
"1726","2013-11-07",29.48
"1727","2013-11-08",29.75
"1728","2013-11-11",29.6
"1729","2013-11-12",29.68
"1730","2013-11-13",30.51
"1731","2013-11-14",30.43
"1732","2013-11-15",31.1
"1733","2013-11-18",30.700001
"1734","2013-11-19",30.92
"1735","2013-11-20",30.870001
"1736","2013-11-21",31.110001
"1737","2013-11-22",32.52
"1738","2013-11-25",32.830002
"1739","2013-11-26",32.990002
"1740","2013-11-27",33.040001
"1741","2013-11-29",32.91
"1742","2013-12-02",32.650002
"1743","2013-12-03",32.5
"1744","2013-12-04",32.650002
"1745","2013-12-05",32.610001
"1746","2013-12-06",32.34
"1747","2013-12-09",32.990002
"1748","2013-12-10",32.68
"1749","2013-12-11",32.169998
"1750","2013-12-12",32.169998
"1751","2013-12-13",32.23
"1752","2013-12-16",32.259998
"1753","2013-12-17",32.349998
"1754","2013-12-18",33.009998
"1755","2013-12-19",32.349998
"1756","2013-12-20",32.59
"1757","2013-12-23",32.98
"1758","2013-12-24",33.189999
"1759","2013-12-26",33.57
"1760","2013-12-27",33.400002
"1761","2013-12-30",33.880001
"1762","2013-12-31",33.959999
"1763","2014-01-02",33.610001
"1764","2014-01-03",33.75
"1765","2014-01-06",33.66
"1766","2014-01-07",33.849998
"1767","2014-01-08",33.580002
"1768","2014-01-09",33.52
"1769","2014-01-10",33.52
"1770","2014-01-13",32.82
"1771","2014-01-14",30.5
"1772","2014-01-15",30.450001
"1773","2014-01-16",29.73
"1774","2014-01-17",29.209999
"1775","2014-01-21",28.9
"1776","2014-01-22",28.85
"1777","2014-01-23",28.41
"1778","2014-01-24",28.41
"1779","2014-01-27",28.049999
"1780","2014-01-28",28.290001
"1781","2014-01-29",27.790001
"1782","2014-01-30",28.09
"1783","2014-01-31",27.9
"1784","2014-02-03",26.370001
"1785","2014-02-04",26.290001
"1786","2014-02-05",25.91
"1787","2014-02-06",26.120001
"1788","2014-02-07",26.99
"1789","2014-02-10",26.85
"1790","2014-02-11",27.129999
"1791","2014-02-12",27.629999
"1792","2014-02-13",28.190001
"1793","2014-02-14",28.02
"1794","2014-02-18",25.450001
"1795","2014-02-19",25.67
"1796","2014-02-20",26.01
"1797","2014-02-21",26.120001
"1798","2014-02-24",26.129999
"1799","2014-02-25",26.049999
"1800","2014-02-26",26.33
"1801","2014-02-27",26.690001
"1802","2014-02-28",26.360001
"1803","2014-03-03",26.049999
"1804","2014-03-04",27.030001
"1805","2014-03-05",26.889999
"1806","2014-03-06",26.950001
"1807","2014-03-07",27.370001
"1808","2014-03-10",27.41
"1809","2014-03-11",27.08
"1810","2014-03-12",27.32
"1811","2014-03-13",27.129999
"1812","2014-03-14",27.110001
"1813","2014-03-17",27.51
"1814","2014-03-18",27.889999
"1815","2014-03-19",27.610001
"1816","2014-03-20",27.709999
"1817","2014-03-21",27.66
"1818","2014-03-24",27.83
"1819","2014-03-25",27.75
"1820","2014-03-26",28.040001
"1821","2014-03-27",28.16
"1822","2014-03-28",28.23
"1823","2014-03-31",28.549999
"1824","2014-04-01",28.32
"1825","2014-04-02",28.299999
"1826","2014-04-03",28
"1827","2014-04-04",27.43
"1828","2014-04-07",27.030001
"1829","2014-04-08",27.559999
"1830","2014-04-09",27.77
"1831","2014-04-10",26.719999
"1832","2014-04-11",26.07
"1833","2014-04-14",26.950001
"1834","2014-04-15",27.17
"1835","2014-04-16",26.93
"1836","2014-04-17",26.91
"1837","2014-04-21",26.719999
"1838","2014-04-22",27.209999
"1839","2014-04-23",27.190001
"1840","2014-04-24",26.889999
"1841","2014-04-25",26.58
"1842","2014-04-28",26.5
"1843","2014-04-29",28.379999
"1844","2014-04-30",28.1
"1845","2014-05-01",27.639999
"1846","2014-05-02",27.5
"1847","2014-05-05",27.1
"1848","2014-05-06",26.27
"1849","2014-05-07",25.99
"1850","2014-05-08",26.32
"1851","2014-05-09",26.200001
"1852","2014-05-12",26.610001
"1853","2014-05-13",26.209999
"1854","2014-05-14",25.57
"1855","2014-05-15",25.530001
"1856","2014-05-16",25.790001
"1857","2014-05-19",25.879999
"1858","2014-05-20",25.17
"1859","2014-05-21",25.700001
"1860","2014-05-22",25.870001
"1861","2014-05-23",25.709999
"1862","2014-05-27",26.43
"1863","2014-05-28",26
"1864","2014-05-29",25.74
"1865","2014-05-30",25.870001
"1866","2014-06-02",26.059999
"1867","2014-06-03",25.959999
"1868","2014-06-04",26.42
"1869","2014-06-05",26.4
"1870","2014-06-06",26.870001
"1871","2014-06-09",26.92
"1872","2014-06-10",26.709999
"1873","2014-06-11",26.33
"1874","2014-06-12",25.790001
"1875","2014-06-13",26.299999
"1876","2014-06-16",26.110001
"1877","2014-06-17",26.809999
"1878","2014-06-18",26.809999
"1879","2014-06-19",26.59
"1880","2014-06-20",26.700001
"1881","2014-06-23",26.76
"1882","2014-06-24",26.530001
"1883","2014-06-25",26.5
"1884","2014-06-26",26.16
"1885","2014-06-27",26.190001
"1886","2014-06-30",26.059999
"1887","2014-07-01",26.4
"1888","2014-07-02",26.030001
"1889","2014-07-03",26.299999
"1890","2014-07-07",26.32
"1891","2014-07-08",26.370001
"1892","2014-07-09",26.809999
"1893","2014-07-10",26.4
"1894","2014-07-11",26
"1895","2014-07-14",26.450001
"1896","2014-07-15",25.639999
"1897","2014-07-16",24.4
"1898","2014-07-17",24.540001
"1899","2014-07-18",24.48
"1900","2014-07-21",24.110001
"1901","2014-07-22",24.610001
"1902","2014-07-23",24.59
