"","date","YRD"
"978","2019-11-06",6.32
"979","2019-11-07",6.4
"980","2019-11-08",6.44
"981","2019-11-11",6.33
"982","2019-11-12",6.29
"983","2019-11-13",6.18
"984","2019-11-14",6.14
"985","2019-11-15",6.22
"986","2019-11-18",6.12
"987","2019-11-19",5.39
"988","2019-11-20",5.48
"989","2019-11-21",5.25
"990","2019-11-22",5.02
"991","2019-11-25",5.07
"992","2019-11-26",5.11
"993","2019-11-27",5.24
"994","2019-11-29",5.18
"995","2019-12-02",4.78
"996","2019-12-03",4.62
"997","2019-12-04",4.48
"998","2019-12-05",4.58
"999","2019-12-06",4.75
"1000","2019-12-09",4.72
"1001","2019-12-10",4.79
"1002","2019-12-11",4.79
"1003","2019-12-12",4.73
"1004","2019-12-13",4.65
"1005","2019-12-16",4.5
"1006","2019-12-17",4.69
"1007","2019-12-18",4.98
"1008","2019-12-19",4.95
"1009","2019-12-20",4.95
"1010","2019-12-23",4.77
"1011","2019-12-24",4.8
"1012","2019-12-26",4.99
"1013","2019-12-27",5.06
"1014","2019-12-30",5.36
"1015","2019-12-31",5.55
"1016","2020-01-02",6.3
"1017","2020-01-03",5.95
"1018","2020-01-06",5.6
"1019","2020-01-07",5.78
"1020","2020-01-08",5.95
"1021","2020-01-09",6.8
"1022","2020-01-10",6.61
"1023","2020-01-13",6.97
"1024","2020-01-14",6.76
"1025","2020-01-15",6.82
"1026","2020-01-16",6.39
"1027","2020-01-17",6.09
"1028","2020-01-21",5.32
"1029","2020-01-22",5.06
"1030","2020-01-23",5.12
"1031","2020-01-24",5.08
"1032","2020-01-27",5.01
"1033","2020-01-28",5.24
"1034","2020-01-29",5
"1035","2020-01-30",4.89
"1036","2020-01-31",4.58
"1037","2020-02-03",4.55
"1038","2020-02-04",4.72
"1039","2020-02-05",4.21
"1040","2020-02-06",4.31
"1041","2020-02-07",4.35
"1042","2020-02-10",4.33
"1043","2020-02-11",4.39
"1044","2020-02-12",5.06
"1045","2020-02-13",4.84
"1046","2020-02-14",4.89
"1047","2020-02-18",4.7
"1048","2020-02-19",4.55
"1049","2020-02-20",4.93
"1050","2020-02-21",4.91
"1051","2020-02-24",4.52
"1052","2020-02-25",4.4
"1053","2020-02-26",4.33
"1054","2020-02-27",4.31
"1055","2020-02-28",4.16
"1056","2020-03-02",4.1
"1057","2020-03-03",4.21
"1058","2020-03-04",4.11
"1059","2020-03-05",4.14
"1060","2020-03-06",4.07
"1061","2020-03-09",4.14
"1062","2020-03-10",4.26
"1063","2020-03-11",4.2
"1064","2020-03-12",3.93
"1065","2020-03-13",4.06
"1066","2020-03-16",2.99
"1067","2020-03-17",3.22
"1068","2020-03-18",3.06
"1069","2020-03-19",3.28
"1070","2020-03-20",3.34
"1071","2020-03-23",3.47
"1072","2020-03-24",3.62
"1073","2020-03-25",3.61
"1074","2020-03-26",4.7
"1075","2020-03-27",4.46
"1076","2020-03-30",4.04
"1077","2020-03-31",4.01
"1078","2020-04-01",3.89
"1079","2020-04-02",3.72
"1080","2020-04-03",3.8
"1081","2020-04-06",3.89
"1082","2020-04-07",3.74
"1083","2020-04-08",3.6
"1084","2020-04-09",3.58
"1085","2020-04-13",3.55
"1086","2020-04-14",3.74
"1087","2020-04-15",3.75
"1088","2020-04-16",3.77
"1089","2020-04-17",3.76
"1090","2020-04-20",3.67
"1091","2020-04-21",3.4
"1092","2020-04-22",3.36
"1093","2020-04-23",3.44
"1094","2020-04-24",3.38
"1095","2020-04-27",3.7
"1096","2020-04-28",3.88
"1097","2020-04-29",4.35
"1098","2020-04-30",3.95
"1099","2020-05-01",3.7
"1100","2020-05-04",3.52
"1101","2020-05-05",3.41
"1102","2020-05-06",3.46
"1103","2020-05-07",3.68
"1104","2020-05-08",3.95
"1105","2020-05-11",3.95
"1106","2020-05-12",3.87
"1107","2020-05-13",3.56
"1108","2020-05-14",3.65
"1109","2020-05-15",3.69
"1110","2020-05-18",3.79
"1111","2020-05-19",3.89
"1112","2020-05-20",3.71
"1113","2020-05-21",3.73
"1114","2020-05-22",3.54
"1115","2020-05-26",3.67
"1116","2020-05-27",3.67
"1117","2020-05-28",3.73
"1118","2020-05-29",3.82
"1119","2020-06-01",3.83
"1120","2020-06-02",3.83
"1121","2020-06-03",4.17
"1122","2020-06-04",4.16
"1123","2020-06-05",4.29
"1124","2020-06-08",4.5
"1125","2020-06-09",4.53
"1126","2020-06-10",4.94
"1127","2020-06-11",4.45
"1128","2020-06-12",4.65
"1129","2020-06-15",4.48
"1130","2020-06-16",4.69
"1131","2020-06-17",4.88
"1132","2020-06-18",4.99
"1133","2020-06-19",4.63
"1134","2020-06-22",4.42
"1135","2020-06-23",5.18
"1136","2020-06-24",4.4
"1137","2020-06-25",4.68
"1138","2020-06-26",4.4
"1139","2020-06-29",4.14
"1140","2020-06-30",4.13
"1141","2020-07-01",3.94
"1142","2020-07-02",3.92
"1143","2020-07-06",4.06
"1144","2020-07-07",4.1
"1145","2020-07-08",4.2
"1146","2020-07-09",4.29
"1147","2020-07-10",4.17
"1148","2020-07-13",4.04
"1149","2020-07-14",3.91
"1150","2020-07-15",3.86
"1151","2020-07-16",3.86
"1152","2020-07-17",3.87
"1153","2020-07-20",3.92
"1154","2020-07-21",3.94
"1155","2020-07-22",3.85
"1156","2020-07-23",3.66
"1157","2020-07-24",3.61
"1158","2020-07-27",3.58
"1159","2020-07-28",3.54
"1160","2020-07-29",3.62
"1161","2020-07-30",3.62
"1162","2020-07-31",3.59
"1163","2020-08-03",3.56
"1164","2020-08-04",3.64
"1165","2020-08-05",3.67
"1166","2020-08-06",3.71
"1167","2020-08-07",3.7
"1168","2020-08-10",3.68
"1169","2020-08-11",3.68
"1170","2020-08-12",3.65
"1171","2020-08-13",3.61
"1172","2020-08-14",3.62
"1173","2020-08-17",3.85
"1174","2020-08-18",3.76
"1175","2020-08-19",3.63
"1176","2020-08-20",3.65
"1177","2020-08-21",3.59
"1178","2020-08-24",3.56
"1179","2020-08-25",3.57
"1180","2020-08-26",3.53
"1181","2020-08-27",3.53
"1182","2020-08-28",3.25
"1183","2020-08-31",3.26
"1184","2020-09-01",3.11
"1185","2020-09-02",2.9
"1186","2020-09-03",2.77
"1187","2020-09-04",2.7
"1188","2020-09-08",2.85
"1189","2020-09-09",2.89
"1190","2020-09-10",2.97
"1191","2020-09-11",2.95
"1192","2020-09-14",3.04
"1193","2020-09-15",3
"1194","2020-09-16",2.97
"1195","2020-09-17",2.88
"1196","2020-09-18",2.8
"1197","2020-09-21",2.75
"1198","2020-09-22",2.74
"1199","2020-09-23",2.81
"1200","2020-09-24",2.93
"1201","2020-09-25",2.81
"1202","2020-09-28",2.79
"1203","2020-09-29",3.08
"1204","2020-09-30",2.94
"1205","2020-10-01",3.04
"1206","2020-10-02",3.04
"1207","2020-10-05",3.15
"1208","2020-10-06",3.1
"1209","2020-10-07",3.11
"1210","2020-10-08",3.1
"1211","2020-10-09",3.11
"1212","2020-10-12",3.09
"1213","2020-10-13",3.12
"1214","2020-10-14",3.35
"1215","2020-10-15",3.37
"1216","2020-10-16",3.43
"1217","2020-10-19",3.49
"1218","2020-10-20",3.64
"1219","2020-10-21",3.73
"1220","2020-10-22",3.65
"1221","2020-10-23",3.34
"1222","2020-10-26",3.4
"1223","2020-10-27",3.26
"1224","2020-10-28",3.15
"1225","2020-10-29",3.26
"1226","2020-10-30",3.29
"1227","2020-11-02",3.35
"1228","2020-11-03",3.41
"1229","2020-11-04",3.48
"1230","2020-11-05",3.61
"1231","2020-11-06",3.6
"1232","2020-11-09",3.5
"1233","2020-11-10",3.63
"1234","2020-11-11",3.67
"1235","2020-11-12",3.63
"1236","2020-11-13",3.65
"1237","2020-11-16",3.73
"1238","2020-11-17",3.58
"1239","2020-11-18",3.5
"1240","2020-11-19",3.59
"1241","2020-11-20",3.498
"1242","2020-11-23",3.48
"1243","2020-11-24",3.59
"1244","2020-11-25",3.47
"1245","2020-11-27",3.99
