"","date","CSSEP"
"256","2019-07-03",24.799999
"257","2019-07-05",24.85
"258","2019-07-08",25
"259","2019-07-09",24.91
"260","2019-07-10",25
"261","2019-07-11",25
"262","2019-07-12",25
"263","2019-07-15",24.969999
"264","2019-07-16",24.950001
"265","2019-07-17",24.978001
"266","2019-07-18",24.972
"267","2019-07-19",24.996
"268","2019-07-22",24.99
"269","2019-07-23",25.200001
"270","2019-07-24",25.198
"271","2019-07-25",25.25
"272","2019-07-26",25.25
"273","2019-07-29",25.26
"274","2019-07-30",25.18
"275","2019-07-31",25.27
"276","2019-08-01",25.299999
"277","2019-08-02",25.219999
"278","2019-08-05",25.059999
"279","2019-08-06",25.094999
"280","2019-08-07",25.045
"281","2019-08-08",25.167999
"282","2019-08-09",25.219999
"283","2019-08-12",25.200001
"284","2019-08-13",25.181
"285","2019-08-14",25.059999
"286","2019-08-15",24.929001
"287","2019-08-16",25.028999
"288","2019-08-19",25
"289","2019-08-20",24.93
"290","2019-08-21",24.945
"291","2019-08-22",24.975
"292","2019-08-23",24.98
"293","2019-08-26",25.070999
"294","2019-08-27",25.190001
"295","2019-08-28",25.209999
"296","2019-08-29",25.4
"297","2019-08-30",25.306999
"298","2019-09-03",25.200001
"299","2019-09-04",25.209999
"300","2019-09-05",25.198
"301","2019-09-06",25.219999
"302","2019-09-09",25.1
"303","2019-09-10",25.225
"304","2019-09-11",25.190001
"305","2019-09-12",25.181999
"306","2019-09-13",25.299
"307","2019-09-16",25.208
"308","2019-09-17",25.16
"309","2019-09-18",25.190001
"310","2019-09-19",25.129999
"311","2019-09-20",25.15
"312","2019-09-23",25.120001
"313","2019-09-24",25.4
"314","2019-09-25",25.302999
"315","2019-09-26",25.440001
"316","2019-09-27",25.15
"317","2019-09-30",25.18
"318","2019-10-01",25.139999
"319","2019-10-02",25.049999
"320","2019-10-03",25.117001
"321","2019-10-04",25.1
"322","2019-10-07",25.177
"323","2019-10-08",25.145
"324","2019-10-09",25.200001
"325","2019-10-10",25.17
"326","2019-10-11",25.08
"327","2019-10-14",25.120001
"328","2019-10-15",25.049999
"329","2019-10-16",25.091
"330","2019-10-17",25.15
"331","2019-10-18",25.249001
"332","2019-10-21",25.25
"333","2019-10-22",25.23
"334","2019-10-23",25.235001
"335","2019-10-24",25.280001
"336","2019-10-25",25.280001
"337","2019-10-28",25.280001
"338","2019-10-29",25.4
"339","2019-10-30",25.299999
"340","2019-10-31",25.299999
"341","2019-11-01",25.382999
"342","2019-11-04",25.450001
"343","2019-11-05",25.459999
"344","2019-11-06",25.441
"345","2019-11-07",25.450001
"346","2019-11-08",25.42
"347","2019-11-11",25.4
"348","2019-11-12",25.4
"349","2019-11-13",25.5
"350","2019-11-14",25.653999
"351","2019-11-15",25.771999
"352","2019-11-18",25.348
"353","2019-11-19",25.190001
"354","2019-11-20",25.176001
"355","2019-11-21",25.129999
"356","2019-11-22",25.164
"357","2019-11-25",25.25
"358","2019-11-26",25.313999
"359","2019-11-27",25.16
"360","2019-11-29",25.200001
"361","2019-12-02",25.17
"362","2019-12-03",25.235001
"363","2019-12-04",25.349001
"364","2019-12-05",25.250999
"365","2019-12-06",25.292
"366","2019-12-09",25.343
"367","2019-12-10",25.4
"368","2019-12-11",25.459999
"369","2019-12-12",25.579
"370","2019-12-13",25.535
"371","2019-12-16",25.541
"372","2019-12-17",25.546
"373","2019-12-18",25.59
"374","2019-12-19",25.459999
"375","2019-12-20",25.42
"376","2019-12-23",25.549999
"377","2019-12-24",25.596001
"378","2019-12-26",25.67
"379","2019-12-27",25.809999
"380","2019-12-30",25.665001
"381","2019-12-31",25.695
"382","2020-01-02",25.683001
"383","2020-01-03",25.700001
"384","2020-01-06",25.73
"385","2020-01-07",25.797001
"386","2020-01-08",25.639999
"387","2020-01-09",25.701
"388","2020-01-10",25.799999
"389","2020-01-13",25.9
"390","2020-01-14",25.825001
"391","2020-01-15",25.85
"392","2020-01-16",25.959999
"393","2020-01-17",26.031
"394","2020-01-21",26.25
"395","2020-01-22",25.955
"396","2020-01-23",25.983999
"397","2020-01-24",25.75
"398","2020-01-27",25.77
"399","2020-01-28",26
"400","2020-01-29",25.919001
"401","2020-01-30",25.77
"402","2020-01-31",25.683001
"403","2020-02-03",25.799999
"404","2020-02-04",25.941
"405","2020-02-05",25.77
"406","2020-02-06",25.82
"407","2020-02-07",25.951
"408","2020-02-10",25.860001
"409","2020-02-11",25.915001
"410","2020-02-12",25.879999
"411","2020-02-13",25.948
"412","2020-02-14",25.889999
"413","2020-02-18",26.056999
"414","2020-02-19",26.1
"415","2020-02-20",26.275999
"416","2020-02-21",26.280001
"417","2020-02-24",26.23
"418","2020-02-25",26.23
"419","2020-02-26",26.405001
"420","2020-02-27",25.535
"421","2020-02-28",25.07
"422","2020-03-02",25.745001
"423","2020-03-03",25.583
"424","2020-03-04",25.83
"425","2020-03-05",25.792999
"426","2020-03-06",25.84
"427","2020-03-09",24.85
"428","2020-03-10",23.65
"429","2020-03-11",24.257
"430","2020-03-12",22.66
"431","2020-03-13",23.5
"432","2020-03-16",18.246
"433","2020-03-17",18.422001
"434","2020-03-18",16.549999
"435","2020-03-19",16.84
"436","2020-03-20",16.85
"437","2020-03-23",16
"438","2020-03-24",16.9
"439","2020-03-25",19.299999
"440","2020-03-26",20.030001
"441","2020-03-27",19.48
"442","2020-03-30",18.02
"443","2020-03-31",20.200001
"444","2020-04-01",19.25
"445","2020-04-02",19.75
"446","2020-04-03",19.5
"447","2020-04-06",20.759001
"448","2020-04-07",20.997999
"449","2020-04-08",22.25
"450","2020-04-09",23.68
"451","2020-04-13",22.51
"452","2020-04-14",22.473
"453","2020-04-15",22.683001
"454","2020-04-16",23
"455","2020-04-17",23.615
"456","2020-04-20",23.200001
"457","2020-04-21",23.549999
"458","2020-04-22",23.355
"459","2020-04-23",23.280001
"460","2020-04-24",23.184999
"461","2020-04-27",23.393
"462","2020-04-28",23.382999
"463","2020-04-29",23.4
"464","2020-04-30",23.120001
"465","2020-05-01",23.044001
"466","2020-05-04",22.99
"467","2020-05-05",23.135
"468","2020-05-06",23.5
"469","2020-05-07",23.440001
"470","2020-05-08",23.34
"471","2020-05-11",23.219
"472","2020-05-12",23.299999
"473","2020-05-13",22.782
"474","2020-05-14",21.120001
"475","2020-05-15",21.75
"476","2020-05-18",22.450001
"477","2020-05-19",23.202
"478","2020-05-20",23.389999
"479","2020-05-21",23.25
"480","2020-05-22",23.43
"481","2020-05-26",23.35
"482","2020-05-27",23.35
"483","2020-05-28",23.252001
"484","2020-05-29",23.1
"485","2020-06-01",23.059999
"486","2020-06-02",23.17
"487","2020-06-03",23.158001
"488","2020-06-04",22.959999
"489","2020-06-05",23.15
"490","2020-06-08",23.17
"491","2020-06-09",23.23
"492","2020-06-10",23.18
"493","2020-06-11",22.702
"494","2020-06-12",22.200001
"495","2020-06-15",22.507
"496","2020-06-16",22.309999
"497","2020-06-17",22.35
"498","2020-06-18",22.5
"499","2020-06-19",22.403
"500","2020-06-22",22.667999
"501","2020-06-23",22.440001
"502","2020-06-24",22.75
"503","2020-06-25",22.511
"504","2020-06-26",22.5
"505","2020-06-29",22.655001
"506","2020-06-30",22.655001
"507","2020-07-01",22.605
"508","2020-07-02",22.52
"509","2020-07-06",23.205999
"510","2020-07-07",23.200001
"511","2020-07-08",23.26
"512","2020-07-09",23.200001
"513","2020-07-10",23.309999
"514","2020-07-13",22.889999
"515","2020-07-14",23.23
"516","2020-07-15",23.079
"517","2020-07-16",23
"518","2020-07-17",23.440001
"519","2020-07-20",23.450001
"520","2020-07-21",23.025
"521","2020-07-22",23.6
"522","2020-07-23",23.245001
"523","2020-07-24",23.139999
"524","2020-07-27",23.1
"525","2020-07-28",23.1
"526","2020-07-29",23.125
"527","2020-07-30",23
"528","2020-07-31",22.93
"529","2020-08-03",22.975
"530","2020-08-04",23
"531","2020-08-05",22.85
"532","2020-08-06",23.049999
"533","2020-08-07",23
"534","2020-08-10",22.959999
"535","2020-08-11",22.959999
"536","2020-08-12",22.879999
"537","2020-08-13",22.934999
"538","2020-08-14",23.000999
"539","2020-08-17",23
"540","2020-08-18",23.075001
"541","2020-08-19",23.4
"542","2020-08-20",23.48
"543","2020-08-21",23.34
"544","2020-08-24",23.34
"545","2020-08-25",23.389999
"546","2020-08-26",23.299999
"547","2020-08-27",23.322001
"548","2020-08-28",23.1
"549","2020-08-31",23.337999
"550","2020-09-01",23.25
"551","2020-09-02",23.309999
"552","2020-09-03",23.08
"553","2020-09-04",23.049
"554","2020-09-08",23
"555","2020-09-09",23.200001
"556","2020-09-10",23.280001
"557","2020-09-11",23.200001
"558","2020-09-14",23
"559","2020-09-15",23.200001
"560","2020-09-16",23.1
"561","2020-09-17",23.049999
"562","2020-09-18",23.08
"563","2020-09-21",23.1
"564","2020-09-22",23.1
"565","2020-09-23",23.200001
"566","2020-09-24",23.1
"567","2020-09-25",23.25
"568","2020-09-28",23.25
"569","2020-09-29",23.049999
"570","2020-09-30",23.1
"571","2020-10-01",23.15
"572","2020-10-02",23.089001
"573","2020-10-05",23.139999
"574","2020-10-06",23.129999
"575","2020-10-07",23.155001
"576","2020-10-08",23.15
"577","2020-10-09",23.139999
"578","2020-10-12",23.02
"579","2020-10-13",23.01
"580","2020-10-14",23.097
"581","2020-10-15",23.055
"582","2020-10-16",23.075001
"583","2020-10-19",23
"584","2020-10-20",23
"585","2020-10-21",23.129999
"586","2020-10-22",23.105
"587","2020-10-23",23.120001
"588","2020-10-26",23.049999
"589","2020-10-27",23.08
"590","2020-10-28",22.77
"591","2020-10-29",22.690001
"592","2020-10-30",22.549999
"593","2020-11-02",22.120001
"594","2020-11-03",22.58
"595","2020-11-04",22.35
"596","2020-11-05",22.51
"597","2020-11-06",22.57
"598","2020-11-09",22.82
"599","2020-11-10",22.9
"600","2020-11-11",23
"601","2020-11-12",23.01
"602","2020-11-13",23
"603","2020-11-16",22.99
"604","2020-11-17",23
"605","2020-11-18",23.030001
"606","2020-11-19",23.030001
"607","2020-11-20",23.02
"608","2020-11-23",23.08
"609","2020-11-24",23.139999
"610","2020-11-25",22.950001
"611","2020-11-27",22.93
