"","date","AGFS"
"1002","2018-11-12",4.88
"1003","2018-11-13",4.94
"1004","2018-11-14",5
"1005","2018-11-15",4.66
"1006","2018-11-16",4.87
"1007","2018-11-19",4.65
"1008","2018-11-20",4.21
"1009","2018-11-21",4.3
"1010","2018-11-23",4.13
"1011","2018-11-26",4.04
"1012","2018-11-27",4.03
"1013","2018-11-28",4.17
"1014","2018-11-29",4.21
"1015","2018-11-30",4.21
"1016","2018-12-03",4.25
"1017","2018-12-04",4.21
"1018","2018-12-06",4.22
"1019","2018-12-07",4.22
"1020","2018-12-10",4.22
"1021","2018-12-11",4.23
"1022","2018-12-12",4.22
"1023","2018-12-13",4.21
"1024","2018-12-14",3.85
"1025","2018-12-17",3.96
"1026","2018-12-18",3.96
"1027","2018-12-19",3.9
"1028","2018-12-20",3.78
"1029","2018-12-21",3.54
"1030","2018-12-24",3.73
"1031","2018-12-26",3.73
"1032","2018-12-27",3.89
"1033","2018-12-28",3.85
"1034","2018-12-31",3.79
"1035","2019-01-02",3.86
"1036","2019-01-03",3.74
"1037","2019-01-04",3.81
"1038","2019-01-07",4.04
"1039","2019-01-08",4.05
"1040","2019-01-09",3.98
"1041","2019-01-10",3.96
"1042","2019-01-11",4.05
"1043","2019-01-14",4
"1044","2019-01-15",4
"1045","2019-01-16",4.04
"1046","2019-01-17",4.11
"1047","2019-01-18",4.04
"1048","2019-01-22",3.68
"1049","2019-01-23",3.85
"1050","2019-01-24",3.95
"1051","2019-01-25",3.95
"1052","2019-01-28",3.86
"1053","2019-01-29",3.93
"1054","2019-01-30",3.97
"1055","2019-01-31",4.02
"1056","2019-02-01",4.03
"1057","2019-02-04",4.09
"1058","2019-02-05",4.09
"1059","2019-02-06",4.02
"1060","2019-02-07",3.93
"1061","2019-02-08",3.88
"1062","2019-02-11",3.9
"1063","2019-02-12",3.8
"1064","2019-02-13",3.9
"1065","2019-02-14",3.85
"1066","2019-02-15",3.86
"1067","2019-02-19",3.92
"1068","2019-02-20",3.94
"1069","2019-02-21",3.95
"1070","2019-02-22",4
"1071","2019-02-25",4.09
"1072","2019-02-26",4.13
"1073","2019-02-27",4.14
"1074","2019-02-28",4.31
"1075","2019-03-01",4.44
"1076","2019-03-04",4.96
"1077","2019-03-05",4.89
"1078","2019-03-06",4.78
"1079","2019-03-07",4.8
"1080","2019-03-08",4.81
"1081","2019-03-11",4.86
"1082","2019-03-12",4.01
"1083","2019-03-13",3.89
"1084","2019-03-14",3.69
"1085","2019-03-15",3.73
"1086","2019-03-18",3.69
"1087","2019-03-19",3.49
"1088","2019-03-20",3.61
"1089","2019-03-21",3.46
"1090","2019-03-22",3.31
"1091","2019-03-25",3.12
"1092","2019-03-26",3.32
"1093","2019-03-27",3.28
"1094","2019-03-28",3.37
"1095","2019-03-29",3.34
"1096","2019-04-01",3.34
"1097","2019-04-02",3.31
"1098","2019-04-03",3.45
"1099","2019-04-04",3.33
"1100","2019-04-05",3.42
"1101","2019-04-08",3.34
"1102","2019-04-09",3.3
"1103","2019-04-10",3.33
"1104","2019-04-11",3.37
"1105","2019-04-12",3.29
"1106","2019-04-15",3.25
"1107","2019-04-16",3.23
"1108","2019-04-17",3.29
"1109","2019-04-18",3.35
"1110","2019-04-22",3.38
"1111","2019-04-23",3.17
"1112","2019-04-24",3.15
"1113","2019-04-25",3.18
"1114","2019-04-26",3.2
"1115","2019-04-29",3.19
"1116","2019-04-30",3.19
"1117","2019-05-01",3.14
"1118","2019-05-02",3.15
"1119","2019-05-03",3.21
"1120","2019-05-06",3.21
"1121","2019-05-07",2.92
"1122","2019-05-08",2.9
"1123","2019-05-09",2.78
"1124","2019-05-10",2.76
"1125","2019-05-13",2.68
"1126","2019-05-14",2.49
"1127","2019-05-15",2.35
"1128","2019-05-16",2.37
"1129","2019-05-17",2.32
"1130","2019-05-20",2.16
"1131","2019-05-21",2.22
"1132","2019-05-22",2.2
"1133","2019-05-23",2.22
"1134","2019-05-24",2.52
"1135","2019-05-28",2.56
"1136","2019-05-29",2.41
"1137","2019-05-30",2.46
"1138","2019-05-31",2.41
"1139","2019-06-03",2.38
"1140","2019-06-04",2.61
"1141","2019-06-05",2.29
"1142","2019-06-06",2.17
"1143","2019-06-07",2.1
"1144","2019-06-10",2.05
"1145","2019-06-11",2.01
"1146","2019-06-12",1.9
"1147","2019-06-13",1.83
"1148","2019-06-14",1.76
"1149","2019-06-17",2.04
"1150","2019-06-18",2.02
"1151","2019-06-19",1.91
"1152","2019-06-20",1.77
"1153","2019-06-21",1.68
"1154","2019-06-24",1.59
"1155","2019-06-25",1.56
"1156","2019-06-26",1.44
"1157","2019-06-27",1.46
"1158","2019-06-28",1.51
"1159","2019-07-01",1.68
"1160","2019-07-02",1.55
"1161","2019-07-03",1.66
"1162","2019-07-05",1.77
"1163","2019-07-08",1.83
"1164","2019-07-09",1.72
"1165","2019-07-10",1.72
"1166","2019-07-11",1.65
"1167","2019-07-12",1.59
"1168","2019-07-15",1.58
"1169","2019-07-16",1.64
"1170","2019-07-17",1.65
"1171","2019-07-18",1.61
"1172","2019-07-19",1.57
"1173","2019-07-22",1.65
"1174","2019-07-23",1.67
"1175","2019-07-24",1.55
"1176","2019-07-25",1.58
"1177","2019-07-26",1.55
"1178","2019-07-29",1.48
"1179","2019-07-30",1.5
"1180","2019-07-31",1.49
"1181","2019-08-01",1.48
"1182","2019-08-02",1.44
"1183","2019-08-05",1.43
"1184","2019-08-06",1.36
"1185","2019-08-07",1.48
"1186","2019-08-08",1.51
"1187","2019-08-09",1.5
"1188","2019-08-12",1.48
"1189","2019-08-13",1.46
"1190","2019-08-14",1.51
"1191","2019-08-15",1.5
"1192","2019-08-16",1.53
"1193","2019-08-19",1.52
"1194","2019-08-20",1.55
"1195","2019-08-21",1.59
"1196","2019-08-22",1.57
"1197","2019-08-23",1.58
"1198","2019-08-26",1.56
"1199","2019-08-27",1.56
"1200","2019-08-28",1.59
"1201","2019-08-29",1.59
"1202","2019-08-30",1.62
"1203","2019-09-03",1.57
"1204","2019-09-04",1.64
"1205","2019-09-05",1.65
"1206","2019-09-06",1.65
"1207","2019-09-09",1.83
"1208","2019-09-10",2.11
"1209","2019-09-11",2.02
"1210","2019-09-12",2.15
"1211","2019-09-13",2.27
"1212","2019-09-16",2.42
"1213","2019-09-17",2.3
"1214","2019-09-18",2.22
"1215","2019-09-19",2.16
"1216","2019-09-20",2.24
"1217","2019-09-23",2.18
"1218","2019-09-24",2.19
"1219","2019-09-25",2.18
"1220","2019-09-26",2.25
"1221","2019-09-27",2.62
"1222","2019-09-30",2.63
"1223","2019-10-01",2.47
"1224","2019-10-02",2.42
"1225","2019-10-03",2.37
"1226","2019-10-04",2.03
"1227","2019-10-07",2.05
"1228","2019-10-08",1.93
"1229","2019-10-09",2.09
"1230","2019-10-10",2.15
"1231","2019-10-11",2.29
"1232","2019-10-14",2.35
"1233","2019-10-15",2.39
"1234","2019-10-16",2.36
"1235","2019-10-17",2.28
"1236","2019-10-18",2.37
"1237","2019-10-21",2.31
"1238","2019-10-22",2.3
"1239","2019-10-23",2.34
"1240","2019-10-24",2.41
"1241","2019-10-25",2.33
"1242","2019-10-28",2.27
"1243","2019-10-29",2.31
"1244","2019-10-30",2.31
"1245","2019-10-31",2.3
"1246","2019-11-01",2.35
"1247","2019-11-04",2.31
"1248","2019-11-05",2.39
"1249","2019-11-06",2.4
"1250","2019-11-07",2.46
"1251","2019-11-08",2.22
"1252","2019-11-11",2.12
"1253","2019-11-12",2.22
"1254","2019-11-13",2.14
"1255","2019-11-14",2.12
"1256","2019-11-15",2.06
"1257","2019-11-18",2.09
"1258","2019-11-19",2.12
"1259","2019-11-20",2.11
"1260","2019-11-21",2.12
"1261","2019-11-22",2.13
"1262","2019-11-25",2.22
"1263","2019-11-26",2.27
"1264","2019-11-27",2.34
"1265","2019-11-29",2.37
"1266","2019-12-02",2.38
"1267","2019-12-03",2.33
"1268","2019-12-04",2.35
"1269","2019-12-05",2.34
"1270","2019-12-06",2.33
"1271","2019-12-09",2.32
"1272","2019-12-10",2.35
"1273","2019-12-11",2.38
"1274","2019-12-12",2.39
"1275","2019-12-13",2.45
"1276","2019-12-16",2.49
"1277","2019-12-17",2.63
"1278","2019-12-18",2.68
"1279","2019-12-19",2.58
"1280","2019-12-20",2.64
"1281","2019-12-23",2.73
"1282","2019-12-24",2.75
"1283","2019-12-26",2.78
"1284","2019-12-27",2.73
"1285","2019-12-30",2.54
"1286","2019-12-31",2.58
"1287","2020-01-02",2.75
"1288","2020-01-03",2.67
"1289","2020-01-06",2.78
"1290","2020-01-07",2.77
"1291","2020-01-08",2.72
"1292","2020-01-09",2.7
"1293","2020-01-10",2.68
"1294","2020-01-13",2.68
"1295","2020-01-14",2.62
"1296","2020-01-15",2.63
"1297","2020-01-16",2.65
"1298","2020-01-17",2.49
"1299","2020-01-21",2.44
"1300","2020-01-22",2.31
"1301","2020-01-23",2.31
"1302","2020-01-24",2.33
"1303","2020-01-27",2.34
"1304","2020-01-28",2.3
"1305","2020-01-29",2.33
"1306","2020-01-30",2.35
"1307","2020-01-31",2.34
"1308","2020-02-03",2.33
"1309","2020-02-04",2.3
"1310","2020-02-05",2.22
"1311","2020-02-06",2.31
"1312","2020-02-07",2.33
"1313","2020-02-10",2.17
"1314","2020-02-11",2.36
"1315","2020-02-12",2.395
"1316","2020-02-13",2.2
"1317","2020-02-14",2.38
"1318","2020-02-18",2.34
"1319","2020-02-19",2.47
"1320","2020-02-20",2.49
"1321","2020-02-21",2.37
"1322","2020-02-24",2.39
"1323","2020-02-25",2.23
"1324","2020-02-26",2.2
"1325","2020-02-27",2.08
"1326","2020-02-28",2.19
"1327","2020-03-02",2.15
"1328","2020-03-03",2.09
"1329","2020-03-04",2.15
"1330","2020-03-05",2.13
"1331","2020-03-06",2.09
"1332","2020-03-09",1.99
"1333","2020-03-10",2.01
"1334","2020-03-11",1.74
"1335","2020-03-12",1.47
"1336","2020-03-13",1.46
"1337","2020-03-16",1.39
"1338","2020-03-17",1.35
"1339","2020-03-18",1.06
"1340","2020-03-19",1.32
"1341","2020-03-20",1.15
"1342","2020-03-23",1.09
"1343","2020-03-24",1.27
"1344","2020-03-25",1.8
"1345","2020-03-26",1.71
"1346","2020-03-27",1.7
"1347","2020-03-30",1.62
"1348","2020-03-31",1.64
"1349","2020-04-01",1.58
"1350","2020-04-02",1.53
"1351","2020-04-03",1.835
"1352","2020-04-06",1.84
"1353","2020-04-07",1.69
"1354","2020-04-08",1.84
"1355","2020-04-09",1.86
"1356","2020-04-13",1.65
"1357","2020-04-14",1.65
"1358","2020-04-15",1.47
"1359","2020-04-16",1.44
"1360","2020-04-17",1.67
"1361","2020-04-20",1.7
"1362","2020-04-21",1.69
"1363","2020-04-22",1.81
"1364","2020-04-23",1.84
"1365","2020-04-24",1.83
"1366","2020-04-27",1.83
"1367","2020-04-28",1.89
"1368","2020-04-29",1.99
"1369","2020-04-30",2.01
"1370","2020-05-01",1.92
"1371","2020-05-04",1.85
"1372","2020-05-05",1.88
"1373","2020-05-06",1.93
"1374","2020-05-07",1.96
"1375","2020-05-08",2.22
"1376","2020-05-11",2.03
"1377","2020-05-12",2.14
"1378","2020-05-13",2.07
"1379","2020-05-14",2.05
"1380","2020-05-15",2.68
"1381","2020-05-18",2.79
"1382","2020-05-19",3.2
"1383","2020-05-20",3.4
"1384","2020-05-21",3.27
"1385","2020-05-22",3.2
"1386","2020-05-26",3.33
"1387","2020-05-27",3.24
"1388","2020-05-28",2.68
"1389","2020-05-29",2.66
"1390","2020-06-01",2.84
"1391","2020-06-02",2.89
"1392","2020-06-03",2.86
"1393","2020-06-04",3.06
"1394","2020-06-05",3.21
"1395","2020-06-08",3.21
"1396","2020-06-09",3.23
"1397","2020-06-10",3.1
"1398","2020-06-11",2.87
"1399","2020-06-12",3.03
"1400","2020-06-15",3.31
"1401","2020-06-16",3.42
"1402","2020-06-17",3.6
"1403","2020-06-18",3.16
"1404","2020-06-19",3.27
"1405","2020-06-22",3.46
"1406","2020-06-23",3.37
"1407","2020-06-24",3.15
"1408","2020-06-25",3.08
"1409","2020-06-26",2.705
"1410","2020-06-29",3.045
"1411","2020-06-30",3.03
"1412","2020-07-01",2.7
"1413","2020-07-02",2.76
"1414","2020-07-06",2.66
"1415","2020-07-07",2.59
"1416","2020-07-08",2.54
"1417","2020-07-09",2.21
"1418","2020-07-10",2.25
"1419","2020-07-13",2.21
"1420","2020-07-14",2.37
"1421","2020-07-15",2.45
"1422","2020-07-16",2.27
"1423","2020-07-17",2.33
"1424","2020-07-20",2.44
"1425","2020-07-21",2.6
"1426","2020-07-22",2.55
"1427","2020-07-23",2.39
"1428","2020-07-24",2.3
"1429","2020-07-27",2.47
"1430","2020-07-28",2.49
"1431","2020-07-29",2.48
"1432","2020-07-30",2.44
"1433","2020-07-31",2.44
"1434","2020-08-03",2.37
"1435","2020-08-04",2.5
"1436","2020-08-05",2.5
"1437","2020-08-06",2.48
"1438","2020-08-07",2.66
"1439","2020-08-10",2.49
"1440","2020-08-11",2.32
"1441","2020-08-12",2.37
"1442","2020-08-13",2.4
"1443","2020-08-14",2.36
"1444","2020-08-17",2.43
"1445","2020-08-18",2.49
"1446","2020-08-19",2.4
"1447","2020-08-20",2.32
"1448","2020-08-21",2.31
"1449","2020-08-24",2.5
"1450","2020-08-25",2.49
"1451","2020-08-26",2.5
"1452","2020-08-27",2.52
"1453","2020-08-28",2.57
"1454","2020-08-31",2.48
"1455","2020-09-01",2.52
"1456","2020-09-02",2.51
"1457","2020-09-03",2.39
"1458","2020-09-04",2.53
"1459","2020-09-08",2.53
"1460","2020-09-09",2.57
"1461","2020-09-10",2.52
"1462","2020-09-11",2.5
"1463","2020-09-14",2.55
"1464","2020-09-15",2.57
"1465","2020-09-16",2.71
"1466","2020-09-17",3.03
"1467","2020-09-18",3.055
"1468","2020-09-21",2.91
"1469","2020-09-22",2.91
"1470","2020-09-23",2.52
"1471","2020-09-24",2.45
"1472","2020-09-25",2.4
"1473","2020-09-28",2.56
"1474","2020-09-29",2.43
"1475","2020-09-30",2.43
"1476","2020-10-01",2.39
"1477","2020-10-02",2.39
"1478","2020-10-05",2.45
"1479","2020-10-06",2.44
"1480","2020-10-07",2.56
"1481","2020-10-08",2.65
"1482","2020-10-09",2.6
"1483","2020-10-12",2.53
"1484","2020-10-13",2.49
"1485","2020-10-14",2.36
"1486","2020-10-15",2.4
"1487","2020-10-16",2.35
"1488","2020-10-19",2.39
"1489","2020-10-20",2.33
"1490","2020-10-21",2.32
"1491","2020-10-22",2.29
"1492","2020-10-23",2.24
"1493","2020-10-26",2.2
"1494","2020-10-27",2.13
"1495","2020-10-28",2.07
"1496","2020-10-29",2.1
"1497","2020-10-30",2.06
"1498","2020-11-02",2.19
"1499","2020-11-03",2.28
"1500","2020-11-04",2.11
"1501","2020-11-05",2.35
"1502","2020-11-06",2.26
"1503","2020-11-09",2.38
"1504","2020-11-10",2.41
"1505","2020-11-11",2.38
"1506","2020-11-12",2.28
"1507","2020-11-13",2.24
"1508","2020-11-16",2.25
"1509","2020-11-17",2.15
"1510","2020-11-18",2.14
"1511","2020-11-19",2.23
"1512","2020-11-20",2.24
"1513","2020-11-23",2.3
"1514","2020-11-24",2.35
"1515","2020-11-25",2.38
"1516","2020-11-27",2.37
