"","date","LMRK"
"992","2018-10-23",14.54
"993","2018-10-24",14.94
"994","2018-10-25",14.72
"995","2018-10-26",14.08
"996","2018-10-29",13.77
"997","2018-10-30",13.8
"998","2018-10-31",14.08
"999","2018-11-01",14.55
"1000","2018-11-02",14.32
"1001","2018-11-05",14.07
"1002","2018-11-06",13.71
"1003","2018-11-07",12.59
"1004","2018-11-08",12.6
"1005","2018-11-09",12.62
"1006","2018-11-12",12.58
"1007","2018-11-13",13.19
"1008","2018-11-14",13.47
"1009","2018-11-15",13.28
"1010","2018-11-16",12.75
"1011","2018-11-19",13.07
"1012","2018-11-20",13.05
"1013","2018-11-21",13.28
"1014","2018-11-23",13.53
"1015","2018-11-26",13.61
"1016","2018-11-27",13.65
"1017","2018-11-28",13.36
"1018","2018-11-29",13.48
"1019","2018-11-30",13.51
"1020","2018-12-03",13.63
"1021","2018-12-04",13.64
"1022","2018-12-06",14.1
"1023","2018-12-07",13.52
"1024","2018-12-10",13.27
"1025","2018-12-11",13.15
"1026","2018-12-12",13.35
"1027","2018-12-13",13.03
"1028","2018-12-14",12.97
"1029","2018-12-17",12.35
"1030","2018-12-18",12.61
"1031","2018-12-19",12.31
"1032","2018-12-20",12.7
"1033","2018-12-21",11.59
"1034","2018-12-24",11.08
"1035","2018-12-26",11.31
"1036","2018-12-27",10.77
"1037","2018-12-28",10.62
"1038","2018-12-31",11.53
"1039","2019-01-02",12.23
"1040","2019-01-03",12.59
"1041","2019-01-04",12.78
"1042","2019-01-07",13.54
"1043","2019-01-08",14.37
"1044","2019-01-09",14.79
"1045","2019-01-10",14.65
"1046","2019-01-11",14.2
"1047","2019-01-14",14.42
"1048","2019-01-15",14.79
"1049","2019-01-16",14.7
"1050","2019-01-17",14.59
"1051","2019-01-18",14.62
"1052","2019-01-22",14.55
"1053","2019-01-23",14.59
"1054","2019-01-24",14.52
"1055","2019-01-25",14.47
"1056","2019-01-28",14.97
"1057","2019-01-29",14.9
"1058","2019-01-30",15.19
"1059","2019-01-31",15.24
"1060","2019-02-01",14.5
"1061","2019-02-04",14.3
"1062","2019-02-05",14.12
"1063","2019-02-06",13.98
"1064","2019-02-07",14.05
"1065","2019-02-08",13.83
"1066","2019-02-11",13.99
"1067","2019-02-12",14
"1068","2019-02-13",14.14
"1069","2019-02-14",14.49
"1070","2019-02-15",14.55
"1071","2019-02-19",14.33
"1072","2019-02-20",14.79
"1073","2019-02-21",14.42
"1074","2019-02-22",14.24
"1075","2019-02-25",14.18
"1076","2019-02-26",14.225
"1077","2019-02-27",14.24
"1078","2019-02-28",14.23
"1079","2019-03-01",14.09
"1080","2019-03-04",14.15
"1081","2019-03-05",14.21
"1082","2019-03-06",14
"1083","2019-03-07",14.38
"1084","2019-03-08",14.18
"1085","2019-03-11",14.15
"1086","2019-03-12",14.21
"1087","2019-03-13",14.15
"1088","2019-03-14",14.15
"1089","2019-03-15",14.97
"1090","2019-03-18",15.29
"1091","2019-03-19",15.62
"1092","2019-03-20",16
"1093","2019-03-21",16.26
"1094","2019-03-22",16.18
"1095","2019-03-25",16.280001
"1096","2019-03-26",16.370001
"1097","2019-03-27",16.459999
"1098","2019-03-28",16.280001
"1099","2019-03-29",16.959999
"1100","2019-04-01",15.76
"1101","2019-04-02",16.190001
"1102","2019-04-03",15.7
"1103","2019-04-04",15.43
"1104","2019-04-05",15.64
"1105","2019-04-08",15.75
"1106","2019-04-09",15.8
"1107","2019-04-10",15.8
"1108","2019-04-11",15.86
"1109","2019-04-12",16.049999
"1110","2019-04-15",16.209999
"1111","2019-04-16",16.24
"1112","2019-04-17",16.17
"1113","2019-04-18",16.200001
"1114","2019-04-22",16.48
"1115","2019-04-23",16.6
"1116","2019-04-24",16.809999
"1117","2019-04-25",16.85
"1118","2019-04-26",16.790001
"1119","2019-04-29",16.530001
"1120","2019-04-30",16.27
"1121","2019-05-01",14.87
"1122","2019-05-02",14.71
"1123","2019-05-03",15.26
"1124","2019-05-06",15.05
"1125","2019-05-07",15.38
"1126","2019-05-08",15.68
"1127","2019-05-09",15.34
"1128","2019-05-10",15.41
"1129","2019-05-13",15.5
"1130","2019-05-14",15.93
"1131","2019-05-15",15.94
"1132","2019-05-16",16.120001
"1133","2019-05-17",15.28
"1134","2019-05-20",15.7
"1135","2019-05-21",15.78
"1136","2019-05-22",16.059999
"1137","2019-05-23",15.82
"1138","2019-05-24",16.01
"1139","2019-05-28",15.55
"1140","2019-05-29",15.2
"1141","2019-05-30",15.25
"1142","2019-05-31",15.05
"1143","2019-06-03",15.15
"1144","2019-06-04",15.44
"1145","2019-06-05",15.59
"1146","2019-06-06",15.67
"1147","2019-06-07",15.56
"1148","2019-06-10",15.3
"1149","2019-06-11",15.65
"1150","2019-06-12",15.92
"1151","2019-06-13",16
"1152","2019-06-14",16.01
"1153","2019-06-17",16.25
"1154","2019-06-18",16.120001
"1155","2019-06-19",16.18
"1156","2019-06-20",15.86
"1157","2019-06-21",15.62
"1158","2019-06-24",15.9
"1159","2019-06-25",16.25
"1160","2019-06-26",16.200001
"1161","2019-06-27",16.719999
"1162","2019-06-28",16.85
"1163","2019-07-01",15.85
"1164","2019-07-02",16.17
"1165","2019-07-03",16.5
"1166","2019-07-05",16.469999
"1167","2019-07-08",16.549999
"1168","2019-07-09",16.610001
"1169","2019-07-10",16.780001
"1170","2019-07-11",16.639999
"1171","2019-07-12",16.74
"1172","2019-07-15",16.85
"1173","2019-07-16",16.99
"1174","2019-07-17",16.77
"1175","2019-07-18",16.540001
"1176","2019-07-19",16.780001
"1177","2019-07-22",16.780001
"1178","2019-07-23",17.299999
"1179","2019-07-24",17.385
"1180","2019-07-25",17.23
"1181","2019-07-26",17.209999
"1182","2019-07-29",16.84
"1183","2019-07-30",16.629999
"1184","2019-07-31",16.76
"1185","2019-08-01",16.450001
"1186","2019-08-02",16.49
"1187","2019-08-05",16.1
"1188","2019-08-06",16.030001
"1189","2019-08-07",16.219999
"1190","2019-08-08",16.24
"1191","2019-08-09",16.16
"1192","2019-08-12",16.540001
"1193","2019-08-13",16.34
"1194","2019-08-14",16.34
"1195","2019-08-15",16.23
"1196","2019-08-16",16.27
"1197","2019-08-19",16.139999
"1198","2019-08-20",16.389999
"1199","2019-08-21",16.459999
"1200","2019-08-22",16.120001
"1201","2019-08-23",15.56
"1202","2019-08-26",15.22
"1203","2019-08-27",15.35
"1204","2019-08-28",15.6
"1205","2019-08-29",15.51
"1206","2019-08-30",15.1
"1207","2019-09-03",15.36
"1208","2019-09-04",15.44
"1209","2019-09-05",15.71
"1210","2019-09-06",16.07
"1211","2019-09-09",16.110001
"1212","2019-09-10",16.469999
"1213","2019-09-11",16.48
"1214","2019-09-12",16.469999
"1215","2019-09-13",16.09
"1216","2019-09-16",16.389999
"1217","2019-09-17",16.549999
"1218","2019-09-18",16.959999
"1219","2019-09-19",16.99
"1220","2019-09-20",17.1
"1221","2019-09-23",17
"1222","2019-09-24",16.98
"1223","2019-09-25",17.51
"1224","2019-09-26",17.280001
"1225","2019-09-27",17.68
"1226","2019-09-30",18.040001
"1227","2019-10-01",17.299999
"1228","2019-10-02",17.139999
"1229","2019-10-03",17.379999
"1230","2019-10-04",17.49
"1231","2019-10-07",18.139999
"1232","2019-10-08",17.65
"1233","2019-10-09",18.040001
"1234","2019-10-10",17.93
"1235","2019-10-11",17.799999
"1236","2019-10-14",17.73
"1237","2019-10-15",17.879999
"1238","2019-10-16",17.950001
"1239","2019-10-17",17.969999
"1240","2019-10-18",18.049999
"1241","2019-10-21",17.85
"1242","2019-10-22",17.809999
"1243","2019-10-23",17.870001
"1244","2019-10-24",17.85
"1245","2019-10-25",17.799999
"1246","2019-10-28",17.99
"1247","2019-10-29",18.4
"1248","2019-10-30",18.280001
"1249","2019-10-31",18.219999
"1250","2019-11-01",17.98
"1251","2019-11-04",17.65
"1252","2019-11-05",17.799999
"1253","2019-11-06",16.379999
"1254","2019-11-07",16.52
"1255","2019-11-08",16.049999
"1256","2019-11-11",15.51
"1257","2019-11-12",15.55
"1258","2019-11-13",15.5
"1259","2019-11-14",15.38
"1260","2019-11-15",15.91
"1261","2019-11-18",15.7
"1262","2019-11-19",15.66
"1263","2019-11-20",15.05
"1264","2019-11-21",15.41
"1265","2019-11-22",15.7
"1266","2019-11-25",15.5
"1267","2019-11-26",15.76
"1268","2019-11-27",15.97
"1269","2019-11-29",15.72
"1270","2019-12-02",15.85
"1271","2019-12-03",16.15
"1272","2019-12-04",16.49
"1273","2019-12-05",17
"1274","2019-12-06",16.75
"1275","2019-12-09",16.6
"1276","2019-12-10",16.34
"1277","2019-12-11",16.299999
"1278","2019-12-12",16.219999
"1279","2019-12-13",16.4
"1280","2019-12-16",16.049999
"1281","2019-12-17",16.620001
"1282","2019-12-18",17.4
"1283","2019-12-19",17.200001
"1284","2019-12-20",17.08
"1285","2019-12-23",17.040001
"1286","2019-12-24",17.059999
"1287","2019-12-26",16.58
"1288","2019-12-27",16.77
"1289","2019-12-30",16.389999
"1290","2019-12-31",16.4
"1291","2020-01-02",16.290001
"1292","2020-01-03",16.200001
"1293","2020-01-06",16.16
"1294","2020-01-07",16
"1295","2020-01-08",15.9
"1296","2020-01-09",16.02
"1297","2020-01-10",16.1
"1298","2020-01-13",16.059999
"1299","2020-01-14",16.33
"1300","2020-01-15",16.43
"1301","2020-01-16",16.719999
"1302","2020-01-17",16.74
"1303","2020-01-21",16.959999
"1304","2020-01-22",16.860001
"1305","2020-01-23",16.91
"1306","2020-01-24",16.99
"1307","2020-01-27",16.98
"1308","2020-01-28",17.049999
"1309","2020-01-29",17.17
"1310","2020-01-30",17.379999
"1311","2020-01-31",17.450001
"1312","2020-02-03",16.629999
"1313","2020-02-04",16.74
"1314","2020-02-05",17.02
"1315","2020-02-06",17.24
"1316","2020-02-07",17.48
"1317","2020-02-10",17.530001
"1318","2020-02-11",17.379999
"1319","2020-02-12",17.200001
"1320","2020-02-13",17.459999
"1321","2020-02-14",17.629999
"1322","2020-02-18",17.129999
"1323","2020-02-19",17.07
"1324","2020-02-20",16.98
"1325","2020-02-21",16.73
"1326","2020-02-24",16.440001
"1327","2020-02-25",15.9
"1328","2020-02-26",16.030001
"1329","2020-02-27",15.68
"1330","2020-02-28",14.24
"1331","2020-03-02",14.5
"1332","2020-03-03",14.41
"1333","2020-03-04",15.06
"1334","2020-03-05",14.6
"1335","2020-03-06",14.36
"1336","2020-03-09",13.13
"1337","2020-03-10",13
"1338","2020-03-11",11.96
"1339","2020-03-12",9.27
"1340","2020-03-13",10.66
"1341","2020-03-16",9
"1342","2020-03-17",9
"1343","2020-03-18",8.1
"1344","2020-03-19",8.66
"1345","2020-03-20",7.58
"1346","2020-03-23",7.96
"1347","2020-03-24",8.81
"1348","2020-03-25",10
"1349","2020-03-26",10.86
"1350","2020-03-27",10.81
"1351","2020-03-30",10.46
"1352","2020-03-31",10.56
"1353","2020-04-01",9.71
"1354","2020-04-02",9.85
"1355","2020-04-03",10.52
"1356","2020-04-06",10.4
"1357","2020-04-07",11.04
"1358","2020-04-08",11.7
"1359","2020-04-09",12.46
"1360","2020-04-13",11.98
"1361","2020-04-14",11.75
"1362","2020-04-15",11.28
"1363","2020-04-16",11.72
"1364","2020-04-17",12
"1365","2020-04-20",11.93
"1366","2020-04-21",10.52
"1367","2020-04-22",10.09
"1368","2020-04-23",9.73
"1369","2020-04-24",9.8
"1370","2020-04-27",10.67
"1371","2020-04-28",11.43
"1372","2020-04-29",11.25
"1373","2020-04-30",11.27
"1374","2020-05-01",10.07
"1375","2020-05-04",10.39
"1376","2020-05-05",9.53
"1377","2020-05-06",9.63
"1378","2020-05-07",9.63
"1379","2020-05-08",9.82
"1380","2020-05-11",9.3
"1381","2020-05-12",9.05
"1382","2020-05-13",8.85
"1383","2020-05-14",9.23
"1384","2020-05-15",9.02
"1385","2020-05-18",9.49
"1386","2020-05-19",9.4
"1387","2020-05-20",9.55
"1388","2020-05-21",9.77
"1389","2020-05-22",10.18
"1390","2020-05-26",10.54
"1391","2020-05-27",10.84
"1392","2020-05-28",10.69
"1393","2020-05-29",10.45
"1394","2020-06-01",10.46
"1395","2020-06-02",10.28
"1396","2020-06-03",10.53
"1397","2020-06-04",10.61
"1398","2020-06-05",10.68
"1399","2020-06-08",11.14
"1400","2020-06-09",10.8
"1401","2020-06-10",10.5
"1402","2020-06-11",9.61
"1403","2020-06-12",10.05
"1404","2020-06-15",9.81
"1405","2020-06-16",9.79
"1406","2020-06-17",9.78
"1407","2020-06-18",9.52
"1408","2020-06-19",9.69
"1409","2020-06-22",9.59
"1410","2020-06-23",9.86
"1411","2020-06-24",9.85
"1412","2020-06-25",9.87
"1413","2020-06-26",9.76
"1414","2020-06-29",9.82
"1415","2020-06-30",9.9
"1416","2020-07-01",9.82
"1417","2020-07-02",9.82
"1418","2020-07-06",9.86
"1419","2020-07-07",9.74
"1420","2020-07-08",9.78
"1421","2020-07-09",9.65
"1422","2020-07-10",9.53
"1423","2020-07-13",9.35
"1424","2020-07-14",9.34
"1425","2020-07-15",9.49
"1426","2020-07-16",9.455
"1427","2020-07-17",9.33
"1428","2020-07-20",9.1
"1429","2020-07-21",9.36
"1430","2020-07-22",9.85
"1431","2020-07-23",9.88
"1432","2020-07-24",9.73
"1433","2020-07-27",9.63
"1434","2020-07-28",9.89
"1435","2020-07-29",10.04
"1436","2020-07-30",10.19
"1437","2020-07-31",10.34
"1438","2020-08-03",9.98
"1439","2020-08-04",10.19
"1440","2020-08-05",10.36
"1441","2020-08-06",10.52
"1442","2020-08-07",10.49
"1443","2020-08-10",10.65
"1444","2020-08-11",10.21
"1445","2020-08-12",10.21
"1446","2020-08-13",9.9
"1447","2020-08-14",10.46
"1448","2020-08-17",10.42
"1449","2020-08-18",10.09
"1450","2020-08-19",9.98
"1451","2020-08-20",9.89
"1452","2020-08-21",9.89
"1453","2020-08-24",9.96
"1454","2020-08-25",9.92
"1455","2020-08-26",10.03
"1456","2020-08-27",10.12
"1457","2020-08-28",10.39
"1458","2020-08-31",10.24
"1459","2020-09-01",10.28
"1460","2020-09-02",10.17
"1461","2020-09-03",10.13
"1462","2020-09-04",10.07
"1463","2020-09-08",10.02
"1464","2020-09-09",9.9
"1465","2020-09-10",9.93
"1466","2020-09-11",9.95
"1467","2020-09-14",9.97
"1468","2020-09-15",10
"1469","2020-09-16",10.05
"1470","2020-09-17",10.04
"1471","2020-09-18",9.38
"1472","2020-09-21",9.4
"1473","2020-09-22",9.58
"1474","2020-09-23",9.46
"1475","2020-09-24",9.08
"1476","2020-09-25",9.05
"1477","2020-09-28",9.37
"1478","2020-09-29",9.26
"1479","2020-09-30",9.05
"1480","2020-10-01",9.12
"1481","2020-10-02",9.19
"1482","2020-10-05",9.38
"1483","2020-10-06",9.73
"1484","2020-10-07",9.43
"1485","2020-10-08",10.15
"1486","2020-10-09",10.22
"1487","2020-10-12",10.35
"1488","2020-10-13",10.35
"1489","2020-10-14",10.33
"1490","2020-10-15",10.49
"1491","2020-10-16",10.84
"1492","2020-10-19",10.88
"1493","2020-10-20",10.72
"1494","2020-10-21",10.5
"1495","2020-10-22",10.53
"1496","2020-10-23",10.5
"1497","2020-10-26",10.5
"1498","2020-10-27",10.5
"1499","2020-10-28",10.39
"1500","2020-10-29",10.26
"1501","2020-10-30",10.18
"1502","2020-11-02",10.16
"1503","2020-11-03",10.15
"1504","2020-11-04",10.24
"1505","2020-11-05",10.4
"1506","2020-11-06",10.69
"1507","2020-11-09",10.66
"1508","2020-11-10",10.58
"1509","2020-11-11",10.58
"1510","2020-11-12",10.4
"1511","2020-11-13",10.35
"1512","2020-11-16",10.7
"1513","2020-11-17",10.31
"1514","2020-11-18",10.29
"1515","2020-11-19",10.15
"1516","2020-11-20",10.13
"1517","2020-11-23",10.17
"1518","2020-11-24",10.46
"1519","2020-11-25",10.41
"1520","2020-11-27",10.49
