"","date","SLRX"
"1031","2019-03-05",8.75
"1032","2019-03-06",8.075
"1033","2019-03-07",8
"1034","2019-03-08",8.075
"1035","2019-03-11",7.875
"1036","2019-03-12",8.3
"1037","2019-03-13",8.725
"1038","2019-03-14",8.675
"1039","2019-03-15",8.75
"1040","2019-03-18",10.875
"1041","2019-03-19",9.85
"1042","2019-03-20",10.1
"1043","2019-03-21",11.25
"1044","2019-03-22",10.625
"1045","2019-03-25",9.45
"1046","2019-03-26",9.525
"1047","2019-03-27",9.525
"1048","2019-03-28",9.875
"1049","2019-03-29",9.65
"1050","2019-04-01",10.05
"1051","2019-04-02",11
"1052","2019-04-03",10.375
"1053","2019-04-04",10.5
"1054","2019-04-05",11.825
"1055","2019-04-08",11.725
"1056","2019-04-09",11.2
"1057","2019-04-10",10.775
"1058","2019-04-11",11.275
"1059","2019-04-12",13.75
"1060","2019-04-15",15.6
"1061","2019-04-16",14.75
"1062","2019-04-17",13
"1063","2019-04-18",13.25
"1064","2019-04-22",13.75
"1065","2019-04-23",14.325
"1066","2019-04-24",13.9
"1067","2019-04-25",12.425
"1068","2019-04-26",11.875
"1069","2019-04-29",11.575
"1070","2019-04-30",11.45
"1071","2019-05-01",12.525
"1072","2019-05-02",11.9
"1073","2019-05-03",11.5
"1074","2019-05-06",11.325
"1075","2019-05-07",10.575
"1076","2019-05-08",10.125
"1077","2019-05-09",10.75
"1078","2019-05-10",10.25
"1079","2019-05-13",9.825
"1080","2019-05-14",10.075
"1081","2019-05-15",10.025
"1082","2019-05-16",10.275
"1083","2019-05-17",10.425
"1084","2019-05-20",10.25
"1085","2019-05-21",10
"1086","2019-05-22",10.2
"1087","2019-05-23",10.3
"1088","2019-05-24",10.575
"1089","2019-05-28",10.875
"1090","2019-05-29",10.625
"1091","2019-05-30",11.275
"1092","2019-05-31",11.925
"1093","2019-06-03",11.825
"1094","2019-06-04",11.45
"1095","2019-06-05",11.375
"1096","2019-06-06",12.25
"1097","2019-06-07",13.15
"1098","2019-06-10",13.5
"1099","2019-06-11",13.2
"1100","2019-06-12",13.425
"1101","2019-06-13",16
"1102","2019-06-14",16.025
"1103","2019-06-17",13
"1104","2019-06-18",12.875
"1105","2019-06-19",12.425
"1106","2019-06-20",12.125
"1107","2019-06-21",12.5
"1108","2019-06-24",12.175
"1109","2019-06-25",12.75
"1110","2019-06-26",13.225
"1111","2019-06-27",13.775
"1112","2019-06-28",13.825
"1113","2019-07-01",11.975
"1114","2019-07-02",13.125
"1115","2019-07-03",13.275
"1116","2019-07-05",13.325
"1117","2019-07-08",14.75
"1118","2019-07-09",15.5
"1119","2019-07-10",16.25
"1120","2019-07-11",19
"1121","2019-07-12",20.25
"1122","2019-07-15",17.325001
"1123","2019-07-16",15.625
"1124","2019-07-17",15.675
"1125","2019-07-18",15.125
"1126","2019-07-19",15.175
"1127","2019-07-22",11.8
"1128","2019-07-23",14.51
"1129","2019-07-24",14.4
"1130","2019-07-25",13.69
"1131","2019-07-26",11.51
"1132","2019-07-29",9.93
"1133","2019-07-30",8.975
"1134","2019-07-31",7.47
"1135","2019-08-01",5.28
"1136","2019-08-02",5.45
"1137","2019-08-05",5.45
"1138","2019-08-06",6.68
"1139","2019-08-07",5.9
"1140","2019-08-08",6.14
"1141","2019-08-09",5.64
"1142","2019-08-12",5.93
"1143","2019-08-13",5.96
"1144","2019-08-14",5.51
"1145","2019-08-15",5.8
"1146","2019-08-16",6.28
"1147","2019-08-19",7.02
"1148","2019-08-20",7.12
"1149","2019-08-21",7.85
"1150","2019-08-22",8.98
"1151","2019-08-23",10.05
"1152","2019-08-26",12.2
"1153","2019-08-27",10.82
"1154","2019-08-28",9.6
"1155","2019-08-29",8.67
"1156","2019-08-30",8.52
"1157","2019-09-03",7.97
"1158","2019-09-04",8.3
"1159","2019-09-05",9.19
"1160","2019-09-06",8.98
"1161","2019-09-09",8
"1162","2019-09-10",8
"1163","2019-09-11",7.9
"1164","2019-09-12",7.18
"1165","2019-09-13",7.05
"1166","2019-09-16",6.89
"1167","2019-09-17",5.95
"1168","2019-09-18",6.09
"1169","2019-09-19",5.81
"1170","2019-09-20",5.99
"1171","2019-09-23",6.1
"1172","2019-09-24",5.65
"1173","2019-09-25",5.65
"1174","2019-09-26",5.38
"1175","2019-09-27",5.35
"1176","2019-09-30",5.45
"1177","2019-10-01",5.45
"1178","2019-10-02",5.33
"1179","2019-10-03",5.25
"1180","2019-10-04",5.41
"1181","2019-10-07",5.6
"1182","2019-10-08",5.29
"1183","2019-10-09",5.15
"1184","2019-10-10",4.99
"1185","2019-10-11",4.9
"1186","2019-10-14",5.08
"1187","2019-10-15",5.71
"1188","2019-10-16",5.75
"1189","2019-10-17",5.9
"1190","2019-10-18",5.784
"1191","2019-10-21",5.475
"1192","2019-10-22",5.25
"1193","2019-10-23",4.97
"1194","2019-10-24",4.76
"1195","2019-10-25",4.93
"1196","2019-10-28",4.92
"1197","2019-10-29",5
"1198","2019-10-30",4.81
"1199","2019-10-31",4.65
"1200","2019-11-01",4.76
"1201","2019-11-04",4.84
"1202","2019-11-05",4.65
"1203","2019-11-06",4.3
"1204","2019-11-07",4.13
"1205","2019-11-08",4.42
"1206","2019-11-11",4.418
"1207","2019-11-12",4.37
"1208","2019-11-13",4.01
"1209","2019-11-14",3.71
"1210","2019-11-15",3.575
"1211","2019-11-18",3.27
"1212","2019-11-19",3.02
"1213","2019-11-20",3.5
"1214","2019-11-21",3.53
"1215","2019-11-22",3.599
"1216","2019-11-25",3.59
"1217","2019-11-26",3.72
"1218","2019-11-27",4
"1219","2019-11-29",4
"1220","2019-12-02",4.09
"1221","2019-12-03",4.079
"1222","2019-12-04",4
"1223","2019-12-05",4.17
"1224","2019-12-06",4
"1225","2019-12-09",4.04
"1226","2019-12-10",3.99
"1227","2019-12-11",3.8
"1228","2019-12-12",3.67
"1229","2019-12-13",4.083
"1230","2019-12-16",4.57
"1231","2019-12-17",4.15
"1232","2019-12-18",4.14
"1233","2019-12-19",3.981
"1234","2019-12-20",4.08
"1235","2019-12-23",3.99
"1236","2019-12-24",3.9
"1237","2019-12-26",3.9
"1238","2019-12-27",3.931
"1239","2019-12-30",3.9
"1240","2019-12-31",3.78
"1241","2020-01-02",3.65
"1242","2020-01-03",3.82
"1243","2020-01-06",3.68
"1244","2020-01-07",3.77
"1245","2020-01-08",3.69
"1246","2020-01-09",3.68
"1247","2020-01-10",3.78
"1248","2020-01-13",3.14
"1249","2020-01-14",3.23
"1250","2020-01-15",3.06
"1251","2020-01-16",3.03
"1252","2020-01-17",2.88
"1253","2020-01-21",3.05
"1254","2020-01-22",3.04
"1255","2020-01-23",2.86
"1256","2020-01-24",2.73
"1257","2020-01-27",2.73
"1258","2020-01-28",2.44
"1259","2020-01-29",2.93
"1260","2020-01-30",2.65
"1261","2020-01-31",2.5
"1262","2020-02-03",2.39
"1263","2020-02-04",2.33
"1264","2020-02-05",2.22
"1265","2020-02-06",1.99
"1266","2020-02-07",0.835
"1267","2020-02-10",0.86
"1268","2020-02-11",0.836
"1269","2020-02-12",0.835
"1270","2020-02-13",0.89
"1271","2020-02-14",0.885
"1272","2020-02-18",0.9
"1273","2020-02-19",0.96
"1274","2020-02-20",1.04
"1275","2020-02-21",0.948
"1276","2020-02-24",0.912
"1277","2020-02-25",0.824
"1278","2020-02-26",0.868
"1279","2020-02-27",0.87
"1280","2020-02-28",0.885
"1281","2020-03-02",0.954
"1282","2020-03-03",0.87
"1283","2020-03-04",0.95
"1284","2020-03-05",1
"1285","2020-03-06",0.891
"1286","2020-03-09",0.822
"1287","2020-03-10",0.783
"1288","2020-03-11",0.72
"1289","2020-03-12",0.71
"1290","2020-03-13",0.788
"1291","2020-03-16",0.7
"1292","2020-03-17",0.698
"1293","2020-03-18",0.659
"1294","2020-03-19",0.65
"1295","2020-03-20",0.653
"1296","2020-03-23",0.615
"1297","2020-03-24",0.565
"1298","2020-03-25",0.572
"1299","2020-03-26",0.615
"1300","2020-03-27",0.67
"1301","2020-03-30",0.649
"1302","2020-03-31",0.681
"1303","2020-04-01",0.65
"1304","2020-04-02",0.645
"1305","2020-04-03",0.65
"1306","2020-04-06",0.662
"1307","2020-04-07",0.69
"1308","2020-04-08",0.677
"1309","2020-04-09",0.689
"1310","2020-04-13",0.65
"1311","2020-04-14",0.653
"1312","2020-04-15",0.62
"1313","2020-04-16",0.642
"1314","2020-04-17",0.621
"1315","2020-04-20",0.613
"1316","2020-04-21",0.603
"1317","2020-04-22",0.62
"1318","2020-04-23",0.613
"1319","2020-04-24",0.626
"1320","2020-04-27",0.84
"1321","2020-04-28",0.94
"1322","2020-04-29",0.858
"1323","2020-04-30",0.83
"1324","2020-05-01",0.8
"1325","2020-05-04",0.786
"1326","2020-05-05",0.76
"1327","2020-05-06",0.775
"1328","2020-05-07",0.782
"1329","2020-05-08",0.85
"1330","2020-05-11",0.93
"1331","2020-05-12",0.88
"1332","2020-05-13",0.833
"1333","2020-05-14",0.84
"1334","2020-05-15",0.85
"1335","2020-05-18",0.924
"1336","2020-05-19",1.17
"1337","2020-05-20",1.24
"1338","2020-05-21",1.16
"1339","2020-05-22",1.18
"1340","2020-05-26",1.07
"1341","2020-05-27",1.05
"1342","2020-05-28",1.05
"1343","2020-05-29",0.99
"1344","2020-06-01",1.06
"1345","2020-06-02",1.2
"1346","2020-06-03",1.22
"1347","2020-06-04",1.22
"1348","2020-06-05",1.32
"1349","2020-06-08",1.54
"1350","2020-06-09",1.59
"1351","2020-06-10",1.6
"1352","2020-06-11",1.61
"1353","2020-06-12",1.53
"1354","2020-06-15",1.77
"1355","2020-06-16",1.82
"1356","2020-06-17",1.75
"1357","2020-06-18",1.56
"1358","2020-06-19",1.49
"1359","2020-06-22",1.4
"1360","2020-06-23",1.38
"1361","2020-06-24",1.3
"1362","2020-06-25",1.31
"1363","2020-06-26",1.32
"1364","2020-06-29",1.29
"1365","2020-06-30",1.32
"1366","2020-07-01",1.38
"1367","2020-07-02",1.44
"1368","2020-07-06",1.52
"1369","2020-07-07",1.5
"1370","2020-07-08",1.46
"1371","2020-07-09",1.48
"1372","2020-07-10",1.48
"1373","2020-07-13",1.34
"1374","2020-07-14",1.32
"1375","2020-07-15",1.44
"1376","2020-07-16",1.45
"1377","2020-07-17",1.44
"1378","2020-07-20",1.4
"1379","2020-07-21",1.47
"1380","2020-07-22",1.42
"1381","2020-07-23",1.4
"1382","2020-07-24",1.31
"1383","2020-07-27",1.32
"1384","2020-07-28",1.31
"1385","2020-07-29",1.26
"1386","2020-07-30",1.12
"1387","2020-07-31",1.15
"1388","2020-08-03",1.16
"1389","2020-08-04",1.19
"1390","2020-08-05",1.26
"1391","2020-08-06",1.19
"1392","2020-08-07",1.14
"1393","2020-08-10",1.16
"1394","2020-08-11",1.12
"1395","2020-08-12",1.07
"1396","2020-08-13",1.02
"1397","2020-08-14",1.005
"1398","2020-08-17",0.988
"1399","2020-08-18",1.04
"1400","2020-08-19",1.02
"1401","2020-08-20",1.02
"1402","2020-08-21",0.966
"1403","2020-08-24",0.941
"1404","2020-08-25",0.96
"1405","2020-08-26",0.988
"1406","2020-08-27",0.969
"1407","2020-08-28",0.956
"1408","2020-08-31",0.94
"1409","2020-09-01",0.896
"1410","2020-09-02",0.87
"1411","2020-09-03",0.858
"1412","2020-09-04",0.81
"1413","2020-09-08",0.918
"1414","2020-09-09",0.891
"1415","2020-09-10",0.89
"1416","2020-09-11",0.843
"1417","2020-09-14",0.897
"1418","2020-09-15",0.92
"1419","2020-09-16",0.894
"1420","2020-09-17",0.825
"1421","2020-09-18",0.865
"1422","2020-09-21",0.835
"1423","2020-09-22",0.825
"1424","2020-09-23",0.804
"1425","2020-09-24",0.77
"1426","2020-09-25",0.792
"1427","2020-09-28",0.811
"1428","2020-09-29",0.809
"1429","2020-09-30",0.844
"1430","2020-10-01",0.82
"1431","2020-10-02",0.814
"1432","2020-10-05",0.796
"1433","2020-10-06",0.801
"1434","2020-10-07",0.809
"1435","2020-10-08",0.848
"1436","2020-10-09",0.849
"1437","2020-10-12",0.878
"1438","2020-10-13",0.89
"1439","2020-10-14",0.91
"1440","2020-10-15",0.846
"1441","2020-10-16",0.848
"1442","2020-10-19",0.809
"1443","2020-10-20",0.8
"1444","2020-10-21",0.825
"1445","2020-10-22",0.78
"1446","2020-10-23",0.79
"1447","2020-10-26",0.728
"1448","2020-10-27",0.716
"1449","2020-10-28",0.68
"1450","2020-10-29",0.673
"1451","2020-10-30",0.647
"1452","2020-11-02",0.674
"1453","2020-11-03",0.66
"1454","2020-11-04",0.667
"1455","2020-11-05",0.692
"1456","2020-11-06",0.668
"1457","2020-11-09",0.71
"1458","2020-11-10",0.745
"1459","2020-11-11",0.764
"1460","2020-11-12",0.74
"1461","2020-11-13",0.73
"1462","2020-11-16",0.71
"1463","2020-11-17",0.7
"1464","2020-11-18",0.69
"1465","2020-11-19",0.702
"1466","2020-11-20",0.661
"1467","2020-11-23",0.666
"1468","2020-11-24",0.69
"1469","2020-11-25",0.685
"1470","2020-11-27",0.684
