"","date","EXTR"
"1001","2010-12-21",3.12
"1002","2010-12-22",3.14
"1003","2010-12-23",3.12
"1004","2010-12-27",3.2
"1005","2010-12-28",3.22
"1006","2010-12-29",3.2
"1007","2010-12-30",3.12
"1008","2010-12-31",3.09
"1009","2011-01-03",3.28
"1010","2011-01-04",3.21
"1011","2011-01-05",3.2
"1012","2011-01-06",3.21
"1013","2011-01-07",3.24
"1014","2011-01-10",3.26
"1015","2011-01-11",3.44
"1016","2011-01-12",3.46
"1017","2011-01-13",3.4
"1018","2011-01-14",3.38
"1019","2011-01-18",3.48
"1020","2011-01-19",3.4
"1021","2011-01-20",3.28
"1022","2011-01-21",3.26
"1023","2011-01-24",3.4
"1024","2011-01-25",3.31
"1025","2011-01-26",3.41
"1026","2011-01-27",3.43
"1027","2011-01-28",3.24
"1028","2011-01-31",3.28
"1029","2011-02-01",3.67
"1030","2011-02-02",3.68
"1031","2011-02-03",3.57
"1032","2011-02-04",3.85
"1033","2011-02-07",3.95
"1034","2011-02-08",4.01
"1035","2011-02-09",3.99
"1036","2011-02-10",3.99
"1037","2011-02-11",3.99
"1038","2011-02-14",4
"1039","2011-02-15",3.95
"1040","2011-02-16",3.98
"1041","2011-02-17",4
"1042","2011-02-18",4.06
"1043","2011-02-22",3.75
"1044","2011-02-23",3.65
"1045","2011-02-24",3.7
"1046","2011-02-25",3.79
"1047","2011-02-28",3.92
"1048","2011-03-01",3.7
"1049","2011-03-02",3.67
"1050","2011-03-03",3.81
"1051","2011-03-04",3.79
"1052","2011-03-07",3.74
"1053","2011-03-08",3.81
"1054","2011-03-09",3.77
"1055","2011-03-10",3.58
"1056","2011-03-11",3.55
"1057","2011-03-14",3.45
"1058","2011-03-15",3.4
"1059","2011-03-16",3.31
"1060","2011-03-17",3.38
"1061","2011-03-18",3.33
"1062","2011-03-21",3.48
"1063","2011-03-22",3.4
"1064","2011-03-23",3.52
"1065","2011-03-24",3.45
"1066","2011-03-25",3.51
"1067","2011-03-28",3.47
"1068","2011-03-29",3.4
"1069","2011-03-30",3.44
"1070","2011-03-31",3.5
"1071","2011-04-01",3.41
"1072","2011-04-04",3.5
"1073","2011-04-05",3.37
"1074","2011-04-06",3.46
"1075","2011-04-07",3.36
"1076","2011-04-08",3.39
"1077","2011-04-11",3.39
"1078","2011-04-12",2.89
"1079","2011-04-13",2.98
"1080","2011-04-14",2.99
"1081","2011-04-15",3
"1082","2011-04-18",2.94
"1083","2011-04-19",2.98
"1084","2011-04-20",2.98
"1085","2011-04-21",2.99
"1086","2011-04-25",3.11
"1087","2011-04-26",3.18
"1088","2011-04-27",3.15
"1089","2011-04-28",3.17
"1090","2011-04-29",3.13
"1091","2011-05-02",3.17
"1092","2011-05-03",3.15
"1093","2011-05-04",3.11
"1094","2011-05-05",3.18
"1095","2011-05-06",3.18
"1096","2011-05-09",3.17
"1097","2011-05-10",3.27
"1098","2011-05-11",3.22
"1099","2011-05-12",3.27
"1100","2011-05-13",3.2
"1101","2011-05-16",3.15
"1102","2011-05-17",3.1
"1103","2011-05-18",3.23
"1104","2011-05-19",3.17
"1105","2011-05-20",3.17
"1106","2011-05-23",3.14
"1107","2011-05-24",3.08
"1108","2011-05-25",3.11
"1109","2011-05-26",3.2
"1110","2011-05-27",3.27
"1111","2011-05-31",3.32
"1112","2011-06-01",3.22
"1113","2011-06-02",3.18
"1114","2011-06-03",3.11
"1115","2011-06-06",3.1
"1116","2011-06-07",3.09
"1117","2011-06-08",3.12
"1118","2011-06-09",3.11
"1119","2011-06-10",3.12
"1120","2011-06-13",3.12
"1121","2011-06-14",3.22
"1122","2011-06-15",3.14
"1123","2011-06-16",3.04
"1124","2011-06-17",3.14
"1125","2011-06-20",3.1
"1126","2011-06-21",3.12
"1127","2011-06-22",3.15
"1128","2011-06-23",3.13
"1129","2011-06-24",3.05
"1130","2011-06-27",3.1
"1131","2011-06-28",3.16
"1132","2011-06-29",3.19
"1133","2011-06-30",3.24
"1134","2011-07-01",3.24
"1135","2011-07-05",3.21
"1136","2011-07-06",3.26
"1137","2011-07-07",3.36
"1138","2011-07-08",3.47
"1139","2011-07-11",3.4
"1140","2011-07-12",3.39
"1141","2011-07-13",3.47
"1142","2011-07-14",3.4
"1143","2011-07-15",3.57
"1144","2011-07-18",3.5
"1145","2011-07-19",3.6
"1146","2011-07-20",3.55
"1147","2011-07-21",3.55
"1148","2011-07-22",3.54
"1149","2011-07-25",3.54
"1150","2011-07-26",3.52
"1151","2011-07-27",3.34
"1152","2011-07-28",3.42
"1153","2011-07-29",3.39
"1154","2011-08-01",3.38
"1155","2011-08-02",3.24
"1156","2011-08-03",3.29
"1157","2011-08-04",3.15
"1158","2011-08-05",3.02
"1159","2011-08-08",2.64
"1160","2011-08-09",2.84
"1161","2011-08-10",2.63
"1162","2011-08-11",2.92
"1163","2011-08-12",3.01
"1164","2011-08-15",2.95
"1165","2011-08-16",2.9
"1166","2011-08-17",2.95
"1167","2011-08-18",2.72
"1168","2011-08-19",2.63
"1169","2011-08-22",2.68
"1170","2011-08-23",2.87
"1171","2011-08-24",2.8
"1172","2011-08-25",2.87
"1173","2011-08-26",2.84
"1174","2011-08-29",2.92
"1175","2011-08-30",2.86
"1176","2011-08-31",2.77
"1177","2011-09-01",2.7
"1178","2011-09-02",2.6
"1179","2011-09-06",2.72
"1180","2011-09-07",2.83
"1181","2011-09-08",2.7
"1182","2011-09-09",2.67
"1183","2011-09-12",2.7
"1184","2011-09-13",2.7
"1185","2011-09-14",2.74
"1186","2011-09-15",2.83
"1187","2011-09-16",2.82
"1188","2011-09-19",2.8
"1189","2011-09-20",2.63
"1190","2011-09-21",2.53
"1191","2011-09-22",2.59
"1192","2011-09-23",2.64
"1193","2011-09-26",2.74
"1194","2011-09-27",2.79
"1195","2011-09-28",2.57
"1196","2011-09-29",2.62
"1197","2011-09-30",2.65
"1198","2011-10-03",2.46
"1199","2011-10-04",2.69
"1200","2011-10-05",2.72
"1201","2011-10-06",2.73
"1202","2011-10-07",2.64
"1203","2011-10-10",2.83
"1204","2011-10-11",2.93
"1205","2011-10-12",3.01
"1206","2011-10-13",2.96
"1207","2011-10-14",2.99
"1208","2011-10-17",2.87
"1209","2011-10-18",2.97
"1210","2011-10-19",2.83
"1211","2011-10-20",2.76
"1212","2011-10-21",2.8
"1213","2011-10-24",3
"1214","2011-10-25",2.84
"1215","2011-10-26",3.04
"1216","2011-10-27",3.15
"1217","2011-10-28",3.09
"1218","2011-10-31",2.95
"1219","2011-11-01",2.83
"1220","2011-11-02",3
"1221","2011-11-03",3.1
"1222","2011-11-04",2.98
"1223","2011-11-07",3.02
"1224","2011-11-08",3.07
"1225","2011-11-09",2.94
"1226","2011-11-10",2.96
"1227","2011-11-11",3.01
"1228","2011-11-14",2.98
"1229","2011-11-15",2.99
"1230","2011-11-16",2.98
"1231","2011-11-17",2.95
"1232","2011-11-18",3.04
"1233","2011-11-21",2.99
"1234","2011-11-22",2.98
"1235","2011-11-23",2.84
"1236","2011-11-25",2.79
"1237","2011-11-28",2.96
"1238","2011-11-29",2.97
"1239","2011-11-30",3.02
"1240","2011-12-01",2.91
"1241","2011-12-02",3
"1242","2011-12-05",3.01
"1243","2011-12-06",3
"1244","2011-12-07",3.01
"1245","2011-12-08",2.94
"1246","2011-12-09",3.01
"1247","2011-12-12",2.89
"1248","2011-12-13",2.81
"1249","2011-12-14",2.88
"1250","2011-12-15",2.89
"1251","2011-12-16",2.86
"1252","2011-12-19",2.71
"1253","2011-12-20",2.92
"1254","2011-12-21",2.88
"1255","2011-12-22",2.88
"1256","2011-12-23",2.87
"1257","2011-12-27",2.93
"1258","2011-12-28",2.87
"1259","2011-12-29",2.92
"1260","2011-12-30",2.92
"1261","2012-01-03",3.04
"1262","2012-01-04",2.95
"1263","2012-01-05",2.99
"1264","2012-01-06",2.96
"1265","2012-01-09",2.97
"1266","2012-01-10",3.03
"1267","2012-01-11",3.02
"1268","2012-01-12",3.05
"1269","2012-01-13",3.04
"1270","2012-01-17",3.02
"1271","2012-01-18",3.05
"1272","2012-01-19",3.04
"1273","2012-01-20",3.08
"1274","2012-01-23",3.02
"1275","2012-01-24",3
"1276","2012-01-25",3.14
"1277","2012-01-26",3.18
"1278","2012-01-27",3.24
"1279","2012-01-30",3.23
"1280","2012-01-31",3.24
"1281","2012-02-01",3.28
"1282","2012-02-02",3.33
"1283","2012-02-03",3.31
"1284","2012-02-06",3.25
"1285","2012-02-07",3.27
"1286","2012-02-08",3.32
"1287","2012-02-09",3.32
"1288","2012-02-10",3.37
"1289","2012-02-13",3.43
"1290","2012-02-14",3.41
"1291","2012-02-15",3.38
"1292","2012-02-16",3.44
"1293","2012-02-17",3.46
"1294","2012-02-21",3.51
"1295","2012-02-22",3.47
"1296","2012-02-23",3.55
"1297","2012-02-24",3.62
"1298","2012-02-27",3.68
"1299","2012-02-28",3.76
"1300","2012-02-29",3.69
"1301","2012-03-01",3.74
"1302","2012-03-02",3.72
"1303","2012-03-05",3.77
"1304","2012-03-06",3.74
"1305","2012-03-07",3.73
"1306","2012-03-08",3.74
"1307","2012-03-09",3.78
"1308","2012-03-12",3.73
"1309","2012-03-13",3.82
"1310","2012-03-14",3.75
"1311","2012-03-15",3.78
"1312","2012-03-16",3.64
"1313","2012-03-19",3.88
"1314","2012-03-20",3.85
"1315","2012-03-21",3.86
"1316","2012-03-22",3.85
"1317","2012-03-23",3.93
"1318","2012-03-26",3.96
"1319","2012-03-27",3.89
"1320","2012-03-28",3.87
"1321","2012-03-29",3.87
"1322","2012-03-30",3.83
"1323","2012-04-02",3.85
"1324","2012-04-03",3.8
"1325","2012-04-04",3.78
"1326","2012-04-05",3.83
"1327","2012-04-09",3.8
"1328","2012-04-10",4
"1329","2012-04-11",4.12
"1330","2012-04-12",4.29
"1331","2012-04-13",4.22
"1332","2012-04-16",4.18
"1333","2012-04-17",4.3
"1334","2012-04-18",4.24
"1335","2012-04-19",4.32
"1336","2012-04-20",3.82
"1337","2012-04-23",3.84
"1338","2012-04-24",3.87
"1339","2012-04-25",3.87
"1340","2012-04-26",3.87
"1341","2012-04-27",3.9
"1342","2012-04-30",3.83
"1343","2012-05-01",3.78
"1344","2012-05-02",3.83
"1345","2012-05-03",3.79
"1346","2012-05-04",3.9
"1347","2012-05-07",3.76
"1348","2012-05-08",3.81
"1349","2012-05-09",3.75
"1350","2012-05-10",3.68
"1351","2012-05-11",3.61
"1352","2012-05-14",3.56
"1353","2012-05-15",3.54
"1354","2012-05-16",3.5
"1355","2012-05-17",3.45
"1356","2012-05-18",3.43
"1357","2012-05-21",3.6
"1358","2012-05-22",3.8
"1359","2012-05-23",3.74
"1360","2012-05-24",3.64
"1361","2012-05-25",3.58
"1362","2012-05-29",3.76
"1363","2012-05-30",3.72
"1364","2012-05-31",3.73
"1365","2012-06-01",3.53
"1366","2012-06-04",3.44
"1367","2012-06-05",3.55
"1368","2012-06-06",3.68
"1369","2012-06-07",3.6
"1370","2012-06-08",3.59
"1371","2012-06-11",3.55
"1372","2012-06-12",3.62
"1373","2012-06-13",3.44
"1374","2012-06-14",3.5
"1375","2012-06-15",3.59
"1376","2012-06-18",3.57
"1377","2012-06-19",3.62
"1378","2012-06-20",3.57
"1379","2012-06-21",3.39
"1380","2012-06-22",3.5
"1381","2012-06-25",3.36
"1382","2012-06-26",3.47
"1383","2012-06-27",3.5
"1384","2012-06-28",3.37
"1385","2012-06-29",3.44
"1386","2012-07-02",3.44
"1387","2012-07-03",3.6
"1388","2012-07-05",3.6
"1389","2012-07-06",3.44
"1390","2012-07-09",3.28
"1391","2012-07-10",3.09
"1392","2012-07-11",2.95
"1393","2012-07-12",3.1
"1394","2012-07-13",3.22
"1395","2012-07-16",3.3
"1396","2012-07-17",3.44
"1397","2012-07-18",3.37
"1398","2012-07-19",3.36
"1399","2012-07-20",3.41
"1400","2012-07-23",3.39
"1401","2012-07-24",3.28
"1402","2012-07-25",3.22
"1403","2012-07-26",3.31
"1404","2012-07-27",3.3
"1405","2012-07-30",3.29
"1406","2012-07-31",3.2
"1407","2012-08-01",3.2
"1408","2012-08-02",3.21
"1409","2012-08-03",3.3
"1410","2012-08-06",3.34
"1411","2012-08-07",3.38
"1412","2012-08-08",3.39
"1413","2012-08-09",3.4
"1414","2012-08-10",3.23
"1415","2012-08-13",3.33
"1416","2012-08-14",3.26
"1417","2012-08-15",3.35
"1418","2012-08-16",3.28
"1419","2012-08-17",3.37
"1420","2012-08-20",3.32
"1421","2012-08-21",3.38
"1422","2012-08-22",3.36
"1423","2012-08-23",3.36
"1424","2012-08-24",3.35
"1425","2012-08-27",3.33
"1426","2012-08-28",3.45
"1427","2012-08-29",3.54
"1428","2012-08-30",3.56
"1429","2012-08-31",3.56
"1430","2012-09-04",3.56
"1431","2012-09-05",3.54
"1432","2012-09-06",3.59
"1433","2012-09-07",3.55
"1434","2012-09-10",3.51
"1435","2012-09-11",3.5
"1436","2012-09-12",3.62
"1437","2012-09-13",3.55
"1438","2012-09-14",3.56
"1439","2012-09-17",3.57
"1440","2012-09-18",3.63
"1441","2012-09-19",3.62
"1442","2012-09-20",3.51
"1443","2012-09-21",3.52
"1444","2012-09-24",3.46
"1445","2012-09-25",3.37
"1446","2012-09-26",3.38
"1447","2012-09-27",3.42
"1448","2012-09-28",3.35
"1449","2012-10-01",3.3
"1450","2012-10-02",3.52
"1451","2012-10-03",3.59
"1452","2012-10-04",3.67
"1453","2012-10-05",3.49
"1454","2012-10-08",3.44
"1455","2012-10-09",3.37
"1456","2012-10-10",3.3
"1457","2012-10-11",3.28
"1458","2012-10-12",3.28
"1459","2012-10-15",3.3
"1460","2012-10-16",3.34
"1461","2012-10-17",3.35
"1462","2012-10-18",3.32
"1463","2012-10-19",3.3
"1464","2012-10-22",3.25
"1465","2012-10-23",3.22
"1466","2012-10-24",3.24
"1467","2012-10-25",3.23
"1468","2012-10-26",3.25
"1469","2012-10-31",3.27
"1470","2012-11-01",3.51
"1471","2012-11-02",3.54
"1472","2012-11-05",3.54
"1473","2012-11-06",3.41
"1474","2012-11-07",3.41
"1475","2012-11-08",3.37
"1476","2012-11-09",3.49
"1477","2012-11-12",3.42
"1478","2012-11-13",3.38
"1479","2012-11-14",3.36
"1480","2012-11-15",3.41
"1481","2012-11-16",3.44
"1482","2012-11-19",3.5
"1483","2012-11-20",3.49
"1484","2012-11-21",3.54
"1485","2012-11-23",3.49
"1486","2012-11-26",3.59
"1487","2012-11-27",3.58
"1488","2012-11-28",3.63
"1489","2012-11-29",3.63
"1490","2012-11-30",3.59
"1491","2012-12-03",3.62
"1492","2012-12-04",3.66
"1493","2012-12-05",3.57
"1494","2012-12-06",3.63
"1495","2012-12-07",3.61
"1496","2012-12-10",3.61
"1497","2012-12-11",3.78
"1498","2012-12-12",3.69
"1499","2012-12-13",3.61
"1500","2012-12-14",3.69
"1501","2012-12-17",3.64
"1502","2012-12-18",3.78
"1503","2012-12-19",3.65
"1504","2012-12-20",3.73
"1505","2012-12-21",3.65
"1506","2012-12-24",3.61
"1507","2012-12-26",3.64
"1508","2012-12-27",3.58
"1509","2012-12-28",3.57
"1510","2012-12-31",3.64
"1511","2013-01-02",3.8
"1512","2013-01-03",3.74
"1513","2013-01-04",3.58
"1514","2013-01-07",3.65
"1515","2013-01-08",3.67
"1516","2013-01-09",3.71
"1517","2013-01-10",3.73
"1518","2013-01-11",3.75
"1519","2013-01-14",3.75
"1520","2013-01-15",3.75
"1521","2013-01-16",3.74
"1522","2013-01-17",3.77
"1523","2013-01-18",3.76
"1524","2013-01-22",3.67
"1525","2013-01-23",3.58
"1526","2013-01-24",3.53
"1527","2013-01-25",3.61
"1528","2013-01-28",3.68
"1529","2013-01-29",3.66
"1530","2013-01-30",3.57
"1531","2013-01-31",3.69
"1532","2013-02-01",3.58
"1533","2013-02-04",3.5
"1534","2013-02-05",3.54
"1535","2013-02-06",3.56
"1536","2013-02-07",3.54
"1537","2013-02-08",3.58
"1538","2013-02-11",3.59
"1539","2013-02-12",3.59
"1540","2013-02-13",3.58
"1541","2013-02-14",3.56
"1542","2013-02-15",3.57
"1543","2013-02-19",3.61
"1544","2013-02-20",3.56
"1545","2013-02-21",3.51
"1546","2013-02-22",3.54
"1547","2013-02-25",3.48
"1548","2013-02-26",3.46
"1549","2013-02-27",3.51
"1550","2013-02-28",3.51
"1551","2013-03-01",3.5
"1552","2013-03-04",3.46
"1553","2013-03-05",3.52
"1554","2013-03-06",3.5
"1555","2013-03-07",3.48
"1556","2013-03-08",3.54
"1557","2013-03-11",3.53
"1558","2013-03-12",3.55
"1559","2013-03-13",3.58
"1560","2013-03-14",3.58
"1561","2013-03-15",3.55
"1562","2013-03-18",3.55
"1563","2013-03-19",3.5
"1564","2013-03-20",3.52
"1565","2013-03-21",3.49
"1566","2013-03-22",3.5
"1567","2013-03-25",3.44
"1568","2013-03-26",3.4
"1569","2013-03-27",3.4
"1570","2013-03-28",3.37
"1571","2013-04-01",3.24
"1572","2013-04-02",3.18
"1573","2013-04-03",3.18
"1574","2013-04-04",3.23
"1575","2013-04-05",3.19
"1576","2013-04-08",3.17
"1577","2013-04-09",3.15
"1578","2013-04-10",3.19
"1579","2013-04-11",3.19
"1580","2013-04-12",3.14
"1581","2013-04-15",3
"1582","2013-04-16",3.05
"1583","2013-04-17",3.05
"1584","2013-04-18",3.02
"1585","2013-04-19",3.05
"1586","2013-04-22",3.02
"1587","2013-04-23",3.05
"1588","2013-04-24",3.06
"1589","2013-04-25",3.08
"1590","2013-04-26",3.27
"1591","2013-04-29",3.29
"1592","2013-04-30",3.33
"1593","2013-05-01",3.14
"1594","2013-05-02",3.17
"1595","2013-05-03",3.21
"1596","2013-05-06",3.28
"1597","2013-05-07",3.3
"1598","2013-05-08",3.31
"1599","2013-05-09",3.33
"1600","2013-05-10",3.29
"1601","2013-05-13",3.32
"1602","2013-05-14",3.36
"1603","2013-05-15",3.4
"1604","2013-05-16",3.42
"1605","2013-05-17",3.46
"1606","2013-05-20",3.43
"1607","2013-05-21",3.42
"1608","2013-05-22",3.41
"1609","2013-05-23",3.42
"1610","2013-05-24",3.46
"1611","2013-05-28",3.49
"1612","2013-05-29",3.51
"1613","2013-05-30",3.54
"1614","2013-05-31",3.56
"1615","2013-06-03",3.62
"1616","2013-06-04",3.5
"1617","2013-06-05",3.48
"1618","2013-06-06",3.51
"1619","2013-06-07",3.47
"1620","2013-06-10",3.53
"1621","2013-06-11",3.52
"1622","2013-06-12",3.51
"1623","2013-06-13",3.57
"1624","2013-06-14",3.53
"1625","2013-06-17",3.55
"1626","2013-06-18",3.55
"1627","2013-06-19",3.53
"1628","2013-06-20",3.46
"1629","2013-06-21",3.53
"1630","2013-06-24",3.48
"1631","2013-06-25",3.47
"1632","2013-06-26",3.43
"1633","2013-06-27",3.46
"1634","2013-06-28",3.44
"1635","2013-07-01",3.51
"1636","2013-07-02",3.54
"1637","2013-07-03",3.53
"1638","2013-07-05",3.54
"1639","2013-07-08",3.55
"1640","2013-07-09",3.55
"1641","2013-07-10",3.55
"1642","2013-07-11",3.59
"1643","2013-07-12",3.58
"1644","2013-07-15",3.59
"1645","2013-07-16",3.58
"1646","2013-07-17",3.78
"1647","2013-07-18",3.85
"1648","2013-07-19",3.91
"1649","2013-07-22",4.06
"1650","2013-07-23",4.09
"1651","2013-07-24",4.08
"1652","2013-07-25",4.09
"1653","2013-07-26",4.05
"1654","2013-07-29",4.01
"1655","2013-07-30",4.06
"1656","2013-07-31",4.33
"1657","2013-08-01",4.18
"1658","2013-08-02",4.12
"1659","2013-08-05",4.11
"1660","2013-08-06",4.04
"1661","2013-08-07",4.09
"1662","2013-08-08",4.09
"1663","2013-08-09",4.08
"1664","2013-08-12",4.1
"1665","2013-08-13",4.09
"1666","2013-08-14",4.08
"1667","2013-08-15",3.95
"1668","2013-08-16",3.89
"1669","2013-08-19",3.82
"1670","2013-08-20",3.84
"1671","2013-08-21",3.89
"1672","2013-08-22",3.88
"1673","2013-08-23",3.86
"1674","2013-08-26",3.87
"1675","2013-08-27",3.72
"1676","2013-08-28",3.73
"1677","2013-08-29",3.77
"1678","2013-08-30",3.73
"1679","2013-09-03",3.84
"1680","2013-09-04",3.87
"1681","2013-09-05",3.96
"1682","2013-09-06",3.91
"1683","2013-09-09",4.02
"1684","2013-09-10",4.03
"1685","2013-09-11",4.03
"1686","2013-09-12",4.33
"1687","2013-09-13",4.33
"1688","2013-09-16",4.37
"1689","2013-09-17",4.48
"1690","2013-09-18",4.55
"1691","2013-09-19",4.8
"1692","2013-09-20",5
"1693","2013-09-23",5.09
"1694","2013-09-24",5.04
"1695","2013-09-25",4.96
"1696","2013-09-26",5.11
"1697","2013-09-27",5.18
"1698","2013-09-30",5.22
"1699","2013-10-01",5.25
"1700","2013-10-02",5.2
"1701","2013-10-03",5.17
"1702","2013-10-04",5.16
"1703","2013-10-07",5.18
"1704","2013-10-08",5.14
"1705","2013-10-09",5.11
"1706","2013-10-10",5.34
"1707","2013-10-11",5.44
"1708","2013-10-14",5.52
"1709","2013-10-15",5.52
"1710","2013-10-16",5.76
"1711","2013-10-17",5.66
"1712","2013-10-18",5.83
"1713","2013-10-21",5.94
"1714","2013-10-22",5.75
"1715","2013-10-23",5.63
"1716","2013-10-24",5.57
"1717","2013-10-25",5.49
"1718","2013-10-28",5.43
"1719","2013-10-29",5.5
"1720","2013-10-30",5.31
"1721","2013-10-31",5.37
"1722","2013-11-01",5.38
"1723","2013-11-04",6.3
"1724","2013-11-05",6.02
"1725","2013-11-06",6.15
"1726","2013-11-07",6.01
"1727","2013-11-08",6.29
"1728","2013-11-11",6.29
"1729","2013-11-12",6.47
"1730","2013-11-13",6.39
"1731","2013-11-14",6.28
"1732","2013-11-15",6.26
"1733","2013-11-18",6.32
"1734","2013-11-19",6.22
"1735","2013-11-20",6.26
"1736","2013-11-21",6.4
"1737","2013-11-22",6.26
"1738","2013-11-25",6.32
"1739","2013-11-26",6.87
"1740","2013-11-27",6.98
"1741","2013-11-29",6.95
"1742","2013-12-02",6.86
"1743","2013-12-03",6.82
"1744","2013-12-04",6.93
"1745","2013-12-05",7.1
"1746","2013-12-06",6.99
"1747","2013-12-09",6.92
"1748","2013-12-10",7
"1749","2013-12-11",6.78
"1750","2013-12-12",6.69
"1751","2013-12-13",6.85
"1752","2013-12-16",6.88
"1753","2013-12-17",6.84
"1754","2013-12-18",6.89
"1755","2013-12-19",7.03
"1756","2013-12-20",6.92
"1757","2013-12-23",7.1
"1758","2013-12-24",7.18
"1759","2013-12-26",7.04
"1760","2013-12-27",7.04
"1761","2013-12-30",6.99
"1762","2013-12-31",6.98
"1763","2014-01-02",6.99
"1764","2014-01-03",7.03
"1765","2014-01-06",6.93
"1766","2014-01-07",6.93
"1767","2014-01-08",7.17
"1768","2014-01-09",7.33
"1769","2014-01-10",7.44
"1770","2014-01-13",6.99
"1771","2014-01-14",7.7
"1772","2014-01-15",7.82
"1773","2014-01-16",7.74
"1774","2014-01-17",7.48
"1775","2014-01-21",7.57
"1776","2014-01-22",7.76
"1777","2014-01-23",7.81
"1778","2014-01-24",7.35
"1779","2014-01-27",7.24
"1780","2014-01-28",7.25
"1781","2014-01-29",7.11
"1782","2014-01-30",7.45
"1783","2014-01-31",7.32
"1784","2014-02-03",6.9
"1785","2014-02-04",7.04
"1786","2014-02-05",5.92
"1787","2014-02-06",5.89
"1788","2014-02-07",5.67
"1789","2014-02-10",5.5
"1790","2014-02-11",5.51
"1791","2014-02-12",5.47
"1792","2014-02-13",5.39
"1793","2014-02-14",5.93
"1794","2014-02-18",5.79
"1795","2014-02-19",5.76
"1796","2014-02-20",5.88
"1797","2014-02-21",6.01
"1798","2014-02-24",5.87
"1799","2014-02-25",5.69
"1800","2014-02-26",6
"1801","2014-02-27",5.89
"1802","2014-02-28",5.73
"1803","2014-03-03",5.7
"1804","2014-03-04",6.05
"1805","2014-03-05",5.95
"1806","2014-03-06",5.99
"1807","2014-03-07",5.94
"1808","2014-03-10",5.91
"1809","2014-03-11",5.79
"1810","2014-03-12",5.76
"1811","2014-03-13",5.66
"1812","2014-03-14",5.62
"1813","2014-03-17",5.78
"1814","2014-03-18",5.71
"1815","2014-03-19",5.61
"1816","2014-03-20",5.82
"1817","2014-03-21",5.86
"1818","2014-03-24",5.69
"1819","2014-03-25",5.71
"1820","2014-03-26",5.54
"1821","2014-03-27",5.56
"1822","2014-03-28",5.6
"1823","2014-03-31",5.8
"1824","2014-04-01",6.09
"1825","2014-04-02",6.1
"1826","2014-04-03",6.04
"1827","2014-04-04",6.05
"1828","2014-04-07",5.88
"1829","2014-04-08",5.86
"1830","2014-04-09",5.94
"1831","2014-04-10",5.75
"1832","2014-04-11",5.62
"1833","2014-04-14",5.62
"1834","2014-04-15",5.65
"1835","2014-04-16",5.62
"1836","2014-04-17",5.67
"1837","2014-04-21",5.66
"1838","2014-04-22",5.79
"1839","2014-04-23",5.7
"1840","2014-04-24",5.65
"1841","2014-04-25",5.56
"1842","2014-04-28",5.54
"1843","2014-04-29",5.5
"1844","2014-04-30",5.72
"1845","2014-05-01",5.55
"1846","2014-05-02",5.53
"1847","2014-05-05",5.56
"1848","2014-05-06",5.33
"1849","2014-05-07",3.95
"1850","2014-05-08",3.55
"1851","2014-05-09",3.68
"1852","2014-05-12",3.86
"1853","2014-05-13",3.8
"1854","2014-05-14",3.84
"1855","2014-05-15",4.03
"1856","2014-05-16",4.09
"1857","2014-05-19",4.24
"1858","2014-05-20",4.2
"1859","2014-05-21",4
"1860","2014-05-22",3.95
"1861","2014-05-23",3.96
"1862","2014-05-27",4.16
"1863","2014-05-28",3.97
"1864","2014-05-29",3.99
"1865","2014-05-30",3.98
"1866","2014-06-02",3.85
"1867","2014-06-03",3.78
"1868","2014-06-04",3.98
"1869","2014-06-05",4.07
"1870","2014-06-06",4.11
"1871","2014-06-09",4.16
"1872","2014-06-10",4.19
"1873","2014-06-11",4.16
"1874","2014-06-12",4.1
"1875","2014-06-13",4.14
"1876","2014-06-16",4.1
"1877","2014-06-17",4.16
"1878","2014-06-18",4.16
"1879","2014-06-19",4.09
"1880","2014-06-20",4.2
"1881","2014-06-23",4.15
"1882","2014-06-24",4.24
"1883","2014-06-25",4.36
"1884","2014-06-26",4.28
"1885","2014-06-27",4.26
"1886","2014-06-30",4.44
"1887","2014-07-01",4.45
"1888","2014-07-02",4.35
"1889","2014-07-03",4.42
"1890","2014-07-07",4.35
"1891","2014-07-08",4.26
"1892","2014-07-09",4.25
"1893","2014-07-10",4.24
"1894","2014-07-11",4.38
"1895","2014-07-14",4.42
"1896","2014-07-15",4.5
"1897","2014-07-16",4.38
"1898","2014-07-17",4.24
"1899","2014-07-18",4.37
"1900","2014-07-21",5.06
"1901","2014-07-22",5.15
"1902","2014-07-23",4.94
"1903","2014-07-24",4.95
"1904","2014-07-25",4.79
"1905","2014-07-28",4.83
"1906","2014-07-29",4.79
"1907","2014-07-30",4.8
"1908","2014-07-31",4.7
"1909","2014-08-01",4.59
"1910","2014-08-04",4.64
"1911","2014-08-05",4.66
"1912","2014-08-06",4.75
"1913","2014-08-07",4.7
"1914","2014-08-08",4.81
"1915","2014-08-11",4.89
"1916","2014-08-12",4.89
"1917","2014-08-13",4.99
"1918","2014-08-14",5.35
"1919","2014-08-15",4.95
"1920","2014-08-18",5.21
"1921","2014-08-19",5.24
"1922","2014-08-20",5.28
"1923","2014-08-21",5.23
"1924","2014-08-22",5.33
"1925","2014-08-25",5.27
"1926","2014-08-26",5.31
"1927","2014-08-27",5.38
"1928","2014-08-28",5.24
"1929","2014-08-29",5.33
"1930","2014-09-02",5.27
"1931","2014-09-03",5.31
"1932","2014-09-04",5.23
"1933","2014-09-05",5.22
"1934","2014-09-08",5.24
