"","date","CHMA"
"998","2019-07-02",7.9
"999","2019-07-03",7.87
"1000","2019-07-05",7.69
"1001","2019-07-08",7.14
"1002","2019-07-09",6.95
"1003","2019-07-10",7.23
"1004","2019-07-11",6.6
"1005","2019-07-12",6.44
"1006","2019-07-15",6.51
"1007","2019-07-16",6.33
"1008","2019-07-17",5.87
"1009","2019-07-18",6.26
"1010","2019-07-19",6.3
"1011","2019-07-22",6.2
"1012","2019-07-23",7.86
"1013","2019-07-24",6.5
"1014","2019-07-25",5.66
"1015","2019-07-26",5.46
"1016","2019-07-29",5.56
"1017","2019-07-30",5.51
"1018","2019-07-31",5.49
"1019","2019-08-01",5.14
"1020","2019-08-02",5.07
"1021","2019-08-05",4.85
"1022","2019-08-06",4.99
"1023","2019-08-07",4.97
"1024","2019-08-08",5.03
"1025","2019-08-09",5.07
"1026","2019-08-12",5.21
"1027","2019-08-13",5.15
"1028","2019-08-14",4.97
"1029","2019-08-15",4.99
"1030","2019-08-16",4.88
"1031","2019-08-19",5.08
"1032","2019-08-20",5.47
"1033","2019-08-21",5.5
"1034","2019-08-22",5.49
"1035","2019-08-23",5.18
"1036","2019-08-26",5.36
"1037","2019-08-27",5.09
"1038","2019-08-28",5.03
"1039","2019-08-29",5.16
"1040","2019-08-30",5.18
"1041","2019-09-03",5.05
"1042","2019-09-04",5.01
"1043","2019-09-05",5.13
"1044","2019-09-06",5.19
"1045","2019-09-09",4.83
"1046","2019-09-10",5.05
"1047","2019-09-11",5.25
"1048","2019-09-12",5.24
"1049","2019-09-13",5.22
"1050","2019-09-16",5.25
"1051","2019-09-17",5.49
"1052","2019-09-18",5.71
"1053","2019-09-19",5.65
"1054","2019-09-20",5.68
"1055","2019-09-23",5.57
"1056","2019-09-24",5.26
"1057","2019-09-25",5.35
"1058","2019-09-26",4.97
"1059","2019-09-27",4.87
"1060","2019-09-30",4.95
"1061","2019-10-01",4.72
"1062","2019-10-02",4.86
"1063","2019-10-03",4.99
"1064","2019-10-04",4.97
"1065","2019-10-07",4.85
"1066","2019-10-08",4.68
"1067","2019-10-09",4.57
"1068","2019-10-10",4.61
"1069","2019-10-11",4.79
"1070","2019-10-14",4.72
"1071","2019-10-15",4.84
"1072","2019-10-16",5.09
"1073","2019-10-17",5.05
"1074","2019-10-18",5.09
"1075","2019-10-21",5.16
"1076","2019-10-22",5.12
"1077","2019-10-23",5.2
"1078","2019-10-24",5.13
"1079","2019-10-25",5.35
"1080","2019-10-28",5.31
"1081","2019-10-29",5.2
"1082","2019-10-30",5.27
"1083","2019-10-31",5.24
"1084","2019-11-01",5.46
"1085","2019-11-04",5.38
"1086","2019-11-05",5.38
"1087","2019-11-06",5.42
"1088","2019-11-07",5.35
"1089","2019-11-08",5.25
"1090","2019-11-11",5.27
"1091","2019-11-12",5.29
"1092","2019-11-13",5.25
"1093","2019-11-14",5.03
"1094","2019-11-15",5.02
"1095","2019-11-18",5.1
"1096","2019-11-19",5.49
"1097","2019-11-20",5.49
"1098","2019-11-21",5.48
"1099","2019-11-22",5.37
"1100","2019-11-25",5.4
"1101","2019-11-26",5.32
"1102","2019-11-27",5.45
"1103","2019-11-29",5.35
"1104","2019-12-02",5.22
"1105","2019-12-03",5.3
"1106","2019-12-04",5.32
"1107","2019-12-05",5.3
"1108","2019-12-06",5.27
"1109","2019-12-09",5.29
"1110","2019-12-10",5.37
"1111","2019-12-11",5.32
"1112","2019-12-12",5.33
"1113","2019-12-13",5.3
"1114","2019-12-16",5.3
"1115","2019-12-17",5.32
"1116","2019-12-18",5.46
"1117","2019-12-19",5.55
"1118","2019-12-20",5.5
"1119","2019-12-23",5.52
"1120","2019-12-24",5.54
"1121","2019-12-26",5.5
"1122","2019-12-27",5.17
"1123","2019-12-30",5.05
"1124","2019-12-31",4.96
"1125","2020-01-02",4.82
"1126","2020-01-03",4.74
"1127","2020-01-06",4.64
"1128","2020-01-07",4.68
"1129","2020-01-08",4.86
"1130","2020-01-09",4.9
"1131","2020-01-10",4.67
"1132","2020-01-13",4.74
"1133","2020-01-14",5.175
"1134","2020-01-15",5.16
"1135","2020-01-16",5.02
"1136","2020-01-17",4.89
"1137","2020-01-21",4.77
"1138","2020-01-22",4.77
"1139","2020-01-23",4.75
"1140","2020-01-24",4.63
"1141","2020-01-27",4.58
"1142","2020-01-28",4.76
"1143","2020-01-29",4.75
"1144","2020-01-30",4.79
"1145","2020-01-31",4.72
"1146","2020-02-03",4.89
"1147","2020-02-04",4.85
"1148","2020-02-05",4.92
"1149","2020-02-06",4.86
"1150","2020-02-07",4.84
"1151","2020-02-10",4.91
"1152","2020-02-11",4.77
"1153","2020-02-12",4.62
"1154","2020-02-13",4.55
"1155","2020-02-14",4.57
"1156","2020-02-18",4.61
"1157","2020-02-19",4.56
"1158","2020-02-20",4.54
"1159","2020-02-21",4.6
"1160","2020-02-24",4.41
"1161","2020-02-25",4.48
"1162","2020-02-26",4.42
"1163","2020-02-27",4.5
"1164","2020-02-28",4.45
"1165","2020-03-02",4.68
"1166","2020-03-03",4.79
"1167","2020-03-04",4.96
"1168","2020-03-05",4.9
"1169","2020-03-06",4.57
"1170","2020-03-09",4.5
"1171","2020-03-10",4.52
"1172","2020-03-11",3.92
"1173","2020-03-12",3.46
"1174","2020-03-13",3.59
"1175","2020-03-16",3.21
"1176","2020-03-17",3.57
"1177","2020-03-18",2.98
"1178","2020-03-19",3.35
"1179","2020-03-20",3.34
"1180","2020-03-23",3.54
"1181","2020-03-24",3.73
"1182","2020-03-25",3.58
"1183","2020-03-26",3.88
"1184","2020-03-27",3.52
"1185","2020-03-30",3.59
"1186","2020-03-31",3.65
"1187","2020-04-01",3.43
"1188","2020-04-02",3.4
"1189","2020-04-03",3.39
"1190","2020-04-06",3.79
"1191","2020-04-07",3.53
"1192","2020-04-08",3.99
"1193","2020-04-09",3.99
"1194","2020-04-13",4.045
"1195","2020-04-14",4.17
"1196","2020-04-15",4.24
"1197","2020-04-16",4.42
"1198","2020-04-17",4.53
"1199","2020-04-20",4.52
"1200","2020-04-21",4.38
"1201","2020-04-22",4.43
"1202","2020-04-23",4.45
"1203","2020-04-24",4.59
"1204","2020-04-27",4.86
"1205","2020-04-28",5.25
"1206","2020-04-29",5.45
"1207","2020-04-30",5.17
"1208","2020-05-01",4.97
"1209","2020-05-04",5.23
"1210","2020-05-05",5.66
"1211","2020-05-06",5.5
"1212","2020-05-07",5.39
"1213","2020-05-08",5.46
"1214","2020-05-11",5.93
"1215","2020-05-12",5.55
"1216","2020-05-13",5.36
"1217","2020-05-14",5.23
"1218","2020-05-15",5.29
"1219","2020-05-18",5.84
"1220","2020-05-19",6.13
"1221","2020-05-20",6.3
"1222","2020-05-21",6.49
"1223","2020-05-22",6.81
"1224","2020-05-26",6.65
"1225","2020-05-27",6.43
"1226","2020-05-28",6.4
"1227","2020-05-29",6.25
"1228","2020-06-01",6.26
"1229","2020-06-02",6.12
"1230","2020-06-03",6.21
"1231","2020-06-04",6.27
"1232","2020-06-05",6.43
"1233","2020-06-08",6.55
"1234","2020-06-09",6.47
"1235","2020-06-10",6.21
"1236","2020-06-11",5.81
"1237","2020-06-12",6.12
"1238","2020-06-15",6.43
"1239","2020-06-16",6.44
"1240","2020-06-17",6.48
"1241","2020-06-18",6.71
"1242","2020-06-19",7.04
"1243","2020-06-22",7.01
"1244","2020-06-23",7
"1245","2020-06-24",6.78
"1246","2020-06-25",6.57
"1247","2020-06-26",6.08
"1248","2020-06-29",5.62
"1249","2020-06-30",5.38
"1250","2020-07-01",4.65
"1251","2020-07-02",4.51
"1252","2020-07-06",4.71
"1253","2020-07-07",4.66
"1254","2020-07-08",4.51
"1255","2020-07-09",4.46
"1256","2020-07-10",4.32
"1257","2020-07-13",4.29
"1258","2020-07-14",4.16
"1259","2020-07-15",4.115
"1260","2020-07-16",4.77
"1261","2020-07-17",4.875
"1262","2020-07-20",4.65
"1263","2020-07-21",4.675
"1264","2020-07-22",4.75
"1265","2020-07-23",4.53
"1266","2020-07-24",4.43
"1267","2020-07-27",4.53
"1268","2020-07-28",4.48
"1269","2020-07-29",4.39
"1270","2020-07-30",4.39
"1271","2020-07-31",4.37
"1272","2020-08-03",4.645
"1273","2020-08-04",4.59
"1274","2020-08-05",4.73
"1275","2020-08-06",4.71
"1276","2020-08-07",4.79
"1277","2020-08-10",4.8
"1278","2020-08-11",4.56
"1279","2020-08-12",4.44
"1280","2020-08-13",4.5
"1281","2020-08-14",4.57
"1282","2020-08-17",4.71
"1283","2020-08-18",4.7
"1284","2020-08-19",5
"1285","2020-08-20",5.01
"1286","2020-08-21",4.97
"1287","2020-08-24",5
"1288","2020-08-25",5.11
"1289","2020-08-26",5
"1290","2020-08-27",4.96
"1291","2020-08-28",5.03
"1292","2020-08-31",5.49
"1293","2020-09-01",5.27
"1294","2020-09-02",5.33
"1295","2020-09-03",5.21
"1296","2020-09-04",5.2
"1297","2020-09-08",5.23
"1298","2020-09-09",5.48
"1299","2020-09-10",5.35
"1300","2020-09-11",5.44
"1301","2020-09-14",5.5
"1302","2020-09-15",5.26
"1303","2020-09-16",5.31
"1304","2020-09-17",5.39
"1305","2020-09-18",5.43
"1306","2020-09-21",5.07
"1307","2020-09-22",4.93
"1308","2020-09-23",4.53
"1309","2020-09-24",4.39
"1310","2020-09-25",4.46
"1311","2020-09-28",4.4
"1312","2020-09-29",4.35
"1313","2020-09-30",4.3
"1314","2020-10-01",4.17
"1315","2020-10-02",4.09
"1316","2020-10-05",4.14
"1317","2020-10-06",4.14
"1318","2020-10-07",4.14
"1319","2020-10-08",4.06
"1320","2020-10-09",3.91
"1321","2020-10-12",3.91
"1322","2020-10-13",3.93
"1323","2020-10-14",4.01
"1324","2020-10-15",4.01
"1325","2020-10-16",4.01
"1326","2020-10-19",4
"1327","2020-10-20",3.91
"1328","2020-10-21",3.88
"1329","2020-10-22",3.89
"1330","2020-10-23",3.88
"1331","2020-10-26",3.83
"1332","2020-10-27",3.81
"1333","2020-10-28",3.72
"1334","2020-10-29",3.81
"1335","2020-10-30",3.75
"1336","2020-11-02",3.73
"1337","2020-11-03",3.75
"1338","2020-11-04",3.89
"1339","2020-11-05",3.94
"1340","2020-11-06",4.04
"1341","2020-11-09",4.02
"1342","2020-11-10",4.07
"1343","2020-11-11",4.05
"1344","2020-11-12",4
"1345","2020-11-13",3.99
"1346","2020-11-16",4.03
"1347","2020-11-17",4.04
"1348","2020-11-18",3.91
"1349","2020-11-19",3.99
"1350","2020-11-20",4
"1351","2020-11-23",3.93
"1352","2020-11-24",3.99
"1353","2020-11-25",4.25
"1354","2020-11-27",4.26
