"","date","JOBS"
"999","2010-12-17",24.945
"1000","2010-12-20",24.690001
"1001","2010-12-21",25.235001
"1002","2010-12-22",25.35
"1003","2010-12-23",25
"1004","2010-12-27",24.325001
"1005","2010-12-28",24.375
"1006","2010-12-29",24.549999
"1007","2010-12-30",24.305
"1008","2010-12-31",24.625
"1009","2011-01-03",25.58
"1010","2011-01-04",25.41
"1011","2011-01-05",25.805
"1012","2011-01-06",26.245001
"1013","2011-01-07",26.625
"1014","2011-01-10",28.549999
"1015","2011-01-11",29.5
"1016","2011-01-12",29.125
"1017","2011-01-13",28.940001
"1018","2011-01-14",28.965
"1019","2011-01-18",30.110001
"1020","2011-01-19",28.924999
"1021","2011-01-20",27.855
"1022","2011-01-21",27.639999
"1023","2011-01-24",28.205
"1024","2011-01-25",27.77
"1025","2011-01-26",28.295
"1026","2011-01-27",27.9
"1027","2011-01-28",26.75
"1028","2011-01-31",27.004999
"1029","2011-02-01",28.555
"1030","2011-02-02",28.690001
"1031","2011-02-03",28.870001
"1032","2011-02-04",28.975
"1033","2011-02-07",29.615
"1034","2011-02-08",29.51
"1035","2011-02-09",28.145
"1036","2011-02-10",28.16
"1037","2011-02-11",28.915001
"1038","2011-02-14",29.870001
"1039","2011-02-15",29.825001
"1040","2011-02-16",29.775
"1041","2011-02-17",29.834999
"1042","2011-02-18",29.975
"1043","2011-02-22",28.475
"1044","2011-02-23",28.02
"1045","2011-02-24",28.205
"1046","2011-02-25",30.115
"1047","2011-02-28",29.834999
"1048","2011-03-01",29.139999
"1049","2011-03-02",28.860001
"1050","2011-03-03",30.299999
"1051","2011-03-04",30.18
"1052","2011-03-07",28.860001
"1053","2011-03-08",28.85
"1054","2011-03-09",28.76
"1055","2011-03-10",28.254999
"1056","2011-03-11",28.285
"1057","2011-03-14",27.795
"1058","2011-03-15",27.055
"1059","2011-03-16",26.51
"1060","2011-03-17",27.23
"1061","2011-03-18",26.865
"1062","2011-03-21",29.075001
"1063","2011-03-22",29.264999
"1064","2011-03-23",29.83
"1065","2011-03-24",30.674999
"1066","2011-03-25",30.559999
"1067","2011-03-28",30.605
"1068","2011-03-29",31.025
"1069","2011-03-30",31.665001
"1070","2011-03-31",31.965
"1071","2011-04-01",32.18
"1072","2011-04-04",33.535
"1073","2011-04-05",33.465
"1074","2011-04-06",31.514999
"1075","2011-04-07",31.700001
"1076","2011-04-08",31.355
"1077","2011-04-11",30.555
"1078","2011-04-12",29.275
"1079","2011-04-13",30.74
"1080","2011-04-14",30.865
"1081","2011-04-15",30.530001
"1082","2011-04-18",29.65
"1083","2011-04-19",30.674999
"1084","2011-04-20",30.424999
"1085","2011-04-21",30.174999
"1086","2011-04-25",29.775
"1087","2011-04-26",29.48
"1088","2011-04-27",28.715
"1089","2011-04-28",28.184999
"1090","2011-04-29",27.995001
"1091","2011-05-02",28.225
"1092","2011-05-03",28.23
"1093","2011-05-04",27.75
"1094","2011-05-05",28.275
"1095","2011-05-06",31.844999
"1096","2011-05-09",31.825001
"1097","2011-05-10",31.915001
"1098","2011-05-11",31.620001
"1099","2011-05-12",30.594999
"1100","2011-05-13",30.415001
"1101","2011-05-16",29.145
"1102","2011-05-17",28.200001
"1103","2011-05-18",29.125
"1104","2011-05-19",29.105
"1105","2011-05-20",28.665001
"1106","2011-05-23",28.385
"1107","2011-05-24",28.09
"1108","2011-05-25",28.434999
"1109","2011-05-26",29.495001
"1110","2011-05-27",28.139999
"1111","2011-05-31",28.555
"1112","2011-06-01",28.030001
"1113","2011-06-02",28.07
"1114","2011-06-03",28.084999
"1115","2011-06-06",27.5
"1116","2011-06-07",23.83
"1117","2011-06-08",24.219999
"1118","2011-06-09",24.775
"1119","2011-06-10",24.889999
"1120","2011-06-13",22.52
"1121","2011-06-14",24.16
"1122","2011-06-15",23.360001
"1123","2011-06-16",22.985001
"1124","2011-06-17",23.795
"1125","2011-06-20",23.559999
"1126","2011-06-21",25.485001
"1127","2011-06-22",25.334999
"1128","2011-06-23",25
"1129","2011-06-24",24.76
"1130","2011-06-27",24.555
"1131","2011-06-28",26.475
"1132","2011-06-29",26.65
"1133","2011-06-30",28.065001
"1134","2011-07-01",28.635
"1135","2011-07-05",29.605
"1136","2011-07-06",29.23
"1137","2011-07-07",30.155001
"1138","2011-07-08",29.825001
"1139","2011-07-11",29.065001
"1140","2011-07-12",29.110001
"1141","2011-07-13",30.370001
"1142","2011-07-14",29.370001
"1143","2011-07-15",30.209999
"1144","2011-07-18",29.985001
"1145","2011-07-19",32.25
"1146","2011-07-20",31.91
"1147","2011-07-21",32.564999
"1148","2011-07-22",33.445
"1149","2011-07-25",34.110001
"1150","2011-07-26",34.48
"1151","2011-07-27",32.474998
"1152","2011-07-28",33.685001
"1153","2011-07-29",33.025002
"1154","2011-08-01",32.5
"1155","2011-08-02",31.530001
"1156","2011-08-03",30.434999
"1157","2011-08-04",29.045
"1158","2011-08-05",28.504999
"1159","2011-08-08",25.5
"1160","2011-08-09",27.66
"1161","2011-08-10",25.75
"1162","2011-08-11",27.225
"1163","2011-08-12",28
"1164","2011-08-15",29.315001
"1165","2011-08-16",28.75
"1166","2011-08-17",28.73
"1167","2011-08-18",26.995001
"1168","2011-08-19",26.969999
"1169","2011-08-22",26.215
"1170","2011-08-23",27.93
"1171","2011-08-24",27
"1172","2011-08-25",27.165001
"1173","2011-08-26",27.33
"1174","2011-08-29",28.379999
"1175","2011-08-30",28.459999
"1176","2011-08-31",27.9
"1177","2011-09-01",27.844999
"1178","2011-09-02",27.33
"1179","2011-09-06",25.895
"1180","2011-09-07",26.35
"1181","2011-09-08",25.934999
"1182","2011-09-09",25.785
"1183","2011-09-12",25.815001
"1184","2011-09-13",26.305
"1185","2011-09-14",26.959999
"1186","2011-09-15",27.584999
"1187","2011-09-16",28.445
"1188","2011-09-19",27.025
"1189","2011-09-20",26.295
"1190","2011-09-21",25.75
"1191","2011-09-22",23.110001
"1192","2011-09-23",23.42
"1193","2011-09-26",22.620001
"1194","2011-09-27",23.6
"1195","2011-09-28",22.190001
"1196","2011-09-29",21.92
"1197","2011-09-30",19.985001
"1198","2011-10-03",19.440001
"1199","2011-10-04",20.41
"1200","2011-10-05",20.940001
"1201","2011-10-06",20.790001
"1202","2011-10-07",20.65
"1203","2011-10-10",21.405001
"1204","2011-10-11",22.084999
"1205","2011-10-12",22.75
"1206","2011-10-13",22.5
"1207","2011-10-14",22.775
"1208","2011-10-17",21.440001
"1209","2011-10-18",21.045
"1210","2011-10-19",20.360001
"1211","2011-10-20",20.555
"1212","2011-10-21",22.045
"1213","2011-10-24",23
"1214","2011-10-25",21.965
"1215","2011-10-26",23.9
"1216","2011-10-27",24.950001
"1217","2011-10-28",24.745001
"1218","2011-10-31",23.09
"1219","2011-11-01",22.09
"1220","2011-11-02",23.129999
"1221","2011-11-03",23.025
"1222","2011-11-04",23.200001
"1223","2011-11-07",23.18
"1224","2011-11-08",22.860001
"1225","2011-11-09",22.02
"1226","2011-11-10",21.674999
"1227","2011-11-11",21.905001
"1228","2011-11-14",20.924999
"1229","2011-11-15",21.190001
"1230","2011-11-16",21.334999
"1231","2011-11-17",21
"1232","2011-11-18",21.004999
"1233","2011-11-21",20.325001
"1234","2011-11-22",21.325001
"1235","2011-11-23",20.299999
"1236","2011-11-25",20.23
"1237","2011-11-28",22.055
"1238","2011-11-29",21.549999
"1239","2011-11-30",22.695
"1240","2011-12-01",22.5
"1241","2011-12-02",22.629999
"1242","2011-12-05",23.195
"1243","2011-12-06",22.559999
"1244","2011-12-07",22.6
"1245","2011-12-08",22.1
"1246","2011-12-09",22.635
"1247","2011-12-12",22.225
"1248","2011-12-13",22.035
"1249","2011-12-14",21.125
"1250","2011-12-15",21.469999
"1251","2011-12-16",21.450001
"1252","2011-12-19",21.365
"1253","2011-12-20",21.915001
"1254","2011-12-21",21.295
"1255","2011-12-22",21.969999
"1256","2011-12-23",22.195
"1257","2011-12-27",21.844999
"1258","2011-12-28",21.475
"1259","2011-12-29",21.32
"1260","2011-12-30",20.969999
"1261","2012-01-03",21.25
"1262","2012-01-04",20.735001
"1263","2012-01-05",19.65
"1264","2012-01-06",19.43
"1265","2012-01-09",19.440001
"1266","2012-01-10",19.93
"1267","2012-01-11",20.184999
"1268","2012-01-12",20.674999
"1269","2012-01-13",20.559999
"1270","2012-01-17",21.110001
"1271","2012-01-18",21.684999
"1272","2012-01-19",22.1
"1273","2012-01-20",22.52
"1274","2012-01-23",22.1
"1275","2012-01-24",22.5
"1276","2012-01-25",22.665001
"1277","2012-01-26",22.5
"1278","2012-01-27",24.105
"1279","2012-01-30",22.389999
"1280","2012-01-31",22.475
"1281","2012-02-01",22.465
"1282","2012-02-02",22.495001
"1283","2012-02-03",22.665001
"1284","2012-02-06",22.440001
"1285","2012-02-07",22.125
"1286","2012-02-08",22.629999
"1287","2012-02-09",22.58
"1288","2012-02-10",22.27
"1289","2012-02-13",22.475
"1290","2012-02-14",22.424999
"1291","2012-02-15",23.275
"1292","2012-02-16",22.389999
"1293","2012-02-17",22.450001
"1294","2012-02-21",22.5
"1295","2012-02-22",22.5
"1296","2012-02-23",22.610001
"1297","2012-02-24",25.32
"1298","2012-02-27",24.92
"1299","2012-02-28",24.959999
"1300","2012-02-29",25.540001
"1301","2012-03-01",26.004999
"1302","2012-03-02",26.77
"1303","2012-03-05",26.780001
"1304","2012-03-06",25.795
"1305","2012-03-07",26.33
"1306","2012-03-08",27.309999
"1307","2012-03-09",27.74
"1308","2012-03-12",29.02
"1309","2012-03-13",29.045
"1310","2012-03-14",28.815001
"1311","2012-03-15",29.264999
"1312","2012-03-16",29.24
"1313","2012-03-19",29.915001
"1314","2012-03-20",28.995001
"1315","2012-03-21",29.135
"1316","2012-03-22",29.02
"1317","2012-03-23",28.594999
"1318","2012-03-26",29.674999
"1319","2012-03-27",29.76
"1320","2012-03-28",29.48
"1321","2012-03-29",28.59
"1322","2012-03-30",28.43
"1323","2012-04-02",29.84
"1324","2012-04-03",31.870001
"1325","2012-04-04",30.485001
"1326","2012-04-05",31.139999
"1327","2012-04-09",29.785
"1328","2012-04-10",28.575001
"1329","2012-04-11",28.395
"1330","2012-04-12",29.695
"1331","2012-04-13",29.23
"1332","2012-04-16",28.889999
"1333","2012-04-17",30.155001
"1334","2012-04-18",29.91
"1335","2012-04-19",29.834999
"1336","2012-04-20",30.174999
"1337","2012-04-23",29.02
"1338","2012-04-24",29.035
"1339","2012-04-25",29.5
"1340","2012-04-26",30.395
"1341","2012-04-27",30.5
"1342","2012-04-30",30.360001
"1343","2012-05-01",30.674999
"1344","2012-05-02",30.030001
"1345","2012-05-03",28.934999
"1346","2012-05-04",28.93
"1347","2012-05-07",29.02
"1348","2012-05-08",29.195
"1349","2012-05-09",27.975
"1350","2012-05-10",25.65
"1351","2012-05-11",24.700001
"1352","2012-05-14",24.924999
"1353","2012-05-15",24.629999
"1354","2012-05-16",24.504999
"1355","2012-05-17",23.785
"1356","2012-05-18",23.370001
"1357","2012-05-21",24.690001
"1358","2012-05-22",24.325001
"1359","2012-05-23",23.610001
"1360","2012-05-24",23.295
"1361","2012-05-25",23.129999
"1362","2012-05-29",23.6
"1363","2012-05-30",23.209999
"1364","2012-05-31",23.25
"1365","2012-06-01",22.639999
"1366","2012-06-04",22.315001
"1367","2012-06-05",22.940001
"1368","2012-06-06",23.684999
"1369","2012-06-07",23.74
"1370","2012-06-08",22.844999
"1371","2012-06-11",22.129999
"1372","2012-06-12",22.555
"1373","2012-06-13",22.5
"1374","2012-06-14",22.584999
"1375","2012-06-15",22.639999
"1376","2012-06-18",22.705
"1377","2012-06-19",23.004999
"1378","2012-06-20",23.855
"1379","2012-06-21",22.674999
"1380","2012-06-22",22.799999
"1381","2012-06-25",21.99
"1382","2012-06-26",21.895
"1383","2012-06-27",22.27
"1384","2012-06-28",22
"1385","2012-06-29",22.775
"1386","2012-07-02",22.504999
"1387","2012-07-03",23.094999
"1388","2012-07-05",23.155001
"1389","2012-07-06",22.9
"1390","2012-07-09",22.049999
"1391","2012-07-10",21.030001
"1392","2012-07-11",20.995001
"1393","2012-07-12",20.48
"1394","2012-07-13",21.065001
"1395","2012-07-16",21.01
"1396","2012-07-17",20.165001
"1397","2012-07-18",18.370001
"1398","2012-07-19",18.065001
"1399","2012-07-20",18.02
"1400","2012-07-23",18.129999
"1401","2012-07-24",18.004999
"1402","2012-07-25",17.940001
"1403","2012-07-26",17.969999
"1404","2012-07-27",17.915001
"1405","2012-07-30",17.65
"1406","2012-07-31",17.325001
"1407","2012-08-01",17.165001
"1408","2012-08-02",17.15
"1409","2012-08-03",17.440001
"1410","2012-08-06",17.725
"1411","2012-08-07",17.875
"1412","2012-08-08",17.9
"1413","2012-08-09",18.219999
"1414","2012-08-10",21.92
"1415","2012-08-13",20.945
"1416","2012-08-14",20.35
"1417","2012-08-15",20.695
"1418","2012-08-16",20.68
"1419","2012-08-17",20.34
"1420","2012-08-20",20.355
"1421","2012-08-21",20.51
"1422","2012-08-22",20.77
"1423","2012-08-23",20.5
"1424","2012-08-24",20.5
"1425","2012-08-27",20.66
"1426","2012-08-28",20.785
"1427","2012-08-29",21.190001
"1428","2012-08-30",21.030001
"1429","2012-08-31",21.105
"1430","2012-09-04",21.02
"1431","2012-09-05",21.17
"1432","2012-09-06",21.450001
"1433","2012-09-07",22.125
"1434","2012-09-10",21.855
"1435","2012-09-11",22.105
"1436","2012-09-12",22.125
"1437","2012-09-13",21.934999
"1438","2012-09-14",22.24
"1439","2012-09-17",22.225
"1440","2012-09-18",21.91
"1441","2012-09-19",22.275
"1442","2012-09-20",22.334999
"1443","2012-09-21",22.115
"1444","2012-09-24",22.125
"1445","2012-09-25",22.299999
"1446","2012-09-26",22.025
"1447","2012-09-27",22.635
"1448","2012-09-28",22.4
"1449","2012-10-01",22.389999
"1450","2012-10-02",23.440001
"1451","2012-10-03",23.700001
"1452","2012-10-04",23.52
"1453","2012-10-05",23.469999
"1454","2012-10-08",23.48
"1455","2012-10-09",22.74
"1456","2012-10-10",22.555
"1457","2012-10-11",22.67
"1458","2012-10-12",22.75
"1459","2012-10-15",23.065001
"1460","2012-10-16",23.125
"1461","2012-10-17",23.475
"1462","2012-10-18",23.540001
"1463","2012-10-19",23.040001
"1464","2012-10-22",23.485001
"1465","2012-10-23",23.059999
"1466","2012-10-24",23.325001
"1467","2012-10-25",23.344999
"1468","2012-10-26",23.049999
"1469","2012-10-31",23.514999
"1470","2012-11-01",23.725
"1471","2012-11-02",22.969999
"1472","2012-11-05",23.6
"1473","2012-11-06",23.9
"1474","2012-11-07",23.379999
"1475","2012-11-08",25.225
"1476","2012-11-09",26.504999
"1477","2012-11-12",26.860001
"1478","2012-11-13",26.51
"1479","2012-11-14",26.620001
"1480","2012-11-15",26.725
"1481","2012-11-16",26.940001
"1482","2012-11-19",27.02
"1483","2012-11-20",26.674999
"1484","2012-11-21",26.605
"1485","2012-11-23",26.625
"1486","2012-11-26",26.575001
"1487","2012-11-27",26.975
"1488","2012-11-28",26.58
"1489","2012-11-29",26.58
"1490","2012-11-30",26.434999
"1491","2012-12-03",26.469999
"1492","2012-12-04",25.23
"1493","2012-12-05",23.775
"1494","2012-12-06",23.555
"1495","2012-12-07",23.48
"1496","2012-12-10",23.424999
"1497","2012-12-11",23.27
"1498","2012-12-12",23.34
"1499","2012-12-13",23.18
"1500","2012-12-14",23.469999
"1501","2012-12-17",23.309999
"1502","2012-12-18",23.280001
"1503","2012-12-19",23.754999
"1504","2012-12-20",23.75
"1505","2012-12-21",23.514999
"1506","2012-12-24",23.41
"1507","2012-12-26",23.594999
"1508","2012-12-27",23.77
"1509","2012-12-28",23.129999
"1510","2012-12-31",23.375
"1511","2013-01-02",24.049999
"1512","2013-01-03",24.315001
"1513","2013-01-04",26.51
"1514","2013-01-07",26.4
"1515","2013-01-08",26.254999
"1516","2013-01-09",26.59
"1517","2013-01-10",26.309999
"1518","2013-01-11",26.190001
"1519","2013-01-14",26.575001
"1520","2013-01-15",27.120001
"1521","2013-01-16",26.674999
"1522","2013-01-17",27.08
"1523","2013-01-18",27.105
"1524","2013-01-22",27.445
"1525","2013-01-23",26.865
"1526","2013-01-24",26.555
"1527","2013-01-25",26.584999
"1528","2013-01-28",26.709999
"1529","2013-01-29",26.629999
"1530","2013-01-30",27.155001
"1531","2013-01-31",27
"1532","2013-02-01",26.865
"1533","2013-02-04",26.805
"1534","2013-02-05",27.105
"1535","2013-02-06",27.35
"1536","2013-02-07",26.924999
"1537","2013-02-08",27.57
"1538","2013-02-11",27.754999
"1539","2013-02-12",28.525
"1540","2013-02-13",27.98
"1541","2013-02-14",28.08
"1542","2013-02-15",28.014999
"1543","2013-02-19",28.07
"1544","2013-02-20",28.715
"1545","2013-02-21",27.870001
"1546","2013-02-22",28.049999
"1547","2013-02-25",28.209999
"1548","2013-02-26",27.709999
"1549","2013-02-27",27.83
"1550","2013-02-28",27.754999
"1551","2013-03-01",27.895
"1552","2013-03-04",27.799999
"1553","2013-03-05",27.975
"1554","2013-03-06",27.799999
"1555","2013-03-07",27.875
"1556","2013-03-08",28.139999
"1557","2013-03-11",28.209999
"1558","2013-03-12",28.315001
"1559","2013-03-13",28.700001
"1560","2013-03-14",29
"1561","2013-03-15",28.73
"1562","2013-03-18",28.76
"1563","2013-03-19",28.875
"1564","2013-03-20",29.24
"1565","2013-03-21",28.969999
"1566","2013-03-22",29.365
"1567","2013-03-25",29.545
"1568","2013-03-26",29.889999
"1569","2013-03-27",29.92
"1570","2013-03-28",29.705
"1571","2013-04-01",29.66
"1572","2013-04-02",29.780001
"1573","2013-04-03",29.57
"1574","2013-04-04",30.045
"1575","2013-04-05",29.559999
"1576","2013-04-08",29.555
"1577","2013-04-09",29.85
"1578","2013-04-10",30.344999
"1579","2013-04-11",29.870001
"1580","2013-04-12",29.754999
"1581","2013-04-15",29.57
"1582","2013-04-16",29.385
"1583","2013-04-17",29.334999
"1584","2013-04-18",29
"1585","2013-04-19",28.915001
"1586","2013-04-22",29
"1587","2013-04-23",28.594999
"1588","2013-04-24",28.125
"1589","2013-04-25",28.6
"1590","2013-04-26",28.49
"1591","2013-04-29",28.785
"1592","2013-04-30",28.799999
"1593","2013-05-01",28.725
"1594","2013-05-02",28.795
"1595","2013-05-03",28.85
"1596","2013-05-06",29.434999
"1597","2013-05-07",29.865
"1598","2013-05-08",29.76
"1599","2013-05-09",30.209999
"1600","2013-05-10",29.34
"1601","2013-05-13",28.610001
"1602","2013-05-14",28.514999
"1603","2013-05-15",29.02
"1604","2013-05-16",29.805
"1605","2013-05-17",29.934999
"1606","2013-05-20",30.215
"1607","2013-05-21",30.215
"1608","2013-05-22",30.405001
"1609","2013-05-23",30.34
"1610","2013-05-24",30.334999
"1611","2013-05-28",30.395
"1612","2013-05-29",30.139999
"1613","2013-05-30",30.4
"1614","2013-05-31",30
"1615","2013-06-03",30.76
"1616","2013-06-04",32.575001
"1617","2013-06-05",31.75
"1618","2013-06-06",32.349998
"1619","2013-06-07",32.445
"1620","2013-06-10",32.529999
"1621","2013-06-11",31.785
"1622","2013-06-12",30.415001
"1623","2013-06-13",30.555
"1624","2013-06-14",30.344999
"1625","2013-06-17",31.105
"1626","2013-06-18",31.895
"1627","2013-06-19",31.540001
"1628","2013-06-20",30.780001
"1629","2013-06-21",30.485001
"1630","2013-06-24",30.799999
"1631","2013-06-25",31.424999
"1632","2013-06-26",31.834999
"1633","2013-06-27",32.145
"1634","2013-06-28",33.755001
"1635","2013-07-01",32.985001
"1636","2013-07-02",32.759998
"1637","2013-07-03",32.700001
"1638","2013-07-05",30.924999
"1639","2013-07-08",31.07
"1640","2013-07-09",30.955
"1641","2013-07-10",30.75
"1642","2013-07-11",31.155001
"1643","2013-07-12",31.065001
"1644","2013-07-15",31.215
"1645","2013-07-16",31.85
"1646","2013-07-17",32.18
"1647","2013-07-18",32.799999
"1648","2013-07-19",33.465
"1649","2013-07-22",32.619999
"1650","2013-07-23",33.540001
"1651","2013-07-24",33.060001
"1652","2013-07-25",33.400002
"1653","2013-07-26",34.564999
"1654","2013-07-29",33.134998
"1655","2013-07-30",31.775
"1656","2013-07-31",33.25
"1657","2013-08-01",34.064999
"1658","2013-08-02",33.290001
"1659","2013-08-05",33.935001
"1660","2013-08-06",34.244999
"1661","2013-08-07",33.75
"1662","2013-08-08",35.035
"1663","2013-08-09",34.075001
"1664","2013-08-12",33.549999
"1665","2013-08-13",33.84
"1666","2013-08-14",34.205002
"1667","2013-08-15",33.455002
"1668","2013-08-16",33.650002
"1669","2013-08-19",34.005001
"1670","2013-08-20",34
"1671","2013-08-21",33.615002
"1672","2013-08-22",32.91
"1673","2013-08-23",32.959999
"1674","2013-08-26",32.355
"1675","2013-08-27",31.59
"1676","2013-08-28",32.145
"1677","2013-08-29",32.055
"1678","2013-08-30",31.525
"1679","2013-09-03",33.349998
"1680","2013-09-04",32.785
"1681","2013-09-05",33.244999
"1682","2013-09-06",33.055
"1683","2013-09-09",33.049999
"1684","2013-09-10",33.244999
"1685","2013-09-11",33.25
"1686","2013-09-12",33.279999
"1687","2013-09-13",33.264999
"1688","2013-09-16",34.305
"1689","2013-09-17",34.41
"1690","2013-09-18",35.349998
"1691","2013-09-19",35.875
"1692","2013-09-20",35.904999
"1693","2013-09-23",35.790001
"1694","2013-09-24",35.735001
"1695","2013-09-25",35.669998
"1696","2013-09-26",35.625
"1697","2013-09-27",35.560001
"1698","2013-09-30",35.91
"1699","2013-10-01",36.195
"1700","2013-10-02",36.75
"1701","2013-10-03",36.75
"1702","2013-10-04",36.75
"1703","2013-10-07",36.709999
"1704","2013-10-08",36.75
"1705","2013-10-09",36.174999
"1706","2013-10-10",36.77
"1707","2013-10-11",37.029999
"1708","2013-10-14",36.605
"1709","2013-10-15",36.965
"1710","2013-10-16",37.950001
"1711","2013-10-17",38.294998
"1712","2013-10-18",38.299999
"1713","2013-10-21",39.02
"1714","2013-10-22",38.794998
"1715","2013-10-23",38
"1716","2013-10-24",37.625
"1717","2013-10-25",37.355
"1718","2013-10-28",38.005001
"1719","2013-10-29",37.740002
"1720","2013-10-30",38.049999
"1721","2013-10-31",38.299999
"1722","2013-11-01",38.935001
"1723","2013-11-04",38.5
"1724","2013-11-05",38.025002
"1725","2013-11-06",39.005001
"1726","2013-11-07",34.950001
"1727","2013-11-08",34.799999
"1728","2013-11-11",35.18
"1729","2013-11-12",36.439999
"1730","2013-11-13",36.634998
"1731","2013-11-14",36.650002
"1732","2013-11-15",36.5
"1733","2013-11-18",36.290001
"1734","2013-11-19",36.025002
"1735","2013-11-20",35.799999
"1736","2013-11-21",35.450001
"1737","2013-11-22",36.494999
"1738","2013-11-25",36.294998
"1739","2013-11-26",36.599998
"1740","2013-11-27",36.744999
"1741","2013-11-29",36.84
"1742","2013-12-02",36.549999
"1743","2013-12-03",36.779999
"1744","2013-12-04",36.615002
"1745","2013-12-05",36.580002
"1746","2013-12-06",36.75
"1747","2013-12-09",36.755001
"1748","2013-12-10",37.134998
"1749","2013-12-11",37.130001
"1750","2013-12-12",37.18
"1751","2013-12-13",37.945
"1752","2013-12-16",37.665001
"1753","2013-12-17",37.650002
"1754","2013-12-18",37.924999
"1755","2013-12-19",38.244999
"1756","2013-12-20",38.369999
"1757","2013-12-23",38.814999
"1758","2013-12-24",38.895
"1759","2013-12-26",38.945
"1760","2013-12-27",39.395
"1761","2013-12-30",39.23
"1762","2013-12-31",38.950001
"1763","2014-01-02",39.185001
"1764","2014-01-03",39.299999
"1765","2014-01-06",38.764999
"1766","2014-01-07",38.610001
"1767","2014-01-08",40.889999
"1768","2014-01-09",39.610001
"1769","2014-01-10",39.450001
"1770","2014-01-13",38.825001
"1771","2014-01-14",39.630001
"1772","2014-01-15",41
"1773","2014-01-16",40.965
"1774","2014-01-17",40.615002
"1775","2014-01-21",40.705002
"1776","2014-01-22",40.435001
"1777","2014-01-23",40.084999
"1778","2014-01-24",37.5
"1779","2014-01-27",36.73
"1780","2014-01-28",37.529999
"1781","2014-01-29",36.445
"1782","2014-01-30",35.705002
"1783","2014-01-31",36.505001
"1784","2014-02-03",35.825001
"1785","2014-02-04",36.240002
"1786","2014-02-05",36.174999
"1787","2014-02-06",36.575001
"1788","2014-02-07",36.665001
"1789","2014-02-10",36.810001
"1790","2014-02-11",37.220001
"1791","2014-02-12",38.27
"1792","2014-02-13",40.82
"1793","2014-02-14",39.744999
"1794","2014-02-18",40.98
"1795","2014-02-19",41.255001
"1796","2014-02-20",41.845001
"1797","2014-02-21",41.700001
"1798","2014-02-24",39.5
"1799","2014-02-25",37.994999
"1800","2014-02-26",37.639999
"1801","2014-02-27",37.575001
"1802","2014-02-28",37.650002
"1803","2014-03-03",37.595001
"1804","2014-03-04",38.34
"1805","2014-03-05",38.580002
"1806","2014-03-06",38.889999
"1807","2014-03-07",39.525002
"1808","2014-03-10",38.299999
"1809","2014-03-11",38.110001
"1810","2014-03-12",38
"1811","2014-03-13",37.330002
"1812","2014-03-14",36.575001
"1813","2014-03-17",36.695
"1814","2014-03-18",37.619999
"1815","2014-03-19",38.200001
"1816","2014-03-20",36.465
"1817","2014-03-21",36.465
"1818","2014-03-24",36.435001
"1819","2014-03-25",35.845001
"1820","2014-03-26",35.325001
"1821","2014-03-27",35.5
"1822","2014-03-28",35.759998
"1823","2014-03-31",35.625
"1824","2014-04-01",36.490002
"1825","2014-04-02",36.945
"1826","2014-04-03",34.195
"1827","2014-04-04",33.549999
"1828","2014-04-07",34.02
"1829","2014-04-08",34.349998
"1830","2014-04-09",34.990002
"1831","2014-04-10",34.75
"1832","2014-04-11",34.599998
"1833","2014-04-14",35.009998
"1834","2014-04-15",35.055
"1835","2014-04-16",35.509998
"1836","2014-04-17",36.075001
"1837","2014-04-21",36.465
"1838","2014-04-22",36.220001
"1839","2014-04-23",35.759998
"1840","2014-04-24",35.785
"1841","2014-04-25",32.735001
"1842","2014-04-28",31.445
"1843","2014-04-29",32.435001
"1844","2014-04-30",33.720001
"1845","2014-05-01",33.939999
"1846","2014-05-02",34.630001
"1847","2014-05-05",34.48
"1848","2014-05-06",34
"1849","2014-05-07",32.209999
"1850","2014-05-08",32.299999
"1851","2014-05-09",30.549999
"1852","2014-05-12",30.98
"1853","2014-05-13",30.924999
"1854","2014-05-14",30.860001
"1855","2014-05-15",30.815001
"1856","2014-05-16",30.5
"1857","2014-05-19",30.879999
"1858","2014-05-20",30.690001
"1859","2014-05-21",31.235001
"1860","2014-05-22",32.825001
"1861","2014-05-23",32.16
"1862","2014-05-27",32.220001
"1863","2014-05-28",31.620001
"1864","2014-05-29",31.565001
"1865","2014-05-30",31.165001
"1866","2014-06-02",30.309999
"1867","2014-06-03",30.370001
"1868","2014-06-04",29.959999
"1869","2014-06-05",30.5
"1870","2014-06-06",30.865
"1871","2014-06-09",30.434999
"1872","2014-06-10",30.41
"1873","2014-06-11",30.299999
"1874","2014-06-12",30.395
"1875","2014-06-13",30.26
"1876","2014-06-16",31.125
"1877","2014-06-17",31.885
"1878","2014-06-18",31.754999
"1879","2014-06-19",31.805
"1880","2014-06-20",31.43
"1881","2014-06-23",31.67
"1882","2014-06-24",33.279999
"1883","2014-06-25",32.779999
"1884","2014-06-26",32.575001
"1885","2014-06-27",32.625
"1886","2014-06-30",32.98
"1887","2014-07-01",34.514999
"1888","2014-07-02",36.5
"1889","2014-07-03",36.060001
"1890","2014-07-07",36.02
"1891","2014-07-08",34.759998
"1892","2014-07-09",34.814999
"1893","2014-07-10",34.400002
"1894","2014-07-11",34.259998
"1895","2014-07-14",34.509998
"1896","2014-07-15",34.965
"1897","2014-07-16",34.445
"1898","2014-07-17",34.34
"1899","2014-07-18",34.830002
"1900","2014-07-21",34.849998
"1901","2014-07-22",35.619999
"1902","2014-07-23",36
