"","date","VLRS"
"992","2017-08-24",12.74
"993","2017-08-25",13.06
"994","2017-08-28",12.89
"995","2017-08-29",13.01
"996","2017-08-30",12.91
"997","2017-08-31",12.61
"998","2017-09-01",12.79
"999","2017-09-05",12.61
"1000","2017-09-06",12.61
"1001","2017-09-07",12.36
"1002","2017-09-08",12.08
"1003","2017-09-11",12.31
"1004","2017-09-12",12.51
"1005","2017-09-13",12.48
"1006","2017-09-14",12.42
"1007","2017-09-15",12.23
"1008","2017-09-18",11.89
"1009","2017-09-19",11.83
"1010","2017-09-20",11.86
"1011","2017-09-21",11.86
"1012","2017-09-22",11.86
"1013","2017-09-25",11.8
"1014","2017-09-26",11.8
"1015","2017-09-27",11.83
"1016","2017-09-28",11.93
"1017","2017-09-29",11.87
"1018","2017-10-02",12.02
"1019","2017-10-03",12.19
"1020","2017-10-04",12.14
"1021","2017-10-05",11.99
"1022","2017-10-06",11.8
"1023","2017-10-09",11.43
"1024","2017-10-10",11.48
"1025","2017-10-11",11.46
"1026","2017-10-12",11.46
"1027","2017-10-13",11.33
"1028","2017-10-16",11.07
"1029","2017-10-17",10.88
"1030","2017-10-18",10.78
"1031","2017-10-19",10.6
"1032","2017-10-20",10.42
"1033","2017-10-23",10.26
"1034","2017-10-24",10.21
"1035","2017-10-25",11.26
"1036","2017-10-26",10.16
"1037","2017-10-27",10.66
"1038","2017-10-30",10.4
"1039","2017-10-31",10.23
"1040","2017-11-01",10.35
"1041","2017-11-02",10.25
"1042","2017-11-03",10.02
"1043","2017-11-06",10.12
"1044","2017-11-07",10
"1045","2017-11-08",10
"1046","2017-11-09",9.73
"1047","2017-11-10",9.71
"1048","2017-11-13",9.65
"1049","2017-11-14",9.64
"1050","2017-11-15",9.48
"1051","2017-11-16",9.55
"1052","2017-11-17",9.8
"1053","2017-11-20",9.75
"1054","2017-11-21",9.84
"1055","2017-11-22",9.86
"1056","2017-11-24",9.73
"1057","2017-11-27",9.52
"1058","2017-11-28",9.63
"1059","2017-11-29",9.28
"1060","2017-11-30",9.15
"1061","2017-12-01",9.25
"1062","2017-12-04",9.39
"1063","2017-12-05",9.12
"1064","2017-12-06",9.15
"1065","2017-12-07",9.12
"1066","2017-12-08",9.12
"1067","2017-12-11",9.25
"1068","2017-12-12",9.2
"1069","2017-12-13",9.13
"1070","2017-12-14",9.12
"1071","2017-12-15",8.85
"1072","2017-12-18",8.91
"1073","2017-12-19",8.86
"1074","2017-12-20",8.66
"1075","2017-12-21",8.31
"1076","2017-12-22",8.19
"1077","2017-12-26",8.22
"1078","2017-12-27",8.1
"1079","2017-12-28",7.99
"1080","2017-12-29",8.02
"1081","2018-01-02",8.18
"1082","2018-01-03",8.25
"1083","2018-01-04",8.27
"1084","2018-01-05",8.32
"1085","2018-01-08",8.15
"1086","2018-01-09",8.06
"1087","2018-01-10",7.83
"1088","2018-01-11",8.01
"1089","2018-01-12",8.03
"1090","2018-01-16",8.7
"1091","2018-01-17",8.6
"1092","2018-01-18",8.42
"1093","2018-01-19",8.28
"1094","2018-01-22",7.96
"1095","2018-01-23",8.14
"1096","2018-01-24",8.32
"1097","2018-01-25",8.37
"1098","2018-01-26",8.52
"1099","2018-01-29",8.41
"1100","2018-01-30",8.32
"1101","2018-01-31",8.48
"1102","2018-02-01",8.57
"1103","2018-02-02",8.35
"1104","2018-02-05",8.05
"1105","2018-02-06",8.07
"1106","2018-02-07",8.14
"1107","2018-02-08",7.87
"1108","2018-02-09",7.71
"1109","2018-02-12",7.96
"1110","2018-02-13",8.03
"1111","2018-02-14",8.34
"1112","2018-02-15",8.56
"1113","2018-02-16",8.68
"1114","2018-02-20",9.02
"1115","2018-02-21",9.14
"1116","2018-02-22",8.91
"1117","2018-02-23",8.86
"1118","2018-02-26",9.1
"1119","2018-02-27",8.62
"1120","2018-02-28",8.92
"1121","2018-03-01",8.72
"1122","2018-03-02",8.43
"1123","2018-03-05",8.08
"1124","2018-03-06",7.93
"1125","2018-03-07",7.93
"1126","2018-03-08",7.86
"1127","2018-03-09",8.06
"1128","2018-03-12",8.26
"1129","2018-03-13",8.34
"1130","2018-03-14",8.17
"1131","2018-03-15",8.08
"1132","2018-03-16",7.93
"1133","2018-03-19",7.79
"1134","2018-03-20",7.81
"1135","2018-03-21",8.18
"1136","2018-03-22",8.1
"1137","2018-03-23",8.02
"1138","2018-03-26",8.14
"1139","2018-03-27",8.19
"1140","2018-03-28",7.99
"1141","2018-03-29",8.15
"1142","2018-04-02",8.12
"1143","2018-04-03",8.35
"1144","2018-04-04",8.49
"1145","2018-04-05",8.76
"1146","2018-04-06",8.64
"1147","2018-04-09",8.88
"1148","2018-04-10",8.92
"1149","2018-04-11",8.72
"1150","2018-04-12",8.72
"1151","2018-04-13",8.75
"1152","2018-04-16",8.83
"1153","2018-04-17",8.75
"1154","2018-04-18",8.94
"1155","2018-04-19",8.73
"1156","2018-04-20",7.01
"1157","2018-04-23",5.75
"1158","2018-04-24",5.98
"1159","2018-04-25",5.83
"1160","2018-04-26",6.03
"1161","2018-04-27",6.11
"1162","2018-04-30",6.24
"1163","2018-05-01",6.06
"1164","2018-05-02",6.08
"1165","2018-05-03",5.96
"1166","2018-05-04",5.85
"1167","2018-05-07",5.59
"1168","2018-05-08",5.71
"1169","2018-05-09",5.64
"1170","2018-05-10",5.7
"1171","2018-05-11",5.67
"1172","2018-05-14",5.63
"1173","2018-05-15",5.67
"1174","2018-05-16",5.66
"1175","2018-05-17",5.55
"1176","2018-05-18",5.46
"1177","2018-05-21",5.41
"1178","2018-05-22",5.38
"1179","2018-05-23",5.28
"1180","2018-05-24",5.32
"1181","2018-05-25",5.39
"1182","2018-05-29",5.28
"1183","2018-05-30",5.35
"1184","2018-05-31",5.17
"1185","2018-06-01",5.19
"1186","2018-06-04",5.35
"1187","2018-06-05",5.13
"1188","2018-06-06",5.24
"1189","2018-06-07",5.32
"1190","2018-06-08",5.38
"1191","2018-06-11",5.29
"1192","2018-06-12",5.38
"1193","2018-06-13",5.41
"1194","2018-06-14",5.44
"1195","2018-06-15",5.42
"1196","2018-06-18",5.38
"1197","2018-06-19",5.36
"1198","2018-06-20",5.4
"1199","2018-06-21",5.31
"1200","2018-06-22",5.38
"1201","2018-06-25",5.31
"1202","2018-06-26",5.17
"1203","2018-06-27",5.03
"1204","2018-06-28",5.16
"1205","2018-06-29",5.08
"1206","2018-07-02",4.99
"1207","2018-07-03",5.3
"1208","2018-07-05",5.58
"1209","2018-07-06",6.03
"1210","2018-07-09",5.92
"1211","2018-07-10",6.05
"1212","2018-07-11",6.18
"1213","2018-07-12",6.32
"1214","2018-07-13",6.47
"1215","2018-07-16",6.3
"1216","2018-07-17",6.17
"1217","2018-07-18",6.12
"1218","2018-07-19",6.04
"1219","2018-07-20",6.59
"1220","2018-07-23",6.79
"1221","2018-07-24",6.84
"1222","2018-07-25",7.12
"1223","2018-07-26",7.15
"1224","2018-07-27",7.48
"1225","2018-07-30",7.43
"1226","2018-07-31",7.37
"1227","2018-08-01",7.21
"1228","2018-08-02",7.05
"1229","2018-08-03",7.26
"1230","2018-08-06",7.14
"1231","2018-08-07",7.37
"1232","2018-08-08",7.28
"1233","2018-08-09",7.38
"1234","2018-08-10",7.14
"1235","2018-08-13",7.07
"1236","2018-08-14",7.21
"1237","2018-08-15",6.92
"1238","2018-08-16",7.12
"1239","2018-08-17",7.12
"1240","2018-08-20",7.08
"1241","2018-08-21",7.34
"1242","2018-08-22",7.52
"1243","2018-08-23",7.28
"1244","2018-08-24",7.47
"1245","2018-08-27",7.64
"1246","2018-08-28",7.24
"1247","2018-08-29",7.26
"1248","2018-08-30",7.1
"1249","2018-08-31",7.29
"1250","2018-09-04",7.13
"1251","2018-09-05",7.36
"1252","2018-09-06",7.41
"1253","2018-09-07",7.87
"1254","2018-09-10",8.04
"1255","2018-09-11",8.22
"1256","2018-09-12",8.24
"1257","2018-09-13",8.08
"1258","2018-09-14",8.07
"1259","2018-09-17",7.93
"1260","2018-09-18",7.77
"1261","2018-09-19",8.05
"1262","2018-09-20",7.98
"1263","2018-09-21",7.98
"1264","2018-09-24",7.72
"1265","2018-09-25",7.87
"1266","2018-09-26",7.87
"1267","2018-09-27",8.27
"1268","2018-09-28",7.46
"1269","2018-10-01",7.34
"1270","2018-10-02",7.39
"1271","2018-10-03",7.51
"1272","2018-10-04",7.2
"1273","2018-10-05",6.99
"1274","2018-10-08",7.19
"1275","2018-10-09",7.57
"1276","2018-10-10",7.31
"1277","2018-10-11",6.93
"1278","2018-10-12",7.13
"1279","2018-10-15",7.14
"1280","2018-10-16",7.21
"1281","2018-10-17",7.05
"1282","2018-10-18",6.53
"1283","2018-10-19",6.5
"1284","2018-10-22",6.47
"1285","2018-10-23",6.7
"1286","2018-10-24",6.64
"1287","2018-10-25",6.75
"1288","2018-10-26",7.1
"1289","2018-10-29",6.46
"1290","2018-10-30",6.25
"1291","2018-10-31",6.15
"1292","2018-11-01",6.55
"1293","2018-11-02",6.7
"1294","2018-11-05",6.87
"1295","2018-11-06",6.76
"1296","2018-11-07",6.57
"1297","2018-11-08",6.31
"1298","2018-11-09",6.55
"1299","2018-11-12",6.26
"1300","2018-11-13",6.36
"1301","2018-11-14",6.33
"1302","2018-11-15",6.18
"1303","2018-11-16",6.07
"1304","2018-11-19",5.85
"1305","2018-11-20",5.82
"1306","2018-11-21",6
"1307","2018-11-23",6.2
"1308","2018-11-26",6.14
"1309","2018-11-27",5.99
"1310","2018-11-28",6.18
"1311","2018-11-29",6.35
"1312","2018-11-30",6.38
"1313","2018-12-03",6.2
"1314","2018-12-04",6.21
"1315","2018-12-06",6.21
"1316","2018-12-07",6.26
"1317","2018-12-10",6.01
"1318","2018-12-11",6.01
"1319","2018-12-12",5.98
"1320","2018-12-13",5.93
"1321","2018-12-14",5.66
"1322","2018-12-17",5.39
"1323","2018-12-18",5.41
"1324","2018-12-19",5.48
"1325","2018-12-20",5.55
"1326","2018-12-21",5.3
"1327","2018-12-24",5.34
"1328","2018-12-26",5.35
"1329","2018-12-27",5.4
"1330","2018-12-28",5.45
"1331","2018-12-31",5.35
"1332","2019-01-02",5.34
"1333","2019-01-03",5.51
"1334","2019-01-04",5.86
"1335","2019-01-07",6.27
"1336","2019-01-08",6.38
"1337","2019-01-09",6.67
"1338","2019-01-10",6.81
"1339","2019-01-11",6.9
"1340","2019-01-14",6.99
"1341","2019-01-15",7.13
"1342","2019-01-16",7.44
"1343","2019-01-17",7.46
"1344","2019-01-18",7.54
"1345","2019-01-22",7.43
"1346","2019-01-23",7.57
"1347","2019-01-24",7.49
"1348","2019-01-25",7.54
"1349","2019-01-28",7.49
"1350","2019-01-29",7.53
"1351","2019-01-30",7.43
"1352","2019-01-31",7.49
"1353","2019-02-01",7.69
"1354","2019-02-04",7.68
"1355","2019-02-05",7.73
"1356","2019-02-06",7.77
"1357","2019-02-07",7.61
"1358","2019-02-08",7.7
"1359","2019-02-11",7.53
"1360","2019-02-12",7.32
"1361","2019-02-13",7.49
"1362","2019-02-14",7.71
"1363","2019-02-15",7.75
"1364","2019-02-19",7.67
"1365","2019-02-20",8.06
"1366","2019-02-21",8.04
"1367","2019-02-22",8.48
"1368","2019-02-25",8.8
"1369","2019-02-26",8.89
"1370","2019-02-27",8.38
"1371","2019-02-28",8.58
"1372","2019-03-01",8.56
"1373","2019-03-04",8.36
"1374","2019-03-05",8.52
"1375","2019-03-06",8.68
"1376","2019-03-07",8.65
"1377","2019-03-08",8.78
"1378","2019-03-11",8.8
"1379","2019-03-12",8.82
"1380","2019-03-13",9.08
"1381","2019-03-14",9.21
"1382","2019-03-15",9.16
"1383","2019-03-18",9.07
"1384","2019-03-19",9.01
"1385","2019-03-20",9.06
"1386","2019-03-21",8.94
"1387","2019-03-22",8.52
"1388","2019-03-25",8.58
"1389","2019-03-26",8.52
"1390","2019-03-27",8.46
"1391","2019-03-28",8.51
"1392","2019-03-29",8.52
"1393","2019-04-01",8.64
"1394","2019-04-02",8.78
"1395","2019-04-03",8.95
"1396","2019-04-04",9.03
"1397","2019-04-05",8.99
"1398","2019-04-08",9
"1399","2019-04-09",8.86
"1400","2019-04-10",8.97
"1401","2019-04-11",8.99
"1402","2019-04-12",8.86
"1403","2019-04-15",8.91
"1404","2019-04-16",8.82
"1405","2019-04-17",8.82
"1406","2019-04-18",8.89
"1407","2019-04-22",8.87
"1408","2019-04-23",8.85
"1409","2019-04-24",8.85
"1410","2019-04-25",8.7
"1411","2019-04-26",8.99
"1412","2019-04-29",9.01
"1413","2019-04-30",9.17
"1414","2019-05-01",9.38
"1415","2019-05-02",9.35
"1416","2019-05-03",9.35
"1417","2019-05-06",9.9
"1418","2019-05-07",9.69
"1419","2019-05-08",9.68
"1420","2019-05-09",9.6
"1421","2019-05-10",9.71
"1422","2019-05-13",9.4
"1423","2019-05-14",9.42
"1424","2019-05-15",9.4
"1425","2019-05-16",9.41
"1426","2019-05-17",9.36
"1427","2019-05-20",9.37
"1428","2019-05-21",9.48
"1429","2019-05-22",9.41
"1430","2019-05-23",9.31
"1431","2019-05-24",9.26
"1432","2019-05-28",9.12
"1433","2019-05-29",9.07
"1434","2019-05-30",9.02
"1435","2019-05-31",8.43
"1436","2019-06-03",8.35
"1437","2019-06-04",8.43
"1438","2019-06-05",8.92
"1439","2019-06-06",9.05
"1440","2019-06-07",9.1
"1441","2019-06-10",9.63
"1442","2019-06-11",9.7
"1443","2019-06-12",9.66
"1444","2019-06-13",9.7
"1445","2019-06-14",9.82
"1446","2019-06-17",9.54
"1447","2019-06-18",9.93
"1448","2019-06-19",10.23
"1449","2019-06-20",10.46
"1450","2019-06-21",9.98
"1451","2019-06-24",9.85
"1452","2019-06-25",9.86
"1453","2019-06-26",9.73
"1454","2019-06-27",9.46
"1455","2019-06-28",9.38
"1456","2019-07-01",9.56
"1457","2019-07-02",9.53
"1458","2019-07-03",9.73
"1459","2019-07-05",9.89
"1460","2019-07-08",9.95
"1461","2019-07-09",9.77
"1462","2019-07-10",9.7
"1463","2019-07-11",9.69
"1464","2019-07-12",10.07
"1465","2019-07-15",10.07
"1466","2019-07-16",10.39
"1467","2019-07-17",10.21
"1468","2019-07-18",9.97
"1469","2019-07-19",9.9
"1470","2019-07-22",9.76
"1471","2019-07-23",9.71
"1472","2019-07-24",10.58
"1473","2019-07-25",10.94
"1474","2019-07-26",10.14
"1475","2019-07-29",10.24
"1476","2019-07-30",9.83
"1477","2019-07-31",9.79
"1478","2019-08-01",9.45
"1479","2019-08-02",9.24
"1480","2019-08-05",8.76
"1481","2019-08-06",8.81
"1482","2019-08-07",9
"1483","2019-08-08",9.4
"1484","2019-08-09",9.3
"1485","2019-08-12",9.17
"1486","2019-08-13",9.3
"1487","2019-08-14",8.71
"1488","2019-08-15",8.65
"1489","2019-08-16",8.77
"1490","2019-08-19",8.57
"1491","2019-08-20",8.77
"1492","2019-08-21",8.83
"1493","2019-08-22",8.54
"1494","2019-08-23",8.43
"1495","2019-08-26",8.47
"1496","2019-08-27",8.65
"1497","2019-08-28",8.8
"1498","2019-08-29",8.78
"1499","2019-08-30",8.89
"1500","2019-09-03",8.79
"1501","2019-09-04",9.5
"1502","2019-09-05",9.68
"1503","2019-09-06",10.25
"1504","2019-09-09",10.53
"1505","2019-09-10",10.36
"1506","2019-09-11",10.37
"1507","2019-09-12",10.52
"1508","2019-09-13",10.41
"1509","2019-09-16",10.05
"1510","2019-09-17",10.05
"1511","2019-09-18",10.15
"1512","2019-09-19",10.09
"1513","2019-09-20",10.19
"1514","2019-09-23",10.06
"1515","2019-09-24",10.14
"1516","2019-09-25",10.08
"1517","2019-09-26",9.94
"1518","2019-09-27",10.02
"1519","2019-09-30",10.01
"1520","2019-10-01",10.06
"1521","2019-10-02",9.97
"1522","2019-10-03",10.16
"1523","2019-10-04",10.89
"1524","2019-10-07",10.7
"1525","2019-10-08",10.59
"1526","2019-10-09",10.57
"1527","2019-10-10",10.63
"1528","2019-10-11",10.79
"1529","2019-10-14",10.73
"1530","2019-10-15",10.5
"1531","2019-10-16",10.44
"1532","2019-10-17",10.69
"1533","2019-10-18",10.65
"1534","2019-10-21",10.68
"1535","2019-10-22",10.64
"1536","2019-10-23",10.61
"1537","2019-10-24",10.76
"1538","2019-10-25",10.56
"1539","2019-10-28",10.94
"1540","2019-10-29",10.86
"1541","2019-10-30",10.73
"1542","2019-10-31",10.84
"1543","2019-11-01",10.85
"1544","2019-11-04",10.97
"1545","2019-11-05",11.23
"1546","2019-11-06",11.4
"1547","2019-11-07",11.3
"1548","2019-11-08",11.08
"1549","2019-11-11",10.92
"1550","2019-11-12",10.77
"1551","2019-11-13",10.9
"1552","2019-11-14",11.05
"1553","2019-11-15",11
"1554","2019-11-18",10.91
"1555","2019-11-19",10.82
"1556","2019-11-20",11.01
"1557","2019-11-21",10.64
"1558","2019-11-22",10.63
"1559","2019-11-25",10.74
"1560","2019-11-26",10.49
"1561","2019-11-27",10.56
"1562","2019-11-29",10.45
"1563","2019-12-02",10.17
"1564","2019-12-03",10.2
"1565","2019-12-04",10.26
"1566","2019-12-05",10.24
"1567","2019-12-06",10.17
"1568","2019-12-09",10.24
"1569","2019-12-10",10.45
"1570","2019-12-11",10.36
"1571","2019-12-12",10.38
"1572","2019-12-13",10.65
"1573","2019-12-16",10.59
"1574","2019-12-17",10.76
"1575","2019-12-18",10.89
"1576","2019-12-19",10.85
"1577","2019-12-20",10.85
"1578","2019-12-23",10.63
"1579","2019-12-24",10.8
"1580","2019-12-26",10.6
"1581","2019-12-27",10.52
"1582","2019-12-30",10.62
"1583","2019-12-31",10.42
"1584","2020-01-02",10.53
"1585","2020-01-03",10.65
"1586","2020-01-06",10.42
"1587","2020-01-07",10.54
"1588","2020-01-08",10.69
"1589","2020-01-09",10.79
"1590","2020-01-10",10.88
"1591","2020-01-13",10.97
"1592","2020-01-14",10.99
"1593","2020-01-15",11.13
"1594","2020-01-16",11.1
"1595","2020-01-17",11.4
"1596","2020-01-21",11.26
"1597","2020-01-22",11.99
"1598","2020-01-23",11.93
"1599","2020-01-24",11.77
"1600","2020-01-27",11.69
"1601","2020-01-28",12.49
"1602","2020-01-29",12.78
"1603","2020-01-30",13
"1604","2020-01-31",12.99
"1605","2020-02-03",13
"1606","2020-02-04",13.03
"1607","2020-02-05",12.74
"1608","2020-02-06",12.97
"1609","2020-02-07",12.72
"1610","2020-02-10",12.73
"1611","2020-02-11",12.8
"1612","2020-02-12",13.23
"1613","2020-02-13",13.31
"1614","2020-02-14",13.34
"1615","2020-02-18",13.28
"1616","2020-02-19",13.3
"1617","2020-02-20",13.22
"1618","2020-02-21",13.1
"1619","2020-02-24",12.51
"1620","2020-02-25",12.3
"1621","2020-02-26",12.12
"1622","2020-02-27",10.6
"1623","2020-02-28",10.05
"1624","2020-03-02",10.34
"1625","2020-03-03",9.61
"1626","2020-03-04",9.95
"1627","2020-03-05",9.37
"1628","2020-03-06",8.75
"1629","2020-03-09",7.35
"1630","2020-03-10",7.61
"1631","2020-03-11",6.89
"1632","2020-03-12",5.53
"1633","2020-03-13",5.73
"1634","2020-03-16",3.38
"1635","2020-03-17",3.74
"1636","2020-03-18",3.2
"1637","2020-03-19",3.45
"1638","2020-03-20",3.39
"1639","2020-03-23",3.35
"1640","2020-03-24",3.28
"1641","2020-03-25",3.79
"1642","2020-03-26",3.82
"1643","2020-03-27",3.64
"1644","2020-03-30",3.6
"1645","2020-03-31",3.43
"1646","2020-04-01",3.03
"1647","2020-04-02",3.08
"1648","2020-04-03",3.18
"1649","2020-04-06",3.65
"1650","2020-04-07",3.93
"1651","2020-04-08",3.98
"1652","2020-04-09",3.8
"1653","2020-04-13",3.78
"1654","2020-04-14",3.83
"1655","2020-04-15",3.95
"1656","2020-04-16",3.73
"1657","2020-04-17",4.04
"1658","2020-04-20",3.95
"1659","2020-04-21",3.77
"1660","2020-04-22",3.81
"1661","2020-04-23",3.85
"1662","2020-04-24",3.78
"1663","2020-04-27",3.89
"1664","2020-04-28",4.28
"1665","2020-04-29",5.13
"1666","2020-04-30",4.91
"1667","2020-05-01",4.76
"1668","2020-05-04",4.55
"1669","2020-05-05",4.59
"1670","2020-05-06",4.6
"1671","2020-05-07",4.55
"1672","2020-05-08",4.62
"1673","2020-05-11",4.43
"1674","2020-05-12",4.35
"1675","2020-05-13",4.11
"1676","2020-05-14",3.99
"1677","2020-05-15",3.98
"1678","2020-05-18",4.48
"1679","2020-05-19",4.39
"1680","2020-05-20",4.75
"1681","2020-05-21",4.71
"1682","2020-05-22",4.72
"1683","2020-05-26",5.25
"1684","2020-05-27",5.24
"1685","2020-05-28",4.99
"1686","2020-05-29",5
"1687","2020-06-01",5.13
"1688","2020-06-02",5.35
"1689","2020-06-03",5.65
"1690","2020-06-04",5.9
"1691","2020-06-05",6.52
"1692","2020-06-08",6.67
"1693","2020-06-09",6.29
"1694","2020-06-10",5.98
"1695","2020-06-11",4.89
"1696","2020-06-12",5.31
"1697","2020-06-15",5.37
"1698","2020-06-16",5.73
"1699","2020-06-17",5.6
"1700","2020-06-18",5.53
"1701","2020-06-19",5.96
"1702","2020-06-22",5.87
"1703","2020-06-23",5.75
"1704","2020-06-24",5.34
"1705","2020-06-25",5.37
"1706","2020-06-26",5.16
"1707","2020-06-29",5.44
"1708","2020-06-30",5.28
"1709","2020-07-01",5.31
"1710","2020-07-02",5.29
"1711","2020-07-06",5.28
"1712","2020-07-07",5.17
"1713","2020-07-08",5.3
"1714","2020-07-09",5.1
"1715","2020-07-10",5.09
"1716","2020-07-13",4.93
"1717","2020-07-14",4.95
"1718","2020-07-15",5.3
"1719","2020-07-16",5.07
"1720","2020-07-17",4.97
"1721","2020-07-20",4.85
"1722","2020-07-21",5.35
"1723","2020-07-22",5.53
"1724","2020-07-23",5.39
"1725","2020-07-24",5.42
"1726","2020-07-27",5.11
"1727","2020-07-28",5.31
"1728","2020-07-29",5.47
"1729","2020-07-30",5.53
"1730","2020-07-31",5.53
"1731","2020-08-03",5.53
"1732","2020-08-04",5.76
"1733","2020-08-05",5.86
"1734","2020-08-06",6.36
"1735","2020-08-07",6.42
"1736","2020-08-10",6.47
"1737","2020-08-11",6.9
"1738","2020-08-12",6.82
"1739","2020-08-13",6.89
"1740","2020-08-14",6.99
"1741","2020-08-17",6.98
"1742","2020-08-18",7
"1743","2020-08-19",7.18
"1744","2020-08-20",7.61
"1745","2020-08-21",7.53
"1746","2020-08-24",8.28
"1747","2020-08-25",8.12
"1748","2020-08-26",7.96
"1749","2020-08-27",7.88
"1750","2020-08-28",8.31
"1751","2020-08-31",8.08
"1752","2020-09-01",8.17
"1753","2020-09-02",8.75
"1754","2020-09-03",8.49
"1755","2020-09-04",8.26
"1756","2020-09-08",8.14
"1757","2020-09-09",8.05
"1758","2020-09-10",8.09
"1759","2020-09-11",8.04
"1760","2020-09-14",8.14
"1761","2020-09-15",7.98
"1762","2020-09-16",8
"1763","2020-09-17",7.8
"1764","2020-09-18",7.42
"1765","2020-09-21",7.15
"1766","2020-09-22",6.86
"1767","2020-09-23",6.63
"1768","2020-09-24",6.9
"1769","2020-09-25",6.92
"1770","2020-09-28",6.99
"1771","2020-09-29",6.9
"1772","2020-09-30",7.21
"1773","2020-10-01",7.52
"1774","2020-10-02",7.55
"1775","2020-10-05",7.79
"1776","2020-10-06",7.74
"1777","2020-10-07",7.76
"1778","2020-10-08",7.86
"1779","2020-10-09",8.04
"1780","2020-10-12",8.25
"1781","2020-10-13",8.25
"1782","2020-10-14",8.27
"1783","2020-10-15",8.35
"1784","2020-10-16",8.32
"1785","2020-10-19",8.57
"1786","2020-10-20",8.63
"1787","2020-10-21",8.63
"1788","2020-10-22",9.14
"1789","2020-10-23",9.08
"1790","2020-10-26",8.63
"1791","2020-10-27",8.16
"1792","2020-10-28",7.54
"1793","2020-10-29",7.62
"1794","2020-10-30",7.88
"1795","2020-11-02",7.96
"1796","2020-11-03",8.11
"1797","2020-11-04",8.23
"1798","2020-11-05",8.62
"1799","2020-11-06",9.06
"1800","2020-11-09",9.55
"1801","2020-11-10",10.02
"1802","2020-11-11",9.99
"1803","2020-11-12",9.24
"1804","2020-11-13",9.6
"1805","2020-11-16",10.83
"1806","2020-11-17",10.59
"1807","2020-11-18",10.07
"1808","2020-11-19",10.36
"1809","2020-11-20",10.37
"1810","2020-11-23",10.45
"1811","2020-11-24",10.68
"1812","2020-11-25",10.69
"1813","2020-11-27",10.82
