"","date","PGRE"
"665","2017-07-12",15.37
"666","2017-07-13",15.64
"667","2017-07-14",15.71
"668","2017-07-17",15.82
"669","2017-07-18",15.58
"670","2017-07-19",16.02
"671","2017-07-20",15.85
"672","2017-07-21",15.86
"673","2017-07-24",15.94
"674","2017-07-25",16.02
"675","2017-07-26",16.049999
"676","2017-07-27",16.27
"677","2017-07-28",16.370001
"678","2017-07-31",16.370001
"679","2017-08-01",16.41
"680","2017-08-02",16.309999
"681","2017-08-03",16.200001
"682","2017-08-04",16.48
"683","2017-08-07",16.299999
"684","2017-08-08",15.97
"685","2017-08-09",15.88
"686","2017-08-10",15.67
"687","2017-08-11",15.63
"688","2017-08-14",15.86
"689","2017-08-15",15.9
"690","2017-08-16",15.94
"691","2017-08-17",15.76
"692","2017-08-18",15.57
"693","2017-08-21",15.76
"694","2017-08-22",15.52
"695","2017-08-23",15.77
"696","2017-08-24",15.71
"697","2017-08-25",15.8
"698","2017-08-28",15.68
"699","2017-08-29",15.55
"700","2017-08-30",15.68
"701","2017-08-31",15.78
"702","2017-09-01",15.81
"703","2017-09-05",15.71
"704","2017-09-06",15.93
"705","2017-09-07",15.84
"706","2017-09-08",15.75
"707","2017-09-11",15.95
"708","2017-09-12",15.89
"709","2017-09-13",15.96
"710","2017-09-14",16.23
"711","2017-09-15",16.01
"712","2017-09-18",15.93
"713","2017-09-19",15.97
"714","2017-09-20",15.94
"715","2017-09-21",16
"716","2017-09-22",16
"717","2017-09-25",16.139999
"718","2017-09-26",16.190001
"719","2017-09-27",15.94
"720","2017-09-28",15.92
"721","2017-09-29",16
"722","2017-10-02",16
"723","2017-10-03",16.1
"724","2017-10-04",16.18
"725","2017-10-05",16.24
"726","2017-10-06",16.25
"727","2017-10-09",16.15
"728","2017-10-10",16.23
"729","2017-10-11",16.309999
"730","2017-10-12",16.440001
"731","2017-10-13",16.440001
"732","2017-10-16",16.459999
"733","2017-10-17",16.6
"734","2017-10-18",16.5
"735","2017-10-19",16.190001
"736","2017-10-20",15.95
"737","2017-10-23",15.93
"738","2017-10-24",15.93
"739","2017-10-25",15.88
"740","2017-10-26",15.9
"741","2017-10-27",15.91
"742","2017-10-30",15.8
"743","2017-10-31",15.92
"744","2017-11-01",16.030001
"745","2017-11-02",15.99
"746","2017-11-03",15.85
"747","2017-11-06",15.97
"748","2017-11-07",15.93
"749","2017-11-08",15.86
"750","2017-11-09",15.99
"751","2017-11-10",16.1
"752","2017-11-13",16.33
"753","2017-11-14",16.209999
"754","2017-11-15",16.08
"755","2017-11-16",16.16
"756","2017-11-17",16.200001
"757","2017-11-20",16.110001
"758","2017-11-21",16.34
"759","2017-11-22",16.389999
"760","2017-11-24",16.32
"761","2017-11-27",16.25
"762","2017-11-28",16.08
"763","2017-11-29",16.02
"764","2017-11-30",16.17
"765","2017-12-01",16.190001
"766","2017-12-04",16.27
"767","2017-12-05",15.96
"768","2017-12-06",15.81
"769","2017-12-07",15.74
"770","2017-12-08",15.74
"771","2017-12-11",15.77
"772","2017-12-12",15.82
"773","2017-12-13",15.85
"774","2017-12-14",15.83
"775","2017-12-15",15.88
"776","2017-12-18",16.040001
"777","2017-12-19",15.75
"778","2017-12-20",15.52
"779","2017-12-21",15.58
"780","2017-12-22",15.58
"781","2017-12-26",15.7
"782","2017-12-27",15.84
"783","2017-12-28",15.83
"784","2017-12-29",15.85
"785","2018-01-02",15.8
"786","2018-01-03",15.76
"787","2018-01-04",15.49
"788","2018-01-05",15.56
"789","2018-01-08",15.46
"790","2018-01-09",15.36
"791","2018-01-10",15.21
"792","2018-01-11",15.15
"793","2018-01-12",15.16
"794","2018-01-16",15.02
"795","2018-01-17",15.09
"796","2018-01-18",14.94
"797","2018-01-19",14.92
"798","2018-01-22",15.09
"799","2018-01-23",15.26
"800","2018-01-24",15.14
"801","2018-01-25",15.07
"802","2018-01-26",14.97
"803","2018-01-29",14.85
"804","2018-01-30",14.71
"805","2018-01-31",15.03
"806","2018-02-01",14.67
"807","2018-02-02",14.73
"808","2018-02-05",14.19
"809","2018-02-06",14.26
"810","2018-02-07",14.27
"811","2018-02-08",13.91
"812","2018-02-09",14.21
"813","2018-02-12",14.16
"814","2018-02-13",14.2
"815","2018-02-14",14.25
"816","2018-02-15",14.53
"817","2018-02-16",14.3
"818","2018-02-20",14.12
"819","2018-02-21",13.95
"820","2018-02-22",14.01
"821","2018-02-23",14.35
"822","2018-02-26",14.29
"823","2018-02-27",13.88
"824","2018-02-28",13.95
"825","2018-03-01",14.08
"826","2018-03-02",14.12
"827","2018-03-05",14.06
"828","2018-03-06",14.1
"829","2018-03-07",14.35
"830","2018-03-08",14.34
"831","2018-03-09",14.45
"832","2018-03-12",14.62
"833","2018-03-13",14.54
"834","2018-03-14",14.48
"835","2018-03-15",14.48
"836","2018-03-16",14.65
"837","2018-03-19",14.53
"838","2018-03-20",14.37
"839","2018-03-21",14.23
"840","2018-03-22",14.13
"841","2018-03-23",13.86
"842","2018-03-26",13.98
"843","2018-03-27",14.07
"844","2018-03-28",14.26
"845","2018-03-29",14.24
"846","2018-04-02",14.2
"847","2018-04-03",14.36
"848","2018-04-04",14.31
"849","2018-04-05",14.19
"850","2018-04-06",13.98
"851","2018-04-09",13.94
"852","2018-04-10",14.02
"853","2018-04-11",14.07
"854","2018-04-12",14.05
"855","2018-04-13",14.13
"856","2018-04-16",14.18
"857","2018-04-17",14.33
"858","2018-04-18",14.25
"859","2018-04-19",14.08
"860","2018-04-20",13.97
"861","2018-04-23",14.01
"862","2018-04-24",14.04
"863","2018-04-25",14
"864","2018-04-26",14.31
"865","2018-04-27",14.58
"866","2018-04-30",14.35
"867","2018-05-01",14.55
"868","2018-05-02",14.38
"869","2018-05-03",14.74
"870","2018-05-04",14.88
"871","2018-05-07",15.12
"872","2018-05-08",14.95
"873","2018-05-09",15.13
"874","2018-05-10",15.17
"875","2018-05-11",15.21
"876","2018-05-14",14.98
"877","2018-05-15",14.55
"878","2018-05-16",14.47
"879","2018-05-17",14.41
"880","2018-05-18",14.44
"881","2018-05-21",14.59
"882","2018-05-22",14.63
"883","2018-05-23",14.87
"884","2018-05-24",14.78
"885","2018-05-25",14.85
"886","2018-05-29",14.89
"887","2018-05-30",15.01
"888","2018-05-31",15.02
"889","2018-06-01",15.19
"890","2018-06-04",15.19
"891","2018-06-05",15.33
"892","2018-06-06",15.33
"893","2018-06-07",15.23
"894","2018-06-08",15.23
"895","2018-06-11",15.25
"896","2018-06-12",15.3
"897","2018-06-13",15
"898","2018-06-14",15.09
"899","2018-06-15",15.08
"900","2018-06-18",15.17
"901","2018-06-19",15.16
"902","2018-06-20",15.37
"903","2018-06-21",15.43
"904","2018-06-22",15.57
"905","2018-06-25",15.49
"906","2018-06-26",15.56
"907","2018-06-27",15.34
"908","2018-06-28",15.36
"909","2018-06-29",15.4
"910","2018-07-02",15.29
"911","2018-07-03",15.47
"912","2018-07-05",15.61
"913","2018-07-06",15.71
"914","2018-07-09",15.71
"915","2018-07-10",15.63
"916","2018-07-11",15.58
"917","2018-07-12",15.62
"918","2018-07-13",15.62
"919","2018-07-16",15.55
"920","2018-07-17",15.35
"921","2018-07-18",15.28
"922","2018-07-19",15.46
"923","2018-07-20",15.26
"924","2018-07-23",15.29
"925","2018-07-24",15.25
"926","2018-07-25",15.28
"927","2018-07-26",15.25
"928","2018-07-27",15.05
"929","2018-07-30",15.01
"930","2018-07-31",15.44
"931","2018-08-01",15.47
"932","2018-08-02",15.23
"933","2018-08-03",15.38
"934","2018-08-06",15.45
"935","2018-08-07",15.47
"936","2018-08-08",15.42
"937","2018-08-09",15.61
"938","2018-08-10",15.51
"939","2018-08-13",15.46
"940","2018-08-14",15.54
"941","2018-08-15",15.83
"942","2018-08-16",15.92
"943","2018-08-17",15.97
"944","2018-08-20",15.94
"945","2018-08-21",15.69
"946","2018-08-22",15.61
"947","2018-08-23",15.62
"948","2018-08-24",15.63
"949","2018-08-27",15.58
"950","2018-08-28",15.7
"951","2018-08-29",15.85
"952","2018-08-30",15.84
"953","2018-08-31",15.88
"954","2018-09-04",15.61
"955","2018-09-05",15.7
"956","2018-09-06",15.71
"957","2018-09-07",15.58
"958","2018-09-10",15.62
"959","2018-09-11",15.63
"960","2018-09-12",15.6
"961","2018-09-13",15.55
"962","2018-09-14",15.46
"963","2018-09-17",15.63
"964","2018-09-18",15.65
"965","2018-09-19",15.31
"966","2018-09-20",15.5
"967","2018-09-21",15.55
"968","2018-09-24",15.19
"969","2018-09-25",15.16
"970","2018-09-26",14.93
"971","2018-09-27",14.99
"972","2018-09-28",15.09
"973","2018-10-01",15
"974","2018-10-02",14.85
"975","2018-10-03",14.74
"976","2018-10-04",14.62
"977","2018-10-05",14.63
"978","2018-10-08",14.91
"979","2018-10-09",14.85
"980","2018-10-10",14.55
"981","2018-10-11",14.14
