"","date","RSSS"
"1008","2014-11-14",0.75
"1009","2014-11-17",0.75
"1010","2014-11-18",0.75
"1011","2014-11-19",0.75
"1012","2014-11-20",0.75
"1013","2014-11-21",0.75
"1014","2014-11-24",0.75
"1015","2014-11-25",0.77
"1016","2014-11-26",0.76
"1017","2014-11-28",0.76
"1018","2014-12-01",0.84
"1019","2014-12-02",0.89
"1020","2014-12-03",0.87
"1021","2014-12-04",0.82
"1022","2014-12-05",0.83
"1023","2014-12-08",0.83
"1024","2014-12-09",0.85
"1025","2014-12-10",0.8
"1026","2014-12-11",0.95
"1027","2014-12-12",0.95
"1028","2014-12-15",0.95
"1029","2014-12-16",0.9
"1030","2014-12-17",0.9
"1031","2014-12-18",0.92
"1032","2014-12-19",0.92
"1033","2014-12-22",0.92
"1034","2014-12-23",0.84
"1035","2014-12-24",0.85
"1036","2014-12-26",0.79
"1037","2014-12-29",0.8
"1038","2014-12-30",0.8
"1039","2014-12-31",0.84
"1040","2015-01-02",0.9
"1041","2015-01-05",0.9
"1042","2015-01-06",0.85
"1043","2015-01-07",0.85
"1044","2015-01-08",0.85
"1045","2015-01-09",0.85
"1046","2015-01-12",0.85
"1047","2015-01-13",0.85
"1048","2015-01-14",0.85
"1049","2015-01-15",0.81
"1050","2015-01-16",0.85
"1051","2015-01-20",0.8
"1052","2015-01-21",0.8
"1053","2015-01-22",0.8
"1054","2015-01-23",0.82
"1055","2015-01-26",0.83
"1056","2015-01-27",0.83
"1057","2015-01-28",0.82
"1058","2015-01-29",0.82
"1059","2015-01-30",0.82
"1060","2015-02-02",0.82
"1061","2015-02-03",0.8
"1062","2015-02-04",0.75
"1063","2015-02-05",0.7
"1064","2015-02-06",0.7
"1065","2015-02-09",0.7
"1066","2015-02-10",0.7
"1067","2015-02-11",0.7
"1068","2015-02-12",0.72
"1069","2015-02-13",0.72
"1070","2015-02-17",0.72
"1071","2015-02-18",0.69
"1072","2015-02-19",0.74
"1073","2015-02-20",0.76
"1074","2015-02-23",0.8
"1075","2015-02-24",0.84
"1076","2015-02-25",0.88
"1077","2015-02-26",0.95
"1078","2015-02-27",0.95
"1079","2015-03-02",0.98
"1080","2015-03-03",0.98
"1081","2015-03-04",1
"1082","2015-03-05",1
"1083","2015-03-06",1
"1084","2015-03-09",1
"1085","2015-03-10",1
"1086","2015-03-11",1
"1087","2015-03-12",1
"1088","2015-03-13",1
"1089","2015-03-16",1
"1090","2015-03-17",1.06
"1091","2015-03-18",1.06
"1092","2015-03-19",1.03
"1093","2015-03-20",1.05
"1094","2015-03-23",1.1
"1095","2015-03-24",1.13
"1096","2015-03-25",1.05
"1097","2015-03-26",1.05
"1098","2015-03-27",1.07
"1099","2015-03-30",1.07
"1100","2015-03-31",1.07
"1101","2015-04-01",1.07
"1102","2015-04-02",1.15
"1103","2015-04-06",1.18
"1104","2015-04-07",1.12
"1105","2015-04-08",1.15
"1106","2015-04-09",1.19
"1107","2015-04-10",1.12
"1108","2015-04-13",1.14
"1109","2015-04-14",1.14
"1110","2015-04-15",1.14
"1111","2015-04-16",1.14
"1112","2015-04-17",1.12
"1113","2015-04-20",1.15
"1114","2015-04-21",1.06
"1115","2015-04-22",1.05
"1116","2015-04-23",1.06
"1117","2015-04-24",1.1
"1118","2015-04-27",1.1
"1119","2015-04-28",1.11
"1120","2015-04-29",1.13
"1121","2015-04-30",1.1
"1122","2015-05-01",1.1
"1123","2015-05-04",1.04
"1124","2015-05-05",1.05
"1125","2015-05-06",1.02
"1126","2015-05-07",1.02
"1127","2015-05-08",1.02
"1128","2015-05-11",1.01
"1129","2015-05-12",1.02
"1130","2015-05-13",0.99
"1131","2015-05-14",0.99
"1132","2015-05-15",1.01
"1133","2015-05-18",1.02
"1134","2015-05-19",1.02
"1135","2015-05-20",1.02
"1136","2015-05-21",1.11
"1137","2015-05-22",1.05
"1138","2015-05-26",1.05
"1139","2015-05-27",1.05
"1140","2015-05-28",1.05
"1141","2015-05-29",1.19
"1142","2015-06-01",1.05
"1143","2015-06-02",1.05
"1144","2015-06-03",1.08
"1145","2015-06-04",1.08
"1146","2015-06-05",1.08
"1147","2015-06-08",1.08
"1148","2015-06-09",1.05
"1149","2015-06-10",1
"1150","2015-06-11",0.96
"1151","2015-06-12",0.96
"1152","2015-06-15",0.96
"1153","2015-06-16",0.95
"1154","2015-06-17",0.96
"1155","2015-06-18",0.94
"1156","2015-06-19",1
"1157","2015-06-22",1.02
"1158","2015-06-23",1.04
"1159","2015-06-24",1
"1160","2015-06-25",1.01
"1161","2015-06-26",1
"1162","2015-06-29",1
"1163","2015-06-30",1.1
"1164","2015-07-01",1.1
"1165","2015-07-02",1.07
"1166","2015-07-06",1.07
"1167","2015-07-07",1
"1168","2015-07-08",1
"1169","2015-07-09",0.95
"1170","2015-07-10",0.95
"1171","2015-07-13",0.95
"1172","2015-07-14",0.95
"1173","2015-07-15",1.05
"1174","2015-07-16",1.02
"1175","2015-07-17",1.02
"1176","2015-07-20",1.02
"1177","2015-07-21",0.95
"1178","2015-07-22",0.95
"1179","2015-07-23",0.95
"1180","2015-07-24",0.9
"1181","2015-07-27",1
"1182","2015-07-28",1
"1183","2015-07-29",1
"1184","2015-07-30",1
"1185","2015-07-31",1
"1186","2015-08-03",1
"1187","2015-08-04",0.9
"1188","2015-08-05",0.9
"1189","2015-08-06",0.88
"1190","2015-08-07",0.88
"1191","2015-08-10",0.88
"1192","2015-08-11",0.86
"1193","2015-08-12",0.86
"1194","2015-08-13",0.86
"1195","2015-08-14",0.86
"1196","2015-08-17",0.84
"1197","2015-08-18",0.84
"1198","2015-08-19",0.8
"1199","2015-08-20",0.8
"1200","2015-08-21",0.84
"1201","2015-08-24",0.84
"1202","2015-08-25",0.78
"1203","2015-08-26",0.85
"1204","2015-08-27",0.97
"1205","2015-08-28",0.97
"1206","2015-08-31",0.98
"1207","2015-09-01",1
"1208","2015-09-02",1
"1209","2015-09-03",1
"1210","2015-09-04",1
"1211","2015-09-08",1
"1212","2015-09-09",0.95
"1213","2015-09-10",0.95
"1214","2015-09-11",1
"1215","2015-09-14",0.98
"1216","2015-09-15",0.98
"1217","2015-09-16",1.03
"1218","2015-09-17",0.85
"1219","2015-09-18",0.95
"1220","2015-09-21",0.95
"1221","2015-09-22",0.94
"1222","2015-09-23",0.94
"1223","2015-09-24",0.85
"1224","2015-09-25",0.85
"1225","2015-09-28",0.85
"1226","2015-09-29",0.85
"1227","2015-09-30",0.99
"1228","2015-10-01",0.99
"1229","2015-10-02",0.99
"1230","2015-10-05",0.99
"1231","2015-10-06",1
"1232","2015-10-07",0.9
"1233","2015-10-08",0.9
"1234","2015-10-09",0.99
"1235","2015-10-12",0.99
"1236","2015-10-13",0.88
"1237","2015-10-14",0.88
"1238","2015-10-15",0.88
"1239","2015-10-16",0.88
"1240","2015-10-19",0.88
"1241","2015-10-20",0.88
"1242","2015-10-21",0.88
"1243","2015-10-22",0.99
"1244","2015-10-23",0.99
"1245","2015-10-26",0.99
"1246","2015-10-27",0.99
"1247","2015-10-28",0.99
"1248","2015-10-29",0.99
"1249","2015-10-30",0.99
"1250","2015-11-02",0.99
"1251","2015-11-03",0.99
"1252","2015-11-04",0.81
"1253","2015-11-05",0.81
"1254","2015-11-06",0.99
"1255","2015-11-09",0.99
"1256","2015-11-10",0.99
"1257","2015-11-11",0.99
"1258","2015-11-12",0.9
"1259","2015-11-13",0.9
"1260","2015-11-16",0.9
"1261","2015-11-17",0.8
"1262","2015-11-18",0.8
"1263","2015-11-19",0.8
"1264","2015-11-20",0.76
"1265","2015-11-23",0.76
"1266","2015-11-24",0.71
"1267","2015-11-25",0.7
"1268","2015-11-27",0.7
"1269","2015-11-30",0.7
"1270","2015-12-01",0.7
"1271","2015-12-02",0.7
"1272","2015-12-03",0.7
"1273","2015-12-04",0.7
"1274","2015-12-07",0.7
"1275","2015-12-08",0.7
"1276","2015-12-09",0.7
"1277","2015-12-10",0.7
"1278","2015-12-11",0.7
"1279","2015-12-14",0.7
"1280","2015-12-15",0.7
"1281","2015-12-16",0.7
"1282","2015-12-17",0.68
"1283","2015-12-18",0.67
"1284","2015-12-21",0.66
"1285","2015-12-22",0.66
"1286","2015-12-23",0.63
"1287","2015-12-24",0.63
"1288","2015-12-28",0.63
"1289","2015-12-29",0.63
"1290","2015-12-30",0.65
"1291","2015-12-31",0.61
"1292","2016-01-04",0.6
"1293","2016-01-05",0.6
"1294","2016-01-06",0.6
"1295","2016-01-07",0.6
"1296","2016-01-08",0.55
"1297","2016-01-11",0.55
"1298","2016-01-12",0.55
"1299","2016-01-13",0.55
"1300","2016-01-14",0.55
"1301","2016-01-15",0.55
"1302","2016-01-19",0.55
"1303","2016-01-20",0.54
"1304","2016-01-21",0.54
"1305","2016-01-22",0.54
"1306","2016-01-25",0.54
"1307","2016-01-26",0.54
"1308","2016-01-27",0.54
"1309","2016-01-28",0.54
"1310","2016-01-29",0.54
"1311","2016-02-01",0.54
"1312","2016-02-02",0.54
"1313","2016-02-03",0.54
"1314","2016-02-04",0.49
"1315","2016-02-05",0.65
"1316","2016-02-08",0.6
"1317","2016-02-09",0.6
"1318","2016-02-10",0.6
"1319","2016-02-11",0.64
"1320","2016-02-12",0.58
"1321","2016-02-16",0.6
"1322","2016-02-17",0.51
"1323","2016-02-18",0.51
"1324","2016-02-19",0.52
"1325","2016-02-22",0.55
"1326","2016-02-23",0.55
"1327","2016-02-24",0.55
"1328","2016-02-25",0.55
"1329","2016-02-26",0.59
"1330","2016-02-29",0.64
"1331","2016-03-01",0.64
"1332","2016-03-02",0.68
"1333","2016-03-03",0.74
"1334","2016-03-04",0.7
"1335","2016-03-07",0.7
"1336","2016-03-08",0.7
"1337","2016-03-09",0.7
"1338","2016-03-10",0.7
"1339","2016-03-11",0.75
"1340","2016-03-14",0.75
"1341","2016-03-15",0.75
"1342","2016-03-16",0.75
"1343","2016-03-17",0.75
"1344","2016-03-18",0.9
"1345","2016-03-21",0.9
"1346","2016-03-22",0.88
"1347","2016-03-23",0.8
"1348","2016-03-24",0.78
"1349","2016-03-28",0.85
"1350","2016-03-29",0.85
"1351","2016-03-30",0.85
"1352","2016-03-31",0.9
"1353","2016-04-01",0.9
"1354","2016-04-04",0.88
"1355","2016-04-05",0.88
"1356","2016-04-06",0.85
"1357","2016-04-07",0.98
"1358","2016-04-08",0.98
"1359","2016-04-11",0.9
"1360","2016-04-12",0.98
"1361","2016-04-13",0.97
"1362","2016-04-14",1.02
"1363","2016-04-15",1.01
"1364","2016-04-18",1
"1365","2016-04-19",1.02
"1366","2016-04-20",1.01
"1367","2016-04-21",1
"1368","2016-04-22",1
"1369","2016-04-25",1
"1370","2016-04-26",1.01
"1371","2016-04-27",1.01
"1372","2016-04-28",1
"1373","2016-04-29",1
"1374","2016-05-02",0.99
"1375","2016-05-03",0.99
"1376","2016-05-04",0.94
"1377","2016-05-05",0.94
"1378","2016-05-06",1
"1379","2016-05-09",1
"1380","2016-05-10",1
"1381","2016-05-11",0.99
"1382","2016-05-12",1
"1383","2016-05-13",1
"1384","2016-05-16",1
"1385","2016-05-17",0.99
"1386","2016-05-18",1
"1387","2016-05-19",1
"1388","2016-05-20",1
"1389","2016-05-23",1.01
"1390","2016-05-24",1.09
"1391","2016-05-25",1.09
"1392","2016-05-26",1.17
"1393","2016-05-27",1.18
"1394","2016-05-31",1.2
"1395","2016-06-01",1.18
"1396","2016-06-02",1.17
"1397","2016-06-03",1.2
"1398","2016-06-06",1.2
"1399","2016-06-07",1.2
"1400","2016-06-08",1.1
"1401","2016-06-09",1.03
"1402","2016-06-10",1.03
"1403","2016-06-13",1.05
"1404","2016-06-14",1.05
"1405","2016-06-15",0.91
"1406","2016-06-16",0.95
"1407","2016-06-17",0.95
"1408","2016-06-20",1
"1409","2016-06-21",1
"1410","2016-06-22",1
"1411","2016-06-23",1
"1412","2016-06-24",1
"1413","2016-06-27",0.95
"1414","2016-06-28",1.05
"1415","2016-06-29",1.08
"1416","2016-06-30",1.08
"1417","2016-07-01",1.09
"1418","2016-07-05",1.1
"1419","2016-07-06",1.1
"1420","2016-07-07",1.06
"1421","2016-07-08",1.06
"1422","2016-07-11",1.11
"1423","2016-07-12",1.1
"1424","2016-07-13",1.09
"1425","2016-07-14",1.09
"1426","2016-07-15",1.08
"1427","2016-07-18",1.08
"1428","2016-07-19",1.11
"1429","2016-07-20",1.09
"1430","2016-07-21",1.09
"1431","2016-07-22",1.09
"1432","2016-07-25",1.11
"1433","2016-07-26",1.15
"1434","2016-07-27",1.11
"1435","2016-07-28",1.12
"1436","2016-07-29",1.19
"1437","2016-08-01",1.19
"1438","2016-08-02",1.1
"1439","2016-08-03",1.17
"1440","2016-08-04",1.19
"1441","2016-08-05",1.19
"1442","2016-08-08",1.19
"1443","2016-08-09",1.19
"1444","2016-08-10",1.16
"1445","2016-08-11",1.15
"1446","2016-08-12",1.15
"1447","2016-08-15",1.16
"1448","2016-08-16",1.15
"1449","2016-08-17",1.14
"1450","2016-08-18",1.1
"1451","2016-08-19",1.09
"1452","2016-08-22",1.09
"1453","2016-08-23",0.97
"1454","2016-08-24",0.97
"1455","2016-08-25",0.97
"1456","2016-08-26",1.06
"1457","2016-08-29",1.06
"1458","2016-08-30",1.06
"1459","2016-08-31",1.08
"1460","2016-09-01",1.08
"1461","2016-09-02",1.05
"1462","2016-09-06",1.08
"1463","2016-09-07",1.08
"1464","2016-09-08",1.12
"1465","2016-09-09",1.08
"1466","2016-09-12",1.08
"1467","2016-09-13",1.08
"1468","2016-09-14",1.07
"1469","2016-09-15",1.07
"1470","2016-09-16",1.07
"1471","2016-09-19",1.04
"1472","2016-09-20",1.04
"1473","2016-09-21",1.04
"1474","2016-09-22",1.04
"1475","2016-09-23",1.04
"1476","2016-09-26",1.04
"1477","2016-09-27",1.04
"1478","2016-09-28",1.03
"1479","2016-09-29",1.03
"1480","2016-09-30",1.04
"1481","2016-10-03",1.04
"1482","2016-10-04",1.02
"1483","2016-10-05",1.02
"1484","2016-10-06",1.02
"1485","2016-10-07",1.02
"1486","2016-10-10",1.02
"1487","2016-10-11",1.02
"1488","2016-10-12",1.02
"1489","2016-10-13",1.02
"1490","2016-10-14",1.02
"1491","2016-10-17",1
"1492","2016-10-18",1
"1493","2016-10-19",1
"1494","2016-10-20",1
"1495","2016-10-21",1
"1496","2016-10-24",1
"1497","2016-10-25",0.98
"1498","2016-10-26",0.98
"1499","2016-10-27",1
"1500","2016-10-28",1
"1501","2016-10-31",1
"1502","2016-11-01",0.98
"1503","2016-11-02",0.98
"1504","2016-11-03",0.98
"1505","2016-11-04",0.98
"1506","2016-11-07",0.97
"1507","2016-11-08",0.97
"1508","2016-11-09",0.98
"1509","2016-11-10",0.98
"1510","2016-11-11",0.99
"1511","2016-11-14",1.01
"1512","2016-11-15",1
"1513","2016-11-16",1
"1514","2016-11-17",1.05
"1515","2016-11-18",1.05
"1516","2016-11-21",1.05
"1517","2016-11-22",1.05
"1518","2016-11-23",1.04
"1519","2016-11-25",1.04
"1520","2016-11-28",1.03
"1521","2016-11-29",1.04
"1522","2016-11-30",1.05
"1523","2016-12-01",1
"1524","2016-12-02",1
"1525","2016-12-05",1.01
"1526","2016-12-06",1.01
"1527","2016-12-07",1.03
"1528","2016-12-08",1.03
"1529","2016-12-09",1.04
"1530","2016-12-12",1.03
"1531","2016-12-13",1.05
"1532","2016-12-14",1.03
"1533","2016-12-15",1.03
"1534","2016-12-16",1.05
"1535","2016-12-19",1.03
"1536","2016-12-20",1.03
"1537","2016-12-21",1.03
"1538","2016-12-22",1.03
"1539","2016-12-23",1.03
"1540","2016-12-27",1.02
"1541","2016-12-28",1.01
"1542","2016-12-29",1.05
"1543","2016-12-30",1.03
"1544","2017-01-03",1.02
"1545","2017-01-04",1.19
"1546","2017-01-05",1.1
"1547","2017-01-06",1.1
"1548","2017-01-09",1.13
"1549","2017-01-10",1.12
"1550","2017-01-11",1.11
"1551","2017-01-12",1.11
"1552","2017-01-13",1.1
"1553","2017-01-17",1.1
"1554","2017-01-18",1.1
"1555","2017-01-19",1.1
"1556","2017-01-20",1.1
"1557","2017-01-23",1.1
"1558","2017-01-24",1.1
"1559","2017-01-25",1.14
"1560","2017-01-26",1.15
"1561","2017-01-27",1.15
"1562","2017-01-30",1.15
"1563","2017-01-31",1.16
"1564","2017-02-01",1.17
"1565","2017-02-02",1.17
"1566","2017-02-03",1.19
"1567","2017-02-06",1.16
"1568","2017-02-07",1.16
"1569","2017-02-08",1.16
"1570","2017-02-09",1.16
"1571","2017-02-10",1.17
"1572","2017-02-13",1.15
"1573","2017-02-14",1.15
"1574","2017-02-15",1.15
"1575","2017-02-16",1.14
"1576","2017-02-17",1.2
"1577","2017-02-21",1.18
"1578","2017-02-22",1.17
"1579","2017-02-23",1.16
"1580","2017-02-24",1.18
"1581","2017-02-27",1.17
"1582","2017-02-28",1.15
"1583","2017-03-01",1.13
"1584","2017-03-02",1.15
"1585","2017-03-03",1.13
"1586","2017-03-06",1.11
"1587","2017-03-07",1.11
"1588","2017-03-08",1.1
"1589","2017-03-09",1.1
"1590","2017-03-10",1.1
"1591","2017-03-13",1.08
"1592","2017-03-14",1.08
"1593","2017-03-15",1.08
"1594","2017-03-16",1.08
"1595","2017-03-17",1.08
"1596","2017-03-20",1.1
"1597","2017-03-21",1.1
"1598","2017-03-22",1.08
"1599","2017-03-23",1.09
"1600","2017-03-24",1.09
"1601","2017-03-27",1.09
"1602","2017-03-28",1.09
"1603","2017-03-29",1.09
"1604","2017-03-30",1.09
"1605","2017-03-31",1.08
"1606","2017-04-03",1
"1607","2017-04-04",1
"1608","2017-04-05",1
"1609","2017-04-06",1
"1610","2017-04-07",1
"1611","2017-04-10",1
"1612","2017-04-11",1
"1613","2017-04-12",1
"1614","2017-04-13",1
"1615","2017-04-17",0.98
"1616","2017-04-18",0.98
"1617","2017-04-19",0.95
"1618","2017-04-20",0.95
"1619","2017-04-21",0.95
"1620","2017-04-24",0.99
"1621","2017-04-25",0.99
"1622","2017-04-26",0.99
"1623","2017-04-27",0.99
"1624","2017-04-28",0.99
"1625","2017-05-01",0.98
"1626","2017-05-02",0.98
"1627","2017-05-03",0.98
"1628","2017-05-04",0.98
"1629","2017-05-05",0.99
"1630","2017-05-08",0.96
"1631","2017-05-09",0.96
"1632","2017-05-10",0.96
"1633","2017-05-11",1
"1634","2017-05-12",1
"1635","2017-05-15",1
"1636","2017-05-16",0.97
"1637","2017-05-17",0.97
"1638","2017-05-18",0.97
"1639","2017-05-19",0.97
"1640","2017-05-22",0.97
"1641","2017-05-23",0.95
"1642","2017-05-24",0.95
"1643","2017-05-25",0.95
"1644","2017-05-26",0.96
"1645","2017-05-30",0.95
"1646","2017-05-31",0.95
"1647","2017-06-01",0.95
"1648","2017-06-02",0.95
"1649","2017-06-05",0.95
"1650","2017-06-06",0.95
"1651","2017-06-07",0.95
"1652","2017-06-08",0.95
"1653","2017-06-09",0.9
"1654","2017-06-12",0.94
"1655","2017-06-13",0.94
"1656","2017-06-14",0.95
"1657","2017-06-15",0.95
"1658","2017-06-16",0.95
"1659","2017-06-19",0.95
"1660","2017-06-20",1
"1661","2017-06-21",0.94
"1662","2017-06-22",0.94
"1663","2017-06-23",0.89
"1664","2017-06-26",0.99
"1665","2017-06-27",0.99
"1666","2017-06-28",0.99
"1667","2017-06-29",0.99
"1668","2017-06-30",0.99
"1669","2017-07-03",0.99
"1670","2017-07-05",0.99
"1671","2017-07-06",0.99
"1672","2017-07-07",1
"1673","2017-07-10",0.97
"1674","2017-07-11",0.97
"1675","2017-07-12",0.97
"1676","2017-07-13",0.97
"1677","2017-07-14",1
"1678","2017-07-17",1
"1679","2017-07-18",1
"1680","2017-07-19",1
"1681","2017-07-20",0.98
"1682","2017-07-21",1
"1683","2017-07-24",0.95
"1684","2017-07-25",0.96
"1685","2017-07-26",0.96
"1686","2017-07-27",0.96
"1687","2017-07-28",0.95
"1688","2017-07-31",1.04
"1689","2017-08-01",1
"1690","2017-08-02",1
"1691","2017-08-03",1
"1692","2017-08-04",0.99
"1693","2017-08-07",0.99
"1694","2017-08-08",0.99
"1695","2017-08-09",0.99
"1696","2017-08-10",0.99
"1697","2017-08-11",0.99
"1698","2017-08-14",0.99
"1699","2017-08-15",1
"1700","2017-08-16",1
"1701","2017-08-17",1
"1702","2017-08-18",1
"1703","2017-08-21",1
"1704","2017-08-22",1.02
"1705","2017-08-23",1.02
"1706","2017-08-24",1
"1707","2017-08-25",1
"1708","2017-08-28",0.99
"1709","2017-08-29",1
"1710","2017-08-30",1
"1711","2017-08-31",1
"1712","2017-09-01",1
"1713","2017-09-05",1.03
"1714","2017-09-06",1.03
"1715","2017-09-07",1.03
"1716","2017-09-08",1.03
"1717","2017-09-11",1.02
"1718","2017-09-12",1.02
"1719","2017-09-13",1.02
"1720","2017-09-14",1.02
"1721","2017-09-15",1.02
"1722","2017-09-18",1.03
"1723","2017-09-19",1.05
"1724","2017-09-20",1.14
"1725","2017-09-21",1.15
"1726","2017-09-22",1.13
"1727","2017-09-25",1.09
"1728","2017-09-26",1.15
"1729","2017-09-27",1.15
"1730","2017-09-28",1.05
"1731","2017-09-29",1.15
"1732","2017-10-02",1.15
"1733","2017-10-03",1.15
"1734","2017-10-04",1.15
"1735","2017-10-05",1.15
"1736","2017-10-06",1.2
"1737","2017-10-09",1.2
"1738","2017-10-10",1.19
"1739","2017-10-11",1.17
"1740","2017-10-12",1.16
"1741","2017-10-13",1.19
"1742","2017-10-16",1.19
"1743","2017-10-17",1.19
"1744","2017-10-18",1.19
"1745","2017-10-19",1.19
"1746","2017-10-20",1.2
"1747","2017-10-23",1.23
"1748","2017-10-24",1.2
"1749","2017-10-25",1.25
"1750","2017-10-26",1.25
"1751","2017-10-27",1.25
"1752","2017-10-30",1.25
"1753","2017-10-31",1.21
"1754","2017-11-01",1.25
"1755","2017-11-02",1.25
"1756","2017-11-03",1.25
"1757","2017-11-06",1.21
"1758","2017-11-07",1.21
"1759","2017-11-08",1.21
"1760","2017-11-09",1.21
"1761","2017-11-10",1.2
"1762","2017-11-13",1.18
"1763","2017-11-14",1.18
"1764","2017-11-15",1.18
"1765","2017-11-16",1.22
"1766","2017-11-17",1.22
"1767","2017-11-20",1.2
"1768","2017-11-21",1.2
"1769","2017-11-22",1.2
"1770","2017-11-24",1.22
"1771","2017-11-27",1.2
"1772","2017-11-28",1.2
"1773","2017-11-29",1.12
"1774","2017-11-30",1.12
"1775","2017-12-01",1.09
"1776","2017-12-04",1.22
"1777","2017-12-05",1.22
"1778","2017-12-06",1.22
"1779","2017-12-07",1.22
"1780","2017-12-08",1.22
"1781","2017-12-11",1.22
"1782","2017-12-12",1.22
"1783","2017-12-13",1.2
"1784","2017-12-14",1.2
"1785","2017-12-15",1.2
"1786","2017-12-18",1.22
"1787","2017-12-19",1.21
"1788","2017-12-20",1.21
"1789","2017-12-21",1.17
"1790","2017-12-22",1.17
"1791","2017-12-26",1.22
"1792","2017-12-27",1.2
"1793","2017-12-28",1.19
"1794","2017-12-29",1.22
"1795","2018-01-02",1.21
"1796","2018-01-03",1.2
"1797","2018-01-04",1.2
"1798","2018-01-05",1.2
"1799","2018-01-08",1.13
"1800","2018-01-09",1.1
"1801","2018-01-10",1.1
"1802","2018-01-11",1.1
"1803","2018-01-12",1.1
"1804","2018-01-16",1.1
"1805","2018-01-17",1.08
"1806","2018-01-18",1.11
"1807","2018-01-19",1.1
"1808","2018-01-22",1.1
"1809","2018-01-23",1.12
"1810","2018-01-24",1.09
"1811","2018-01-25",1.09
"1812","2018-01-26",1.09
"1813","2018-01-29",1.09
"1814","2018-01-30",1.09
"1815","2018-01-31",1.15
"1816","2018-02-01",1.15
"1817","2018-02-02",1.15
"1818","2018-02-05",1.13
"1819","2018-02-06",1.14
"1820","2018-02-07",1.15
"1821","2018-02-08",1.15
"1822","2018-02-09",1.1
"1823","2018-02-12",1.13
"1824","2018-02-13",1.13
"1825","2018-02-14",1.1
"1826","2018-02-15",1.2
"1827","2018-02-16",1.2
"1828","2018-02-20",1.18
"1829","2018-02-21",1.2
"1830","2018-02-22",1.2
"1831","2018-02-23",1.21
"1832","2018-02-26",1.21
"1833","2018-02-27",1.23
"1834","2018-02-28",1.26
"1835","2018-03-01",1.2
"1836","2018-03-02",1.2
"1837","2018-03-05",1.25
"1838","2018-03-06",1.25
"1839","2018-03-07",1.26
"1840","2018-03-08",1.26
"1841","2018-03-09",1.3
"1842","2018-03-12",1.29
"1843","2018-03-13",1.25
"1844","2018-03-14",1.28
"1845","2018-03-15",1.28
"1846","2018-03-16",1.28
"1847","2018-03-19",1.28
"1848","2018-03-20",1.29
"1849","2018-03-21",1.29
"1850","2018-03-22",1.32
"1851","2018-03-23",1.3
"1852","2018-03-26",1.27
"1853","2018-03-27",1.25
"1854","2018-03-28",1.26
"1855","2018-03-29",1.3
"1856","2018-04-02",1.28
"1857","2018-04-03",1.28
"1858","2018-04-04",1.28
"1859","2018-04-05",1.28
"1860","2018-04-06",1.28
"1861","2018-04-09",1.29
"1862","2018-04-10",1.32
"1863","2018-04-11",1.32
"1864","2018-04-12",1.32
"1865","2018-04-13",1.32
"1866","2018-04-16",1.32
"1867","2018-04-17",1.3
"1868","2018-04-18",1.29
"1869","2018-04-19",1.29
"1870","2018-04-20",1.33
"1871","2018-04-23",1.32
"1872","2018-04-24",1.32
"1873","2018-04-25",1.32
"1874","2018-04-26",1.33
"1875","2018-04-27",1.33
"1876","2018-04-30",1.45
"1877","2018-05-01",1.25
"1878","2018-05-02",1.46
"1879","2018-05-03",1.46
"1880","2018-05-04",1.46
"1881","2018-05-07",1.51
"1882","2018-05-08",1.55
"1883","2018-05-09",1.59
"1884","2018-05-10",1.59
"1885","2018-05-11",1.59
"1886","2018-05-14",1.59
"1887","2018-05-15",1.75
"1888","2018-05-16",1.75
"1889","2018-05-17",1.75
"1890","2018-05-18",1.75
"1891","2018-05-21",1.75
"1892","2018-05-22",1.8
"1893","2018-05-23",1.8
"1894","2018-05-24",1.8
"1895","2018-05-25",1.8
"1896","2018-05-29",1.65
"1897","2018-05-30",1.85
"1898","2018-05-31",2
"1899","2018-06-01",1.7
"1900","2018-06-04",1.82
"1901","2018-06-05",1.75
"1902","2018-06-06",1.75
"1903","2018-06-07",1.75
"1904","2018-06-08",1.75
"1905","2018-06-11",1.75
"1906","2018-06-12",1.8
"1907","2018-06-13",1.83
"1908","2018-06-14",1.82
"1909","2018-06-15",1.75
"1910","2018-06-18",1.75
"1911","2018-06-19",1.73
"1912","2018-06-20",1.73
"1913","2018-06-21",1.71
"1914","2018-06-22",1.7
"1915","2018-06-25",1.7
"1916","2018-06-26",1.7
"1917","2018-06-27",1.7
"1918","2018-06-28",1.83
"1919","2018-06-29",1.95
"1920","2018-07-02",1.95
"1921","2018-07-03",1.95
"1922","2018-07-05",1.95
"1923","2018-07-06",1.5
"1924","2018-07-09",1.92
"1925","2018-07-10",1.93
"1926","2018-07-11",1.93
"1927","2018-07-12",1.9
"1928","2018-07-13",1.9
"1929","2018-07-16",1.9
"1930","2018-07-17",1.9
"1931","2018-07-18",1.9
"1932","2018-07-19",1.92
"1933","2018-07-20",1.92
"1934","2018-07-23",1.92
"1935","2018-07-24",1.92
"1936","2018-07-25",1.92
"1937","2018-07-26",1.85
"1938","2018-07-27",1.95
"1939","2018-07-30",1.91
"1940","2018-07-31",1.95
"1941","2018-08-01",1.95
"1942","2018-08-02",1.95
"1943","2018-08-03",1.95
"1944","2018-08-06",1.95
"1945","2018-08-07",1.95
"1946","2018-08-08",1.99
"1947","2018-08-09",1.99
"1948","2018-08-10",1.99
"1949","2018-08-13",2
"1950","2018-08-14",1.95
"1951","2018-08-15",1.95
"1952","2018-08-16",1.95
