"","date","CLIR"
"1941","2020-01-10",0.93
"1942","2020-01-13",0.99
"1943","2020-01-14",1.01
"1944","2020-01-15",0.95
"1945","2020-01-16",1
"1946","2020-01-17",1
"1947","2020-01-21",1.01
"1948","2020-01-22",1.09
"1949","2020-01-23",1.03
"1950","2020-01-24",1.03
"1951","2020-01-27",0.99
"1952","2020-01-28",1.03
"1953","2020-01-29",0.96
"1954","2020-01-30",1.02
"1955","2020-01-31",1
"1956","2020-02-03",0.94
"1957","2020-02-04",0.99
"1958","2020-02-05",1
"1959","2020-02-06",0.95
"1960","2020-02-07",1.01
"1961","2020-02-10",0.97
"1962","2020-02-11",0.96
"1963","2020-02-12",0.94
"1964","2020-02-13",0.84
"1965","2020-02-14",0.82
"1966","2020-02-18",0.77
"1967","2020-02-19",0.78
"1968","2020-02-20",0.85
"1969","2020-02-21",0.84
"1970","2020-02-24",0.82
"1971","2020-02-25",0.75
"1972","2020-02-26",0.8
"1973","2020-02-27",0.71
"1974","2020-02-28",0.68
"1975","2020-03-02",0.73
"1976","2020-03-03",0.78
"1977","2020-03-04",0.8
"1978","2020-03-05",0.78
"1979","2020-03-06",0.78
"1980","2020-03-09",0.7
"1981","2020-03-10",0.71
"1982","2020-03-11",0.72
"1983","2020-03-12",0.69
"1984","2020-03-13",0.65
"1985","2020-03-16",0.53
"1986","2020-03-17",0.49
"1987","2020-03-18",0.41
"1988","2020-03-19",0.42
"1989","2020-03-20",0.39
"1990","2020-03-23",0.4
"1991","2020-03-24",0.4
"1992","2020-03-25",0.81
"1993","2020-03-26",0.79
"1994","2020-03-27",0.71
"1995","2020-03-30",0.64
"1996","2020-03-31",0.72
"1997","2020-04-01",0.72
"1998","2020-04-02",0.69
"1999","2020-04-03",0.56
"2000","2020-04-06",0.53
"2001","2020-04-07",0.65
"2002","2020-04-08",0.69
"2003","2020-04-09",0.75
"2004","2020-04-13",0.78
"2005","2020-04-14",0.79
"2006","2020-04-15",0.87
"2007","2020-04-16",0.91
"2008","2020-04-17",0.86
"2009","2020-04-20",0.85
"2010","2020-04-21",0.79
"2011","2020-04-22",0.8
"2012","2020-04-23",0.8
"2013","2020-04-24",0.76
"2014","2020-04-27",0.77
"2015","2020-04-28",0.92
"2016","2020-04-29",0.97
"2017","2020-04-30",0.9
"2018","2020-05-01",0.84
"2019","2020-05-04",0.78
"2020","2020-05-05",0.76
"2021","2020-05-06",0.7
"2022","2020-05-07",0.7
"2023","2020-05-08",0.63
"2024","2020-05-11",0.59
"2025","2020-05-12",0.55
"2026","2020-05-13",0.57
"2027","2020-05-14",0.6
"2028","2020-05-15",0.55
"2029","2020-05-18",0.54
"2030","2020-05-19",0.49
"2031","2020-05-20",0.64
"2032","2020-05-21",0.62
"2033","2020-05-22",0.57
"2034","2020-05-26",0.51
"2035","2020-05-27",0.5
"2036","2020-05-28",0.55
"2037","2020-05-29",0.52
"2038","2020-06-01",0.56
"2039","2020-06-02",0.56
"2040","2020-06-03",0.68
"2041","2020-06-04",0.71
"2042","2020-06-05",0.74
"2043","2020-06-08",0.85
"2044","2020-06-09",0.82
"2045","2020-06-10",0.81
"2046","2020-06-11",0.79
"2047","2020-06-12",0.85
"2048","2020-06-15",0.79
"2049","2020-06-16",2.37
"2050","2020-06-17",2.55
"2051","2020-06-18",2.22
"2052","2020-06-19",2.23
"2053","2020-06-22",2.04
"2054","2020-06-23",1.89
"2055","2020-06-24",1.89
"2056","2020-06-25",1.95
"2057","2020-06-26",1.98
"2058","2020-06-29",2.01
"2059","2020-06-30",2.08
"2060","2020-07-01",2.2
"2061","2020-07-02",2.36
"2062","2020-07-06",2.32
"2063","2020-07-07",2.14
"2064","2020-07-08",2.19
"2065","2020-07-09",2.15
"2066","2020-07-10",2.08
"2067","2020-07-13",2.17
"2068","2020-07-14",2.11
"2069","2020-07-15",2.09
"2070","2020-07-16",2.11
"2071","2020-07-17",2.25
"2072","2020-07-20",2.25
"2073","2020-07-21",2.42
"2074","2020-07-22",2.47
"2075","2020-07-23",2.25
"2076","2020-07-24",2.16
"2077","2020-07-27",2.12
"2078","2020-07-28",2.1
"2079","2020-07-29",2.14
"2080","2020-07-30",2.18
"2081","2020-07-31",2.26
"2082","2020-08-03",2.45
"2083","2020-08-04",2.87
"2084","2020-08-05",2.71
"2085","2020-08-06",2.59
"2086","2020-08-07",2.28
"2087","2020-08-10",2.46
"2088","2020-08-11",2.37
"2089","2020-08-12",2.29
"2090","2020-08-13",2.46
"2091","2020-08-14",2.35
"2092","2020-08-17",2.36
"2093","2020-08-18",2.3
"2094","2020-08-19",2.32
"2095","2020-08-20",2.45
"2096","2020-08-21",2.28
"2097","2020-08-24",2.22
"2098","2020-08-25",2.29
"2099","2020-08-26",2.35
"2100","2020-08-27",2.3
"2101","2020-08-28",2.29
"2102","2020-08-31",2.29
"2103","2020-09-01",2.23
"2104","2020-09-02",2.27
"2105","2020-09-03",2.3
"2106","2020-09-04",2.2
"2107","2020-09-08",2.17
"2108","2020-09-09",2.27
"2109","2020-09-10",2.18
"2110","2020-09-11",2.27
"2111","2020-09-14",2.31
"2112","2020-09-15",2.51
"2113","2020-09-16",2.46
"2114","2020-09-17",2.46
"2115","2020-09-18",2.43
"2116","2020-09-21",2.25
"2117","2020-09-22",2.25
"2118","2020-09-23",2.27
"2119","2020-09-24",2.21
"2120","2020-09-25",2.19
"2121","2020-09-28",2.22
"2122","2020-09-29",2.25
"2123","2020-09-30",2.26
"2124","2020-10-01",2.5
"2125","2020-10-02",2.48
"2126","2020-10-05",2.45
"2127","2020-10-06",2.45
"2128","2020-10-07",2.61
"2129","2020-10-08",2.59
"2130","2020-10-09",2.87
"2131","2020-10-12",2.65
"2132","2020-10-13",2.72
"2133","2020-10-14",2.54
"2134","2020-10-15",2.49
"2135","2020-10-16",2.51
"2136","2020-10-19",2.43
"2137","2020-10-20",2.38
"2138","2020-10-21",2.44
"2139","2020-10-22",2.48
"2140","2020-10-23",2.57
"2141","2020-10-26",2.52
"2142","2020-10-27",2.5
"2143","2020-10-28",2.37
"2144","2020-10-29",2.34
"2145","2020-10-30",2.24
"2146","2020-11-02",2.23
"2147","2020-11-03",2.35
"2148","2020-11-04",2.37
"2149","2020-11-05",2.33
"2150","2020-11-06",2.32
"2151","2020-11-09",2.32
"2152","2020-11-10",2.3
"2153","2020-11-11",2.33
"2154","2020-11-12",2.38
"2155","2020-11-13",2.34
"2156","2020-11-16",2.34
"2157","2020-11-17",2.38
"2158","2020-11-18",2.33
"2159","2020-11-19",2.38
"2160","2020-11-20",2.32
"2161","2020-11-23",2.31
"2162","2020-11-24",2.68
"2163","2020-11-25",2.56
"2164","2020-11-27",2.62
