"","date","PBA"
"472","2012-08-17",27.790001
"473","2012-08-20",27.92
"474","2012-08-21",28.02
"475","2012-08-22",27.85
"476","2012-08-23",27.709999
"477","2012-08-24",27.93
"478","2012-08-27",27.82
"479","2012-08-28",27.469999
"480","2012-08-29",27.360001
"481","2012-08-30",27.049999
"482","2012-08-31",27.16
"483","2012-09-04",26.950001
"484","2012-09-05",27.15
"485","2012-09-06",27.15
"486","2012-09-07",27.309999
"487","2012-09-10",27.620001
"488","2012-09-11",28
"489","2012-09-12",28.030001
"490","2012-09-13",28.33
"491","2012-09-14",28.5
"492","2012-09-17",28.57
"493","2012-09-18",28.43
"494","2012-09-19",28.58
"495","2012-09-20",28.32
"496","2012-09-21",28.120001
"497","2012-09-24",28.09
"498","2012-09-25",28.01
"499","2012-09-26",27.98
"500","2012-09-27",27.870001
"501","2012-09-28",28.1
"502","2012-10-01",28.09
"503","2012-10-02",28.1
"504","2012-10-03",28.040001
"505","2012-10-04",28.41
"506","2012-10-05",28.58
"507","2012-10-08",28.23
"508","2012-10-09",28.23
"509","2012-10-10",27.860001
"510","2012-10-11",27.799999
"511","2012-10-12",28.059999
"512","2012-10-15",28.049999
"513","2012-10-16",28.200001
"514","2012-10-17",28.549999
"515","2012-10-18",28.549999
"516","2012-10-19",28.200001
"517","2012-10-22",28.290001
"518","2012-10-23",27.780001
"519","2012-10-24",27.450001
"520","2012-10-25",27.6
"521","2012-10-26",27.77
"522","2012-10-31",27.950001
"523","2012-11-01",28.139999
"524","2012-11-02",28.110001
"525","2012-11-05",28.1
"526","2012-11-06",28.309999
"527","2012-11-07",27.73
"528","2012-11-08",27.32
"529","2012-11-09",27.17
"530","2012-11-12",27.32
"531","2012-11-13",27.290001
"532","2012-11-14",27.110001
"533","2012-11-15",27.07
"534","2012-11-16",27.290001
"535","2012-11-19",27.82
"536","2012-11-20",27.700001
"537","2012-11-21",27.780001
"538","2012-11-23",28.23
"539","2012-11-26",28.33
"540","2012-11-27",27.91
"541","2012-11-28",28.01
"542","2012-11-29",27.950001
"543","2012-11-30",28.32
"544","2012-12-03",28.18
"545","2012-12-04",27.799999
"546","2012-12-05",27.83
"547","2012-12-06",27.950001
"548","2012-12-07",27.940001
"549","2012-12-10",28.1
"550","2012-12-11",28.389999
"551","2012-12-12",28.67
"552","2012-12-13",28.780001
"553","2012-12-14",29.040001
"554","2012-12-17",29.07
"555","2012-12-18",29.459999
"556","2012-12-19",29.030001
"557","2012-12-20",28.879999
"558","2012-12-21",28.299999
"559","2012-12-24",28.68
"560","2012-12-26",27.799999
"561","2012-12-27",28.469999
"562","2012-12-28",28.33
"563","2012-12-31",28.639999
"564","2013-01-02",29.139999
"565","2013-01-03",28.93
"566","2013-01-04",29.049999
"567","2013-01-07",29.24
"568","2013-01-08",29.309999
"569","2013-01-09",29.459999
"570","2013-01-10",29.690001
"571","2013-01-11",29.790001
"572","2013-01-14",29.860001
"573","2013-01-15",29.85
"574","2013-01-16",29.389999
"575","2013-01-17",29.549999
"576","2013-01-18",29.360001
"577","2013-01-22",29.42
"578","2013-01-23",29.26
"579","2013-01-24",29.16
"580","2013-01-25",29.09
"581","2013-01-28",29.08
"582","2013-01-29",29.27
"583","2013-01-30",29.059999
"584","2013-01-31",29.08
"585","2013-02-01",29.190001
"586","2013-02-04",29.07
"587","2013-02-05",29.18
"588","2013-02-06",29.290001
"589","2013-02-07",29.26
"590","2013-02-08",29.17
"591","2013-02-11",29.09
"592","2013-02-12",29.379999
"593","2013-02-13",29.200001
"594","2013-02-14",28.91
"595","2013-02-15",28.969999
"596","2013-02-19",29.02
"597","2013-02-20",29.139999
"598","2013-02-21",28.709999
"599","2013-02-22",28.77
"600","2013-02-25",28.200001
"601","2013-02-26",28.139999
"602","2013-02-27",27.950001
"603","2013-02-28",28.01
"604","2013-03-01",28.209999
"605","2013-03-04",29.040001
"606","2013-03-05",29.639999
"607","2013-03-06",30.040001
"608","2013-03-07",30.309999
"609","2013-03-08",30.360001
"610","2013-03-11",30.690001
"611","2013-03-12",30.629999
"612","2013-03-13",29.99
"613","2013-03-14",30.27
"614","2013-03-15",30.48
"615","2013-03-18",30.32
"616","2013-03-19",30.450001
"617","2013-03-20",30.51
"618","2013-03-21",30.530001
"619","2013-03-22",30.49
"620","2013-03-25",30.52
"621","2013-03-26",31.08
"622","2013-03-27",31.43
"623","2013-03-28",31.6
"624","2013-04-01",31.48
"625","2013-04-02",31.469999
"626","2013-04-03",31.219999
"627","2013-04-04",31.110001
"628","2013-04-05",30.83
"629","2013-04-08",30.780001
"630","2013-04-09",31.219999
"631","2013-04-10",31.379999
"632","2013-04-11",31.48
"633","2013-04-12",31.32
"634","2013-04-15",30.610001
"635","2013-04-16",30.969999
"636","2013-04-17",30.5
"637","2013-04-18",30.860001
"638","2013-04-19",30.940001
"639","2013-04-22",31.190001
"640","2013-04-23",31.35
"641","2013-04-24",31.379999
"642","2013-04-25",31.559999
"643","2013-04-26",31.700001
"644","2013-04-29",32.09
"645","2013-04-30",32.799999
"646","2013-05-01",32.48
"647","2013-05-02",32.509998
"648","2013-05-03",32.310001
"649","2013-05-06",32.349998
"650","2013-05-07",32.509998
"651","2013-05-08",33.16
"652","2013-05-09",32.91
"653","2013-05-10",33.970001
"654","2013-05-13",33.810001
"655","2013-05-14",33.779999
"656","2013-05-15",33.759998
"657","2013-05-16",33.41
"658","2013-05-17",33.950001
"659","2013-05-20",34.369999
"660","2013-05-21",34.689999
"661","2013-05-22",33.419998
"662","2013-05-23",33.720001
"663","2013-05-24",33.509998
"664","2013-05-28",33.389999
"665","2013-05-29",32.48
"666","2013-05-30",31.959999
"667","2013-05-31",31.290001
"668","2013-06-03",32.139999
"669","2013-06-04",31.75
"670","2013-06-05",31.309999
"671","2013-06-06",31.709999
"672","2013-06-07",31.879999
"673","2013-06-10",32
"674","2013-06-11",31.860001
"675","2013-06-12",31.32
"676","2013-06-13",31.790001
"677","2013-06-14",32.16
"678","2013-06-17",32.009998
"679","2013-06-18",31.879999
"680","2013-06-19",31.809999
"681","2013-06-20",30.65
"682","2013-06-21",30.52
"683","2013-06-24",29.200001
"684","2013-06-25",30.48
"685","2013-06-26",30.370001
"686","2013-06-27",30.33
"687","2013-06-28",30.620001
"688","2013-07-01",30.99
"689","2013-07-02",31.32
"690","2013-07-03",30.92
"691","2013-07-05",30.52
"692","2013-07-08",31.1
"693","2013-07-09",31.389999
"694","2013-07-10",31.440001
"695","2013-07-11",32.290001
"696","2013-07-12",32.360001
"697","2013-07-15",32.080002
"698","2013-07-16",31.68
"699","2013-07-17",31.629999
"700","2013-07-18",31.16
"701","2013-07-19",31.43
"702","2013-07-22",31.57
"703","2013-07-23",31.66
"704","2013-07-24",31.41
"705","2013-07-25",31.360001
"706","2013-07-26",31.35
"707","2013-07-29",31.280001
"708","2013-07-30",31.469999
"709","2013-07-31",31.35
"710","2013-08-01",31.4
"711","2013-08-02",31.200001
"712","2013-08-05",31.040001
"713","2013-08-06",31.27
"714","2013-08-07",30.76
"715","2013-08-08",31.040001
"716","2013-08-09",30.690001
"717","2013-08-12",31.93
"718","2013-08-13",31.790001
"719","2013-08-14",31.530001
"720","2013-08-15",31.629999
"721","2013-08-16",31.49
"722","2013-08-19",31.190001
"723","2013-08-20",31.07
"724","2013-08-21",30.559999
"725","2013-08-22",30.629999
"726","2013-08-23",30.559999
"727","2013-08-26",30.51
"728","2013-08-27",30.58
"729","2013-08-28",30.610001
"730","2013-08-29",30.610001
"731","2013-08-30",31.08
"732","2013-09-03",30.889999
"733","2013-09-04",30.83
"734","2013-09-05",30.719999
"735","2013-09-06",30.780001
"736","2013-09-09",30.84
"737","2013-09-10",31.42
"738","2013-09-11",31.59
"739","2013-09-12",31.190001
"740","2013-09-13",31.08
"741","2013-09-16",31.280001
"742","2013-09-17",31.379999
"743","2013-09-18",32.110001
"744","2013-09-19",32.369999
"745","2013-09-20",32.23
"746","2013-09-23",32.34
"747","2013-09-24",32.66
"748","2013-09-25",32.810001
"749","2013-09-26",32.849998
"750","2013-09-27",33.060001
"751","2013-09-30",33.130001
"752","2013-10-01",32.919998
"753","2013-10-02",33.07
"754","2013-10-03",32.419998
"755","2013-10-04",32.48
"756","2013-10-07",32.119999
"757","2013-10-08",31.82
"758","2013-10-09",31.559999
"759","2013-10-10",31.74
"760","2013-10-11",32.290001
"761","2013-10-14",32.009998
"762","2013-10-15",31.92
"763","2013-10-16",32.07
"764","2013-10-17",32.529999
"765","2013-10-18",32.720001
"766","2013-10-21",32.66
"767","2013-10-22",33.209999
"768","2013-10-23",32.650002
"769","2013-10-24",32.700001
"770","2013-10-25",33.060001
"771","2013-10-28",32.950001
"772","2013-10-29",33.25
"773","2013-10-30",33.139999
"774","2013-10-31",32.799999
"775","2013-11-01",32.700001
"776","2013-11-04",33.259998
"777","2013-11-05",32.759998
"778","2013-11-06",33.259998
"779","2013-11-07",33.040001
"780","2013-11-08",32.75
"781","2013-11-11",32.639999
"782","2013-11-12",32.650002
"783","2013-11-13",32.669998
"784","2013-11-14",32.700001
"785","2013-11-15",32.860001
"786","2013-11-18",32.790001
"787","2013-11-19",32.490002
"788","2013-11-20",32.5
"789","2013-11-21",32.400002
"790","2013-11-22",32.639999
"791","2013-11-25",32.73
"792","2013-11-26",32.700001
"793","2013-11-27",32.16
"794","2013-11-29",32.060001
"795","2013-12-02",32.290001
"796","2013-12-03",32.419998
"797","2013-12-04",32.209999
"798","2013-12-05",31.969999
"799","2013-12-06",32.16
"800","2013-12-09",31.99
"801","2013-12-10",32.25
"802","2013-12-11",32.029999
"803","2013-12-12",32.09
"804","2013-12-13",32.139999
"805","2013-12-16",32.580002
"806","2013-12-17",33.91
"807","2013-12-18",34.110001
"808","2013-12-19",34.290001
"809","2013-12-20",34.59
"810","2013-12-23",35.02
"811","2013-12-24",34.919998
"812","2013-12-26",35.099998
"813","2013-12-27",34.759998
"814","2013-12-30",35.150002
"815","2013-12-31",35.23
"816","2014-01-02",34.860001
"817","2014-01-03",34.880001
"818","2014-01-06",34.580002
"819","2014-01-07",34.400002
"820","2014-01-08",34.25
"821","2014-01-09",34.240002
"822","2014-01-10",34.41
"823","2014-01-13",34.299999
"824","2014-01-14",34.080002
"825","2014-01-15",34.110001
"826","2014-01-16",34.43
"827","2014-01-17",34.73
"828","2014-01-21",34.639999
"829","2014-01-22",34.32
"830","2014-01-23",34.310001
"831","2014-01-24",34.150002
"832","2014-01-27",34.009998
"833","2014-01-28",34.209999
"834","2014-01-29",33.669998
"835","2014-01-30",34.220001
"836","2014-01-31",34.299999
"837","2014-02-03",34.049999
"838","2014-02-04",33.939999
"839","2014-02-05",34.869999
"840","2014-02-06",35.509998
"841","2014-02-07",35.330002
"842","2014-02-10",35.080002
"843","2014-02-11",35.240002
"844","2014-02-12",35.529999
"845","2014-02-13",35.849998
"846","2014-02-14",35.939999
"847","2014-02-18",36.049999
"848","2014-02-19",35.799999
"849","2014-02-20",35.959999
"850","2014-02-21",35.849998
"851","2014-02-24",36.200001
"852","2014-02-25",35.990002
"853","2014-02-26",35.779999
"854","2014-02-27",36.139999
"855","2014-02-28",36.060001
"856","2014-03-03",35.860001
"857","2014-03-04",35.91
"858","2014-03-05",36.209999
"859","2014-03-06",36.169998
"860","2014-03-07",35.610001
"861","2014-03-10",35.5
"862","2014-03-11",35.299999
"863","2014-03-12",35.259998
"864","2014-03-13",35.5
"865","2014-03-14",35.419998
"866","2014-03-17",35.700001
"867","2014-03-18",35.650002
"868","2014-03-19",35.57
"869","2014-03-20",35.52
"870","2014-03-21",35.98
"871","2014-03-24",35.970001
"872","2014-03-25",35.93
"873","2014-03-26",37.349998
"874","2014-03-27",37.439999
"875","2014-03-28",37.830002
"876","2014-03-31",38.080002
"877","2014-04-01",37.810001
"878","2014-04-02",37.98
"879","2014-04-03",37.82
"880","2014-04-04",38.139999
"881","2014-04-07",37.790001
"882","2014-04-08",38.400002
"883","2014-04-09",38.720001
"884","2014-04-10",38.349998
"885","2014-04-11",38.279999
"886","2014-04-14",38.34
"887","2014-04-15",38.330002
"888","2014-04-16",38.52
"889","2014-04-17",39.049999
"890","2014-04-21",38.880001
"891","2014-04-22",38.470001
"892","2014-04-23",38.360001
"893","2014-04-24",38.060001
"894","2014-04-25",38.040001
"895","2014-04-28",38.279999
"896","2014-04-29",38.849998
"897","2014-04-30",39.32
"898","2014-05-01",39.139999
"899","2014-05-02",38.970001
"900","2014-05-05",39.099998
"901","2014-05-06",39.200001
"902","2014-05-07",39.209999
"903","2014-05-08",39.25
"904","2014-05-09",40.459999
"905","2014-05-12",40.84
"906","2014-05-13",41.689999
"907","2014-05-14",41.790001
"908","2014-05-15",41.25
"909","2014-05-16",41.07
"910","2014-05-19",41.029999
"911","2014-05-20",40.779999
"912","2014-05-21",40.720001
"913","2014-05-22",40.77
"914","2014-05-23",40.82
"915","2014-05-27",40.48
"916","2014-05-28",40.48
"917","2014-05-29",40.439999
"918","2014-05-30",40.169998
"919","2014-06-02",40.150002
"920","2014-06-03",41.080002
"921","2014-06-04",41.009998
"922","2014-06-05",40.540001
"923","2014-06-06",40.740002
"924","2014-06-09",40.970001
"925","2014-06-10",40.59
"926","2014-06-11",40.669998
"927","2014-06-12",40.669998
"928","2014-06-13",41.110001
"929","2014-06-16",41.970001
"930","2014-06-17",42.02
"931","2014-06-18",41.84
"932","2014-06-19",41.73
"933","2014-06-20",41.799999
"934","2014-06-23",42.509998
"935","2014-06-24",41.900002
"936","2014-06-25",42.52
"937","2014-06-26",42.610001
"938","2014-06-27",42.650002
"939","2014-06-30",43
"940","2014-07-01",42.77
"941","2014-07-02",42.849998
"942","2014-07-03",42.810001
"943","2014-07-07",42.099998
"944","2014-07-08",42.25
"945","2014-07-09",42.619999
"946","2014-07-10",42.52
"947","2014-07-11",42.220001
"948","2014-07-14",42.279999
"949","2014-07-15",42.380001
"950","2014-07-16",42.619999
"951","2014-07-17",42.619999
"952","2014-07-18",42.810001
"953","2014-07-21",42.639999
"954","2014-07-22",43.040001
"955","2014-07-23",43.48
"956","2014-07-24",43.650002
"957","2014-07-25",43.18
"958","2014-07-28",43.02
"959","2014-07-29",42.720001
"960","2014-07-30",42.43
"961","2014-07-31",41.880001
