"","date","FBC"
"2030","2015-01-26",14.8
"2031","2015-01-27",14.8
"2032","2015-01-28",14.4
"2033","2015-01-29",14.6
"2034","2015-01-30",14.21
"2035","2015-02-02",14.54
"2036","2015-02-03",14.75
"2037","2015-02-04",14.47
"2038","2015-02-05",14.95
"2039","2015-02-06",14.85
"2040","2015-02-09",15.1
"2041","2015-02-10",14.92
"2042","2015-02-11",14.74
"2043","2015-02-12",14.9
"2044","2015-02-13",14.85
"2045","2015-02-17",14.74
"2046","2015-02-18",14.7
"2047","2015-02-19",14.77
"2048","2015-02-20",14.62
"2049","2015-02-23",14.58
"2050","2015-02-24",14.78
"2051","2015-02-25",14.65
"2052","2015-02-26",14.86
"2053","2015-02-27",14.79
"2054","2015-03-02",14.76
"2055","2015-03-03",14.61
"2056","2015-03-04",14.74
"2057","2015-03-05",14.76
"2058","2015-03-06",14.84
"2059","2015-03-09",14.68
"2060","2015-03-10",14.52
"2061","2015-03-11",14.63
"2062","2015-03-12",14.87
"2063","2015-03-13",14.7
"2064","2015-03-16",14.44
"2065","2015-03-17",14.49
"2066","2015-03-18",14.45
"2067","2015-03-19",14.44
"2068","2015-03-20",14.55
"2069","2015-03-23",14.58
"2070","2015-03-24",14.43
"2071","2015-03-25",14.16
"2072","2015-03-26",14.1
"2073","2015-03-27",14.2
"2074","2015-03-30",14.55
"2075","2015-03-31",14.51
"2076","2015-04-01",14.61
"2077","2015-04-02",14.77
"2078","2015-04-06",14.83
"2079","2015-04-07",14.85
"2080","2015-04-08",14.81
"2081","2015-04-09",14.8
"2082","2015-04-10",14.8
"2083","2015-04-13",14.87
"2084","2015-04-14",14.87
"2085","2015-04-15",15.04
"2086","2015-04-16",15.11
"2087","2015-04-17",14.85
"2088","2015-04-20",15.03
"2089","2015-04-21",14.86
"2090","2015-04-22",14.89
"2091","2015-04-23",14.95
"2092","2015-04-24",15.02
"2093","2015-04-27",15.1
"2094","2015-04-28",16.690001
"2095","2015-04-29",17.1
"2096","2015-04-30",17.18
"2097","2015-05-01",17.16
"2098","2015-05-04",17.469999
"2099","2015-05-05",17.4
"2100","2015-05-06",17.33
"2101","2015-05-07",17.15
"2102","2015-05-08",17.33
"2103","2015-05-11",17.65
"2104","2015-05-12",17.690001
"2105","2015-05-13",17.99
"2106","2015-05-14",17.98
"2107","2015-05-15",17.9
"2108","2015-05-18",18.219999
"2109","2015-05-19",18.280001
"2110","2015-05-20",18.43
"2111","2015-05-21",18.530001
"2112","2015-05-22",18.51
"2113","2015-05-26",18.27
"2114","2015-05-27",18.799999
"2115","2015-05-28",18.780001
"2116","2015-05-29",18.74
"2117","2015-06-01",18.34
"2118","2015-06-02",18.549999
"2119","2015-06-03",18.809999
"2120","2015-06-04",18.709999
"2121","2015-06-05",18.9
"2122","2015-06-08",18.83
"2123","2015-06-09",18.860001
"2124","2015-06-10",19.030001
"2125","2015-06-11",18.93
"2126","2015-06-12",18.860001
"2127","2015-06-15",18.860001
"2128","2015-06-16",18.82
"2129","2015-06-17",18.629999
"2130","2015-06-18",18.76
"2131","2015-06-19",18.780001
"2132","2015-06-22",19.110001
"2133","2015-06-23",19.370001
"2134","2015-06-24",19.440001
"2135","2015-06-25",19.120001
"2136","2015-06-26",19.08
"2137","2015-06-29",18.57
"2138","2015-06-30",18.48
"2139","2015-07-01",18.4
"2140","2015-07-02",18.120001
"2141","2015-07-06",18.09
"2142","2015-07-07",18.209999
"2143","2015-07-08",17.83
"2144","2015-07-09",18.09
"2145","2015-07-10",18.129999
"2146","2015-07-13",18.32
"2147","2015-07-14",18.540001
"2148","2015-07-15",18.58
"2149","2015-07-16",18.440001
"2150","2015-07-17",18.42
"2151","2015-07-20",18.48
"2152","2015-07-21",18.200001
"2153","2015-07-22",18.35
"2154","2015-07-23",18.25
"2155","2015-07-24",18.48
"2156","2015-07-27",18.459999
"2157","2015-07-28",19.969999
"2158","2015-07-29",19.950001
"2159","2015-07-30",20
"2160","2015-07-31",20.299999
"2161","2015-08-03",20.57
"2162","2015-08-04",20.51
"2163","2015-08-05",20.41
"2164","2015-08-06",20.23
"2165","2015-08-07",20.040001
"2166","2015-08-10",20.219999
"2167","2015-08-11",19.969999
"2168","2015-08-12",19.709999
"2169","2015-08-13",19.620001
"2170","2015-08-14",20.129999
"2171","2015-08-17",20.360001
"2172","2015-08-18",20.35
"2173","2015-08-19",20.379999
"2174","2015-08-20",20.16
"2175","2015-08-21",20.190001
"2176","2015-08-24",19.280001
"2177","2015-08-25",19.280001
"2178","2015-08-26",19.540001
"2179","2015-08-27",19.77
"2180","2015-08-28",19.85
"2181","2015-08-31",20.33
"2182","2015-09-01",19.58
"2183","2015-09-02",19.780001
"2184","2015-09-03",19.709999
"2185","2015-09-04",19.440001
"2186","2015-09-08",19.91
"2187","2015-09-09",19.85
"2188","2015-09-10",20.08
"2189","2015-09-11",20.17
"2190","2015-09-14",20.34
"2191","2015-09-15",20.73
"2192","2015-09-16",20.540001
"2193","2015-09-17",20.440001
"2194","2015-09-18",19.950001
"2195","2015-09-21",20.58
"2196","2015-09-22",20.459999
"2197","2015-09-23",20.709999
"2198","2015-09-24",21.01
"2199","2015-09-25",20.75
"2200","2015-09-28",20.23
"2201","2015-09-29",20.290001
"2202","2015-09-30",20.559999
"2203","2015-10-01",20.959999
"2204","2015-10-02",20.889999
"2205","2015-10-05",21.25
"2206","2015-10-06",21.17
"2207","2015-10-07",21.59
"2208","2015-10-08",21.77
"2209","2015-10-09",21.809999
"2210","2015-10-12",21.799999
"2211","2015-10-13",21.41
"2212","2015-10-14",20.6
"2213","2015-10-15",21.25
"2214","2015-10-16",21.1
"2215","2015-10-19",21.15
"2216","2015-10-20",21.24
"2217","2015-10-21",20.969999
"2218","2015-10-22",21.32
"2219","2015-10-23",21.809999
"2220","2015-10-26",21.629999
"2221","2015-10-27",22.85
"2222","2015-10-28",22.82
"2223","2015-10-29",23.08
"2224","2015-10-30",22.24
"2225","2015-11-02",22.51
"2226","2015-11-03",22.290001
"2227","2015-11-04",22.51
"2228","2015-11-05",22.799999
"2229","2015-11-06",23.02
"2230","2015-11-09",22.959999
"2231","2015-11-10",23.200001
"2232","2015-11-11",23.360001
"2233","2015-11-12",23.34
"2234","2015-11-13",23.16
"2235","2015-11-16",23.469999
"2236","2015-11-17",23.85
"2237","2015-11-18",24
"2238","2015-11-19",23.67
"2239","2015-11-20",23.93
"2240","2015-11-23",24.18
"2241","2015-11-24",24.469999
"2242","2015-11-25",24.66
"2243","2015-11-27",24.719999
"2244","2015-11-30",24.559999
"2245","2015-12-01",24.780001
"2246","2015-12-02",24.5
"2247","2015-12-03",24.459999
"2248","2015-12-04",24.950001
"2249","2015-12-07",24.57
"2250","2015-12-08",24.41
"2251","2015-12-09",24.18
"2252","2015-12-10",24.4
"2253","2015-12-11",23.65
"2254","2015-12-14",23.49
"2255","2015-12-15",23.940001
"2256","2015-12-16",24.120001
"2257","2015-12-17",24
"2258","2015-12-18",23.42
"2259","2015-12-21",23.440001
"2260","2015-12-22",23.5
"2261","2015-12-23",23.51
"2262","2015-12-24",23.5
"2263","2015-12-28",23.25
"2264","2015-12-29",23.540001
"2265","2015-12-30",23.41
"2266","2015-12-31",23.110001
"2267","2016-01-04",22.469999
"2268","2016-01-05",22.57
"2269","2016-01-06",23.129999
"2270","2016-01-07",22.15
"2271","2016-01-08",22.049999
"2272","2016-01-11",21.65
"2273","2016-01-12",21.9
"2274","2016-01-13",20.969999
"2275","2016-01-14",21.200001
"2276","2016-01-15",20.860001
"2277","2016-01-19",20.51
"2278","2016-01-20",20.139999
"2279","2016-01-21",19.57
"2280","2016-01-22",19.940001
"2281","2016-01-25",19.17
"2282","2016-01-26",18.18
"2283","2016-01-27",17.49
"2284","2016-01-28",17.77
"2285","2016-01-29",18.65
"2286","2016-02-01",18.58
"2287","2016-02-02",18.6
"2288","2016-02-03",18.379999
"2289","2016-02-04",18.370001
"2290","2016-02-05",17.77
"2291","2016-02-08",18
"2292","2016-02-09",18.4
"2293","2016-02-10",18.42
"2294","2016-02-11",18.35
"2295","2016-02-12",19.040001
"2296","2016-02-16",19.32
"2297","2016-02-17",19.18
"2298","2016-02-18",18.959999
"2299","2016-02-19",19.040001
"2300","2016-02-22",19.4
"2301","2016-02-23",19.389999
"2302","2016-02-24",19.18
"2303","2016-02-25",19.620001
"2304","2016-02-26",19.9
"2305","2016-02-29",19.200001
"2306","2016-03-01",20.58
"2307","2016-03-02",20.35
"2308","2016-03-03",20.209999
"2309","2016-03-04",20.23
"2310","2016-03-07",20.59
"2311","2016-03-08",20.110001
"2312","2016-03-09",20.1
"2313","2016-03-10",20.09
"2314","2016-03-11",20.700001
"2315","2016-03-14",20.629999
"2316","2016-03-15",20.219999
"2317","2016-03-16",20.32
"2318","2016-03-17",20.610001
"2319","2016-03-18",20.66
"2320","2016-03-21",20.82
"2321","2016-03-22",20.889999
"2322","2016-03-23",20.790001
"2323","2016-03-24",20.74
"2324","2016-03-28",20.98
"2325","2016-03-29",21.299999
"2326","2016-03-30",21.6
"2327","2016-03-31",21.459999
"2328","2016-04-01",21.219999
"2329","2016-04-04",21.58
"2330","2016-04-05",21.08
"2331","2016-04-06",21.23
"2332","2016-04-07",20.68
"2333","2016-04-08",21.110001
"2334","2016-04-11",21.219999
"2335","2016-04-12",21.450001
"2336","2016-04-13",22.1
"2337","2016-04-14",22.110001
"2338","2016-04-15",22.219999
"2339","2016-04-18",22.23
"2340","2016-04-19",22.33
"2341","2016-04-20",23.01
"2342","2016-04-21",22.75
"2343","2016-04-22",23.18
"2344","2016-04-25",23.1
"2345","2016-04-26",23.790001
"2346","2016-04-27",23.959999
"2347","2016-04-28",23.709999
"2348","2016-04-29",23.67
"2349","2016-05-02",24.07
"2350","2016-05-03",23.52
"2351","2016-05-04",23.34
"2352","2016-05-05",23.18
"2353","2016-05-06",23.08
"2354","2016-05-09",22.969999
"2355","2016-05-10",23.5
"2356","2016-05-11",23.219999
"2357","2016-05-12",23.129999
"2358","2016-05-13",22.889999
"2359","2016-05-16",23.469999
"2360","2016-05-17",23
"2361","2016-05-18",23.57
"2362","2016-05-19",23.24
"2363","2016-05-20",23.25
"2364","2016-05-23",23.33
"2365","2016-05-24",23.870001
"2366","2016-05-25",23.969999
"2367","2016-05-26",23.950001
"2368","2016-05-27",24.129999
"2369","2016-05-31",24.24
"2370","2016-06-01",24.469999
"2371","2016-06-02",24.389999
"2372","2016-06-03",24.35
"2373","2016-06-06",24.299999
"2374","2016-06-07",24.059999
"2375","2016-06-08",24.200001
"2376","2016-06-09",24.08
"2377","2016-06-10",24
"2378","2016-06-13",23.66
"2379","2016-06-14",23.08
"2380","2016-06-15",23.190001
"2381","2016-06-16",23.299999
"2382","2016-06-17",23.120001
"2383","2016-06-20",23.35
"2384","2016-06-21",23.389999
"2385","2016-06-22",23.24
"2386","2016-06-23",23.690001
"2387","2016-06-24",22.559999
"2388","2016-06-27",21.99
"2389","2016-06-28",23.43
"2390","2016-06-29",24.18
"2391","2016-06-30",24.41
"2392","2016-07-01",24.530001
"2393","2016-07-05",24.4
"2394","2016-07-06",24.610001
"2395","2016-07-07",24.76
"2396","2016-07-08",25.030001
"2397","2016-07-11",25.309999
"2398","2016-07-12",25.639999
"2399","2016-07-13",25.93
"2400","2016-07-14",25.940001
"2401","2016-07-15",26.059999
"2402","2016-07-18",26.209999
"2403","2016-07-19",26.389999
"2404","2016-07-20",26.219999
"2405","2016-07-21",26.200001
"2406","2016-07-22",26.65
"2407","2016-07-25",26.82
"2408","2016-07-26",26.469999
"2409","2016-07-27",26.299999
"2410","2016-07-28",26.389999
"2411","2016-07-29",26.41
"2412","2016-08-01",26.370001
"2413","2016-08-02",26.280001
"2414","2016-08-03",26.530001
"2415","2016-08-04",26.809999
"2416","2016-08-05",27.309999
"2417","2016-08-08",27.379999
"2418","2016-08-09",27.73
"2419","2016-08-10",27.549999
"2420","2016-08-11",27.57
"2421","2016-08-12",27.42
"2422","2016-08-15",27.68
"2423","2016-08-16",27.559999
"2424","2016-08-17",27.549999
"2425","2016-08-18",27.790001
"2426","2016-08-19",27.860001
"2427","2016-08-22",27.9
"2428","2016-08-23",27.959999
"2429","2016-08-24",27.74
"2430","2016-08-25",27.860001
"2431","2016-08-26",27.83
"2432","2016-08-29",27.809999
"2433","2016-08-30",27.98
"2434","2016-08-31",28.08
"2435","2016-09-01",27.790001
"2436","2016-09-02",28
"2437","2016-09-06",27.83
"2438","2016-09-07",28.08
"2439","2016-09-08",28.09
"2440","2016-09-09",27.809999
"2441","2016-09-12",27.940001
"2442","2016-09-13",27.290001
"2443","2016-09-14",27.129999
"2444","2016-09-15",27.629999
"2445","2016-09-16",27.620001
"2446","2016-09-19",27.49
"2447","2016-09-20",27.459999
"2448","2016-09-21",27.48
"2449","2016-09-22",28.030001
"2450","2016-09-23",27.719999
"2451","2016-09-26",27.219999
"2452","2016-09-27",27.540001
"2453","2016-09-28",27.860001
"2454","2016-09-29",27.48
"2455","2016-09-30",27.75
"2456","2016-10-03",27.860001
"2457","2016-10-04",27.950001
"2458","2016-10-05",28.4
"2459","2016-10-06",28.16
"2460","2016-10-07",27.85
"2461","2016-10-10",27.92
"2462","2016-10-11",27.43
"2463","2016-10-12",27.629999
"2464","2016-10-13",27
"2465","2016-10-14",27.049999
"2466","2016-10-17",26.879999
"2467","2016-10-18",27.09
"2468","2016-10-19",27.57
"2469","2016-10-20",27.33
"2470","2016-10-21",27.120001
"2471","2016-10-24",27.43
"2472","2016-10-25",26.459999
"2473","2016-10-26",26.959999
"2474","2016-10-27",27.4
"2475","2016-10-28",27.190001
"2476","2016-10-31",27.43
"2477","2016-11-01",26.950001
"2478","2016-11-02",26.42
"2479","2016-11-03",26.43
"2480","2016-11-04",26.549999
"2481","2016-11-07",27.67
"2482","2016-11-08",27.040001
"2483","2016-11-09",27.85
"2484","2016-11-10",28.9
"2485","2016-11-11",28.549999
"2486","2016-11-14",28.530001
"2487","2016-11-15",28.77
"2488","2016-11-16",27.98
"2489","2016-11-17",27.860001
"2490","2016-11-18",28.219999
"2491","2016-11-21",27.65
"2492","2016-11-22",27.75
"2493","2016-11-23",27.74
"2494","2016-11-25",27.780001
"2495","2016-11-28",27.41
"2496","2016-11-29",27.57
"2497","2016-11-30",28.18
"2498","2016-12-01",27.99
"2499","2016-12-02",27.4
"2500","2016-12-05",27.889999
"2501","2016-12-06",27.809999
"2502","2016-12-07",28.030001
"2503","2016-12-08",28.940001
"2504","2016-12-09",29.08
"2505","2016-12-12",28.629999
"2506","2016-12-13",28.82
"2507","2016-12-14",28.42
"2508","2016-12-15",27.889999
"2509","2016-12-16",26.559999
"2510","2016-12-19",26.5
"2511","2016-12-20",26.77
"2512","2016-12-21",26.700001
"2513","2016-12-22",26.49
"2514","2016-12-23",26.35
"2515","2016-12-27",26.6
"2516","2016-12-28",26.51
"2517","2016-12-29",26.93
"2518","2016-12-30",26.940001
"2519","2017-01-03",26.83
"2520","2017-01-04",27.059999
"2521","2017-01-05",26.639999
"2522","2017-01-06",26.76
"2523","2017-01-09",26.629999
"2524","2017-01-10",26.889999
"2525","2017-01-11",26.84
"2526","2017-01-12",26.52
"2527","2017-01-13",26.32
"2528","2017-01-17",26.07
"2529","2017-01-18",26.200001
"2530","2017-01-19",25.719999
"2531","2017-01-20",26.030001
"2532","2017-01-23",25.76
"2533","2017-01-24",26.49
"2534","2017-01-25",26.68
"2535","2017-01-26",26.18
"2536","2017-01-27",26.23
"2537","2017-01-30",25.780001
"2538","2017-01-31",25.77
"2539","2017-02-01",25.73
"2540","2017-02-02",25.59
"2541","2017-02-03",26.459999
"2542","2017-02-06",25.99
"2543","2017-02-07",25.76
"2544","2017-02-08",25.42
"2545","2017-02-09",25.610001
"2546","2017-02-10",25.74
"2547","2017-02-13",29.1
"2548","2017-02-14",28.59
"2549","2017-02-15",28.57
"2550","2017-02-16",28.559999
"2551","2017-02-17",28.440001
"2552","2017-02-21",28.4
"2553","2017-02-22",28.17
"2554","2017-02-23",28.440001
"2555","2017-02-24",28.469999
"2556","2017-02-27",28.65
"2557","2017-02-28",28.4
"2558","2017-03-01",28.969999
"2559","2017-03-02",28.15
"2560","2017-03-03",28.1
"2561","2017-03-06",27.940001
"2562","2017-03-07",27.82
"2563","2017-03-08",27.629999
"2564","2017-03-09",27.75
"2565","2017-03-10",28.01
"2566","2017-03-13",27.959999
"2567","2017-03-14",27.620001
"2568","2017-03-15",27.49
"2569","2017-03-16",27.709999
"2570","2017-03-17",28.299999
"2571","2017-03-20",28.209999
"2572","2017-03-21",26.82
"2573","2017-03-22",26.66
"2574","2017-03-23",27.32
"2575","2017-03-24",27.34
"2576","2017-03-27",27.469999
"2577","2017-03-28",27.780001
"2578","2017-03-29",27.639999
"2579","2017-03-30",28.440001
"2580","2017-03-31",28.190001
"2581","2017-04-03",27.85
"2582","2017-04-04",28.26
"2583","2017-04-05",27.790001
"2584","2017-04-06",28.059999
"2585","2017-04-07",28.09
"2586","2017-04-10",28.190001
"2587","2017-04-11",28.459999
"2588","2017-04-12",28.02
"2589","2017-04-13",27.59
"2590","2017-04-17",28.129999
"2591","2017-04-18",28.459999
"2592","2017-04-19",28.42
"2593","2017-04-20",28.690001
"2594","2017-04-21",28.379999
"2595","2017-04-24",28.690001
"2596","2017-04-25",29.25
"2597","2017-04-26",30.27
"2598","2017-04-27",29.58
"2599","2017-04-28",29.24
"2600","2017-05-01",29.940001
"2601","2017-05-02",29.82
"2602","2017-05-03",29.969999
"2603","2017-05-04",30.23
"2604","2017-05-05",30.440001
"2605","2017-05-08",30.379999
"2606","2017-05-09",30.059999
"2607","2017-05-10",29.99
"2608","2017-05-11",29.58
"2609","2017-05-12",29.459999
"2610","2017-05-15",29.559999
"2611","2017-05-16",29.360001
"2612","2017-05-17",28.77
"2613","2017-05-18",28.76
"2614","2017-05-19",28.83
"2615","2017-05-22",28.879999
"2616","2017-05-23",29.059999
"2617","2017-05-24",28.82
"2618","2017-05-25",28.889999
"2619","2017-05-26",29.309999
"2620","2017-05-30",28.99
"2621","2017-05-31",28.889999
"2622","2017-06-01",29.469999
"2623","2017-06-02",29.5
"2624","2017-06-05",29.389999
"2625","2017-06-06",29.26
"2626","2017-06-07",29.309999
"2627","2017-06-08",30.35
"2628","2017-06-09",30.75
"2629","2017-06-12",30.879999
"2630","2017-06-13",31.360001
"2631","2017-06-14",31.25
"2632","2017-06-15",30.959999
"2633","2017-06-16",31.110001
"2634","2017-06-19",31.120001
"2635","2017-06-20",30.799999
"2636","2017-06-21",30.48
"2637","2017-06-22",30.309999
"2638","2017-06-23",30.52
"2639","2017-06-26",30.75
"2640","2017-06-27",30.719999
"2641","2017-06-28",30.73
"2642","2017-06-29",30.969999
"2643","2017-06-30",30.82
"2644","2017-07-03",31.32
"2645","2017-07-05",31.07
"2646","2017-07-06",31.07
"2647","2017-07-07",31
"2648","2017-07-10",30.77
"2649","2017-07-11",30.360001
"2650","2017-07-12",30.65
"2651","2017-07-13",30.459999
"2652","2017-07-14",30.059999
"2653","2017-07-17",29.959999
"2654","2017-07-18",29.98
"2655","2017-07-19",29.92
"2656","2017-07-20",29.889999
"2657","2017-07-21",29.940001
"2658","2017-07-24",30.09
"2659","2017-07-25",32.009998
"2660","2017-07-26",32.43
"2661","2017-07-27",32.34
"2662","2017-07-28",32.310001
"2663","2017-07-31",32.560001
"2664","2017-08-01",33.209999
"2665","2017-08-02",32.900002
"2666","2017-08-03",32.610001
"2667","2017-08-04",32.419998
"2668","2017-08-07",32.43
"2669","2017-08-08",32.450001
"2670","2017-08-09",31.93
"2671","2017-08-10",31.370001
"2672","2017-08-11",31.709999
"2673","2017-08-14",32.130001
"2674","2017-08-15",31.98
"2675","2017-08-16",31.99
"2676","2017-08-17",31.27
"2677","2017-08-18",31.24
"2678","2017-08-21",31
"2679","2017-08-22",31.16
"2680","2017-08-23",31.51
"2681","2017-08-24",31.76
"2682","2017-08-25",32.009998
"2683","2017-08-28",32.080002
"2684","2017-08-29",32.009998
"2685","2017-08-30",32.049999
"2686","2017-08-31",32.82
"2687","2017-09-01",32.860001
"2688","2017-09-05",32.220001
"2689","2017-09-06",32.049999
"2690","2017-09-07",31.879999
"2691","2017-09-08",32.299999
"2692","2017-09-11",32.93
"2693","2017-09-12",33.16
"2694","2017-09-13",33.299999
"2695","2017-09-14",33.029999
"2696","2017-09-15",33.299999
"2697","2017-09-18",33.82
"2698","2017-09-19",33.66
"2699","2017-09-20",33.689999
"2700","2017-09-21",34.099998
"2701","2017-09-22",34.279999
"2702","2017-09-25",34.150002
"2703","2017-09-26",34.73
"2704","2017-09-27",35.48
"2705","2017-09-28",35.439999
"2706","2017-09-29",35.48
"2707","2017-10-02",35.68
"2708","2017-10-03",35.709999
"2709","2017-10-04",35.630001
"2710","2017-10-05",35.970001
"2711","2017-10-06",35.810001
"2712","2017-10-09",35.959999
"2713","2017-10-10",36.220001
"2714","2017-10-11",36.189999
"2715","2017-10-12",35.779999
"2716","2017-10-13",35.48
"2717","2017-10-16",35.700001
"2718","2017-10-17",35.529999
"2719","2017-10-18",36
"2720","2017-10-19",36.32
"2721","2017-10-20",36.599998
"2722","2017-10-23",36.560001
"2723","2017-10-24",36.549999
"2724","2017-10-25",37.130001
"2725","2017-10-26",37.619999
"2726","2017-10-27",37.75
"2727","2017-10-30",37.299999
"2728","2017-10-31",37.369999
"2729","2017-11-01",36.970001
"2730","2017-11-02",37.299999
"2731","2017-11-03",36.720001
"2732","2017-11-06",36.09
"2733","2017-11-07",35.34
"2734","2017-11-08",34.900002
"2735","2017-11-09",34.82
"2736","2017-11-10",34.869999
"2737","2017-11-13",35.32
"2738","2017-11-14",36.240002
"2739","2017-11-15",36.009998
"2740","2017-11-16",35.759998
"2741","2017-11-17",35.869999
"2742","2017-11-20",36.389999
"2743","2017-11-21",36.450001
"2744","2017-11-22",36.48
"2745","2017-11-24",36.639999
"2746","2017-11-27",36.439999
"2747","2017-11-28",37.18
"2748","2017-11-29",37.740002
"2749","2017-11-30",38.009998
"2750","2017-12-01",37.75
"2751","2017-12-04",38.48
"2752","2017-12-05",37.91
"2753","2017-12-06",37.580002
"2754","2017-12-07",37.75
"2755","2017-12-08",37.419998
"2756","2017-12-11",37.439999
"2757","2017-12-12",37.59
"2758","2017-12-13",36.889999
"2759","2017-12-14",36.540001
"2760","2017-12-15",37.41
"2761","2017-12-18",37.470001
"2762","2017-12-19",37.349998
"2763","2017-12-20",36.950001
"2764","2017-12-21",37.689999
"2765","2017-12-22",37.970001
"2766","2017-12-26",37.599998
"2767","2017-12-27",37.650002
"2768","2017-12-28",37.599998
"2769","2017-12-29",37.419998
"2770","2018-01-02",37.150002
"2771","2018-01-03",36.240002
"2772","2018-01-04",36.759998
"2773","2018-01-05",37.43
"2774","2018-01-08",37.889999
"2775","2018-01-09",38.380001
"2776","2018-01-10",38.650002
"2777","2018-01-11",39.240002
"2778","2018-01-12",38.75
"2779","2018-01-16",38.150002
"2780","2018-01-17",38.509998
"2781","2018-01-18",38.52
"2782","2018-01-19",39.139999
"2783","2018-01-22",38.98
"2784","2018-01-23",38.299999
"2785","2018-01-24",37.619999
"2786","2018-01-25",37.419998
"2787","2018-01-26",37.720001
"2788","2018-01-29",37.259998
"2789","2018-01-30",37.240002
"2790","2018-01-31",37.25
"2791","2018-02-01",37.73
"2792","2018-02-02",37.189999
"2793","2018-02-05",35.900002
"2794","2018-02-06",35.380001
"2795","2018-02-07",35.799999
"2796","2018-02-08",34.82
"2797","2018-02-09",35.240002
"2798","2018-02-12",35
"2799","2018-02-13",35.18
"2800","2018-02-14",35.709999
"2801","2018-02-15",35.560001
"2802","2018-02-16",35.68
"2803","2018-02-20",35.41
"2804","2018-02-21",35.810001
"2805","2018-02-22",35.34
"2806","2018-02-23",35.759998
"2807","2018-02-26",36.130001
"2808","2018-02-27",35.610001
"2809","2018-02-28",35.259998
"2810","2018-03-01",35.18
"2811","2018-03-02",35.639999
"2812","2018-03-05",36.009998
"2813","2018-03-06",36.299999
"2814","2018-03-07",36.650002
"2815","2018-03-08",36.5
"2816","2018-03-09",36.59
"2817","2018-03-12",37.060001
"2818","2018-03-13",36.959999
"2819","2018-03-14",36.43
"2820","2018-03-15",36.400002
"2821","2018-03-16",36.66
"2822","2018-03-19",36.700001
"2823","2018-03-20",36.639999
"2824","2018-03-21",36.349998
"2825","2018-03-22",35.360001
"2826","2018-03-23",35.200001
"2827","2018-03-26",35.98
"2828","2018-03-27",35.459999
"2829","2018-03-28",35.5
"2830","2018-03-29",35.400002
"2831","2018-04-02",35.150002
"2832","2018-04-03",35.57
"2833","2018-04-04",35.900002
"2834","2018-04-05",36.049999
"2835","2018-04-06",35.150002
"2836","2018-04-09",34.66
"2837","2018-04-10",34.919998
"2838","2018-04-11",34.650002
"2839","2018-04-12",34.540001
"2840","2018-04-13",33.790001
"2841","2018-04-16",33.5
"2842","2018-04-17",33.09
"2843","2018-04-18",33.599998
"2844","2018-04-19",33.34
"2845","2018-04-20",33.259998
"2846","2018-04-23",33.610001
"2847","2018-04-24",34.610001
"2848","2018-04-25",35.380001
"2849","2018-04-26",34.880001
"2850","2018-04-27",34.790001
"2851","2018-04-30",34.549999
"2852","2018-05-01",34.610001
"2853","2018-05-02",34.419998
"2854","2018-05-03",33.720001
"2855","2018-05-04",34.049999
"2856","2018-05-07",33.740002
"2857","2018-05-08",33.549999
"2858","2018-05-09",34.060001
"2859","2018-05-10",34.16
"2860","2018-05-11",34.240002
"2861","2018-05-14",33.990002
"2862","2018-05-15",34.23
"2863","2018-05-16",34.150002
"2864","2018-05-17",34.18
"2865","2018-05-18",34.68
"2866","2018-05-21",35.200001
"2867","2018-05-22",35.18
"2868","2018-05-23",35.34
"2869","2018-05-24",35.110001
"2870","2018-05-25",34.970001
"2871","2018-05-29",34.560001
"2872","2018-05-30",34.900002
"2873","2018-05-31",34.790001
"2874","2018-06-01",35.16
"2875","2018-06-04",34.759998
"2876","2018-06-05",34.790001
"2877","2018-06-06",36.310001
"2878","2018-06-07",37.75
"2879","2018-06-08",37.25
"2880","2018-06-11",35.290001
"2881","2018-06-12",35.169998
"2882","2018-06-13",35.549999
"2883","2018-06-14",35.68
"2884","2018-06-15",35.470001
"2885","2018-06-18",35.689999
"2886","2018-06-19",35.849998
"2887","2018-06-20",35.889999
"2888","2018-06-21",35.73
"2889","2018-06-22",35.16
"2890","2018-06-25",35.07
"2891","2018-06-26",34.880001
"2892","2018-06-27",34.349998
"2893","2018-06-28",34.709999
"2894","2018-06-29",34.259998
"2895","2018-07-02",34.369999
"2896","2018-07-03",34.779999
"2897","2018-07-05",34.759998
"2898","2018-07-06",34.759998
"2899","2018-07-09",35.5
"2900","2018-07-10",34.740002
"2901","2018-07-11",34.630001
"2902","2018-07-12",34.02
"2903","2018-07-13",33.049999
"2904","2018-07-16",33.669998
"2905","2018-07-17",33.57
"2906","2018-07-18",33.619999
"2907","2018-07-19",33.48
"2908","2018-07-20",33.439999
"2909","2018-07-23",33.18
"2910","2018-07-24",33.849998
"2911","2018-07-25",34.630001
"2912","2018-07-26",34.25
"2913","2018-07-27",34.349998
"2914","2018-07-30",34.209999
"2915","2018-07-31",34.049999
"2916","2018-08-01",34.290001
"2917","2018-08-02",34.389999
"2918","2018-08-03",34.009998
"2919","2018-08-06",33.919998
"2920","2018-08-07",34.009998
"2921","2018-08-08",34.330002
"2922","2018-08-09",34.43
"2923","2018-08-10",34.099998
"2924","2018-08-13",34.009998
"2925","2018-08-14",34.299999
"2926","2018-08-15",33.830002
"2927","2018-08-16",34.240002
"2928","2018-08-17",33.900002
"2929","2018-08-20",33.619999
"2930","2018-08-21",33.869999
"2931","2018-08-22",33.68
"2932","2018-08-23",33.84
