"","date","OLLI"
"962","2019-05-10",100.709999
"963","2019-05-13",97.25
"964","2019-05-14",99.260002
"965","2019-05-15",97.529999
"966","2019-05-16",98.470001
"967","2019-05-17",98.870003
"968","2019-05-20",99.809998
"969","2019-05-21",100.360001
"970","2019-05-22",99.849998
"971","2019-05-23",99.599998
"972","2019-05-24",101.43
"973","2019-05-28",100.129997
"974","2019-05-29",97.029999
"975","2019-05-30",99.010002
"976","2019-05-31",98.720001
"977","2019-06-03",95.980003
"978","2019-06-04",96.720001
"979","2019-06-05",96.449997
"980","2019-06-06",97.580002
"981","2019-06-07",95.059998
"982","2019-06-10",96.580002
"983","2019-06-11",96
"984","2019-06-12",93.900002
"985","2019-06-13",93.889999
"986","2019-06-14",91.830002
"987","2019-06-17",92.269997
"988","2019-06-18",92.019997
"989","2019-06-19",91.449997
"990","2019-06-20",92.489998
"991","2019-06-21",93.080002
"992","2019-06-24",88.5
"993","2019-06-25",86.550003
"994","2019-06-26",87.269997
"995","2019-06-27",87.93
"996","2019-06-28",87.110001
"997","2019-07-01",85.970001
"998","2019-07-02",84.25
"999","2019-07-03",84.059998
"1000","2019-07-05",84.739998
"1001","2019-07-08",84.160004
"1002","2019-07-09",83.449997
"1003","2019-07-10",82.779999
"1004","2019-07-11",83.989998
"1005","2019-07-12",88.150002
"1006","2019-07-15",86.470001
"1007","2019-07-16",87.910004
"1008","2019-07-17",86.529999
"1009","2019-07-18",86.589996
"1010","2019-07-19",86.779999
"1011","2019-07-22",87.669998
"1012","2019-07-23",86.480003
"1013","2019-07-24",87.360001
"1014","2019-07-25",87.900002
"1015","2019-07-26",88.910004
"1016","2019-07-29",85.290001
"1017","2019-07-30",82.489998
"1018","2019-07-31",84.690002
"1019","2019-08-01",82.330002
"1020","2019-08-02",80.690002
"1021","2019-08-05",78.459999
"1022","2019-08-06",79.059998
"1023","2019-08-07",79.75
"1024","2019-08-08",80.620003
"1025","2019-08-09",80.519997
"1026","2019-08-12",76.57
"1027","2019-08-13",78.480003
"1028","2019-08-14",75.580002
"1029","2019-08-15",75.699997
"1030","2019-08-16",76.800003
"1031","2019-08-19",78.709999
"1032","2019-08-20",78.150002
"1033","2019-08-21",80.800003
"1034","2019-08-22",81.099998
"1035","2019-08-23",78.519997
"1036","2019-08-26",78.610001
"1037","2019-08-27",77.25
"1038","2019-08-28",77.769997
"1039","2019-08-29",56.360001
"1040","2019-08-30",55.450001
"1041","2019-09-03",54.599998
"1042","2019-09-04",56.810001
"1043","2019-09-05",59.200001
"1044","2019-09-06",61.419998
"1045","2019-09-09",62.66
"1046","2019-09-10",64.190002
"1047","2019-09-11",64.120003
"1048","2019-09-12",63.139999
"1049","2019-09-13",63.73
"1050","2019-09-16",62.139999
"1051","2019-09-17",62.580002
"1052","2019-09-18",61.43
"1053","2019-09-19",61.700001
"1054","2019-09-20",62.540001
"1055","2019-09-23",63.43
"1056","2019-09-24",61.400002
"1057","2019-09-25",60.869999
"1058","2019-09-26",60.93
"1059","2019-09-27",59.860001
"1060","2019-09-30",58.639999
"1061","2019-10-01",58.400002
"1062","2019-10-02",55.02
"1063","2019-10-03",56.43
"1064","2019-10-04",55.77
"1065","2019-10-07",55.189999
"1066","2019-10-08",55.119999
"1067","2019-10-09",57.200001
"1068","2019-10-10",58.810001
"1069","2019-10-11",60.23
"1070","2019-10-14",58.650002
"1071","2019-10-15",59.830002
"1072","2019-10-16",60.77
"1073","2019-10-17",63.16
"1074","2019-10-18",63.540001
"1075","2019-10-21",62.310001
"1076","2019-10-22",63
"1077","2019-10-23",62.900002
"1078","2019-10-24",63.330002
"1079","2019-10-25",65.370003
"1080","2019-10-28",65.57
"1081","2019-10-29",66.110001
"1082","2019-10-30",64.629997
"1083","2019-10-31",63.880001
"1084","2019-11-01",64.169998
"1085","2019-11-04",65.57
"1086","2019-11-05",67.089996
"1087","2019-11-06",65.410004
"1088","2019-11-07",66.290001
"1089","2019-11-08",67.07
"1090","2019-11-11",64.010002
"1091","2019-11-12",64.385002
"1092","2019-11-13",63.869999
"1093","2019-11-14",64.489998
"1094","2019-11-15",64.790001
"1095","2019-11-18",64.75
"1096","2019-11-19",64.050003
"1097","2019-11-20",64.32
"1098","2019-11-21",63.189999
"1099","2019-11-22",62.310001
"1100","2019-11-25",64.949997
"1101","2019-11-26",64.029999
"1102","2019-11-27",65.889999
"1103","2019-11-29",65.400002
"1104","2019-12-02",58.994999
"1105","2019-12-03",56.830002
"1106","2019-12-04",60.560001
"1107","2019-12-05",59.485001
"1108","2019-12-06",60.040001
"1109","2019-12-09",60.23
"1110","2019-12-10",60.299999
"1111","2019-12-11",69.330002
"1112","2019-12-12",69.980003
"1113","2019-12-13",68.959999
"1114","2019-12-16",67.510002
"1115","2019-12-17",67.019997
"1116","2019-12-18",67.68
"1117","2019-12-19",68.660004
"1118","2019-12-20",68.739998
"1119","2019-12-23",67.199997
"1120","2019-12-24",67.660004
"1121","2019-12-26",66.370003
"1122","2019-12-27",65.68
"1123","2019-12-30",65.580002
"1124","2019-12-31",65.309998
"1125","2020-01-02",62.509998
"1126","2020-01-03",61.52
"1127","2020-01-06",61.509998
"1128","2020-01-07",61.150002
"1129","2020-01-08",60.790001
"1130","2020-01-09",58.82
"1131","2020-01-10",57.77
"1132","2020-01-13",55.5
"1133","2020-01-14",54.240002
"1134","2020-01-15",53.970001
"1135","2020-01-16",54.639999
"1136","2020-01-17",53.34
"1137","2020-01-21",53.689999
"1138","2020-01-22",55.200001
"1139","2020-01-23",56.52
"1140","2020-01-24",58.259998
"1141","2020-01-27",55.91
"1142","2020-01-28",55.075001
"1143","2020-01-29",55.959999
"1144","2020-01-30",55.369999
"1145","2020-01-31",53.040001
"1146","2020-02-03",53.544998
"1147","2020-02-04",54.369999
"1148","2020-02-05",53.990002
"1149","2020-02-06",52.16
"1150","2020-02-07",49.389999
"1151","2020-02-10",48.939999
"1152","2020-02-11",51.014999
"1153","2020-02-12",52.93
"1154","2020-02-13",54.349998
"1155","2020-02-14",56.18
"1156","2020-02-18",54.435001
"1157","2020-02-19",55.459999
"1158","2020-02-20",56.93
"1159","2020-02-21",57.099998
"1160","2020-02-24",55.580002
"1161","2020-02-25",55.040001
"1162","2020-02-26",52.799999
"1163","2020-02-27",51.209999
"1164","2020-02-28",50.869999
"1165","2020-03-02",52.27
"1166","2020-03-03",51.27
"1167","2020-03-04",50
"1168","2020-03-05",46.060001
"1169","2020-03-06",49.150002
"1170","2020-03-09",47
"1171","2020-03-10",49.619999
"1172","2020-03-11",46.330002
"1173","2020-03-12",39.380001
"1174","2020-03-13",45.029999
"1175","2020-03-16",38.630001
"1176","2020-03-17",41
"1177","2020-03-18",34.25
"1178","2020-03-19",38.060001
"1179","2020-03-20",38.779999
"1180","2020-03-23",40.09
"1181","2020-03-24",41.490002
"1182","2020-03-25",41.669998
"1183","2020-03-26",42.400002
"1184","2020-03-27",43.639999
"1185","2020-03-30",45.790001
"1186","2020-03-31",46.34
"1187","2020-04-01",44.950001
"1188","2020-04-02",46.650002
"1189","2020-04-03",44.59
"1190","2020-04-06",48.389999
"1191","2020-04-07",51.59
"1192","2020-04-08",53.25
"1193","2020-04-09",54.639999
"1194","2020-04-13",54.235001
"1195","2020-04-14",53.549999
"1196","2020-04-15",53.189999
"1197","2020-04-16",55.029999
"1198","2020-04-17",58.02
"1199","2020-04-20",59.009998
"1200","2020-04-21",57.939999
"1201","2020-04-22",60.490002
"1202","2020-04-23",59.990002
"1203","2020-04-24",62.09
"1204","2020-04-27",67.940002
"1205","2020-04-28",70.160004
"1206","2020-04-29",69.139999
"1207","2020-04-30",67.910004
"1208","2020-05-01",66.040001
"1209","2020-05-04",67.150002
"1210","2020-05-05",66.160004
"1211","2020-05-06",66.43
"1212","2020-05-07",67.019997
"1213","2020-05-08",69.620003
"1214","2020-05-11",73.230003
"1215","2020-05-12",70.790001
"1216","2020-05-13",69.959999
"1217","2020-05-14",73.489998
"1218","2020-05-15",73.449997
"1219","2020-05-18",77.360001
"1220","2020-05-19",78.849998
"1221","2020-05-20",80.010002
"1222","2020-05-21",83.410004
"1223","2020-05-22",85.610001
"1224","2020-05-26",88.860001
"1225","2020-05-27",89.870003
"1226","2020-05-28",87.800003
"1227","2020-05-29",91.449997
"1228","2020-06-01",91.660004
"1229","2020-06-02",91.599998
"1230","2020-06-03",92.120003
"1231","2020-06-04",93.519997
"1232","2020-06-05",95.93
"1233","2020-06-08",98.68
"1234","2020-06-09",93.480003
"1235","2020-06-10",93.190002
"1236","2020-06-11",90.739998
"1237","2020-06-12",91.230003
"1238","2020-06-15",92.809998
"1239","2020-06-16",97.519997
"1240","2020-06-17",98.610001
"1241","2020-06-18",102.580002
"1242","2020-06-19",102.089996
"1243","2020-06-22",103.839996
"1244","2020-06-23",101.980003
"1245","2020-06-24",97.940002
"1246","2020-06-25",99.099998
"1247","2020-06-26",98.480003
"1248","2020-06-29",99.050003
"1249","2020-06-30",97.650002
"1250","2020-07-01",95.440002
"1251","2020-07-02",93.300003
"1252","2020-07-06",99.370003
"1253","2020-07-07",98.730003
"1254","2020-07-08",100.879997
"1255","2020-07-09",100.300003
"1256","2020-07-10",100.260002
"1257","2020-07-13",94.139999
"1258","2020-07-14",94.805
"1259","2020-07-15",95.129997
"1260","2020-07-16",96.120003
"1261","2020-07-17",96.150002
"1262","2020-07-20",96.169998
"1263","2020-07-21",98.599998
"1264","2020-07-22",108.809998
"1265","2020-07-23",102.779999
"1266","2020-07-24",105.75
"1267","2020-07-27",107.800003
"1268","2020-07-28",105.32
"1269","2020-07-29",106.830002
"1270","2020-07-30",106.800003
"1271","2020-07-31",105.099998
"1272","2020-08-03",103.269997
"1273","2020-08-04",103.709999
"1274","2020-08-05",103.230003
"1275","2020-08-06",103.129997
"1276","2020-08-07",102.849998
"1277","2020-08-10",102.889999
"1278","2020-08-11",103.75
"1279","2020-08-12",103.105003
"1280","2020-08-13",102.669998
"1281","2020-08-14",103.940002
"1282","2020-08-17",107.139999
"1283","2020-08-18",104.110001
"1284","2020-08-19",105.089996
"1285","2020-08-20",106.400002
"1286","2020-08-21",109.300003
"1287","2020-08-24",105.339996
"1288","2020-08-25",109.199997
"1289","2020-08-26",110.709999
"1290","2020-08-27",106.989998
"1291","2020-08-28",97.120003
"1292","2020-08-31",95.540001
"1293","2020-09-01",94.620003
"1294","2020-09-02",95.300003
"1295","2020-09-03",93.029999
"1296","2020-09-04",92.639999
"1297","2020-09-08",90.019997
"1298","2020-09-09",91.529999
"1299","2020-09-10",91.650002
"1300","2020-09-11",88.620003
"1301","2020-09-14",85.519997
"1302","2020-09-15",87.919998
"1303","2020-09-16",84.620003
"1304","2020-09-17",84.190002
"1305","2020-09-18",84.43
"1306","2020-09-21",85.879997
"1307","2020-09-22",87.699997
"1308","2020-09-23",86.550003
"1309","2020-09-24",87.580002
"1310","2020-09-25",87.529999
"1311","2020-09-28",87.519997
"1312","2020-09-29",87.959999
"1313","2020-09-30",87.349998
"1314","2020-10-01",88.239998
"1315","2020-10-02",88.779999
"1316","2020-10-05",92.209999
"1317","2020-10-06",90.489998
"1318","2020-10-07",93.139999
"1319","2020-10-08",93.379997
"1320","2020-10-09",94.779999
"1321","2020-10-12",92.980003
"1322","2020-10-13",94.540001
"1323","2020-10-14",93.25
"1324","2020-10-15",93.690002
"1325","2020-10-16",94.989998
"1326","2020-10-19",92.419998
"1327","2020-10-20",93
"1328","2020-10-21",91.669998
"1329","2020-10-22",92.5
"1330","2020-10-23",92.949997
"1331","2020-10-26",91.32
"1332","2020-10-27",92.139999
"1333","2020-10-28",91.080002
"1334","2020-10-29",90.269997
"1335","2020-10-30",87.089996
"1336","2020-11-02",82.110001
"1337","2020-11-03",85.110001
"1338","2020-11-04",87.379997
"1339","2020-11-05",90.239998
"1340","2020-11-06",92.099998
"1341","2020-11-09",85.029999
"1342","2020-11-10",80.730003
"1343","2020-11-11",84.75
"1344","2020-11-12",84.629997
"1345","2020-11-13",85.529999
"1346","2020-11-16",87.25
"1347","2020-11-17",89.230003
"1348","2020-11-18",89.370003
"1349","2020-11-19",90.400002
"1350","2020-11-20",91.660004
"1351","2020-11-23",92.349998
"1352","2020-11-24",94
"1353","2020-11-25",90.260002
"1354","2020-11-27",91.5
