"","date","PBH"
"1002","2010-12-22",11.89
"1003","2010-12-23",11.74
"1004","2010-12-27",11.85
"1005","2010-12-28",11.98
"1006","2010-12-29",11.95
"1007","2010-12-30",11.85
"1008","2010-12-31",11.95
"1009","2011-01-03",11.84
"1010","2011-01-04",11.6
"1011","2011-01-05",11.25
"1012","2011-01-06",11.27
"1013","2011-01-07",11.26
"1014","2011-01-10",11.39
"1015","2011-01-11",11.28
"1016","2011-01-12",11.35
"1017","2011-01-13",11.38
"1018","2011-01-14",11.52
"1019","2011-01-18",11.48
"1020","2011-01-19",11.11
"1021","2011-01-20",11.07
"1022","2011-01-21",11.1
"1023","2011-01-24",11.09
"1024","2011-01-25",11.31
"1025","2011-01-26",11.46
"1026","2011-01-27",11.47
"1027","2011-01-28",11.13
"1028","2011-01-31",11.04
"1029","2011-02-01",11.37
"1030","2011-02-02",11.13
"1031","2011-02-03",11.11
"1032","2011-02-04",11.14
"1033","2011-02-07",11.28
"1034","2011-02-08",11.5
"1035","2011-02-09",11.13
"1036","2011-02-10",11.05
"1037","2011-02-11",11.19
"1038","2011-02-14",11.12
"1039","2011-02-15",11.05
"1040","2011-02-16",11.1
"1041","2011-02-17",11.1
"1042","2011-02-18",11.17
"1043","2011-02-22",11.06
"1044","2011-02-23",10.92
"1045","2011-02-24",10.95
"1046","2011-02-25",11.11
"1047","2011-02-28",11.02
"1048","2011-03-01",10.6
"1049","2011-03-02",11.55
"1050","2011-03-03",11.69
"1051","2011-03-04",11.81
"1052","2011-03-07",11.56
"1053","2011-03-08",12.03
"1054","2011-03-09",12.59
"1055","2011-03-10",12.21
"1056","2011-03-11",12
"1057","2011-03-14",11.9
"1058","2011-03-15",11.61
"1059","2011-03-16",11.21
"1060","2011-03-17",11.18
"1061","2011-03-18",11.18
"1062","2011-03-21",11.5
"1063","2011-03-22",11.54
"1064","2011-03-23",11.54
"1065","2011-03-24",11.59
"1066","2011-03-25",11.57
"1067","2011-03-28",11.44
"1068","2011-03-29",11.49
"1069","2011-03-30",11.46
"1070","2011-03-31",11.5
"1071","2011-04-01",11.51
"1072","2011-04-04",11.5
"1073","2011-04-05",11.57
"1074","2011-04-06",11.58
"1075","2011-04-07",11.9
"1076","2011-04-08",11.84
"1077","2011-04-11",11.7
"1078","2011-04-12",11.61
"1079","2011-04-13",11.54
"1080","2011-04-14",11.65
"1081","2011-04-15",11.65
"1082","2011-04-18",11.55
"1083","2011-04-19",11.48
"1084","2011-04-20",11.81
"1085","2011-04-21",11.4
"1086","2011-04-25",11.2
"1087","2011-04-26",11.58
"1088","2011-04-27",11.58
"1089","2011-04-28",11.55
"1090","2011-04-29",11.55
"1091","2011-05-02",11.49
"1092","2011-05-03",11.31
"1093","2011-05-04",11.16
"1094","2011-05-05",10.97
"1095","2011-05-06",10.87
"1096","2011-05-09",11.27
"1097","2011-05-10",11.68
"1098","2011-05-11",11.44
"1099","2011-05-12",12.47
"1100","2011-05-13",12.32
"1101","2011-05-16",12.31
"1102","2011-05-17",12.23
"1103","2011-05-18",12.25
"1104","2011-05-19",12.32
"1105","2011-05-20",12.37
"1106","2011-05-23",12.34
"1107","2011-05-24",12.27
"1108","2011-05-25",12.67
"1109","2011-05-26",12.77
"1110","2011-05-27",12.86
"1111","2011-05-31",12.91
"1112","2011-06-01",12.38
"1113","2011-06-02",12.72
"1114","2011-06-03",12.46
"1115","2011-06-06",12.74
"1116","2011-06-07",12.87
"1117","2011-06-08",12.48
"1118","2011-06-09",12.49
"1119","2011-06-10",12.3
"1120","2011-06-13",12.49
"1121","2011-06-14",12.8
"1122","2011-06-15",12.19
"1123","2011-06-16",12.35
"1124","2011-06-17",12.2
"1125","2011-06-20",12.26
"1126","2011-06-21",12.4
"1127","2011-06-22",12.15
"1128","2011-06-23",12.13
"1129","2011-06-24",12.06
"1130","2011-06-27",12.3
"1131","2011-06-28",12.64
"1132","2011-06-29",12.8
"1133","2011-06-30",12.84
"1134","2011-07-01",13.14
"1135","2011-07-05",13.05
"1136","2011-07-06",13.09
"1137","2011-07-07",13.1
"1138","2011-07-08",13.27
"1139","2011-07-11",13.06
"1140","2011-07-12",13.14
"1141","2011-07-13",13.25
"1142","2011-07-14",13.33
"1143","2011-07-15",13.44
"1144","2011-07-18",13.28
"1145","2011-07-19",13.4
"1146","2011-07-20",13.34
"1147","2011-07-21",13.3
"1148","2011-07-22",13.38
"1149","2011-07-25",13.25
"1150","2011-07-26",13.04
"1151","2011-07-27",12.55
"1152","2011-07-28",12.29
"1153","2011-07-29",12.22
"1154","2011-08-01",12.19
"1155","2011-08-02",11.7
"1156","2011-08-03",11.65
"1157","2011-08-04",10.82
"1158","2011-08-05",10.58
"1159","2011-08-08",9.41
"1160","2011-08-09",10.03
"1161","2011-08-10",9.12
"1162","2011-08-11",9.71
"1163","2011-08-12",9.78
"1164","2011-08-15",9.96
"1165","2011-08-16",9.43
"1166","2011-08-17",9.35
"1167","2011-08-18",8.72
"1168","2011-08-19",8.37
"1169","2011-08-22",9.07
"1170","2011-08-23",10.13
"1171","2011-08-24",10.1
"1172","2011-08-25",10.09
"1173","2011-08-26",10.13
"1174","2011-08-29",10.69
"1175","2011-08-30",10.84
"1176","2011-08-31",10.77
"1177","2011-09-01",10.27
"1178","2011-09-02",10.05
"1179","2011-09-06",10.04
"1180","2011-09-07",10.17
"1181","2011-09-08",10.17
"1182","2011-09-09",9.89
"1183","2011-09-12",9.88
"1184","2011-09-13",9.69
"1185","2011-09-14",9.82
"1186","2011-09-15",9.84
"1187","2011-09-16",9.86
"1188","2011-09-19",9.53
"1189","2011-09-20",9.2
"1190","2011-09-21",8.73
"1191","2011-09-22",8.57
"1192","2011-09-23",8.83
"1193","2011-09-26",9.08
"1194","2011-09-27",9.42
"1195","2011-09-28",8.95
"1196","2011-09-29",9.23
"1197","2011-09-30",9.05
"1198","2011-10-03",8.33
"1199","2011-10-04",8.96
"1200","2011-10-05",9.02
"1201","2011-10-06",9.38
"1202","2011-10-07",9.07
"1203","2011-10-10",9.51
"1204","2011-10-11",10.13
"1205","2011-10-12",10.39
"1206","2011-10-13",10.22
"1207","2011-10-14",10.69
"1208","2011-10-17",10.32
"1209","2011-10-18",10.71
"1210","2011-10-19",10.54
"1211","2011-10-20",10.53
"1212","2011-10-21",10.92
"1213","2011-10-24",11.21
"1214","2011-10-25",10.51
"1215","2011-10-26",10.8
"1216","2011-10-27",11.19
"1217","2011-10-28",11.02
"1218","2011-10-31",10.58
"1219","2011-11-01",10.07
"1220","2011-11-02",10.2
"1221","2011-11-03",10.73
"1222","2011-11-04",10.44
"1223","2011-11-07",10.32
"1224","2011-11-08",10.58
"1225","2011-11-09",10.07
"1226","2011-11-10",10.07
"1227","2011-11-11",10.02
"1228","2011-11-14",9.78
"1229","2011-11-15",9.67
"1230","2011-11-16",9.34
"1231","2011-11-17",9.2
"1232","2011-11-18",9.35
"1233","2011-11-21",8.88
"1234","2011-11-22",8.82
"1235","2011-11-23",8.7
"1236","2011-11-25",8.4
"1237","2011-11-28",9.03
"1238","2011-11-29",9.09
"1239","2011-11-30",9.88
"1240","2011-12-01",9.6
"1241","2011-12-02",9.81
"1242","2011-12-05",9.74
"1243","2011-12-06",9.59
"1244","2011-12-07",9.79
"1245","2011-12-08",9.3
"1246","2011-12-09",9.66
"1247","2011-12-12",9.81
"1248","2011-12-13",9.8
"1249","2011-12-14",9.48
"1250","2011-12-15",9.7
"1251","2011-12-16",9.7
"1252","2011-12-19",9.33
"1253","2011-12-20",11.2
"1254","2011-12-21",11.35
"1255","2011-12-22",11.22
"1256","2011-12-23",11.4
"1257","2011-12-27",11.68
"1258","2011-12-28",11.36
"1259","2011-12-29",11.48
"1260","2011-12-30",11.27
"1261","2012-01-03",11.52
"1262","2012-01-04",11.36
"1263","2012-01-05",11.38
"1264","2012-01-06",11.22
"1265","2012-01-09",11.24
"1266","2012-01-10",11.65
"1267","2012-01-11",11.42
"1268","2012-01-12",11.49
"1269","2012-01-13",11.21
"1270","2012-01-17",11.56
"1271","2012-01-18",12.1
"1272","2012-01-19",12.39
"1273","2012-01-20",12.5
"1274","2012-01-23",12.41
"1275","2012-01-24",12.24
"1276","2012-01-25",12.41
"1277","2012-01-26",12.48
"1278","2012-01-27",12.61
"1279","2012-01-30",12.53
"1280","2012-01-31",12.84
"1281","2012-02-01",13.31
"1282","2012-02-02",13.4
"1283","2012-02-03",13.44
"1284","2012-02-06",13.46
"1285","2012-02-07",13.4
"1286","2012-02-08",13.46
"1287","2012-02-09",13.3
"1288","2012-02-10",13.32
"1289","2012-02-13",13.46
"1290","2012-02-14",13.5
"1291","2012-02-15",13.33
"1292","2012-02-16",13.55
"1293","2012-02-17",13.5
"1294","2012-02-21",16.41
"1295","2012-02-22",16.26
"1296","2012-02-23",16.5
"1297","2012-02-24",16.629999
"1298","2012-02-27",16.65
"1299","2012-02-28",16.559999
"1300","2012-02-29",16.5
"1301","2012-03-01",16.700001
"1302","2012-03-02",16.799999
"1303","2012-03-05",16.75
"1304","2012-03-06",16.450001
"1305","2012-03-07",16.49
"1306","2012-03-08",16.35
"1307","2012-03-09",16.33
"1308","2012-03-12",16.65
"1309","2012-03-13",16.84
"1310","2012-03-14",17.280001
"1311","2012-03-15",17.4
"1312","2012-03-16",17.49
"1313","2012-03-19",17.459999
"1314","2012-03-20",17.34
"1315","2012-03-21",17.32
"1316","2012-03-22",17.33
"1317","2012-03-23",17.620001
"1318","2012-03-26",17.49
"1319","2012-03-27",17.41
"1320","2012-03-28",17.690001
"1321","2012-03-29",17.73
"1322","2012-03-30",17.48
"1323","2012-04-02",17.75
"1324","2012-04-03",17.639999
"1325","2012-04-04",17.52
"1326","2012-04-05",17.540001
"1327","2012-04-09",17.35
"1328","2012-04-10",17.129999
"1329","2012-04-11",17.27
"1330","2012-04-12",17.25
"1331","2012-04-13",17.1
"1332","2012-04-16",17.18
"1333","2012-04-17",17.27
"1334","2012-04-18",17.6
"1335","2012-04-19",17.549999
"1336","2012-04-20",17.709999
"1337","2012-04-23",17.49
"1338","2012-04-24",17.48
"1339","2012-04-25",17.450001
"1340","2012-04-26",17.360001
"1341","2012-04-27",17.040001
"1342","2012-04-30",16.99
"1343","2012-05-01",16.620001
"1344","2012-05-02",16.42
"1345","2012-05-03",13.93
"1346","2012-05-04",13.48
"1347","2012-05-07",13.49
"1348","2012-05-08",13.39
"1349","2012-05-09",13.24
"1350","2012-05-10",13.34
"1351","2012-05-11",13.46
"1352","2012-05-14",13.91
"1353","2012-05-15",13.85
"1354","2012-05-16",13.71
"1355","2012-05-17",13.7
"1356","2012-05-18",13.85
"1357","2012-05-21",13.89
"1358","2012-05-22",13.8
"1359","2012-05-23",13.7
"1360","2012-05-24",13.61
"1361","2012-05-25",13.71
"1362","2012-05-29",13.75
"1363","2012-05-30",13.73
"1364","2012-05-31",13.73
"1365","2012-06-01",13.46
"1366","2012-06-04",13.54
"1367","2012-06-05",13.77
"1368","2012-06-06",14.04
"1369","2012-06-07",13.84
"1370","2012-06-08",13.88
"1371","2012-06-11",13.76
"1372","2012-06-12",13.94
"1373","2012-06-13",13.9
"1374","2012-06-14",14.2
"1375","2012-06-15",14.36
"1376","2012-06-18",14.17
"1377","2012-06-19",14.25
"1378","2012-06-20",14.26
"1379","2012-06-21",14.1
"1380","2012-06-22",14.64
"1381","2012-06-25",14.46
"1382","2012-06-26",14.72
"1383","2012-06-27",15.19
"1384","2012-06-28",15.36
"1385","2012-06-29",15.81
"1386","2012-07-02",15.94
"1387","2012-07-03",16.35
"1388","2012-07-05",16.51
"1389","2012-07-06",16.379999
"1390","2012-07-09",16.280001
"1391","2012-07-10",16.32
"1392","2012-07-11",16.42
"1393","2012-07-12",16.27
"1394","2012-07-13",16.299999
"1395","2012-07-16",16.389999
"1396","2012-07-17",16.700001
"1397","2012-07-18",16.59
"1398","2012-07-19",16.76
"1399","2012-07-20",16.77
"1400","2012-07-23",16.620001
"1401","2012-07-24",16.440001
"1402","2012-07-25",16.1
"1403","2012-07-26",16.26
"1404","2012-07-27",16.84
"1405","2012-07-30",16.51
"1406","2012-07-31",16.41
"1407","2012-08-01",15.68
"1408","2012-08-02",15.38
"1409","2012-08-03",15.72
"1410","2012-08-06",15.66
"1411","2012-08-07",16.280001
"1412","2012-08-08",16.299999
"1413","2012-08-09",16.139999
"1414","2012-08-10",16.43
"1415","2012-08-13",16.4
"1416","2012-08-14",16.290001
"1417","2012-08-15",16.49
"1418","2012-08-16",16.530001
"1419","2012-08-17",16.540001
"1420","2012-08-20",16.719999
"1421","2012-08-21",16.41
"1422","2012-08-22",16.24
"1423","2012-08-23",15.73
"1424","2012-08-24",15.68
"1425","2012-08-27",15.79
"1426","2012-08-28",15.77
"1427","2012-08-29",16.02
"1428","2012-08-30",15.98
"1429","2012-08-31",16.059999
"1430","2012-09-04",16.200001
"1431","2012-09-05",16.16
"1432","2012-09-06",16.450001
"1433","2012-09-07",16.360001
"1434","2012-09-10",16
"1435","2012-09-11",16.139999
"1436","2012-09-12",16.200001
"1437","2012-09-13",16.43
"1438","2012-09-14",16.57
"1439","2012-09-17",16.51
"1440","2012-09-18",16.280001
"1441","2012-09-19",16.42
"1442","2012-09-20",16.629999
"1443","2012-09-21",16.709999
"1444","2012-09-24",16.719999
"1445","2012-09-25",16.68
"1446","2012-09-26",16.65
"1447","2012-09-27",17.030001
"1448","2012-09-28",16.959999
"1449","2012-10-01",17.1
"1450","2012-10-02",17.379999
"1451","2012-10-03",17.42
"1452","2012-10-04",17.690001
"1453","2012-10-05",17.73
"1454","2012-10-08",17.780001
"1455","2012-10-09",17.280001
"1456","2012-10-10",17.27
"1457","2012-10-11",17.129999
"1458","2012-10-12",17.1
"1459","2012-10-15",17.08
"1460","2012-10-16",17.01
"1461","2012-10-17",17.379999
"1462","2012-10-18",17.110001
"1463","2012-10-19",16.51
"1464","2012-10-22",16.870001
"1465","2012-10-23",17.040001
"1466","2012-10-24",17.280001
"1467","2012-10-25",17.360001
"1468","2012-10-26",17.42
"1469","2012-10-31",17.389999
"1470","2012-11-01",20.6
"1471","2012-11-02",20.85
"1472","2012-11-05",20.58
"1473","2012-11-06",20.68
"1474","2012-11-07",20.049999
"1475","2012-11-08",19.9
"1476","2012-11-09",19.709999
"1477","2012-11-12",19.969999
"1478","2012-11-13",19.99
"1479","2012-11-14",19.85
"1480","2012-11-15",19.67
"1481","2012-11-16",19.99
"1482","2012-11-19",20
"1483","2012-11-20",20.9
"1484","2012-11-21",20.93
"1485","2012-11-23",20.99
"1486","2012-11-26",21.07
"1487","2012-11-27",21.15
"1488","2012-11-28",21.08
"1489","2012-11-29",21.459999
"1490","2012-11-30",21.6
"1491","2012-12-03",20.540001
"1492","2012-12-04",20.24
"1493","2012-12-05",20.219999
"1494","2012-12-06",20.200001
"1495","2012-12-07",19.950001
"1496","2012-12-10",19.969999
"1497","2012-12-11",20.059999
"1498","2012-12-12",20
"1499","2012-12-13",19.82
"1500","2012-12-14",19.379999
"1501","2012-12-17",19.5
"1502","2012-12-18",19.959999
"1503","2012-12-19",20.35
"1504","2012-12-20",20.370001
"1505","2012-12-21",19.709999
"1506","2012-12-24",19.41
"1507","2012-12-26",19.24
"1508","2012-12-27",19.67
"1509","2012-12-28",19.450001
"1510","2012-12-31",20.030001
"1511","2013-01-02",19.870001
"1512","2013-01-03",20.07
"1513","2013-01-04",20.299999
"1514","2013-01-07",19.870001
"1515","2013-01-08",20.27
"1516","2013-01-09",20.120001
"1517","2013-01-10",20.34
"1518","2013-01-11",20.59
"1519","2013-01-14",20.450001
"1520","2013-01-15",20.58
"1521","2013-01-16",20.629999
"1522","2013-01-17",21.01
"1523","2013-01-18",21.16
"1524","2013-01-22",21.32
"1525","2013-01-23",21.15
"1526","2013-01-24",21.610001
"1527","2013-01-25",21.870001
"1528","2013-01-28",22.360001
"1529","2013-01-29",21.98
"1530","2013-01-30",21.34
"1531","2013-01-31",21.450001
"1532","2013-02-01",21.799999
"1533","2013-02-04",21.99
"1534","2013-02-05",22.559999
"1535","2013-02-06",22.49
"1536","2013-02-07",23.610001
"1537","2013-02-08",23.799999
"1538","2013-02-11",24.459999
"1539","2013-02-12",24
"1540","2013-02-13",24.290001
"1541","2013-02-14",24.27
"1542","2013-02-15",24.4
"1543","2013-02-19",24.639999
"1544","2013-02-20",24.08
"1545","2013-02-21",23.73
"1546","2013-02-22",23.719999
"1547","2013-02-25",23.059999
"1548","2013-02-26",23.99
"1549","2013-02-27",24.18
"1550","2013-02-28",23.790001
"1551","2013-03-01",24.139999
"1552","2013-03-04",24.02
"1553","2013-03-05",24.16
"1554","2013-03-06",24.16
"1555","2013-03-07",24.18
"1556","2013-03-08",24.6
"1557","2013-03-11",24.59
"1558","2013-03-12",24.18
"1559","2013-03-13",24.09
"1560","2013-03-14",24.16
"1561","2013-03-15",24.35
"1562","2013-03-18",24.299999
"1563","2013-03-19",24.610001
"1564","2013-03-20",24.99
"1565","2013-03-21",25.290001
"1566","2013-03-22",25.299999
"1567","2013-03-25",25.780001
"1568","2013-03-26",25.76
"1569","2013-03-27",25.77
"1570","2013-03-28",25.690001
"1571","2013-04-01",25.809999
"1572","2013-04-02",25.98
"1573","2013-04-03",25.700001
"1574","2013-04-04",26.08
"1575","2013-04-05",25.85
"1576","2013-04-08",25.959999
"1577","2013-04-09",25.92
"1578","2013-04-10",26.74
"1579","2013-04-11",26.74
"1580","2013-04-12",26.77
"1581","2013-04-15",25.93
"1582","2013-04-16",26.940001
"1583","2013-04-17",26.469999
"1584","2013-04-18",26.299999
"1585","2013-04-19",26.469999
"1586","2013-04-22",26.48
"1587","2013-04-23",26.950001
"1588","2013-04-24",26.719999
"1589","2013-04-25",27.07
"1590","2013-04-26",27.299999
"1591","2013-04-29",26.91
"1592","2013-04-30",26.950001
"1593","2013-05-01",26.43
"1594","2013-05-02",27.030001
"1595","2013-05-03",27.33
"1596","2013-05-06",27.77
"1597","2013-05-07",28.27
"1598","2013-05-08",28.290001
"1599","2013-05-09",28.549999
"1600","2013-05-10",28.76
"1601","2013-05-13",29.18
"1602","2013-05-14",29.940001
"1603","2013-05-15",29.73
"1604","2013-05-16",29.110001
"1605","2013-05-17",29.6
"1606","2013-05-20",29.48
"1607","2013-05-21",29.469999
"1608","2013-05-22",28.59
"1609","2013-05-23",28.25
"1610","2013-05-24",29.09
"1611","2013-05-28",29.68
"1612","2013-05-29",29.35
"1613","2013-05-30",29.67
"1614","2013-05-31",29.389999
"1615","2013-06-03",29.85
"1616","2013-06-04",29.309999
"1617","2013-06-05",29.41
"1618","2013-06-06",29.870001
"1619","2013-06-07",30
"1620","2013-06-10",30.309999
"1621","2013-06-11",30.07
"1622","2013-06-12",30
"1623","2013-06-13",30.120001
"1624","2013-06-14",29.459999
"1625","2013-06-17",29.549999
"1626","2013-06-18",29.98
"1627","2013-06-19",29.459999
"1628","2013-06-20",27.860001
"1629","2013-06-21",28.610001
"1630","2013-06-24",28.719999
"1631","2013-06-25",28.65
"1632","2013-06-26",29.120001
"1633","2013-06-27",29.76
"1634","2013-06-28",29.139999
"1635","2013-07-01",29.629999
"1636","2013-07-02",29.25
"1637","2013-07-03",29.700001
"1638","2013-07-05",30.16
"1639","2013-07-08",30.34
"1640","2013-07-09",33.650002
"1641","2013-07-10",34.189999
"1642","2013-07-11",33.950001
"1643","2013-07-12",34.150002
"1644","2013-07-15",34.709999
"1645","2013-07-16",34.68
"1646","2013-07-17",35.560001
"1647","2013-07-18",35.349998
"1648","2013-07-19",35.139999
"1649","2013-07-22",34.919998
"1650","2013-07-23",34.419998
"1651","2013-07-24",34.18
"1652","2013-07-25",34.419998
"1653","2013-07-26",34.639999
"1654","2013-07-29",34.27
"1655","2013-07-30",33.990002
"1656","2013-07-31",33.91
"1657","2013-08-01",34.66
"1658","2013-08-02",35.02
"1659","2013-08-05",33.75
"1660","2013-08-06",33.59
"1661","2013-08-07",32.98
"1662","2013-08-08",32.82
"1663","2013-08-09",32.509998
"1664","2013-08-12",32.369999
"1665","2013-08-13",31.870001
"1666","2013-08-14",31.950001
"1667","2013-08-15",31.43
"1668","2013-08-16",31.66
"1669","2013-08-19",31.450001
"1670","2013-08-20",31.92
"1671","2013-08-21",32.110001
"1672","2013-08-22",32.75
"1673","2013-08-23",32.93
"1674","2013-08-26",32.919998
"1675","2013-08-27",31.42
"1676","2013-08-28",31.709999
"1677","2013-08-29",32.529999
"1678","2013-08-30",32.470001
"1679","2013-09-03",32.52
"1680","2013-09-04",32.740002
"1681","2013-09-05",32.48
"1682","2013-09-06",31.809999
"1683","2013-09-09",31.65
"1684","2013-09-10",32.189999
"1685","2013-09-11",32.189999
"1686","2013-09-12",32.18
"1687","2013-09-13",32.349998
"1688","2013-09-16",32.5
"1689","2013-09-17",32.98
"1690","2013-09-18",32.900002
"1691","2013-09-19",32.549999
"1692","2013-09-20",32.5
"1693","2013-09-23",33.259998
"1694","2013-09-24",31.709999
"1695","2013-09-25",31.48
"1696","2013-09-26",30.07
"1697","2013-09-27",30.26
"1698","2013-09-30",30.120001
"1699","2013-10-01",31.280001
"1700","2013-10-02",31.07
"1701","2013-10-03",30.16
"1702","2013-10-04",30.76
"1703","2013-10-07",30.059999
"1704","2013-10-08",30
"1705","2013-10-09",30.18
"1706","2013-10-10",31.030001
"1707","2013-10-11",31.280001
"1708","2013-10-14",31.610001
"1709","2013-10-15",31.049999
"1710","2013-10-16",31.559999
"1711","2013-10-17",31.82
"1712","2013-10-18",31.690001
"1713","2013-10-21",31.629999
"1714","2013-10-22",31.799999
"1715","2013-10-23",31.709999
"1716","2013-10-24",31.940001
"1717","2013-10-25",31.43
"1718","2013-10-28",31.68
"1719","2013-10-29",31.67
"1720","2013-10-30",31.32
"1721","2013-10-31",31.23
"1722","2013-11-01",31.620001
"1723","2013-11-04",30.790001
"1724","2013-11-05",30.17
"1725","2013-11-06",29.450001
"1726","2013-11-07",32.830002
"1727","2013-11-08",33.34
"1728","2013-11-11",33.040001
"1729","2013-11-12",33.110001
"1730","2013-11-13",33.580002
"1731","2013-11-14",33.639999
"1732","2013-11-15",33.779999
"1733","2013-11-18",33.580002
"1734","2013-11-19",33.360001
"1735","2013-11-20",33.419998
"1736","2013-11-21",34.709999
"1737","2013-11-22",33.98
"1738","2013-11-25",34.150002
"1739","2013-11-26",34.619999
"1740","2013-11-27",35
"1741","2013-11-29",35.240002
"1742","2013-12-02",34.68
"1743","2013-12-03",35
"1744","2013-12-04",34.990002
"1745","2013-12-05",35.099998
"1746","2013-12-06",35.580002
"1747","2013-12-09",35.529999
"1748","2013-12-10",35.57
"1749","2013-12-11",35.32
"1750","2013-12-12",34.830002
"1751","2013-12-13",34.77
"1752","2013-12-16",35.349998
"1753","2013-12-17",35.07
"1754","2013-12-18",35.830002
"1755","2013-12-19",35.869999
"1756","2013-12-20",35.25
"1757","2013-12-23",35.77
"1758","2013-12-24",35.93
"1759","2013-12-26",36.139999
"1760","2013-12-27",35.970001
"1761","2013-12-30",35.630001
"1762","2013-12-31",35.799999
"1763","2014-01-02",35.02
"1764","2014-01-03",35.610001
"1765","2014-01-06",34.439999
"1766","2014-01-07",34.779999
"1767","2014-01-08",33.52
"1768","2014-01-09",33.23
"1769","2014-01-10",33.75
"1770","2014-01-13",33.130001
"1771","2014-01-14",33.560001
"1772","2014-01-15",33.610001
"1773","2014-01-16",33.040001
"1774","2014-01-17",31.68
"1775","2014-01-21",32.02
"1776","2014-01-22",32.169998
"1777","2014-01-23",31.68
"1778","2014-01-24",30.790001
"1779","2014-01-27",30.34
"1780","2014-01-28",30.59
"1781","2014-01-29",29.780001
"1782","2014-01-30",30.559999
"1783","2014-01-31",30.26
"1784","2014-02-03",29.469999
"1785","2014-02-04",29.42
"1786","2014-02-05",28.969999
"1787","2014-02-06",26.34
"1788","2014-02-07",27.379999
"1789","2014-02-10",26.85
"1790","2014-02-11",27.09
"1791","2014-02-12",27.5
"1792","2014-02-13",27.280001
"1793","2014-02-14",27.469999
"1794","2014-02-18",27.99
"1795","2014-02-19",27.68
"1796","2014-02-20",27.9
"1797","2014-02-21",27.98
"1798","2014-02-24",27.93
"1799","2014-02-25",27.870001
"1800","2014-02-26",27.950001
"1801","2014-02-27",28.459999
"1802","2014-02-28",28.49
"1803","2014-03-03",29.27
"1804","2014-03-04",29.73
"1805","2014-03-05",29.549999
"1806","2014-03-06",29.26
"1807","2014-03-07",29.27
"1808","2014-03-10",29
"1809","2014-03-11",29.049999
"1810","2014-03-12",29.440001
"1811","2014-03-13",29.389999
"1812","2014-03-14",29.629999
"1813","2014-03-17",28.43
"1814","2014-03-18",29.26
"1815","2014-03-19",28.719999
"1816","2014-03-20",28.559999
"1817","2014-03-21",27.790001
"1818","2014-03-24",27.15
"1819","2014-03-25",27.5
"1820","2014-03-26",27.139999
"1821","2014-03-27",26.74
"1822","2014-03-28",26.549999
"1823","2014-03-31",27.25
"1824","2014-04-01",27.370001
"1825","2014-04-02",27.75
"1826","2014-04-03",27.379999
"1827","2014-04-04",26.77
"1828","2014-04-07",26.620001
"1829","2014-04-08",26.77
"1830","2014-04-09",26.85
"1831","2014-04-10",26.379999
"1832","2014-04-11",26.549999
"1833","2014-04-14",26.620001
"1834","2014-04-15",28.200001
"1835","2014-04-16",27.360001
"1836","2014-04-17",27.57
"1837","2014-04-21",27.610001
"1838","2014-04-22",27.889999
"1839","2014-04-23",27.559999
"1840","2014-04-24",27.309999
"1841","2014-04-25",32.259998
"1842","2014-04-28",31.91
"1843","2014-04-29",32.540001
"1844","2014-04-30",33.52
"1845","2014-05-01",33.619999
"1846","2014-05-02",33.919998
"1847","2014-05-05",33.970001
"1848","2014-05-06",33.630001
"1849","2014-05-07",33.279999
"1850","2014-05-08",32.91
"1851","2014-05-09",32.990002
"1852","2014-05-12",33.5
"1853","2014-05-13",33.389999
"1854","2014-05-14",33.169998
"1855","2014-05-15",32.970001
"1856","2014-05-16",33.25
"1857","2014-05-19",33.549999
"1858","2014-05-20",33.310001
"1859","2014-05-21",33.23
"1860","2014-05-22",33.650002
"1861","2014-05-23",33.689999
"1862","2014-05-27",34.470001
"1863","2014-05-28",34.610001
"1864","2014-05-29",34.07
"1865","2014-05-30",34.200001
"1866","2014-06-02",33.57
"1867","2014-06-03",34.200001
"1868","2014-06-04",34.330002
"1869","2014-06-05",34.93
"1870","2014-06-06",35.080002
"1871","2014-06-09",35.009998
"1872","2014-06-10",34.77
"1873","2014-06-11",34.619999
"1874","2014-06-12",34.130001
"1875","2014-06-13",33.740002
"1876","2014-06-16",33.759998
"1877","2014-06-17",33.630001
"1878","2014-06-18",33.759998
"1879","2014-06-19",34.450001
"1880","2014-06-20",34.639999
"1881","2014-06-23",34.419998
"1882","2014-06-24",35.290001
"1883","2014-06-25",34.279999
"1884","2014-06-26",33.990002
"1885","2014-06-27",33.32
"1886","2014-06-30",33.889999
"1887","2014-07-01",34.5
"1888","2014-07-02",34.439999
"1889","2014-07-03",35.310001
"1890","2014-07-07",34.400002
"1891","2014-07-08",33.009998
"1892","2014-07-09",33.68
"1893","2014-07-10",33.549999
"1894","2014-07-11",33.43
"1895","2014-07-14",33.360001
"1896","2014-07-15",32.959999
"1897","2014-07-16",32.619999
"1898","2014-07-17",31.709999
"1899","2014-07-18",32.419998
"1900","2014-07-21",31.870001
"1901","2014-07-22",32.34
"1902","2014-07-23",32.32
"1903","2014-07-24",32.5
"1904","2014-07-25",32.259998
"1905","2014-07-28",31.26
"1906","2014-07-29",31.08
"1907","2014-07-30",31.709999
"1908","2014-07-31",30.799999
"1909","2014-08-01",31.43
"1910","2014-08-04",31.15
"1911","2014-08-05",30.790001
"1912","2014-08-06",30.92
"1913","2014-08-07",32.98
"1914","2014-08-08",34.049999
"1915","2014-08-11",35.119999
