"","date","SCOR"
"549","2009-08-28",14.47
"550","2009-08-31",13.91
"551","2009-09-01",13.38
"552","2009-09-02",13.99
"553","2009-09-03",14.14
"554","2009-09-04",14.1
"555","2009-09-08",14.51
"556","2009-09-09",15.31
"557","2009-09-10",15.53
"558","2009-09-11",15.21
"559","2009-09-14",15.47
"560","2009-09-15",15.73
"561","2009-09-16",17.870001
"562","2009-09-17",17.4
"563","2009-09-18",17.01
"564","2009-09-21",17.77
"565","2009-09-22",17.280001
"566","2009-09-23",16.959999
"567","2009-09-24",17.48
"568","2009-09-25",17.43
"569","2009-09-28",18.059999
"570","2009-09-29",18.120001
"571","2009-09-30",18.01
"572","2009-10-01",17.42
"573","2009-10-02",17.1
"574","2009-10-05",17.389999
"575","2009-10-06",17.9
"576","2009-10-07",18.91
"577","2009-10-08",17.84
"578","2009-10-09",18.639999
"579","2009-10-12",18.379999
"580","2009-10-13",18.51
"581","2009-10-14",19.059999
"582","2009-10-15",18.59
"583","2009-10-16",18.17
"584","2009-10-19",18.440001
"585","2009-10-20",18.08
"586","2009-10-21",17.629999
"587","2009-10-22",18
"588","2009-10-23",17.77
"589","2009-10-26",17.629999
"590","2009-10-27",16.84
"591","2009-10-28",16.99
"592","2009-10-29",16.450001
"593","2009-10-30",15.33
"594","2009-11-02",14.56
"595","2009-11-03",15.14
"596","2009-11-04",15.39
"597","2009-11-05",16.32
"598","2009-11-06",16.629999
"599","2009-11-09",17.120001
"600","2009-11-10",16.629999
"601","2009-11-11",16.389999
"602","2009-11-12",16.01
"603","2009-11-13",16.08
"604","2009-11-16",16.690001
"605","2009-11-17",17.030001
"606","2009-11-18",16.620001
"607","2009-11-19",16.27
"608","2009-11-20",16.040001
"609","2009-11-23",16.84
"610","2009-11-24",16.360001
"611","2009-11-25",16
"612","2009-11-27",16
"613","2009-11-30",16.01
"614","2009-12-01",16.370001
"615","2009-12-02",16.040001
"616","2009-12-03",15.97
"617","2009-12-04",16.1
"618","2009-12-07",16.059999
"619","2009-12-08",16.040001
"620","2009-12-09",16.190001
"621","2009-12-10",16.07
"622","2009-12-11",16.42
"623","2009-12-14",16.32
"624","2009-12-15",16.290001
"625","2009-12-16",17.15
"626","2009-12-17",17.540001
"627","2009-12-18",17.709999
"628","2009-12-21",17.5
"629","2009-12-22",17.49
"630","2009-12-23",17.73
"631","2009-12-24",17.93
"632","2009-12-28",17.51
"633","2009-12-29",17.52
"634","2009-12-30",17.27
"635","2009-12-31",17.549999
"636","2010-01-04",17.5
"637","2010-01-05",17.6
"638","2010-01-06",17.969999
"639","2010-01-07",17.700001
"640","2010-01-08",18.139999
"641","2010-01-11",17.6
"642","2010-01-12",17.17
"643","2010-01-13",16.950001
"644","2010-01-14",16.93
"645","2010-01-15",16.309999
"646","2010-01-19",16.030001
"647","2010-01-20",15.69
"648","2010-01-21",15.24
"649","2010-01-22",14.22
"650","2010-01-25",14.02
"651","2010-01-26",13.46
"652","2010-01-27",14.01
"653","2010-01-28",13.85
"654","2010-01-29",13.57
"655","2010-02-01",13.74
"656","2010-02-02",13.9
"657","2010-02-03",13.92
"658","2010-02-04",13.23
"659","2010-02-05",12.96
"660","2010-02-08",12.77
"661","2010-02-09",12.93
"662","2010-02-10",13.02
"663","2010-02-11",14.84
"664","2010-02-12",15.14
"665","2010-02-16",14.97
"666","2010-02-17",15.03
"667","2010-02-18",15.17
"668","2010-02-19",15.4
"669","2010-02-22",15.59
"670","2010-02-23",15.51
"671","2010-02-24",15.67
"672","2010-02-25",15.34
"673","2010-02-26",15.52
"674","2010-03-01",15.8
"675","2010-03-02",15.77
"676","2010-03-03",15.7
"677","2010-03-04",15.7
"678","2010-03-05",16.120001
"679","2010-03-08",16.18
"680","2010-03-09",16.24
"681","2010-03-10",16.25
"682","2010-03-11",16.25
"683","2010-03-12",16.07
"684","2010-03-15",15.9
"685","2010-03-16",16.68
"686","2010-03-17",16.35
"687","2010-03-18",16.32
"688","2010-03-19",16.35
"689","2010-03-22",16.17
"690","2010-03-23",16.190001
"691","2010-03-24",15.71
"692","2010-03-25",15.35
"693","2010-03-26",15.75
"694","2010-03-29",15.94
"695","2010-03-30",16.299999
"696","2010-03-31",16.690001
"697","2010-04-01",16.389999
"698","2010-04-05",17.139999
"699","2010-04-06",16.74
"700","2010-04-07",16.24
"701","2010-04-08",16.120001
"702","2010-04-09",16.110001
"703","2010-04-12",16.08
"704","2010-04-13",16.17
"705","2010-04-14",16.18
"706","2010-04-15",16
"707","2010-04-16",16.01
"708","2010-04-19",16.16
"709","2010-04-20",16.6
"710","2010-04-21",16.48
"711","2010-04-22",16.67
"712","2010-04-23",17.280001
"713","2010-04-26",17.120001
"714","2010-04-27",16.799999
"715","2010-04-28",17.01
"716","2010-04-29",18.200001
"717","2010-04-30",18.15
"718","2010-05-03",18.290001
"719","2010-05-04",18.209999
"720","2010-05-05",18.219999
"721","2010-05-06",17.27
"722","2010-05-07",17.110001
"723","2010-05-10",18.1
"724","2010-05-11",18.16
"725","2010-05-12",18.360001
"726","2010-05-13",18
"727","2010-05-14",17.83
"728","2010-05-17",17.5
"729","2010-05-18",17.059999
"730","2010-05-19",16.67
"731","2010-05-20",15.8
"732","2010-05-21",16
"733","2010-05-24",15.53
"734","2010-05-25",15.09
"735","2010-05-26",15.04
"736","2010-05-27",15.55
"737","2010-05-28",15.38
"738","2010-06-01",14.91
"739","2010-06-02",15.44
"740","2010-06-03",16.33
"741","2010-06-04",15.48
"742","2010-06-07",14.8
"743","2010-06-08",16.190001
"744","2010-06-09",16.139999
"745","2010-06-10",16.52
"746","2010-06-11",17
"747","2010-06-14",17
"748","2010-06-15",17.969999
"749","2010-06-16",18.08
"750","2010-06-17",18.32
"751","2010-06-18",18.35
"752","2010-06-21",18.23
"753","2010-06-22",18.16
"754","2010-06-23",18.190001
"755","2010-06-24",17.879999
"756","2010-06-25",18.32
"757","2010-06-28",17.99
"758","2010-06-29",16.639999
"759","2010-06-30",16.469999
"760","2010-07-01",16.860001
"761","2010-07-02",17.4
"762","2010-07-06",17.33
"763","2010-07-07",17.469999
"764","2010-07-08",17.35
"765","2010-07-09",17.700001
"766","2010-07-12",17.110001
"767","2010-07-13",18
"768","2010-07-14",17.84
"769","2010-07-15",17.690001
"770","2010-07-16",16.9
"771","2010-07-19",17.09
"772","2010-07-20",17.440001
"773","2010-07-21",17.1
"774","2010-07-22",17.99
"775","2010-07-23",18.25
"776","2010-07-26",18.51
"777","2010-07-27",18.360001
"778","2010-07-28",18.01
"779","2010-07-29",19.110001
"780","2010-07-30",19.809999
"781","2010-08-02",20.23
"782","2010-08-03",20.120001
"783","2010-08-04",20.120001
"784","2010-08-05",20.219999
"785","2010-08-06",20.26
"786","2010-08-09",20.5
"787","2010-08-10",20.110001
"788","2010-08-11",18.98
"789","2010-08-12",18.01
"790","2010-08-13",18.02
"791","2010-08-16",18.110001
"792","2010-08-17",18.26
"793","2010-08-18",18.469999
"794","2010-08-19",18.27
"795","2010-08-20",18
"796","2010-08-23",17.639999
"797","2010-08-24",17.52
"798","2010-08-25",18
"799","2010-08-26",17.85
"800","2010-08-27",18.469999
"801","2010-08-30",17.719999
"802","2010-08-31",18.17
"803","2010-09-01",18.860001
"804","2010-09-02",18.16
"805","2010-09-03",18.280001
"806","2010-09-07",18.23
"807","2010-09-08",18.450001
"808","2010-09-09",19
"809","2010-09-10",19.040001
"810","2010-09-13",19.68
"811","2010-09-14",19.52
"812","2010-09-15",19.4
"813","2010-09-16",19.68
"814","2010-09-17",19.84
"815","2010-09-20",20.200001
"816","2010-09-21",22.26
"817","2010-09-22",22.23
"818","2010-09-23",22.889999
"819","2010-09-24",23.66
"820","2010-09-27",23.219999
"821","2010-09-28",23.139999
"822","2010-09-29",23.25
"823","2010-09-30",23.52
"824","2010-10-01",23.610001
"825","2010-10-04",22.940001
"826","2010-10-05",23.68
"827","2010-10-06",21.99
"828","2010-10-07",22.129999
"829","2010-10-08",22.85
"830","2010-10-11",22.35
"831","2010-10-12",22.59
"832","2010-10-13",23.24
"833","2010-10-14",23.030001
"834","2010-10-15",22.879999
"835","2010-10-18",22.9
"836","2010-10-19",22.120001
"837","2010-10-20",22.66
"838","2010-10-21",22.27
"839","2010-10-22",23.07
"840","2010-10-25",22.92
"841","2010-10-26",23.040001
"842","2010-10-27",23.139999
"843","2010-10-28",22.82
"844","2010-10-29",23.51
"845","2010-11-01",23.809999
"846","2010-11-02",24.27
"847","2010-11-03",23.65
"848","2010-11-04",22.24
"849","2010-11-05",22.51
"850","2010-11-08",22.290001
"851","2010-11-09",22.01
"852","2010-11-10",22.120001
"853","2010-11-11",22
"854","2010-11-12",21.469999
"855","2010-11-15",21.290001
"856","2010-11-16",20.5
"857","2010-11-17",20.68
"858","2010-11-18",21.07
"859","2010-11-19",21.24
"860","2010-11-22",21.27
"861","2010-11-23",21.389999
"862","2010-11-24",22.110001
"863","2010-11-26",22.26
"864","2010-11-29",22.120001
"865","2010-11-30",22
"866","2010-12-01",22.139999
"867","2010-12-02",22.129999
"868","2010-12-03",23.040001
"869","2010-12-06",23.190001
"870","2010-12-07",23.33
"871","2010-12-08",23.48
"872","2010-12-09",23.280001
"873","2010-12-10",23.4
"874","2010-12-13",22.91
"875","2010-12-14",22.940001
"876","2010-12-15",21.85
"877","2010-12-16",22.040001
"878","2010-12-17",22.16
"879","2010-12-20",22.059999
"880","2010-12-21",22.15
"881","2010-12-22",21.969999
"882","2010-12-23",22.040001
"883","2010-12-27",21.719999
"884","2010-12-28",21.98
"885","2010-12-29",21.959999
"886","2010-12-30",22.08
"887","2010-12-31",22.34
"888","2011-01-03",22.200001
"889","2011-01-04",21.629999
"890","2011-01-05",22.9
"891","2011-01-06",22.549999
"892","2011-01-07",22.4
"893","2011-01-10",23.309999
"894","2011-01-11",23.65
"895","2011-01-12",23.68
"896","2011-01-13",23.709999
"897","2011-01-14",24.4
"898","2011-01-18",24.65
"899","2011-01-19",24.360001
"900","2011-01-20",24.309999
"901","2011-01-21",23.57
"902","2011-01-24",23.690001
"903","2011-01-25",23.440001
"904","2011-01-26",23.6
"905","2011-01-27",23.98
"906","2011-01-28",23.799999
"907","2011-01-31",23.959999
"908","2011-02-01",24.780001
"909","2011-02-02",24.940001
"910","2011-02-03",25.110001
"911","2011-02-04",25.51
"912","2011-02-07",26.27
"913","2011-02-08",26.469999
"914","2011-02-09",25.85
"915","2011-02-10",26.49
"916","2011-02-11",27.040001
"917","2011-02-14",26.85
"918","2011-02-15",26.73
"919","2011-02-16",28.040001
"920","2011-02-17",28.860001
"921","2011-02-18",28.02
"922","2011-02-22",28.030001
"923","2011-02-23",27.75
"924","2011-02-24",27.51
"925","2011-02-25",28.26
"926","2011-02-28",27.530001
"927","2011-03-01",27.09
"928","2011-03-02",27.4
"929","2011-03-03",27.93
"930","2011-03-04",29.059999
"931","2011-03-07",28.379999
"932","2011-03-08",28.52
"933","2011-03-09",28.440001
"934","2011-03-10",27.540001
"935","2011-03-11",27.549999
"936","2011-03-14",27.049999
"937","2011-03-15",26.790001
"938","2011-03-16",26.5
"939","2011-03-17",26.389999
"940","2011-03-18",27.01
"941","2011-03-21",27.780001
"942","2011-03-22",27.969999
"943","2011-03-23",28.18
"944","2011-03-24",28.610001
"945","2011-03-25",28.52
"946","2011-03-28",28.969999
"947","2011-03-29",29.280001
"948","2011-03-30",29.540001
"949","2011-03-31",29.5
"950","2011-04-01",29.799999
"951","2011-04-04",29.889999
"952","2011-04-05",29.84
"953","2011-04-06",29.5
"954","2011-04-07",28.77
"955","2011-04-08",28.99
"956","2011-04-11",29
"957","2011-04-12",28.83
"958","2011-04-13",28.629999
"959","2011-04-14",29.51
"960","2011-04-15",29.129999
"961","2011-04-18",28.42
"962","2011-04-19",27.950001
"963","2011-04-20",29.16
"964","2011-04-21",29.110001
"965","2011-04-25",29.040001
"966","2011-04-26",28.219999
"967","2011-04-27",29.15
"968","2011-04-28",29.43
"969","2011-04-29",29.809999
"970","2011-05-02",30.690001
"971","2011-05-03",27.889999
"972","2011-05-04",26.76
"973","2011-05-05",27.67
"974","2011-05-06",27.9
"975","2011-05-09",27.9
"976","2011-05-10",28.76
"977","2011-05-11",28.4
"978","2011-05-12",28.77
"979","2011-05-13",28.09
"980","2011-05-16",27.190001
