"","date","LPCN"
"1005","2017-10-17",3.71
"1006","2017-10-18",3.99
"1007","2017-10-19",3.83
"1008","2017-10-20",3.71
"1009","2017-10-23",3.59
"1010","2017-10-24",3.52
"1011","2017-10-25",3.56
"1012","2017-10-26",3.5
"1013","2017-10-27",3.62
"1014","2017-10-30",3.53
"1015","2017-10-31",3.53
"1016","2017-11-01",3.5
"1017","2017-11-02",3.5
"1018","2017-11-03",3.5
"1019","2017-11-06",3.6
"1020","2017-11-07",3.55
"1021","2017-11-08",3.54
"1022","2017-11-09",3.63
"1023","2017-11-10",3.87
"1024","2017-11-13",3.69
"1025","2017-11-14",3.61
"1026","2017-11-15",3.7
"1027","2017-11-16",3.85
"1028","2017-11-17",3.63
"1029","2017-11-20",3.57
"1030","2017-11-21",3.56
"1031","2017-11-22",3.57
"1032","2017-11-24",3.64
"1033","2017-11-27",3.57
"1034","2017-11-28",3.6
"1035","2017-11-29",3.62
"1036","2017-11-30",3.57
"1037","2017-12-01",3.56
"1038","2017-12-04",3.67
"1039","2017-12-05",3.59
"1040","2017-12-06",3.52
"1041","2017-12-07",3.45
"1042","2017-12-08",3.57
"1043","2017-12-11",3.53
"1044","2017-12-12",3.505
"1045","2017-12-13",3.47
"1046","2017-12-14",3.36
"1047","2017-12-15",3.5
"1048","2017-12-18",3.49
"1049","2017-12-19",3.52
"1050","2017-12-20",3.47
"1051","2017-12-21",3.46
"1052","2017-12-22",3.5
"1053","2017-12-26",3.5
"1054","2017-12-27",3.5
"1055","2017-12-28",3.53
"1056","2017-12-29",3.44
"1057","2018-01-02",3.44
"1058","2018-01-03",3.39
"1059","2018-01-04",3.31
"1060","2018-01-05",3.03
"1061","2018-01-08",3.42
"1062","2018-01-09",3.46
"1063","2018-01-10",3.46
"1064","2018-01-11",1.87
"1065","2018-01-12",1.71
"1066","2018-01-16",1.52
"1067","2018-01-17",1.47
"1068","2018-01-18",1.43
"1069","2018-01-19",1.36
"1070","2018-01-22",1.45
"1071","2018-01-23",1.43
"1072","2018-01-24",1.38
"1073","2018-01-25",1.4
"1074","2018-01-26",1.31
"1075","2018-01-29",1.41
"1076","2018-01-30",1.36
"1077","2018-01-31",1.32
"1078","2018-02-01",1.43
"1079","2018-02-02",1.33
"1080","2018-02-05",1.23
"1081","2018-02-06",1.23
"1082","2018-02-07",1.29
"1083","2018-02-08",1.2
"1084","2018-02-09",1.23
"1085","2018-02-12",1.29
"1086","2018-02-13",1.27
"1087","2018-02-14",1.3
"1088","2018-02-15",1.33
"1089","2018-02-16",1.33
"1090","2018-02-20",1.26
"1091","2018-02-21",1.26
"1092","2018-02-22",1.18
"1093","2018-02-23",1.24
"1094","2018-02-26",1.31
"1095","2018-02-27",1.52
"1096","2018-02-28",1.9
"1097","2018-03-01",1.57
"1098","2018-03-02",1.7
"1099","2018-03-05",1.62
"1100","2018-03-06",1.59
"1101","2018-03-07",1.65
"1102","2018-03-08",1.6
"1103","2018-03-09",1.58
"1104","2018-03-12",1.48
"1105","2018-03-13",1.48
"1106","2018-03-14",1.51
"1107","2018-03-15",1.47
"1108","2018-03-16",1.52
"1109","2018-03-19",1.48
"1110","2018-03-20",1.49
"1111","2018-03-21",1.54
"1112","2018-03-22",1.67
"1113","2018-03-23",1.6
"1114","2018-03-26",1.55
"1115","2018-03-27",1.56
"1116","2018-03-28",1.46
"1117","2018-03-29",1.53
"1118","2018-04-02",1.51
"1119","2018-04-03",1.5
"1120","2018-04-04",1.6
"1121","2018-04-05",1.63
"1122","2018-04-06",1.65
"1123","2018-04-09",1.63
"1124","2018-04-10",1.64
"1125","2018-04-11",1.68
"1126","2018-04-12",1.66
"1127","2018-04-13",1.705
"1128","2018-04-16",1.7
"1129","2018-04-17",1.69
"1130","2018-04-18",1.69
"1131","2018-04-19",1.62
"1132","2018-04-20",1.65
"1133","2018-04-23",1.5
"1134","2018-04-24",1.55
"1135","2018-04-25",1.55
"1136","2018-04-26",1.61
"1137","2018-04-27",1.6
"1138","2018-04-30",1.54
"1139","2018-05-01",1.49
"1140","2018-05-02",1.48
"1141","2018-05-03",1.5
"1142","2018-05-04",1.54
"1143","2018-05-07",1.57
"1144","2018-05-08",1.78
"1145","2018-05-09",1.14
"1146","2018-05-10",1.06
"1147","2018-05-11",1.1
"1148","2018-05-14",1.27
"1149","2018-05-15",1.25
"1150","2018-05-16",1.2
"1151","2018-05-17",1.23
"1152","2018-05-18",1.3
"1153","2018-05-21",1.25
"1154","2018-05-22",1.22
"1155","2018-05-23",1.24
"1156","2018-05-24",1.19
"1157","2018-05-25",1.22
"1158","2018-05-29",1.19
"1159","2018-05-30",1.17
"1160","2018-05-31",1.18
"1161","2018-06-01",1.19
"1162","2018-06-04",1.19
"1163","2018-06-05",1.21
"1164","2018-06-06",1.24
"1165","2018-06-07",1.28
"1166","2018-06-08",1.27
"1167","2018-06-11",1.329
"1168","2018-06-12",1.32
"1169","2018-06-13",1.36
"1170","2018-06-14",1.39
"1171","2018-06-15",1.39
"1172","2018-06-18",1.335
"1173","2018-06-19",1.34
"1174","2018-06-20",1.355
"1175","2018-06-21",1.3
"1176","2018-06-22",1.27
"1177","2018-06-25",1.27
"1178","2018-06-26",1.3
"1179","2018-06-27",1.33
"1180","2018-06-28",1.28
"1181","2018-06-29",1.3
"1182","2018-07-02",1.33
"1183","2018-07-03",1.38
"1184","2018-07-05",1.35
"1185","2018-07-06",1.38
"1186","2018-07-09",1.38
"1187","2018-07-10",1.38
"1188","2018-07-11",1.41
"1189","2018-07-12",1.425
"1190","2018-07-13",1.42
"1191","2018-07-16",1.41
"1192","2018-07-17",1.38
"1193","2018-07-18",1.41
"1194","2018-07-19",1.38
"1195","2018-07-20",1.39
"1196","2018-07-23",1.41
"1197","2018-07-24",1.4
"1198","2018-07-25",1.41
"1199","2018-07-26",1.39
"1200","2018-07-27",1.39
"1201","2018-07-30",1.37
"1202","2018-07-31",1.31
"1203","2018-08-01",1.39
"1204","2018-08-02",1.388
"1205","2018-08-03",1.37
"1206","2018-08-06",1.43
"1207","2018-08-07",1.41
"1208","2018-08-08",1.49
"1209","2018-08-09",1.49
"1210","2018-08-10",1.53
"1211","2018-08-13",1.55
"1212","2018-08-14",1.49
"1213","2018-08-15",1.44
"1214","2018-08-16",1.4
"1215","2018-08-17",1.37
"1216","2018-08-20",1.35
"1217","2018-08-21",1.4
"1218","2018-08-22",1.42
"1219","2018-08-23",1.44
"1220","2018-08-24",1.4
"1221","2018-08-27",1.37
"1222","2018-08-28",1.37
"1223","2018-08-29",1.41
"1224","2018-08-30",1.42
"1225","2018-08-31",1.49
"1226","2018-09-04",1.575
"1227","2018-09-05",1.62
"1228","2018-09-06",1.63
"1229","2018-09-07",1.57
"1230","2018-09-10",1.56
"1231","2018-09-11",1.57
"1232","2018-09-12",1.57
"1233","2018-09-13",1.599
"1234","2018-09-14",1.56
"1235","2018-09-17",1.57
"1236","2018-09-18",1.575
"1237","2018-09-19",1.57
"1238","2018-09-20",1.52
"1239","2018-09-21",1.54
"1240","2018-09-24",1.49
"1241","2018-09-25",1.46
"1242","2018-09-26",1.42
"1243","2018-09-27",1.42
"1244","2018-09-28",1.38
"1245","2018-10-01",1.37
"1246","2018-10-02",1.38
"1247","2018-10-03",1.38
"1248","2018-10-04",1.32
"1249","2018-10-05",1.37
"1250","2018-10-08",1.34
"1251","2018-10-09",1.335
"1252","2018-10-10",1.31
"1253","2018-10-11",1.3
"1254","2018-10-12",1.35
"1255","2018-10-15",1.31
"1256","2018-10-16",1.3
"1257","2018-10-17",1.35
"1258","2018-10-18",1.3
"1259","2018-10-19",1.21
"1260","2018-10-22",1.13
"1261","2018-10-23",1.16
"1262","2018-10-24",1.3
"1263","2018-10-25",1.31
"1264","2018-10-26",1.31
"1265","2018-10-29",1.31
"1266","2018-10-30",1.34
"1267","2018-10-31",1.4
"1268","2018-11-01",1.44
"1269","2018-11-02",1.48
"1270","2018-11-05",1.48
"1271","2018-11-06",1.5
"1272","2018-11-07",1.49
"1273","2018-11-08",1.63
"1274","2018-11-09",1.6
"1275","2018-11-12",1.6
"1276","2018-11-13",1.6
"1277","2018-11-14",1.47
"1278","2018-11-15",1.41
"1279","2018-11-16",1.44
"1280","2018-11-19",1.39
"1281","2018-11-20",1.41
"1282","2018-11-21",1.41
"1283","2018-11-23",1.41
"1284","2018-11-26",1.35
"1285","2018-11-27",1.39
"1286","2018-11-28",1.4
"1287","2018-11-29",1.41
"1288","2018-11-30",1.36
"1289","2018-12-03",1.45
"1290","2018-12-04",1.46
"1291","2018-12-06",1.39
"1292","2018-12-07",1.39
"1293","2018-12-10",1.44
"1294","2018-12-11",1.37
"1295","2018-12-12",1.44
"1296","2018-12-13",1.38
"1297","2018-12-14",1.39
"1298","2018-12-17",1.35
"1299","2018-12-18",1.31
"1300","2018-12-19",1.313
"1301","2018-12-20",1.3
"1302","2018-12-21",1.26
"1303","2018-12-24",1.25
"1304","2018-12-26",1.15
"1305","2018-12-27",1.09
"1306","2018-12-28",1.07
"1307","2018-12-31",1.3
"1308","2019-01-02",1.46
"1309","2019-01-03",1.56
"1310","2019-01-04",1.62
"1311","2019-01-07",1.64
"1312","2019-01-08",1.54
"1313","2019-01-09",1.62
"1314","2019-01-10",1.58
"1315","2019-01-11",1.58
"1316","2019-01-14",1.58
"1317","2019-01-15",1.58
"1318","2019-01-16",1.59
"1319","2019-01-17",1.88
"1320","2019-01-18",1.67
"1321","2019-01-22",1.56
"1322","2019-01-23",1.56
"1323","2019-01-24",1.61
"1324","2019-01-25",1.59
"1325","2019-01-28",1.61
"1326","2019-01-29",1.63
"1327","2019-01-30",1.614
"1328","2019-01-31",1.61
"1329","2019-02-01",1.61
"1330","2019-02-04",1.58
"1331","2019-02-05",1.6
"1332","2019-02-06",1.63
"1333","2019-02-07",1.63
"1334","2019-02-08",1.64
"1335","2019-02-11",1.68
"1336","2019-02-12",1.73
"1337","2019-02-13",1.71
"1338","2019-02-14",1.63
"1339","2019-02-15",1.69
"1340","2019-02-19",1.7
"1341","2019-02-20",1.68
"1342","2019-02-21",1.72
"1343","2019-02-22",1.702
"1344","2019-02-25",1.7
"1345","2019-02-26",1.69
"1346","2019-02-27",1.69
"1347","2019-02-28",1.74
"1348","2019-03-01",1.78
"1349","2019-03-04",1.81
"1350","2019-03-05",1.96
"1351","2019-03-06",1.98
"1352","2019-03-07",2.06
"1353","2019-03-08",2.06
"1354","2019-03-11",2.18
"1355","2019-03-12",2.25
"1356","2019-03-13",2.03
"1357","2019-03-14",2.19
"1358","2019-03-15",2.24
"1359","2019-03-18",2.12
"1360","2019-03-19",2.19
"1361","2019-03-20",2.2
"1362","2019-03-21",2.17
"1363","2019-03-22",2.2
"1364","2019-03-25",2.175
"1365","2019-03-26",2.19
"1366","2019-03-27",2.23
"1367","2019-03-28",2.33
"1368","2019-03-29",2.31
"1369","2019-04-01",2.29
"1370","2019-04-02",2.32
"1371","2019-04-03",2.31
"1372","2019-04-04",2.27
"1373","2019-04-05",2.28
"1374","2019-04-08",2.195
"1375","2019-04-09",2.2
"1376","2019-04-10",2.11
"1377","2019-04-11",2.13
"1378","2019-04-12",1.87
"1379","2019-04-15",1.66
"1380","2019-04-16",1.72
"1381","2019-04-17",1.92
"1382","2019-04-18",1.86
"1383","2019-04-22",1.88
"1384","2019-04-23",1.85
"1385","2019-04-24",1.84
"1386","2019-04-25",1.91
"1387","2019-04-26",1.88
"1388","2019-04-29",1.89
"1389","2019-04-30",1.84
"1390","2019-05-01",1.85
"1391","2019-05-02",1.82
"1392","2019-05-03",1.81
"1393","2019-05-06",1.83
"1394","2019-05-07",1.86
"1395","2019-05-08",1.85
"1396","2019-05-09",1.89
"1397","2019-05-10",1.86
"1398","2019-05-13",1.8
"1399","2019-05-14",1.93
"1400","2019-05-15",1.88
"1401","2019-05-16",1.86
"1402","2019-05-17",1.87
"1403","2019-05-20",1.78
"1404","2019-05-21",1.58
"1405","2019-05-22",1.549
"1406","2019-05-23",1.59
"1407","2019-05-24",1.57
"1408","2019-05-28",1.59
"1409","2019-05-29",1.57
"1410","2019-05-30",1.46
"1411","2019-05-31",1.53
"1412","2019-06-03",1.5
"1413","2019-06-04",1.52
"1414","2019-06-05",1.45
"1415","2019-06-06",1.43
"1416","2019-06-07",1.49
"1417","2019-06-10",1.49
"1418","2019-06-11",1.59
"1419","2019-06-12",1.68
"1420","2019-06-13",1.62
"1421","2019-06-14",1.615
"1422","2019-06-17",1.75
"1423","2019-06-18",1.82
"1424","2019-06-19",1.82
"1425","2019-06-20",1.79
"1426","2019-06-21",1.83
"1427","2019-06-24",1.75
"1428","2019-06-25",1.815
"1429","2019-06-26",1.89
"1430","2019-06-27",1.99
"1431","2019-06-28",1.95
"1432","2019-07-01",1.93
"1433","2019-07-02",1.93
"1434","2019-07-03",1.91
"1435","2019-07-05",1.93
"1436","2019-07-08",1.95
"1437","2019-07-09",1.87
"1438","2019-07-10",1.89
"1439","2019-07-11",1.79
"1440","2019-07-12",1.86
"1441","2019-07-15",1.8
"1442","2019-07-16",1.81
"1443","2019-07-17",1.79
"1444","2019-07-18",1.8
"1445","2019-07-19",1.83
"1446","2019-07-22",1.82
"1447","2019-07-23",1.85
"1448","2019-07-24",1.82
"1449","2019-07-25",1.83
"1450","2019-07-26",1.85
"1451","2019-07-29",1.89
"1452","2019-07-30",1.9
"1453","2019-07-31",1.89
"1454","2019-08-01",1.89
"1455","2019-08-02",1.81
"1456","2019-08-05",1.79
"1457","2019-08-06",1.8
"1458","2019-08-07",1.9
"1459","2019-08-08",1.9
"1460","2019-08-09",1.92
"1461","2019-08-12",1.9
"1462","2019-08-13",2.03
"1463","2019-08-14",2.09
"1464","2019-08-15",2.14
"1465","2019-08-16",2.34
"1466","2019-08-19",2.38
"1467","2019-08-20",2.4
"1468","2019-08-21",2.65
"1469","2019-08-22",2.74
"1470","2019-08-23",2.72
"1471","2019-08-26",2.74
"1472","2019-08-27",2.69
"1473","2019-08-28",2.84
"1474","2019-08-29",2.75
"1475","2019-08-30",2.94
"1476","2019-09-03",3.16
"1477","2019-09-04",3.2
"1478","2019-09-05",3.2
"1479","2019-09-06",3.22
"1480","2019-09-09",3.33
"1481","2019-09-10",3.25
"1482","2019-09-11",2.91
"1483","2019-09-12",3.03
"1484","2019-09-13",2.98
"1485","2019-09-16",2.92
"1486","2019-09-17",2.83
"1487","2019-09-18",2.93
"1488","2019-09-19",2.9
"1489","2019-09-20",2.87
"1490","2019-09-23",2.89
"1491","2019-09-24",2.9
"1492","2019-09-25",2.86
"1493","2019-09-26",2.84
"1494","2019-09-27",2.79
"1495","2019-09-30",2.81
"1496","2019-10-01",2.66
"1497","2019-10-02",2.63
"1498","2019-10-03",2.71
"1499","2019-10-04",2.73
"1500","2019-10-07",2.77
"1501","2019-10-08",2.8
"1502","2019-10-09",2.77
"1503","2019-10-10",2.72
"1504","2019-10-11",2.78
"1505","2019-10-14",2.85
"1506","2019-10-15",2.89
"1507","2019-10-16",3.07
"1508","2019-10-17",3.15
"1509","2019-10-18",3.1
"1510","2019-10-21",3.05
"1511","2019-10-22",3.06
"1512","2019-10-23",3
"1513","2019-10-24",3.03
"1514","2019-10-25",2.65
"1515","2019-10-28",2.725
"1516","2019-10-29",2.67
"1517","2019-10-30",2.69
"1518","2019-10-31",2.69
"1519","2019-11-01",2.76
"1520","2019-11-04",2.76
"1521","2019-11-05",2.85
"1522","2019-11-06",2.78
"1523","2019-11-07",2.8
"1524","2019-11-08",2.73
"1525","2019-11-11",0.8
"1526","2019-11-12",0.791
"1527","2019-11-13",0.684
"1528","2019-11-14",0.4
"1529","2019-11-15",0.394
"1530","2019-11-18",0.405
"1531","2019-11-19",0.399
"1532","2019-11-20",0.424
"1533","2019-11-21",0.405
"1534","2019-11-22",0.394
"1535","2019-11-25",0.422
"1536","2019-11-26",0.425
"1537","2019-11-27",0.416
"1538","2019-11-29",0.445
"1539","2019-12-02",0.44
"1540","2019-12-03",0.418
"1541","2019-12-04",0.413
"1542","2019-12-05",0.399
"1543","2019-12-06",0.39
"1544","2019-12-09",0.401
"1545","2019-12-10",0.394
"1546","2019-12-11",0.37
"1547","2019-12-12",0.352
"1548","2019-12-13",0.348
"1549","2019-12-16",0.327
"1550","2019-12-17",0.325
"1551","2019-12-18",0.327
"1552","2019-12-19",0.33
"1553","2019-12-20",0.34
"1554","2019-12-23",0.345
"1555","2019-12-24",0.35
"1556","2019-12-26",0.365
"1557","2019-12-27",0.355
"1558","2019-12-30",0.362
"1559","2019-12-31",0.385
"1560","2020-01-02",0.419
"1561","2020-01-03",0.41
"1562","2020-01-06",0.423
"1563","2020-01-07",0.426
"1564","2020-01-08",0.412
"1565","2020-01-09",0.41
"1566","2020-01-10",0.465
"1567","2020-01-13",0.45
"1568","2020-01-14",0.44
"1569","2020-01-15",0.45
"1570","2020-01-16",0.57
"1571","2020-01-17",0.53
"1572","2020-01-21",0.55
"1573","2020-01-22",0.528
"1574","2020-01-23",0.51
"1575","2020-01-24",0.47
"1576","2020-01-27",0.45
"1577","2020-01-28",0.458
"1578","2020-01-29",0.47
"1579","2020-01-30",0.454
"1580","2020-01-31",0.441
"1581","2020-02-03",0.431
"1582","2020-02-04",0.444
"1583","2020-02-05",0.465
"1584","2020-02-06",0.45
"1585","2020-02-07",0.442
"1586","2020-02-10",0.464
"1587","2020-02-11",0.454
"1588","2020-02-12",0.449
"1589","2020-02-13",0.445
"1590","2020-02-14",0.455
"1591","2020-02-18",0.47
"1592","2020-02-19",0.476
"1593","2020-02-20",0.472
"1594","2020-02-21",0.461
"1595","2020-02-24",0.77
"1596","2020-02-25",0.558
"1597","2020-02-26",0.53
"1598","2020-02-27",0.5
"1599","2020-02-28",0.497
"1600","2020-03-02",0.585
"1601","2020-03-03",0.545
"1602","2020-03-04",0.578
"1603","2020-03-05",0.579
"1604","2020-03-06",0.567
"1605","2020-03-09",0.513
"1606","2020-03-10",0.516
"1607","2020-03-11",0.451
"1608","2020-03-12",0.415
"1609","2020-03-13",0.365
"1610","2020-03-16",0.32
"1611","2020-03-17",0.32
"1612","2020-03-18",0.332
"1613","2020-03-19",0.406
"1614","2020-03-20",0.382
"1615","2020-03-23",0.39
"1616","2020-03-24",0.404
"1617","2020-03-25",0.424
"1618","2020-03-26",0.42
"1619","2020-03-27",0.428
"1620","2020-03-30",0.475
"1621","2020-03-31",0.48
"1622","2020-04-01",0.432
"1623","2020-04-02",0.421
"1624","2020-04-03",0.415
"1625","2020-04-06",0.43
"1626","2020-04-07",0.455
"1627","2020-04-08",0.447
"1628","2020-04-09",0.47
"1629","2020-04-13",0.473
"1630","2020-04-14",0.464
"1631","2020-04-15",0.483
"1632","2020-04-16",0.485
"1633","2020-04-17",0.499
"1634","2020-04-20",0.564
"1635","2020-04-21",0.52
"1636","2020-04-22",0.525
"1637","2020-04-23",0.554
"1638","2020-04-24",0.559
"1639","2020-04-27",0.565
"1640","2020-04-28",0.54
"1641","2020-04-29",0.543
"1642","2020-04-30",0.554
"1643","2020-05-01",0.545
"1644","2020-05-04",0.569
"1645","2020-05-05",0.59
"1646","2020-05-06",0.625
"1647","2020-05-07",0.67
"1648","2020-05-08",0.664
"1649","2020-05-11",0.71
"1650","2020-05-12",0.739
"1651","2020-05-13",0.7
"1652","2020-05-14",0.75
"1653","2020-05-15",0.8
"1654","2020-05-18",0.991
"1655","2020-05-19",0.99
"1656","2020-05-20",0.938
"1657","2020-05-21",0.898
"1658","2020-05-22",0.989
"1659","2020-05-26",0.97
"1660","2020-05-27",0.935
"1661","2020-05-28",0.925
"1662","2020-05-29",0.914
"1663","2020-06-01",0.915
"1664","2020-06-02",0.89
"1665","2020-06-03",0.886
"1666","2020-06-04",0.9
"1667","2020-06-05",0.9
"1668","2020-06-08",0.91
"1669","2020-06-09",0.901
"1670","2020-06-10",0.97
"1671","2020-06-11",0.9
"1672","2020-06-12",0.88
"1673","2020-06-15",0.9
"1674","2020-06-16",0.94
"1675","2020-06-17",0.923
"1676","2020-06-18",0.92
"1677","2020-06-19",0.96
"1678","2020-06-22",1.14
"1679","2020-06-23",1.12
"1680","2020-06-24",1.17
"1681","2020-06-25",1.12
"1682","2020-06-26",1.07
"1683","2020-06-29",1.14
"1684","2020-06-30",1.26
"1685","2020-07-01",1.23
"1686","2020-07-02",1.31
"1687","2020-07-06",1.45
"1688","2020-07-07",1.35
"1689","2020-07-08",1.35
"1690","2020-07-09",1.33
"1691","2020-07-10",1.34
"1692","2020-07-13",1.25
"1693","2020-07-14",1.23
"1694","2020-07-15",1.29
"1695","2020-07-16",1.33
"1696","2020-07-17",1.34
"1697","2020-07-20",1.53
"1698","2020-07-21",1.47
"1699","2020-07-22",1.43
"1700","2020-07-23",1.48
"1701","2020-07-24",1.48
"1702","2020-07-27",1.44
"1703","2020-07-28",1.52
"1704","2020-07-29",1.5
"1705","2020-07-30",1.51
"1706","2020-07-31",1.54
"1707","2020-08-03",1.71
"1708","2020-08-04",1.85
"1709","2020-08-05",1.96
"1710","2020-08-06",1.915
"1711","2020-08-07",1.84
"1712","2020-08-10",2.15
"1713","2020-08-11",2.12
"1714","2020-08-12",2.07
"1715","2020-08-13",2.07
"1716","2020-08-14",2.14
"1717","2020-08-17",2.23
"1718","2020-08-18",2.17
"1719","2020-08-19",2.04
"1720","2020-08-20",1.99
"1721","2020-08-21",1.94
"1722","2020-08-24",1.72
"1723","2020-08-25",1.44
"1724","2020-08-26",1.78
"1725","2020-08-27",1.65
"1726","2020-08-28",1.65
"1727","2020-08-31",1.48
"1728","2020-09-01",1.4
"1729","2020-09-02",1.36
"1730","2020-09-03",1.26
"1731","2020-09-04",1.29
"1732","2020-09-08",1.28
"1733","2020-09-09",1.29
"1734","2020-09-10",1.26
"1735","2020-09-11",1.21
"1736","2020-09-14",1.33
"1737","2020-09-15",1.45
"1738","2020-09-16",1.53
"1739","2020-09-17",1.52
"1740","2020-09-18",1.61
"1741","2020-09-21",1.595
"1742","2020-09-22",1.55
"1743","2020-09-23",1.43
"1744","2020-09-24",1.37
"1745","2020-09-25",1.42
"1746","2020-09-28",1.4
"1747","2020-09-29",1.38
"1748","2020-09-30",1.41
"1749","2020-10-01",1.36
"1750","2020-10-02",1.4
"1751","2020-10-05",1.4
"1752","2020-10-06",1.38
"1753","2020-10-07",1.38
"1754","2020-10-08",1.56
"1755","2020-10-09",1.48
"1756","2020-10-12",1.44
"1757","2020-10-13",1.42
"1758","2020-10-14",1.44
"1759","2020-10-15",1.42
"1760","2020-10-16",1.38
"1761","2020-10-19",1.37
"1762","2020-10-20",1.36
"1763","2020-10-21",1.33
"1764","2020-10-22",1.37
"1765","2020-10-23",1.37
"1766","2020-10-26",1.33
"1767","2020-10-27",1.34
"1768","2020-10-28",1.29
"1769","2020-10-29",1.26
"1770","2020-10-30",1.2
"1771","2020-11-02",1.2
"1772","2020-11-03",1.27
"1773","2020-11-04",1.29
"1774","2020-11-05",1.32
"1775","2020-11-06",1.47
"1776","2020-11-09",1.43
"1777","2020-11-10",1.4
"1778","2020-11-11",1.5
"1779","2020-11-12",1.47
"1780","2020-11-13",1.45
"1781","2020-11-16",1.4
"1782","2020-11-17",1.44
"1783","2020-11-18",1.38
"1784","2020-11-19",1.38
"1785","2020-11-20",1.48
"1786","2020-11-23",1.58
"1787","2020-11-24",1.59
"1788","2020-11-25",1.63
"1789","2020-11-27",1.59
