"","date","FUL"
"488","2008-12-08",14.7
"489","2008-12-09",14.16
"490","2008-12-10",14.85
"491","2008-12-11",14.05
"492","2008-12-12",13.97
"493","2008-12-15",13.55
"494","2008-12-16",15.1
"495","2008-12-17",14.37
"496","2008-12-18",14.27
"497","2008-12-19",14.87
"498","2008-12-22",14.57
"499","2008-12-23",14.57
"500","2008-12-24",14.54
"501","2008-12-26",14.87
"502","2008-12-29",14.59
"503","2008-12-30",15.58
"504","2008-12-31",16.110001
"505","2009-01-02",16.59
"506","2009-01-05",16.549999
"507","2009-01-06",16.459999
"508","2009-01-07",15.89
"509","2009-01-08",15.98
"510","2009-01-09",15.52
"511","2009-01-12",14.26
"512","2009-01-13",14.51
"513","2009-01-14",13.67
"514","2009-01-15",14.19
"515","2009-01-16",14.02
"516","2009-01-20",13.32
"517","2009-01-21",13.75
"518","2009-01-22",13.75
"519","2009-01-23",14.21
"520","2009-01-26",14.42
"521","2009-01-27",14.83
"522","2009-01-28",15.64
"523","2009-01-29",14.88
"524","2009-01-30",13.97
"525","2009-02-02",14.05
"526","2009-02-03",14.11
"527","2009-02-04",14.38
"528","2009-02-05",14.68
"529","2009-02-06",15.38
"530","2009-02-09",14.87
"531","2009-02-10",13.89
"532","2009-02-11",14.01
"533","2009-02-12",13.93
"534","2009-02-13",13.59
"535","2009-02-17",13
"536","2009-02-18",12.56
"537","2009-02-19",12.56
"538","2009-02-20",12.04
"539","2009-02-23",11.31
"540","2009-02-24",11.71
"541","2009-02-25",11.3
"542","2009-02-26",11.32
"543","2009-02-27",11.4
"544","2009-03-02",10.17
"545","2009-03-03",9.76
"546","2009-03-04",10.89
"547","2009-03-05",10.05
"548","2009-03-06",10.29
"549","2009-03-09",10.13
"550","2009-03-10",10.85
"551","2009-03-11",11.08
"552","2009-03-12",11.96
"553","2009-03-13",12
"554","2009-03-16",12.07
"555","2009-03-17",12.41
"556","2009-03-18",13.36
"557","2009-03-19",13.28
"558","2009-03-20",12.59
"559","2009-03-23",14.19
"560","2009-03-24",13.01
"561","2009-03-25",13.43
"562","2009-03-26",14.28
"563","2009-03-27",13.53
"564","2009-03-30",12.97
"565","2009-03-31",13
"566","2009-04-01",13.95
"567","2009-04-02",15.09
"568","2009-04-03",15.81
"569","2009-04-06",14.98
"570","2009-04-07",14.55
"571","2009-04-08",15.11
"572","2009-04-09",16.940001
"573","2009-04-13",15.97
"574","2009-04-14",15.3
"575","2009-04-15",15.92
"576","2009-04-16",17.040001
"577","2009-04-17",17.040001
"578","2009-04-20",15.96
"579","2009-04-21",16.950001
"580","2009-04-22",16.290001
"581","2009-04-23",16.690001
"582","2009-04-24",17
"583","2009-04-27",16.52
"584","2009-04-28",16.66
"585","2009-04-29",17.620001
"586","2009-04-30",17.66
"587","2009-05-01",17.6
"588","2009-05-04",18.65
"589","2009-05-05",18.209999
"590","2009-05-06",18.15
"591","2009-05-07",17.700001
"592","2009-05-08",18.84
"593","2009-05-11",18.24
"594","2009-05-12",18.01
"595","2009-05-13",16.620001
"596","2009-05-14",17.5
"597","2009-05-15",17.459999
"598","2009-05-18",17.360001
"599","2009-05-19",17.73
"600","2009-05-20",17.780001
"601","2009-05-21",17.18
"602","2009-05-22",17.040001
"603","2009-05-26",17.780001
"604","2009-05-27",17.059999
"605","2009-05-28",16.969999
"606","2009-05-29",17.02
"607","2009-06-01",19.040001
"608","2009-06-02",18.9
"609","2009-06-03",18.879999
"610","2009-06-04",19.049999
"611","2009-06-05",19.540001
"612","2009-06-08",19.219999
"613","2009-06-09",19.530001
"614","2009-06-10",19.360001
"615","2009-06-11",19.41
"616","2009-06-12",19.129999
"617","2009-06-15",18.35
"618","2009-06-16",17.82
"619","2009-06-17",17.91
"620","2009-06-18",18.09
"621","2009-06-19",17.969999
"622","2009-06-22",16.76
"623","2009-06-23",16.700001
"624","2009-06-24",17.219999
"625","2009-06-25",18.58
"626","2009-06-26",18.360001
"627","2009-06-29",18.620001
"628","2009-06-30",18.77
"629","2009-07-01",19.34
"630","2009-07-02",18.129999
"631","2009-07-06",17.9
"632","2009-07-07",17
"633","2009-07-08",17.02
"634","2009-07-09",17.16
"635","2009-07-10",17.610001
"636","2009-07-13",18.51
"637","2009-07-14",18.639999
"638","2009-07-15",19.98
"639","2009-07-16",20.059999
"640","2009-07-17",20.16
"641","2009-07-20",20.32
"642","2009-07-21",20
"643","2009-07-22",19.879999
"644","2009-07-23",20.620001
"645","2009-07-24",20.559999
"646","2009-07-27",19.77
"647","2009-07-28",20.200001
"648","2009-07-29",19.629999
"649","2009-07-30",20.23
"650","2009-07-31",20.16
"651","2009-08-03",20.65
"652","2009-08-04",20.559999
"653","2009-08-05",20.200001
"654","2009-08-06",20.139999
"655","2009-08-07",20.93
"656","2009-08-10",20.440001
"657","2009-08-11",20.219999
"658","2009-08-12",21.25
"659","2009-08-13",21.049999
"660","2009-08-14",19.82
"661","2009-08-17",19.18
"662","2009-08-18",19.83
"663","2009-08-19",19.690001
"664","2009-08-20",19.690001
"665","2009-08-21",20.719999
"666","2009-08-24",20.35
"667","2009-08-25",20.52
"668","2009-08-26",20.4
"669","2009-08-27",20.389999
"670","2009-08-28",20.110001
"671","2009-08-31",19.74
"672","2009-09-01",19.5
"673","2009-09-02",19.52
"674","2009-09-03",19.940001
"675","2009-09-04",20.18
"676","2009-09-08",19.99
"677","2009-09-09",20.049999
"678","2009-09-10",19.93
"679","2009-09-11",19.959999
"680","2009-09-14",20.15
"681","2009-09-15",20.129999
"682","2009-09-16",20.620001
"683","2009-09-17",20.83
"684","2009-09-18",20.99
"685","2009-09-21",21.15
"686","2009-09-22",21.280001
"687","2009-09-23",21.379999
"688","2009-09-24",20.27
"689","2009-09-25",20.15
"690","2009-09-28",20.709999
"691","2009-09-29",20.84
"692","2009-09-30",20.9
"693","2009-10-01",19.85
"694","2009-10-02",19.77
"695","2009-10-05",19.940001
"696","2009-10-06",20.280001
"697","2009-10-07",20.450001
"698","2009-10-08",20.77
"699","2009-10-09",20.879999
"700","2009-10-12",21.26
"701","2009-10-13",21.719999
"702","2009-10-14",22.76
"703","2009-10-15",22.73
"704","2009-10-16",22.280001
"705","2009-10-19",22.879999
"706","2009-10-20",22.33
"707","2009-10-21",21.59
"708","2009-10-22",21.75
"709","2009-10-23",21.190001
"710","2009-10-26",20.709999
"711","2009-10-27",21.07
"712","2009-10-28",20.629999
"713","2009-10-29",20.84
"714","2009-10-30",19.110001
"715","2009-11-02",19
"716","2009-11-03",19.25
"717","2009-11-04",19.200001
"718","2009-11-05",20.35
"719","2009-11-06",20.469999
"720","2009-11-09",20.92
"721","2009-11-10",20.620001
"722","2009-11-11",20.809999
"723","2009-11-12",20.18
"724","2009-11-13",20.620001
"725","2009-11-16",21.26
"726","2009-11-17",21.309999
"727","2009-11-18",21.33
"728","2009-11-19",20.98
"729","2009-11-20",20.889999
"730","2009-11-23",21.32
"731","2009-11-24",20.940001
"732","2009-11-25",20.83
"733","2009-11-27",20.190001
"734","2009-11-30",20.360001
"735","2009-12-01",20.469999
"736","2009-12-02",21.059999
"737","2009-12-03",20.57
"738","2009-12-04",21.139999
"739","2009-12-07",21.030001
"740","2009-12-08",20.92
"741","2009-12-09",21.4
"742","2009-12-10",21.440001
"743","2009-12-11",21.18
"744","2009-12-14",21.99
"745","2009-12-15",21.870001
"746","2009-12-16",22.48
"747","2009-12-17",22.17
"748","2009-12-18",22.32
"749","2009-12-21",22.540001
"750","2009-12-22",22.639999
"751","2009-12-23",22.889999
"752","2009-12-24",22.92
"753","2009-12-28",22.799999
"754","2009-12-29",22.93
"755","2009-12-30",23.26
"756","2009-12-31",22.75
"757","2010-01-04",23.68
"758","2010-01-05",23.459999
"759","2010-01-06",23.82
"760","2010-01-07",23.879999
"761","2010-01-08",23.870001
"762","2010-01-11",23.82
"763","2010-01-12",23.040001
"764","2010-01-13",22.98
"765","2010-01-14",22.68
"766","2010-01-15",22.48
"767","2010-01-19",22.969999
"768","2010-01-20",22.559999
"769","2010-01-21",21.790001
"770","2010-01-22",21.040001
"771","2010-01-25",21.469999
"772","2010-01-26",21.1
"773","2010-01-27",21.27
"774","2010-01-28",20.549999
"775","2010-01-29",20.02
"776","2010-02-01",20.639999
"777","2010-02-02",20.77
"778","2010-02-03",20.43
"779","2010-02-04",19.719999
"780","2010-02-05",20.02
"781","2010-02-08",19.450001
"782","2010-02-09",19.73
"783","2010-02-10",19.75
"784","2010-02-11",20.139999
"785","2010-02-12",20.57
"786","2010-02-16",20.559999
"787","2010-02-17",21.200001
"788","2010-02-18",21.6
"789","2010-02-19",22.040001
"790","2010-02-22",21.709999
"791","2010-02-23",21.18
"792","2010-02-24",21.43
"793","2010-02-25",21.129999
"794","2010-02-26",20.99
"795","2010-03-01",21.65
"796","2010-03-02",21.870001
"797","2010-03-03",21.75
"798","2010-03-04",21.92
"799","2010-03-05",22.58
"800","2010-03-08",22.360001
"801","2010-03-09",22.620001
"802","2010-03-10",22.9
"803","2010-03-11",22.9
"804","2010-03-12",23.16
"805","2010-03-15",23.139999
"806","2010-03-16",23.66
"807","2010-03-17",23.549999
"808","2010-03-18",23.24
"809","2010-03-19",22.65
"810","2010-03-22",22.790001
"811","2010-03-23",23.139999
"812","2010-03-24",22.77
"813","2010-03-25",22.77
"814","2010-03-26",23.049999
"815","2010-03-29",23.41
"816","2010-03-30",23.32
"817","2010-03-31",23.209999
"818","2010-04-01",23.67
"819","2010-04-05",23.75
"820","2010-04-06",24.059999
"821","2010-04-07",23.83
"822","2010-04-08",23.639999
"823","2010-04-09",23.799999
"824","2010-04-12",23.34
"825","2010-04-13",23.49
"826","2010-04-14",23.68
"827","2010-04-15",23.969999
"828","2010-04-16",23.51
"829","2010-04-19",23.559999
"830","2010-04-20",23.879999
"831","2010-04-21",23.610001
"832","2010-04-22",23.879999
"833","2010-04-23",23.99
"834","2010-04-26",24.27
"835","2010-04-27",23.98
"836","2010-04-28",23.92
"837","2010-04-29",24.559999
"838","2010-04-30",23.450001
"839","2010-05-03",24
"840","2010-05-04",23.049999
"841","2010-05-05",22.9
"842","2010-05-06",21.959999
"843","2010-05-07",21.059999
"844","2010-05-10",22.4
"845","2010-05-11",22.49
"846","2010-05-12",23.110001
"847","2010-05-13",22.75
"848","2010-05-14",22.049999
"849","2010-05-17",22.209999
"850","2010-05-18",21.799999
"851","2010-05-19",21.76
"852","2010-05-20",20.66
"853","2010-05-21",21.08
"854","2010-05-24",20.66
"855","2010-05-25",20.709999
"856","2010-05-26",20.629999
"857","2010-05-27",21.799999
"858","2010-05-28",21.33
"859","2010-06-01",20.66
"860","2010-06-02",21.540001
"861","2010-06-03",21.57
"862","2010-06-04",20.690001
"863","2010-06-07",20.18
"864","2010-06-08",20.129999
"865","2010-06-09",20.18
"866","2010-06-10",20.83
"867","2010-06-11",21.129999
"868","2010-06-14",21.09
"869","2010-06-15",21.76
"870","2010-06-16",21.99
"871","2010-06-17",21.91
"872","2010-06-18",22.469999
"873","2010-06-21",22.440001
"874","2010-06-22",21.73
"875","2010-06-23",20.27
"876","2010-06-24",19.860001
"877","2010-06-25",20.23
"878","2010-06-28",19.950001
"879","2010-06-29",19.309999
"880","2010-06-30",18.99
"881","2010-07-01",19.120001
"882","2010-07-02",19.040001
"883","2010-07-06",18.690001
"884","2010-07-07",19.66
"885","2010-07-08",19.940001
"886","2010-07-09",20.17
"887","2010-07-12",19.700001
"888","2010-07-13",20.389999
"889","2010-07-14",20.059999
"890","2010-07-15",19.99
"891","2010-07-16",19.24
"892","2010-07-19",19.299999
"893","2010-07-20",19.719999
"894","2010-07-21",19.540001
"895","2010-07-22",20.25
"896","2010-07-23",20.92
"897","2010-07-26",20.9
"898","2010-07-27",20.959999
"899","2010-07-28",20.549999
"900","2010-07-29",20.530001
"901","2010-07-30",20.440001
"902","2010-08-02",21.209999
"903","2010-08-03",21.02
"904","2010-08-04",21.27
"905","2010-08-05",21.030001
"906","2010-08-06",21.09
"907","2010-08-09",21.43
"908","2010-08-10",20.68
"909","2010-08-11",19.889999
"910","2010-08-12",19.959999
"911","2010-08-13",19.530001
"912","2010-08-16",19.540001
"913","2010-08-17",20.040001
"914","2010-08-18",20.09
"915","2010-08-19",19.23
"916","2010-08-20",19.35
"917","2010-08-23",19.129999
"918","2010-08-24",19
"919","2010-08-25",19.25
"920","2010-08-26",19.040001
"921","2010-08-27",19.610001
"922","2010-08-30",19.01
"923","2010-08-31",18.99
"924","2010-09-01",20.01
"925","2010-09-02",20.030001
"926","2010-09-03",20.610001
"927","2010-09-07",20.23
"928","2010-09-08",20.5
"929","2010-09-09",20.389999
"930","2010-09-10",20.5
"931","2010-09-13",21
"932","2010-09-14",19.27
"933","2010-09-15",19.18
"934","2010-09-16",19.33
"935","2010-09-17",19.32
"936","2010-09-20",20.08
"937","2010-09-21",19.719999
"938","2010-09-22",19.709999
"939","2010-09-23",19.49
"940","2010-09-24",20.17
"941","2010-09-27",19.969999
"942","2010-09-28",20
"943","2010-09-29",20
"944","2010-09-30",19.870001
"945","2010-10-01",20.200001
"946","2010-10-04",19.700001
"947","2010-10-05",20.379999
"948","2010-10-06",20.219999
"949","2010-10-07",20.049999
"950","2010-10-08",20.309999
"951","2010-10-11",20.139999
"952","2010-10-12",20.469999
"953","2010-10-13",20.83
"954","2010-10-14",20.629999
"955","2010-10-15",20.559999
"956","2010-10-18",20.540001
"957","2010-10-19",20.35
"958","2010-10-20",20.52
"959","2010-10-21",20.6
"960","2010-10-22",20.450001
"961","2010-10-25",20.73
"962","2010-10-26",20.98
"963","2010-10-27",20.51
"964","2010-10-28",20.6
"965","2010-10-29",20.639999
"966","2010-11-01",20.299999
"967","2010-11-02",20.799999
"968","2010-11-03",20.85
"969","2010-11-04",21.379999
"970","2010-11-05",21.639999
"971","2010-11-08",21.24
"972","2010-11-09",20.99
"973","2010-11-10",21.33
