"","date","GOL"
"571","2009-04-08",6.42
"572","2009-04-09",6.4
"573","2009-04-13",6.76
"574","2009-04-14",6.9
"575","2009-04-15",7.02
"576","2009-04-16",6.94
"577","2009-04-17",6.58
"578","2009-04-20",6.54
"579","2009-04-21",7.14
"580","2009-04-22",6.86
"581","2009-04-23",6.6
"582","2009-04-24",6.96
"583","2009-04-27",6.7
"584","2009-04-28",6.68
"585","2009-04-29",6.82
"586","2009-04-30",6.96
"587","2009-05-01",7.16
"588","2009-05-04",7.3
"589","2009-05-05",7.66
"590","2009-05-06",8.16
"591","2009-05-07",8.66
"592","2009-05-08",8.82
"593","2009-05-11",8.34
"594","2009-05-12",8.16
"595","2009-05-13",7.66
"596","2009-05-14",8.34
"597","2009-05-15",8.6
"598","2009-05-18",9.1
"599","2009-05-19",8.7
"600","2009-05-20",8.94
"601","2009-05-21",8.46
"602","2009-05-22",8.4
"603","2009-05-26",8.92
"604","2009-05-27",8.66
"605","2009-05-28",8.84
"606","2009-05-29",8.78
"607","2009-06-01",9
"608","2009-06-02",10.04
"609","2009-06-03",10.12
"610","2009-06-04",10.24
"611","2009-06-05",10.06
"612","2009-06-08",10.18
"613","2009-06-09",10.42
"614","2009-06-10",10.52
"615","2009-06-11",11.08
"616","2009-06-12",11.02
"617","2009-06-15",10.18
"618","2009-06-16",10.04
"619","2009-06-17",10.44
"620","2009-06-18",10.84
"621","2009-06-19",11.44
"622","2009-06-22",10.66
"623","2009-06-23",11
"624","2009-06-24",10.84
"625","2009-06-25",11.8
"626","2009-06-26",12.2
"627","2009-06-29",11.56
"628","2009-06-30",11.34
"629","2009-07-01",11.54
"630","2009-07-02",11.3
"631","2009-07-06",11.5
"632","2009-07-07",11.92
"633","2009-07-08",11.48
"634","2009-07-09",11.5
"635","2009-07-10",11.62
"636","2009-07-13",11.9
"637","2009-07-14",12.78
"638","2009-07-15",13.92
"639","2009-07-16",14.6
"640","2009-07-17",14.52
"641","2009-07-20",15.24
"642","2009-07-21",15.08
"643","2009-07-22",15.28
"644","2009-07-23",16.040001
"645","2009-07-24",15.86
"646","2009-07-27",15.78
"647","2009-07-28",15.38
"648","2009-07-29",14.72
"649","2009-07-30",15.38
"650","2009-07-31",14.82
"651","2009-08-03",15.32
"652","2009-08-04",15.74
"653","2009-08-05",16
"654","2009-08-06",15.62
"655","2009-08-07",17.459999
"656","2009-08-10",17.360001
"657","2009-08-11",17.299999
"658","2009-08-12",19.5
"659","2009-08-13",20.5
"660","2009-08-14",19.76
"661","2009-08-17",19.66
"662","2009-08-18",21.540001
"663","2009-08-19",22.16
"664","2009-08-20",21.799999
"665","2009-08-21",21.719999
"666","2009-08-24",21.52
"667","2009-08-25",19.9
"668","2009-08-26",19.76
"669","2009-08-27",19.700001
"670","2009-08-28",19.16
"671","2009-08-31",18.66
"672","2009-09-01",18.799999
"673","2009-09-02",18.84
"674","2009-09-03",19.26
"675","2009-09-04",19.82
"676","2009-09-08",20.24
"677","2009-09-09",19.98
"678","2009-09-10",19.92
"679","2009-09-11",19.879999
"680","2009-09-14",20.6
"681","2009-09-15",20.360001
"682","2009-09-16",20.92
"683","2009-09-17",20.42
"684","2009-09-18",20.52
"685","2009-09-21",20.48
"686","2009-09-22",20.639999
"687","2009-09-23",19.940001
"688","2009-09-24",19.84
"689","2009-09-25",20.6
"690","2009-09-28",20.68
"691","2009-09-29",20.42
"692","2009-09-30",20.540001
"693","2009-10-01",19.799999
"694","2009-10-02",20.5
"695","2009-10-05",20.940001
"696","2009-10-06",20.719999
"697","2009-10-07",20.18
"698","2009-10-08",19.719999
"699","2009-10-09",20.24
"700","2009-10-12",20.219999
"701","2009-10-13",20.5
"702","2009-10-14",21.92
"703","2009-10-15",22.719999
"704","2009-10-16",22.639999
"705","2009-10-19",21.84
"706","2009-10-20",20.84
"707","2009-10-21",20.4
"708","2009-10-22",21.440001
"709","2009-10-23",21.940001
"710","2009-10-26",22.540001
"711","2009-10-27",21.860001
"712","2009-10-28",20.08
"713","2009-10-29",21.799999
"714","2009-10-30",20.540001
"715","2009-11-02",20.52
"716","2009-11-03",21.120001
"717","2009-11-04",21.84
"718","2009-11-05",22.799999
"719","2009-11-06",23.6
"720","2009-11-09",24.6
"721","2009-11-10",24.799999
"722","2009-11-11",24.280001
"723","2009-11-12",23.58
"724","2009-11-13",24.360001
"725","2009-11-16",24.98
"726","2009-11-17",26.379999
"727","2009-11-18",25.940001
"728","2009-11-19",26.18
"729","2009-11-20",25.84
"730","2009-11-23",26.959999
"731","2009-11-24",27.379999
"732","2009-11-25",27.459999
"733","2009-11-27",26.82
"734","2009-11-30",28.32
"735","2009-12-01",29.1
"736","2009-12-02",29.98
"737","2009-12-03",29.959999
"738","2009-12-04",29.82
"739","2009-12-07",30.799999
"740","2009-12-08",31.42
"741","2009-12-09",30.719999
"742","2009-12-10",31.219999
"743","2009-12-11",31.5
"744","2009-12-14",31
"745","2009-12-15",29.860001
"746","2009-12-16",30.98
"747","2009-12-17",29.219999
"748","2009-12-18",27.940001
"749","2009-12-21",27.879999
"750","2009-12-22",28.959999
"751","2009-12-23",30.040001
"752","2009-12-24",29.5
"753","2009-12-28",30.08
"754","2009-12-29",30
"755","2009-12-30",30.52
"756","2009-12-31",30.700001
"757","2010-01-04",30.76
"758","2010-01-05",30.66
"759","2010-01-06",30.98
"760","2010-01-07",30.780001
"761","2010-01-08",32.959999
"762","2010-01-11",32.880001
"763","2010-01-12",32.060001
"764","2010-01-13",31.98
"765","2010-01-14",31.059999
"766","2010-01-15",30.040001
"767","2010-01-19",30.719999
"768","2010-01-20",29.559999
"769","2010-01-21",27.379999
"770","2010-01-22",25.58
"771","2010-01-25",25.76
"772","2010-01-26",26.040001
"773","2010-01-27",26.08
"774","2010-01-28",25.66
"775","2010-01-29",24.4
"776","2010-02-01",25.4
"777","2010-02-02",26.940001
"778","2010-02-03",26.219999
"779","2010-02-04",24.1
"780","2010-02-05",24.76
"781","2010-02-08",24.700001
"782","2010-02-09",26.540001
"783","2010-02-10",26.76
"784","2010-02-11",27.24
"785","2010-02-12",27.360001
"786","2010-02-16",27.639999
"787","2010-02-17",27.74
"788","2010-02-18",27.940001
"789","2010-02-19",27.379999
"790","2010-02-22",27.120001
"791","2010-02-23",26.440001
"792","2010-02-24",26.24
"793","2010-02-25",25.6
"794","2010-02-26",27.4
"795","2010-03-01",27.92
"796","2010-03-02",27.66
"797","2010-03-03",27.24
"798","2010-03-04",26.959999
"799","2010-03-05",26.799999
"800","2010-03-08",26.120001
"801","2010-03-09",26.74
"802","2010-03-10",27.48
"803","2010-03-11",27.719999
"804","2010-03-12",27.280001
"805","2010-03-15",26.98
"806","2010-03-16",26.799999
"807","2010-03-17",26.18
"808","2010-03-18",25.620001
"809","2010-03-19",24.719999
"810","2010-03-22",24.940001
"811","2010-03-23",25.02
"812","2010-03-24",24.68
"813","2010-03-25",24.42
"814","2010-03-26",24.200001
"815","2010-03-29",24.92
"816","2010-03-30",24.1
"817","2010-03-31",24.780001
"818","2010-04-01",25.82
"819","2010-04-05",26.059999
"820","2010-04-06",25.379999
"821","2010-04-07",25.92
"822","2010-04-08",26.76
"823","2010-04-09",27.08
"824","2010-04-12",27.08
"825","2010-04-13",26.379999
"826","2010-04-14",26.66
"827","2010-04-15",27.299999
"828","2010-04-16",26.26
"829","2010-04-19",25.82
"830","2010-04-20",26.040001
"831","2010-04-21",26
"832","2010-04-22",26.219999
"833","2010-04-23",26.16
"834","2010-04-26",26.16
"835","2010-04-27",24.360001
"836","2010-04-28",25.32
"837","2010-04-29",26.26
"838","2010-04-30",26.16
"839","2010-05-03",26.68
"840","2010-05-04",25.76
"841","2010-05-05",25.66
"842","2010-05-06",23.459999
"843","2010-05-07",23.059999
"844","2010-05-10",25.440001
"845","2010-05-11",24.82
"846","2010-05-12",25.360001
"847","2010-05-13",25.559999
"848","2010-05-14",25.299999
"849","2010-05-17",24.9
"850","2010-05-18",24.780001
"851","2010-05-19",24.360001
"852","2010-05-20",22.540001
"853","2010-05-21",22.700001
"854","2010-05-24",22.5
"855","2010-05-25",21.84
"856","2010-05-26",21.24
"857","2010-05-27",22.799999
"858","2010-05-28",22.639999
"859","2010-06-01",22.860001
"860","2010-06-02",23.700001
"861","2010-06-03",24.139999
"862","2010-06-04",23.16
"863","2010-06-07",23.139999
"864","2010-06-08",23.6
"865","2010-06-09",22.799999
"866","2010-06-10",23.84
"867","2010-06-11",24.1
"868","2010-06-14",23.92
"869","2010-06-15",26
"870","2010-06-16",26
"871","2010-06-17",25.58
"872","2010-06-18",26.459999
"873","2010-06-21",26.08
"874","2010-06-22",26
"875","2010-06-23",25.84
"876","2010-06-24",25.200001
"877","2010-06-25",25.16
"878","2010-06-28",24.719999
"879","2010-06-29",23.620001
"880","2010-06-30",24.24
"881","2010-07-01",24.200001
"882","2010-07-02",24.799999
"883","2010-07-06",25.059999
"884","2010-07-07",25.940001
"885","2010-07-08",25.68
"886","2010-07-09",26.540001
"887","2010-07-12",26.120001
"888","2010-07-13",26.74
"889","2010-07-14",27.280001
"890","2010-07-15",27.82
"891","2010-07-16",26.42
"892","2010-07-19",26.02
"893","2010-07-20",26.02
"894","2010-07-21",25.379999
"895","2010-07-22",26.76
"896","2010-07-23",27.379999
"897","2010-07-26",27.559999
"898","2010-07-27",27.360001
"899","2010-07-28",26.52
"900","2010-07-29",27.360001
"901","2010-07-30",28.24
"902","2010-08-02",29.440001
"903","2010-08-03",27.48
"904","2010-08-04",27.700001
"905","2010-08-05",27.02
"906","2010-08-06",27.76
"907","2010-08-09",27.52
"908","2010-08-10",27.84
"909","2010-08-11",27.360001
"910","2010-08-12",26.719999
"911","2010-08-13",27.799999
"912","2010-08-16",28.1
"913","2010-08-17",28.6
"914","2010-08-18",28.540001
"915","2010-08-19",27.6
"916","2010-08-20",27.360001
"917","2010-08-23",26.42
"918","2010-08-24",25.6
"919","2010-08-25",24.799999
"920","2010-08-26",24.58
"921","2010-08-27",26.120001
"922","2010-08-30",25.540001
"923","2010-08-31",26.24
"924","2010-09-01",27.1
"925","2010-09-02",27.719999
"926","2010-09-03",27.26
"927","2010-09-07",27.1
"928","2010-09-08",27.860001
"929","2010-09-09",28.52
"930","2010-09-10",28.6
"931","2010-09-13",29.32
"932","2010-09-14",30.18
"933","2010-09-15",30.16
"934","2010-09-16",29.58
"935","2010-09-17",29.799999
"936","2010-09-20",30.08
"937","2010-09-21",30.08
"938","2010-09-22",30.98
"939","2010-09-23",31.280001
"940","2010-09-24",31.040001
"941","2010-09-27",31.32
"942","2010-09-28",31.84
"943","2010-09-29",31.6
"944","2010-09-30",31.440001
"945","2010-10-01",32.619999
"946","2010-10-04",32.639999
"947","2010-10-05",33.439999
"948","2010-10-06",33.5
"949","2010-10-07",33.080002
"950","2010-10-08",34.459999
"951","2010-10-11",34.400002
"952","2010-10-12",34.68
"953","2010-10-13",36.639999
"954","2010-10-14",36.32
"955","2010-10-15",36.459999
"956","2010-10-18",35.919998
"957","2010-10-19",35.52
"958","2010-10-20",36.02
"959","2010-10-21",35.279999
"960","2010-10-22",34.880001
"961","2010-10-25",34.459999
"962","2010-10-26",35.119999
"963","2010-10-27",34.639999
"964","2010-10-28",34.68
"965","2010-10-29",35.279999
"966","2010-11-01",35.740002
"967","2010-11-02",36.299999
"968","2010-11-03",36.66
"969","2010-11-04",37.099998
"970","2010-11-05",35.779999
"971","2010-11-08",35.099998
"972","2010-11-09",34.02
