"","date","INN"
"1001","2015-02-02",12.61
"1002","2015-02-03",12.76
"1003","2015-02-04",13.17
"1004","2015-02-05",13.21
"1005","2015-02-06",13.13
"1006","2015-02-09",12.85
"1007","2015-02-10",12.77
"1008","2015-02-11",12.8
"1009","2015-02-12",12.97
"1010","2015-02-13",13.05
"1011","2015-02-17",13.47
"1012","2015-02-18",13.64
"1013","2015-02-19",13.18
"1014","2015-02-20",13.24
"1015","2015-02-23",13.47
"1016","2015-02-24",13.64
"1017","2015-02-25",13.64
"1018","2015-02-26",13.64
"1019","2015-02-27",13.13
"1020","2015-03-02",13.45
"1021","2015-03-03",13.53
"1022","2015-03-04",13.74
"1023","2015-03-05",13.8
"1024","2015-03-06",13.45
"1025","2015-03-09",13.3
"1026","2015-03-10",13.06
"1027","2015-03-11",13.35
"1028","2015-03-12",13.61
"1029","2015-03-13",13.72
"1030","2015-03-16",13.65
"1031","2015-03-17",13.66
"1032","2015-03-18",13.88
"1033","2015-03-19",13.93
"1034","2015-03-20",14.23
"1035","2015-03-23",14.35
"1036","2015-03-24",13.98
"1037","2015-03-25",13.63
"1038","2015-03-26",13.57
"1039","2015-03-27",13.83
"1040","2015-03-30",14.12
"1041","2015-03-31",14.07
"1042","2015-04-01",14.05
"1043","2015-04-02",13.98
"1044","2015-04-06",14.09
"1045","2015-04-07",13.91
"1046","2015-04-08",13.7
"1047","2015-04-09",13.23
"1048","2015-04-10",13.52
"1049","2015-04-13",13.39
"1050","2015-04-14",13.19
"1051","2015-04-15",13.04
"1052","2015-04-16",13.15
"1053","2015-04-17",13.03
"1054","2015-04-20",13.22
"1055","2015-04-21",13.35
"1056","2015-04-22",13.5
"1057","2015-04-23",13.62
"1058","2015-04-24",13.57
"1059","2015-04-27",13.51
"1060","2015-04-28",13.75
"1061","2015-04-29",13.71
"1062","2015-04-30",13.17
"1063","2015-05-01",13.35
"1064","2015-05-04",13.17
"1065","2015-05-05",13.03
"1066","2015-05-06",13.03
"1067","2015-05-07",13.22
"1068","2015-05-08",13.37
"1069","2015-05-11",13.21
"1070","2015-05-12",13.31
"1071","2015-05-13",13.12
"1072","2015-05-14",13.45
"1073","2015-05-15",13.48
"1074","2015-05-18",13.55
"1075","2015-05-19",13.45
"1076","2015-05-20",13.61
"1077","2015-05-21",13.63
"1078","2015-05-22",13.55
"1079","2015-05-26",13.42
"1080","2015-05-27",13.59
"1081","2015-05-28",13.53
"1082","2015-05-29",13.36
"1083","2015-06-01",13.62
"1084","2015-06-02",13.62
"1085","2015-06-03",13.57
"1086","2015-06-04",13.32
"1087","2015-06-05",13.02
"1088","2015-06-08",12.66
"1089","2015-06-09",12.72
"1090","2015-06-10",13.04
"1091","2015-06-11",12.96
"1092","2015-06-12",12.95
"1093","2015-06-15",12.82
"1094","2015-06-16",12.9
"1095","2015-06-17",12.89
"1096","2015-06-18",13.16
"1097","2015-06-19",13.18
"1098","2015-06-22",13.15
"1099","2015-06-23",13.11
"1100","2015-06-24",12.98
"1101","2015-06-25",12.99
"1102","2015-06-26",13.07
"1103","2015-06-29",12.77
"1104","2015-06-30",13.01
"1105","2015-07-01",13.27
"1106","2015-07-02",13.36
"1107","2015-07-06",13.72
"1108","2015-07-07",13.99
"1109","2015-07-08",13.77
"1110","2015-07-09",13.95
"1111","2015-07-10",14.19
"1112","2015-07-13",14.18
"1113","2015-07-14",14.32
"1114","2015-07-15",14.28
"1115","2015-07-16",14.53
"1116","2015-07-17",14.5
"1117","2015-07-20",14.28
"1118","2015-07-21",13.93
"1119","2015-07-22",14.02
"1120","2015-07-23",13.63
"1121","2015-07-24",13.49
"1122","2015-07-27",13.7
"1123","2015-07-28",13.65
"1124","2015-07-29",13.67
"1125","2015-07-30",13.6
"1126","2015-07-31",13.63
"1127","2015-08-03",13.65
"1128","2015-08-04",12.89
"1129","2015-08-05",12.72
"1130","2015-08-06",12.44
"1131","2015-08-07",12.33
"1132","2015-08-10",12.49
"1133","2015-08-11",12.53
"1134","2015-08-12",12.25
"1135","2015-08-13",12.35
"1136","2015-08-14",12.38
"1137","2015-08-17",12.5
"1138","2015-08-18",12.45
"1139","2015-08-19",12.46
"1140","2015-08-20",12.5
"1141","2015-08-21",12.21
"1142","2015-08-24",11.58
"1143","2015-08-25",11.43
"1144","2015-08-26",11.82
"1145","2015-08-27",12.11
"1146","2015-08-28",12.31
"1147","2015-08-31",12.13
"1148","2015-09-01",11.86
"1149","2015-09-02",11.97
"1150","2015-09-03",12.04
"1151","2015-09-04",11.88
"1152","2015-09-08",12.22
"1153","2015-09-09",12.1
"1154","2015-09-10",12.06
"1155","2015-09-11",12.19
"1156","2015-09-14",12.26
"1157","2015-09-15",12.15
"1158","2015-09-16",12.18
"1159","2015-09-17",12.31
"1160","2015-09-18",11.99
"1161","2015-09-21",12.14
"1162","2015-09-22",11.75
"1163","2015-09-23",12.06
"1164","2015-09-24",11.85
"1165","2015-09-25",11.93
"1166","2015-09-28",11.59
"1167","2015-09-29",11.5
"1168","2015-09-30",11.67
"1169","2015-10-01",12.12
"1170","2015-10-02",12.19
"1171","2015-10-05",12.42
"1172","2015-10-06",12.4
"1173","2015-10-07",12.74
"1174","2015-10-08",12.95
"1175","2015-10-09",12.89
"1176","2015-10-12",12.89
"1177","2015-10-13",12.63
"1178","2015-10-14",12.55
"1179","2015-10-15",12.89
"1180","2015-10-16",12.99
"1181","2015-10-19",13.25
"1182","2015-10-20",13.4
"1183","2015-10-21",12.91
"1184","2015-10-22",13.17
"1185","2015-10-23",12.7
"1186","2015-10-26",12.71
"1187","2015-10-27",12.75
"1188","2015-10-28",13.27
"1189","2015-10-29",13.24
"1190","2015-10-30",13.08
"1191","2015-11-02",13.26
"1192","2015-11-03",13.62
"1193","2015-11-04",13.5
"1194","2015-11-05",13.48
"1195","2015-11-06",13.57
"1196","2015-11-09",13.4
"1197","2015-11-10",13.64
"1198","2015-11-11",13.38
"1199","2015-11-12",13.17
"1200","2015-11-13",12.89
"1201","2015-11-16",12.97
"1202","2015-11-17",12.81
"1203","2015-11-18",12.81
"1204","2015-11-19",12.78
"1205","2015-11-20",12.86
"1206","2015-11-23",13.01
"1207","2015-11-24",13.06
"1208","2015-11-25",13.27
"1209","2015-11-27",13.47
"1210","2015-11-30",13.33
"1211","2015-12-01",13.49
"1212","2015-12-02",12.92
"1213","2015-12-03",12.5
"1214","2015-12-04",12.57
"1215","2015-12-07",12.54
"1216","2015-12-08",12.2
"1217","2015-12-09",12.17
"1218","2015-12-10",12.32
"1219","2015-12-11",12.15
"1220","2015-12-14",12.03
"1221","2015-12-15",12.1
"1222","2015-12-16",12.31
"1223","2015-12-17",12.15
"1224","2015-12-18",11.64
"1225","2015-12-21",11.94
"1226","2015-12-22",12
"1227","2015-12-23",12.15
"1228","2015-12-24",12.12
"1229","2015-12-28",12.13
"1230","2015-12-29",12.31
"1231","2015-12-30",12.2
"1232","2015-12-31",11.95
"1233","2016-01-04",11.43
"1234","2016-01-05",11.57
"1235","2016-01-06",11.13
"1236","2016-01-07",10.82
"1237","2016-01-08",10.76
"1238","2016-01-11",11.09
"1239","2016-01-12",10.7
"1240","2016-01-13",10.02
"1241","2016-01-14",9.8
"1242","2016-01-15",9.33
"1243","2016-01-19",9.28
"1244","2016-01-20",9.47
"1245","2016-01-21",9.5
"1246","2016-01-22",9.67
"1247","2016-01-25",9.56
"1248","2016-01-26",10.1
"1249","2016-01-27",9.8
"1250","2016-01-28",9.85
"1251","2016-01-29",10.15
"1252","2016-02-01",9.89
"1253","2016-02-02",9.67
"1254","2016-02-03",9.77
"1255","2016-02-04",9.83
"1256","2016-02-05",9.77
"1257","2016-02-08",9.61
"1258","2016-02-09",9.48
"1259","2016-02-10",9.59
"1260","2016-02-11",9.34
"1261","2016-02-12",9.65
"1262","2016-02-16",9.87
"1263","2016-02-17",10.06
"1264","2016-02-18",10.24
"1265","2016-02-19",10.24
"1266","2016-02-22",10.32
"1267","2016-02-23",10.22
"1268","2016-02-24",10.27
"1269","2016-02-25",10.75
"1270","2016-02-26",10.8
"1271","2016-02-29",10.81
"1272","2016-03-01",10.94
"1273","2016-03-02",11.33
"1274","2016-03-03",11.5
"1275","2016-03-04",11.71
"1276","2016-03-07",11.59
"1277","2016-03-08",11.49
"1278","2016-03-09",11.55
"1279","2016-03-10",11.52
"1280","2016-03-11",11.81
"1281","2016-03-14",11.75
"1282","2016-03-15",11.8
"1283","2016-03-16",11.76
"1284","2016-03-17",11.82
"1285","2016-03-18",11.94
"1286","2016-03-21",11.77
"1287","2016-03-22",11.53
"1288","2016-03-23",11.23
"1289","2016-03-24",11.34
"1290","2016-03-28",11.39
"1291","2016-03-29",11.71
"1292","2016-03-30",11.73
"1293","2016-03-31",11.97
"1294","2016-04-01",11.7
"1295","2016-04-04",11.69
"1296","2016-04-05",11.42
"1297","2016-04-06",11.42
"1298","2016-04-07",11.26
"1299","2016-04-08",11.36
"1300","2016-04-11",11.31
"1301","2016-04-12",11.5
"1302","2016-04-13",11.58
"1303","2016-04-14",11.55
"1304","2016-04-15",11.53
"1305","2016-04-18",11.5
"1306","2016-04-19",11.5
"1307","2016-04-20",11.32
"1308","2016-04-21",11.19
"1309","2016-04-22",11.06
"1310","2016-04-25",11.26
"1311","2016-04-26",11.43
"1312","2016-04-27",11.55
"1313","2016-04-28",11.5
"1314","2016-04-29",11.4
"1315","2016-05-02",11.58
"1316","2016-05-03",11.53
"1317","2016-05-04",12.03
"1318","2016-05-05",12.26
"1319","2016-05-06",12.61
"1320","2016-05-09",12.69
"1321","2016-05-10",12.92
"1322","2016-05-11",12.54
"1323","2016-05-12",12.28
"1324","2016-05-13",12.26
"1325","2016-05-16",12.51
"1326","2016-05-17",12.27
"1327","2016-05-18",11.97
"1328","2016-05-19",11.52
"1329","2016-05-20",11.59
"1330","2016-05-23",11.48
"1331","2016-05-24",11.67
"1332","2016-05-25",11.79
"1333","2016-05-26",11.64
"1334","2016-05-27",11.7
"1335","2016-05-31",11.7
"1336","2016-06-01",11.72
"1337","2016-06-02",11.92
"1338","2016-06-03",11.89
"1339","2016-06-06",11.91
"1340","2016-06-07",11.94
"1341","2016-06-08",12.21
"1342","2016-06-09",12.29
"1343","2016-06-10",12.06
"1344","2016-06-13",12.17
"1345","2016-06-14",12.19
"1346","2016-06-15",12.3
"1347","2016-06-16",12.52
"1348","2016-06-17",12.71
"1349","2016-06-20",12.75
"1350","2016-06-21",12.71
"1351","2016-06-22",12.73
"1352","2016-06-23",12.88
"1353","2016-06-24",12.4
"1354","2016-06-27",12
"1355","2016-06-28",12.38
"1356","2016-06-29",12.99
"1357","2016-06-30",13.24
"1358","2016-07-01",13.29
"1359","2016-07-05",13.09
"1360","2016-07-06",13.22
"1361","2016-07-07",13.34
"1362","2016-07-08",13.52
"1363","2016-07-11",13.97
"1364","2016-07-12",14.24
"1365","2016-07-13",13.77
"1366","2016-07-14",13.7
"1367","2016-07-15",13.96
"1368","2016-07-18",14.22
"1369","2016-07-19",14.22
"1370","2016-07-20",14.09
"1371","2016-07-21",14.23
"1372","2016-07-22",14.32
"1373","2016-07-25",14.35
"1374","2016-07-26",14.08
"1375","2016-07-27",13.9
"1376","2016-07-28",14
"1377","2016-07-29",14.18
"1378","2016-08-01",14.11
"1379","2016-08-02",13.92
"1380","2016-08-03",14.05
"1381","2016-08-04",13.94
"1382","2016-08-05",14.02
"1383","2016-08-08",14.32
"1384","2016-08-09",14.37
"1385","2016-08-10",14.18
"1386","2016-08-11",14.01
"1387","2016-08-12",14.02
"1388","2016-08-15",14.02
"1389","2016-08-16",13.94
"1390","2016-08-17",13.77
"1391","2016-08-18",13.81
"1392","2016-08-19",13.98
"1393","2016-08-22",14.14
"1394","2016-08-23",14.25
"1395","2016-08-24",14.21
"1396","2016-08-25",14.24
"1397","2016-08-26",14.22
"1398","2016-08-29",14.31
"1399","2016-08-30",14.3
"1400","2016-08-31",14.3
"1401","2016-09-01",14.16
"1402","2016-09-02",13.94
"1403","2016-09-06",13.73
"1404","2016-09-07",13.79
"1405","2016-09-08",13.61
"1406","2016-09-09",13.25
"1407","2016-09-12",13.43
"1408","2016-09-13",13.17
"1409","2016-09-14",13.36
"1410","2016-09-15",13.57
"1411","2016-09-16",13.44
"1412","2016-09-19",13.44
"1413","2016-09-20",13.44
"1414","2016-09-21",13.49
"1415","2016-09-22",13.67
"1416","2016-09-23",13.83
"1417","2016-09-26",13.4
"1418","2016-09-27",13.2
"1419","2016-09-28",13.42
"1420","2016-09-29",13.25
"1421","2016-09-30",13.16
"1422","2016-10-03",13.24
"1423","2016-10-04",13.1
"1424","2016-10-05",12.83
"1425","2016-10-06",12.98
"1426","2016-10-07",12.81
"1427","2016-10-10",12.95
"1428","2016-10-11",12.76
"1429","2016-10-12",12.92
"1430","2016-10-13",13.09
"1431","2016-10-14",13.04
"1432","2016-10-17",13.09
"1433","2016-10-18",13.21
"1434","2016-10-19",13.58
"1435","2016-10-20",13.36
"1436","2016-10-21",13.2
"1437","2016-10-24",13.35
"1438","2016-10-25",13.24
"1439","2016-10-26",12.95
"1440","2016-10-27",12.68
"1441","2016-10-28",12.7
"1442","2016-10-31",12.99
"1443","2016-11-01",12.84
"1444","2016-11-02",12.74
"1445","2016-11-03",12.57
"1446","2016-11-04",12.74
"1447","2016-11-07",12.9
"1448","2016-11-08",13.07
"1449","2016-11-09",13.19
"1450","2016-11-10",13.3
"1451","2016-11-11",13.78
"1452","2016-11-14",14.25
"1453","2016-11-15",14.14
"1454","2016-11-16",14.1
"1455","2016-11-17",14.14
"1456","2016-11-18",13.99
"1457","2016-11-21",13.98
"1458","2016-11-22",14.14
"1459","2016-11-23",14.18
"1460","2016-11-25",14.19
"1461","2016-11-28",14.16
"1462","2016-11-29",14.24
"1463","2016-11-30",14.22
"1464","2016-12-01",14.18
"1465","2016-12-02",14.53
"1466","2016-12-05",14.81
"1467","2016-12-06",14.96
"1468","2016-12-07",15.25
"1469","2016-12-08",15.39
"1470","2016-12-09",15.15
"1471","2016-12-12",15.12
"1472","2016-12-13",15.14
"1473","2016-12-14",14.9
"1474","2016-12-15",14.76
"1475","2016-12-16",15.47
"1476","2016-12-19",16.040001
"1477","2016-12-20",15.84
"1478","2016-12-21",15.69
"1479","2016-12-22",15.69
"1480","2016-12-23",15.76
"1481","2016-12-27",15.78
"1482","2016-12-28",15.68
"1483","2016-12-29",15.92
"1484","2016-12-30",16.030001
"1485","2017-01-03",16.120001
"1486","2017-01-04",16.290001
"1487","2017-01-05",15.92
"1488","2017-01-06",15.85
"1489","2017-01-09",15.48
"1490","2017-01-10",15.57
"1491","2017-01-11",15.55
"1492","2017-01-12",15.54
"1493","2017-01-13",15.73
"1494","2017-01-17",15.84
"1495","2017-01-18",15.91
"1496","2017-01-19",15.69
"1497","2017-01-20",15.89
"1498","2017-01-23",15.95
"1499","2017-01-24",16.049999
"1500","2017-01-25",16.120001
"1501","2017-01-26",16.360001
"1502","2017-01-27",16.1
"1503","2017-01-30",15.66
"1504","2017-01-31",15.83
"1505","2017-02-01",15.77
"1506","2017-02-02",15.73
"1507","2017-02-03",15.98
"1508","2017-02-06",15.85
"1509","2017-02-07",15.77
"1510","2017-02-08",15.97
"1511","2017-02-09",15.9
"1512","2017-02-10",15.87
"1513","2017-02-13",15.91
"1514","2017-02-14",16.07
"1515","2017-02-15",16.110001
"1516","2017-02-16",16.18
"1517","2017-02-17",15.94
"1518","2017-02-21",16.309999
"1519","2017-02-22",16.26
"1520","2017-02-23",16.17
"1521","2017-02-24",15.96
"1522","2017-02-27",16
"1523","2017-02-28",15.39
"1524","2017-03-01",15.48
"1525","2017-03-02",15.44
"1526","2017-03-03",15.4
"1527","2017-03-06",15.39
"1528","2017-03-07",15.38
"1529","2017-03-08",15.4
"1530","2017-03-09",15.35
"1531","2017-03-10",15.21
"1532","2017-03-13",15.42
"1533","2017-03-14",15.38
"1534","2017-03-15",15.63
"1535","2017-03-16",15.67
"1536","2017-03-17",15.6
"1537","2017-03-20",15.45
"1538","2017-03-21",15.32
"1539","2017-03-22",15.32
"1540","2017-03-23",15.43
"1541","2017-03-24",15.37
"1542","2017-03-27",15.46
"1543","2017-03-28",15.46
"1544","2017-03-29",15.7
"1545","2017-03-30",15.93
"1546","2017-03-31",15.98
"1547","2017-04-03",15.6
"1548","2017-04-04",15.61
"1549","2017-04-05",15.54
"1550","2017-04-06",15.74
"1551","2017-04-07",15.55
"1552","2017-04-10",15.77
"1553","2017-04-11",15.98
"1554","2017-04-12",16.01
"1555","2017-04-13",16.209999
"1556","2017-04-17",16.34
"1557","2017-04-18",16.360001
"1558","2017-04-19",16.530001
"1559","2017-04-20",16.67
"1560","2017-04-21",16.77
"1561","2017-04-24",16.879999
"1562","2017-04-25",17.08
"1563","2017-04-26",17.26
"1564","2017-04-27",17.200001
"1565","2017-04-28",16.530001
"1566","2017-05-01",16.85
"1567","2017-05-02",17.01
"1568","2017-05-03",16.92
"1569","2017-05-04",16.92
"1570","2017-05-05",17.139999
"1571","2017-05-08",17.129999
"1572","2017-05-09",17.17
"1573","2017-05-10",16.799999
"1574","2017-05-11",16.59
"1575","2017-05-12",16.219999
"1576","2017-05-15",16.41
"1577","2017-05-16",16.540001
"1578","2017-05-17",16.559999
"1579","2017-05-18",16.9
"1580","2017-05-19",17.15
"1581","2017-05-22",17.51
"1582","2017-05-23",17.6
"1583","2017-05-24",17.639999
"1584","2017-05-25",17.950001
"1585","2017-05-26",18.040001
"1586","2017-05-30",17.860001
"1587","2017-05-31",17.9
"1588","2017-06-01",18.1
"1589","2017-06-02",18.299999
"1590","2017-06-05",18.110001
"1591","2017-06-06",18.129999
"1592","2017-06-07",18.18
"1593","2017-06-08",18.540001
"1594","2017-06-09",19.01
"1595","2017-06-12",18.75
"1596","2017-06-13",19.1
"1597","2017-06-14",18.91
"1598","2017-06-15",18.950001
"1599","2017-06-16",18.889999
"1600","2017-06-19",19
"1601","2017-06-20",18.91
"1602","2017-06-21",18.93
"1603","2017-06-22",18.9
"1604","2017-06-23",19.09
"1605","2017-06-26",19.219999
"1606","2017-06-27",18.93
"1607","2017-06-28",19.09
"1608","2017-06-29",18.65
"1609","2017-06-30",18.65
"1610","2017-07-03",19.030001
"1611","2017-07-05",18.889999
"1612","2017-07-06",18.440001
"1613","2017-07-07",18.469999
"1614","2017-07-10",18.049999
"1615","2017-07-11",18.129999
"1616","2017-07-12",18.26
"1617","2017-07-13",18.209999
"1618","2017-07-14",17.799999
"1619","2017-07-17",18.209999
"1620","2017-07-18",18.110001
"1621","2017-07-19",18.290001
"1622","2017-07-20",17.879999
"1623","2017-07-21",17.85
"1624","2017-07-24",17.65
"1625","2017-07-25",17.68
"1626","2017-07-26",17.51
"1627","2017-07-27",17.559999
"1628","2017-07-28",17.790001
"1629","2017-07-31",17.93
"1630","2017-08-01",18.08
"1631","2017-08-02",17.950001
"1632","2017-08-03",16.26
"1633","2017-08-04",16.370001
"1634","2017-08-07",16.5
"1635","2017-08-08",15.81
"1636","2017-08-09",15.43
"1637","2017-08-10",15.53
"1638","2017-08-11",15.71
"1639","2017-08-14",15.1
"1640","2017-08-15",15.1
"1641","2017-08-16",15.18
"1642","2017-08-17",14.88
"1643","2017-08-18",14.69
"1644","2017-08-21",14.71
"1645","2017-08-22",14.61
"1646","2017-08-23",14.46
"1647","2017-08-24",14.58
"1648","2017-08-25",14.68
"1649","2017-08-28",14.66
"1650","2017-08-29",14.66
"1651","2017-08-30",14.81
"1652","2017-08-31",14.84
"1653","2017-09-01",14.99
"1654","2017-09-05",14.67
"1655","2017-09-06",14.73
"1656","2017-09-07",14.71
"1657","2017-09-08",14.88
"1658","2017-09-11",15.17
"1659","2017-09-12",15.23
"1660","2017-09-13",15.37
"1661","2017-09-14",15.4
"1662","2017-09-15",15.5
"1663","2017-09-18",15.19
"1664","2017-09-19",15.2
"1665","2017-09-20",15.49
"1666","2017-09-21",15.42
"1667","2017-09-22",15.36
"1668","2017-09-25",15.46
"1669","2017-09-26",15.96
"1670","2017-09-27",16.02
"1671","2017-09-28",15.99
"1672","2017-09-29",15.99
"1673","2017-10-02",16
"1674","2017-10-03",15.77
"1675","2017-10-04",15.69
"1676","2017-10-05",15.73
"1677","2017-10-06",15.82
"1678","2017-10-09",15.71
"1679","2017-10-10",16.07
"1680","2017-10-11",15.84
"1681","2017-10-12",16.049999
"1682","2017-10-13",16.110001
"1683","2017-10-16",16.120001
"1684","2017-10-17",15.96
"1685","2017-10-18",16.200001
"1686","2017-10-19",16.280001
"1687","2017-10-20",15.9
"1688","2017-10-23",15.61
"1689","2017-10-24",15.67
"1690","2017-10-25",15.65
"1691","2017-10-26",15.69
"1692","2017-10-27",15.7
"1693","2017-10-30",15.97
"1694","2017-10-31",15.81
"1695","2017-11-01",15.78
"1696","2017-11-02",15.67
"1697","2017-11-03",15.54
"1698","2017-11-06",15.52
"1699","2017-11-07",15.44
"1700","2017-11-08",15.77
"1701","2017-11-09",15.49
"1702","2017-11-10",15.29
"1703","2017-11-13",15.21
"1704","2017-11-14",14.95
"1705","2017-11-15",14.96
"1706","2017-11-16",15.41
"1707","2017-11-17",15.32
"1708","2017-11-20",15.2
"1709","2017-11-21",15.39
"1710","2017-11-22",15.37
"1711","2017-11-24",15.44
"1712","2017-11-27",15.2
"1713","2017-11-28",14.88
"1714","2017-11-29",14.99
"1715","2017-11-30",15.11
"1716","2017-12-01",15.09
"1717","2017-12-04",15.31
"1718","2017-12-05",15.13
"1719","2017-12-06",15
"1720","2017-12-07",15
"1721","2017-12-08",14.96
"1722","2017-12-11",14.94
"1723","2017-12-12",14.91
"1724","2017-12-13",14.96
"1725","2017-12-14",14.82
"1726","2017-12-15",15.01
"1727","2017-12-18",15.45
"1728","2017-12-19",15.13
"1729","2017-12-20",15.16
"1730","2017-12-21",15.25
"1731","2017-12-22",15.24
"1732","2017-12-26",15.24
"1733","2017-12-27",15.36
"1734","2017-12-28",15.41
"1735","2017-12-29",15.23
"1736","2018-01-02",15.24
"1737","2018-01-03",15.13
"1738","2018-01-04",14.99
"1739","2018-01-05",15.05
"1740","2018-01-08",15.31
"1741","2018-01-09",15.18
"1742","2018-01-10",15.16
"1743","2018-01-11",15.52
"1744","2018-01-12",15.28
"1745","2018-01-16",15.46
"1746","2018-01-17",16.049999
"1747","2018-01-18",15.45
"1748","2018-01-19",15.56
"1749","2018-01-22",15.73
"1750","2018-01-23",15.87
"1751","2018-01-24",15.83
"1752","2018-01-25",15.81
"1753","2018-01-26",15.86
"1754","2018-01-29",15.71
"1755","2018-01-30",15.67
"1756","2018-01-31",15.49
"1757","2018-02-01",15.4
"1758","2018-02-02",15.2
"1759","2018-02-05",14.4
"1760","2018-02-06",14.63
"1761","2018-02-07",14.5
"1762","2018-02-08",14.01
"1763","2018-02-09",14.42
"1764","2018-02-12",14.39
"1765","2018-02-13",14.39
"1766","2018-02-14",14.42
"1767","2018-02-15",14.35
"1768","2018-02-16",14.43
"1769","2018-02-20",14.19
"1770","2018-02-21",13.89
"1771","2018-02-22",14.04
"1772","2018-02-23",14.05
"1773","2018-02-26",13.82
"1774","2018-02-27",13.46
"1775","2018-02-28",13.17
"1776","2018-03-01",12.94
"1777","2018-03-02",12.87
"1778","2018-03-05",12.97
"1779","2018-03-06",13.04
"1780","2018-03-07",13.15
"1781","2018-03-08",13.01
"1782","2018-03-09",13.27
"1783","2018-03-12",13.43
"1784","2018-03-13",13.5
"1785","2018-03-14",13.46
"1786","2018-03-15",13.45
"1787","2018-03-16",13.6
"1788","2018-03-19",13.42
"1789","2018-03-20",13.4
"1790","2018-03-21",13.35
"1791","2018-03-22",13.21
"1792","2018-03-23",12.89
"1793","2018-03-26",13
"1794","2018-03-27",13.01
"1795","2018-03-28",13.61
"1796","2018-03-29",13.61
"1797","2018-04-02",13.48
"1798","2018-04-03",13.81
"1799","2018-04-04",13.79
"1800","2018-04-05",13.68
"1801","2018-04-06",13.63
"1802","2018-04-09",13.49
"1803","2018-04-10",13.41
"1804","2018-04-11",13.64
"1805","2018-04-12",14.25
"1806","2018-04-13",14.4
"1807","2018-04-16",14.61
"1808","2018-04-17",14.73
"1809","2018-04-18",14.7
"1810","2018-04-19",14.67
"1811","2018-04-20",14.63
"1812","2018-04-23",14.51
"1813","2018-04-24",14.58
"1814","2018-04-25",14.58
"1815","2018-04-26",14.48
"1816","2018-04-27",14.57
"1817","2018-04-30",14.48
"1818","2018-05-01",14.56
"1819","2018-05-02",14.55
"1820","2018-05-03",14.3
"1821","2018-05-04",14.36
"1822","2018-05-07",14.56
"1823","2018-05-08",14.77
"1824","2018-05-09",14.78
"1825","2018-05-10",14.92
"1826","2018-05-11",14.84
"1827","2018-05-14",14.8
"1828","2018-05-15",14.44
"1829","2018-05-16",14.51
"1830","2018-05-17",14.6
"1831","2018-05-18",14.75
"1832","2018-05-21",14.85
"1833","2018-05-22",14.84
"1834","2018-05-23",15.08
"1835","2018-05-24",15.24
"1836","2018-05-25",15.36
"1837","2018-05-29",15.3
"1838","2018-05-30",15.34
"1839","2018-05-31",15.29
"1840","2018-06-01",15.38
"1841","2018-06-04",15.46
"1842","2018-06-05",15.08
"1843","2018-06-06",14.95
"1844","2018-06-07",14.67
"1845","2018-06-08",14.51
"1846","2018-06-11",14.3
"1847","2018-06-12",14.16
"1848","2018-06-13",14.06
"1849","2018-06-14",14.22
"1850","2018-06-15",14.15
"1851","2018-06-18",14.21
"1852","2018-06-19",14.18
"1853","2018-06-20",14.49
"1854","2018-06-21",14.41
"1855","2018-06-22",14.41
"1856","2018-06-25",14.41
"1857","2018-06-26",14.38
"1858","2018-06-27",14.28
"1859","2018-06-28",14.34
"1860","2018-06-29",14.31
"1861","2018-07-02",14.23
"1862","2018-07-03",14.52
"1863","2018-07-05",14.62
"1864","2018-07-06",14.74
"1865","2018-07-09",14.43
"1866","2018-07-10",14.41
"1867","2018-07-11",14.28
"1868","2018-07-12",14.3
"1869","2018-07-13",14.32
"1870","2018-07-16",14.15
"1871","2018-07-17",13.96
"1872","2018-07-18",14.02
"1873","2018-07-19",14.24
"1874","2018-07-20",14.17
"1875","2018-07-23",14.27
"1876","2018-07-24",14.04
"1877","2018-07-25",13.83
"1878","2018-07-26",13.9
"1879","2018-07-27",13.66
"1880","2018-07-30",13.81
"1881","2018-07-31",14.15
"1882","2018-08-01",14.13
"1883","2018-08-02",14.2
"1884","2018-08-03",13.74
"1885","2018-08-06",13.73
"1886","2018-08-07",13.62
"1887","2018-08-08",13.46
"1888","2018-08-09",13.44
"1889","2018-08-10",13.45
"1890","2018-08-13",13.29
"1891","2018-08-14",13.5
"1892","2018-08-15",13.54
"1893","2018-08-16",13.55
"1894","2018-08-17",13.64
"1895","2018-08-20",13.6
"1896","2018-08-21",13.69
"1897","2018-08-22",13.8
"1898","2018-08-23",13.66
"1899","2018-08-24",13.6
"1900","2018-08-27",13.62
"1901","2018-08-28",13.73
"1902","2018-08-29",13.98
"1903","2018-08-30",13.89
"1904","2018-08-31",13.73
"1905","2018-09-04",13.36
"1906","2018-09-05",13.55
"1907","2018-09-06",13.58
"1908","2018-09-07",13.58
"1909","2018-09-10",13.43
"1910","2018-09-11",13.42
"1911","2018-09-12",13.43
"1912","2018-09-13",13.53
"1913","2018-09-14",13.44
"1914","2018-09-17",13.42
"1915","2018-09-18",13.3
"1916","2018-09-19",13.13
"1917","2018-09-20",13.37
"1918","2018-09-21",13.35
"1919","2018-09-24",13.27
"1920","2018-09-25",13.4
"1921","2018-09-26",13.33
"1922","2018-09-27",13.4
"1923","2018-09-28",13.53
"1924","2018-10-01",13.46
"1925","2018-10-02",13.38
"1926","2018-10-03",13.43
"1927","2018-10-04",13.02
"1928","2018-10-05",12.81
"1929","2018-10-08",13.19
"1930","2018-10-09",13.12
