"","date","ACBI"
"985","2019-10-01",17.1
"986","2019-10-02",16.92
"987","2019-10-03",16.889999
"988","2019-10-04",17.15
"989","2019-10-07",17.08
"990","2019-10-08",16.77
"991","2019-10-09",16.91
"992","2019-10-10",16.959999
"993","2019-10-11",17.040001
"994","2019-10-14",16.99
"995","2019-10-15",17.16
"996","2019-10-16",17.15
"997","2019-10-17",17.280001
"998","2019-10-18",17.389999
"999","2019-10-21",17.745001
"1000","2019-10-22",17.799999
"1001","2019-10-23",17.85
"1002","2019-10-24",17.93
"1003","2019-10-25",18.129999
"1004","2019-10-28",18.889999
"1005","2019-10-29",19
"1006","2019-10-30",18.940001
"1007","2019-10-31",18.65
"1008","2019-11-01",18.83
"1009","2019-11-04",19.01
"1010","2019-11-05",19.02
"1011","2019-11-06",18.99
"1012","2019-11-07",18.98
"1013","2019-11-08",18.85
"1014","2019-11-11",18.950001
"1015","2019-11-12",18.975
"1016","2019-11-13",18.790001
"1017","2019-11-14",18.82
"1018","2019-11-15",18.82
"1019","2019-11-18",18.65
"1020","2019-11-19",18.82
"1021","2019-11-20",18.67
"1022","2019-11-21",18.65
"1023","2019-11-22",18.709999
"1024","2019-11-25",19.049999
"1025","2019-11-26",18.870001
"1026","2019-11-27",18.950001
"1027","2019-11-29",18.92
"1028","2019-12-02",18.719999
"1029","2019-12-03",18.450001
"1030","2019-12-04",18.639999
"1031","2019-12-05",18.700001
"1032","2019-12-06",18.73
"1033","2019-12-09",18.76
"1034","2019-12-10",18.85
"1035","2019-12-11",18.93
"1036","2019-12-12",19.01
"1037","2019-12-13",18.9
"1038","2019-12-16",18.92
"1039","2019-12-17",18.92
"1040","2019-12-18",18.860001
"1041","2019-12-19",19
"1042","2019-12-20",18.98
"1043","2019-12-23",18.6
"1044","2019-12-24",18.719999
"1045","2019-12-26",18.620001
"1046","2019-12-27",18.360001
"1047","2019-12-30",18.35
"1048","2019-12-31",18.35
"1049","2020-01-02",18.254999
"1050","2020-01-03",18.059999
"1051","2020-01-06",17.690001
"1052","2020-01-07",17.57
"1053","2020-01-08",17.74
"1054","2020-01-09",17.9
"1055","2020-01-10",17.9
"1056","2020-01-13",17.98
"1057","2020-01-14",17.950001
"1058","2020-01-15",17.9
"1059","2020-01-16",18.01
"1060","2020-01-17",17.92
"1061","2020-01-21",17.860001
"1062","2020-01-22",17.860001
"1063","2020-01-23",17.83
"1064","2020-01-24",17.74
"1065","2020-01-27",17.6
"1066","2020-01-28",17.68
"1067","2020-01-29",17.57
"1068","2020-01-30",17.690001
"1069","2020-01-31",18.870001
"1070","2020-02-03",18.74
"1071","2020-02-04",18.84
"1072","2020-02-05",19.379999
"1073","2020-02-06",19.129999
"1074","2020-02-07",18.98
"1075","2020-02-10",19.120001
"1076","2020-02-11",19.379999
"1077","2020-02-12",19.6
"1078","2020-02-13",20
"1079","2020-02-14",19.940001
"1080","2020-02-18",19.870001
"1081","2020-02-19",20
"1082","2020-02-20",19.965
"1083","2020-02-21",19.74
"1084","2020-02-24",19.620001
"1085","2020-02-25",19.15
"1086","2020-02-26",19.07
"1087","2020-02-27",18.535
"1088","2020-02-28",18.129999
"1089","2020-03-02",18.75
"1090","2020-03-03",18.25
"1091","2020-03-04",18.48
"1092","2020-03-05",17.67
"1093","2020-03-06",16.879999
"1094","2020-03-09",14.9
"1095","2020-03-10",15.69
"1096","2020-03-11",14.59
"1097","2020-03-12",13.74
"1098","2020-03-13",14.62
"1099","2020-03-16",12.53
"1100","2020-03-17",13.78
"1101","2020-03-18",9.91
"1102","2020-03-19",10.96
"1103","2020-03-20",9.72
"1104","2020-03-23",9.51
"1105","2020-03-24",10.67
"1106","2020-03-25",10.48
"1107","2020-03-26",11.97
"1108","2020-03-27",11.67
"1109","2020-03-30",12.15
"1110","2020-03-31",11.87
"1111","2020-04-01",10.59
"1112","2020-04-02",10.82
"1113","2020-04-03",10.55
"1114","2020-04-06",11.48
"1115","2020-04-07",11.07
"1116","2020-04-08",11.16
"1117","2020-04-09",12.48
"1118","2020-04-13",11.51
"1119","2020-04-14",11.54
"1120","2020-04-15",10.51
"1121","2020-04-16",10.32
"1122","2020-04-17",11.33
"1123","2020-04-20",10.97
"1124","2020-04-21",10.86
"1125","2020-04-22",11.01
"1126","2020-04-23",11.16
"1127","2020-04-24",11
"1128","2020-04-27",12.09
"1129","2020-04-28",12.73
"1130","2020-04-29",13.46
"1131","2020-04-30",12.55
"1132","2020-05-01",12.1
"1133","2020-05-04",11.91
"1134","2020-05-05",11.34
"1135","2020-05-06",10.91
"1136","2020-05-07",11.08
"1137","2020-05-08",11.72
"1138","2020-05-11",11.33
"1139","2020-05-12",10.55
"1140","2020-05-13",9.86
"1141","2020-05-14",9.8
"1142","2020-05-15",9.95
"1143","2020-05-18",11.13
"1144","2020-05-19",10.5
"1145","2020-05-20",10.94
"1146","2020-05-21",10.9
"1147","2020-05-22",10.65
"1148","2020-05-26",11.22
"1149","2020-05-27",11.89
"1150","2020-05-28",11.54
"1151","2020-05-29",11.4
"1152","2020-06-01",11.39
"1153","2020-06-02",11.21
"1154","2020-06-03",11.32
"1155","2020-06-04",11.4
"1156","2020-06-05",13.25
"1157","2020-06-08",13.49
"1158","2020-06-09",13.14
"1159","2020-06-10",12.25
"1160","2020-06-11",11.14
"1161","2020-06-12",11.58
"1162","2020-06-15",11.7
"1163","2020-06-16",12.45
"1164","2020-06-17",11.9
"1165","2020-06-18",12.23
"1166","2020-06-19",12.31
"1167","2020-06-22",12.35
"1168","2020-06-23",12.04
"1169","2020-06-24",11.16
"1170","2020-06-25",11.66
"1171","2020-06-26",11.11
"1172","2020-06-29",11.89
"1173","2020-06-30",12.16
"1174","2020-07-01",11.41
"1175","2020-07-02",11.19
"1176","2020-07-06",11.39
"1177","2020-07-07",10.8
"1178","2020-07-08",10.68
"1179","2020-07-09",10.12
"1180","2020-07-10",10.62
"1181","2020-07-13",10.78
"1182","2020-07-14",10.72
"1183","2020-07-15",11.25
"1184","2020-07-16",11.24
"1185","2020-07-17",10.92
"1186","2020-07-20",10.85
"1187","2020-07-21",11.38
"1188","2020-07-22",11.05
"1189","2020-07-23",11.25
"1190","2020-07-24",10.79
"1191","2020-07-27",10.42
"1192","2020-07-28",10.24
"1193","2020-07-29",10.54
"1194","2020-07-30",10.3
"1195","2020-07-31",10
"1196","2020-08-03",10.2
"1197","2020-08-04",10.26
"1198","2020-08-05",10.47
"1199","2020-08-06",10.58
"1200","2020-08-07",11.06
"1201","2020-08-10",11.33
"1202","2020-08-11",11.76
"1203","2020-08-12",11.71
"1204","2020-08-13",11.34
"1205","2020-08-14",11.43
"1206","2020-08-17",11.34
"1207","2020-08-18",11.02
"1208","2020-08-19",11.05
"1209","2020-08-20",11.01
"1210","2020-08-21",10.85
"1211","2020-08-24",11.24
"1212","2020-08-25",11.29
"1213","2020-08-26",10.99
"1214","2020-08-27",11.11
"1215","2020-08-28",11.35
"1216","2020-08-31",11.535
"1217","2020-09-01",11.59
"1218","2020-09-02",12.04
"1219","2020-09-03",12.34
"1220","2020-09-04",12.46
"1221","2020-09-08",11.84
"1222","2020-09-09",11.55
"1223","2020-09-10",11.595
"1224","2020-09-11",11.57
"1225","2020-09-14",11.69
"1226","2020-09-15",11.82
"1227","2020-09-16",12.01
"1228","2020-09-17",12.03
"1229","2020-09-18",11.9
"1230","2020-09-21",11.26
"1231","2020-09-22",10.9
"1232","2020-09-23",10.57
"1233","2020-09-24",10.66
"1234","2020-09-25",10.62
"1235","2020-09-28",11.24
"1236","2020-09-29",11.31
"1237","2020-09-30",11.35
"1238","2020-10-01",11.49
"1239","2020-10-02",12.01
"1240","2020-10-05",12.43
"1241","2020-10-06",12.64
"1242","2020-10-07",13.01
"1243","2020-10-08",13.25
"1244","2020-10-09",13.26
"1245","2020-10-12",13.49
"1246","2020-10-13",13.22
"1247","2020-10-14",12.88
"1248","2020-10-15",12.82
"1249","2020-10-16",13.14
"1250","2020-10-19",13.18
"1251","2020-10-20",13.33
"1252","2020-10-21",13.47
"1253","2020-10-22",14.07
"1254","2020-10-23",14.83
"1255","2020-10-26",14.22
"1256","2020-10-27",13.66
"1257","2020-10-28",13.66
"1258","2020-10-29",13.8
"1259","2020-10-30",13.88
"1260","2020-11-02",13.97
"1261","2020-11-03",14.24
"1262","2020-11-04",13.62
"1263","2020-11-05",14.31
"1264","2020-11-06",13.86
"1265","2020-11-09",15.14
"1266","2020-11-10",15.97
"1267","2020-11-11",15.08
"1268","2020-11-12",14.85
"1269","2020-11-13",15.03
"1270","2020-11-16",15.69
"1271","2020-11-17",15.8
"1272","2020-11-18",15.31
"1273","2020-11-19",15.36
"1274","2020-11-20",15.59
"1275","2020-11-23",15.75
"1276","2020-11-24",16.379999
"1277","2020-11-25",15.59
"1278","2020-11-27",15.21
