"","date","FTNT"
"975","2013-10-03",20.530001
"976","2013-10-04",21.690001
"977","2013-10-07",21.98
"978","2013-10-08",21.35
"979","2013-10-09",20.780001
"980","2013-10-10",21.16
"981","2013-10-11",21.200001
"982","2013-10-14",21.290001
"983","2013-10-15",20.1
"984","2013-10-16",20.35
"985","2013-10-17",19.690001
"986","2013-10-18",20.200001
"987","2013-10-21",20.66
"988","2013-10-22",20.690001
"989","2013-10-23",20.559999
"990","2013-10-24",20.84
"991","2013-10-25",20.07
"992","2013-10-28",20.08
"993","2013-10-29",20.139999
"994","2013-10-30",19.91
"995","2013-10-31",20.129999
"996","2013-11-01",19.75
"997","2013-11-04",20.08
"998","2013-11-05",20.02
"999","2013-11-06",19.940001
"1000","2013-11-07",19.4
"1001","2013-11-08",19.440001
"1002","2013-11-11",19.77
"1003","2013-11-12",19.700001
"1004","2013-11-13",19.99
"1005","2013-11-14",19.92
"1006","2013-11-15",20.370001
"1007","2013-11-18",19.77
"1008","2013-11-19",19.43
"1009","2013-11-20",19.389999
"1010","2013-11-21",19.51
"1011","2013-11-22",19.700001
"1012","2013-11-25",19.42
"1013","2013-11-26",19.6
"1014","2013-11-27",19.639999
"1015","2013-11-29",17.1
"1016","2013-12-02",16.76
"1017","2013-12-03",17.059999
"1018","2013-12-04",17.540001
"1019","2013-12-05",17.639999
"1020","2013-12-06",17.700001
"1021","2013-12-09",18.040001
"1022","2013-12-10",18.1
"1023","2013-12-11",17.790001
"1024","2013-12-12",17.549999
"1025","2013-12-13",17.68
"1026","2013-12-16",17.84
"1027","2013-12-17",17.879999
"1028","2013-12-18",18.049999
"1029","2013-12-19",17.879999
"1030","2013-12-20",18.43
"1031","2013-12-23",18.969999
"1032","2013-12-24",18.9
"1033","2013-12-26",18.879999
"1034","2013-12-27",18.91
"1035","2013-12-30",18.9
"1036","2013-12-31",19.129999
"1037","2014-01-02",19.02
"1038","2014-01-03",19.27
"1039","2014-01-06",19.24
"1040","2014-01-07",19.83
"1041","2014-01-08",19.84
"1042","2014-01-09",19.469999
"1043","2014-01-10",19.559999
"1044","2014-01-13",19.639999
"1045","2014-01-14",20.9
"1046","2014-01-15",21.469999
"1047","2014-01-16",21.52
"1048","2014-01-17",21.48
"1049","2014-01-21",21.370001
"1050","2014-01-22",21.35
"1051","2014-01-23",21.360001
"1052","2014-01-24",21.68
"1053","2014-01-27",21.549999
"1054","2014-01-28",22
"1055","2014-01-29",21.41
"1056","2014-01-30",22.139999
"1057","2014-01-31",21.200001
"1058","2014-02-03",20.32
"1059","2014-02-04",20.780001
"1060","2014-02-05",20.219999
"1061","2014-02-06",20.98
"1062","2014-02-07",21.51
"1063","2014-02-10",21.49
"1064","2014-02-11",21.620001
"1065","2014-02-12",21.459999
"1066","2014-02-13",22.190001
"1067","2014-02-14",22.059999
"1068","2014-02-18",22.799999
"1069","2014-02-19",22.120001
"1070","2014-02-20",22.67
"1071","2014-02-21",22.610001
"1072","2014-02-24",22.629999
"1073","2014-02-25",23.059999
"1074","2014-02-26",23.379999
"1075","2014-02-27",23.860001
"1076","2014-02-28",23.15
"1077","2014-03-03",22.77
"1078","2014-03-04",23.5
"1079","2014-03-05",23.360001
"1080","2014-03-06",23.450001
"1081","2014-03-07",23.389999
"1082","2014-03-10",23.129999
"1083","2014-03-11",22.84
"1084","2014-03-12",23.120001
"1085","2014-03-13",22.6
"1086","2014-03-14",22.85
"1087","2014-03-17",23.17
"1088","2014-03-18",23.780001
"1089","2014-03-19",23.690001
"1090","2014-03-20",23.52
"1091","2014-03-21",23.02
"1092","2014-03-24",22.299999
"1093","2014-03-25",22.16
"1094","2014-03-26",21.66
"1095","2014-03-27",21.870001
"1096","2014-03-28",21.809999
"1097","2014-03-31",22.030001
"1098","2014-04-01",22.700001
"1099","2014-04-02",22.780001
"1100","2014-04-03",22.49
"1101","2014-04-04",22.01
"1102","2014-04-07",22.290001
"1103","2014-04-08",22.82
"1104","2014-04-09",23.299999
"1105","2014-04-10",21.67
"1106","2014-04-11",20.469999
"1107","2014-04-14",20.51
"1108","2014-04-15",20.76
"1109","2014-04-16",21.540001
"1110","2014-04-17",21.639999
"1111","2014-04-21",21.799999
"1112","2014-04-22",22.030001
"1113","2014-04-23",22.040001
"1114","2014-04-24",22.93
"1115","2014-04-25",22.049999
"1116","2014-04-28",21.459999
"1117","2014-04-29",21.6
"1118","2014-04-30",21.98
"1119","2014-05-01",21.940001
"1120","2014-05-02",21.959999
"1121","2014-05-05",21.950001
"1122","2014-05-06",21.35
"1123","2014-05-07",20.76
"1124","2014-05-08",20.68
"1125","2014-05-09",20.360001
"1126","2014-05-12",20.99
"1127","2014-05-13",20.58
"1128","2014-05-14",20.83
"1129","2014-05-15",21.059999
"1130","2014-05-16",21.219999
"1131","2014-05-19",21.5
"1132","2014-05-20",21.26
"1133","2014-05-21",21.42
"1134","2014-05-22",21.76
"1135","2014-05-23",21.93
"1136","2014-05-27",22.16
"1137","2014-05-28",22.290001
"1138","2014-05-29",22.67
"1139","2014-05-30",22.469999
"1140","2014-06-02",22.129999
"1141","2014-06-03",22.200001
"1142","2014-06-04",22.549999
"1143","2014-06-05",22.790001
"1144","2014-06-06",23.030001
"1145","2014-06-09",23.18
"1146","2014-06-10",23.290001
"1147","2014-06-11",23.780001
"1148","2014-06-12",23.43
"1149","2014-06-13",23.620001
"1150","2014-06-16",24.17
"1151","2014-06-17",24.34
"1152","2014-06-18",24.41
"1153","2014-06-19",24.639999
"1154","2014-06-20",24.33
"1155","2014-06-23",24.18
"1156","2014-06-24",23.92
"1157","2014-06-25",24.51
"1158","2014-06-26",24.4
"1159","2014-06-27",24.73
"1160","2014-06-30",25.129999
"1161","2014-07-01",25.15
"1162","2014-07-02",25.08
"1163","2014-07-03",25.280001
"1164","2014-07-07",24.91
"1165","2014-07-08",23.809999
"1166","2014-07-09",24.24
"1167","2014-07-10",24.09
"1168","2014-07-11",24.25
"1169","2014-07-14",24.24
"1170","2014-07-15",24.049999
"1171","2014-07-16",24.23
"1172","2014-07-17",23.690001
"1173","2014-07-18",23.98
"1174","2014-07-21",23.959999
"1175","2014-07-22",24.309999
"1176","2014-07-23",24.030001
"1177","2014-07-24",25.950001
"1178","2014-07-25",25.52
"1179","2014-07-28",25.280001
"1180","2014-07-29",25.120001
"1181","2014-07-30",25.530001
"1182","2014-07-31",24.549999
"1183","2014-08-01",24.18
"1184","2014-08-04",24.41
"1185","2014-08-05",24.459999
"1186","2014-08-06",24.51
"1187","2014-08-07",24.690001
"1188","2014-08-08",24.84
"1189","2014-08-11",25.18
"1190","2014-08-12",24.85
"1191","2014-08-13",25.639999
"1192","2014-08-14",25.41
"1193","2014-08-15",25.110001
"1194","2014-08-18",25.43
"1195","2014-08-19",25.540001
"1196","2014-08-20",25.26
"1197","2014-08-21",25.48
"1198","2014-08-22",25.440001
"1199","2014-08-25",25.41
"1200","2014-08-26",25.879999
"1201","2014-08-27",25.59
"1202","2014-08-28",25.299999
"1203","2014-08-29",25.809999
"1204","2014-09-02",26.42
"1205","2014-09-03",26.469999
"1206","2014-09-04",26.17
"1207","2014-09-05",26.4
"1208","2014-09-08",26.450001
"1209","2014-09-09",26.01
"1210","2014-09-10",26.309999
"1211","2014-09-11",25.950001
"1212","2014-09-12",26.42
"1213","2014-09-15",25.68
"1214","2014-09-16",26.1
"1215","2014-09-17",26.280001
"1216","2014-09-18",26.780001
"1217","2014-09-19",26.42
"1218","2014-09-22",26.08
"1219","2014-09-23",25.51
"1220","2014-09-24",25.84
"1221","2014-09-25",25.040001
"1222","2014-09-26",25.290001
"1223","2014-09-29",25.549999
"1224","2014-09-30",25.27
"1225","2014-10-01",24.780001
"1226","2014-10-02",24.99
"1227","2014-10-03",25.549999
"1228","2014-10-06",25.129999
"1229","2014-10-07",24.35
"1230","2014-10-08",24.940001
"1231","2014-10-09",24.360001
"1232","2014-10-10",23.58
"1233","2014-10-13",23.440001
"1234","2014-10-14",24.030001
"1235","2014-10-15",24.040001
"1236","2014-10-16",23.77
"1237","2014-10-17",24.620001
"1238","2014-10-20",25.059999
"1239","2014-10-21",25.27
"1240","2014-10-22",25.17
"1241","2014-10-23",25.440001
"1242","2014-10-24",25.73
"1243","2014-10-27",25.43
"1244","2014-10-28",25.75
"1245","2014-10-29",25.74
"1246","2014-10-30",25.74
"1247","2014-10-31",26.049999
"1248","2014-11-03",26.32
"1249","2014-11-04",26.42
"1250","2014-11-05",26.49
"1251","2014-11-06",26.57
"1252","2014-11-07",27.1
"1253","2014-11-10",27.120001
"1254","2014-11-11",27.16
"1255","2014-11-12",27.16
"1256","2014-11-13",26.92
"1257","2014-11-14",27.139999
"1258","2014-11-17",26.889999
"1259","2014-11-18",26.950001
"1260","2014-11-19",26.77
"1261","2014-11-20",27.049999
"1262","2014-11-21",27.110001
"1263","2014-11-24",27.370001
"1264","2014-11-25",27.33
"1265","2014-11-26",27.52
"1266","2014-11-28",27.559999
"1267","2014-12-01",27.299999
"1268","2014-12-02",27.469999
"1269","2014-12-03",27.450001
"1270","2014-12-04",27.629999
"1271","2014-12-05",27.860001
"1272","2014-12-08",27.77
"1273","2014-12-09",27.84
"1274","2014-12-10",27.68
"1275","2014-12-11",28.360001
"1276","2014-12-12",28.1
"1277","2014-12-15",28.16
"1278","2014-12-16",27.99
"1279","2014-12-17",28.48
"1280","2014-12-18",29.629999
"1281","2014-12-19",30.1
"1282","2014-12-22",30.629999
"1283","2014-12-23",30.91
"1284","2014-12-24",31.190001
"1285","2014-12-26",31.309999
"1286","2014-12-29",31.15
"1287","2014-12-30",31
"1288","2014-12-31",30.66
"1289","2015-01-02",30.790001
"1290","2015-01-05",30.52
"1291","2015-01-06",29.950001
"1292","2015-01-07",30.379999
"1293","2015-01-08",31.209999
"1294","2015-01-09",31.07
"1295","2015-01-12",30.84
"1296","2015-01-13",30.9
"1297","2015-01-14",30.92
"1298","2015-01-15",30.27
"1299","2015-01-16",30.92
"1300","2015-01-20",31.040001
"1301","2015-01-21",31.190001
"1302","2015-01-22",31.43
"1303","2015-01-23",31.93
"1304","2015-01-26",32.450001
"1305","2015-01-27",32.450001
"1306","2015-01-28",31.4
"1307","2015-01-29",29.219999
"1308","2015-01-30",29.9
"1309","2015-02-02",30.030001
"1310","2015-02-03",30.52
"1311","2015-02-04",31.030001
"1312","2015-02-05",31.73
"1313","2015-02-06",31.809999
"1314","2015-02-09",31.49
"1315","2015-02-10",32.240002
"1316","2015-02-11",32.779999
"1317","2015-02-12",32.98
"1318","2015-02-13",33.23
"1319","2015-02-17",33
"1320","2015-02-18",33.290001
"1321","2015-02-19",33.5
"1322","2015-02-20",33.84
"1323","2015-02-23",33.32
"1324","2015-02-24",33.720001
"1325","2015-02-25",34.240002
"1326","2015-02-26",34.049999
"1327","2015-02-27",33.610001
"1328","2015-03-02",34.099998
"1329","2015-03-03",34.029999
"1330","2015-03-04",33.689999
"1331","2015-03-05",34.240002
"1332","2015-03-06",33.599998
"1333","2015-03-09",33.73
"1334","2015-03-10",32.900002
"1335","2015-03-11",33.380001
"1336","2015-03-12",33.950001
"1337","2015-03-13",33.189999
"1338","2015-03-16",34.099998
"1339","2015-03-17",34.259998
"1340","2015-03-18",34.849998
"1341","2015-03-19",35.48
"1342","2015-03-20",35.310001
"1343","2015-03-23",34.59
"1344","2015-03-24",34.150002
"1345","2015-03-25",33.099998
"1346","2015-03-26",33.639999
"1347","2015-03-27",34.580002
"1348","2015-03-30",35.169998
"1349","2015-03-31",34.950001
"1350","2015-04-01",34.060001
"1351","2015-04-02",34.389999
"1352","2015-04-06",34.400002
"1353","2015-04-07",34.549999
"1354","2015-04-08",34.490002
"1355","2015-04-09",35.23
"1356","2015-04-10",35.619999
"1357","2015-04-13",34.259998
"1358","2015-04-14",34.169998
"1359","2015-04-15",34.84
"1360","2015-04-16",34.560001
"1361","2015-04-17",33.720001
"1362","2015-04-20",34.630001
"1363","2015-04-21",38.080002
"1364","2015-04-22",38.07
"1365","2015-04-23",38.720001
"1366","2015-04-24",38.68
"1367","2015-04-27",38.200001
"1368","2015-04-28",38.560001
"1369","2015-04-29",38.419998
"1370","2015-04-30",37.740002
"1371","2015-05-01",38.380001
"1372","2015-05-04",38.73
"1373","2015-05-05",37.84
"1374","2015-05-06",37.939999
"1375","2015-05-07",38.400002
"1376","2015-05-08",39.009998
"1377","2015-05-11",38.970001
"1378","2015-05-12",38.650002
"1379","2015-05-13",38.439999
"1380","2015-05-14",38.849998
"1381","2015-05-15",38.639999
"1382","2015-05-18",39.540001
"1383","2015-05-19",39.119999
"1384","2015-05-20",38.790001
"1385","2015-05-21",38.790001
"1386","2015-05-22",39.290001
"1387","2015-05-26",39.290001
"1388","2015-05-27",39.43
"1389","2015-05-28",40.18
"1390","2015-05-29",40.060001
"1391","2015-06-01",39.860001
"1392","2015-06-02",39.73
"1393","2015-06-03",40.080002
"1394","2015-06-04",39.5
"1395","2015-06-05",41.040001
"1396","2015-06-08",40.580002
"1397","2015-06-09",40.759998
"1398","2015-06-10",41.200001
"1399","2015-06-11",41
"1400","2015-06-12",41.220001
"1401","2015-06-15",41.07
"1402","2015-06-16",42.48
"1403","2015-06-17",42.889999
"1404","2015-06-18",43.740002
"1405","2015-06-19",43.119999
"1406","2015-06-22",43.549999
"1407","2015-06-23",43.209999
"1408","2015-06-24",41.709999
"1409","2015-06-25",41.970001
"1410","2015-06-26",41.720001
"1411","2015-06-29",40.599998
"1412","2015-06-30",41.330002
"1413","2015-07-01",41.279999
"1414","2015-07-02",41.23
"1415","2015-07-06",39.970001
"1416","2015-07-07",40.610001
"1417","2015-07-08",40.57
"1418","2015-07-09",41.380001
"1419","2015-07-10",41.450001
"1420","2015-07-13",41.509998
"1421","2015-07-14",42.610001
"1422","2015-07-15",42.139999
"1423","2015-07-16",42.759998
"1424","2015-07-17",42.41
"1425","2015-07-20",42.400002
"1426","2015-07-21",42.959999
"1427","2015-07-22",42.299999
"1428","2015-07-23",46.830002
"1429","2015-07-24",47.990002
"1430","2015-07-27",47.099998
"1431","2015-07-28",47.119999
"1432","2015-07-29",47.360001
"1433","2015-07-30",47.580002
"1434","2015-07-31",47.740002
"1435","2015-08-03",47.650002
"1436","2015-08-04",47.68
"1437","2015-08-05",48.830002
"1438","2015-08-06",46.639999
"1439","2015-08-07",46.900002
"1440","2015-08-10",47.540001
"1441","2015-08-11",46.93
"1442","2015-08-12",46.48
"1443","2015-08-13",46.5
"1444","2015-08-14",46.720001
"1445","2015-08-17",47.849998
"1446","2015-08-18",47.75
"1447","2015-08-19",47.34
"1448","2015-08-20",44.610001
"1449","2015-08-21",42.860001
"1450","2015-08-24",40.919998
"1451","2015-08-25",40.639999
"1452","2015-08-26",42.540001
"1453","2015-08-27",42.66
"1454","2015-08-28",42.959999
"1455","2015-08-31",42.139999
"1456","2015-09-01",40.860001
"1457","2015-09-02",41.91
"1458","2015-09-03",42.150002
"1459","2015-09-04",41.75
"1460","2015-09-08",43.299999
"1461","2015-09-09",43.009998
"1462","2015-09-10",44.060001
"1463","2015-09-11",44.330002
"1464","2015-09-14",43.970001
"1465","2015-09-15",44.73
"1466","2015-09-16",44.900002
"1467","2015-09-17",45.18
"1468","2015-09-18",44.799999
"1469","2015-09-21",45.599998
"1470","2015-09-22",45.389999
"1471","2015-09-23",45.990002
"1472","2015-09-24",45.900002
"1473","2015-09-25",45.110001
"1474","2015-09-28",42.830002
"1475","2015-09-29",42.240002
"1476","2015-09-30",42.48
"1477","2015-10-01",43.040001
"1478","2015-10-02",43.68
"1479","2015-10-05",44.189999
"1480","2015-10-06",43.450001
"1481","2015-10-07",43.049999
"1482","2015-10-08",42.790001
"1483","2015-10-09",43
"1484","2015-10-12",42.799999
"1485","2015-10-13",41.599998
"1486","2015-10-14",41.869999
"1487","2015-10-15",43.240002
"1488","2015-10-16",43.490002
"1489","2015-10-19",43.68
"1490","2015-10-20",43.389999
"1491","2015-10-21",41.91
"1492","2015-10-22",43.240002
"1493","2015-10-23",34.91
"1494","2015-10-26",34.73
"1495","2015-10-27",33.82
"1496","2015-10-28",34.970001
"1497","2015-10-29",34.060001
"1498","2015-10-30",34.360001
"1499","2015-11-02",34.77
"1500","2015-11-03",34.66
"1501","2015-11-04",35.099998
"1502","2015-11-05",33.310001
"1503","2015-11-06",34.049999
"1504","2015-11-09",33.439999
"1505","2015-11-10",33.380001
"1506","2015-11-11",32.919998
"1507","2015-11-12",33.27
"1508","2015-11-13",33.169998
"1509","2015-11-16",33.400002
"1510","2015-11-17",33.41
"1511","2015-11-18",34.040001
"1512","2015-11-19",34.419998
"1513","2015-11-20",34.75
"1514","2015-11-23",35.040001
"1515","2015-11-24",35.75
"1516","2015-11-25",36.759998
"1517","2015-11-27",36.689999
"1518","2015-11-30",36.02
"1519","2015-12-01",36.099998
"1520","2015-12-02",35.900002
"1521","2015-12-03",34.700001
"1522","2015-12-04",35.220001
"1523","2015-12-07",34.490002
"1524","2015-12-08",34.52
"1525","2015-12-09",32.709999
"1526","2015-12-10",31.799999
"1527","2015-12-11",30.540001
"1528","2015-12-14",30.42
"1529","2015-12-15",30.59
"1530","2015-12-16",31.950001
"1531","2015-12-17",31.42
"1532","2015-12-18",31.219999
"1533","2015-12-21",31.66
"1534","2015-12-22",31.540001
"1535","2015-12-23",31.889999
"1536","2015-12-24",31.77
"1537","2015-12-28",31.790001
"1538","2015-12-29",31.780001
"1539","2015-12-30",31.450001
"1540","2015-12-31",31.17
"1541","2016-01-04",30.23
"1542","2016-01-05",29.84
"1543","2016-01-06",29.5
"1544","2016-01-07",29.17
"1545","2016-01-08",28.610001
"1546","2016-01-11",28.35
"1547","2016-01-12",28.73
"1548","2016-01-13",28.389999
"1549","2016-01-14",29.290001
"1550","2016-01-15",28.280001
"1551","2016-01-19",26.459999
"1552","2016-01-20",25.99
"1553","2016-01-21",26.73
"1554","2016-01-22",27.75
"1555","2016-01-25",27.209999
"1556","2016-01-26",26.870001
"1557","2016-01-27",25.83
"1558","2016-01-28",26.360001
"1559","2016-01-29",28.139999
"1560","2016-02-01",28.389999
"1561","2016-02-02",27.059999
"1562","2016-02-03",26.389999
"1563","2016-02-04",26.719999
"1564","2016-02-05",25.110001
"1565","2016-02-08",24.23
"1566","2016-02-09",23.84
"1567","2016-02-10",23.91
"1568","2016-02-11",23.83
"1569","2016-02-12",24.110001
"1570","2016-02-16",25.42
"1571","2016-02-17",26.18
"1572","2016-02-18",25.59
"1573","2016-02-19",26.09
"1574","2016-02-22",26.57
"1575","2016-02-23",26.549999
"1576","2016-02-24",27.299999
"1577","2016-02-25",28.059999
"1578","2016-02-26",28.110001
"1579","2016-02-29",28.4
"1580","2016-03-01",29.610001
"1581","2016-03-02",29.35
"1582","2016-03-03",28.77
"1583","2016-03-04",28.51
"1584","2016-03-07",28.42
"1585","2016-03-08",27.190001
"1586","2016-03-09",27.67
"1587","2016-03-10",27.5
"1588","2016-03-11",28.52
"1589","2016-03-14",28.01
"1590","2016-03-15",27.6
"1591","2016-03-16",28.290001
"1592","2016-03-17",28.99
"1593","2016-03-18",28.700001
"1594","2016-03-21",29.66
"1595","2016-03-22",28.959999
"1596","2016-03-23",28.43
"1597","2016-03-24",28.530001
"1598","2016-03-28",28.639999
"1599","2016-03-29",29.08
"1600","2016-03-30",29.4
"1601","2016-03-31",30.629999
"1602","2016-04-01",31
"1603","2016-04-04",31
"1604","2016-04-05",30.639999
"1605","2016-04-06",30.67
"1606","2016-04-07",30.35
"1607","2016-04-08",30.360001
"1608","2016-04-11",29.940001
"1609","2016-04-12",28.790001
"1610","2016-04-13",29.790001
"1611","2016-04-14",29.43
"1612","2016-04-15",29.639999
"1613","2016-04-18",30.27
"1614","2016-04-19",30.02
"1615","2016-04-20",30.790001
"1616","2016-04-21",30.780001
"1617","2016-04-22",31.139999
"1618","2016-04-25",31.290001
"1619","2016-04-26",30.950001
"1620","2016-04-27",33.349998
"1621","2016-04-28",32.330002
"1622","2016-04-29",32.509998
"1623","2016-05-02",32.860001
"1624","2016-05-03",32.150002
"1625","2016-05-04",32.16
"1626","2016-05-05",32.060001
"1627","2016-05-06",31.99
"1628","2016-05-09",32.060001
"1629","2016-05-10",32.77
"1630","2016-05-11",32.48
"1631","2016-05-12",32.220001
"1632","2016-05-13",32.330002
"1633","2016-05-16",32.619999
"1634","2016-05-17",32.73
"1635","2016-05-18",32.82
"1636","2016-05-19",33.32
"1637","2016-05-20",33.709999
"1638","2016-05-23",33.669998
"1639","2016-05-24",34.169998
"1640","2016-05-25",34.330002
"1641","2016-05-26",34.560001
"1642","2016-05-27",33.970001
"1643","2016-05-31",34.209999
"1644","2016-06-01",34.509998
"1645","2016-06-02",34.669998
"1646","2016-06-03",34.599998
"1647","2016-06-06",34.599998
"1648","2016-06-07",34.470001
"1649","2016-06-08",34.779999
"1650","2016-06-09",34.459999
"1651","2016-06-10",33.700001
"1652","2016-06-13",33.950001
"1653","2016-06-14",33.75
"1654","2016-06-15",34.060001
"1655","2016-06-16",33.369999
"1656","2016-06-17",33.34
"1657","2016-06-20",33.540001
"1658","2016-06-21",33.759998
"1659","2016-06-22",33.330002
"1660","2016-06-23",34.32
"1661","2016-06-24",31.91
"1662","2016-06-27",29.969999
"1663","2016-06-28",30.129999
"1664","2016-06-29",31.1
"1665","2016-06-30",31.59
"1666","2016-07-01",31.68
"1667","2016-07-05",31.57
"1668","2016-07-06",31.68
"1669","2016-07-07",32.099998
"1670","2016-07-08",33.459999
"1671","2016-07-11",33.610001
"1672","2016-07-12",33.869999
"1673","2016-07-13",33.82
"1674","2016-07-14",33.990002
"1675","2016-07-15",34.119999
"1676","2016-07-18",34.130001
"1677","2016-07-19",33.889999
"1678","2016-07-20",34.919998
"1679","2016-07-21",34.709999
"1680","2016-07-22",35.759998
"1681","2016-07-25",36.57
"1682","2016-07-26",36.490002
"1683","2016-07-27",36.650002
"1684","2016-07-28",37.169998
"1685","2016-07-29",34.689999
"1686","2016-08-01",34.849998
"1687","2016-08-02",34.009998
"1688","2016-08-03",34.169998
"1689","2016-08-04",33.810001
"1690","2016-08-05",33.459999
"1691","2016-08-08",33.360001
"1692","2016-08-09",33.189999
"1693","2016-08-10",32.919998
"1694","2016-08-11",32.849998
"1695","2016-08-12",32.630001
"1696","2016-08-15",32.900002
"1697","2016-08-16",34.860001
"1698","2016-08-17",34.459999
"1699","2016-08-18",35.07
"1700","2016-08-19",34.900002
"1701","2016-08-22",34.93
"1702","2016-08-23",35.77
"1703","2016-08-24",35.41
"1704","2016-08-25",35.580002
"1705","2016-08-26",35.700001
"1706","2016-08-29",35.669998
"1707","2016-08-30",36.349998
"1708","2016-08-31",36.139999
"1709","2016-09-01",36.639999
"1710","2016-09-02",36.830002
"1711","2016-09-06",36.790001
"1712","2016-09-07",37
"1713","2016-09-08",36.389999
"1714","2016-09-09",35.759998
"1715","2016-09-12",35.919998
"1716","2016-09-13",35.439999
"1717","2016-09-14",35.310001
"1718","2016-09-15",35.669998
"1719","2016-09-16",35.52
"1720","2016-09-19",35.759998
"1721","2016-09-20",35.419998
"1722","2016-09-21",35.950001
"1723","2016-09-22",36.389999
"1724","2016-09-23",36.330002
"1725","2016-09-26",36.130001
"1726","2016-09-27",36.09
"1727","2016-09-28",36.299999
"1728","2016-09-29",35.93
"1729","2016-09-30",36.93
"1730","2016-10-03",36.939999
"1731","2016-10-04",36.810001
"1732","2016-10-05",36.599998
"1733","2016-10-06",35.689999
"1734","2016-10-07",34.990002
"1735","2016-10-10",34.990002
"1736","2016-10-11",34.09
"1737","2016-10-12",30.66
"1738","2016-10-13",31.190001
"1739","2016-10-14",31.01
"1740","2016-10-17",30.959999
"1741","2016-10-18",30.99
"1742","2016-10-19",31.110001
"1743","2016-10-20",31.33
"1744","2016-10-21",31.799999
"1745","2016-10-24",31.24
"1746","2016-10-25",30.67
"1747","2016-10-26",30.18
"1748","2016-10-27",29.91
"1749","2016-10-28",31.780001
"1750","2016-10-31",32.060001
"1751","2016-11-01",31.76
"1752","2016-11-02",31.1
"1753","2016-11-03",30.799999
"1754","2016-11-04",30.879999
"1755","2016-11-07",31.450001
"1756","2016-11-08",31.33
"1757","2016-11-09",31.75
"1758","2016-11-10",31.389999
"1759","2016-11-11",31.860001
"1760","2016-11-14",31.639999
"1761","2016-11-15",32.16
"1762","2016-11-16",32.540001
"1763","2016-11-17",31.639999
"1764","2016-11-18",30.959999
"1765","2016-11-21",30.67
"1766","2016-11-22",31.15
"1767","2016-11-23",30.84
"1768","2016-11-25",30.57
"1769","2016-11-28",30.24
"1770","2016-11-29",30.24
"1771","2016-11-30",30.1
"1772","2016-12-01",29.049999
"1773","2016-12-02",29.57
"1774","2016-12-05",30.219999
"1775","2016-12-06",29.93
"1776","2016-12-07",30.76
"1777","2016-12-08",30.559999
"1778","2016-12-09",30.690001
"1779","2016-12-12",29.969999
"1780","2016-12-13",30.549999
"1781","2016-12-14",29.719999
"1782","2016-12-15",29.959999
"1783","2016-12-16",29.77
"1784","2016-12-19",29.790001
"1785","2016-12-20",29.68
"1786","2016-12-21",29.549999
"1787","2016-12-22",28.610001
"1788","2016-12-23",29.17
"1789","2016-12-27",30.08
"1790","2016-12-28",30.35
"1791","2016-12-29",30.299999
"1792","2016-12-30",30.120001
"1793","2017-01-03",30.120001
"1794","2017-01-04",30.42
"1795","2017-01-05",30.83
"1796","2017-01-06",31.01
"1797","2017-01-09",31.309999
"1798","2017-01-10",31.959999
"1799","2017-01-11",32.119999
"1800","2017-01-12",31.85
"1801","2017-01-13",32.290001
"1802","2017-01-17",31.700001
"1803","2017-01-18",31.85
"1804","2017-01-19",32.349998
"1805","2017-01-20",32.32
"1806","2017-01-23",32.189999
"1807","2017-01-24",32.66
"1808","2017-01-25",32.810001
"1809","2017-01-26",32.57
"1810","2017-01-27",32.779999
"1811","2017-01-30",32.810001
"1812","2017-01-31",33.259998
"1813","2017-02-01",33.099998
"1814","2017-02-02",33.18
"1815","2017-02-03",37.720001
"1816","2017-02-06",37.830002
"1817","2017-02-07",37.759998
"1818","2017-02-08",37.419998
"1819","2017-02-09",37.990002
"1820","2017-02-10",37.68
"1821","2017-02-13",37.799999
"1822","2017-02-14",37.77
"1823","2017-02-15",37.950001
"1824","2017-02-16",37.240002
"1825","2017-02-17",37.459999
"1826","2017-02-21",37.380001
"1827","2017-02-22",37.240002
"1828","2017-02-23",37.23
"1829","2017-02-24",37.150002
"1830","2017-02-27",37.439999
"1831","2017-02-28",37.349998
"1832","2017-03-01",37.310001
"1833","2017-03-02",36.740002
"1834","2017-03-03",36.279999
"1835","2017-03-06",36.34
"1836","2017-03-07",36.43
"1837","2017-03-08",37.240002
"1838","2017-03-09",36.669998
"1839","2017-03-10",36.959999
"1840","2017-03-13",36.93
"1841","2017-03-14",36.66
"1842","2017-03-15",36.869999
"1843","2017-03-16",37.290001
"1844","2017-03-17",37.130001
"1845","2017-03-20",36.98
"1846","2017-03-21",36.110001
"1847","2017-03-22",36.490002
"1848","2017-03-23",36.380001
"1849","2017-03-24",36.299999
"1850","2017-03-27",36.34
"1851","2017-03-28",36.560001
"1852","2017-03-29",38.310001
"1853","2017-03-30",37.849998
"1854","2017-03-31",38.349998
"1855","2017-04-03",38.259998
"1856","2017-04-04",37.650002
"1857","2017-04-05",37.439999
"1858","2017-04-06",37.23
"1859","2017-04-07",37.419998
"1860","2017-04-10",37.220001
"1861","2017-04-11",37.619999
"1862","2017-04-12",37.470001
"1863","2017-04-13",37.32
"1864","2017-04-17",38.07
"1865","2017-04-18",38.52
"1866","2017-04-19",38.43
"1867","2017-04-20",38.509998
"1868","2017-04-21",39.529999
"1869","2017-04-24",39.91
"1870","2017-04-25",40.27
"1871","2017-04-26",39.900002
"1872","2017-04-27",40.419998
"1873","2017-04-28",39
