"","date","M"
"974","2010-11-11",24.92
"975","2010-11-12",25.059999
"976","2010-11-15",24.700001
"977","2010-11-16",24.15
"978","2010-11-17",24.65
"979","2010-11-18",24.73
"980","2010-11-19",25.08
"981","2010-11-22",25.639999
"982","2010-11-23",25.450001
"983","2010-11-24",25.889999
"984","2010-11-26",26
"985","2010-11-29",25.42
"986","2010-11-30",25.68
"987","2010-12-01",25.799999
"988","2010-12-02",25.540001
"989","2010-12-03",25.059999
"990","2010-12-06",25.18
"991","2010-12-07",25.58
"992","2010-12-08",25.49
"993","2010-12-09",25.440001
"994","2010-12-10",25.49
"995","2010-12-13",24.950001
"996","2010-12-14",25.18
"997","2010-12-15",25.27
"998","2010-12-16",25.73
"999","2010-12-17",25.889999
"1000","2010-12-20",25.6
"1001","2010-12-21",25.98
"1002","2010-12-22",25.49
"1003","2010-12-23",25.16
"1004","2010-12-27",25.16
"1005","2010-12-28",25
"1006","2010-12-29",25.040001
"1007","2010-12-30",25.24
"1008","2010-12-31",25.299999
"1009","2011-01-03",25.440001
"1010","2011-01-04",25.09
"1011","2011-01-05",24.969999
"1012","2011-01-06",23.969999
"1013","2011-01-07",23.309999
"1014","2011-01-10",23.48
"1015","2011-01-11",23.24
"1016","2011-01-12",23.219999
"1017","2011-01-13",22.99
"1018","2011-01-14",23.08
"1019","2011-01-18",23.4
"1020","2011-01-19",22.92
"1021","2011-01-20",23.4
"1022","2011-01-21",23.139999
"1023","2011-01-24",23.459999
"1024","2011-01-25",23.33
"1025","2011-01-26",23.559999
"1026","2011-01-27",23.860001
"1027","2011-01-28",22.99
"1028","2011-01-31",23.15
"1029","2011-02-01",22.74
"1030","2011-02-02",22.01
"1031","2011-02-03",22.24
"1032","2011-02-04",22.82
"1033","2011-02-07",23.51
"1034","2011-02-08",24.26
"1035","2011-02-09",23.9
"1036","2011-02-10",24.219999
"1037","2011-02-11",24.620001
"1038","2011-02-14",23.870001
"1039","2011-02-15",23.549999
"1040","2011-02-16",23.940001
"1041","2011-02-17",24.059999
"1042","2011-02-18",23.75
"1043","2011-02-22",23.459999
"1044","2011-02-23",23.209999
"1045","2011-02-24",23.17
"1046","2011-02-25",23.6
"1047","2011-02-28",23.9
"1048","2011-03-01",23.34
"1049","2011-03-02",23.58
"1050","2011-03-03",23.639999
"1051","2011-03-04",23.360001
"1052","2011-03-07",23.26
"1053","2011-03-08",23.370001
"1054","2011-03-09",24.08
"1055","2011-03-10",23.6
"1056","2011-03-11",23.74
"1057","2011-03-14",23.469999
"1058","2011-03-15",23.25
"1059","2011-03-16",23.190001
"1060","2011-03-17",23.110001
"1061","2011-03-18",22.99
"1062","2011-03-21",23.41
"1063","2011-03-22",22.870001
"1064","2011-03-23",22.950001
"1065","2011-03-24",23.059999
"1066","2011-03-25",23.43
"1067","2011-03-28",23.16
"1068","2011-03-29",23.639999
"1069","2011-03-30",24.24
"1070","2011-03-31",24.26
"1071","2011-04-01",24.35
"1072","2011-04-04",23.93
"1073","2011-04-05",24.6
"1074","2011-04-06",25.190001
"1075","2011-04-07",25.4
"1076","2011-04-08",24.83
"1077","2011-04-11",24.99
"1078","2011-04-12",24.709999
"1079","2011-04-13",24.68
"1080","2011-04-14",24.440001
"1081","2011-04-15",24.4
"1082","2011-04-18",23.92
"1083","2011-04-19",23.92
"1084","2011-04-20",24.51
"1085","2011-04-21",24.16
"1086","2011-04-25",23.99
"1087","2011-04-26",24.49
"1088","2011-04-27",24.57
"1089","2011-04-28",24.209999
"1090","2011-04-29",23.91
"1091","2011-05-02",24.18
"1092","2011-05-03",24.98
"1093","2011-05-04",25.4
"1094","2011-05-05",26.35
"1095","2011-05-06",26.08
"1096","2011-05-09",26.18
"1097","2011-05-10",26.33
"1098","2011-05-11",28.360001
"1099","2011-05-12",28.620001
"1100","2011-05-13",28.459999
"1101","2011-05-16",28.059999
"1102","2011-05-17",28.4
"1103","2011-05-18",29.200001
"1104","2011-05-19",29.5
"1105","2011-05-20",28.629999
"1106","2011-05-23",28.58
"1107","2011-05-24",28.290001
"1108","2011-05-25",28.27
"1109","2011-05-26",28.65
"1110","2011-05-27",28.91
"1111","2011-05-31",28.879999
"1112","2011-06-01",28.280001
"1113","2011-06-02",28.02
"1114","2011-06-03",27.540001
"1115","2011-06-06",26.950001
"1116","2011-06-07",27.780001
"1117","2011-06-08",27.82
"1118","2011-06-09",28.129999
"1119","2011-06-10",27.23
"1120","2011-06-13",27.129999
"1121","2011-06-14",27.889999
"1122","2011-06-15",27.290001
"1123","2011-06-16",26.879999
"1124","2011-06-17",27.27
"1125","2011-06-20",27.65
"1126","2011-06-21",28.26
"1127","2011-06-22",28.1
"1128","2011-06-23",28.700001
"1129","2011-06-24",28.02
"1130","2011-06-27",28.15
"1131","2011-06-28",28.73
"1132","2011-06-29",28.76
"1133","2011-06-30",29.24
"1134","2011-07-01",29.879999
"1135","2011-07-05",29.6
"1136","2011-07-06",28.870001
"1137","2011-07-07",30.459999
"1138","2011-07-08",30.42
"1139","2011-07-11",29.6
"1140","2011-07-12",29.66
"1141","2011-07-13",29.82
"1142","2011-07-14",30.059999
"1143","2011-07-15",29.98
"1144","2011-07-18",29.690001
"1145","2011-07-19",30.139999
"1146","2011-07-20",29.6
"1147","2011-07-21",29.940001
"1148","2011-07-22",30.5
"1149","2011-07-25",29.940001
"1150","2011-07-26",29.92
"1151","2011-07-27",29.190001
"1152","2011-07-28",28.99
"1153","2011-07-29",28.870001
"1154","2011-08-01",29.280001
"1155","2011-08-02",27.629999
"1156","2011-08-03",27.83
"1157","2011-08-04",26.129999
"1158","2011-08-05",26.540001
"1159","2011-08-08",24.129999
"1160","2011-08-09",25.440001
"1161","2011-08-10",24.52
"1162","2011-08-11",25.48
"1163","2011-08-12",25.549999
"1164","2011-08-15",25.74
"1165","2011-08-16",25.190001
"1166","2011-08-17",24.58
"1167","2011-08-18",23.07
"1168","2011-08-19",23.18
"1169","2011-08-22",23.42
"1170","2011-08-23",24.309999
"1171","2011-08-24",25.190001
"1172","2011-08-25",24.450001
"1173","2011-08-26",24.9
"1174","2011-08-29",26.030001
"1175","2011-08-30",26.25
"1176","2011-08-31",25.950001
"1177","2011-09-01",26.49
"1178","2011-09-02",25.360001
"1179","2011-09-06",24.84
"1180","2011-09-07",26.24
"1181","2011-09-08",25.790001
"1182","2011-09-09",25.17
"1183","2011-09-12",25.690001
"1184","2011-09-13",25.35
"1185","2011-09-14",26.18
"1186","2011-09-15",27.48
"1187","2011-09-16",27.74
"1188","2011-09-19",27.559999
"1189","2011-09-20",27.34
"1190","2011-09-21",26.120001
"1191","2011-09-22",24.99
"1192","2011-09-23",25.620001
"1193","2011-09-26",27.32
"1194","2011-09-27",27.18
"1195","2011-09-28",27.18
"1196","2011-09-29",27.26
"1197","2011-09-30",26.32
"1198","2011-10-03",25.370001
"1199","2011-10-04",26.17
"1200","2011-10-05",26.17
"1201","2011-10-06",26.440001
"1202","2011-10-07",26.950001
"1203","2011-10-10",27.700001
"1204","2011-10-11",27.940001
"1205","2011-10-12",28.42
"1206","2011-10-13",28.35
"1207","2011-10-14",29.26
"1208","2011-10-17",28.85
"1209","2011-10-18",29.959999
"1210","2011-10-19",29.42
"1211","2011-10-20",29.540001
"1212","2011-10-21",29.84
"1213","2011-10-24",31.120001
"1214","2011-10-25",30.559999
"1215","2011-10-26",30.559999
"1216","2011-10-27",31.92
"1217","2011-10-28",31.459999
"1218","2011-10-31",30.530001
"1219","2011-11-01",30.059999
"1220","2011-11-02",30.42
"1221","2011-11-03",31.469999
"1222","2011-11-04",31.360001
"1223","2011-11-07",32.349998
"1224","2011-11-08",32.16
"1225","2011-11-09",30.450001
"1226","2011-11-10",30.77
"1227","2011-11-11",31.139999
"1228","2011-11-14",30.549999
"1229","2011-11-15",30.940001
"1230","2011-11-16",30.719999
"1231","2011-11-17",30.42
"1232","2011-11-18",30.360001
"1233","2011-11-21",31.01
"1234","2011-11-22",30.48
"1235","2011-11-23",29.559999
"1236","2011-11-25",29.450001
"1237","2011-11-28",30.84
"1238","2011-11-29",31.030001
"1239","2011-11-30",32.330002
"1240","2011-12-01",32.16
"1241","2011-12-02",32.540001
"1242","2011-12-05",33.139999
"1243","2011-12-06",32.950001
"1244","2011-12-07",32.75
"1245","2011-12-08",32.290001
"1246","2011-12-09",32.790001
"1247","2011-12-12",32.419998
"1248","2011-12-13",30.709999
"1249","2011-12-14",30.82
"1250","2011-12-15",31.469999
"1251","2011-12-16",31.030001
"1252","2011-12-19",30.57
"1253","2011-12-20",31.84
"1254","2011-12-21",32.040001
"1255","2011-12-22",31.870001
"1256","2011-12-23",32.200001
"1257","2011-12-27",32.279999
"1258","2011-12-28",32.669998
"1259","2011-12-29",32.490002
"1260","2011-12-30",32.18
"1261","2012-01-03",32.68
"1262","2012-01-04",32.650002
"1263","2012-01-05",33.919998
"1264","2012-01-06",34.560001
"1265","2012-01-09",34.459999
"1266","2012-01-10",34.869999
"1267","2012-01-11",34.84
"1268","2012-01-12",35.040001
"1269","2012-01-13",34.419998
"1270","2012-01-17",34.68
"1271","2012-01-18",35.369999
"1272","2012-01-19",35.82
"1273","2012-01-20",35.380001
"1274","2012-01-23",35.09
"1275","2012-01-24",35.279999
"1276","2012-01-25",34.189999
"1277","2012-01-26",33.27
"1278","2012-01-27",33.82
"1279","2012-01-30",34.32
"1280","2012-01-31",33.689999
"1281","2012-02-01",33.990002
"1282","2012-02-02",35.23
"1283","2012-02-03",36.119999
"1284","2012-02-06",35.720001
"1285","2012-02-07",35.869999
"1286","2012-02-08",35.860001
"1287","2012-02-09",36.209999
"1288","2012-02-10",35.68
"1289","2012-02-13",35.799999
"1290","2012-02-14",35.560001
"1291","2012-02-15",34.970001
"1292","2012-02-16",35.299999
"1293","2012-02-17",36.25
"1294","2012-02-21",36.689999
"1295","2012-02-22",37.68
"1296","2012-02-23",36.990002
"1297","2012-02-24",37.060001
"1298","2012-02-27",37.369999
"1299","2012-02-28",37.84
"1300","2012-02-29",37.970001
"1301","2012-03-01",38.849998
"1302","2012-03-02",38.310001
"1303","2012-03-05",38.240002
"1304","2012-03-06",37.279999
"1305","2012-03-07",38.470001
"1306","2012-03-08",39.299999
"1307","2012-03-09",39.669998
"1308","2012-03-12",39.580002
"1309","2012-03-13",39.57
"1310","2012-03-14",39.91
"1311","2012-03-15",39.77
"1312","2012-03-16",39.73
"1313","2012-03-19",39.619999
"1314","2012-03-20",39.700001
"1315","2012-03-21",40.470001
"1316","2012-03-22",40.060001
"1317","2012-03-23",39.84
"1318","2012-03-26",40.439999
"1319","2012-03-27",40.419998
"1320","2012-03-28",40.040001
"1321","2012-03-29",39.93
"1322","2012-03-30",39.73
"1323","2012-04-02",40.240002
"1324","2012-04-03",40.889999
"1325","2012-04-04",40.900002
"1326","2012-04-05",40.869999
"1327","2012-04-09",39.98
"1328","2012-04-10",38.560001
"1329","2012-04-11",39.389999
"1330","2012-04-12",40.330002
"1331","2012-04-13",39.98
"1332","2012-04-16",40.009998
"1333","2012-04-17",40.18
"1334","2012-04-18",40.130001
"1335","2012-04-19",39.650002
"1336","2012-04-20",39.099998
"1337","2012-04-23",38.759998
"1338","2012-04-24",38.82
"1339","2012-04-25",39.939999
"1340","2012-04-26",40.650002
"1341","2012-04-27",41.18
"1342","2012-04-30",41.02
"1343","2012-05-01",41.439999
"1344","2012-05-02",41.27
"1345","2012-05-03",41.549999
"1346","2012-05-04",41.110001
"1347","2012-05-07",40.290001
"1348","2012-05-08",39.509998
"1349","2012-05-09",38.049999
"1350","2012-05-10",37.830002
"1351","2012-05-11",37.98
"1352","2012-05-14",36.68
"1353","2012-05-15",37.009998
"1354","2012-05-16",37.290001
"1355","2012-05-17",35.43
"1356","2012-05-18",35.240002
"1357","2012-05-21",36.279999
"1358","2012-05-22",36.470001
"1359","2012-05-23",37.049999
"1360","2012-05-24",38.02
"1361","2012-05-25",37.759998
"1362","2012-05-29",38.990002
"1363","2012-05-30",38.299999
"1364","2012-05-31",38.049999
"1365","2012-06-01",36.849998
"1366","2012-06-04",36.419998
"1367","2012-06-05",36.580002
"1368","2012-06-06",37.380001
"1369","2012-06-07",36.490002
"1370","2012-06-08",37.209999
"1371","2012-06-11",36.360001
"1372","2012-06-12",36.919998
"1373","2012-06-13",35.060001
"1374","2012-06-14",35.82
"1375","2012-06-15",36.060001
"1376","2012-06-18",36.610001
"1377","2012-06-19",37.169998
"1378","2012-06-20",36.990002
"1379","2012-06-21",34.919998
"1380","2012-06-22",33.779999
"1381","2012-06-25",33.82
"1382","2012-06-26",34.200001
"1383","2012-06-27",33.139999
"1384","2012-06-28",33.450001
"1385","2012-06-29",34.349998
"1386","2012-07-02",33.889999
"1387","2012-07-03",33.360001
"1388","2012-07-05",34.27
"1389","2012-07-06",34.029999
"1390","2012-07-09",34.200001
"1391","2012-07-10",34.59
"1392","2012-07-11",33.150002
"1393","2012-07-12",32.830002
"1394","2012-07-13",33.639999
"1395","2012-07-16",33.919998
"1396","2012-07-17",34.189999
"1397","2012-07-18",34.810001
"1398","2012-07-19",35.490002
"1399","2012-07-20",35.599998
"1400","2012-07-23",35.029999
"1401","2012-07-24",34.43
"1402","2012-07-25",34.540001
"1403","2012-07-26",35.580002
"1404","2012-07-27",36.540001
"1405","2012-07-30",36.66
"1406","2012-07-31",35.84
"1407","2012-08-01",35.060001
"1408","2012-08-02",36.400002
"1409","2012-08-03",37.259998
"1410","2012-08-06",36.84
"1411","2012-08-07",37
"1412","2012-08-08",38.009998
"1413","2012-08-09",38.119999
"1414","2012-08-10",38
"1415","2012-08-13",37.869999
"1416","2012-08-14",38.240002
"1417","2012-08-15",38.540001
"1418","2012-08-16",38.740002
"1419","2012-08-17",38.950001
"1420","2012-08-20",38.84
"1421","2012-08-21",39.279999
"1422","2012-08-22",39.330002
"1423","2012-08-23",38.919998
"1424","2012-08-24",39.75
"1425","2012-08-27",39.630001
"1426","2012-08-28",40.419998
"1427","2012-08-29",40.470001
"1428","2012-08-30",40.299999
"1429","2012-08-31",40.310001
"1430","2012-09-04",40.220001
"1431","2012-09-05",39.869999
"1432","2012-09-06",40.349998
"1433","2012-09-07",40.459999
"1434","2012-09-10",39.990002
"1435","2012-09-11",39.27
"1436","2012-09-12",39.220001
"1437","2012-09-13",39.279999
"1438","2012-09-14",39.240002
"1439","2012-09-17",38.549999
"1440","2012-09-18",38.5
"1441","2012-09-19",39.040001
"1442","2012-09-20",38.650002
"1443","2012-09-21",38.389999
"1444","2012-09-24",37.810001
"1445","2012-09-25",37.75
"1446","2012-09-26",37.75
"1447","2012-09-27",37.509998
"1448","2012-09-28",37.619999
"1449","2012-10-01",38.580002
"1450","2012-10-02",38.68
"1451","2012-10-03",39.490002
"1452","2012-10-04",39.669998
"1453","2012-10-05",39.610001
"1454","2012-10-08",39.310001
"1455","2012-10-09",39.630001
"1456","2012-10-10",39
"1457","2012-10-11",39.23
"1458","2012-10-12",39.41
"1459","2012-10-15",39.91
"1460","2012-10-16",40.470001
"1461","2012-10-17",40.84
"1462","2012-10-18",40.459999
"1463","2012-10-19",39.990002
"1464","2012-10-22",39.990002
"1465","2012-10-23",39.459999
"1466","2012-10-24",38.880001
"1467","2012-10-25",38.68
"1468","2012-10-26",38.48
"1469","2012-10-31",38.07
"1470","2012-11-01",40.52
"1471","2012-11-02",40.610001
"1472","2012-11-05",41.16
"1473","2012-11-06",41.380001
"1474","2012-11-07",40.450001
"1475","2012-11-08",39.009998
"1476","2012-11-09",38.93
"1477","2012-11-12",38.700001
"1478","2012-11-13",39.080002
"1479","2012-11-14",38.900002
"1480","2012-11-15",39.34
"1481","2012-11-16",40.18
"1482","2012-11-19",40.93
"1483","2012-11-20",40.77
"1484","2012-11-21",41.009998
"1485","2012-11-23",41.73
"1486","2012-11-26",39.860001
"1487","2012-11-27",39.630001
"1488","2012-11-28",40.360001
"1489","2012-11-29",38.619999
"1490","2012-11-30",38.700001
"1491","2012-12-03",38.099998
"1492","2012-12-04",38.27
"1493","2012-12-05",38.869999
"1494","2012-12-06",38.919998
"1495","2012-12-07",39.41
"1496","2012-12-10",39.349998
"1497","2012-12-11",38.860001
"1498","2012-12-12",38.860001
"1499","2012-12-13",38.220001
"1500","2012-12-14",38.07
"1501","2012-12-17",38.709999
"1502","2012-12-18",39.110001
"1503","2012-12-19",38.77
"1504","2012-12-20",37.91
"1505","2012-12-21",37.509998
"1506","2012-12-24",37.52
"1507","2012-12-26",37.130001
"1508","2012-12-27",37.080002
"1509","2012-12-28",37.360001
"1510","2012-12-31",39.02
"1511","2013-01-02",38.310001
"1512","2013-01-03",37.470001
"1513","2013-01-04",37.939999
"1514","2013-01-07",37.650002
"1515","2013-01-08",37.049999
"1516","2013-01-09",36.689999
"1517","2013-01-10",37.25
"1518","2013-01-11",36.889999
"1519","2013-01-14",37.080002
"1520","2013-01-15",37.91
"1521","2013-01-16",38.43
"1522","2013-01-17",38.07
"1523","2013-01-18",38.419998
"1524","2013-01-22",38.18
"1525","2013-01-23",38.23
"1526","2013-01-24",39
"1527","2013-01-25",38.740002
"1528","2013-01-28",39.389999
"1529","2013-01-29",39.950001
"1530","2013-01-30",39.540001
"1531","2013-01-31",39.509998
"1532","2013-02-01",39.509998
"1533","2013-02-04",38.720001
"1534","2013-02-05",39.849998
"1535","2013-02-06",39.48
"1536","2013-02-07",40.27
"1537","2013-02-08",39.919998
"1538","2013-02-11",40.240002
"1539","2013-02-12",40.110001
"1540","2013-02-13",39.959999
"1541","2013-02-14",39.540001
"1542","2013-02-15",39.119999
"1543","2013-02-19",40.43
"1544","2013-02-20",39.509998
"1545","2013-02-21",39.330002
"1546","2013-02-22",39.080002
"1547","2013-02-25",38.52
"1548","2013-02-26",39.59
"1549","2013-02-27",40.580002
"1550","2013-02-28",41.099998
"1551","2013-03-01",40.68
"1552","2013-03-04",41.540001
"1553","2013-03-05",41.720001
"1554","2013-03-06",41.080002
"1555","2013-03-07",41.23
"1556","2013-03-08",41.669998
"1557","2013-03-11",41.709999
"1558","2013-03-12",41.970001
"1559","2013-03-13",42.110001
"1560","2013-03-14",42.150002
"1561","2013-03-15",41.779999
"1562","2013-03-18",41.580002
"1563","2013-03-19",41.669998
"1564","2013-03-20",42.549999
"1565","2013-03-21",42.169998
"1566","2013-03-22",42.66
"1567","2013-03-25",42.360001
"1568","2013-03-26",41.990002
"1569","2013-03-27",41.73
"1570","2013-03-28",41.84
"1571","2013-04-01",41.630001
"1572","2013-04-02",42.029999
"1573","2013-04-03",42.389999
"1574","2013-04-04",43.560001
"1575","2013-04-05",43.389999
"1576","2013-04-08",43.990002
"1577","2013-04-09",43.669998
"1578","2013-04-10",44.360001
"1579","2013-04-11",44.310001
"1580","2013-04-12",44.43
"1581","2013-04-15",43.419998
"1582","2013-04-16",43.93
"1583","2013-04-17",43.610001
"1584","2013-04-18",42.939999
"1585","2013-04-19",43.540001
"1586","2013-04-22",43.540001
"1587","2013-04-23",43.950001
"1588","2013-04-24",43.889999
"1589","2013-04-25",44.779999
"1590","2013-04-26",44.630001
"1591","2013-04-29",45.07
"1592","2013-04-30",44.599998
"1593","2013-05-01",44.700001
"1594","2013-05-02",44.779999
"1595","2013-05-03",46.23
"1596","2013-05-06",46
"1597","2013-05-07",46.5
"1598","2013-05-08",46.639999
"1599","2013-05-09",46.450001
"1600","2013-05-10",47.23
"1601","2013-05-13",46.880001
"1602","2013-05-14",47.389999
"1603","2013-05-15",48.57
"1604","2013-05-16",47.880001
"1605","2013-05-17",48.669998
"1606","2013-05-20",48.849998
"1607","2013-05-21",49.43
"1608","2013-05-22",49
"1609","2013-05-23",48.98
"1610","2013-05-24",49.209999
"1611","2013-05-28",49.419998
"1612","2013-05-29",48.849998
"1613","2013-05-30",49.189999
"1614","2013-05-31",48.34
"1615","2013-06-03",48.75
"1616","2013-06-04",48.389999
"1617","2013-06-05",47.360001
"1618","2013-06-06",48.389999
"1619","2013-06-07",48.610001
"1620","2013-06-10",48.93
"1621","2013-06-11",48.560001
"1622","2013-06-12",48.060001
"1623","2013-06-13",48.759998
"1624","2013-06-14",48.48
"1625","2013-06-17",48.810001
"1626","2013-06-18",49.32
"1627","2013-06-19",48.330002
"1628","2013-06-20",46.82
"1629","2013-06-21",46.860001
"1630","2013-06-24",46.139999
"1631","2013-06-25",46.580002
"1632","2013-06-26",47.73
"1633","2013-06-27",48.150002
"1634","2013-06-28",48
"1635","2013-07-01",48.259998
"1636","2013-07-02",48.400002
"1637","2013-07-03",48.48
"1638","2013-07-05",49.18
"1639","2013-07-08",50.27
"1640","2013-07-09",50.369999
"1641","2013-07-10",49.470001
"1642","2013-07-11",49.689999
"1643","2013-07-12",49.43
"1644","2013-07-15",50.220001
"1645","2013-07-16",49.75
"1646","2013-07-17",49.529999
"1647","2013-07-18",49.209999
"1648","2013-07-19",49.029999
"1649","2013-07-22",48.91
"1650","2013-07-23",48.790001
"1651","2013-07-24",48.299999
"1652","2013-07-25",48
"1653","2013-07-26",48.169998
"1654","2013-07-29",48.27
"1655","2013-07-30",48.16
"1656","2013-07-31",48.34
"1657","2013-08-01",49.27
"1658","2013-08-02",49.459999
"1659","2013-08-05",49.669998
"1660","2013-08-06",48.439999
"1661","2013-08-07",47.830002
"1662","2013-08-08",48.23
"1663","2013-08-09",48.52
"1664","2013-08-12",48.110001
"1665","2013-08-13",48.5
"1666","2013-08-14",46.330002
"1667","2013-08-15",46.299999
"1668","2013-08-16",44.990002
"1669","2013-08-19",44.950001
"1670","2013-08-20",45.610001
"1671","2013-08-21",44.93
"1672","2013-08-22",44.950001
"1673","2013-08-23",44.790001
"1674","2013-08-26",44.16
"1675","2013-08-27",43.470001
"1676","2013-08-28",44.32
"1677","2013-08-29",44.610001
"1678","2013-08-30",44.43
"1679","2013-09-03",44.279999
"1680","2013-09-04",44.799999
"1681","2013-09-05",46.02
"1682","2013-09-06",45.080002
"1683","2013-09-09",45.400002
"1684","2013-09-10",44.580002
"1685","2013-09-11",44.139999
"1686","2013-09-12",43.529999
"1687","2013-09-13",44.700001
"1688","2013-09-16",44.970001
"1689","2013-09-17",45.049999
"1690","2013-09-18",45.580002
"1691","2013-09-19",45.450001
"1692","2013-09-20",44.619999
"1693","2013-09-23",44.689999
"1694","2013-09-24",43.580002
"1695","2013-09-25",42.799999
"1696","2013-09-26",43.32
"1697","2013-09-27",43.52
"1698","2013-09-30",43.27
"1699","2013-10-01",43.439999
"1700","2013-10-02",43.970001
"1701","2013-10-03",44.209999
"1702","2013-10-04",44.07
"1703","2013-10-07",42.990002
"1704","2013-10-08",42.450001
"1705","2013-10-09",42.360001
"1706","2013-10-10",43.209999
"1707","2013-10-11",42.639999
"1708","2013-10-14",42.580002
"1709","2013-10-15",42.48
"1710","2013-10-16",43.790001
"1711","2013-10-17",44.459999
"1712","2013-10-18",44.389999
"1713","2013-10-21",44.240002
"1714","2013-10-22",44.599998
"1715","2013-10-23",44.540001
"1716","2013-10-24",45.099998
"1717","2013-10-25",44.889999
"1718","2013-10-28",45.439999
"1719","2013-10-29",46.130001
"1720","2013-10-30",46.400002
"1721","2013-10-31",46.110001
"1722","2013-11-01",45.959999
"1723","2013-11-04",46.490002
"1724","2013-11-05",46.139999
"1725","2013-11-06",46.400002
"1726","2013-11-07",45.959999
"1727","2013-11-08",46.18
"1728","2013-11-11",47.07
"1729","2013-11-12",46.330002
"1730","2013-11-13",50.68
"1731","2013-11-14",50.68
"1732","2013-11-15",51.09
"1733","2013-11-18",50.470001
"1734","2013-11-19",50.41
"1735","2013-11-20",50.959999
"1736","2013-11-21",50.810001
"1737","2013-11-22",51.259998
"1738","2013-11-25",52.279999
"1739","2013-11-26",52.939999
"1740","2013-11-27",53.540001
"1741","2013-11-29",53.259998
"1742","2013-12-02",52.439999
"1743","2013-12-03",52.810001
"1744","2013-12-04",52.040001
"1745","2013-12-05",51.540001
"1746","2013-12-06",51.830002
"1747","2013-12-09",52.189999
"1748","2013-12-10",51.779999
"1749","2013-12-11",52.080002
"1750","2013-12-12",51.650002
"1751","2013-12-13",51.41
"1752","2013-12-16",51.610001
"1753","2013-12-17",51.669998
"1754","2013-12-18",52.139999
"1755","2013-12-19",52.23
"1756","2013-12-20",52.27
"1757","2013-12-23",52.849998
"1758","2013-12-24",52.709999
"1759","2013-12-26",52.830002
"1760","2013-12-27",52.700001
"1761","2013-12-30",53.669998
"1762","2013-12-31",53.400002
"1763","2014-01-02",53.389999
"1764","2014-01-03",53.540001
"1765","2014-01-06",53.150002
"1766","2014-01-07",52.18
"1767","2014-01-08",51.84
"1768","2014-01-09",55.799999
"1769","2014-01-10",55.84
"1770","2014-01-13",55.259998
"1771","2014-01-14",55.75
"1772","2014-01-15",55.799999
"1773","2014-01-16",56.029999
"1774","2014-01-17",56.23
"1775","2014-01-21",55.560001
"1776","2014-01-22",55.380001
"1777","2014-01-23",55.049999
"1778","2014-01-24",54.419998
"1779","2014-01-27",54.18
"1780","2014-01-28",54.470001
"1781","2014-01-29",53.389999
"1782","2014-01-30",53.91
"1783","2014-01-31",53.200001
"1784","2014-02-03",50.91
"1785","2014-02-04",50.970001
"1786","2014-02-05",51.349998
"1787","2014-02-06",52.540001
"1788","2014-02-07",53.09
"1789","2014-02-10",52.91
"1790","2014-02-11",53.57
"1791","2014-02-12",52.82
"1792","2014-02-13",53.139999
"1793","2014-02-14",53.400002
"1794","2014-02-18",53.150002
"1795","2014-02-19",53.34
"1796","2014-02-20",53.459999
"1797","2014-02-21",53.709999
"1798","2014-02-24",53.060001
"1799","2014-02-25",56.25
"1800","2014-02-26",57.959999
"1801","2014-02-27",57.860001
"1802","2014-02-28",57.860001
"1803","2014-03-03",57.619999
"1804","2014-03-04",57.650002
"1805","2014-03-05",57.32
"1806","2014-03-06",57.299999
"1807","2014-03-07",58.049999
"1808","2014-03-10",58.119999
"1809","2014-03-11",58.939999
"1810","2014-03-12",58.759998
"1811","2014-03-13",58.209999
"1812","2014-03-14",58.580002
"1813","2014-03-17",58.900002
"1814","2014-03-18",58.880001
"1815","2014-03-19",58.549999
"1816","2014-03-20",58.700001
"1817","2014-03-21",58.970001
"1818","2014-03-24",58.41
"1819","2014-03-25",58.009998
"1820","2014-03-26",58.09
"1821","2014-03-27",58.400002
"1822","2014-03-28",58.919998
"1823","2014-03-31",59.290001
"1824","2014-04-01",59.509998
"1825","2014-04-02",60.639999
"1826","2014-04-03",60.599998
"1827","2014-04-04",59.740002
"1828","2014-04-07",58.259998
"1829","2014-04-08",58.380001
"1830","2014-04-09",58.84
"1831","2014-04-10",58.07
"1832","2014-04-11",56.900002
"1833","2014-04-14",56.98
"1834","2014-04-15",57.580002
"1835","2014-04-16",58.66
"1836","2014-04-17",56.830002
"1837","2014-04-21",57.330002
"1838","2014-04-22",57.52
"1839","2014-04-23",58.119999
"1840","2014-04-24",58.049999
"1841","2014-04-25",57.57
"1842","2014-04-28",58.02
"1843","2014-04-29",58.099998
"1844","2014-04-30",57.43
"1845","2014-05-01",56.93
"1846","2014-05-02",57.189999
"1847","2014-05-05",56.669998
"1848","2014-05-06",55.099998
"1849","2014-05-07",55.23
"1850","2014-05-08",55.970001
"1851","2014-05-09",56.349998
"1852","2014-05-12",57.389999
"1853","2014-05-13",57.84
"1854","2014-05-14",57.830002
"1855","2014-05-15",57.060001
"1856","2014-05-16",58.07
"1857","2014-05-19",58.099998
"1858","2014-05-20",56.509998
"1859","2014-05-21",56.799999
"1860","2014-05-22",57.610001
"1861","2014-05-23",58.049999
"1862","2014-05-27",58.41
"1863","2014-05-28",58.599998
"1864","2014-05-29",59.16
"1865","2014-05-30",59.889999
"1866","2014-06-02",60.049999
"1867","2014-06-03",59.84
"1868","2014-06-04",60.02
"1869","2014-06-05",59.209999
"1870","2014-06-06",59.650002
"1871","2014-06-09",59.23
