"","date","MIND"
"994","2010-12-10",10.16
"995","2010-12-13",10.29
"996","2010-12-14",10.52
"997","2010-12-15",10.5
"998","2010-12-16",10.49
"999","2010-12-17",10.56
"1000","2010-12-20",10.49
"1001","2010-12-21",10.55
"1002","2010-12-22",10.67
"1003","2010-12-23",10.67
"1004","2010-12-27",10.76
"1005","2010-12-28",10.98
"1006","2010-12-29",11.21
"1007","2010-12-30",11.18
"1008","2010-12-31",11.58
"1009","2011-01-03",11.79
"1010","2011-01-04",11.77
"1011","2011-01-05",11.61
"1012","2011-01-06",10.99
"1013","2011-01-07",10.8
"1014","2011-01-10",10.72
"1015","2011-01-11",11.46
"1016","2011-01-12",11.14
"1017","2011-01-13",11.2
"1018","2011-01-14",11.15
"1019","2011-01-18",10.99
"1020","2011-01-19",11.11
"1021","2011-01-20",11.01
"1022","2011-01-21",11
"1023","2011-01-24",11.07
"1024","2011-01-25",11.03
"1025","2011-01-26",11.04
"1026","2011-01-27",11.04
"1027","2011-01-28",11.06
"1028","2011-01-31",11.02
"1029","2011-02-01",11.18
"1030","2011-02-02",10.96
"1031","2011-02-03",10.8
"1032","2011-02-04",10.85
"1033","2011-02-07",10.82
"1034","2011-02-08",10.78
"1035","2011-02-09",10.9
"1036","2011-02-10",10.79
"1037","2011-02-11",10.83
"1038","2011-02-14",10.89
"1039","2011-02-15",10.98
"1040","2011-02-16",10.93
"1041","2011-02-17",11.15
"1042","2011-02-18",11.25
"1043","2011-02-22",11.19
"1044","2011-02-23",11.12
"1045","2011-02-24",11.11
"1046","2011-02-25",10.95
"1047","2011-02-28",11.08
"1048","2011-03-01",11.11
"1049","2011-03-02",10.66
"1050","2011-03-03",10.65
"1051","2011-03-04",10.65
"1052","2011-03-07",10.87
"1053","2011-03-08",11.02
"1054","2011-03-09",11.08
"1055","2011-03-10",11
"1056","2011-03-11",11.04
"1057","2011-03-14",11.13
"1058","2011-03-15",11.01
"1059","2011-03-16",10.8
"1060","2011-03-17",11.05
"1061","2011-03-18",11.04
"1062","2011-03-21",11.14
"1063","2011-03-22",11.1
"1064","2011-03-23",11.14
"1065","2011-03-24",11.1
"1066","2011-03-25",11.45
"1067","2011-03-28",11.67
"1068","2011-03-29",12.02
"1069","2011-03-30",13.4
"1070","2011-03-31",13.65
"1071","2011-04-01",13.76
"1072","2011-04-04",14.03
"1073","2011-04-05",13.58
"1074","2011-04-06",14.2
"1075","2011-04-07",14.87
"1076","2011-04-08",14.72
"1077","2011-04-11",14.75
"1078","2011-04-12",14.59
"1079","2011-04-13",15
"1080","2011-04-14",15.94
"1081","2011-04-15",16.129999
"1082","2011-04-18",15.82
"1083","2011-04-19",15.99
"1084","2011-04-20",16
"1085","2011-04-21",15.82
"1086","2011-04-25",15.36
"1087","2011-04-26",16.1
"1088","2011-04-27",16.18
"1089","2011-04-28",16.299999
"1090","2011-04-29",15.98
"1091","2011-05-02",15.75
"1092","2011-05-03",15.55
"1093","2011-05-04",14.46
"1094","2011-05-05",14.3
"1095","2011-05-06",14.29
"1096","2011-05-09",14.19
"1097","2011-05-10",14.27
"1098","2011-05-11",14.11
"1099","2011-05-12",13.78
"1100","2011-05-13",13.73
"1101","2011-05-16",13.72
"1102","2011-05-17",13.22
"1103","2011-05-18",13.67
"1104","2011-05-19",14.3
"1105","2011-05-20",13.96
"1106","2011-05-23",13.83
"1107","2011-05-24",13.82
"1108","2011-05-25",14.27
"1109","2011-05-26",14.22
"1110","2011-05-27",14.52
"1111","2011-05-31",14.56
"1112","2011-06-01",14.45
"1113","2011-06-02",14.38
"1114","2011-06-03",14.27
"1115","2011-06-06",14.49
"1116","2011-06-07",15.22
"1117","2011-06-08",14.74
"1118","2011-06-09",15.06
"1119","2011-06-10",15.62
"1120","2011-06-13",16.120001
"1121","2011-06-14",17.07
"1122","2011-06-15",16.51
"1123","2011-06-16",15.99
"1124","2011-06-17",14.25
"1125","2011-06-20",14.58
"1126","2011-06-21",14.69
"1127","2011-06-22",15.01
"1128","2011-06-23",15.36
"1129","2011-06-24",15.67
"1130","2011-06-27",15.7
"1131","2011-06-28",16.32
"1132","2011-06-29",16.879999
"1133","2011-06-30",17.299999
"1134","2011-07-01",17.959999
"1135","2011-07-05",18.5
"1136","2011-07-06",18.9
"1137","2011-07-07",19.200001
"1138","2011-07-08",19.299999
"1139","2011-07-11",18.66
"1140","2011-07-12",18.4
"1141","2011-07-13",19.08
"1142","2011-07-14",18.93
"1143","2011-07-15",18.889999
"1144","2011-07-18",18.75
"1145","2011-07-19",19.25
"1146","2011-07-20",19.129999
"1147","2011-07-21",19.5
"1148","2011-07-22",19.77
"1149","2011-07-25",19.639999
"1150","2011-07-26",19.58
"1151","2011-07-27",19.15
"1152","2011-07-28",19.26
"1153","2011-07-29",18.16
"1154","2011-08-01",18.98
"1155","2011-08-02",18.75
"1156","2011-08-03",18.690001
"1157","2011-08-04",16.93
"1158","2011-08-05",16.290001
"1159","2011-08-08",14.55
"1160","2011-08-09",14.96
"1161","2011-08-10",14.9
"1162","2011-08-11",15.12
"1163","2011-08-12",16.440001
"1164","2011-08-15",17.33
"1165","2011-08-16",16.9
"1166","2011-08-17",16.75
"1167","2011-08-18",15.35
"1168","2011-08-19",14.66
"1169","2011-08-22",14.53
"1170","2011-08-23",15.57
"1171","2011-08-24",16.08
"1172","2011-08-25",15.04
"1173","2011-08-26",15.64
"1174","2011-08-29",16.65
"1175","2011-08-30",17.290001
"1176","2011-08-31",16.809999
"1177","2011-09-01",16.18
"1178","2011-09-02",15.31
"1179","2011-09-06",15.14
"1180","2011-09-07",16.629999
"1181","2011-09-08",15.02
"1182","2011-09-09",13.55
"1183","2011-09-12",13.69
"1184","2011-09-13",13.36
"1185","2011-09-14",13.92
"1186","2011-09-15",13.86
"1187","2011-09-16",13.96
"1188","2011-09-19",13.3
"1189","2011-09-20",12.77
"1190","2011-09-21",12.72
"1191","2011-09-22",12.08
"1192","2011-09-23",11.46
"1193","2011-09-26",12.19
"1194","2011-09-27",12.51
"1195","2011-09-28",11.77
"1196","2011-09-29",11.38
"1197","2011-09-30",11.2
"1198","2011-10-03",10
"1199","2011-10-04",10.52
"1200","2011-10-05",10.61
"1201","2011-10-06",11.42
"1202","2011-10-07",10.92
"1203","2011-10-10",11.41
"1204","2011-10-11",11.74
"1205","2011-10-12",12.41
"1206","2011-10-13",12.28
"1207","2011-10-14",12.65
"1208","2011-10-17",11.95
"1209","2011-10-18",12.06
"1210","2011-10-19",11.62
"1211","2011-10-20",11.58
"1212","2011-10-21",11.83
"1213","2011-10-24",12.89
"1214","2011-10-25",12.66
"1215","2011-10-26",13.16
"1216","2011-10-27",14.64
"1217","2011-10-28",15.15
"1218","2011-10-31",14.58
"1219","2011-11-01",13.57
"1220","2011-11-02",14.37
"1221","2011-11-03",15.33
"1222","2011-11-04",14.87
"1223","2011-11-07",15.45
"1224","2011-11-08",15.97
"1225","2011-11-09",15.05
"1226","2011-11-10",15.03
"1227","2011-11-11",15.53
"1228","2011-11-14",15.46
"1229","2011-11-15",15.46
"1230","2011-11-16",15.28
"1231","2011-11-17",14.37
"1232","2011-11-18",15.12
"1233","2011-11-21",14.68
"1234","2011-11-22",14.28
"1235","2011-11-23",13.62
"1236","2011-11-25",13.76
"1237","2011-11-28",14.16
"1238","2011-11-29",14.17
"1239","2011-11-30",14.64
"1240","2011-12-01",14.42
"1241","2011-12-02",15.36
"1242","2011-12-05",15.72
"1243","2011-12-06",16.34
"1244","2011-12-07",19.200001
"1245","2011-12-08",19.5
"1246","2011-12-09",20.540001
"1247","2011-12-12",20.620001
"1248","2011-12-13",20.299999
"1249","2011-12-14",20.02
"1250","2011-12-15",19.709999
"1251","2011-12-16",20
"1252","2011-12-19",19.85
"1253","2011-12-20",19.99
"1254","2011-12-21",22.01
"1255","2011-12-22",21.610001
"1256","2011-12-23",22.219999
"1257","2011-12-27",23.200001
"1258","2011-12-28",22.290001
"1259","2011-12-29",22.700001
"1260","2011-12-30",21.84
"1261","2012-01-03",22.299999
"1262","2012-01-04",23.17
"1263","2012-01-05",22.780001
"1264","2012-01-06",22.99
"1265","2012-01-09",23.84
"1266","2012-01-10",24.58
"1267","2012-01-11",24.25
"1268","2012-01-12",23.959999
"1269","2012-01-13",23.719999
"1270","2012-01-17",23.68
"1271","2012-01-18",23.76
"1272","2012-01-19",23.99
"1273","2012-01-20",24.299999
"1274","2012-01-23",23.98
"1275","2012-01-24",23.4
"1276","2012-01-25",23.25
"1277","2012-01-26",22.620001
"1278","2012-01-27",22.35
"1279","2012-01-30",22.24
"1280","2012-01-31",21.969999
"1281","2012-02-01",21.91
"1282","2012-02-02",21.700001
"1283","2012-02-03",22.99
"1284","2012-02-06",23.52
"1285","2012-02-07",22.93
"1286","2012-02-08",23.49
"1287","2012-02-09",23.190001
"1288","2012-02-10",22.879999
"1289","2012-02-13",23.690001
"1290","2012-02-14",23.26
"1291","2012-02-15",22.370001
"1292","2012-02-16",22.77
"1293","2012-02-17",22.74
"1294","2012-02-21",24.610001
"1295","2012-02-22",24.370001
"1296","2012-02-23",25.67
"1297","2012-02-24",26.09
"1298","2012-02-27",25.75
"1299","2012-02-28",24.77
"1300","2012-02-29",23.370001
"1301","2012-03-01",23.75
"1302","2012-03-02",21.889999
"1303","2012-03-05",21.91
"1304","2012-03-06",20.68
"1305","2012-03-07",21.280001
"1306","2012-03-08",21.780001
"1307","2012-03-09",22.389999
"1308","2012-03-12",21.799999
"1309","2012-03-13",22.35
"1310","2012-03-14",22
"1311","2012-03-15",21.709999
"1312","2012-03-16",21.25
"1313","2012-03-19",22.35
"1314","2012-03-20",21.9
"1315","2012-03-21",21.76
"1316","2012-03-22",21.27
"1317","2012-03-23",22.209999
"1318","2012-03-26",23.02
"1319","2012-03-27",22.33
"1320","2012-03-28",22.08
"1321","2012-03-29",21.950001
"1322","2012-03-30",22.459999
"1323","2012-04-02",23.49
"1324","2012-04-03",24.32
"1325","2012-04-04",23.440001
"1326","2012-04-05",24.09
"1327","2012-04-09",23.4
"1328","2012-04-10",21.940001
"1329","2012-04-11",22.98
"1330","2012-04-12",23.450001
"1331","2012-04-13",23.139999
"1332","2012-04-16",22.700001
"1333","2012-04-17",23.639999
"1334","2012-04-18",23.17
"1335","2012-04-19",22.639999
"1336","2012-04-20",22.32
"1337","2012-04-23",22.74
"1338","2012-04-24",22.799999
"1339","2012-04-25",23.33
"1340","2012-04-26",23.65
"1341","2012-04-27",23.860001
"1342","2012-04-30",23.76
"1343","2012-05-01",24.52
"1344","2012-05-02",24.120001
"1345","2012-05-03",23.1
"1346","2012-05-04",22.360001
"1347","2012-05-07",22.02
"1348","2012-05-08",21.110001
"1349","2012-05-09",21.65
"1350","2012-05-10",21.870001
"1351","2012-05-11",21.35
"1352","2012-05-14",20.01
"1353","2012-05-15",19.360001
"1354","2012-05-16",19.059999
"1355","2012-05-17",18.57
"1356","2012-05-18",18.219999
"1357","2012-05-21",18.469999
"1358","2012-05-22",18.040001
"1359","2012-05-23",18.84
"1360","2012-05-24",18.639999
"1361","2012-05-25",18.77
"1362","2012-05-29",19.66
"1363","2012-05-30",18.75
"1364","2012-05-31",18.9
"1365","2012-06-01",17.540001
"1366","2012-06-04",17.139999
"1367","2012-06-05",18.309999
"1368","2012-06-06",16.76
"1369","2012-06-07",16.309999
"1370","2012-06-08",16.290001
"1371","2012-06-11",16.02
"1372","2012-06-12",16.4
"1373","2012-06-13",16.389999
"1374","2012-06-14",16.83
"1375","2012-06-15",17.6
"1376","2012-06-18",17.42
"1377","2012-06-19",17.74
"1378","2012-06-20",17.85
"1379","2012-06-21",16.950001
"1380","2012-06-22",17.35
"1381","2012-06-25",16.93
"1382","2012-06-26",16.530001
"1383","2012-06-27",16.73
"1384","2012-06-28",16.59
"1385","2012-06-29",16.969999
"1386","2012-07-02",17.34
"1387","2012-07-03",17.73
"1388","2012-07-05",17.34
"1389","2012-07-06",17.15
"1390","2012-07-09",17.35
"1391","2012-07-10",17.139999
"1392","2012-07-11",16.58
"1393","2012-07-12",16.18
"1394","2012-07-13",16.360001
"1395","2012-07-16",16.280001
"1396","2012-07-17",16.34
"1397","2012-07-18",16.440001
"1398","2012-07-19",16.49
"1399","2012-07-20",16.82
"1400","2012-07-23",16.950001
"1401","2012-07-24",16.83
"1402","2012-07-25",17.07
"1403","2012-07-26",17.41
"1404","2012-07-27",17.83
"1405","2012-07-30",17.35
"1406","2012-07-31",17.67
"1407","2012-08-01",17.280001
"1408","2012-08-02",17.09
"1409","2012-08-03",17.66
"1410","2012-08-06",16.51
"1411","2012-08-07",16.85
"1412","2012-08-08",16.809999
"1413","2012-08-09",17.040001
"1414","2012-08-10",16.51
"1415","2012-08-13",16.290001
"1416","2012-08-14",16.33
"1417","2012-08-15",16.73
"1418","2012-08-16",17.030001
"1419","2012-08-17",17.34
"1420","2012-08-20",17.450001
"1421","2012-08-21",17.379999
"1422","2012-08-22",17.190001
"1423","2012-08-23",16.57
"1424","2012-08-24",16.469999
"1425","2012-08-27",16.42
"1426","2012-08-28",16.129999
"1427","2012-08-29",15.48
"1428","2012-08-30",14.66
"1429","2012-08-31",15.3
"1430","2012-09-04",14.63
"1431","2012-09-05",15.6
"1432","2012-09-06",16.52
"1433","2012-09-07",16.58
"1434","2012-09-10",17.18
"1435","2012-09-11",18
"1436","2012-09-12",17.91
"1437","2012-09-13",18.42
"1438","2012-09-14",17.860001
"1439","2012-09-17",17.35
"1440","2012-09-18",16.98
"1441","2012-09-19",16.690001
"1442","2012-09-20",16.42
"1443","2012-09-21",16.709999
"1444","2012-09-24",16.75
"1445","2012-09-25",16.85
"1446","2012-09-26",16.370001
"1447","2012-09-27",16.58
"1448","2012-09-28",15.94
"1449","2012-10-01",15.7
"1450","2012-10-02",16.09
"1451","2012-10-03",15.9
"1452","2012-10-04",15.97
"1453","2012-10-05",16.01
"1454","2012-10-08",16.200001
"1455","2012-10-09",16.040001
"1456","2012-10-10",15.61
"1457","2012-10-11",15.45
"1458","2012-10-12",14.97
"1459","2012-10-15",14.81
"1460","2012-10-16",14.99
"1461","2012-10-17",15.27
"1462","2012-10-18",15.11
"1463","2012-10-19",14.93
"1464","2012-10-22",14.53
"1465","2012-10-23",14.43
"1466","2012-10-24",13.78
"1467","2012-10-25",13.64
"1468","2012-10-26",13.53
"1469","2012-10-31",13.55
"1470","2012-11-01",13.75
"1471","2012-11-02",13.53
"1472","2012-11-05",14.04
"1473","2012-11-06",14.24
"1474","2012-11-07",13.68
"1475","2012-11-08",13.22
"1476","2012-11-09",12.74
"1477","2012-11-12",12.72
"1478","2012-11-13",12.83
"1479","2012-11-14",12.69
"1480","2012-11-15",12.83
"1481","2012-11-16",12.54
"1482","2012-11-19",13.33
"1483","2012-11-20",13.08
"1484","2012-11-21",13.5
"1485","2012-11-23",13.34
"1486","2012-11-26",13.78
"1487","2012-11-27",13.96
"1488","2012-11-28",14.23
"1489","2012-11-29",14.45
"1490","2012-11-30",14.49
"1491","2012-12-03",13.94
"1492","2012-12-04",14.07
"1493","2012-12-05",12.44
"1494","2012-12-06",12.9
"1495","2012-12-07",12.18
"1496","2012-12-10",11.98
"1497","2012-12-11",12
"1498","2012-12-12",12.09
"1499","2012-12-13",12.08
"1500","2012-12-14",12.25
"1501","2012-12-17",13.09
"1502","2012-12-18",13.12
"1503","2012-12-19",13.59
"1504","2012-12-20",13.89
"1505","2012-12-21",13.66
"1506","2012-12-24",13.51
"1507","2012-12-26",13.45
"1508","2012-12-27",13.18
"1509","2012-12-28",12.95
"1510","2012-12-31",13.63
"1511","2013-01-02",14.08
"1512","2013-01-03",14.49
"1513","2013-01-04",14.6
"1514","2013-01-07",14.62
"1515","2013-01-08",14.42
"1516","2013-01-09",14.3
"1517","2013-01-10",14.04
"1518","2013-01-11",14.04
"1519","2013-01-14",14.1
"1520","2013-01-15",14.16
"1521","2013-01-16",14
"1522","2013-01-17",14.45
"1523","2013-01-18",14.43
"1524","2013-01-22",14.4
"1525","2013-01-23",14.92
"1526","2013-01-24",15.05
"1527","2013-01-25",15.58
"1528","2013-01-28",15.66
"1529","2013-01-29",15.13
"1530","2013-01-30",14.74
"1531","2013-01-31",14.82
"1532","2013-02-01",15.16
"1533","2013-02-04",14.74
"1534","2013-02-05",14.77
"1535","2013-02-06",15.03
"1536","2013-02-07",15.45
"1537","2013-02-08",15.51
"1538","2013-02-11",15.57
"1539","2013-02-12",15.56
"1540","2013-02-13",15.6
"1541","2013-02-14",15.77
"1542","2013-02-15",15.8
"1543","2013-02-19",16.18
"1544","2013-02-20",15.38
"1545","2013-02-21",14.87
"1546","2013-02-22",15.11
"1547","2013-02-25",15.4
"1548","2013-02-26",15.35
"1549","2013-02-27",15.51
"1550","2013-02-28",15.35
"1551","2013-03-01",15.5
"1552","2013-03-04",15.71
"1553","2013-03-05",15.6
"1554","2013-03-06",15.68
"1555","2013-03-07",16.17
"1556","2013-03-08",16.540001
"1557","2013-03-11",16.25
"1558","2013-03-12",16.49
"1559","2013-03-13",16.559999
"1560","2013-03-14",17
"1561","2013-03-15",17.74
"1562","2013-03-18",17.49
"1563","2013-03-19",16.74
"1564","2013-03-20",16.58
"1565","2013-03-21",16.32
"1566","2013-03-22",16.35
"1567","2013-03-25",16.129999
"1568","2013-03-26",15.93
"1569","2013-03-27",16.57
"1570","2013-03-28",16.92
"1571","2013-04-01",16.790001
"1572","2013-04-02",16.33
"1573","2013-04-03",16.43
"1574","2013-04-04",15.39
"1575","2013-04-05",15.16
"1576","2013-04-08",15.34
"1577","2013-04-09",14.91
"1578","2013-04-10",15.02
"1579","2013-04-11",15.69
"1580","2013-04-12",15.4
"1581","2013-04-15",14.59
"1582","2013-04-16",14.85
"1583","2013-04-17",14.28
"1584","2013-04-18",14.23
"1585","2013-04-19",14.17
"1586","2013-04-22",14.33
"1587","2013-04-23",14.37
"1588","2013-04-24",14.51
"1589","2013-04-25",15
"1590","2013-04-26",14.71
"1591","2013-04-29",14.9
"1592","2013-04-30",14.85
"1593","2013-05-01",13.98
"1594","2013-05-02",14.32
"1595","2013-05-03",14.56
"1596","2013-05-06",14.78
"1597","2013-05-07",14.99
"1598","2013-05-08",14.98
"1599","2013-05-09",14.95
"1600","2013-05-10",15
"1601","2013-05-13",14.63
"1602","2013-05-14",14.91
"1603","2013-05-15",15.01
"1604","2013-05-16",15.12
"1605","2013-05-17",15.69
"1606","2013-05-20",15.85
"1607","2013-05-21",15.57
"1608","2013-05-22",15.71
"1609","2013-05-23",15.84
"1610","2013-05-24",15.96
"1611","2013-05-28",16.26
"1612","2013-05-29",16.120001
"1613","2013-05-30",15.94
"1614","2013-05-31",15.61
"1615","2013-06-03",16.5
"1616","2013-06-04",17.040001
"1617","2013-06-05",15.77
"1618","2013-06-06",16.360001
"1619","2013-06-07",16.459999
"1620","2013-06-10",16.6
"1621","2013-06-11",16.49
"1622","2013-06-12",16.360001
"1623","2013-06-13",16.49
"1624","2013-06-14",16.450001
"1625","2013-06-17",16.719999
"1626","2013-06-18",16.9
"1627","2013-06-19",16.790001
"1628","2013-06-20",16.23
"1629","2013-06-21",16.25
"1630","2013-06-24",16.139999
"1631","2013-06-25",16.34
"1632","2013-06-26",16.65
"1633","2013-06-27",16.93
"1634","2013-06-28",16.780001
"1635","2013-07-01",16.73
"1636","2013-07-02",17.059999
"1637","2013-07-03",17.389999
"1638","2013-07-05",18.040001
"1639","2013-07-08",18.26
"1640","2013-07-09",17.780001
"1641","2013-07-10",18.02
"1642","2013-07-11",18
"1643","2013-07-12",17.93
"1644","2013-07-15",18.1
"1645","2013-07-16",17.940001
"1646","2013-07-17",17.9
"1647","2013-07-18",18
"1648","2013-07-19",18.030001
"1649","2013-07-22",18.01
"1650","2013-07-23",18
"1651","2013-07-24",17.959999
"1652","2013-07-25",18
"1653","2013-07-26",17.91
"1654","2013-07-29",17.440001
"1655","2013-07-30",17.34
"1656","2013-07-31",16.93
"1657","2013-08-01",17.379999
"1658","2013-08-02",17.459999
"1659","2013-08-05",17.530001
"1660","2013-08-06",17.43
"1661","2013-08-07",17.469999
"1662","2013-08-08",17.870001
"1663","2013-08-09",17.41
"1664","2013-08-12",17.780001
"1665","2013-08-13",17.52
"1666","2013-08-14",17.34
"1667","2013-08-15",17.25
"1668","2013-08-16",17.16
"1669","2013-08-19",16.700001
"1670","2013-08-20",17.110001
"1671","2013-08-21",17.26
"1672","2013-08-22",17.76
"1673","2013-08-23",17.76
"1674","2013-08-26",17.790001
"1675","2013-08-27",17.67
"1676","2013-08-28",17.639999
"1677","2013-08-29",17.43
"1678","2013-08-30",17.559999
"1679","2013-09-03",17.08
"1680","2013-09-04",16.92
"1681","2013-09-05",15
"1682","2013-09-06",14.66
"1683","2013-09-09",14.75
"1684","2013-09-10",14.83
"1685","2013-09-11",14.79
"1686","2013-09-12",14.8
"1687","2013-09-13",14.88
"1688","2013-09-16",14.86
"1689","2013-09-17",14.87
"1690","2013-09-18",14.81
"1691","2013-09-19",14.81
"1692","2013-09-20",15
"1693","2013-09-23",14.83
"1694","2013-09-24",14.85
"1695","2013-09-25",14.84
"1696","2013-09-26",14.82
"1697","2013-09-27",15.22
"1698","2013-09-30",15.29
"1699","2013-10-01",15.58
"1700","2013-10-02",15.4
"1701","2013-10-03",14.79
"1702","2013-10-04",15.16
"1703","2013-10-07",15.08
"1704","2013-10-08",15.05
"1705","2013-10-09",14.76
"1706","2013-10-10",15.06
"1707","2013-10-11",15.24
"1708","2013-10-14",15.7
"1709","2013-10-15",15.58
"1710","2013-10-16",15.69
"1711","2013-10-17",15.88
"1712","2013-10-18",16.540001
"1713","2013-10-21",16.52
"1714","2013-10-22",16.75
"1715","2013-10-23",16.74
"1716","2013-10-24",16.9
"1717","2013-10-25",16.68
"1718","2013-10-28",16.549999
"1719","2013-10-29",16.74
"1720","2013-10-30",16.700001
"1721","2013-10-31",16.639999
"1722","2013-11-01",16.629999
"1723","2013-11-04",16.73
"1724","2013-11-05",16.65
"1725","2013-11-06",16.530001
"1726","2013-11-07",16.639999
"1727","2013-11-08",16.91
"1728","2013-11-11",16.43
"1729","2013-11-12",16.610001
"1730","2013-11-13",16.6
"1731","2013-11-14",16.209999
"1732","2013-11-15",16.110001
"1733","2013-11-18",16.049999
"1734","2013-11-19",15.73
"1735","2013-11-20",15.93
"1736","2013-11-21",16.969999
"1737","2013-11-22",17.18
"1738","2013-11-25",17.32
"1739","2013-11-26",17.57
"1740","2013-11-27",17.48
"1741","2013-11-29",17.5
"1742","2013-12-02",16.879999
"1743","2013-12-03",16.74
"1744","2013-12-04",16.290001
"1745","2013-12-05",16.4
"1746","2013-12-06",16.35
"1747","2013-12-09",16.1
"1748","2013-12-10",15.94
"1749","2013-12-11",16.26
"1750","2013-12-12",16.25
"1751","2013-12-13",16.450001
"1752","2013-12-16",16.709999
"1753","2013-12-17",16.65
"1754","2013-12-18",16.73
"1755","2013-12-19",16.379999
"1756","2013-12-20",16.940001
"1757","2013-12-23",17.110001
"1758","2013-12-24",17.32
"1759","2013-12-26",17.42
"1760","2013-12-27",17.530001
"1761","2013-12-30",17.459999
"1762","2013-12-31",17.709999
"1763","2014-01-02",17.49
"1764","2014-01-03",17.17
"1765","2014-01-06",17.02
"1766","2014-01-07",17.34
"1767","2014-01-08",17.389999
"1768","2014-01-09",16.809999
"1769","2014-01-10",16.93
"1770","2014-01-13",16.709999
"1771","2014-01-14",16.950001
"1772","2014-01-15",17.129999
"1773","2014-01-16",16.68
"1774","2014-01-17",16.74
"1775","2014-01-21",16.6
"1776","2014-01-22",16.5
"1777","2014-01-23",16.120001
"1778","2014-01-24",15.72
"1779","2014-01-27",15.51
"1780","2014-01-28",15.43
"1781","2014-01-29",15.2
"1782","2014-01-30",15.49
"1783","2014-01-31",15.1
"1784","2014-02-03",14.53
"1785","2014-02-04",14.42
"1786","2014-02-05",13.8
"1787","2014-02-06",14.1
"1788","2014-02-07",14.14
"1789","2014-02-10",14.31
"1790","2014-02-11",14.48
"1791","2014-02-12",14.56
"1792","2014-02-13",14.96
"1793","2014-02-14",14.75
"1794","2014-02-18",14.75
"1795","2014-02-19",14.35
"1796","2014-02-20",14.79
"1797","2014-02-21",13.68
"1798","2014-02-24",14.5
"1799","2014-02-25",14.16
"1800","2014-02-26",13.9
"1801","2014-02-27",14.29
"1802","2014-02-28",14.39
"1803","2014-03-03",14.4
"1804","2014-03-04",14.8
"1805","2014-03-05",14.75
"1806","2014-03-06",14.99
"1807","2014-03-07",15.42
"1808","2014-03-10",15.15
"1809","2014-03-11",14.18
"1810","2014-03-12",14.17
"1811","2014-03-13",13.85
"1812","2014-03-14",13.89
"1813","2014-03-17",14.05
"1814","2014-03-18",14.11
"1815","2014-03-19",14.01
"1816","2014-03-20",14.27
"1817","2014-03-21",15.04
"1818","2014-03-24",14.91
"1819","2014-03-25",14.72
"1820","2014-03-26",13.76
"1821","2014-03-27",13.58
"1822","2014-03-28",13.65
"1823","2014-03-31",13.94
"1824","2014-04-01",14.32
"1825","2014-04-02",14.48
"1826","2014-04-03",13.64
"1827","2014-04-04",13.24
"1828","2014-04-07",13.23
"1829","2014-04-08",13.46
"1830","2014-04-09",13.66
"1831","2014-04-10",13.6
"1832","2014-04-11",13.59
"1833","2014-04-14",13.6
"1834","2014-04-15",13.7
"1835","2014-04-16",13.72
"1836","2014-04-17",13.64
"1837","2014-04-21",13.65
"1838","2014-04-22",13.56
"1839","2014-04-23",13.65
"1840","2014-04-24",13.6
"1841","2014-04-25",13.55
"1842","2014-04-28",13.55
"1843","2014-04-29",13.56
"1844","2014-04-30",13.8
"1845","2014-05-01",13.37
"1846","2014-05-02",13.44
"1847","2014-05-05",13.45
"1848","2014-05-06",13.38
"1849","2014-05-07",13.62
"1850","2014-05-08",13.23
"1851","2014-05-09",13.59
"1852","2014-05-12",13.95
"1853","2014-05-13",13.86
"1854","2014-05-14",13.47
"1855","2014-05-15",13.54
"1856","2014-05-16",13.34
"1857","2014-05-19",13.15
"1858","2014-05-20",13
"1859","2014-05-21",13.04
"1860","2014-05-22",13.13
"1861","2014-05-23",13.2
"1862","2014-05-27",13.35
"1863","2014-05-28",13.48
"1864","2014-05-29",13.49
"1865","2014-05-30",13.43
"1866","2014-06-02",13.31
"1867","2014-06-03",13.16
"1868","2014-06-04",13.38
"1869","2014-06-05",13.89
"1870","2014-06-06",14.84
"1871","2014-06-09",15.76
"1872","2014-06-10",15.32
"1873","2014-06-11",15.48
"1874","2014-06-12",15.48
"1875","2014-06-13",15.13
"1876","2014-06-16",14.67
"1877","2014-06-17",14.57
"1878","2014-06-18",14.57
"1879","2014-06-19",14.47
"1880","2014-06-20",14.33
"1881","2014-06-23",14.01
"1882","2014-06-24",13.86
"1883","2014-06-25",13.59
"1884","2014-06-26",13.82
"1885","2014-06-27",13.83
"1886","2014-06-30",13.98
"1887","2014-07-01",13.93
"1888","2014-07-02",13.95
"1889","2014-07-03",14.3
"1890","2014-07-07",13.73
"1891","2014-07-08",13.69
"1892","2014-07-09",13.68
"1893","2014-07-10",13.38
"1894","2014-07-11",13.27
"1895","2014-07-14",13.48
"1896","2014-07-15",13.3
"1897","2014-07-16",13.3
"1898","2014-07-17",13.3
"1899","2014-07-18",13.47
"1900","2014-07-21",13.45
"1901","2014-07-22",13.58
"1902","2014-07-23",13.59
"1903","2014-07-24",13.42
"1904","2014-07-25",13.21
"1905","2014-07-28",13.22
"1906","2014-07-29",13.2
"1907","2014-07-30",13.2
"1908","2014-07-31",12.97
"1909","2014-08-01",12.84
"1910","2014-08-04",13.1
"1911","2014-08-05",12.97
"1912","2014-08-06",12.93
"1913","2014-08-07",13.01
"1914","2014-08-08",13.15
"1915","2014-08-11",13.11
"1916","2014-08-12",13.5
"1917","2014-08-13",13.67
"1918","2014-08-14",13.5
