"","date","ISIG"
"1004","2010-12-27",6.77
"1005","2010-12-28",6.79
"1006","2010-12-29",6.35
"1007","2010-12-30",6.53
"1008","2010-12-31",6.56
"1009","2011-01-03",6.5
"1010","2011-01-04",6.39
"1011","2011-01-05",6.5
"1012","2011-01-06",6.6
"1013","2011-01-07",6.5
"1014","2011-01-10",6.46
"1015","2011-01-11",6.45
"1016","2011-01-12",6.48
"1017","2011-01-13",6.49
"1018","2011-01-14",6.44
"1019","2011-01-18",6.68
"1020","2011-01-19",6.66
"1021","2011-01-20",6.65
"1022","2011-01-21",6.53
"1023","2011-01-24",6.59
"1024","2011-01-25",6.87
"1025","2011-01-26",6.94
"1026","2011-01-27",7.11
"1027","2011-01-28",7.14
"1028","2011-01-31",7.14
"1029","2011-02-01",7.06
"1030","2011-02-02",7.08
"1031","2011-02-03",7.2
"1032","2011-02-04",7.5
"1033","2011-02-07",7.43
"1034","2011-02-08",7.35
"1035","2011-02-09",7.57
"1036","2011-02-10",7.17
"1037","2011-02-11",7.12
"1038","2011-02-14",7
"1039","2011-02-15",7.08
"1040","2011-02-16",7.05
"1041","2011-02-17",7.2
"1042","2011-02-18",7.2
"1043","2011-02-22",7.14
"1044","2011-02-23",7.11
"1045","2011-02-24",7.17
"1046","2011-02-25",6.88
"1047","2011-02-28",6.69
"1048","2011-03-01",6.75
"1049","2011-03-02",6.8
"1050","2011-03-03",6.82
"1051","2011-03-04",6.79
"1052","2011-03-07",6.84
"1053","2011-03-08",6.75
"1054","2011-03-09",6.7
"1055","2011-03-10",6.72
"1056","2011-03-11",6.7
"1057","2011-03-14",6.66
"1058","2011-03-15",6.59
"1059","2011-03-16",6.37
"1060","2011-03-17",6.36
"1061","2011-03-18",6.54
"1062","2011-03-21",6.7
"1063","2011-03-22",6.75
"1064","2011-03-23",6.8
"1065","2011-03-24",6.82
"1066","2011-03-25",6.79
"1067","2011-03-28",6.67
"1068","2011-03-29",6.76
"1069","2011-03-30",6.98
"1070","2011-03-31",7.11
"1071","2011-04-01",7.34
"1072","2011-04-04",7.07
"1073","2011-04-05",7.17
"1074","2011-04-06",7.15
"1075","2011-04-07",7.01
"1076","2011-04-08",6.98
"1077","2011-04-11",7.05
"1078","2011-04-12",6.93
"1079","2011-04-13",6.87
"1080","2011-04-14",6.95
"1081","2011-04-15",7
"1082","2011-04-18",6.97
"1083","2011-04-19",6.99
"1084","2011-04-20",7.04
"1085","2011-04-21",7.04
"1086","2011-04-25",7.11
"1087","2011-04-26",7.28
"1088","2011-04-27",7.29
"1089","2011-04-28",7.3
"1090","2011-04-29",7.35
"1091","2011-05-02",7.17
"1092","2011-05-03",5.29
"1093","2011-05-04",4.99
"1094","2011-05-05",4.87
"1095","2011-05-06",4.84
"1096","2011-05-09",4.88
"1097","2011-05-10",4.94
"1098","2011-05-11",4.8
"1099","2011-05-12",4.89
"1100","2011-05-13",4.79
"1101","2011-05-16",4.69
"1102","2011-05-17",4.33
"1103","2011-05-18",4.35
"1104","2011-05-19",4.2
"1105","2011-05-20",4.3
"1106","2011-05-23",4.24
"1107","2011-05-24",4.04
"1108","2011-05-25",4.22
"1109","2011-05-26",4.36
"1110","2011-05-27",4.42
"1111","2011-05-31",4.75
"1112","2011-06-01",4.67
"1113","2011-06-02",4.47
"1114","2011-06-03",4.47
"1115","2011-06-06",4.31
"1116","2011-06-07",4.18
"1117","2011-06-08",4.15
"1118","2011-06-09",4.15
"1119","2011-06-10",4.09
"1120","2011-06-13",4.02
"1121","2011-06-14",3.99
"1122","2011-06-15",3.96
"1123","2011-06-16",3.87
"1124","2011-06-17",3.98
"1125","2011-06-20",4.08
"1126","2011-06-21",4.15
"1127","2011-06-22",4.1
"1128","2011-06-23",4.07
"1129","2011-06-24",4.08
"1130","2011-06-27",4.06
"1131","2011-06-28",3.98
"1132","2011-06-29",3.84
"1133","2011-06-30",3.74
"1134","2011-07-01",3.71
"1135","2011-07-05",3.66
"1136","2011-07-06",3.77
"1137","2011-07-07",3.87
"1138","2011-07-08",3.88
"1139","2011-07-11",3.83
"1140","2011-07-12",3.89
"1141","2011-07-13",3.9
"1142","2011-07-14",3.88
"1143","2011-07-15",3.82
"1144","2011-07-18",3.84
"1145","2011-07-19",3.88
"1146","2011-07-20",4.03
"1147","2011-07-21",3.98
"1148","2011-07-22",4.03
"1149","2011-07-25",3.96
"1150","2011-07-26",3.97
"1151","2011-07-27",3.85
"1152","2011-07-28",3.89
"1153","2011-07-29",3.79
"1154","2011-08-01",3.72
"1155","2011-08-02",3.64
"1156","2011-08-03",3.62
"1157","2011-08-04",3.17
"1158","2011-08-05",3.02
"1159","2011-08-08",2.9
"1160","2011-08-09",3.02
"1161","2011-08-10",2.92
"1162","2011-08-11",3.18
"1163","2011-08-12",3.3
"1164","2011-08-15",3.12
"1165","2011-08-16",3.14
"1166","2011-08-17",3.16
"1167","2011-08-18",3.13
"1168","2011-08-19",3.09
"1169","2011-08-22",3.12
"1170","2011-08-23",3.13
"1171","2011-08-24",3.12
"1172","2011-08-25",3.12
"1173","2011-08-26",3.23
"1174","2011-08-29",3.28
"1175","2011-08-30",3.23
"1176","2011-08-31",3.35
"1177","2011-09-01",3.39
"1178","2011-09-02",3.4
"1179","2011-09-06",3.39
"1180","2011-09-07",3.17
"1181","2011-09-08",3.15
"1182","2011-09-09",3.14
"1183","2011-09-12",3.03
"1184","2011-09-13",3.02
"1185","2011-09-14",2.84
"1186","2011-09-15",2.72
"1187","2011-09-16",2.7
"1188","2011-09-19",2.54
"1189","2011-09-20",2.38
"1190","2011-09-21",2.36
"1191","2011-09-22",2.31
"1192","2011-09-23",2.45
"1193","2011-09-26",2.32
"1194","2011-09-27",2.33
"1195","2011-09-28",2.33
"1196","2011-09-29",2.33
"1197","2011-09-30",2.36
"1198","2011-10-03",2.36
"1199","2011-10-04",2.26
"1200","2011-10-05",2.39
"1201","2011-10-06",2.35
"1202","2011-10-07",2.48
"1203","2011-10-10",2.44
"1204","2011-10-11",2.33
"1205","2011-10-12",2.34
"1206","2011-10-13",2.31
"1207","2011-10-14",2.3
"1208","2011-10-17",2.1
"1209","2011-10-18",2.1
"1210","2011-10-19",2.22
"1211","2011-10-20",2.28
"1212","2011-10-21",2.32
"1213","2011-10-24",2.32
"1214","2011-10-25",2.33
"1215","2011-10-26",2.42
"1216","2011-10-27",2.39
"1217","2011-10-28",2.3
"1218","2011-10-31",2.08
"1219","2011-11-01",1.93
"1220","2011-11-02",1.85
"1221","2011-11-03",1.96
"1222","2011-11-04",2.13
"1223","2011-11-07",2.14
"1224","2011-11-08",2.15
"1225","2011-11-09",2.18
"1226","2011-11-10",2.21
"1227","2011-11-11",2.2
"1228","2011-11-14",2.22
"1229","2011-11-15",2.2
"1230","2011-11-16",2.24
"1231","2011-11-17",2.24
"1232","2011-11-18",2.19
"1233","2011-11-21",2.12
"1234","2011-11-22",2.2
"1235","2011-11-23",2.23
"1236","2011-11-25",2.23
"1237","2011-11-28",2.2
"1238","2011-11-29",2.2
"1239","2011-11-30",2.2
"1240","2011-12-01",2.14
"1241","2011-12-02",2.2
"1242","2011-12-05",2.04
"1243","2011-12-06",2.15
"1244","2011-12-07",2.07
"1245","2011-12-08",2.04
"1246","2011-12-09",1.92
"1247","2011-12-12",1.89
"1248","2011-12-13",1.79
"1249","2011-12-14",1.93
"1250","2011-12-15",2.1
"1251","2011-12-16",2.09
"1252","2011-12-19",2.01
"1253","2011-12-20",2.03
"1254","2011-12-21",2.04
"1255","2011-12-22",2.07
"1256","2011-12-23",2.06
"1257","2011-12-27",2.03
"1258","2011-12-28",1.99
"1259","2011-12-29",2.02
"1260","2011-12-30",2.01
"1261","2012-01-03",2
"1262","2012-01-04",2
"1263","2012-01-05",2.01
"1264","2012-01-06",1.99
"1265","2012-01-09",2.04
"1266","2012-01-10",2.03
"1267","2012-01-11",2.05
"1268","2012-01-12",2.06
"1269","2012-01-13",2.05
"1270","2012-01-17",2.1
"1271","2012-01-18",2.18
"1272","2012-01-19",2.2
"1273","2012-01-20",2.17
"1274","2012-01-23",2.15
"1275","2012-01-24",2.14
"1276","2012-01-25",2.18
"1277","2012-01-26",2.16
"1278","2012-01-27",2.12
"1279","2012-01-30",2.19
"1280","2012-01-31",2.1
"1281","2012-02-01",2.17
"1282","2012-02-02",2.2
"1283","2012-02-03",2.15
"1284","2012-02-06",2.2
"1285","2012-02-07",2.15
"1286","2012-02-08",2.11
"1287","2012-02-09",2.09
"1288","2012-02-10",2.08
"1289","2012-02-13",2.09
"1290","2012-02-14",2.1
"1291","2012-02-15",2.13
"1292","2012-02-16",2.1
"1293","2012-02-17",2.16
"1294","2012-02-21",2.2
"1295","2012-02-22",2.2
"1296","2012-02-23",2.19
"1297","2012-02-24",2.16
"1298","2012-02-27",2.07
"1299","2012-02-28",2.09
"1300","2012-02-29",2.14
"1301","2012-03-01",2.14
"1302","2012-03-02",2.12
"1303","2012-03-05",1.99
"1304","2012-03-06",1.75
"1305","2012-03-07",1.66
"1306","2012-03-08",1.66
"1307","2012-03-09",1.65
"1308","2012-03-12",1.6
"1309","2012-03-13",1.6
"1310","2012-03-14",1.53
"1311","2012-03-15",1.5
"1312","2012-03-16",1.52
"1313","2012-03-19",1.53
"1314","2012-03-20",1.55
"1315","2012-03-21",1.6
"1316","2012-03-22",1.56
"1317","2012-03-23",1.6
"1318","2012-03-26",1.59
"1319","2012-03-27",1.68
"1320","2012-03-28",1.73
"1321","2012-03-29",1.75
"1322","2012-03-30",1.81
"1323","2012-04-02",1.8
"1324","2012-04-03",1.76
"1325","2012-04-04",1.82
"1326","2012-04-05",1.81
"1327","2012-04-09",1.8
"1328","2012-04-10",1.8
"1329","2012-04-11",1.8
"1330","2012-04-12",1.76
"1331","2012-04-13",1.75
"1332","2012-04-16",1.72
"1333","2012-04-17",1.74
"1334","2012-04-18",1.73
"1335","2012-04-19",1.74
"1336","2012-04-20",1.74
"1337","2012-04-23",1.8
"1338","2012-04-24",1.8
"1339","2012-04-25",1.75
"1340","2012-04-26",1.73
"1341","2012-04-27",1.78
"1342","2012-04-30",1.77
"1343","2012-05-01",1.77
"1344","2012-05-02",1.74
"1345","2012-05-03",1.96
"1346","2012-05-04",1.9
"1347","2012-05-07",1.93
"1348","2012-05-08",1.91
"1349","2012-05-09",1.9
"1350","2012-05-10",1.9
"1351","2012-05-11",1.9
"1352","2012-05-14",1.85
"1353","2012-05-15",1.83
"1354","2012-05-16",1.86
"1355","2012-05-17",1.85
"1356","2012-05-18",1.74
"1357","2012-05-21",1.65
"1358","2012-05-22",1.78
"1359","2012-05-23",1.74
"1360","2012-05-24",1.75
"1361","2012-05-25",1.89
"1362","2012-05-29",1.9
"1363","2012-05-30",1.94
"1364","2012-05-31",1.91
"1365","2012-06-01",1.94
"1366","2012-06-04",1.76
"1367","2012-06-05",1.85
"1368","2012-06-06",1.94
"1369","2012-06-07",1.94
"1370","2012-06-08",1.93
"1371","2012-06-11",1.91
"1372","2012-06-12",1.87
"1373","2012-06-13",1.89
"1374","2012-06-14",1.94
"1375","2012-06-15",1.94
"1376","2012-06-18",1.95
"1377","2012-06-19",1.9
"1378","2012-06-20",1.94
"1379","2012-06-21",1.93
"1380","2012-06-22",1.71
"1381","2012-06-25",1.76
"1382","2012-06-26",1.82
"1383","2012-06-27",1.83
"1384","2012-06-28",1.82
"1385","2012-06-29",1.87
"1386","2012-07-02",1.82
"1387","2012-07-03",1.85
"1388","2012-07-05",1.87
"1389","2012-07-06",1.88
"1390","2012-07-09",1.82
"1391","2012-07-10",1.8
"1392","2012-07-11",1.81
"1393","2012-07-12",1.83
"1394","2012-07-13",1.85
"1395","2012-07-16",1.91
"1396","2012-07-17",1.85
"1397","2012-07-18",1.84
"1398","2012-07-19",1.88
"1399","2012-07-20",1.84
"1400","2012-07-23",1.88
"1401","2012-07-24",1.84
"1402","2012-07-25",1.87
"1403","2012-07-26",1.76
"1404","2012-07-27",1.7
"1405","2012-07-30",1.7
"1406","2012-07-31",1.72
"1407","2012-08-01",1.7
"1408","2012-08-02",1.7
"1409","2012-08-03",1.65
"1410","2012-08-06",1.64
"1411","2012-08-07",1.6
"1412","2012-08-08",1.55
"1413","2012-08-09",1.62
"1414","2012-08-10",1.58
"1415","2012-08-13",1.58
"1416","2012-08-14",1.62
"1417","2012-08-15",1.59
"1418","2012-08-16",1.62
"1419","2012-08-17",1.58
"1420","2012-08-20",1.61
"1421","2012-08-21",1.6
"1422","2012-08-22",1.62
"1423","2012-08-23",1.63
"1424","2012-08-24",1.69
"1425","2012-08-27",1.68
"1426","2012-08-28",1.73
"1427","2012-08-29",1.81
"1428","2012-08-30",1.8
"1429","2012-08-31",1.67
"1430","2012-09-04",1.85
"1431","2012-09-05",1.84
"1432","2012-09-06",1.84
"1433","2012-09-07",1.84
"1434","2012-09-10",1.8
"1435","2012-09-11",1.75
"1436","2012-09-12",1.61
"1437","2012-09-13",1.75
"1438","2012-09-14",1.7
"1439","2012-09-17",1.7
"1440","2012-09-18",1.65
"1441","2012-09-19",1.67
"1442","2012-09-20",1.64
"1443","2012-09-21",1.58
"1444","2012-09-24",1.62
"1445","2012-09-25",1.57
"1446","2012-09-26",1.57
"1447","2012-09-27",1.7
"1448","2012-09-28",1.72
"1449","2012-10-01",1.7
"1450","2012-10-02",1.7
"1451","2012-10-03",1.69
"1452","2012-10-04",1.72
"1453","2012-10-05",1.59
"1454","2012-10-08",1.66
"1455","2012-10-09",1.52
"1456","2012-10-10",1.54
"1457","2012-10-11",1.56
"1458","2012-10-12",1.67
"1459","2012-10-15",1.66
"1460","2012-10-16",1.65
"1461","2012-10-17",1.68
"1462","2012-10-18",1.6
"1463","2012-10-19",1.66
"1464","2012-10-22",1.64
"1465","2012-10-23",1.65
"1466","2012-10-24",1.65
"1467","2012-10-25",1.55
"1468","2012-10-26",1.65
"1469","2012-10-31",1.68
"1470","2012-11-01",1.72
"1471","2012-11-02",1.75
"1472","2012-11-05",1.77
"1473","2012-11-06",1.77
"1474","2012-11-07",1.77
"1475","2012-11-08",1.76
"1476","2012-11-09",1.76
"1477","2012-11-12",1.76
"1478","2012-11-13",1.77
"1479","2012-11-14",1.77
"1480","2012-11-15",1.77
"1481","2012-11-16",1.77
"1482","2012-11-19",1.77
"1483","2012-11-20",1.75
"1484","2012-11-21",1.75
"1485","2012-11-23",1.75
"1486","2012-11-26",1.75
"1487","2012-11-27",1.75
"1488","2012-11-28",1.75
"1489","2012-11-29",1.77
"1490","2012-11-30",1.78
"1491","2012-12-03",1.8
"1492","2012-12-04",1.61
"1493","2012-12-05",1.74
"1494","2012-12-06",1.76
"1495","2012-12-07",1.79
"1496","2012-12-10",1.73
"1497","2012-12-11",1.66
"1498","2012-12-12",1.73
"1499","2012-12-13",1.73
"1500","2012-12-14",1.74
"1501","2012-12-17",1.76
"1502","2012-12-18",1.74
"1503","2012-12-19",1.73
"1504","2012-12-20",1.77
"1505","2012-12-21",1.76
"1506","2012-12-24",1.77
"1507","2012-12-26",1.73
"1508","2012-12-27",1.72
"1509","2012-12-28",1.72
"1510","2012-12-31",1.71
"1511","2013-01-02",1.73
"1512","2013-01-03",1.77
"1513","2013-01-04",1.84
"1514","2013-01-07",1.83
"1515","2013-01-08",1.8
"1516","2013-01-09",1.81
"1517","2013-01-10",2.14
"1518","2013-01-11",2.17
"1519","2013-01-14",2.01
"1520","2013-01-15",2.01
"1521","2013-01-16",2
"1522","2013-01-17",1.99
"1523","2013-01-18",2.04
"1524","2013-01-22",2.15
"1525","2013-01-23",2.1
"1526","2013-01-24",2.15
"1527","2013-01-25",2.21
"1528","2013-01-28",2.22
"1529","2013-01-29",2.11
"1530","2013-01-30",2.18
"1531","2013-01-31",2.16
"1532","2013-02-01",2.09
"1533","2013-02-04",2.13
"1534","2013-02-05",1.92
"1535","2013-02-06",2.05
"1536","2013-02-07",2.05
"1537","2013-02-08",2.02
"1538","2013-02-11",1.99
"1539","2013-02-12",1.94
"1540","2013-02-13",1.83
"1541","2013-02-14",1.93
"1542","2013-02-15",1.99
"1543","2013-02-19",1.93
"1544","2013-02-20",1.98
"1545","2013-02-21",2
"1546","2013-02-22",2.11
"1547","2013-02-25",2
"1548","2013-02-26",1.9
"1549","2013-02-27",1.95
"1550","2013-02-28",2.03
"1551","2013-03-01",1.91
"1552","2013-03-04",2.01
"1553","2013-03-05",2.17
"1554","2013-03-06",2.14
"1555","2013-03-07",2.15
"1556","2013-03-08",2.2
"1557","2013-03-11",2.2
"1558","2013-03-12",2.02
"1559","2013-03-13",1.99
"1560","2013-03-14",2.09
"1561","2013-03-15",2.05
"1562","2013-03-18",1.97
"1563","2013-03-19",2.04
"1564","2013-03-20",2.02
"1565","2013-03-21",2.01
"1566","2013-03-22",2.06
"1567","2013-03-25",2.06
"1568","2013-03-26",2.04
"1569","2013-03-27",2.03
"1570","2013-03-28",2.04
"1571","2013-04-01",2.02
"1572","2013-04-02",2
"1573","2013-04-03",2.05
"1574","2013-04-04",2.01
"1575","2013-04-05",2.03
"1576","2013-04-08",2.03
"1577","2013-04-09",1.95
"1578","2013-04-10",1.95
"1579","2013-04-11",1.97
"1580","2013-04-12",1.95
"1581","2013-04-15",1.98
"1582","2013-04-16",2
"1583","2013-04-17",1.95
"1584","2013-04-18",1.97
"1585","2013-04-19",1.96
"1586","2013-04-22",1.95
"1587","2013-04-23",1.96
"1588","2013-04-24",1.99
"1589","2013-04-25",2
"1590","2013-04-26",1.99
"1591","2013-04-29",1.95
"1592","2013-04-30",2.01
"1593","2013-05-01",2
"1594","2013-05-02",1.99
"1595","2013-05-03",2.1
"1596","2013-05-06",2.08
"1597","2013-05-07",2.09
"1598","2013-05-08",2.11
"1599","2013-05-09",2.01
"1600","2013-05-10",1.98
"1601","2013-05-13",1.99
"1602","2013-05-14",2.01
"1603","2013-05-15",2
"1604","2013-05-16",1.91
"1605","2013-05-17",2.05
"1606","2013-05-20",1.95
"1607","2013-05-21",1.98
"1608","2013-05-22",2.01
"1609","2013-05-23",2.05
"1610","2013-05-24",2.08
"1611","2013-05-28",2.05
"1612","2013-05-29",2.05
"1613","2013-05-30",2.02
"1614","2013-05-31",1.99
"1615","2013-06-03",2.05
"1616","2013-06-04",2.06
"1617","2013-06-05",2.06
"1618","2013-06-06",2
"1619","2013-06-07",1.97
"1620","2013-06-10",1.97
"1621","2013-06-11",1.97
"1622","2013-06-12",1.92
"1623","2013-06-13",1.97
"1624","2013-06-14",1.92
"1625","2013-06-17",1.93
"1626","2013-06-18",1.89
"1627","2013-06-19",1.9
"1628","2013-06-20",1.9
"1629","2013-06-21",1.91
"1630","2013-06-24",1.97
"1631","2013-06-25",2
"1632","2013-06-26",2.08
"1633","2013-06-27",2.13
"1634","2013-06-28",2.19
"1635","2013-07-01",2.3
"1636","2013-07-02",2.24
"1637","2013-07-03",2.2
"1638","2013-07-05",2.2
"1639","2013-07-08",2.13
"1640","2013-07-09",2.16
"1641","2013-07-10",2.17
"1642","2013-07-11",2.14
"1643","2013-07-12",2.12
"1644","2013-07-15",2.2
"1645","2013-07-16",2.16
"1646","2013-07-17",2.13
"1647","2013-07-18",2.34
"1648","2013-07-19",2.3
"1649","2013-07-22",2.35
"1650","2013-07-23",2.37
"1651","2013-07-24",2.36
"1652","2013-07-25",2.37
"1653","2013-07-26",2.36
"1654","2013-07-29",2.36
"1655","2013-07-30",2.36
"1656","2013-07-31",2.36
"1657","2013-08-01",2.35
"1658","2013-08-02",2.35
"1659","2013-08-05",2.38
"1660","2013-08-06",2.4
"1661","2013-08-07",2.39
"1662","2013-08-08",2.42
"1663","2013-08-09",2.42
"1664","2013-08-12",2.38
"1665","2013-08-13",2.4
"1666","2013-08-14",2.41
"1667","2013-08-15",2.4
"1668","2013-08-16",2.4
"1669","2013-08-19",2.43
"1670","2013-08-20",2.45
"1671","2013-08-21",2.46
"1672","2013-08-22",2.45
"1673","2013-08-23",2.37
"1674","2013-08-26",2.47
"1675","2013-08-27",2.48
"1676","2013-08-28",2.63
"1677","2013-08-29",2.9
"1678","2013-08-30",2.91
"1679","2013-09-03",2.95
"1680","2013-09-04",2.88
"1681","2013-09-05",2.89
"1682","2013-09-06",2.88
"1683","2013-09-09",2.7
"1684","2013-09-10",2.75
"1685","2013-09-11",2.67
"1686","2013-09-12",2.75
"1687","2013-09-13",2.76
"1688","2013-09-16",2.74
"1689","2013-09-17",2.75
"1690","2013-09-18",2.75
"1691","2013-09-19",2.81
"1692","2013-09-20",2.75
"1693","2013-09-23",2.74
"1694","2013-09-24",2.77
"1695","2013-09-25",2.71
"1696","2013-09-26",2.66
"1697","2013-09-27",2.66
"1698","2013-09-30",2.67
"1699","2013-10-01",2.79
"1700","2013-10-02",2.75
"1701","2013-10-03",2.8
"1702","2013-10-04",2.82
"1703","2013-10-07",2.88
"1704","2013-10-08",2.9
"1705","2013-10-09",2.78
"1706","2013-10-10",2.76
"1707","2013-10-11",2.79
"1708","2013-10-14",2.79
"1709","2013-10-15",2.76
"1710","2013-10-16",2.67
"1711","2013-10-17",2.79
"1712","2013-10-18",2.73
"1713","2013-10-21",2.79
"1714","2013-10-22",2.82
"1715","2013-10-23",2.8
"1716","2013-10-24",2.79
"1717","2013-10-25",2.79
"1718","2013-10-28",2.77
"1719","2013-10-29",2.76
"1720","2013-10-30",2.85
"1721","2013-10-31",2.42
"1722","2013-11-01",2.37
"1723","2013-11-04",2.46
"1724","2013-11-05",2.45
"1725","2013-11-06",2.33
"1726","2013-11-07",2.49
"1727","2013-11-08",2.45
"1728","2013-11-11",2.45
"1729","2013-11-12",2.44
"1730","2013-11-13",2.46
"1731","2013-11-14",2.46
"1732","2013-11-15",2.47
"1733","2013-11-18",2.67
"1734","2013-11-19",2.7
"1735","2013-11-20",2.68
"1736","2013-11-21",2.69
"1737","2013-11-22",2.7
"1738","2013-11-25",2.7
"1739","2013-11-26",2.66
"1740","2013-11-27",2.69
"1741","2013-11-29",2.73
"1742","2013-12-02",2.7
"1743","2013-12-03",2.62
"1744","2013-12-04",2.57
"1745","2013-12-05",2.57
"1746","2013-12-06",2.81
"1747","2013-12-09",2.73
"1748","2013-12-10",2.74
"1749","2013-12-11",2.68
"1750","2013-12-12",2.69
"1751","2013-12-13",2.69
"1752","2013-12-16",2.72
"1753","2013-12-17",2.75
"1754","2013-12-18",2.74
"1755","2013-12-19",2.76
"1756","2013-12-20",2.85
"1757","2013-12-23",2.81
"1758","2013-12-24",2.77
"1759","2013-12-26",2.78
"1760","2013-12-27",2.71
"1761","2013-12-30",2.7
"1762","2013-12-31",2.73
"1763","2014-01-02",2.71
"1764","2014-01-03",2.78
"1765","2014-01-06",2.78
"1766","2014-01-07",2.88
"1767","2014-01-08",2.93
"1768","2014-01-09",2.98
"1769","2014-01-10",3
"1770","2014-01-13",2.96
"1771","2014-01-14",3
"1772","2014-01-15",3.01
"1773","2014-01-16",2.99
"1774","2014-01-17",2.97
"1775","2014-01-21",2.97
"1776","2014-01-22",3
"1777","2014-01-23",2.82
"1778","2014-01-24",2.72
"1779","2014-01-27",2.7
"1780","2014-01-28",2.71
"1781","2014-01-29",2.7
"1782","2014-01-30",2.74
"1783","2014-01-31",2.74
"1784","2014-02-03",2.7
"1785","2014-02-04",2.71
"1786","2014-02-05",2.75
"1787","2014-02-06",2.72
"1788","2014-02-07",2.72
"1789","2014-02-10",2.72
"1790","2014-02-11",2.8
"1791","2014-02-12",2.87
"1792","2014-02-13",2.82
"1793","2014-02-14",2.89
"1794","2014-02-18",2.85
"1795","2014-02-19",2.84
"1796","2014-02-20",2.9
"1797","2014-02-21",2.87
"1798","2014-02-24",2.89
"1799","2014-02-25",2.84
"1800","2014-02-26",2.9
"1801","2014-02-27",3.16
"1802","2014-02-28",3.12
"1803","2014-03-03",3.15
"1804","2014-03-04",3.25
"1805","2014-03-05",3.2
"1806","2014-03-06",3.24
"1807","2014-03-07",3.33
"1808","2014-03-10",3.32
"1809","2014-03-11",3.34
"1810","2014-03-12",3.2
"1811","2014-03-13",3.21
"1812","2014-03-14",3.2
"1813","2014-03-17",3.2
"1814","2014-03-18",3.28
"1815","2014-03-19",3.32
"1816","2014-03-20",3.45
"1817","2014-03-21",3.47
"1818","2014-03-24",3.45
"1819","2014-03-25",3.39
"1820","2014-03-26",3.34
"1821","2014-03-27",3.29
"1822","2014-03-28",3.29
"1823","2014-03-31",3.02
"1824","2014-04-01",3.1
"1825","2014-04-02",3.23
"1826","2014-04-03",3.2
"1827","2014-04-04",3.15
"1828","2014-04-07",3.09
"1829","2014-04-08",3.15
"1830","2014-04-09",3.17
"1831","2014-04-10",3.17
"1832","2014-04-11",3.14
"1833","2014-04-14",3.1
"1834","2014-04-15",3.08
"1835","2014-04-16",3
"1836","2014-04-17",3.04
"1837","2014-04-21",2.87
"1838","2014-04-22",3.05
"1839","2014-04-23",2.97
"1840","2014-04-24",3
"1841","2014-04-25",3.03
"1842","2014-04-28",2.91
"1843","2014-04-29",2.97
"1844","2014-04-30",2.93
"1845","2014-05-01",2.97
"1846","2014-05-02",3.05
"1847","2014-05-05",2.99
"1848","2014-05-06",2.93
"1849","2014-05-07",2.9
"1850","2014-05-08",2.86
"1851","2014-05-09",2.77
"1852","2014-05-12",2.72
"1853","2014-05-13",2.74
"1854","2014-05-14",2.73
"1855","2014-05-15",2.74
"1856","2014-05-16",2.95
"1857","2014-05-19",2.88
"1858","2014-05-20",2.95
"1859","2014-05-21",3.03
"1860","2014-05-22",3.12
"1861","2014-05-23",3.12
"1862","2014-05-27",3.15
"1863","2014-05-28",3.14
"1864","2014-05-29",3.18
"1865","2014-05-30",3.22
"1866","2014-06-02",3.18
"1867","2014-06-03",3.17
"1868","2014-06-04",3.19
"1869","2014-06-05",3.26
"1870","2014-06-06",3.26
"1871","2014-06-09",3.22
"1872","2014-06-10",3.21
"1873","2014-06-11",3.21
"1874","2014-06-12",3.12
"1875","2014-06-13",3.12
"1876","2014-06-16",3.21
"1877","2014-06-17",3.28
"1878","2014-06-18",3.29
"1879","2014-06-19",3.28
"1880","2014-06-20",3.32
"1881","2014-06-23",3.28
"1882","2014-06-24",3.2
"1883","2014-06-25",3.13
"1884","2014-06-26",3.14
"1885","2014-06-27",3.06
"1886","2014-06-30",3.26
"1887","2014-07-01",3.24
"1888","2014-07-02",3.22
"1889","2014-07-03",3.23
"1890","2014-07-07",3.19
"1891","2014-07-08",3.11
"1892","2014-07-09",3.08
"1893","2014-07-10",3.06
"1894","2014-07-11",3.02
"1895","2014-07-14",3
"1896","2014-07-15",3.11
"1897","2014-07-16",3.06
"1898","2014-07-17",3.11
"1899","2014-07-18",3.08
"1900","2014-07-21",3.02
"1901","2014-07-22",3.14
"1902","2014-07-23",3.14
"1903","2014-07-24",3.1
"1904","2014-07-25",3.1
"1905","2014-07-28",3.15
"1906","2014-07-29",3.1
"1907","2014-07-30",3
"1908","2014-07-31",3.07
"1909","2014-08-01",3.06
"1910","2014-08-04",2.97
"1911","2014-08-05",2.81
"1912","2014-08-06",2.86
"1913","2014-08-07",2.93
"1914","2014-08-08",2.83
"1915","2014-08-11",2.9
"1916","2014-08-12",3.01
"1917","2014-08-13",2.99
"1918","2014-08-14",2.98
"1919","2014-08-15",2.92
"1920","2014-08-18",3.02
"1921","2014-08-19",3.02
"1922","2014-08-20",3.08
"1923","2014-08-21",3.19
"1924","2014-08-22",3.06
"1925","2014-08-25",3.07
"1926","2014-08-26",3.14
"1927","2014-08-27",3.14
"1928","2014-08-28",3.12
"1929","2014-08-29",3.15
"1930","2014-09-02",3.13
"1931","2014-09-03",3.02
"1932","2014-09-04",3.05
"1933","2014-09-05",3.06
"1934","2014-09-08",3.01
"1935","2014-09-09",2.98
"1936","2014-09-10",3
"1937","2014-09-11",3.03
"1938","2014-09-12",3.13
