"","date","QLYS"
"971","2016-08-09",31.059999
"972","2016-08-10",31.299999
"973","2016-08-11",30.700001
"974","2016-08-12",30.23
"975","2016-08-15",30.629999
"976","2016-08-16",32.93
"977","2016-08-17",32.619999
"978","2016-08-18",34.259998
"979","2016-08-19",34.650002
"980","2016-08-22",34.84
"981","2016-08-23",35.689999
"982","2016-08-24",34.66
"983","2016-08-25",34.919998
"984","2016-08-26",35.23
"985","2016-08-29",34.959999
"986","2016-08-30",34.650002
"987","2016-08-31",34.400002
"988","2016-09-01",35.049999
"989","2016-09-02",35.529999
"990","2016-09-06",36.279999
"991","2016-09-07",36.32
"992","2016-09-08",36.16
"993","2016-09-09",35.369999
"994","2016-09-12",35.52
"995","2016-09-13",35.48
"996","2016-09-14",35.400002
"997","2016-09-15",35.639999
"998","2016-09-16",36.560001
"999","2016-09-19",36.040001
"1000","2016-09-20",36.310001
"1001","2016-09-21",37.009998
"1002","2016-09-22",37.299999
"1003","2016-09-23",37.240002
"1004","2016-09-26",37.09
"1005","2016-09-27",38.099998
"1006","2016-09-28",37.900002
"1007","2016-09-29",37.5
"1008","2016-09-30",38.189999
"1009","2016-10-03",38.16
"1010","2016-10-04",38.790001
"1011","2016-10-05",38.98
"1012","2016-10-06",38.57
"1013","2016-10-07",38.560001
"1014","2016-10-10",38.599998
"1015","2016-10-11",38.549999
"1016","2016-10-12",38.049999
"1017","2016-10-13",37.450001
"1018","2016-10-14",37.650002
"1019","2016-10-17",38.150002
"1020","2016-10-18",37.950001
"1021","2016-10-19",37.5
"1022","2016-10-20",37.200001
"1023","2016-10-21",37.400002
"1024","2016-10-24",38
"1025","2016-10-25",37.150002
"1026","2016-10-26",36.950001
"1027","2016-10-27",36.200001
"1028","2016-10-28",36.900002
"1029","2016-10-31",37.25
"1030","2016-11-01",37
"1031","2016-11-02",36.049999
"1032","2016-11-03",36.049999
"1033","2016-11-04",34.299999
"1034","2016-11-07",35.099998
"1035","2016-11-08",35.349998
"1036","2016-11-09",35.700001
"1037","2016-11-10",35.299999
"1038","2016-11-11",36.099998
"1039","2016-11-14",36.349998
"1040","2016-11-15",36.299999
"1041","2016-11-16",36.099998
"1042","2016-11-17",36.200001
"1043","2016-11-18",35.799999
"1044","2016-11-21",34.849998
"1045","2016-11-22",34.049999
"1046","2016-11-23",34.599998
"1047","2016-11-25",34.849998
"1048","2016-11-28",33.75
"1049","2016-11-29",33.950001
"1050","2016-11-30",33.200001
"1051","2016-12-01",31.65
"1052","2016-12-02",31.9
"1053","2016-12-05",32.5
"1054","2016-12-06",32.25
"1055","2016-12-07",33.200001
"1056","2016-12-08",33.400002
"1057","2016-12-09",33
"1058","2016-12-12",32.650002
"1059","2016-12-13",33.200001
"1060","2016-12-14",32.650002
"1061","2016-12-15",32.799999
"1062","2016-12-16",33.25
"1063","2016-12-19",33.450001
"1064","2016-12-20",33.799999
"1065","2016-12-21",32.400002
"1066","2016-12-22",31.200001
"1067","2016-12-23",31.700001
"1068","2016-12-27",32.299999
"1069","2016-12-28",31.85
"1070","2016-12-29",31.85
"1071","2016-12-30",31.65
"1072","2017-01-03",32.549999
"1073","2017-01-04",32.950001
"1074","2017-01-05",32.950001
"1075","2017-01-06",33.049999
"1076","2017-01-09",33.049999
"1077","2017-01-10",33.549999
"1078","2017-01-11",33.900002
"1079","2017-01-12",33.200001
"1080","2017-01-13",34.150002
"1081","2017-01-17",33.700001
"1082","2017-01-18",33.650002
"1083","2017-01-19",33.549999
"1084","2017-01-20",34
"1085","2017-01-23",33.849998
"1086","2017-01-24",35
"1087","2017-01-25",36.200001
"1088","2017-01-26",35.650002
"1089","2017-01-27",35.849998
"1090","2017-01-30",36.400002
"1091","2017-01-31",35.900002
"1092","2017-02-01",36.200001
"1093","2017-02-02",36.25
"1094","2017-02-03",37.25
"1095","2017-02-06",36.900002
"1096","2017-02-07",36.75
"1097","2017-02-08",36.849998
"1098","2017-02-09",35
"1099","2017-02-10",34
"1100","2017-02-13",35.099998
"1101","2017-02-14",35.099998
"1102","2017-02-15",34.799999
"1103","2017-02-16",34.25
"1104","2017-02-17",35.599998
"1105","2017-02-21",36.700001
"1106","2017-02-22",36.5
"1107","2017-02-23",36.549999
"1108","2017-02-24",36.650002
"1109","2017-02-27",36.099998
"1110","2017-02-28",34.950001
"1111","2017-03-01",35
"1112","2017-03-02",34.849998
"1113","2017-03-03",34.950001
"1114","2017-03-06",34.25
"1115","2017-03-07",34.200001
"1116","2017-03-08",34.400002
"1117","2017-03-09",34.450001
"1118","2017-03-10",34.900002
"1119","2017-03-13",35.150002
"1120","2017-03-14",34.299999
"1121","2017-03-15",34.5
"1122","2017-03-16",35.549999
"1123","2017-03-17",35.099998
"1124","2017-03-20",34.799999
"1125","2017-03-21",35
"1126","2017-03-22",35.349998
"1127","2017-03-23",35.849998
"1128","2017-03-24",35.700001
"1129","2017-03-27",36.200001
"1130","2017-03-28",36.349998
"1131","2017-03-29",36.950001
"1132","2017-03-30",37.599998
"1133","2017-03-31",37.900002
"1134","2017-04-03",37.200001
"1135","2017-04-04",36.849998
"1136","2017-04-05",36.549999
"1137","2017-04-06",36.950001
"1138","2017-04-07",36.900002
"1139","2017-04-10",36.900002
"1140","2017-04-11",36.799999
"1141","2017-04-12",36.650002
"1142","2017-04-13",35.700001
"1143","2017-04-17",36.099998
"1144","2017-04-18",35.849998
"1145","2017-04-19",35.849998
"1146","2017-04-20",35.849998
"1147","2017-04-21",36.450001
"1148","2017-04-24",37.5
"1149","2017-04-25",38.049999
"1150","2017-04-26",37.900002
"1151","2017-04-27",38.150002
"1152","2017-04-28",38.400002
"1153","2017-05-01",38.900002
"1154","2017-05-02",39.099998
"1155","2017-05-03",41
"1156","2017-05-04",40.200001
"1157","2017-05-05",41
"1158","2017-05-08",40.25
"1159","2017-05-09",41.099998
"1160","2017-05-10",41.400002
"1161","2017-05-11",41.450001
"1162","2017-05-12",41.5
"1163","2017-05-15",43.650002
"1164","2017-05-16",43.5
"1165","2017-05-17",41.75
"1166","2017-05-18",42.099998
"1167","2017-05-19",42.400002
"1168","2017-05-22",43
"1169","2017-05-23",43.400002
"1170","2017-05-24",43.25
"1171","2017-05-25",42.650002
"1172","2017-05-26",42.549999
"1173","2017-05-30",41.900002
"1174","2017-05-31",42
"1175","2017-06-01",42.849998
"1176","2017-06-02",42.950001
"1177","2017-06-05",42.299999
"1178","2017-06-06",42.75
"1179","2017-06-07",42.849998
"1180","2017-06-08",43.25
"1181","2017-06-09",40.950001
"1182","2017-06-12",40.5
"1183","2017-06-13",41.450001
"1184","2017-06-14",40.900002
"1185","2017-06-15",40.75
"1186","2017-06-16",41.599998
"1187","2017-06-19",40.799999
"1188","2017-06-20",39.950001
"1189","2017-06-21",40.25
"1190","2017-06-22",41.099998
"1191","2017-06-23",41.400002
"1192","2017-06-26",41.099998
"1193","2017-06-27",40.700001
"1194","2017-06-28",41.900002
"1195","2017-06-29",40.599998
"1196","2017-06-30",40.799999
"1197","2017-07-03",39.799999
"1198","2017-07-05",40.349998
"1199","2017-07-06",40.25
"1200","2017-07-07",41.450001
"1201","2017-07-10",40.700001
"1202","2017-07-11",41.650002
"1203","2017-07-12",42.25
"1204","2017-07-13",42.150002
"1205","2017-07-14",42.25
"1206","2017-07-17",41.849998
"1207","2017-07-18",42.099998
"1208","2017-07-19",42.450001
"1209","2017-07-20",42.900002
"1210","2017-07-21",41.799999
"1211","2017-07-24",42.049999
"1212","2017-07-25",42.400002
"1213","2017-07-26",42
"1214","2017-07-27",40.849998
"1215","2017-07-28",40.650002
"1216","2017-07-31",40.150002
"1217","2017-08-01",41.900002
"1218","2017-08-02",40.849998
"1219","2017-08-03",46.400002
"1220","2017-08-04",46.25
"1221","2017-08-07",46.849998
"1222","2017-08-08",45.549999
"1223","2017-08-09",45
"1224","2017-08-10",43.599998
"1225","2017-08-11",44.599998
"1226","2017-08-14",45.049999
"1227","2017-08-15",45.049999
"1228","2017-08-16",45.5
"1229","2017-08-17",44.599998
"1230","2017-08-18",44.950001
"1231","2017-08-21",45.299999
"1232","2017-08-22",45.650002
"1233","2017-08-23",45.25
"1234","2017-08-24",46
"1235","2017-08-25",45.400002
"1236","2017-08-28",45.549999
"1237","2017-08-29",46.200001
"1238","2017-08-30",47.049999
"1239","2017-08-31",47.5
"1240","2017-09-01",48.25
"1241","2017-09-05",48.599998
"1242","2017-09-06",48.799999
"1243","2017-09-07",49.400002
"1244","2017-09-08",51.099998
"1245","2017-09-11",51.549999
"1246","2017-09-12",50.900002
"1247","2017-09-13",50.75
"1248","2017-09-14",50.599998
"1249","2017-09-15",51.299999
"1250","2017-09-18",51.950001
"1251","2017-09-19",52.200001
"1252","2017-09-20",52.450001
"1253","2017-09-21",51.450001
"1254","2017-09-22",51.799999
"1255","2017-09-25",51.450001
"1256","2017-09-26",51.099998
"1257","2017-09-27",52.900002
"1258","2017-09-28",52.5
"1259","2017-09-29",51.799999
"1260","2017-10-02",52.450001
"1261","2017-10-03",53
"1262","2017-10-04",52.900002
"1263","2017-10-05",52.950001
"1264","2017-10-06",53.900002
"1265","2017-10-09",53.150002
"1266","2017-10-10",51.349998
"1267","2017-10-11",50.400002
"1268","2017-10-12",50.349998
"1269","2017-10-13",51
"1270","2017-10-16",51.200001
"1271","2017-10-17",51.25
"1272","2017-10-18",51.5
"1273","2017-10-19",51.200001
"1274","2017-10-20",51.200001
"1275","2017-10-23",51.5
"1276","2017-10-24",52
"1277","2017-10-25",51.900002
"1278","2017-10-26",52.599998
"1279","2017-10-27",52.599998
"1280","2017-10-30",52.150002
"1281","2017-10-31",52.900002
"1282","2017-11-01",55.75
"1283","2017-11-02",57.25
"1284","2017-11-03",57.349998
"1285","2017-11-06",57.349998
"1286","2017-11-07",56.599998
"1287","2017-11-08",57.299999
"1288","2017-11-09",56.450001
"1289","2017-11-10",56.900002
"1290","2017-11-13",58.049999
"1291","2017-11-14",58
"1292","2017-11-15",57.599998
"1293","2017-11-16",58.049999
"1294","2017-11-17",58.650002
"1295","2017-11-20",59.450001
"1296","2017-11-21",61.150002
"1297","2017-11-22",60.549999
"1298","2017-11-24",61.900002
"1299","2017-11-27",59.450001
"1300","2017-11-28",60.75
"1301","2017-11-29",58.75
"1302","2017-11-30",58.900002
"1303","2017-12-01",58.75
"1304","2017-12-04",56.450001
"1305","2017-12-05",56.400002
"1306","2017-12-06",57.099998
"1307","2017-12-07",58.400002
"1308","2017-12-08",58.450001
"1309","2017-12-11",59
"1310","2017-12-12",57.5
"1311","2017-12-13",57.299999
"1312","2017-12-14",58.200001
"1313","2017-12-15",58.450001
"1314","2017-12-18",58.950001
"1315","2017-12-19",59.049999
"1316","2017-12-20",59.25
"1317","2017-12-21",60.049999
"1318","2017-12-22",59.849998
"1319","2017-12-26",59.549999
"1320","2017-12-27",60.25
"1321","2017-12-28",60
"1322","2017-12-29",59.349998
"1323","2018-01-02",61.099998
"1324","2018-01-03",61.799999
"1325","2018-01-04",62.900002
"1326","2018-01-05",63.150002
"1327","2018-01-08",64.199997
"1328","2018-01-09",62.950001
"1329","2018-01-10",62.549999
"1330","2018-01-11",63.700001
"1331","2018-01-12",63.900002
"1332","2018-01-16",63.599998
"1333","2018-01-17",64.75
"1334","2018-01-18",64.099998
"1335","2018-01-19",64.349998
"1336","2018-01-22",64.800003
"1337","2018-01-23",64.449997
"1338","2018-01-24",63.349998
"1339","2018-01-25",63.700001
"1340","2018-01-26",64.300003
"1341","2018-01-29",63.700001
"1342","2018-01-30",62.799999
"1343","2018-01-31",62.5
"1344","2018-02-01",63
"1345","2018-02-02",62.150002
"1346","2018-02-05",59.950001
"1347","2018-02-06",60.200001
"1348","2018-02-07",59.950001
"1349","2018-02-08",58.299999
"1350","2018-02-09",59.900002
"1351","2018-02-12",62.599998
"1352","2018-02-13",67.300003
"1353","2018-02-14",67.949997
"1354","2018-02-15",71.199997
"1355","2018-02-16",72.25
"1356","2018-02-20",72.25
"1357","2018-02-21",72.150002
"1358","2018-02-22",73.150002
"1359","2018-02-23",75.199997
"1360","2018-02-26",76.25
"1361","2018-02-27",76.349998
"1362","2018-02-28",74.050003
"1363","2018-03-01",74.800003
"1364","2018-03-02",77.5
"1365","2018-03-05",77.599998
"1366","2018-03-06",77.349998
"1367","2018-03-07",77.599998
"1368","2018-03-08",77.699997
"1369","2018-03-09",78.449997
"1370","2018-03-12",78.300003
"1371","2018-03-13",77.25
"1372","2018-03-14",77.099998
"1373","2018-03-15",76.300003
"1374","2018-03-16",74.449997
"1375","2018-03-19",74.800003
"1376","2018-03-20",76.650002
"1377","2018-03-21",76.849998
"1378","2018-03-22",74.550003
"1379","2018-03-23",73.099998
"1380","2018-03-26",75.150002
"1381","2018-03-27",72.800003
"1382","2018-03-28",71.150002
"1383","2018-03-29",72.75
"1384","2018-04-02",71.849998
"1385","2018-04-03",73.099998
"1386","2018-04-04",74.900002
"1387","2018-04-05",76.050003
"1388","2018-04-06",74.050003
"1389","2018-04-09",74.349998
"1390","2018-04-10",76.099998
"1391","2018-04-11",77.5
"1392","2018-04-12",77.699997
"1393","2018-04-13",76.949997
"1394","2018-04-16",78.349998
"1395","2018-04-17",82.849998
"1396","2018-04-18",84.449997
"1397","2018-04-19",82.75
"1398","2018-04-20",81.550003
"1399","2018-04-23",81.300003
"1400","2018-04-24",79
"1401","2018-04-25",77.199997
"1402","2018-04-26",78.849998
"1403","2018-04-27",78.050003
"1404","2018-04-30",76.949997
"1405","2018-05-01",77.300003
"1406","2018-05-02",75.029999
"1407","2018-05-03",73.949997
"1408","2018-05-04",74.300003
"1409","2018-05-07",75.949997
"1410","2018-05-08",77.75
"1411","2018-05-09",77.5
"1412","2018-05-10",78.599998
"1413","2018-05-11",77.300003
"1414","2018-05-14",75.599998
"1415","2018-05-15",76.400002
"1416","2018-05-16",76.550003
"1417","2018-05-17",76.949997
"1418","2018-05-18",77.300003
"1419","2018-05-21",76.5
"1420","2018-05-22",73.050003
"1421","2018-05-23",73.599998
"1422","2018-05-24",75.099998
"1423","2018-05-25",74.599998
"1424","2018-05-29",76.699997
"1425","2018-05-30",78.099998
"1426","2018-05-31",76.949997
"1427","2018-06-01",78.099998
"1428","2018-06-04",79.849998
"1429","2018-06-05",80.849998
"1430","2018-06-06",80.650002
"1431","2018-06-07",79.400002
"1432","2018-06-08",81.75
"1433","2018-06-11",85.449997
"1434","2018-06-12",88.599998
"1435","2018-06-13",89.099998
"1436","2018-06-14",94.800003
"1437","2018-06-15",95.5
"1438","2018-06-18",97.050003
"1439","2018-06-19",96.199997
"1440","2018-06-20",95.900002
"1441","2018-06-21",94.800003
"1442","2018-06-22",88.800003
"1443","2018-06-25",87.099998
"1444","2018-06-26",88.699997
"1445","2018-06-27",83.449997
"1446","2018-06-28",85
"1447","2018-06-29",84.300003
"1448","2018-07-02",85.900002
"1449","2018-07-03",86.5
"1450","2018-07-05",88.050003
"1451","2018-07-06",89.300003
"1452","2018-07-09",89.199997
"1453","2018-07-10",89.099998
"1454","2018-07-11",90.599998
"1455","2018-07-12",94.400002
"1456","2018-07-13",93.349998
"1457","2018-07-16",92.75
"1458","2018-07-17",94.699997
"1459","2018-07-18",95.949997
"1460","2018-07-19",96.349998
"1461","2018-07-20",97.050003
"1462","2018-07-23",97.050003
"1463","2018-07-24",93.599998
"1464","2018-07-25",96.800003
"1465","2018-07-26",95.099998
"1466","2018-07-27",90.449997
"1467","2018-07-30",88.300003
"1468","2018-07-31",87.099998
"1469","2018-08-01",85.050003
"1470","2018-08-02",86.150002
"1471","2018-08-03",85.150002
"1472","2018-08-06",87.5
"1473","2018-08-07",88.050003
"1474","2018-08-08",88.25
"1475","2018-08-09",88.449997
"1476","2018-08-10",88
"1477","2018-08-13",85.5
"1478","2018-08-14",85.699997
"1479","2018-08-15",84.5
"1480","2018-08-16",85.75
"1481","2018-08-17",85.75
"1482","2018-08-20",85.800003
"1483","2018-08-21",85.099998
"1484","2018-08-22",87.300003
"1485","2018-08-23",87.400002
"1486","2018-08-24",90.050003
"1487","2018-08-27",91.25
"1488","2018-08-28",91.5
"1489","2018-08-29",91
"1490","2018-08-30",89.050003
"1491","2018-08-31",91.050003
"1492","2018-09-04",92.150002
"1493","2018-09-05",88.650002
"1494","2018-09-06",89.699997
"1495","2018-09-07",90.550003
"1496","2018-09-10",92.599998
"1497","2018-09-11",94.199997
"1498","2018-09-12",95.349998
"1499","2018-09-13",94.849998
"1500","2018-09-14",94.599998
"1501","2018-09-17",90.400002
"1502","2018-09-18",90.949997
"1503","2018-09-19",87.949997
"1504","2018-09-20",87.349998
"1505","2018-09-21",86.800003
"1506","2018-09-24",87.699997
"1507","2018-09-25",89.849998
"1508","2018-09-26",87.5
"1509","2018-09-27",88.550003
"1510","2018-09-28",89.099998
"1511","2018-10-01",86.050003
"1512","2018-10-02",84.169998
"1513","2018-10-03",85.629997
"1514","2018-10-04",83.470001
"1515","2018-10-05",81.970001
"1516","2018-10-08",77.599998
"1517","2018-10-09",75.489998
"1518","2018-10-10",71.519997
"1519","2018-10-11",70.699997
"1520","2018-10-12",73.559998
"1521","2018-10-15",72.400002
"1522","2018-10-16",75.68
"1523","2018-10-17",75.610001
"1524","2018-10-18",74.099998
"1525","2018-10-19",74.400002
"1526","2018-10-22",77.110001
"1527","2018-10-23",77.699997
"1528","2018-10-24",73.099998
"1529","2018-10-25",76.209999
"1530","2018-10-26",73.949997
"1531","2018-10-29",73.110001
"1532","2018-10-30",76.230003
"1533","2018-10-31",71.239998
"1534","2018-11-01",74.550003
"1535","2018-11-02",74.830002
"1536","2018-11-05",72.849998
"1537","2018-11-06",72.610001
"1538","2018-11-07",76.349998
"1539","2018-11-08",76.629997
"1540","2018-11-09",74.529999
"1541","2018-11-12",72.150002
"1542","2018-11-13",72.099998
"1543","2018-11-14",71.830002
"1544","2018-11-15",74.489998
"1545","2018-11-16",74.690002
"1546","2018-11-19",69.209999
"1547","2018-11-20",70.889999
"1548","2018-11-21",72
"1549","2018-11-23",72.510002
"1550","2018-11-26",74.43
"1551","2018-11-27",73.489998
"1552","2018-11-28",76.900002
"1553","2018-11-29",77.169998
"1554","2018-11-30",78.760002
"1555","2018-12-03",81.389999
"1556","2018-12-04",76.529999
"1557","2018-12-06",78.290001
"1558","2018-12-07",75.650002
"1559","2018-12-10",77.519997
"1560","2018-12-11",77.459999
"1561","2018-12-12",81.089996
"1562","2018-12-13",81.620003
"1563","2018-12-14",79.940002
"1564","2018-12-17",71.260002
"1565","2018-12-18",74.269997
"1566","2018-12-19",72.830002
"1567","2018-12-20",70.779999
"1568","2018-12-21",67.879997
"1569","2018-12-24",67.970001
"1570","2018-12-26",73.620003
"1571","2018-12-27",75.589996
"1572","2018-12-28",75.089996
"1573","2018-12-31",74.739998
"1574","2019-01-02",74.080002
"1575","2019-01-03",69.550003
"1576","2019-01-04",74.32
"1577","2019-01-07",74.330002
"1578","2019-01-08",76.68
"1579","2019-01-09",78.809998
"1580","2019-01-10",78.260002
"1581","2019-01-11",78.459999
"1582","2019-01-14",76.769997
"1583","2019-01-15",78.650002
"1584","2019-01-16",77.790001
"1585","2019-01-17",79.260002
"1586","2019-01-18",79.980003
"1587","2019-01-22",81.150002
"1588","2019-01-23",80.489998
"1589","2019-01-24",80.660004
"1590","2019-01-25",81.989998
"1591","2019-01-28",82.279999
"1592","2019-01-29",82.260002
"1593","2019-01-30",83.910004
"1594","2019-01-31",86.529999
"1595","2019-02-01",88.589996
"1596","2019-02-04",91.480003
"1597","2019-02-05",92.580002
"1598","2019-02-06",93.300003
"1599","2019-02-07",91.800003
"1600","2019-02-08",94.449997
"1601","2019-02-11",94.739998
"1602","2019-02-12",96.410004
"1603","2019-02-13",82.309998
"1604","2019-02-14",81.260002
"1605","2019-02-15",80.690002
"1606","2019-02-19",83.980003
"1607","2019-02-20",84
"1608","2019-02-21",84.339996
"1609","2019-02-22",84.410004
"1610","2019-02-25",84.080002
"1611","2019-02-26",84.220001
"1612","2019-02-27",85.849998
"1613","2019-02-28",83.629997
"1614","2019-03-01",84.790001
"1615","2019-03-04",82.760002
"1616","2019-03-05",82.209999
"1617","2019-03-06",81.809998
"1618","2019-03-07",82.690002
"1619","2019-03-08",82.860001
"1620","2019-03-11",85.959999
"1621","2019-03-12",85.889999
"1622","2019-03-13",84.580002
"1623","2019-03-14",84.779999
"1624","2019-03-15",85.949997
"1625","2019-03-18",85.029999
"1626","2019-03-19",86.379997
"1627","2019-03-20",84.599998
"1628","2019-03-21",86.18
"1629","2019-03-22",82.57
"1630","2019-03-25",82.93
"1631","2019-03-26",83.489998
"1632","2019-03-27",80.629997
"1633","2019-03-28",81.239998
"1634","2019-03-29",82.739998
"1635","2019-04-01",82.629997
"1636","2019-04-02",82.970001
"1637","2019-04-03",83.75
"1638","2019-04-04",80.639999
"1639","2019-04-05",80.82
"1640","2019-04-08",81.400002
"1641","2019-04-09",81.349998
"1642","2019-04-10",82.959999
"1643","2019-04-11",82.169998
"1644","2019-04-12",82.580002
"1645","2019-04-15",82.160004
"1646","2019-04-16",82
"1647","2019-04-17",80.809998
"1648","2019-04-18",81.190002
"1649","2019-04-22",82.730003
"1650","2019-04-23",85.129997
"1651","2019-04-24",85.769997
"1652","2019-04-25",87.260002
"1653","2019-04-26",88.129997
"1654","2019-04-29",87.349998
"1655","2019-04-30",90.260002
"1656","2019-05-01",90.510002
"1657","2019-05-02",91.769997
"1658","2019-05-03",91.699997
"1659","2019-05-06",89.75
"1660","2019-05-07",87.269997
"1661","2019-05-08",87.279999
"1662","2019-05-09",86.389999
"1663","2019-05-10",87.489998
"1664","2019-05-13",84.199997
"1665","2019-05-14",87
"1666","2019-05-15",86.540001
"1667","2019-05-16",90.839996
"1668","2019-05-17",87.910004
"1669","2019-05-20",85.809998
"1670","2019-05-21",88.260002
"1671","2019-05-22",90.150002
"1672","2019-05-23",90.169998
"1673","2019-05-24",90.410004
"1674","2019-05-28",91.720001
"1675","2019-05-29",89.209999
"1676","2019-05-30",90.18
"1677","2019-05-31",88.610001
"1678","2019-06-03",81.879997
"1679","2019-06-04",85.389999
"1680","2019-06-05",85.800003
"1681","2019-06-06",84.940002
"1682","2019-06-07",85.889999
"1683","2019-06-10",88.730003
"1684","2019-06-11",86.129997
"1685","2019-06-12",87.230003
"1686","2019-06-13",87.139999
"1687","2019-06-14",85.419998
"1688","2019-06-17",85.660004
"1689","2019-06-18",87.510002
"1690","2019-06-19",88.959999
"1691","2019-06-20",89.739998
"1692","2019-06-21",87.260002
"1693","2019-06-24",87.849998
"1694","2019-06-25",85.879997
"1695","2019-06-26",83.139999
"1696","2019-06-27",85.459999
"1697","2019-06-28",87.080002
"1698","2019-07-01",86.510002
"1699","2019-07-02",87.720001
"1700","2019-07-03",87.989998
"1701","2019-07-05",88.400002
"1702","2019-07-08",87.279999
"1703","2019-07-09",87.760002
"1704","2019-07-10",88.629997
"1705","2019-07-11",88.699997
"1706","2019-07-12",89.459999
"1707","2019-07-15",90.620003
"1708","2019-07-16",89.629997
"1709","2019-07-17",89.300003
"1710","2019-07-18",88.209999
"1711","2019-07-19",87.800003
"1712","2019-07-22",88.790001
"1713","2019-07-23",87.080002
"1714","2019-07-24",88.809998
"1715","2019-07-25",89.550003
"1716","2019-07-26",91.449997
"1717","2019-07-29",89.589996
"1718","2019-07-30",89.129997
"1719","2019-07-31",86.559998
"1720","2019-08-01",84.339996
"1721","2019-08-02",83.059998
"1722","2019-08-05",80.940002
"1723","2019-08-06",81.699997
"1724","2019-08-07",82.480003
"1725","2019-08-08",84.349998
"1726","2019-08-09",82.989998
"1727","2019-08-12",83.449997
"1728","2019-08-13",84.489998
"1729","2019-08-14",82.050003
"1730","2019-08-15",82.339996
"1731","2019-08-16",84.300003
"1732","2019-08-19",84.099998
"1733","2019-08-20",83.360001
"1734","2019-08-21",84.160004
"1735","2019-08-22",83.919998
"1736","2019-08-23",82.169998
"1737","2019-08-26",82.419998
"1738","2019-08-27",80.830002
"1739","2019-08-28",79.190002
"1740","2019-08-29",80.910004
"1741","2019-08-30",79.620003
"1742","2019-09-03",77.940002
"1743","2019-09-04",79.089996
"1744","2019-09-05",80.790001
"1745","2019-09-06",80.910004
"1746","2019-09-09",79.349998
"1747","2019-09-10",79.220001
"1748","2019-09-11",80.419998
"1749","2019-09-12",80.559998
"1750","2019-09-13",79.919998
"1751","2019-09-16",80.279999
"1752","2019-09-17",81.029999
"1753","2019-09-18",79.169998
"1754","2019-09-19",78.900002
"1755","2019-09-20",78.07
"1756","2019-09-23",76.639999
"1757","2019-09-24",73.980003
"1758","2019-09-25",75.169998
"1759","2019-09-26",75.599998
"1760","2019-09-27",74.650002
"1761","2019-09-30",75.57
"1762","2019-10-01",76.129997
"1763","2019-10-02",78.199997
"1764","2019-10-03",78.989998
"1765","2019-10-04",78.470001
"1766","2019-10-07",78.410004
"1767","2019-10-08",75.800003
"1768","2019-10-09",77.190002
"1769","2019-10-10",74.68
"1770","2019-10-11",77.699997
"1771","2019-10-14",78.089996
"1772","2019-10-15",79.050003
"1773","2019-10-16",78.410004
"1774","2019-10-17",77.330002
"1775","2019-10-18",76.339996
"1776","2019-10-21",77
"1777","2019-10-22",76.589996
"1778","2019-10-23",77.980003
"1779","2019-10-24",79.510002
"1780","2019-10-25",79.43
"1781","2019-10-28",79.900002
"1782","2019-10-29",82.629997
"1783","2019-10-30",83.339996
"1784","2019-10-31",85.330002
"1785","2019-11-01",86.349998
"1786","2019-11-04",84.779999
"1787","2019-11-05",84.349998
"1788","2019-11-06",84.07
"1789","2019-11-07",84.690002
"1790","2019-11-08",83.739998
"1791","2019-11-11",84.089996
"1792","2019-11-12",85.220001
"1793","2019-11-13",84.93
"1794","2019-11-14",84.760002
"1795","2019-11-15",85.639999
"1796","2019-11-18",86.68
"1797","2019-11-19",88.300003
"1798","2019-11-20",87.940002
"1799","2019-11-21",87.690002
"1800","2019-11-22",86.25
"1801","2019-11-25",87.43
"1802","2019-11-26",87.870003
"1803","2019-11-27",87.419998
"1804","2019-11-29",87.510002
"1805","2019-12-02",84.410004
"1806","2019-12-03",84.43
"1807","2019-12-04",85.459999
"1808","2019-12-05",85.769997
"1809","2019-12-06",85.32
"1810","2019-12-09",85.599998
"1811","2019-12-10",85.760002
"1812","2019-12-11",84.400002
"1813","2019-12-12",84.769997
"1814","2019-12-13",85.080002
"1815","2019-12-16",84.959999
"1816","2019-12-17",84.540001
"1817","2019-12-18",83.800003
"1818","2019-12-19",84.709999
"1819","2019-12-20",85.129997
"1820","2019-12-23",85.400002
"1821","2019-12-24",84.970001
"1822","2019-12-26",85.010002
"1823","2019-12-27",84.639999
"1824","2019-12-30",83.440002
"1825","2019-12-31",83.370003
"1826","2020-01-02",84.239998
"1827","2020-01-03",83.57
"1828","2020-01-06",84.879997
"1829","2020-01-07",83.690002
"1830","2020-01-08",84.050003
"1831","2020-01-09",84.080002
"1832","2020-01-10",83.580002
"1833","2020-01-13",83.949997
"1834","2020-01-14",84.089996
"1835","2020-01-15",85.339996
"1836","2020-01-16",85.339996
"1837","2020-01-17",84.900002
"1838","2020-01-21",85.419998
"1839","2020-01-22",86.099998
"1840","2020-01-23",87.010002
"1841","2020-01-24",86.75
"1842","2020-01-27",85.290001
"1843","2020-01-28",87.220001
"1844","2020-01-29",87.230003
"1845","2020-01-30",86.809998
"1846","2020-01-31",85.739998
"1847","2020-02-03",85.57
"1848","2020-02-04",87.410004
"1849","2020-02-05",87.970001
"1850","2020-02-06",88.709999
"1851","2020-02-07",88.57
"1852","2020-02-10",89.919998
"1853","2020-02-11",89.610001
"1854","2020-02-12",91.050003
"1855","2020-02-13",90.080002
"1856","2020-02-14",92.440002
"1857","2020-02-18",92.860001
"1858","2020-02-19",93.410004
"1859","2020-02-20",94.32
