"","date","ATHX"
"2875","2018-11-07",1.96
"2876","2018-11-08",1.91
"2877","2018-11-09",1.87
"2878","2018-11-12",1.9
"2879","2018-11-13",1.87
"2880","2018-11-14",1.83
"2881","2018-11-15",1.89
"2882","2018-11-16",2.01
"2883","2018-11-19",1.92
"2884","2018-11-20",1.88
"2885","2018-11-21",1.99
"2886","2018-11-23",2
"2887","2018-11-26",1.94
"2888","2018-11-27",1.92
"2889","2018-11-28",1.93
"2890","2018-11-29",1.92
"2891","2018-11-30",1.92
"2892","2018-12-03",1.93
"2893","2018-12-04",1.87
"2894","2018-12-06",1.88
"2895","2018-12-07",1.86
"2896","2018-12-10",1.97
"2897","2018-12-11",2.08
"2898","2018-12-12",2.02
"2899","2018-12-13",1.99
"2900","2018-12-14",1.92
"2901","2018-12-17",1.72
"2902","2018-12-18",1.7
"2903","2018-12-19",1.51
"2904","2018-12-20",1.58
"2905","2018-12-21",1.44
"2906","2018-12-24",1.41
"2907","2018-12-26",1.47
"2908","2018-12-27",1.43
"2909","2018-12-28",1.42
"2910","2018-12-31",1.44
"2911","2019-01-02",1.48
"2912","2019-01-03",1.46
"2913","2019-01-04",1.56
"2914","2019-01-07",1.6
"2915","2019-01-08",1.63
"2916","2019-01-09",1.56
"2917","2019-01-10",1.5
"2918","2019-01-11",1.45
"2919","2019-01-14",1.42
"2920","2019-01-15",1.45
"2921","2019-01-16",1.41
"2922","2019-01-17",1.41
"2923","2019-01-18",1.43
"2924","2019-01-22",1.39
"2925","2019-01-23",1.59
"2926","2019-01-24",1.61
"2927","2019-01-25",1.71
"2928","2019-01-28",1.68
"2929","2019-01-29",1.56
"2930","2019-01-30",1.57
"2931","2019-01-31",1.59
"2932","2019-02-01",1.59
"2933","2019-02-04",1.58
"2934","2019-02-05",1.6
"2935","2019-02-06",1.59
"2936","2019-02-07",1.54
"2937","2019-02-08",1.52
"2938","2019-02-11",1.55
"2939","2019-02-12",1.53
"2940","2019-02-13",1.51
"2941","2019-02-14",1.5
"2942","2019-02-15",1.53
"2943","2019-02-19",1.52
"2944","2019-02-20",1.48
"2945","2019-02-21",1.49
"2946","2019-02-22",1.51
"2947","2019-02-25",1.52
"2948","2019-02-26",1.54
"2949","2019-02-27",1.51
"2950","2019-02-28",1.49
"2951","2019-03-01",1.63
"2952","2019-03-04",1.55
"2953","2019-03-05",1.57
"2954","2019-03-06",1.49
"2955","2019-03-07",1.5
"2956","2019-03-08",1.51
"2957","2019-03-11",1.52
"2958","2019-03-12",1.56
"2959","2019-03-13",1.54
"2960","2019-03-14",1.56
"2961","2019-03-15",1.51
"2962","2019-03-18",1.53
"2963","2019-03-19",1.55
"2964","2019-03-20",1.57
"2965","2019-03-21",1.62
"2966","2019-03-22",1.52
"2967","2019-03-25",1.54
"2968","2019-03-26",1.53
"2969","2019-03-27",1.47
"2970","2019-03-28",1.46
"2971","2019-03-29",1.5
"2972","2019-04-01",1.5
"2973","2019-04-02",1.53
"2974","2019-04-03",1.51
"2975","2019-04-04",1.52
"2976","2019-04-05",1.5
"2977","2019-04-08",1.49
"2978","2019-04-09",1.47
"2979","2019-04-10",1.46
"2980","2019-04-11",1.48
"2981","2019-04-12",1.44
"2982","2019-04-15",1.42
"2983","2019-04-16",1.41
"2984","2019-04-17",1.39
"2985","2019-04-18",1.39
"2986","2019-04-22",1.43
"2987","2019-04-23",1.66
"2988","2019-04-24",1.65
"2989","2019-04-25",1.6
"2990","2019-04-26",1.68
"2991","2019-04-29",1.6
"2992","2019-04-30",1.55
"2993","2019-05-01",1.51
"2994","2019-05-02",1.51
"2995","2019-05-03",1.55
"2996","2019-05-06",1.64
"2997","2019-05-07",1.6
"2998","2019-05-08",1.57
"2999","2019-05-09",1.6
"3000","2019-05-10",1.65
"3001","2019-05-13",1.58
"3002","2019-05-14",1.8
"3003","2019-05-15",1.88
"3004","2019-05-16",2.03
"3005","2019-05-17",1.97
"3006","2019-05-20",1.86
"3007","2019-05-21",1.87
"3008","2019-05-22",1.81
"3009","2019-05-23",1.86
"3010","2019-05-24",1.8
"3011","2019-05-28",1.72
"3012","2019-05-29",1.7
"3013","2019-05-30",1.8
"3014","2019-05-31",1.66
"3015","2019-06-03",1.61
"3016","2019-06-04",1.68
"3017","2019-06-05",1.62
"3018","2019-06-06",1.61
"3019","2019-06-07",1.61
"3020","2019-06-10",1.61
"3021","2019-06-11",1.57
"3022","2019-06-12",1.55
"3023","2019-06-13",1.61
"3024","2019-06-14",1.66
"3025","2019-06-17",1.83
"3026","2019-06-18",1.78
"3027","2019-06-19",1.82
"3028","2019-06-20",1.8
"3029","2019-06-21",1.76
"3030","2019-06-24",1.75
"3031","2019-06-25",1.73
"3032","2019-06-26",1.65
"3033","2019-06-27",1.57
"3034","2019-06-28",1.68
"3035","2019-07-01",1.65
"3036","2019-07-02",1.65
"3037","2019-07-03",1.64
"3038","2019-07-05",1.62
"3039","2019-07-08",1.62
"3040","2019-07-09",1.6
"3041","2019-07-10",1.58
"3042","2019-07-11",1.6
"3043","2019-07-12",1.64
"3044","2019-07-15",1.56
"3045","2019-07-16",1.55
"3046","2019-07-17",1.57
"3047","2019-07-18",1.49
"3048","2019-07-19",1.42
"3049","2019-07-22",1.43
"3050","2019-07-23",1.4
"3051","2019-07-24",1.45
"3052","2019-07-25",1.43
"3053","2019-07-26",1.5
"3054","2019-07-29",1.5
"3055","2019-07-30",1.41
"3056","2019-07-31",1.39
"3057","2019-08-01",1.39
"3058","2019-08-02",1.36
"3059","2019-08-05",1.32
"3060","2019-08-06",1.35
"3061","2019-08-07",1.35
"3062","2019-08-08",1.27
"3063","2019-08-09",1.23
"3064","2019-08-12",1.21
"3065","2019-08-13",1.27
"3066","2019-08-14",1.21
"3067","2019-08-15",1.23
"3068","2019-08-16",1.32
"3069","2019-08-19",1.34
"3070","2019-08-20",1.41
"3071","2019-08-21",1.4
"3072","2019-08-22",1.34
"3073","2019-08-23",1.27
"3074","2019-08-26",1.37
"3075","2019-08-27",1.34
"3076","2019-08-28",1.32
"3077","2019-08-29",1.33
"3078","2019-08-30",1.33
"3079","2019-09-03",1.34
"3080","2019-09-04",1.31
"3081","2019-09-05",1.33
"3082","2019-09-06",1.38
"3083","2019-09-09",1.42
"3084","2019-09-10",1.43
"3085","2019-09-11",1.46
"3086","2019-09-12",1.48
"3087","2019-09-13",1.5
"3088","2019-09-16",1.48
"3089","2019-09-17",1.49
"3090","2019-09-18",1.47
"3091","2019-09-19",1.45
"3092","2019-09-20",1.44
"3093","2019-09-23",1.43
"3094","2019-09-24",1.37
"3095","2019-09-25",1.34
"3096","2019-09-26",1.32
"3097","2019-09-27",1.33
"3098","2019-09-30",1.33
"3099","2019-10-01",1.31
"3100","2019-10-02",1.31
"3101","2019-10-03",1.34
"3102","2019-10-04",1.37
"3103","2019-10-07",1.4
"3104","2019-10-08",1.36
"3105","2019-10-09",1.36
"3106","2019-10-10",1.32
"3107","2019-10-11",1.37
"3108","2019-10-14",1.34
"3109","2019-10-15",1.36
"3110","2019-10-16",1.35
"3111","2019-10-17",1.38
"3112","2019-10-18",1.34
"3113","2019-10-21",1.37
"3114","2019-10-22",1.35
"3115","2019-10-23",1.33
"3116","2019-10-24",1.32
"3117","2019-10-25",1.3
"3118","2019-10-28",1.3
"3119","2019-10-29",1.3
"3120","2019-10-30",1.3
"3121","2019-10-31",1.28
"3122","2019-11-01",1.29
"3123","2019-11-04",1.31
"3124","2019-11-05",1.33
"3125","2019-11-06",1.35
"3126","2019-11-07",1.29
"3127","2019-11-08",1.27
"3128","2019-11-11",1.3
"3129","2019-11-12",1.33
"3130","2019-11-13",1.36
"3131","2019-11-14",1.35
"3132","2019-11-15",1.39
"3133","2019-11-18",1.39
"3134","2019-11-19",1.42
"3135","2019-11-20",1.42
"3136","2019-11-21",1.38
"3137","2019-11-22",1.36
"3138","2019-11-25",1.34
"3139","2019-11-26",1.33
"3140","2019-11-27",1.31
"3141","2019-11-29",1.32
"3142","2019-12-02",1.31
"3143","2019-12-03",1.31
"3144","2019-12-04",1.31
"3145","2019-12-05",1.3
"3146","2019-12-06",1.33
"3147","2019-12-09",1.31
"3148","2019-12-10",1.3
"3149","2019-12-11",1.27
"3150","2019-12-12",1.29
"3151","2019-12-13",1.24
"3152","2019-12-16",1.22
"3153","2019-12-17",1.18
"3154","2019-12-18",1.16
"3155","2019-12-19",1.18
"3156","2019-12-20",1.18
"3157","2019-12-23",1.22
"3158","2019-12-24",1.26
"3159","2019-12-26",1.27
"3160","2019-12-27",1.25
"3161","2019-12-30",1.22
"3162","2019-12-31",1.23
"3163","2020-01-02",1.24
"3164","2020-01-03",1.22
"3165","2020-01-06",1.25
"3166","2020-01-07",1.24
"3167","2020-01-08",1.2
"3168","2020-01-09",1.2
"3169","2020-01-10",1.24
"3170","2020-01-13",1.32
"3171","2020-01-14",1.34
"3172","2020-01-15",1.3
"3173","2020-01-16",1.28
"3174","2020-01-17",1.27
"3175","2020-01-21",1.28
"3176","2020-01-22",1.29
"3177","2020-01-23",1.33
"3178","2020-01-24",1.35
"3179","2020-01-27",1.36
"3180","2020-01-28",1.41
"3181","2020-01-29",1.4
"3182","2020-01-30",1.39
"3183","2020-01-31",1.36
"3184","2020-02-03",1.36
"3185","2020-02-04",1.38
"3186","2020-02-05",1.38
"3187","2020-02-06",1.36
"3188","2020-02-07",1.35
"3189","2020-02-10",1.34
"3190","2020-02-11",1.35
"3191","2020-02-12",1.32
"3192","2020-02-13",1.29
"3193","2020-02-14",1.24
"3194","2020-02-18",1.24
"3195","2020-02-19",1.26
"3196","2020-02-20",1.27
"3197","2020-02-21",1.28
"3198","2020-02-24",1.25
"3199","2020-02-25",1.23
"3200","2020-02-26",1.22
"3201","2020-02-27",1.2
"3202","2020-02-28",1.2
"3203","2020-03-02",1.22
"3204","2020-03-03",1.22
"3205","2020-03-04",1.26
"3206","2020-03-05",1.22
"3207","2020-03-06",1.21
"3208","2020-03-09",1.41
"3209","2020-03-10",1.34
"3210","2020-03-11",1.28
"3211","2020-03-12",1.17
"3212","2020-03-13",1.22
"3213","2020-03-16",1.18
"3214","2020-03-17",1.46
"3215","2020-03-18",1.42
"3216","2020-03-19",1.85
"3217","2020-03-20",1.78
"3218","2020-03-23",1.95
"3219","2020-03-24",1.9
"3220","2020-03-25",1.82
"3221","2020-03-26",1.92
"3222","2020-03-27",1.96
"3223","2020-03-30",2.59
"3224","2020-03-31",3
"3225","2020-04-01",3.98
"3226","2020-04-02",2.74
"3227","2020-04-03",2.88
"3228","2020-04-06",2.82
"3229","2020-04-07",2.88
"3230","2020-04-08",2.97
"3231","2020-04-09",2.91
"3232","2020-04-13",3.46
"3233","2020-04-14",3.1
"3234","2020-04-15",3.1
"3235","2020-04-16",2.28
"3236","2020-04-17",2.07
"3237","2020-04-20",2.21
"3238","2020-04-21",2.13
"3239","2020-04-22",2.23
"3240","2020-04-23",2.17
"3241","2020-04-24",2.63
"3242","2020-04-27",2.49
"3243","2020-04-28",2.32
"3244","2020-04-29",2.34
"3245","2020-04-30",2.3
"3246","2020-05-01",2.45
"3247","2020-05-04",2.63
"3248","2020-05-05",2.62
"3249","2020-05-06",2.55
"3250","2020-05-07",2.63
"3251","2020-05-08",2.84
"3252","2020-05-11",3.27
"3253","2020-05-12",3.06
"3254","2020-05-13",3.11
"3255","2020-05-14",2.99
"3256","2020-05-15",3.03
"3257","2020-05-18",3.07
"3258","2020-05-19",2.98
"3259","2020-05-20",3.18
"3260","2020-05-21",3.12
"3261","2020-05-22",3.06
"3262","2020-05-26",2.97
"3263","2020-05-27",2.85
"3264","2020-05-28",2.78
"3265","2020-05-29",2.91
"3266","2020-06-01",3.01
"3267","2020-06-02",3.12
"3268","2020-06-03",2.91
"3269","2020-06-04",2.83
"3270","2020-06-05",2.78
"3271","2020-06-08",2.91
"3272","2020-06-09",2.87
"3273","2020-06-10",2.8
"3274","2020-06-11",2.76
"3275","2020-06-12",2.84
"3276","2020-06-15",3.2
"3277","2020-06-16",3.03
"3278","2020-06-17",2.94
"3279","2020-06-18",2.87
"3280","2020-06-19",1.97
"3281","2020-06-22",2.47
"3282","2020-06-23",2.36
"3283","2020-06-24",2.22
"3284","2020-06-25",2.88
"3285","2020-06-26",2.89
"3286","2020-06-29",2.75
"3287","2020-06-30",2.76
"3288","2020-07-01",2.72
"3289","2020-07-02",2.67
"3290","2020-07-06",2.69
"3291","2020-07-07",2.75
"3292","2020-07-08",2.8
"3293","2020-07-09",2.9
"3294","2020-07-10",2.81
"3295","2020-07-13",2.66
"3296","2020-07-14",2.82
"3297","2020-07-15",2.87
"3298","2020-07-16",2.83
"3299","2020-07-17",3.08
"3300","2020-07-20",2.98
"3301","2020-07-21",2.88
"3302","2020-07-22",2.94
"3303","2020-07-23",2.91
"3304","2020-07-24",2.81
"3305","2020-07-27",2.74
"3306","2020-07-28",2.61
"3307","2020-07-29",2.59
"3308","2020-07-30",2.59
"3309","2020-07-31",2.56
"3310","2020-08-03",2.69
"3311","2020-08-04",2.66
"3312","2020-08-05",2.61
"3313","2020-08-06",2.6
"3314","2020-08-07",2.62
"3315","2020-08-10",2.59
"3316","2020-08-11",2.26
"3317","2020-08-12",2.31
"3318","2020-08-13",2.41
"3319","2020-08-14",2.43
"3320","2020-08-17",2.61
"3321","2020-08-18",2.51
"3322","2020-08-19",2.42
"3323","2020-08-20",2.39
"3324","2020-08-21",2.35
"3325","2020-08-24",2.12
"3326","2020-08-25",2.24
"3327","2020-08-26",2.17
"3328","2020-08-27",2.17
"3329","2020-08-28",2.13
"3330","2020-08-31",2.18
"3331","2020-09-01",2.04
"3332","2020-09-02",2.17
"3333","2020-09-03",2.01
"3334","2020-09-04",1.97
"3335","2020-09-08",1.91
"3336","2020-09-09",2.05
"3337","2020-09-10",2.05
"3338","2020-09-11",2.01
"3339","2020-09-14",2.22
"3340","2020-09-15",2.14
"3341","2020-09-16",2.14
"3342","2020-09-17",2.06
"3343","2020-09-18",2.18
"3344","2020-09-21",2.07
"3345","2020-09-22",1.97
"3346","2020-09-23",1.91
"3347","2020-09-24",2
"3348","2020-09-25",2.04
"3349","2020-09-28",2.08
"3350","2020-09-29",2.03
"3351","2020-09-30",1.95
"3352","2020-10-01",1.93
"3353","2020-10-02",1.86
"3354","2020-10-05",1.93
"3355","2020-10-06",1.95
"3356","2020-10-07",1.94
"3357","2020-10-08",1.93
"3358","2020-10-09",1.93
"3359","2020-10-12",1.92
"3360","2020-10-13",1.93
"3361","2020-10-14",1.92
"3362","2020-10-15",1.89
"3363","2020-10-16",1.87
"3364","2020-10-19",1.79
"3365","2020-10-20",1.63
"3366","2020-10-21",1.61
"3367","2020-10-22",1.66
"3368","2020-10-23",1.61
"3369","2020-10-26",1.69
"3370","2020-10-27",1.62
"3371","2020-10-28",1.63
"3372","2020-10-29",1.79
"3373","2020-10-30",1.75
"3374","2020-11-02",1.83
"3375","2020-11-03",1.89
"3376","2020-11-04",1.81
"3377","2020-11-05",1.81
"3378","2020-11-06",1.76
"3379","2020-11-09",1.83
"3380","2020-11-10",1.94
"3381","2020-11-11",1.89
"3382","2020-11-12",1.88
"3383","2020-11-13",1.75
"3384","2020-11-16",1.77
"3385","2020-11-17",1.64
"3386","2020-11-18",1.55
"3387","2020-11-19",1.55
"3388","2020-11-20",1.64
"3389","2020-11-23",1.56
"3390","2020-11-24",1.58
"3391","2020-11-25",1.77
"3392","2020-11-27",1.9
