"","date","GGAL"
"1001","2010-12-21",15.19
"1002","2010-12-22",15.52
"1003","2010-12-23",15.15
"1004","2010-12-27",14.9
"1005","2010-12-28",15.14
"1006","2010-12-29",15.28
"1007","2010-12-30",15.09
"1008","2010-12-31",15.31
"1009","2011-01-03",16.040001
"1010","2011-01-04",15.87
"1011","2011-01-05",15.71
"1012","2011-01-06",15.55
"1013","2011-01-07",15.23
"1014","2011-01-10",15.09
"1015","2011-01-11",15.16
"1016","2011-01-12",15.27
"1017","2011-01-13",15.17
"1018","2011-01-14",15.05
"1019","2011-01-18",15.53
"1020","2011-01-19",16.52
"1021","2011-01-20",16.27
"1022","2011-01-21",16.16
"1023","2011-01-24",16.02
"1024","2011-01-25",15.86
"1025","2011-01-26",16.120001
"1026","2011-01-27",15.97
"1027","2011-01-28",15.68
"1028","2011-01-31",15.65
"1029","2011-02-01",15.38
"1030","2011-02-02",15.76
"1031","2011-02-03",16.01
"1032","2011-02-04",16
"1033","2011-02-07",15.76
"1034","2011-02-08",15.93
"1035","2011-02-09",15.38
"1036","2011-02-10",14.56
"1037","2011-02-11",14.71
"1038","2011-02-14",14.91
"1039","2011-02-15",14.65
"1040","2011-02-16",15.01
"1041","2011-02-17",14.91
"1042","2011-02-18",15.27
"1043","2011-02-22",14.84
"1044","2011-02-23",14.01
"1045","2011-02-24",13.83
"1046","2011-02-25",14.39
"1047","2011-02-28",14.37
"1048","2011-03-01",14.21
"1049","2011-03-02",13.8
"1050","2011-03-03",14.32
"1051","2011-03-04",14.38
"1052","2011-03-07",14.18
"1053","2011-03-08",14.32
"1054","2011-03-09",14.08
"1055","2011-03-10",13.81
"1056","2011-03-11",13.85
"1057","2011-03-14",13.71
"1058","2011-03-15",12.98
"1059","2011-03-16",12.7
"1060","2011-03-17",12.9
"1061","2011-03-18",12.88
"1062","2011-03-21",12.89
"1063","2011-03-22",12.88
"1064","2011-03-23",12.87
"1065","2011-03-24",13.13
"1066","2011-03-25",12.85
"1067","2011-03-28",12.67
"1068","2011-03-29",12.32
"1069","2011-03-30",12.59
"1070","2011-03-31",12.43
"1071","2011-04-01",13.16
"1072","2011-04-04",13.83
"1073","2011-04-05",13.94
"1074","2011-04-06",13.81
"1075","2011-04-07",13.65
"1076","2011-04-08",13.75
"1077","2011-04-11",13.45
"1078","2011-04-12",13.15
"1079","2011-04-13",13.47
"1080","2011-04-14",13.28
"1081","2011-04-15",13.27
"1082","2011-04-18",12.81
"1083","2011-04-19",13.11
"1084","2011-04-20",13.42
"1085","2011-04-21",13.29
"1086","2011-04-25",13.29
"1087","2011-04-26",12.94
"1088","2011-04-27",12.88
"1089","2011-04-28",12.72
"1090","2011-04-29",12.78
"1091","2011-05-02",12.8
"1092","2011-05-03",12.85
"1093","2011-05-04",12.71
"1094","2011-05-05",12.4
"1095","2011-05-06",12.4
"1096","2011-05-09",12.89
"1097","2011-05-10",13.53
"1098","2011-05-11",13.02
"1099","2011-05-12",13.16
"1100","2011-05-13",13.04
"1101","2011-05-16",12.82
"1102","2011-05-17",12.69
"1103","2011-05-18",12.9
"1104","2011-05-19",12.61
"1105","2011-05-20",12.4
"1106","2011-05-23",11.98
"1107","2011-05-24",11.66
"1108","2011-05-25",11.12
"1109","2011-05-26",11.54
"1110","2011-05-27",11.6
"1111","2011-05-31",11.62
"1112","2011-06-01",11.2
"1113","2011-06-02",11.37
"1114","2011-06-03",11.78
"1115","2011-06-06",11.6
"1116","2011-06-07",11.81
"1117","2011-06-08",11.81
"1118","2011-06-09",12.31
"1119","2011-06-10",12.33
"1120","2011-06-13",12.27
"1121","2011-06-14",12.69
"1122","2011-06-15",12.65
"1123","2011-06-16",12.6
"1124","2011-06-17",12.77
"1125","2011-06-20",12.8
"1126","2011-06-21",13
"1127","2011-06-22",13.07
"1128","2011-06-23",12.97
"1129","2011-06-24",12.97
"1130","2011-06-27",13.12
"1131","2011-06-28",13.52
"1132","2011-06-29",13.59
"1133","2011-06-30",13.54
"1134","2011-07-01",13.95
"1135","2011-07-05",14.09
"1136","2011-07-06",14.25
"1137","2011-07-07",14.54
"1138","2011-07-08",14.57
"1139","2011-07-11",14.22
"1140","2011-07-12",14.17
"1141","2011-07-13",14.27
"1142","2011-07-14",14.15
"1143","2011-07-15",14.3
"1144","2011-07-18",14.08
"1145","2011-07-19",14.5
"1146","2011-07-20",14.53
"1147","2011-07-21",14.67
"1148","2011-07-22",14.62
"1149","2011-07-25",14.54
"1150","2011-07-26",14.48
"1151","2011-07-27",14.01
"1152","2011-07-28",14.14
"1153","2011-07-29",14.23
"1154","2011-08-01",14.14
"1155","2011-08-02",14.42
"1156","2011-08-03",14.35
"1157","2011-08-04",13.37
"1158","2011-08-05",13.03
"1159","2011-08-08",11.54
"1160","2011-08-09",12.21
"1161","2011-08-10",12.08
"1162","2011-08-11",12.63
"1163","2011-08-12",12.99
"1164","2011-08-15",12.89
"1165","2011-08-16",12.31
"1166","2011-08-17",12.74
"1167","2011-08-18",11.96
"1168","2011-08-19",11.79
"1169","2011-08-22",11.95
"1170","2011-08-23",12.12
"1171","2011-08-24",12
"1172","2011-08-25",11.75
"1173","2011-08-26",11.69
"1174","2011-08-29",11.81
"1175","2011-08-30",11.95
"1176","2011-08-31",11.9
"1177","2011-09-01",11.68
"1178","2011-09-02",11.2
"1179","2011-09-06",11.11
"1180","2011-09-07",11.03
"1181","2011-09-08",10.41
"1182","2011-09-09",10.21
"1183","2011-09-12",10.11
"1184","2011-09-13",9.98
"1185","2011-09-14",10.27
"1186","2011-09-15",10.32
"1187","2011-09-16",10.17
"1188","2011-09-19",10
"1189","2011-09-20",9.67
"1190","2011-09-21",9.14
"1191","2011-09-22",8.59
"1192","2011-09-23",8.65
"1193","2011-09-26",8.71
"1194","2011-09-27",8.99
"1195","2011-09-28",8.66
"1196","2011-09-29",8.61
"1197","2011-09-30",8.28
"1198","2011-10-03",7.64
"1199","2011-10-04",8.11
"1200","2011-10-05",8
"1201","2011-10-06",8.19
"1202","2011-10-07",8.04
"1203","2011-10-10",8.62
"1204","2011-10-11",8.6
"1205","2011-10-12",8.99
"1206","2011-10-13",9.31
"1207","2011-10-14",9.85
"1208","2011-10-17",9.4
"1209","2011-10-18",9.46
"1210","2011-10-19",9.2
"1211","2011-10-20",9.21
"1212","2011-10-21",9.61
"1213","2011-10-24",9.52
"1214","2011-10-25",9.38
"1215","2011-10-26",9.43
"1216","2011-10-27",9.98
"1217","2011-10-28",9.55
"1218","2011-10-31",8.26
"1219","2011-11-01",8.03
"1220","2011-11-02",7.99
"1221","2011-11-03",8.35
"1222","2011-11-04",8.08
"1223","2011-11-07",8.02
"1224","2011-11-08",8.37
"1225","2011-11-09",8.08
"1226","2011-11-10",7.86
"1227","2011-11-11",8
"1228","2011-11-14",7.66
"1229","2011-11-15",7.68
"1230","2011-11-16",7.45
"1231","2011-11-17",6.99
"1232","2011-11-18",7.01
"1233","2011-11-21",6.77
"1234","2011-11-22",6.92
"1235","2011-11-23",6.69
"1236","2011-11-25",6.7
"1237","2011-11-28",6.77
"1238","2011-11-29",6.64
"1239","2011-11-30",7.02
"1240","2011-12-01",7.06
"1241","2011-12-02",7.03
"1242","2011-12-05",7
"1243","2011-12-06",6.91
"1244","2011-12-07",6.79
"1245","2011-12-08",6.61
"1246","2011-12-09",6.72
"1247","2011-12-12",6.62
"1248","2011-12-13",6.37
"1249","2011-12-14",6.05
"1250","2011-12-15",6.15
"1251","2011-12-16",6.25
"1252","2011-12-19",5.93
"1253","2011-12-20",6.12
"1254","2011-12-21",6.05
"1255","2011-12-22",6.07
"1256","2011-12-23",6
"1257","2011-12-27",5.81
"1258","2011-12-28",5.76
"1259","2011-12-29",5.86
"1260","2011-12-30",5.93
"1261","2012-01-03",6.57
"1262","2012-01-04",7.29
"1263","2012-01-05",7.43
"1264","2012-01-06",7.61
"1265","2012-01-09",7.55
"1266","2012-01-10",7.7
"1267","2012-01-11",7.51
"1268","2012-01-12",7.57
"1269","2012-01-13",7.2
"1270","2012-01-17",7.28
"1271","2012-01-18",7.64
"1272","2012-01-19",7.98
"1273","2012-01-20",7.9
"1274","2012-01-23",7.89
"1275","2012-01-24",7.93
"1276","2012-01-25",8.02
"1277","2012-01-26",8.2
"1278","2012-01-27",7.74
"1279","2012-01-30",7.5
"1280","2012-01-31",7.73
"1281","2012-02-01",7.76
"1282","2012-02-02",7.64
"1283","2012-02-03",7.58
"1284","2012-02-06",7.6
"1285","2012-02-07",7.24
"1286","2012-02-08",7.01
"1287","2012-02-09",7
"1288","2012-02-10",6.99
"1289","2012-02-13",6.99
"1290","2012-02-14",6.85
"1291","2012-02-15",7.08
"1292","2012-02-16",7.17
"1293","2012-02-17",7.6
"1294","2012-02-21",7.98
"1295","2012-02-22",7.77
"1296","2012-02-23",7.71
"1297","2012-02-24",7.12
"1298","2012-02-27",6.75
"1299","2012-02-28",7.12
"1300","2012-02-29",6.88
"1301","2012-03-01",7.27
"1302","2012-03-02",7.22
"1303","2012-03-05",6.97
"1304","2012-03-06",6.87
"1305","2012-03-07",7.06
"1306","2012-03-08",6.9
"1307","2012-03-09",6.77
"1308","2012-03-12",6.67
"1309","2012-03-13",6.99
"1310","2012-03-14",6.88
"1311","2012-03-15",6.97
"1312","2012-03-16",7.12
"1313","2012-03-19",6.92
"1314","2012-03-20",6.64
"1315","2012-03-21",6.81
"1316","2012-03-22",6.64
"1317","2012-03-23",6.66
"1318","2012-03-26",6.38
"1319","2012-03-27",6.38
"1320","2012-03-28",6.21
"1321","2012-03-29",6.33
"1322","2012-03-30",6.43
"1323","2012-04-02",6.14
"1324","2012-04-03",6.15
"1325","2012-04-04",5.91
"1326","2012-04-05",5.88
"1327","2012-04-09",5.84
"1328","2012-04-10",5.85
"1329","2012-04-11",5.94
"1330","2012-04-12",6.31
"1331","2012-04-13",5.97
"1332","2012-04-16",5.82
"1333","2012-04-17",5.4
"1334","2012-04-18",5.33
"1335","2012-04-19",5.46
"1336","2012-04-20",5.59
"1337","2012-04-23",5.48
"1338","2012-04-24",5.82
"1339","2012-04-25",5.83
"1340","2012-04-26",5.62
"1341","2012-04-27",5.59
"1342","2012-04-30",5.59
"1343","2012-05-01",5.7
"1344","2012-05-02",5.51
"1345","2012-05-03",5.27
"1346","2012-05-04",5.26
"1347","2012-05-07",5.25
"1348","2012-05-08",5.88
"1349","2012-05-09",5.64
"1350","2012-05-10",5.45
"1351","2012-05-11",5.21
"1352","2012-05-14",4.98
"1353","2012-05-15",5.07
"1354","2012-05-16",4.83
"1355","2012-05-17",4.64
"1356","2012-05-18",4.64
"1357","2012-05-21",4.78
"1358","2012-05-22",4.82
"1359","2012-05-23",4.89
"1360","2012-05-24",4.93
"1361","2012-05-25",4.95
"1362","2012-05-29",4.83
"1363","2012-05-30",4.63
"1364","2012-05-31",4.53
"1365","2012-06-01",4.5
"1366","2012-06-04",4.59
"1367","2012-06-05",4.53
"1368","2012-06-06",4.62
"1369","2012-06-07",4.44
"1370","2012-06-08",4.37
"1371","2012-06-11",4.21
"1372","2012-06-12",4.27
"1373","2012-06-13",4.26
"1374","2012-06-14",4.44
"1375","2012-06-15",4.6
"1376","2012-06-18",4.41
"1377","2012-06-19",4.6
"1378","2012-06-20",4.52
"1379","2012-06-21",4.34
"1380","2012-06-22",4.56
"1381","2012-06-25",4.55
"1382","2012-06-26",4.52
"1383","2012-06-27",4.42
"1384","2012-06-28",4.5
"1385","2012-06-29",4.65
"1386","2012-07-02",4.68
"1387","2012-07-03",4.7
"1388","2012-07-05",4.4
"1389","2012-07-06",4.32
"1390","2012-07-09",4.25
"1391","2012-07-10",4.25
"1392","2012-07-11",4.36
"1393","2012-07-12",4.36
"1394","2012-07-13",4.49
"1395","2012-07-16",4.43
"1396","2012-07-17",4.45
"1397","2012-07-18",4.68
"1398","2012-07-19",4.53
"1399","2012-07-20",4.47
"1400","2012-07-23",4.44
"1401","2012-07-24",4.39
"1402","2012-07-25",4.35
"1403","2012-07-26",4.56
"1404","2012-07-27",4.62
"1405","2012-07-30",4.64
"1406","2012-07-31",4.64
"1407","2012-08-01",4.57
"1408","2012-08-02",4.7
"1409","2012-08-03",4.71
"1410","2012-08-06",4.76
"1411","2012-08-07",4.95
"1412","2012-08-08",5
"1413","2012-08-09",5.06
"1414","2012-08-10",5.03
"1415","2012-08-13",5.04
"1416","2012-08-14",4.87
"1417","2012-08-15",4.76
"1418","2012-08-16",5.05
"1419","2012-08-17",5
"1420","2012-08-20",4.88
"1421","2012-08-21",4.99
"1422","2012-08-22",4.92
"1423","2012-08-23",4.93
"1424","2012-08-24",4.92
"1425","2012-08-27",4.95
"1426","2012-08-28",4.91
"1427","2012-08-29",4.9
"1428","2012-08-30",4.91
"1429","2012-08-31",4.89
"1430","2012-09-04",4.83
"1431","2012-09-05",4.77
"1432","2012-09-06",5
"1433","2012-09-07",4.95
"1434","2012-09-10",4.98
"1435","2012-09-11",5.1
"1436","2012-09-12",5.21
"1437","2012-09-13",5.66
"1438","2012-09-14",5.76
"1439","2012-09-17",5.59
"1440","2012-09-18",5.73
"1441","2012-09-19",5.74
"1442","2012-09-20",5.78
"1443","2012-09-21",5.9
"1444","2012-09-24",6.37
"1445","2012-09-25",6.01
"1446","2012-09-26",5.73
"1447","2012-09-27",5.88
"1448","2012-09-28",5.79
"1449","2012-10-01",5.7
"1450","2012-10-02",5.68
"1451","2012-10-03",5.63
"1452","2012-10-04",5.92
"1453","2012-10-05",5.92
"1454","2012-10-08",5.85
"1455","2012-10-09",5.69
"1456","2012-10-10",5.51
"1457","2012-10-11",5.68
"1458","2012-10-12",5.7
"1459","2012-10-15",5.74
"1460","2012-10-16",5.89
"1461","2012-10-17",5.89
"1462","2012-10-18",5.72
"1463","2012-10-19",5.6
"1464","2012-10-22",5.68
"1465","2012-10-23",5.47
"1466","2012-10-24",5.4
"1467","2012-10-25",5.41
"1468","2012-10-26",5.3
"1469","2012-10-31",5.05
"1470","2012-11-01",5
"1471","2012-11-02",4.95
"1472","2012-11-05",4.87
"1473","2012-11-06",4.95
"1474","2012-11-07",4.82
"1475","2012-11-08",4.87
"1476","2012-11-09",4.88
"1477","2012-11-12",4.82
"1478","2012-11-13",4.75
"1479","2012-11-14",4.64
"1480","2012-11-15",4.69
"1481","2012-11-16",4.64
"1482","2012-11-19",4.97
"1483","2012-11-20",4.86
"1484","2012-11-21",4.82
"1485","2012-11-23",4.68
"1486","2012-11-26",4.75
"1487","2012-11-27",4.93
"1488","2012-11-28",5.14
"1489","2012-11-29",5.31
"1490","2012-11-30",5.35
"1491","2012-12-03",5.31
"1492","2012-12-04",5.87
"1493","2012-12-05",5.9
"1494","2012-12-06",5.88
"1495","2012-12-07",6.04
"1496","2012-12-10",6.93
"1497","2012-12-11",6.39
"1498","2012-12-12",6.56
"1499","2012-12-13",6.43
"1500","2012-12-14",6.55
"1501","2012-12-17",6.54
"1502","2012-12-18",6.59
"1503","2012-12-19",6.62
"1504","2012-12-20",6.7
"1505","2012-12-21",6.24
"1506","2012-12-24",6.43
"1507","2012-12-26",6.61
"1508","2012-12-27",6.69
"1509","2012-12-28",6.47
"1510","2012-12-31",6.62
"1511","2013-01-02",7.06
"1512","2013-01-03",6.97
"1513","2013-01-04",6.9
"1514","2013-01-07",6.8
"1515","2013-01-08",6.69
"1516","2013-01-09",6.77
"1517","2013-01-10",6.85
"1518","2013-01-11",6.68
"1519","2013-01-14",6.6
"1520","2013-01-15",6.42
"1521","2013-01-16",6.5
"1522","2013-01-17",6.58
"1523","2013-01-18",6.51
"1524","2013-01-22",6.87
"1525","2013-01-23",6.72
"1526","2013-01-24",6.51
"1527","2013-01-25",6.55
"1528","2013-01-28",6.53
"1529","2013-01-29",6.47
"1530","2013-01-30",6.47
"1531","2013-01-31",6.64
"1532","2013-02-01",6.54
"1533","2013-02-04",5.95
"1534","2013-02-05",6.35
"1535","2013-02-06",6.18
"1536","2013-02-07",5.93
"1537","2013-02-08",5.89
"1538","2013-02-11",5.9
"1539","2013-02-12",5.96
"1540","2013-02-13",6
"1541","2013-02-14",5.99
"1542","2013-02-15",5.86
"1543","2013-02-19",5.55
"1544","2013-02-20",5.72
"1545","2013-02-21",5.47
"1546","2013-02-22",5.79
"1547","2013-02-25",5.53
"1548","2013-02-26",5.6
"1549","2013-02-27",5.75
"1550","2013-02-28",5.24
"1551","2013-03-01",5.57
"1552","2013-03-04",5.64
"1553","2013-03-05",5.76
"1554","2013-03-06",5.8
"1555","2013-03-07",5.83
"1556","2013-03-08",5.83
"1557","2013-03-11",5.71
"1558","2013-03-12",5.8
"1559","2013-03-13",5.81
"1560","2013-03-14",5.88
"1561","2013-03-15",6.02
"1562","2013-03-18",5.84
"1563","2013-03-19",5.75
"1564","2013-03-20",5.69
"1565","2013-03-21",5.73
"1566","2013-03-22",5.75
"1567","2013-03-25",5.65
"1568","2013-03-26",5.48
"1569","2013-03-27",5.47
"1570","2013-03-28",5.5
"1571","2013-04-01",5.29
"1572","2013-04-02",5.29
"1573","2013-04-03",5.51
"1574","2013-04-04",5.46
"1575","2013-04-05",5.53
"1576","2013-04-08",5.91
"1577","2013-04-09",5.93
"1578","2013-04-10",5.92
"1579","2013-04-11",5.76
"1580","2013-04-12",5.52
"1581","2013-04-15",5.43
"1582","2013-04-16",5.54
"1583","2013-04-17",5.34
"1584","2013-04-18",5.29
"1585","2013-04-19",5.35
"1586","2013-04-22",5.42
"1587","2013-04-23",5.57
"1588","2013-04-24",5.71
"1589","2013-04-25",5.72
"1590","2013-04-26",5.67
"1591","2013-04-29",5.66
"1592","2013-04-30",5.63
"1593","2013-05-01",5.58
"1594","2013-05-02",5.75
"1595","2013-05-03",5.66
"1596","2013-05-06",5.66
"1597","2013-05-07",5.75
"1598","2013-05-08",5.69
"1599","2013-05-09",5.6
"1600","2013-05-10",5.47
"1601","2013-05-13",5.6
"1602","2013-05-14",5.5
"1603","2013-05-15",5.53
"1604","2013-05-16",5.58
"1605","2013-05-17",5.6
"1606","2013-05-20",5.61
"1607","2013-05-21",5.7
"1608","2013-05-22",5.61
"1609","2013-05-23",5.59
"1610","2013-05-24",5.62
"1611","2013-05-28",5.62
"1612","2013-05-29",5.58
"1613","2013-05-30",5.55
"1614","2013-05-31",5.53
"1615","2013-06-03",5.59
"1616","2013-06-04",5.7
"1617","2013-06-05",5.63
"1618","2013-06-06",5.64
"1619","2013-06-07",5.76
"1620","2013-06-10",5.76
"1621","2013-06-11",5.62
"1622","2013-06-12",5.43
"1623","2013-06-13",5.58
"1624","2013-06-14",5.46
"1625","2013-06-17",5.36
"1626","2013-06-18",5.33
"1627","2013-06-19",5.22
"1628","2013-06-20",5.22
"1629","2013-06-21",5.38
"1630","2013-06-24",5.1
"1631","2013-06-25",5.02
"1632","2013-06-26",5.08
"1633","2013-06-27",5.14
"1634","2013-06-28",5.13
"1635","2013-07-01",5.35
"1636","2013-07-02",5.43
"1637","2013-07-03",5.5
"1638","2013-07-05",5.4
"1639","2013-07-08",5.38
"1640","2013-07-09",5.4
"1641","2013-07-10",5.38
"1642","2013-07-11",5.43
"1643","2013-07-12",5.22
"1644","2013-07-15",5.33
"1645","2013-07-16",5.4
"1646","2013-07-17",5.31
"1647","2013-07-18",5.43
"1648","2013-07-19",5.38
"1649","2013-07-22",5.43
"1650","2013-07-23",5.58
"1651","2013-07-24",5.61
"1652","2013-07-25",5.58
"1653","2013-07-26",5.59
"1654","2013-07-29",5.45
"1655","2013-07-30",5.45
"1656","2013-07-31",5.43
"1657","2013-08-01",5.62
"1658","2013-08-02",5.64
"1659","2013-08-05",5.54
"1660","2013-08-06",5.48
"1661","2013-08-07",5.63
"1662","2013-08-08",5.71
"1663","2013-08-09",5.79
"1664","2013-08-12",5.99
"1665","2013-08-13",6.38
"1666","2013-08-14",6.8
"1667","2013-08-15",6.9
"1668","2013-08-16",6.71
"1669","2013-08-19",6.95
"1670","2013-08-20",7.07
"1671","2013-08-21",7.08
"1672","2013-08-22",7.25
"1673","2013-08-23",6.99
"1674","2013-08-26",6.81
"1675","2013-08-27",6.61
"1676","2013-08-28",6.65
"1677","2013-08-29",6.73
"1678","2013-08-30",6.78
"1679","2013-09-03",6.99
"1680","2013-09-04",6.93
"1681","2013-09-05",7.16
"1682","2013-09-06",7.54
"1683","2013-09-09",8.1
"1684","2013-09-10",8.44
"1685","2013-09-11",8.45
"1686","2013-09-12",8.1
"1687","2013-09-13",8.31
"1688","2013-09-16",8.46
"1689","2013-09-17",8.47
"1690","2013-09-18",8.74
"1691","2013-09-19",8.94
"1692","2013-09-20",9.05
"1693","2013-09-23",9.5
"1694","2013-09-24",9.52
"1695","2013-09-25",9.54
"1696","2013-09-26",9.72
"1697","2013-09-27",9.69
"1698","2013-09-30",9.51
"1699","2013-10-01",9.67
"1700","2013-10-02",9.34
"1701","2013-10-03",9.39
"1702","2013-10-04",9.15
"1703","2013-10-07",9.39
"1704","2013-10-08",9.45
"1705","2013-10-09",9.8
"1706","2013-10-10",10.36
"1707","2013-10-11",10.68
"1708","2013-10-14",11.17
"1709","2013-10-15",10.67
"1710","2013-10-16",10.69
"1711","2013-10-17",10.58
"1712","2013-10-18",10.98
"1713","2013-10-21",11.48
"1714","2013-10-22",11.17
"1715","2013-10-23",10.77
"1716","2013-10-24",11.37
"1717","2013-10-25",10.79
"1718","2013-10-28",10.38
"1719","2013-10-29",9.59
"1720","2013-10-30",9.68
"1721","2013-10-31",9.68
"1722","2013-11-01",9.42
"1723","2013-11-04",9.46
"1724","2013-11-05",10.23
"1725","2013-11-06",9.58
"1726","2013-11-07",9.46
"1727","2013-11-08",9.67
"1728","2013-11-11",9.72
"1729","2013-11-12",9.53
"1730","2013-11-13",9.76
"1731","2013-11-14",10.42
"1732","2013-11-15",10.48
"1733","2013-11-18",10.33
"1734","2013-11-19",9.7
"1735","2013-11-20",10.39
"1736","2013-11-21",10.4
"1737","2013-11-22",11.14
"1738","2013-11-25",11.48
"1739","2013-11-26",12.65
"1740","2013-11-27",12.9
"1741","2013-11-29",12.6
"1742","2013-12-02",12.55
"1743","2013-12-03",12.03
"1744","2013-12-04",11.96
"1745","2013-12-05",11.41
"1746","2013-12-06",11.52
"1747","2013-12-09",11.6
"1748","2013-12-10",11.35
"1749","2013-12-11",11.12
"1750","2013-12-12",11.15
"1751","2013-12-13",11.01
"1752","2013-12-16",11.19
"1753","2013-12-17",11.96
"1754","2013-12-18",11.87
"1755","2013-12-19",11.27
"1756","2013-12-20",10.96
"1757","2013-12-23",11.12
"1758","2013-12-24",10.98
"1759","2013-12-26",10.54
"1760","2013-12-27",10.86
"1761","2013-12-30",10.44
"1762","2013-12-31",10.45
"1763","2014-01-02",10
"1764","2014-01-03",9.99
"1765","2014-01-06",9.67
"1766","2014-01-07",9.74
"1767","2014-01-08",9.78
"1768","2014-01-09",9.59
"1769","2014-01-10",9.53
"1770","2014-01-13",9.18
"1771","2014-01-14",9.22
"1772","2014-01-15",9.26
"1773","2014-01-16",9.13
"1774","2014-01-17",9.27
"1775","2014-01-21",9.65
"1776","2014-01-22",9.34
"1777","2014-01-23",8.46
"1778","2014-01-24",8.15
"1779","2014-01-27",8.78
"1780","2014-01-28",8.51
"1781","2014-01-29",8.21
"1782","2014-01-30",7.97
"1783","2014-01-31",7.95
"1784","2014-02-03",7.49
"1785","2014-02-04",7.59
"1786","2014-02-05",7.5
"1787","2014-02-06",7.66
"1788","2014-02-07",8
"1789","2014-02-10",7.8
"1790","2014-02-11",8.31
"1791","2014-02-12",8.78
"1792","2014-02-13",9.12
"1793","2014-02-14",9.97
"1794","2014-02-18",9.9
"1795","2014-02-19",9.57
"1796","2014-02-20",9.67
"1797","2014-02-21",9.59
"1798","2014-02-24",9.86
"1799","2014-02-25",9.55
"1800","2014-02-26",9.5
"1801","2014-02-27",9.65
"1802","2014-02-28",10.17
"1803","2014-03-03",9.93
"1804","2014-03-04",10.23
"1805","2014-03-05",10.2
"1806","2014-03-06",10.46
"1807","2014-03-07",10.54
"1808","2014-03-10",10.24
"1809","2014-03-11",9.89
"1810","2014-03-12",9.8
"1811","2014-03-13",9.83
"1812","2014-03-14",9.94
"1813","2014-03-17",10.38
"1814","2014-03-18",10.91
"1815","2014-03-19",10.57
"1816","2014-03-20",10.74
"1817","2014-03-21",11.15
"1818","2014-03-24",11.22
"1819","2014-03-25",11.71
"1820","2014-03-26",11.47
"1821","2014-03-27",11.94
"1822","2014-03-28",11.9
"1823","2014-03-31",12.31
"1824","2014-04-01",12.7
"1825","2014-04-02",13.48
"1826","2014-04-03",13.36
"1827","2014-04-04",13.01
"1828","2014-04-07",13.5
"1829","2014-04-08",13.79
"1830","2014-04-09",13.58
"1831","2014-04-10",13.36
"1832","2014-04-11",13.15
"1833","2014-04-14",13.2
"1834","2014-04-15",13.17
"1835","2014-04-16",13.17
"1836","2014-04-17",13.01
"1837","2014-04-21",13.05
"1838","2014-04-22",13.68
"1839","2014-04-23",13.8
"1840","2014-04-24",13.82
"1841","2014-04-25",13.3
"1842","2014-04-28",13.16
"1843","2014-04-29",13.22
"1844","2014-04-30",13.46
"1845","2014-05-01",13.57
"1846","2014-05-02",13.86
"1847","2014-05-05",13.69
"1848","2014-05-06",13.44
"1849","2014-05-07",14
"1850","2014-05-08",13.44
"1851","2014-05-09",13.55
"1852","2014-05-12",13.24
"1853","2014-05-13",12.89
"1854","2014-05-14",12.68
"1855","2014-05-15",12.36
"1856","2014-05-16",12.51
"1857","2014-05-19",12.54
"1858","2014-05-20",12.6
"1859","2014-05-21",12.65
"1860","2014-05-22",12.77
"1861","2014-05-23",12.64
"1862","2014-05-27",12.26
"1863","2014-05-28",12.18
"1864","2014-05-29",13.04
"1865","2014-05-30",13.58
"1866","2014-06-02",13.54
"1867","2014-06-03",13.77
"1868","2014-06-04",14.18
"1869","2014-06-05",14.78
"1870","2014-06-06",14.51
"1871","2014-06-09",15.05
"1872","2014-06-10",15.05
"1873","2014-06-11",13.84
"1874","2014-06-12",13.69
"1875","2014-06-13",13.82
"1876","2014-06-16",12.69
"1877","2014-06-17",12.73
"1878","2014-06-18",13.13
"1879","2014-06-19",12.77
"1880","2014-06-20",14.35
"1881","2014-06-23",15.14
"1882","2014-06-24",14.46
"1883","2014-06-25",15.22
"1884","2014-06-26",14.66
"1885","2014-06-27",14.48
"1886","2014-06-30",14.65
"1887","2014-07-01",15.01
"1888","2014-07-02",15.29
"1889","2014-07-03",15.51
"1890","2014-07-07",15.42
"1891","2014-07-08",15.71
"1892","2014-07-09",16.57
"1893","2014-07-10",17.01
"1894","2014-07-11",17.02
"1895","2014-07-14",16.889999
"1896","2014-07-15",16.09
"1897","2014-07-16",16.48
"1898","2014-07-17",16.41
"1899","2014-07-18",16.92
"1900","2014-07-21",15.98
"1901","2014-07-22",15.58
"1902","2014-07-23",15.44
"1903","2014-07-24",15.53
"1904","2014-07-25",14.78
"1905","2014-07-28",14.09
"1906","2014-07-29",15.12
"1907","2014-07-30",16.959999
"1908","2014-07-31",16.120001
"1909","2014-08-01",15.61
"1910","2014-08-04",15.34
"1911","2014-08-05",14.07
"1912","2014-08-06",14.15
"1913","2014-08-07",14.68
"1914","2014-08-08",14.55
"1915","2014-08-11",13.91
"1916","2014-08-12",13.5
"1917","2014-08-13",13.3
"1918","2014-08-14",12.67
"1919","2014-08-15",12.92
"1920","2014-08-18",13.07
"1921","2014-08-19",12.98
"1922","2014-08-20",12.43
"1923","2014-08-21",12.34
"1924","2014-08-22",12.76
"1925","2014-08-25",12.76
"1926","2014-08-26",12.58
"1927","2014-08-27",12.56
"1928","2014-08-28",12.59
"1929","2014-08-29",12.68
"1930","2014-09-02",12.75
"1931","2014-09-03",13.52
"1932","2014-09-04",13.25
"1933","2014-09-05",13.66
"1934","2014-09-08",13.57
