"","date","SSSS"
"998","2015-04-16",9.91
"999","2015-04-17",9.67
"1000","2015-04-20",9.77
"1001","2015-04-21",9.8
"1002","2015-04-22",9.8
"1003","2015-04-23",9.86
"1004","2015-04-24",9.79
"1005","2015-04-27",9.81
"1006","2015-04-28",9.49
"1007","2015-04-29",9.42
"1008","2015-04-30",9.62
"1009","2015-05-01",9.65
"1010","2015-05-04",9.67
"1011","2015-05-05",9.65
"1012","2015-05-06",9.69
"1013","2015-05-07",9.76
"1014","2015-05-08",9.79
"1015","2015-05-11",9.9
"1016","2015-05-12",9.86
"1017","2015-05-13",9.9
"1018","2015-05-14",9.94
"1019","2015-05-15",10
"1020","2015-05-18",10.12
"1021","2015-05-19",10.38
"1022","2015-05-20",10.39
"1023","2015-05-21",10.35
"1024","2015-05-22",10.4
"1025","2015-05-26",10.32
"1026","2015-05-27",10.36
"1027","2015-05-28",10.4
"1028","2015-05-29",10.72
"1029","2015-06-01",10.6
"1030","2015-06-02",10.7
"1031","2015-06-03",10.77
"1032","2015-06-04",10.93
"1033","2015-06-05",11.26
"1034","2015-06-08",11.21
"1035","2015-06-09",11
"1036","2015-06-10",10.96
"1037","2015-06-11",10.83
"1038","2015-06-12",10.75
"1039","2015-06-15",10.63
"1040","2015-06-16",10.8
"1041","2015-06-17",10.7
"1042","2015-06-18",10.61
"1043","2015-06-19",10.67
"1044","2015-06-22",10.8
"1045","2015-06-23",10.96
"1046","2015-06-24",10.8
"1047","2015-06-25",10.59
"1048","2015-06-26",10.45
"1049","2015-06-29",10.08
"1050","2015-06-30",10.31
"1051","2015-07-01",10.49
"1052","2015-07-02",10.43
"1053","2015-07-06",10.19
"1054","2015-07-07",10.28
"1055","2015-07-08",10.27
"1056","2015-07-09",10.49
"1057","2015-07-10",10.74
"1058","2015-07-13",10.9
"1059","2015-07-14",11.07
"1060","2015-07-15",10.79
"1061","2015-07-16",10.83
"1062","2015-07-17",10.61
"1063","2015-07-20",10.34
"1064","2015-07-21",10.08
"1065","2015-07-22",10.14
"1066","2015-07-23",10.17
"1067","2015-07-24",10.06
"1068","2015-07-27",10.08
"1069","2015-07-28",10.14
"1070","2015-07-29",9.91
"1071","2015-07-30",9.89
"1072","2015-07-31",9.88
"1073","2015-08-03",9.5
"1074","2015-08-04",9.41
"1075","2015-08-05",9.62
"1076","2015-08-06",9.54
"1077","2015-08-07",9.47
"1078","2015-08-10",9.34
"1079","2015-08-11",9.26
"1080","2015-08-12",9.2
"1081","2015-08-13",9.37
"1082","2015-08-14",9.52
"1083","2015-08-17",9.54
"1084","2015-08-18",9.65
"1085","2015-08-19",9.41
"1086","2015-08-20",9.26
"1087","2015-08-21",8.85
"1088","2015-08-24",8.29
"1089","2015-08-25",8.2
"1090","2015-08-26",8.66
"1091","2015-08-27",8.9
"1092","2015-08-28",8.72
"1093","2015-08-31",8.88
"1094","2015-09-01",8.61
"1095","2015-09-02",8.78
"1096","2015-09-03",8.99
"1097","2015-09-04",8.74
"1098","2015-09-08",8.96
"1099","2015-09-09",8.47
"1100","2015-09-10",8.51
"1101","2015-09-11",8.48
"1102","2015-09-14",8.7
"1103","2015-09-15",8.4
"1104","2015-09-16",8.55
"1105","2015-09-17",8.48
"1106","2015-09-18",8.5
"1107","2015-09-21",8.34
"1108","2015-09-22",8.36
"1109","2015-09-23",8.27
"1110","2015-09-24",8.26
"1111","2015-09-25",8.25
"1112","2015-09-28",7.95
"1113","2015-09-29",7.64
"1114","2015-09-30",7.85
"1115","2015-10-01",7.53
"1116","2015-10-02",7.65
"1117","2015-10-05",7.81
"1118","2015-10-06",7.84
"1119","2015-10-07",8.15
"1120","2015-10-08",8.21
"1121","2015-10-09",8.26
"1122","2015-10-12",7.96
"1123","2015-10-13",8.03
"1124","2015-10-14",7.99
"1125","2015-10-15",9.15
"1126","2015-10-16",9.57
"1127","2015-10-19",9.5
"1128","2015-10-20",9.46
"1129","2015-10-21",9.28
"1130","2015-10-22",9.42
"1131","2015-10-23",9.44
"1132","2015-10-26",9.88
"1133","2015-10-27",9.87
"1134","2015-10-28",9.89
"1135","2015-10-29",9.64
"1136","2015-10-30",9.59
"1137","2015-11-02",9.72
"1138","2015-11-03",9.83
"1139","2015-11-04",9.95
"1140","2015-11-05",9.9
"1141","2015-11-06",10.29
"1142","2015-11-09",10.42
"1143","2015-11-10",10.29
"1144","2015-11-11",10.18
"1145","2015-11-12",10.12
"1146","2015-11-13",10.03
"1147","2015-11-16",10.27
"1148","2015-11-17",9.82
"1149","2015-11-18",9.99
"1150","2015-11-19",10.13
"1151","2015-11-20",10.23
"1152","2015-11-23",10.26
"1153","2015-11-24",10.16
"1154","2015-11-25",10.13
"1155","2015-11-27",10.07
"1156","2015-11-30",10.18
"1157","2015-12-01",10.15
"1158","2015-12-02",9.94
"1159","2015-12-03",9.82
"1160","2015-12-04",9.96
"1161","2015-12-07",9.94
"1162","2015-12-08",9.59
"1163","2015-12-09",9.44
"1164","2015-12-10",9.47
"1165","2015-12-11",9.5
"1166","2015-12-14",9.34
"1167","2015-12-15",9.51
"1168","2015-12-16",9.7
"1169","2015-12-17",9.34
"1170","2015-12-18",8.91
"1171","2015-12-21",9.06
"1172","2015-12-22",8.94
"1173","2015-12-23",9.16
"1174","2015-12-24",9.18
"1175","2015-12-28",9.16
"1176","2015-12-29",9.62
"1177","2015-12-30",9.21
"1178","2015-12-31",9.37
"1179","2016-01-04",6.73
"1180","2016-01-05",6.63
"1181","2016-01-06",6.46
"1182","2016-01-07",6.25
"1183","2016-01-08",6.37
"1184","2016-01-11",6.33
"1185","2016-01-12",5.91
"1186","2016-01-13",5.55
"1187","2016-01-14",5.65
"1188","2016-01-15",5.69
"1189","2016-01-19",5.76
"1190","2016-01-20",5.77
"1191","2016-01-21",5.64
"1192","2016-01-22",5.88
"1193","2016-01-25",5.83
"1194","2016-01-26",5.88
"1195","2016-01-27",6.05
"1196","2016-01-28",5.88
"1197","2016-01-29",6.08
"1198","2016-02-01",6.02
"1199","2016-02-02",6.18
"1200","2016-02-03",6.15
"1201","2016-02-04",6.23
"1202","2016-02-05",6
"1203","2016-02-08",5.9
"1204","2016-02-09",5.57
"1205","2016-02-10",5.55
"1206","2016-02-11",5.41
"1207","2016-02-12",5.55
"1208","2016-02-16",5.67
"1209","2016-02-17",5.8
"1210","2016-02-18",5.88
"1211","2016-02-19",5.94
"1212","2016-02-22",5.81
"1213","2016-02-23",5.82
"1214","2016-02-24",5.85
"1215","2016-02-25",5.68
"1216","2016-02-26",5.67
"1217","2016-02-29",5.85
"1218","2016-03-01",5.9
"1219","2016-03-02",5.82
"1220","2016-03-03",5.73
"1221","2016-03-04",5.85
"1222","2016-03-07",6.12
"1223","2016-03-08",6.18
"1224","2016-03-09",6.08
"1225","2016-03-10",6.12
"1226","2016-03-11",5.87
"1227","2016-03-14",6.04
"1228","2016-03-15",5.87
"1229","2016-03-16",6.15
"1230","2016-03-17",6.18
"1231","2016-03-18",6.24
"1232","2016-03-21",6.07
"1233","2016-03-22",5.85
"1234","2016-03-23",5.75
"1235","2016-03-24",5.78
"1236","2016-03-28",5.69
"1237","2016-03-29",5.74
"1238","2016-03-30",5.77
"1239","2016-03-31",5.6
"1240","2016-04-01",5.75
"1241","2016-04-04",5.61
"1242","2016-04-05",5.59
"1243","2016-04-06",5.75
"1244","2016-04-07",5.77
"1245","2016-04-08",5.81
"1246","2016-04-11",5.86
"1247","2016-04-12",5.75
"1248","2016-04-13",5.79
"1249","2016-04-14",5.83
"1250","2016-04-15",5.89
"1251","2016-04-18",5.93
"1252","2016-04-19",5.96
"1253","2016-04-20",5.93
"1254","2016-04-21",5.98
"1255","2016-04-22",6
"1256","2016-04-25",6.03
"1257","2016-04-26",5.91
"1258","2016-04-27",5.9
"1259","2016-04-28",5.64
"1260","2016-04-29",5.73
"1261","2016-05-02",5.66
"1262","2016-05-03",5.66
"1263","2016-05-04",5.69
"1264","2016-05-05",5.64
"1265","2016-05-06",5.52
"1266","2016-05-09",5.51
"1267","2016-05-10",5.52
"1268","2016-05-11",5.46
"1269","2016-05-12",5.41
"1270","2016-05-13",5.35
"1271","2016-05-16",5.23
"1272","2016-05-17",5.03
"1273","2016-05-18",5.12
"1274","2016-05-19",5.04
"1275","2016-05-20",5.03
"1276","2016-05-23",5.06
"1277","2016-05-24",5.04
"1278","2016-05-25",5.06
"1279","2016-05-26",5.04
"1280","2016-05-27",5.12
"1281","2016-05-31",5.16
"1282","2016-06-01",5.2
"1283","2016-06-02",5.22
"1284","2016-06-03",5.25
"1285","2016-06-06",5.12
"1286","2016-06-07",5.22
"1287","2016-06-08",5.24
"1288","2016-06-09",5.19
"1289","2016-06-10",5.15
"1290","2016-06-13",5.06
"1291","2016-06-14",5.02
"1292","2016-06-15",5.25
"1293","2016-06-16",5.27
"1294","2016-06-17",5.26
"1295","2016-06-20",5.05
"1296","2016-06-21",5
"1297","2016-06-22",5
"1298","2016-06-23",5.03
"1299","2016-06-24",4.9
"1300","2016-06-27",4.6
"1301","2016-06-28",4.79
"1302","2016-06-29",4.93
"1303","2016-06-30",5.02
"1304","2016-07-01",5.16
"1305","2016-07-05",5.25
"1306","2016-07-06",5.37
"1307","2016-07-07",5.22
"1308","2016-07-08",5.4
"1309","2016-07-11",5.37
"1310","2016-07-12",5.46
"1311","2016-07-13",5.56
"1312","2016-07-14",5.48
"1313","2016-07-15",5.55
"1314","2016-07-18",5.76
"1315","2016-07-19",5.55
"1316","2016-07-20",5.73
"1317","2016-07-21",5.74
"1318","2016-07-22",5.7
"1319","2016-07-25",5.67
"1320","2016-07-26",5.61
"1321","2016-07-27",5.57
"1322","2016-07-28",5.39
"1323","2016-07-29",5.39
"1324","2016-08-01",5.65
"1325","2016-08-02",5.74
"1326","2016-08-03",5.79
"1327","2016-08-04",5.85
"1328","2016-08-05",5.72
"1329","2016-08-08",5.51
"1330","2016-08-09",5.56
"1331","2016-08-10",5.54
"1332","2016-08-11",5.53
"1333","2016-08-12",5.43
"1334","2016-08-15",5.19
"1335","2016-08-16",5.21
"1336","2016-08-17",5.2
"1337","2016-08-18",5.14
"1338","2016-08-19",5.16
"1339","2016-08-22",5.13
"1340","2016-08-23",5.04
"1341","2016-08-24",4.99
"1342","2016-08-25",4.96
"1343","2016-08-26",4.85
"1344","2016-08-29",4.93
"1345","2016-08-30",4.9
"1346","2016-08-31",4.86
"1347","2016-09-01",4.85
"1348","2016-09-02",4.84
"1349","2016-09-06",4.78
"1350","2016-09-07",4.71
"1351","2016-09-08",4.85
"1352","2016-09-09",4.71
"1353","2016-09-12",4.71
"1354","2016-09-13",4.75
"1355","2016-09-14",4.76
"1356","2016-09-15",4.61
"1357","2016-09-16",4.68
"1358","2016-09-19",4.63
"1359","2016-09-20",4.66
"1360","2016-09-21",4.86
"1361","2016-09-22",4.79
"1362","2016-09-23",4.91
"1363","2016-09-26",4.93
"1364","2016-09-27",4.84
"1365","2016-09-28",4.82
"1366","2016-09-29",4.72
"1367","2016-09-30",4.72
"1368","2016-10-03",4.83
"1369","2016-10-04",4.81
"1370","2016-10-05",4.91
"1371","2016-10-06",4.9
"1372","2016-10-07",4.96
"1373","2016-10-10",4.92
"1374","2016-10-11",4.75
"1375","2016-10-12",4.84
"1376","2016-10-13",4.81
"1377","2016-10-14",4.81
"1378","2016-10-17",4.76
"1379","2016-10-18",4.79
"1380","2016-10-19",4.82
"1381","2016-10-20",4.81
"1382","2016-10-21",4.82
"1383","2016-10-24",4.76
"1384","2016-10-25",4.71
"1385","2016-10-26",4.65
"1386","2016-10-27",4.63
"1387","2016-10-28",4.61
"1388","2016-10-31",4.79
"1389","2016-11-01",4.63
"1390","2016-11-02",4.56
"1391","2016-11-03",4.54
"1392","2016-11-04",4.5
"1393","2016-11-07",4.55
"1394","2016-11-08",4.59
"1395","2016-11-09",4.59
"1396","2016-11-10",4.75
"1397","2016-11-11",4.91
"1398","2016-11-14",4.78
"1399","2016-11-15",4.85
"1400","2016-11-16",4.9
"1401","2016-11-17",4.97
"1402","2016-11-18",4.99
"1403","2016-11-21",5.01
"1404","2016-11-22",5.01
"1405","2016-11-23",5.02
"1406","2016-11-25",5.15
"1407","2016-11-28",5.14
"1408","2016-11-29",5.08
"1409","2016-11-30",4.83
"1410","2016-12-01",4.95
"1411","2016-12-02",4.88
"1412","2016-12-05",4.91
"1413","2016-12-06",4.96
"1414","2016-12-07",4.89
"1415","2016-12-08",4.89
"1416","2016-12-09",4.92
"1417","2016-12-12",4.82
"1418","2016-12-13",4.93
"1419","2016-12-14",4.89
"1420","2016-12-15",4.86
"1421","2016-12-16",4.79
"1422","2016-12-19",4.76
"1423","2016-12-20",4.76
"1424","2016-12-21",4.81
"1425","2016-12-22",4.73
"1426","2016-12-23",4.91
"1427","2016-12-27",4.95
"1428","2016-12-28",4.98
"1429","2016-12-29",4.93
"1430","2016-12-30",5.03
"1431","2017-01-03",5.12
"1432","2017-01-04",5.29
"1433","2017-01-05",5.44
"1434","2017-01-06",5.39
"1435","2017-01-09",5.35
"1436","2017-01-10",5.31
"1437","2017-01-11",5.32
"1438","2017-01-12",5.42
"1439","2017-01-13",5.37
"1440","2017-01-17",5.34
"1441","2017-01-18",5.31
"1442","2017-01-19",5.17
"1443","2017-01-20",5.25
"1444","2017-01-23",5.22
"1445","2017-01-24",5.25
"1446","2017-01-25",5.26
"1447","2017-01-26",5.26
"1448","2017-01-27",5.23
"1449","2017-01-30",5.24
"1450","2017-01-31",5.21
"1451","2017-02-01",5.39
"1452","2017-02-02",5.27
"1453","2017-02-03",5.37
"1454","2017-02-06",5.36
"1455","2017-02-07",5.26
"1456","2017-02-08",5.27
"1457","2017-02-09",5.25
"1458","2017-02-10",5.26
"1459","2017-02-13",5.25
"1460","2017-02-14",5.28
"1461","2017-02-15",5.3
"1462","2017-02-16",5.38
"1463","2017-02-17",5.45
"1464","2017-02-21",5.48
"1465","2017-02-22",5.37
"1466","2017-02-23",5.36
"1467","2017-02-24",5.33
"1468","2017-02-27",5.31
"1469","2017-02-28",5.31
"1470","2017-03-01",5.52
"1471","2017-03-02",5.43
"1472","2017-03-03",5.42
"1473","2017-03-06",5.44
"1474","2017-03-07",5.38
"1475","2017-03-08",5.38
"1476","2017-03-09",5.32
"1477","2017-03-10",5.4
"1478","2017-03-13",5.39
"1479","2017-03-14",5.3
"1480","2017-03-15",5.37
"1481","2017-03-16",5.35
"1482","2017-03-17",4.63
"1483","2017-03-20",4.87
"1484","2017-03-21",4.73
"1485","2017-03-22",4.7
"1486","2017-03-23",4.43
"1487","2017-03-24",4.46
"1488","2017-03-27",4.43
"1489","2017-03-28",4.54
"1490","2017-03-29",4.52
"1491","2017-03-30",4.48
"1492","2017-03-31",4.48
"1493","2017-04-03",4.5
"1494","2017-04-04",4.51
"1495","2017-04-05",4.5
"1496","2017-04-06",4.51
"1497","2017-04-07",4.51
"1498","2017-04-10",4.54
"1499","2017-04-11",4.57
"1500","2017-04-12",4.59
"1501","2017-04-13",4.55
"1502","2017-04-17",4.66
"1503","2017-04-18",4.71
"1504","2017-04-19",4.68
"1505","2017-04-20",4.65
"1506","2017-04-21",4.55
"1507","2017-04-24",4.53
"1508","2017-04-25",4.51
"1509","2017-04-26",4.54
"1510","2017-04-27",4.49
"1511","2017-04-28",4.42
"1512","2017-05-01",4.56
"1513","2017-05-02",4.51
"1514","2017-05-03",4.44
"1515","2017-05-04",4.51
"1516","2017-05-05",4.52
"1517","2017-05-08",4.53
"1518","2017-05-09",4.38
"1519","2017-05-10",4.48
"1520","2017-05-11",4.51
"1521","2017-05-12",4.53
"1522","2017-05-15",4.51
"1523","2017-05-16",4.51
"1524","2017-05-17",4.49
"1525","2017-05-18",4.51
"1526","2017-05-19",4.53
"1527","2017-05-22",4.48
"1528","2017-05-23",4.5
"1529","2017-05-24",4.52
"1530","2017-05-25",4.55
"1531","2017-05-26",4.53
"1532","2017-05-30",4.57
"1533","2017-05-31",4.51
"1534","2017-06-01",4.54
"1535","2017-06-02",4.57
"1536","2017-06-05",4.54
"1537","2017-06-06",4.5
"1538","2017-06-07",4.51
"1539","2017-06-08",4.53
"1540","2017-06-09",4.51
"1541","2017-06-12",4.52
"1542","2017-06-13",4.5
"1543","2017-06-14",4.53
"1544","2017-06-15",4.43
"1545","2017-06-16",4.51
"1546","2017-06-19",4.47
"1547","2017-06-20",4.37
"1548","2017-06-21",4.35
"1549","2017-06-22",4.34
"1550","2017-06-23",4.34
"1551","2017-06-26",4.32
"1552","2017-06-27",4.29
"1553","2017-06-28",4.32
"1554","2017-06-29",4.3
"1555","2017-06-30",4.34
"1556","2017-07-03",4.43
"1557","2017-07-05",4.37
"1558","2017-07-06",4.34
"1559","2017-07-07",4.27
"1560","2017-07-10",4.16
"1561","2017-07-11",4.15
"1562","2017-07-12",4.19
"1563","2017-07-13",4.13
"1564","2017-07-14",4.22
"1565","2017-07-17",4.23
"1566","2017-07-18",4.22
"1567","2017-07-19",4.12
"1568","2017-07-20",4.1
"1569","2017-07-21",4.06
"1570","2017-07-24",4.08
"1571","2017-07-25",4.11
"1572","2017-07-26",4.06
"1573","2017-07-27",4.03
"1574","2017-07-28",4.06
"1575","2017-07-31",3.99
"1576","2017-08-01",3.96
"1577","2017-08-02",3.94
"1578","2017-08-03",3.88
"1579","2017-08-04",3.88
"1580","2017-08-07",3.92
"1581","2017-08-08",3.86
"1582","2017-08-09",4.42
"1583","2017-08-10",4.32
"1584","2017-08-11",4.43
"1585","2017-08-14",4.43
"1586","2017-08-15",4.54
"1587","2017-08-16",4.53
"1588","2017-08-17",4.46
"1589","2017-08-18",4.54
"1590","2017-08-21",4.41
"1591","2017-08-22",4.52
"1592","2017-08-23",4.57
"1593","2017-08-24",4.59
"1594","2017-08-25",4.65
"1595","2017-08-28",4.6
"1596","2017-08-29",4.6
"1597","2017-08-30",4.65
"1598","2017-08-31",4.8
"1599","2017-09-01",4.87
"1600","2017-09-05",4.87
"1601","2017-09-06",4.91
"1602","2017-09-07",4.85
"1603","2017-09-08",4.98
"1604","2017-09-11",5.05
"1605","2017-09-12",5.21
"1606","2017-09-13",5.09
"1607","2017-09-14",5.11
"1608","2017-09-15",5.34
"1609","2017-09-18",5.39
"1610","2017-09-19",5.37
"1611","2017-09-20",5.26
"1612","2017-09-21",5.29
"1613","2017-09-22",5.08
"1614","2017-09-25",4.99
"1615","2017-09-26",4.97
"1616","2017-09-27",4.94
"1617","2017-09-28",5.41
"1618","2017-09-29",5.41
"1619","2017-10-02",5.52
"1620","2017-10-03",5.57
"1621","2017-10-04",5.64
"1622","2017-10-05",5.77
"1623","2017-10-06",5.72
"1624","2017-10-09",5.65
"1625","2017-10-10",5.76
"1626","2017-10-11",5.95
"1627","2017-10-12",5.91
"1628","2017-10-13",5.89
"1629","2017-10-16",5.81
"1630","2017-10-17",5.85
"1631","2017-10-18",5.89
"1632","2017-10-19",5.89
"1633","2017-10-20",5.6
"1634","2017-10-23",5.8
"1635","2017-10-24",5.71
"1636","2017-10-25",5.42
"1637","2017-10-26",5.62
"1638","2017-10-27",5.65
"1639","2017-10-30",5.66
"1640","2017-10-31",5.59
"1641","2017-11-01",5.5
"1642","2017-11-02",5.53
"1643","2017-11-03",5.52
"1644","2017-11-06",5.62
"1645","2017-11-07",5.88
"1646","2017-11-08",6.1
"1647","2017-11-09",6
"1648","2017-11-10",6.45
"1649","2017-11-13",6.33
"1650","2017-11-14",6.28
"1651","2017-11-15",6.19
"1652","2017-11-16",6.44
"1653","2017-11-17",6.46
"1654","2017-11-20",6.4
"1655","2017-11-21",6.42
"1656","2017-11-22",6.58
"1657","2017-11-24",6.62
"1658","2017-11-27",6.58
"1659","2017-11-28",6.62
"1660","2017-11-29",6.53
"1661","2017-11-30",6.35
"1662","2017-12-01",6.29
"1663","2017-12-04",6.34
"1664","2017-12-05",6.19
"1665","2017-12-06",6.04
"1666","2017-12-07",6.28
"1667","2017-12-08",6.14
"1668","2017-12-11",6.04
"1669","2017-12-12",5.95
"1670","2017-12-13",5.87
"1671","2017-12-14",5.79
"1672","2017-12-15",5.74
"1673","2017-12-18",5.5
"1674","2017-12-19",5.34
"1675","2017-12-20",5.53
"1676","2017-12-21",5.58
"1677","2017-12-22",5.4
"1678","2017-12-26",5.45
"1679","2017-12-27",5.27
"1680","2017-12-28",5.44
"1681","2017-12-29",5.45
"1682","2018-01-02",5.58
"1683","2018-01-03",6.18
"1684","2018-01-04",6.8
"1685","2018-01-05",6.81
"1686","2018-01-08",7.01
"1687","2018-01-09",6.96
"1688","2018-01-10",6.93
"1689","2018-01-11",7.68
"1690","2018-01-12",7.92
"1691","2018-01-16",7.79
"1692","2018-01-17",7.75
"1693","2018-01-18",7.8
"1694","2018-01-19",7.89
"1695","2018-01-22",7.75
"1696","2018-01-23",7.21
"1697","2018-01-24",7.31
"1698","2018-01-25",7.15
"1699","2018-01-26",6.96
"1700","2018-01-29",6.99
"1701","2018-01-30",6.96
"1702","2018-01-31",6.82
"1703","2018-02-01",6.83
"1704","2018-02-02",6.69
"1705","2018-02-05",6.62
"1706","2018-02-06",6.84
"1707","2018-02-07",6.94
"1708","2018-02-08",6.8
"1709","2018-02-09",6.7
"1710","2018-02-12",6.84
"1711","2018-02-13",6.97
"1712","2018-02-14",7.02
"1713","2018-02-15",6.97
"1714","2018-02-16",6.82
"1715","2018-02-20",6.83
"1716","2018-02-21",6.87
"1717","2018-02-22",6.92
"1718","2018-02-23",7.62
"1719","2018-02-26",7.37
"1720","2018-02-27",7.48
"1721","2018-02-28",8.12
"1722","2018-03-01",7.99
"1723","2018-03-02",7.98
"1724","2018-03-05",8.02
"1725","2018-03-06",8.45
"1726","2018-03-07",8.72
"1727","2018-03-08",9.1
"1728","2018-03-09",8.79
"1729","2018-03-12",9.02
"1730","2018-03-13",9.18
"1731","2018-03-14",8.8
"1732","2018-03-15",8.77
"1733","2018-03-16",8.43
"1734","2018-03-19",8.76
"1735","2018-03-20",8.66
"1736","2018-03-21",9.12
"1737","2018-03-22",8.93
"1738","2018-03-23",7.91
"1739","2018-03-26",7.45
"1740","2018-03-27",7.64
"1741","2018-03-28",7.5
"1742","2018-03-29",7.54
"1743","2018-04-02",7.22
"1744","2018-04-03",7.37
"1745","2018-04-04",7.47
"1746","2018-04-05",7.35
"1747","2018-04-06",7.46
"1748","2018-04-09",7.5
"1749","2018-04-10",7.49
"1750","2018-04-11",7.36
"1751","2018-04-12",7.44
"1752","2018-04-13",7.36
"1753","2018-04-16",7.31
"1754","2018-04-17",7.35
"1755","2018-04-18",7.18
"1756","2018-04-19",7.08
"1757","2018-04-20",7.15
"1758","2018-04-23",7.04
"1759","2018-04-24",6.83
"1760","2018-04-25",6.88
"1761","2018-04-26",6.69
"1762","2018-04-27",6.77
"1763","2018-04-30",6.74
"1764","2018-05-01",6.77
"1765","2018-05-02",6.77
"1766","2018-05-03",6.7
"1767","2018-05-04",6.76
"1768","2018-05-07",6.81
"1769","2018-05-08",6.91
"1770","2018-05-09",6.71
"1771","2018-05-10",6.78
"1772","2018-05-11",6.82
"1773","2018-05-14",7.03
"1774","2018-05-15",7.05
"1775","2018-05-16",6.84
"1776","2018-05-17",7.06
"1777","2018-05-18",7.17
"1778","2018-05-21",7.02
"1779","2018-05-22",6.97
"1780","2018-05-23",7.01
"1781","2018-05-24",6.89
"1782","2018-05-25",6.87
"1783","2018-05-29",6.82
"1784","2018-05-30",6.68
"1785","2018-05-31",6.72
"1786","2018-06-01",6.76
"1787","2018-06-04",6.8
"1788","2018-06-05",6.73
"1789","2018-06-06",6.7
"1790","2018-06-07",6.73
"1791","2018-06-08",6.74
"1792","2018-06-11",6.82
"1793","2018-06-12",6.75
"1794","2018-06-13",6.84
"1795","2018-06-14",7.18
"1796","2018-06-15",7.11
"1797","2018-06-18",7.19
"1798","2018-06-19",7.42
"1799","2018-06-20",7.14
"1800","2018-06-21",7.29
"1801","2018-06-22",7.13
"1802","2018-06-25",6.87
"1803","2018-06-26",6.85
"1804","2018-06-27",6.82
"1805","2018-06-28",6.84
"1806","2018-06-29",6.86
"1807","2018-07-02",6.85
"1808","2018-07-03",6.87
"1809","2018-07-05",6.86
"1810","2018-07-06",6.99
"1811","2018-07-09",6.97
"1812","2018-07-10",6.99
"1813","2018-07-11",7
"1814","2018-07-12",6.99
"1815","2018-07-13",6.98
"1816","2018-07-16",7.02
"1817","2018-07-17",7
"1818","2018-07-18",7.04
"1819","2018-07-19",7.02
"1820","2018-07-20",6.98
"1821","2018-07-23",6.97
"1822","2018-07-24",6.98
"1823","2018-07-25",6.85
"1824","2018-07-26",6.96
"1825","2018-07-27",6.91
"1826","2018-07-30",6.91
"1827","2018-07-31",6.9
"1828","2018-08-01",6.87
"1829","2018-08-02",6.91
"1830","2018-08-03",6.93
"1831","2018-08-06",6.93
"1832","2018-08-07",6.92
"1833","2018-08-08",7
"1834","2018-08-09",7.09
"1835","2018-08-10",7.15
"1836","2018-08-13",7.27
"1837","2018-08-14",7.34
"1838","2018-08-15",7.07
"1839","2018-08-16",7.25
"1840","2018-08-17",7.16
"1841","2018-08-20",7.28
"1842","2018-08-21",7.1
"1843","2018-08-22",7.23
"1844","2018-08-23",7.09
"1845","2018-08-24",7.13
"1846","2018-08-27",7.35
"1847","2018-08-28",7.27
"1848","2018-08-29",7.2
"1849","2018-08-30",7.24
"1850","2018-08-31",7.27
"1851","2018-09-04",7.17
"1852","2018-09-05",7.1
"1853","2018-09-06",7.09
"1854","2018-09-07",7.07
"1855","2018-09-10",6.96
"1856","2018-09-11",6.98
"1857","2018-09-12",6.99
"1858","2018-09-13",6.93
"1859","2018-09-14",6.98
"1860","2018-09-17",6.96
"1861","2018-09-18",6.97
"1862","2018-09-19",6.99
"1863","2018-09-20",6.82
"1864","2018-09-21",6.87
"1865","2018-09-24",6.81
"1866","2018-09-25",6.83
"1867","2018-09-26",6.91
"1868","2018-09-27",6.87
"1869","2018-09-28",6.91
"1870","2018-10-01",6.89
"1871","2018-10-02",6.87
"1872","2018-10-03",6.85
"1873","2018-10-04",6.8
"1874","2018-10-05",6.76
"1875","2018-10-08",6.76
"1876","2018-10-09",6.77
"1877","2018-10-10",6.57
"1878","2018-10-11",6.62
"1879","2018-10-12",6.59
"1880","2018-10-15",6.56
"1881","2018-10-16",6.87
"1882","2018-10-17",6.63
"1883","2018-10-18",6.79
"1884","2018-10-19",7.04
"1885","2018-10-22",7.02
"1886","2018-10-23",7.07
"1887","2018-10-24",6.93
"1888","2018-10-25",7
"1889","2018-10-26",6.83
"1890","2018-10-29",6.76
"1891","2018-10-30",6.9
"1892","2018-10-31",7.06
"1893","2018-11-01",7.12
"1894","2018-11-02",6.91
"1895","2018-11-05",7
"1896","2018-11-06",7.03
"1897","2018-11-07",6.99
"1898","2018-11-08",7.22
"1899","2018-11-09",7.2
"1900","2018-11-12",6.99
"1901","2018-11-13",7.02
"1902","2018-11-14",6.89
"1903","2018-11-15",6.88
"1904","2018-11-16",6.81
"1905","2018-11-19",6.76
"1906","2018-11-20",6.56
"1907","2018-11-21",6.58
"1908","2018-11-23",6.69
"1909","2018-11-26",6.85
"1910","2018-11-27",6.64
"1911","2018-11-28",6.65
"1912","2018-11-29",6.71
"1913","2018-11-30",6.7
"1914","2018-12-03",6.65
"1915","2018-12-04",6.62
"1916","2018-12-06",6.63
"1917","2018-12-07",6.39
"1918","2018-12-10",6.31
"1919","2018-12-11",6.42
"1920","2018-12-12",6.29
"1921","2018-12-13",6.34
"1922","2018-12-14",6.33
"1923","2018-12-17",5.91
"1924","2018-12-18",5.95
"1925","2018-12-19",6
"1926","2018-12-20",5.47
"1927","2018-12-21",5.23
"1928","2018-12-24",5.12
"1929","2018-12-26",5.37
"1930","2018-12-27",5.3
"1931","2018-12-28",5.27
