"","date","NXTD"
"1002","2017-08-15",1.66
"1003","2017-08-16",1.64
"1004","2017-08-17",1.63
"1005","2017-08-18",1.61
"1006","2017-08-21",1.61
"1007","2017-08-22",1.66
"1008","2017-08-23",1.672
"1009","2017-08-24",1.75
"1010","2017-08-25",1.93
"1011","2017-08-28",1.91
"1012","2017-08-29",1.9
"1013","2017-08-30",2
"1014","2017-08-31",2.08
"1015","2017-09-01",1.98
"1016","2017-09-05",1.96
"1017","2017-09-06",1.965
"1018","2017-09-07",2.1
"1019","2017-09-08",2.12
"1020","2017-09-11",2.27
"1021","2017-09-12",2.35
"1022","2017-09-13",2.48
"1023","2017-09-14",2.53
"1024","2017-09-15",2.76
"1025","2017-09-18",2.7
"1026","2017-09-19",2.54
"1027","2017-09-20",2.68
"1028","2017-09-21",2.58
"1029","2017-09-22",2.3
"1030","2017-09-25",2.29
"1031","2017-09-26",2.28
"1032","2017-09-27",2.29
"1033","2017-09-28",2.2
"1034","2017-09-29",2.2
"1035","2017-10-02",2.18
"1036","2017-10-03",2.17
"1037","2017-10-04",2.22
"1038","2017-10-05",2.21
"1039","2017-10-06",2.05
"1040","2017-10-09",2.11
"1041","2017-10-10",2.07
"1042","2017-10-11",2.07
"1043","2017-10-12",1.91
"1044","2017-10-13",1.92
"1045","2017-10-16",1.84
"1046","2017-10-17",1.79
"1047","2017-10-18",1.76
"1048","2017-10-19",1.63
"1049","2017-10-20",1.7
"1050","2017-10-23",1.68
"1051","2017-10-24",1.69
"1052","2017-10-25",1.78
"1053","2017-10-26",1.85
"1054","2017-10-27",1.76
"1055","2017-10-30",1.78
"1056","2017-10-31",1.72
"1057","2017-11-01",1.69
"1058","2017-11-02",1.78
"1059","2017-11-03",1.83
"1060","2017-11-06",1.83
"1061","2017-11-07",1.774
"1062","2017-11-08",1.7
"1063","2017-11-09",1.39
"1064","2017-11-10",1.38
"1065","2017-11-13",1.35
"1066","2017-11-14",1.42
"1067","2017-11-15",1.4
"1068","2017-11-16",1.4
"1069","2017-11-17",1.38
"1070","2017-11-20",1.25
"1071","2017-11-21",1.1
"1072","2017-11-22",1.38
"1073","2017-11-24",1.37
"1074","2017-11-27",1.36
"1075","2017-11-28",1.37
"1076","2017-11-29",1.36
"1077","2017-11-30",1.32
"1078","2017-12-01",1.29
"1079","2017-12-04",1.32
"1080","2017-12-05",1.27
"1081","2017-12-06",1.29
"1082","2017-12-07",1.26
"1083","2017-12-08",1.22
"1084","2017-12-11",1.26
"1085","2017-12-12",1.18
"1086","2017-12-13",1.18
"1087","2017-12-14",1.24
"1088","2017-12-15",1.39
"1089","2017-12-18",1.59
"1090","2017-12-19",1.82
"1091","2017-12-20",3.18
"1092","2017-12-21",4.4
"1093","2017-12-22",5.08
"1094","2017-12-26",4.75
"1095","2017-12-27",3.86
"1096","2017-12-28",3.43
"1097","2017-12-29",3.5
"1098","2018-01-02",3.65
"1099","2018-01-03",3.48
"1100","2018-01-04",3.44
"1101","2018-01-05",3.29
"1102","2018-01-08",3.29
"1103","2018-01-09",2.94
"1104","2018-01-10",3.12
"1105","2018-01-11",3.08
"1106","2018-01-12",2.85
"1107","2018-01-16",2.49
"1108","2018-01-17",2.69
"1109","2018-01-18",2.56
"1110","2018-01-19",2.4
"1111","2018-01-22",2.36
"1112","2018-01-23",2.27
"1113","2018-01-24",2.45
"1114","2018-01-25",2.33
"1115","2018-01-26",2.32
"1116","2018-01-29",2.28
"1117","2018-01-30",2.07
"1118","2018-01-31",2.17
"1119","2018-02-01",2.19
"1120","2018-02-02",2.04
"1121","2018-02-05",1.84
"1122","2018-02-06",2.1
"1123","2018-02-07",2
"1124","2018-02-08",2.55
"1125","2018-02-09",2.17
"1126","2018-02-12",2.11
"1127","2018-02-13",2.11
"1128","2018-02-14",2.29
"1129","2018-02-15",2.2
"1130","2018-02-16",2.209
"1131","2018-02-20",2.16
"1132","2018-02-21",2.16
"1133","2018-02-22",2.175
"1134","2018-02-23",2.18
"1135","2018-02-26",2.72
"1136","2018-02-27",2.52
"1137","2018-02-28",2.47
"1138","2018-03-01",2.49
"1139","2018-03-02",2.6
"1140","2018-03-05",2.77
"1141","2018-03-06",2.68
"1142","2018-03-07",2.54
"1143","2018-03-08",2.48
"1144","2018-03-09",2.45
"1145","2018-03-12",2.77
"1146","2018-03-13",2.6
"1147","2018-03-14",2.58
"1148","2018-03-15",2.45
"1149","2018-03-16",2.53
"1150","2018-03-19",2.48
"1151","2018-03-20",2.38
"1152","2018-03-21",2.33
"1153","2018-03-22",2.24
"1154","2018-03-23",2.15
"1155","2018-03-26",2.19
"1156","2018-03-27",2.06
"1157","2018-03-28",1.92
"1158","2018-03-29",1.99
"1159","2018-04-02",1.92
"1160","2018-04-03",1.93
"1161","2018-04-04",1.94
"1162","2018-04-05",1.97
"1163","2018-04-06",1.87
"1164","2018-04-09",1.82
"1165","2018-04-10",1.87
"1166","2018-04-11",1.95
"1167","2018-04-12",2.01
"1168","2018-04-13",1.99
"1169","2018-04-16",1.9
"1170","2018-04-17",1.97
"1171","2018-04-18",1.96
"1172","2018-04-19",1.95
"1173","2018-04-20",1.9
"1174","2018-04-23",1.94
"1175","2018-04-24",1.93
"1176","2018-04-25",1.89
"1177","2018-04-26",1.92
"1178","2018-04-27",1.98
"1179","2018-04-30",1.95
"1180","2018-05-01",1.96
"1181","2018-05-02",1.96
"1182","2018-05-03",1.93
"1183","2018-05-04",1.98
"1184","2018-05-07",1.94
"1185","2018-05-08",1.92
"1186","2018-05-09",1.87
"1187","2018-05-10",1.9
"1188","2018-05-11",1.93
"1189","2018-05-14",2.05
"1190","2018-05-15",2.06
"1191","2018-05-16",1.89
"1192","2018-05-17",1.96
"1193","2018-05-18",1.96
"1194","2018-05-21",1.94
"1195","2018-05-22",1.9
"1196","2018-05-23",1.91
"1197","2018-05-24",1.896
"1198","2018-05-25",1.9
"1199","2018-05-29",1.89
"1200","2018-05-30",1.87
"1201","2018-05-31",1.86
"1202","2018-06-01",1.89
"1203","2018-06-04",1.86
"1204","2018-06-05",1.86
"1205","2018-06-06",1.85
"1206","2018-06-07",1.8
"1207","2018-06-08",1.69
"1208","2018-06-11",1.61
"1209","2018-06-12",1.72
"1210","2018-06-13",1.69
"1211","2018-06-14",1.64
"1212","2018-06-15",1.63
"1213","2018-06-18",1.66
"1214","2018-06-19",1.63
"1215","2018-06-20",1.72
"1216","2018-06-21",1.71
"1217","2018-06-22",1.76
"1218","2018-06-25",1.7
"1219","2018-06-26",1.71
"1220","2018-06-27",1.67
"1221","2018-06-28",1.671
"1222","2018-06-29",1.72
"1223","2018-07-02",1.7
"1224","2018-07-03",1.73
"1225","2018-07-05",1.68
"1226","2018-07-06",1.67
"1227","2018-07-09",1.64
"1228","2018-07-10",1.6
"1229","2018-07-11",1.52
"1230","2018-07-12",1.57
"1231","2018-07-13",1.51
"1232","2018-07-16",1.43
"1233","2018-07-17",1.58
"1234","2018-07-18",1.82
"1235","2018-07-19",1.8
"1236","2018-07-20",1.78
"1237","2018-07-23",1.763
"1238","2018-07-24",1.89
"1239","2018-07-25",1.75
"1240","2018-07-26",1.82
"1241","2018-07-27",1.68
"1242","2018-07-30",1.63
"1243","2018-07-31",1.57
"1244","2018-08-01",1.55
"1245","2018-08-02",1.53
"1246","2018-08-03",1.545
"1247","2018-08-06",1.51
"1248","2018-08-07",1.59
"1249","2018-08-08",1.63
"1250","2018-08-09",1.65
"1251","2018-08-10",1.64
"1252","2018-08-13",1.69
"1253","2018-08-14",1.57
"1254","2018-08-15",1.7
"1255","2018-08-16",1.6
"1256","2018-08-17",1.62
"1257","2018-08-20",1.57
"1258","2018-08-21",1.68
"1259","2018-08-22",1.63
"1260","2018-08-23",1.6
"1261","2018-08-24",1.6
"1262","2018-08-27",1.6
"1263","2018-08-28",1.67
"1264","2018-08-29",1.78
"1265","2018-08-30",1.71
"1266","2018-08-31",1.71
"1267","2018-09-04",1.7
"1268","2018-09-05",1.61
"1269","2018-09-06",1.6
"1270","2018-09-07",1.55
"1271","2018-09-10",1.55
"1272","2018-09-11",1.56
"1273","2018-09-12",1.58
"1274","2018-09-13",1.56
"1275","2018-09-14",1.53
"1276","2018-09-17",1.29
"1277","2018-09-18",1.37
"1278","2018-09-19",1.42
"1279","2018-09-20",1.38
"1280","2018-09-21",1.43
"1281","2018-09-24",1.38
"1282","2018-09-25",1.39
"1283","2018-09-26",1.38
"1284","2018-09-27",1.31
"1285","2018-09-28",1.31
"1286","2018-10-01",1.27
"1287","2018-10-02",1.236
"1288","2018-10-03",1.24
"1289","2018-10-04",1.2
"1290","2018-10-05",1.19
"1291","2018-10-08",1.25
"1292","2018-10-09",1.19
"1293","2018-10-10",1.15
"1294","2018-10-11",1.22
"1295","2018-10-12",1.45
"1296","2018-10-15",1.37
"1297","2018-10-16",1.2
"1298","2018-10-17",1.13
"1299","2018-10-18",1.06
"1300","2018-10-19",0.94
"1301","2018-10-22",0.927
"1302","2018-10-23",0.905
"1303","2018-10-24",0.967
"1304","2018-10-25",0.94
"1305","2018-10-26",0.905
"1306","2018-10-29",0.9
"1307","2018-10-30",0.91
"1308","2018-10-31",1.1
"1309","2018-11-01",1.25
"1310","2018-11-02",1.05
"1311","2018-11-05",1.17
"1312","2018-11-06",1.19
"1313","2018-11-07",1.17
"1314","2018-11-08",1.14
"1315","2018-11-09",1.17
"1316","2018-11-12",1.16
"1317","2018-11-13",1.12
"1318","2018-11-14",0.99
"1319","2018-11-15",1.11
"1320","2018-11-16",1.04
"1321","2018-11-19",0.96
"1322","2018-11-20",1.05
"1323","2018-11-21",0.99
"1324","2018-11-23",1.07
"1325","2018-11-26",1
"1326","2018-11-27",1.03
"1327","2018-11-28",0.97
"1328","2018-11-29",1
"1329","2018-11-30",0.974
"1330","2018-12-03",1
"1331","2018-12-04",0.954
"1332","2018-12-06",0.941
"1333","2018-12-07",0.975
"1334","2018-12-10",0.932
"1335","2018-12-11",0.9
"1336","2018-12-12",0.884
"1337","2018-12-13",0.84
"1338","2018-12-14",0.79
"1339","2018-12-17",0.78
"1340","2018-12-18",0.62
"1341","2018-12-19",0.76
"1342","2018-12-20",0.678
"1343","2018-12-21",0.599
"1344","2018-12-24",0.612
"1345","2018-12-26",0.623
"1346","2018-12-27",0.624
"1347","2018-12-28",0.66
"1348","2018-12-31",0.68
"1349","2019-01-02",0.72
"1350","2019-01-03",0.747
"1351","2019-01-04",0.84
"1352","2019-01-07",0.789
"1353","2019-01-08",0.88
"1354","2019-01-09",0.842
"1355","2019-01-10",0.843
"1356","2019-01-11",0.932
"1357","2019-01-14",1.07
"1358","2019-01-15",1.23
"1359","2019-01-16",1.26
"1360","2019-01-17",1.3
"1361","2019-01-18",1.3
"1362","2019-01-22",1.25
"1363","2019-01-23",1.079
"1364","2019-01-24",1.05
"1365","2019-01-25",1.12
"1366","2019-01-28",1.117
"1367","2019-01-29",1.22
"1368","2019-01-30",1.17
"1369","2019-01-31",1.21
"1370","2019-02-01",1.2
"1371","2019-02-04",1.22
"1372","2019-02-05",1.19
"1373","2019-02-06",1.21
"1374","2019-02-07",1.17
"1375","2019-02-08",1.17
"1376","2019-02-11",1.14
"1377","2019-02-12",1.18
"1378","2019-02-13",1.18
"1379","2019-02-14",1.17
"1380","2019-02-15",1.165
"1381","2019-02-19",1.32
"1382","2019-02-20",1.27
"1383","2019-02-21",1.21
"1384","2019-02-22",1.25
"1385","2019-02-25",1.24
"1386","2019-02-26",1.2
"1387","2019-02-27",1.015
"1388","2019-02-28",1.02
"1389","2019-03-01",1.06
"1390","2019-03-04",1.03
"1391","2019-03-05",1.05
"1392","2019-03-06",1.02
"1393","2019-03-07",1.04
"1394","2019-03-08",1.02
"1395","2019-03-11",1.028
"1396","2019-03-12",0.91
"1397","2019-03-13",0.918
"1398","2019-03-14",0.96
"1399","2019-03-15",0.95
"1400","2019-03-18",0.99
"1401","2019-03-19",1.04
"1402","2019-03-20",0.99
"1403","2019-03-21",0.97
"1404","2019-03-22",0.957
"1405","2019-03-25",0.917
"1406","2019-03-26",0.91
"1407","2019-03-27",0.896
"1408","2019-03-28",0.899
"1409","2019-03-29",0.85
"1410","2019-04-01",0.889
"1411","2019-04-02",1.07
"1412","2019-04-03",1.05
"1413","2019-04-04",1.07
"1414","2019-04-05",0.973
"1415","2019-04-08",0.98
"1416","2019-04-09",0.968
"1417","2019-04-10",1
"1418","2019-04-11",0.97
"1419","2019-04-12",0.95
"1420","2019-04-15",0.95
"1421","2019-04-16",0.96
"1422","2019-04-17",0.938
"1423","2019-04-18",0.93
"1424","2019-04-22",0.94
"1425","2019-04-23",0.94
"1426","2019-04-24",0.925
"1427","2019-04-25",0.938
"1428","2019-04-26",0.823
"1429","2019-04-29",0.852
"1430","2019-04-30",0.86
"1431","2019-05-01",0.809
"1432","2019-05-02",0.751
"1433","2019-05-03",0.796
"1434","2019-05-06",0.807
"1435","2019-05-07",0.79
"1436","2019-05-08",0.83
"1437","2019-05-09",0.84
"1438","2019-05-10",0.832
"1439","2019-05-13",0.863
"1440","2019-05-14",0.815
"1441","2019-05-15",0.835
"1442","2019-05-16",0.817
"1443","2019-05-17",0.76
"1444","2019-05-20",0.75
"1445","2019-05-21",0.785
"1446","2019-05-22",0.767
"1447","2019-05-23",0.752
"1448","2019-05-24",0.73
"1449","2019-05-28",0.714
"1450","2019-05-29",0.685
"1451","2019-05-30",0.688
"1452","2019-05-31",0.661
"1453","2019-06-03",0.68
"1454","2019-06-04",0.668
"1455","2019-06-05",0.65
"1456","2019-06-06",0.645
"1457","2019-06-07",0.601
"1458","2019-06-10",0.624
"1459","2019-06-11",0.63
"1460","2019-06-12",0.66
"1461","2019-06-13",0.667
"1462","2019-06-14",0.674
"1463","2019-06-17",0.658
"1464","2019-06-18",0.681
"1465","2019-06-19",0.746
"1466","2019-06-20",0.77
"1467","2019-06-21",0.79
"1468","2019-06-24",0.761
"1469","2019-06-25",0.761
"1470","2019-06-26",0.893
"1471","2019-06-27",0.763
"1472","2019-06-28",0.739
"1473","2019-07-01",0.752
"1474","2019-07-02",0.749
"1475","2019-07-03",0.72
"1476","2019-07-05",0.703
"1477","2019-07-08",0.723
"1478","2019-07-09",0.749
"1479","2019-07-10",0.68
"1480","2019-07-11",0.72
"1481","2019-07-12",0.713
"1482","2019-07-15",0.705
"1483","2019-07-16",0.697
"1484","2019-07-17",0.675
"1485","2019-07-18",0.64
"1486","2019-07-19",0.645
"1487","2019-07-22",0.613
"1488","2019-07-23",0.6
"1489","2019-07-24",0.56
"1490","2019-07-25",0.54
"1491","2019-07-26",0.503
"1492","2019-07-29",0.48
"1493","2019-07-30",0.477
"1494","2019-07-31",0.46
"1495","2019-08-01",0.457
"1496","2019-08-02",0.45
"1497","2019-08-05",0.431
"1498","2019-08-06",0.375
"1499","2019-08-07",0.4
"1500","2019-08-08",0.42
"1501","2019-08-09",0.402
"1502","2019-08-12",0.411
"1503","2019-08-13",0.422
"1504","2019-08-14",0.43
"1505","2019-08-15",0.395
"1506","2019-08-16",0.37
"1507","2019-08-19",0.35
"1508","2019-08-20",0.33
"1509","2019-08-21",0.331
"1510","2019-08-22",0.34
"1511","2019-08-23",0.35
"1512","2019-08-26",0.388
"1513","2019-08-27",0.42
"1514","2019-08-28",0.412
"1515","2019-08-29",0.43
"1516","2019-08-30",0.412
"1517","2019-09-03",0.398
"1518","2019-09-04",0.378
"1519","2019-09-05",0.397
"1520","2019-09-06",0.4
"1521","2019-09-09",0.406
"1522","2019-09-10",0.396
"1523","2019-09-11",0.409
"1524","2019-09-12",0.4
"1525","2019-09-13",0.401
"1526","2019-09-16",0.45
"1527","2019-09-17",0.45
"1528","2019-09-18",0.45
"1529","2019-09-19",0.447
"1530","2019-09-20",0.47
"1531","2019-09-23",0.467
"1532","2019-09-24",0.65
"1533","2019-09-25",0.64
"1534","2019-09-26",0.595
"1535","2019-09-27",0.545
"1536","2019-09-30",0.53
"1537","2019-10-01",0.56
"1538","2019-10-02",0.56
"1539","2019-10-03",0.56
"1540","2019-10-04",0.58
"1541","2019-10-07",0.573
"1542","2019-10-08",0.521
"1543","2019-10-09",0.546
"1544","2019-10-10",0.537
"1545","2019-10-11",0.537
"1546","2019-10-14",0.53
"1547","2019-10-15",0.515
"1548","2019-10-16",0.481
"1549","2019-10-17",0.481
"1550","2019-10-18",0.46
"1551","2019-10-21",0.49
"1552","2019-10-22",0.475
"1553","2019-10-23",0.48
"1554","2019-10-24",0.46
"1555","2019-10-25",0.47
"1556","2019-10-28",0.502
"1557","2019-10-29",0.495
"1558","2019-10-30",0.502
"1559","2019-10-31",0.48
"1560","2019-11-01",0.477
"1561","2019-11-04",0.465
"1562","2019-11-05",0.42
"1563","2019-11-06",0.435
"1564","2019-11-07",0.42
"1565","2019-11-08",0.439
"1566","2019-11-11",0.422
"1567","2019-11-12",0.42
"1568","2019-11-13",0.421
"1569","2019-11-14",0.421
"1570","2019-11-15",0.46
"1571","2019-11-18",0.452
"1572","2019-11-19",0.453
"1573","2019-11-20",0.489
"1574","2019-11-21",0.54
"1575","2019-11-22",0.551
"1576","2019-11-25",0.536
"1577","2019-11-26",0.502
"1578","2019-11-27",0.503
"1579","2019-11-29",0.522
"1580","2019-12-02",0.51
"1581","2019-12-03",0.496
"1582","2019-12-04",0.5
"1583","2019-12-05",0.49
"1584","2019-12-06",0.484
"1585","2019-12-09",0.5
"1586","2019-12-10",0.507
"1587","2019-12-11",0.5
"1588","2019-12-12",0.504
"1589","2019-12-13",0.509
"1590","2019-12-16",0.507
"1591","2019-12-17",0.5
"1592","2019-12-18",0.51
"1593","2019-12-19",0.51
"1594","2019-12-20",0.505
"1595","2019-12-23",0.5
"1596","2019-12-24",0.495
"1597","2019-12-26",0.495
"1598","2019-12-27",0.48
"1599","2019-12-30",0.45
"1600","2019-12-31",0.45
"1601","2020-01-02",0.455
"1602","2020-01-03",0.45
"1603","2020-01-06",0.439
"1604","2020-01-07",0.46
"1605","2020-01-08",0.47
"1606","2020-01-09",0.46
"1607","2020-01-10",0.437
"1608","2020-01-13",0.44
"1609","2020-01-14",0.434
"1610","2020-01-15",0.43
"1611","2020-01-16",0.432
"1612","2020-01-17",0.421
"1613","2020-01-21",0.38
"1614","2020-01-22",0.37
"1615","2020-01-23",0.375
"1616","2020-01-24",0.385
"1617","2020-01-27",0.376
"1618","2020-01-28",0.395
"1619","2020-01-29",0.393
"1620","2020-01-30",0.391
"1621","2020-01-31",0.392
"1622","2020-02-03",0.391
"1623","2020-02-04",0.389
"1624","2020-02-05",0.389
"1625","2020-02-06",0.38
"1626","2020-02-07",0.381
"1627","2020-02-10",0.399
"1628","2020-02-11",0.402
"1629","2020-02-12",0.415
"1630","2020-02-13",0.412
"1631","2020-02-14",0.393
"1632","2020-02-18",0.4
"1633","2020-02-19",0.4
"1634","2020-02-20",0.4
"1635","2020-02-21",0.4
"1636","2020-02-24",0.4
"1637","2020-02-25",0.39
"1638","2020-02-26",0.37
"1639","2020-02-27",0.38
"1640","2020-02-28",0.37
"1641","2020-03-02",0.355
"1642","2020-03-03",0.355
"1643","2020-03-04",0.35
"1644","2020-03-05",0.38
"1645","2020-03-06",0.37
"1646","2020-03-09",0.345
"1647","2020-03-10",0.332
"1648","2020-03-11",0.307
"1649","2020-03-12",0.24
"1650","2020-03-13",0.33
"1651","2020-03-16",0.28
"1652","2020-03-17",0.28
"1653","2020-03-18",0.281
"1654","2020-03-19",0.29
"1655","2020-03-20",0.29
"1656","2020-03-23",0.316
"1657","2020-03-24",0.348
"1658","2020-03-25",0.337
"1659","2020-03-26",0.378
"1660","2020-03-27",0.36
"1661","2020-03-30",0.352
"1662","2020-03-31",0.35
"1663","2020-04-01",0.35
"1664","2020-04-02",0.34
"1665","2020-04-03",0.328
"1666","2020-04-06",0.32
"1667","2020-04-07",0.328
"1668","2020-04-08",0.335
"1669","2020-04-09",0.36
"1670","2020-04-13",0.36
"1671","2020-04-14",0.37
"1672","2020-04-15",0.35
"1673","2020-04-16",0.36
"1674","2020-04-17",0.37
"1675","2020-04-20",0.37
"1676","2020-04-21",0.395
"1677","2020-04-22",0.37
"1678","2020-04-23",0.369
"1679","2020-04-24",0.356
"1680","2020-04-27",0.37
"1681","2020-04-28",0.376
"1682","2020-04-29",0.41
"1683","2020-04-30",0.46
"1684","2020-05-01",0.405
"1685","2020-05-04",0.42
"1686","2020-05-05",0.42
"1687","2020-05-06",0.408
"1688","2020-05-07",0.42
"1689","2020-05-08",0.463
"1690","2020-05-11",0.425
"1691","2020-05-12",0.409
"1692","2020-05-13",0.4
"1693","2020-05-14",0.46
"1694","2020-05-15",0.447
"1695","2020-05-18",0.45
"1696","2020-05-19",0.44
"1697","2020-05-20",0.44
"1698","2020-05-21",0.423
"1699","2020-05-22",0.418
"1700","2020-05-26",0.408
"1701","2020-05-27",0.407
"1702","2020-05-28",0.371
"1703","2020-05-29",0.389
"1704","2020-06-01",0.388
"1705","2020-06-02",0.398
"1706","2020-06-03",0.45
"1707","2020-06-04",0.478
"1708","2020-06-05",0.456
"1709","2020-06-08",0.478
"1710","2020-06-09",0.465
"1711","2020-06-10",0.55
"1712","2020-06-11",0.445
"1713","2020-06-12",0.474
"1714","2020-06-15",0.48
"1715","2020-06-16",0.52
"1716","2020-06-17",0.499
"1717","2020-06-18",0.586
"1718","2020-06-19",0.508
"1719","2020-06-22",0.552
"1720","2020-06-23",0.55
"1721","2020-06-24",0.529
"1722","2020-06-25",0.499
"1723","2020-06-26",0.48
"1724","2020-06-29",0.49
"1725","2020-06-30",0.504
"1726","2020-07-01",0.53
"1727","2020-07-02",0.586
"1728","2020-07-06",0.526
"1729","2020-07-07",0.503
"1730","2020-07-08",0.474
"1731","2020-07-09",0.47
"1732","2020-07-10",0.462
"1733","2020-07-13",0.422
"1734","2020-07-14",0.397
"1735","2020-07-15",0.427
"1736","2020-07-16",0.465
"1737","2020-07-17",0.434
"1738","2020-07-20",0.434
"1739","2020-07-21",0.433
"1740","2020-07-22",0.442
"1741","2020-07-23",0.437
"1742","2020-07-24",0.434
"1743","2020-07-27",0.478
"1744","2020-07-28",0.508
"1745","2020-07-29",0.489
"1746","2020-07-30",0.457
"1747","2020-07-31",0.487
"1748","2020-08-03",0.66
"1749","2020-08-04",0.586
"1750","2020-08-05",0.772
"1751","2020-08-06",0.685
"1752","2020-08-07",0.55
"1753","2020-08-10",0.532
"1754","2020-08-11",0.495
"1755","2020-08-12",0.559
"1756","2020-08-13",0.5
"1757","2020-08-14",0.515
"1758","2020-08-17",0.52
"1759","2020-08-18",0.482
"1760","2020-08-19",0.425
"1761","2020-08-20",0.422
"1762","2020-08-21",0.435
"1763","2020-08-24",0.445
"1764","2020-08-25",0.425
"1765","2020-08-26",0.42
"1766","2020-08-27",0.418
"1767","2020-08-28",0.418
"1768","2020-08-31",0.386
"1769","2020-09-01",0.375
"1770","2020-09-02",0.35
"1771","2020-09-03",0.336
"1772","2020-09-04",0.343
"1773","2020-09-08",0.324
"1774","2020-09-09",0.326
"1775","2020-09-10",0.335
"1776","2020-09-11",0.325
"1777","2020-09-14",0.338
"1778","2020-09-15",0.365
"1779","2020-09-16",0.384
"1780","2020-09-17",0.37
"1781","2020-09-18",0.336
"1782","2020-09-21",0.356
"1783","2020-09-22",0.351
"1784","2020-09-23",0.343
"1785","2020-09-24",0.328
"1786","2020-09-25",0.349
"1787","2020-09-28",0.338
"1788","2020-09-29",0.34
"1789","2020-09-30",0.343
"1790","2020-10-01",0.33
"1791","2020-10-02",0.319
"1792","2020-10-05",0.323
"1793","2020-10-06",0.316
"1794","2020-10-07",0.318
"1795","2020-10-08",0.346
"1796","2020-10-09",0.326
"1797","2020-10-12",0.333
"1798","2020-10-13",0.398
"1799","2020-10-14",0.345
"1800","2020-10-15",0.358
"1801","2020-10-16",0.358
"1802","2020-10-19",0.36
"1803","2020-10-20",0.417
"1804","2020-10-21",0.505
"1805","2020-10-22",0.518
"1806","2020-10-23",0.482
"1807","2020-10-26",0.415
"1808","2020-10-27",0.468
"1809","2020-10-28",0.413
"1810","2020-10-29",0.401
"1811","2020-10-30",0.383
"1812","2020-11-02",0.352
"1813","2020-11-03",0.37
"1814","2020-11-04",0.39
"1815","2020-11-05",0.379
"1816","2020-11-06",0.35
"1817","2020-11-09",0.324
"1818","2020-11-10",0.323
"1819","2020-11-11",0.326
"1820","2020-11-12",0.322
"1821","2020-11-13",0.316
"1822","2020-11-16",0.314
"1823","2020-11-17",0.408
"1824","2020-11-18",0.357
"1825","2020-11-19",0.36
"1826","2020-11-20",0.359
"1827","2020-11-23",0.401
"1828","2020-11-24",0.378
"1829","2020-11-25",0.369
"1830","2020-11-27",0.372
