"","date","CETX"
"974","2019-05-08",2.448
"975","2019-05-09",2.424
"976","2019-05-10",2.48
"977","2019-05-13",2.32
"978","2019-05-14",2.472
"979","2019-05-15",2.44
"980","2019-05-16",2.344
"981","2019-05-17",2.08
"982","2019-05-20",2.128
"983","2019-05-21",2.08
"984","2019-05-22",1.864
"985","2019-05-23",1.96
"986","2019-05-24",1.84
"987","2019-05-28",2
"988","2019-05-29",1.96
"989","2019-05-30",1.808
"990","2019-05-31",1.8
"991","2019-06-03",1.704
"992","2019-06-04",1.904
"993","2019-06-05",1.808
"994","2019-06-06",1.92
"995","2019-06-07",1.808
"996","2019-06-10",1.92
"997","2019-06-11",1.76
"998","2019-06-12",2.24
"999","2019-06-13",2.24
"1000","2019-06-14",2.69
"1001","2019-06-17",2.91
"1002","2019-06-18",3.08
"1003","2019-06-19",3.28
"1004","2019-06-20",3.39
"1005","2019-06-21",3.27
"1006","2019-06-24",3.28
"1007","2019-06-25",2.31
"1008","2019-06-26",1.83
"1009","2019-06-27",3.8
"1010","2019-06-28",3.18
"1011","2019-07-01",2.48
"1012","2019-07-02",2.35
"1013","2019-07-03",2.37
"1014","2019-07-05",2.45
"1015","2019-07-08",2.35
"1016","2019-07-09",2.37
"1017","2019-07-10",2.15
"1018","2019-07-11",2.38
"1019","2019-07-12",2.25
"1020","2019-07-15",2.16
"1021","2019-07-16",2.19
"1022","2019-07-17",2.08
"1023","2019-07-18",2.05
"1024","2019-07-19",2.02
"1025","2019-07-22",1.99
"1026","2019-07-23",2.02
"1027","2019-07-24",1.99
"1028","2019-07-25",2.01
"1029","2019-07-26",1.93
"1030","2019-07-29",1.81
"1031","2019-07-30",1.74
"1032","2019-07-31",1.7
"1033","2019-08-01",1.6
"1034","2019-08-02",1.68
"1035","2019-08-05",1.66
"1036","2019-08-06",1.6
"1037","2019-08-07",1.6
"1038","2019-08-08",1.62
"1039","2019-08-09",1.69
"1040","2019-08-12",1.73
"1041","2019-08-13",1.74
"1042","2019-08-14",1.58
"1043","2019-08-15",1.6
"1044","2019-08-16",1.36
"1045","2019-08-19",1.52
"1046","2019-08-20",1.97
"1047","2019-08-21",1.82
"1048","2019-08-22",2.23
"1049","2019-08-23",1.98
"1050","2019-08-26",1.81
"1051","2019-08-27",1.65
"1052","2019-08-28",1.71
"1053","2019-08-29",1.72
"1054","2019-08-30",1.58
"1055","2019-09-03",1.54
"1056","2019-09-04",1.58
"1057","2019-09-05",1.55
"1058","2019-09-06",1.52
"1059","2019-09-09",1.48
"1060","2019-09-10",1.48
"1061","2019-09-11",1.565
"1062","2019-09-12",1.47
"1063","2019-09-13",1.48
"1064","2019-09-16",1.54
"1065","2019-09-17",1.52
"1066","2019-09-18",1.47
"1067","2019-09-19",1.41
"1068","2019-09-20",1.42
"1069","2019-09-23",1.4
"1070","2019-09-24",1.33
"1071","2019-09-25",1.35
"1072","2019-09-26",1.37
"1073","2019-09-27",1.41
"1074","2019-09-30",1.35
"1075","2019-10-01",1.3
"1076","2019-10-02",1.28
"1077","2019-10-03",1.25
"1078","2019-10-04",1.3
"1079","2019-10-07",1.33
"1080","2019-10-08",1.3
"1081","2019-10-09",1.31
"1082","2019-10-10",1.3
"1083","2019-10-11",1.31
"1084","2019-10-14",1.43
"1085","2019-10-15",1.3
"1086","2019-10-16",1.33
"1087","2019-10-17",1.37
"1088","2019-10-18",1.51
"1089","2019-10-21",1.42
"1090","2019-10-22",1.4
"1091","2019-10-23",1.64
"1092","2019-10-24",1.56
"1093","2019-10-25",1.43
"1094","2019-10-28",1.4
"1095","2019-10-29",1.45
"1096","2019-10-30",1.43
"1097","2019-10-31",1.38
"1098","2019-11-01",1.47
"1099","2019-11-04",1.43
"1100","2019-11-05",1.43
"1101","2019-11-06",1.45
"1102","2019-11-07",1.41
"1103","2019-11-08",1.42
"1104","2019-11-11",1.42
"1105","2019-11-12",1.41
"1106","2019-11-13",1.38
"1107","2019-11-14",1.38
"1108","2019-11-15",1.41
"1109","2019-11-18",1.397
"1110","2019-11-19",1.45
"1111","2019-11-20",1.4
"1112","2019-11-21",1.38
"1113","2019-11-22",1.41
"1114","2019-11-25",1.39
"1115","2019-11-26",1.43
"1116","2019-11-27",1.45
"1117","2019-11-29",1.41
"1118","2019-12-02",1.38
"1119","2019-12-03",1.42
"1120","2019-12-04",1.4
"1121","2019-12-05",1.4
"1122","2019-12-06",1.35
"1123","2019-12-09",1.246
"1124","2019-12-10",1.18
"1125","2019-12-11",1.2
"1126","2019-12-12",1.27
"1127","2019-12-13",1.259
"1128","2019-12-16",1.2
"1129","2019-12-17",1.24
"1130","2019-12-18",1.23
"1131","2019-12-19",1.25
"1132","2019-12-20",1.29
"1133","2019-12-23",1.26
"1134","2019-12-24",1.26
"1135","2019-12-26",1.225
"1136","2019-12-27",1.24
"1137","2019-12-30",1.29
"1138","2019-12-31",1.3
"1139","2020-01-02",1.25
"1140","2020-01-03",1.23
"1141","2020-01-06",1.21
"1142","2020-01-07",1.14
"1143","2020-01-08",1.15
"1144","2020-01-09",1.16
"1145","2020-01-10",1.14
"1146","2020-01-13",1.12
"1147","2020-01-14",1.18
"1148","2020-01-15",1.82
"1149","2020-01-16",2.51
"1150","2020-01-17",2.02
"1151","2020-01-21",1.88
"1152","2020-01-22",1.91
"1153","2020-01-23",1.73
"1154","2020-01-24",1.53
"1155","2020-01-27",1.43
"1156","2020-01-28",1.37
"1157","2020-01-29",1.29
"1158","2020-01-30",1.41
"1159","2020-01-31",1.37
"1160","2020-02-03",1.32
"1161","2020-02-04",1.3
"1162","2020-02-05",1.33
"1163","2020-02-06",1.27
"1164","2020-02-07",1.22
"1165","2020-02-10",1.18
"1166","2020-02-11",1.17
"1167","2020-02-12",1.29
"1168","2020-02-13",1.22
"1169","2020-02-14",1.31
"1170","2020-02-18",1.54
"1171","2020-02-19",1.74
"1172","2020-02-20",1.45
"1173","2020-02-21",1.39
"1174","2020-02-24",1.63
"1175","2020-02-25",1.6
"1176","2020-02-26",1.54
"1177","2020-02-27",1.37
"1178","2020-02-28",1.42
"1179","2020-03-02",1.34
"1180","2020-03-03",1.32
"1181","2020-03-04",1.3
"1182","2020-03-05",1.25
"1183","2020-03-06",1.17
"1184","2020-03-09",0.99
"1185","2020-03-10",0.959
"1186","2020-03-11",0.898
"1187","2020-03-12",0.755
"1188","2020-03-13",0.673
"1189","2020-03-16",0.662
"1190","2020-03-17",0.72
"1191","2020-03-18",0.66
"1192","2020-03-19",0.75
"1193","2020-03-20",0.717
"1194","2020-03-23",0.682
"1195","2020-03-24",0.68
"1196","2020-03-25",0.736
"1197","2020-03-26",0.758
"1198","2020-03-27",0.748
"1199","2020-03-30",0.689
"1200","2020-03-31",0.695
"1201","2020-04-01",0.712
"1202","2020-04-02",0.67
"1203","2020-04-03",0.667
"1204","2020-04-06",0.7
"1205","2020-04-07",0.775
"1206","2020-04-08",0.765
"1207","2020-04-09",0.756
"1208","2020-04-13",0.768
"1209","2020-04-14",0.859
"1210","2020-04-15",0.866
"1211","2020-04-16",0.815
"1212","2020-04-17",0.806
"1213","2020-04-20",0.77
"1214","2020-04-21",0.77
"1215","2020-04-22",0.77
"1216","2020-04-23",0.77
"1217","2020-04-24",0.763
"1218","2020-04-27",0.81
"1219","2020-04-28",0.795
"1220","2020-04-29",0.845
"1221","2020-04-30",0.845
"1222","2020-05-01",0.82
"1223","2020-05-04",0.85
"1224","2020-05-05",0.933
"1225","2020-05-06",0.825
"1226","2020-05-07",0.799
"1227","2020-05-08",0.813
"1228","2020-05-11",0.801
"1229","2020-05-12",0.805
"1230","2020-05-13",0.87
"1231","2020-05-14",0.85
"1232","2020-05-15",0.82
"1233","2020-05-18",0.831
"1234","2020-05-19",0.808
"1235","2020-05-20",0.797
"1236","2020-05-21",0.811
"1237","2020-05-22",0.798
"1238","2020-05-26",0.84
"1239","2020-05-27",0.865
"1240","2020-05-28",0.93
"1241","2020-05-29",0.947
"1242","2020-06-01",2.58
"1243","2020-06-02",1.8
"1244","2020-06-03",1.78
"1245","2020-06-04",2.15
"1246","2020-06-05",2.1
"1247","2020-06-08",2.03
"1248","2020-06-09",3.11
"1249","2020-06-10",2.3
"1250","2020-06-11",2.02
"1251","2020-06-12",2.26
"1252","2020-06-15",2.21
"1253","2020-06-16",2.18
"1254","2020-06-17",2.1
"1255","2020-06-18",2
"1256","2020-06-19",1.84
"1257","2020-06-22",1.74
"1258","2020-06-23",1.65
"1259","2020-06-24",1.6
"1260","2020-06-25",1.77
"1261","2020-06-26",1.68
"1262","2020-06-29",1.68
"1263","2020-06-30",1.64
"1264","2020-07-01",1.59
"1265","2020-07-02",1.54
"1266","2020-07-06",1.46
"1267","2020-07-07",1.39
"1268","2020-07-08",1.38
"1269","2020-07-09",1.53
"1270","2020-07-10",1.43
"1271","2020-07-13",1.63
"1272","2020-07-14",1.75
"1273","2020-07-15",1.66
"1274","2020-07-16",1.69
"1275","2020-07-17",1.67
"1276","2020-07-20",1.66
"1277","2020-07-21",1.51
"1278","2020-07-22",1.46
"1279","2020-07-23",1.52
"1280","2020-07-24",1.47
"1281","2020-07-27",1.52
"1282","2020-07-28",1.48
"1283","2020-07-29",1.4
"1284","2020-07-30",1.41
"1285","2020-07-31",1.37
"1286","2020-08-03",1.4
"1287","2020-08-04",1.41
"1288","2020-08-05",1.57
"1289","2020-08-06",1.48
"1290","2020-08-07",1.42
"1291","2020-08-10",1.45
"1292","2020-08-11",1.39
"1293","2020-08-12",1.4
"1294","2020-08-13",1.39
"1295","2020-08-14",1.35
"1296","2020-08-17",1.47
"1297","2020-08-18",1.44
"1298","2020-08-19",1.38
"1299","2020-08-20",1.39
"1300","2020-08-21",1.32
"1301","2020-08-24",1.22
"1302","2020-08-25",1.2
"1303","2020-08-26",1.23
"1304","2020-08-27",1.29
"1305","2020-08-28",1.25
"1306","2020-08-31",1.33
"1307","2020-09-01",1.29
"1308","2020-09-02",1.21
"1309","2020-09-03",1.18
"1310","2020-09-04",1.19
"1311","2020-09-08",1.12
"1312","2020-09-09",1.13
"1313","2020-09-10",1.16
"1314","2020-09-11",1.13
"1315","2020-09-14",1.11
"1316","2020-09-15",1.11
"1317","2020-09-16",1.08
"1318","2020-09-17",1.08
"1319","2020-09-18",1.03
"1320","2020-09-21",1.02
"1321","2020-09-22",0.984
"1322","2020-09-23",1.11
"1323","2020-09-24",1.02
"1324","2020-09-25",0.972
"1325","2020-09-28",1.04
"1326","2020-09-29",1.06
"1327","2020-09-30",1.11
"1328","2020-10-01",1.05
"1329","2020-10-02",1.1
"1330","2020-10-05",1.15
"1331","2020-10-06",1.05
"1332","2020-10-07",1.05
"1333","2020-10-08",1.1
"1334","2020-10-09",1.07
"1335","2020-10-12",1.09
"1336","2020-10-13",1.06
"1337","2020-10-14",1.04
"1338","2020-10-15",1.04
"1339","2020-10-16",1.11
"1340","2020-10-19",1.1
"1341","2020-10-20",1.09
"1342","2020-10-21",1.06
"1343","2020-10-22",1.05
"1344","2020-10-23",1.06
"1345","2020-10-26",1.03
"1346","2020-10-27",1.09
"1347","2020-10-28",1.11
"1348","2020-10-29",1.09
"1349","2020-10-30",1.07
"1350","2020-11-02",1.18
"1351","2020-11-03",1.12
"1352","2020-11-04",1.06
"1353","2020-11-05",1.05
"1354","2020-11-06",1.09
"1355","2020-11-09",1.05
"1356","2020-11-10",1.07
"1357","2020-11-11",1.15
"1358","2020-11-12",1.09
"1359","2020-11-13",1.12
"1360","2020-11-16",1.13
"1361","2020-11-17",1.18
"1362","2020-11-18",1.15
"1363","2020-11-19",1.18
"1364","2020-11-20",1.23
"1365","2020-11-23",1.38
"1366","2020-11-24",1.31
"1367","2020-11-25",1.26
"1368","2020-11-27",1.29
