"","date","CDXS"
"1001","2014-04-11",1.8
"1002","2014-04-14",1.78
"1003","2014-04-15",1.66
"1004","2014-04-16",1.77
"1005","2014-04-17",1.75
"1006","2014-04-21",1.95
"1007","2014-04-22",1.81
"1008","2014-04-23",1.77
"1009","2014-04-24",1.8
"1010","2014-04-25",1.7
"1011","2014-04-28",1.73
"1012","2014-04-29",1.71
"1013","2014-04-30",1.7
"1014","2014-05-01",1.71
"1015","2014-05-02",1.7
"1016","2014-05-05",1.62
"1017","2014-05-06",1.52
"1018","2014-05-07",1.53
"1019","2014-05-08",1.51
"1020","2014-05-09",1.55
"1021","2014-05-12",1.5
"1022","2014-05-13",1.44
"1023","2014-05-14",1.43
"1024","2014-05-15",1.42
"1025","2014-05-16",1.43
"1026","2014-05-19",1.39
"1027","2014-05-20",1.39
"1028","2014-05-21",1.4
"1029","2014-05-22",1.39
"1030","2014-05-23",1.34
"1031","2014-05-27",1.41
"1032","2014-05-28",1.42
"1033","2014-05-29",1.4
"1034","2014-05-30",1.43
"1035","2014-06-02",1.43
"1036","2014-06-03",1.42
"1037","2014-06-04",1.42
"1038","2014-06-05",1.49
"1039","2014-06-06",1.52
"1040","2014-06-09",1.48
"1041","2014-06-10",1.5
"1042","2014-06-11",1.48
"1043","2014-06-12",1.53
"1044","2014-06-13",1.48
"1045","2014-06-16",1.48
"1046","2014-06-17",1.48
"1047","2014-06-18",1.53
"1048","2014-06-19",1.46
"1049","2014-06-20",1.41
"1050","2014-06-23",1.48
"1051","2014-06-24",1.43
"1052","2014-06-25",1.45
"1053","2014-06-26",1.5
"1054","2014-06-27",1.59
"1055","2014-06-30",1.46
"1056","2014-07-01",1.46
"1057","2014-07-02",1.5
"1058","2014-07-03",1.46
"1059","2014-07-07",1.42
"1060","2014-07-08",1.42
"1061","2014-07-09",1.41
"1062","2014-07-10",1.42
"1063","2014-07-11",1.45
"1064","2014-07-14",1.41
"1065","2014-07-15",2.03
"1066","2014-07-16",1.88
"1067","2014-07-17",1.81
"1068","2014-07-18",1.83
"1069","2014-07-21",1.9
"1070","2014-07-22",1.92
"1071","2014-07-23",1.92
"1072","2014-07-24",1.94
"1073","2014-07-25",1.95
"1074","2014-07-28",1.94
"1075","2014-07-29",1.95
"1076","2014-07-30",2.16
"1077","2014-07-31",2.1
"1078","2014-08-01",2.13
"1079","2014-08-04",2.06
"1080","2014-08-05",2.01
"1081","2014-08-06",2.06
"1082","2014-08-07",2.1
"1083","2014-08-08",2.13
"1084","2014-08-11",2.25
"1085","2014-08-12",2.15
"1086","2014-08-13",2.12
"1087","2014-08-14",2.12
"1088","2014-08-15",2.36
"1089","2014-08-18",2.45
"1090","2014-08-19",2.51
"1091","2014-08-20",2.47
"1092","2014-08-21",2.36
"1093","2014-08-22",2.39
"1094","2014-08-25",2.47
"1095","2014-08-26",2.62
"1096","2014-08-27",2.52
"1097","2014-08-28",2.56
"1098","2014-08-29",2.54
"1099","2014-09-02",2.75
"1100","2014-09-03",2.75
"1101","2014-09-04",2.73
"1102","2014-09-05",2.68
"1103","2014-09-08",2.75
"1104","2014-09-09",2.64
"1105","2014-09-10",2.55
"1106","2014-09-11",2.43
"1107","2014-09-12",2.47
"1108","2014-09-15",2.37
"1109","2014-09-16",2.28
"1110","2014-09-17",2.34
"1111","2014-09-18",2.3
"1112","2014-09-19",2.36
"1113","2014-09-22",2.22
"1114","2014-09-23",2.2
"1115","2014-09-24",2.18
"1116","2014-09-25",2.13
"1117","2014-09-26",2.19
"1118","2014-09-29",2.11
"1119","2014-09-30",2.33
"1120","2014-10-01",2.2
"1121","2014-10-02",2.16
"1122","2014-10-03",2.22
"1123","2014-10-06",2.15
"1124","2014-10-07",2.22
"1125","2014-10-08",2.23
"1126","2014-10-09",2.32
"1127","2014-10-10",2.4
"1128","2014-10-13",2.89
"1129","2014-10-14",2.42
"1130","2014-10-15",2.32
"1131","2014-10-16",2.26
"1132","2014-10-17",2.25
"1133","2014-10-20",2.29
"1134","2014-10-21",2.3
"1135","2014-10-22",2.36
"1136","2014-10-23",2.38
"1137","2014-10-24",2.32
"1138","2014-10-27",2.38
"1139","2014-10-28",2.52
"1140","2014-10-29",2.48
"1141","2014-10-30",2.55
"1142","2014-10-31",2.56
"1143","2014-11-03",2.59
"1144","2014-11-04",2.58
"1145","2014-11-05",2.38
"1146","2014-11-06",2.42
"1147","2014-11-07",2.4
"1148","2014-11-10",2.4
"1149","2014-11-11",2.4
"1150","2014-11-12",2.4
"1151","2014-11-13",2.3
"1152","2014-11-14",2.3
"1153","2014-11-17",2.31
"1154","2014-11-18",2.35
"1155","2014-11-19",2.33
"1156","2014-11-20",2.4
"1157","2014-11-21",2.41
"1158","2014-11-24",2.39
"1159","2014-11-25",2.35
"1160","2014-11-26",2.37
"1161","2014-11-28",2.25
"1162","2014-12-01",2.29
"1163","2014-12-02",2.31
"1164","2014-12-03",2.3
"1165","2014-12-04",2.36
"1166","2014-12-05",2.37
"1167","2014-12-08",2.36
"1168","2014-12-09",2.36
"1169","2014-12-10",2.29
"1170","2014-12-11",2.33
"1171","2014-12-12",2.35
"1172","2014-12-15",2.32
"1173","2014-12-16",2.28
"1174","2014-12-17",2.59
"1175","2014-12-18",2.53
"1176","2014-12-19",2.5
"1177","2014-12-22",2.46
"1178","2014-12-23",2.48
"1179","2014-12-24",2.45
"1180","2014-12-26",2.55
"1181","2014-12-29",2.54
"1182","2014-12-30",2.53
"1183","2014-12-31",2.52
"1184","2015-01-02",2.79
"1185","2015-01-05",2.89
"1186","2015-01-06",2.95
"1187","2015-01-07",2.87
"1188","2015-01-08",3.12
"1189","2015-01-09",3.03
"1190","2015-01-12",3.19
"1191","2015-01-13",3.06
"1192","2015-01-14",3.15
"1193","2015-01-15",3.05
"1194","2015-01-16",3.06
"1195","2015-01-20",2.99
"1196","2015-01-21",2.88
"1197","2015-01-22",2.9
"1198","2015-01-23",2.9
"1199","2015-01-26",3.11
"1200","2015-01-27",3.23
"1201","2015-01-28",3.33
"1202","2015-01-29",3.51
"1203","2015-01-30",3.82
"1204","2015-02-02",3.99
"1205","2015-02-03",3.94
"1206","2015-02-04",3.75
"1207","2015-02-05",3.71
"1208","2015-02-06",3.64
"1209","2015-02-09",3.6
"1210","2015-02-10",3.59
"1211","2015-02-11",3.39
"1212","2015-02-12",3.35
"1213","2015-02-13",3.42
"1214","2015-02-17",3.66
"1215","2015-02-18",3.65
"1216","2015-02-19",3.59
"1217","2015-02-20",3.47
"1218","2015-02-23",3.33
"1219","2015-02-24",3.5
"1220","2015-02-25",3.5
"1221","2015-02-26",3.55
"1222","2015-02-27",3.53
"1223","2015-03-02",3.7
"1224","2015-03-03",3.78
"1225","2015-03-04",3.9
"1226","2015-03-05",3.99
"1227","2015-03-06",3.7
"1228","2015-03-09",3.73
"1229","2015-03-10",3.67
"1230","2015-03-11",3.5
"1231","2015-03-12",3.5
"1232","2015-03-13",3.48
"1233","2015-03-16",3.49
"1234","2015-03-17",3.65
"1235","2015-03-18",3.64
"1236","2015-03-19",3.8
"1237","2015-03-20",3.8
"1238","2015-03-23",3.77
"1239","2015-03-24",4.28
"1240","2015-03-25",4.14
"1241","2015-03-26",4.05
"1242","2015-03-27",4.5
"1243","2015-03-30",4.49
"1244","2015-03-31",4.56
"1245","2015-04-01",4.52
"1246","2015-04-02",4.65
"1247","2015-04-06",4.66
"1248","2015-04-07",4.74
"1249","2015-04-08",4.74
"1250","2015-04-09",4.79
"1251","2015-04-10",4.98
"1252","2015-04-13",5.2
"1253","2015-04-14",5.21
"1254","2015-04-15",5.64
"1255","2015-04-16",5.02
"1256","2015-04-17",5.08
"1257","2015-04-20",4.74
"1258","2015-04-21",4.48
"1259","2015-04-22",4.78
"1260","2015-04-23",5.01
"1261","2015-04-24",4.71
"1262","2015-04-27",4.51
"1263","2015-04-28",4.66
"1264","2015-04-29",4.6
"1265","2015-04-30",4.38
"1266","2015-05-01",4.49
"1267","2015-05-04",4.52
"1268","2015-05-05",4.49
"1269","2015-05-06",4.6
"1270","2015-05-07",4.49
"1271","2015-05-08",4.26
"1272","2015-05-11",4.03
"1273","2015-05-12",4.12
"1274","2015-05-13",4.33
"1275","2015-05-14",4.63
"1276","2015-05-15",4.5
"1277","2015-05-18",4.51
"1278","2015-05-19",4.45
"1279","2015-05-20",4.26
"1280","2015-05-21",4.12
"1281","2015-05-22",4.09
"1282","2015-05-26",4.13
"1283","2015-05-27",3.91
"1284","2015-05-28",3.95
"1285","2015-05-29",4.14
"1286","2015-06-01",3.93
"1287","2015-06-02",4
"1288","2015-06-03",3.91
"1289","2015-06-04",3.97
"1290","2015-06-05",3.91
"1291","2015-06-08",4
"1292","2015-06-09",4.1
"1293","2015-06-10",4.1
"1294","2015-06-11",4.14
"1295","2015-06-12",4.14
"1296","2015-06-15",4.1
"1297","2015-06-16",4.51
"1298","2015-06-17",4.29
"1299","2015-06-18",4.42
"1300","2015-06-19",4.34
"1301","2015-06-22",4.42
"1302","2015-06-23",4.44
"1303","2015-06-24",4.5
"1304","2015-06-25",4.37
"1305","2015-06-26",4.04
"1306","2015-06-29",3.94
"1307","2015-06-30",3.89
"1308","2015-07-01",3.85
"1309","2015-07-02",3.9
"1310","2015-07-06",4
"1311","2015-07-07",3.82
"1312","2015-07-08",3.54
"1313","2015-07-09",3.58
"1314","2015-07-10",3.64
"1315","2015-07-13",3.74
"1316","2015-07-14",3.82
"1317","2015-07-15",3.9
"1318","2015-07-16",3.98
"1319","2015-07-17",4.19
"1320","2015-07-20",4.07
"1321","2015-07-21",4.04
"1322","2015-07-22",3.92
"1323","2015-07-23",4.01
"1324","2015-07-24",3.71
"1325","2015-07-27",3.68
"1326","2015-07-28",3.48
"1327","2015-07-29",3.4
"1328","2015-07-30",3.32
"1329","2015-07-31",3.25
"1330","2015-08-03",3.21
"1331","2015-08-04",4.12
"1332","2015-08-05",4.15
"1333","2015-08-06",3.89
"1334","2015-08-07",4.1
"1335","2015-08-10",4.16
"1336","2015-08-11",4.23
"1337","2015-08-12",4.03
"1338","2015-08-13",4.11
"1339","2015-08-14",3.69
"1340","2015-08-17",3.91
"1341","2015-08-18",4.04
"1342","2015-08-19",4
"1343","2015-08-20",3.88
"1344","2015-08-21",3.96
"1345","2015-08-24",3.67
"1346","2015-08-25",3.4
"1347","2015-08-26",3.4
"1348","2015-08-27",3.61
"1349","2015-08-28",3.8
"1350","2015-08-31",3.73
"1351","2015-09-01",3.65
"1352","2015-09-02",3.56
"1353","2015-09-03",3.53
"1354","2015-09-04",3.5
"1355","2015-09-08",3.62
"1356","2015-09-09",3.55
"1357","2015-09-10",3.5
"1358","2015-09-11",3.68
"1359","2015-09-14",3.66
"1360","2015-09-15",3.55
"1361","2015-09-16",3.78
"1362","2015-09-17",3.91
"1363","2015-09-18",3.83
"1364","2015-09-21",3.69
"1365","2015-09-22",3.59
"1366","2015-09-23",3.59
"1367","2015-09-24",3.55
"1368","2015-09-25",3.33
"1369","2015-09-28",3.34
"1370","2015-09-29",3.19
"1371","2015-09-30",3.39
"1372","2015-10-01",3.36
"1373","2015-10-02",3.49
"1374","2015-10-05",3.5
"1375","2015-10-06",3.52
"1376","2015-10-07",3.54
"1377","2015-10-08",3.49
"1378","2015-10-09",3.55
"1379","2015-10-12",3.58
"1380","2015-10-13",3.59
"1381","2015-10-14",3.44
"1382","2015-10-15",3.44
"1383","2015-10-16",3.32
"1384","2015-10-19",3.18
"1385","2015-10-20",3.08
"1386","2015-10-21",3.15
"1387","2015-10-22",3.21
"1388","2015-10-23",3.27
"1389","2015-10-26",3.24
"1390","2015-10-27",3.25
"1391","2015-10-28",3.31
"1392","2015-10-29",3.29
"1393","2015-10-30",3.25
"1394","2015-11-02",3.36
"1395","2015-11-03",3.47
"1396","2015-11-04",3.42
"1397","2015-11-05",3.57
"1398","2015-11-06",3.68
"1399","2015-11-09",3.55
"1400","2015-11-10",3.52
"1401","2015-11-11",3.49
"1402","2015-11-12",3.52
"1403","2015-11-13",3.58
"1404","2015-11-16",3.6
"1405","2015-11-17",3.56
"1406","2015-11-18",3.52
"1407","2015-11-19",3.62
"1408","2015-11-20",3.74
"1409","2015-11-23",3.82
"1410","2015-11-24",3.83
"1411","2015-11-25",3.85
"1412","2015-11-27",3.82
"1413","2015-11-30",3.82
"1414","2015-12-01",3.89
"1415","2015-12-02",3.94
"1416","2015-12-03",3.87
"1417","2015-12-04",3.88
"1418","2015-12-07",3.85
"1419","2015-12-08",3.9
"1420","2015-12-09",3.76
"1421","2015-12-10",3.99
"1422","2015-12-11",4.05
"1423","2015-12-14",4.02
"1424","2015-12-15",3.97
"1425","2015-12-16",4.08
"1426","2015-12-17",4.2
"1427","2015-12-18",4.07
"1428","2015-12-21",3.93
"1429","2015-12-22",3.92
"1430","2015-12-23",4
"1431","2015-12-24",3.99
"1432","2015-12-28",4
"1433","2015-12-29",4.06
"1434","2015-12-30",4.09
"1435","2015-12-31",4.23
"1436","2016-01-04",4.22
"1437","2016-01-05",4.23
"1438","2016-01-06",4.23
"1439","2016-01-07",4.13
"1440","2016-01-08",4.17
"1441","2016-01-11",4.39
"1442","2016-01-12",4.28
"1443","2016-01-13",4.08
"1444","2016-01-14",4.11
"1445","2016-01-15",3.81
"1446","2016-01-19",3.82
"1447","2016-01-20",3.8
"1448","2016-01-21",3.8
"1449","2016-01-22",4.1
"1450","2016-01-25",4.09
"1451","2016-01-26",4.08
"1452","2016-01-27",3.85
"1453","2016-01-28",4.05
"1454","2016-01-29",4.05
"1455","2016-02-01",4.01
"1456","2016-02-02",3.95
"1457","2016-02-03",3.93
"1458","2016-02-04",3.94
"1459","2016-02-05",3.91
"1460","2016-02-08",3.98
"1461","2016-02-09",3.95
"1462","2016-02-10",3.93
"1463","2016-02-11",3.9
"1464","2016-02-12",4.06
"1465","2016-02-16",4.14
"1466","2016-02-17",4.1
"1467","2016-02-18",4.12
"1468","2016-02-19",4.1
"1469","2016-02-22",4.14
"1470","2016-02-23",4.13
"1471","2016-02-24",4.11
"1472","2016-02-25",4.07
"1473","2016-02-26",4.07
"1474","2016-02-29",4.06
"1475","2016-03-01",4.05
"1476","2016-03-02",3.89
"1477","2016-03-03",3.72
"1478","2016-03-04",3.66
"1479","2016-03-07",3.75
"1480","2016-03-08",3.71
"1481","2016-03-09",3.91
"1482","2016-03-10",3.79
"1483","2016-03-11",3.85
"1484","2016-03-14",3.84
"1485","2016-03-15",3.71
"1486","2016-03-16",3.61
"1487","2016-03-17",3.33
"1488","2016-03-18",3.26
"1489","2016-03-21",3.27
"1490","2016-03-22",3.01
"1491","2016-03-23",3.1
"1492","2016-03-24",3.17
"1493","2016-03-28",3.21
"1494","2016-03-29",3.17
"1495","2016-03-30",3.14
"1496","2016-03-31",3.11
"1497","2016-04-01",3.19
"1498","2016-04-04",3.13
"1499","2016-04-05",3.14
"1500","2016-04-06",3.24
"1501","2016-04-07",3.34
"1502","2016-04-08",3.34
"1503","2016-04-11",3.46
"1504","2016-04-12",3.55
"1505","2016-04-13",3.66
"1506","2016-04-14",3.73
"1507","2016-04-15",3.73
"1508","2016-04-18",3.52
"1509","2016-04-19",3.21
"1510","2016-04-20",3.36
"1511","2016-04-21",3.43
"1512","2016-04-22",3.47
"1513","2016-04-25",3.45
"1514","2016-04-26",3.45
"1515","2016-04-27",3.4
"1516","2016-04-28",3.34
"1517","2016-04-29",3.15
"1518","2016-05-02",3.27
"1519","2016-05-03",3.27
"1520","2016-05-04",3.22
"1521","2016-05-05",3.21
"1522","2016-05-06",3.19
"1523","2016-05-09",3.21
"1524","2016-05-10",3.27
"1525","2016-05-11",3.4
"1526","2016-05-12",3.31
"1527","2016-05-13",3.4
"1528","2016-05-16",3.48
"1529","2016-05-17",3.35
"1530","2016-05-18",3.47
"1531","2016-05-19",3.42
"1532","2016-05-20",3.54
"1533","2016-05-23",3.73
"1534","2016-05-24",3.92
"1535","2016-05-25",3.98
"1536","2016-05-26",4.04
"1537","2016-05-27",4.05
"1538","2016-05-31",3.8
"1539","2016-06-01",3.74
"1540","2016-06-02",3.84
"1541","2016-06-03",3.95
"1542","2016-06-06",4.13
"1543","2016-06-07",4.07
"1544","2016-06-08",4.14
"1545","2016-06-09",4.17
"1546","2016-06-10",4.11
"1547","2016-06-13",4.08
"1548","2016-06-14",4.12
"1549","2016-06-15",4.23
"1550","2016-06-16",4.2
"1551","2016-06-17",4.18
"1552","2016-06-20",4.13
"1553","2016-06-21",4.15
"1554","2016-06-22",4.17
"1555","2016-06-23",4.21
"1556","2016-06-24",4.17
"1557","2016-06-27",3.95
"1558","2016-06-28",3.87
"1559","2016-06-29",3.89
"1560","2016-06-30",4.03
"1561","2016-07-01",3.92
"1562","2016-07-05",4.15
"1563","2016-07-06",4.02
"1564","2016-07-07",4.12
"1565","2016-07-08",4.05
"1566","2016-07-11",4.15
"1567","2016-07-12",4.28
"1568","2016-07-13",4.09
"1569","2016-07-14",4.17
"1570","2016-07-15",4.12
"1571","2016-07-18",4.16
"1572","2016-07-19",4.16
"1573","2016-07-20",4.16
"1574","2016-07-21",4.11
"1575","2016-07-22",4.11
"1576","2016-07-25",4.11
"1577","2016-07-26",4.08
"1578","2016-07-27",4.21
"1579","2016-07-28",4.32
"1580","2016-07-29",4.35
"1581","2016-08-01",4.33
"1582","2016-08-02",4.3
"1583","2016-08-03",4.32
"1584","2016-08-04",4.16
"1585","2016-08-05",4.19
"1586","2016-08-08",4.28
"1587","2016-08-09",4.37
"1588","2016-08-10",4.4
"1589","2016-08-11",4.31
"1590","2016-08-12",4.28
"1591","2016-08-15",4.2
"1592","2016-08-16",4.14
"1593","2016-08-17",4.14
"1594","2016-08-18",4.15
"1595","2016-08-19",4.14
"1596","2016-08-22",4.15
"1597","2016-08-23",4.21
"1598","2016-08-24",4.26
"1599","2016-08-25",4.3
"1600","2016-08-26",4.2
"1601","2016-08-29",4.19
"1602","2016-08-30",4.3
"1603","2016-08-31",4.17
"1604","2016-09-01",4.23
"1605","2016-09-02",4.29
"1606","2016-09-06",4.25
"1607","2016-09-07",4.29
"1608","2016-09-08",4.1
"1609","2016-09-09",4.06
"1610","2016-09-12",4.11
"1611","2016-09-13",4.06
"1612","2016-09-14",4.13
"1613","2016-09-15",4.16
"1614","2016-09-16",4.12
"1615","2016-09-19",4.14
"1616","2016-09-20",4.13
"1617","2016-09-21",4.2
"1618","2016-09-22",4.22
"1619","2016-09-23",4.28
"1620","2016-09-26",4.23
"1621","2016-09-27",4.32
"1622","2016-09-28",4.41
"1623","2016-09-29",4.27
"1624","2016-09-30",4.44
"1625","2016-10-03",4.42
"1626","2016-10-04",4.43
"1627","2016-10-05",4.48
"1628","2016-10-06",4.49
"1629","2016-10-07",4.4
"1630","2016-10-10",4.49
"1631","2016-10-11",4.38
"1632","2016-10-12",4.39
"1633","2016-10-13",4.37
"1634","2016-10-14",4.37
"1635","2016-10-17",4.4
"1636","2016-10-18",4.65
"1637","2016-10-19",4.6
"1638","2016-10-20",4.5
"1639","2016-10-21",4.45
"1640","2016-10-24",4.55
"1641","2016-10-25",4.5
"1642","2016-10-26",4.4
"1643","2016-10-27",4.5
"1644","2016-10-28",4.5
"1645","2016-10-31",5.05
"1646","2016-11-01",4.6
"1647","2016-11-02",4.45
"1648","2016-11-03",4.4
"1649","2016-11-04",4.6
"1650","2016-11-07",4.65
"1651","2016-11-08",4.55
"1652","2016-11-09",4.75
"1653","2016-11-10",4.8
"1654","2016-11-11",5.15
"1655","2016-11-14",4.95
"1656","2016-11-15",4.8
"1657","2016-11-16",5
"1658","2016-11-17",4.9
"1659","2016-11-18",5
"1660","2016-11-21",5
"1661","2016-11-22",5.1
"1662","2016-11-23",5
"1663","2016-11-25",5
"1664","2016-11-28",4.8
"1665","2016-11-29",4.75
"1666","2016-11-30",4.75
"1667","2016-12-01",4.65
"1668","2016-12-02",4.45
"1669","2016-12-05",4.6
"1670","2016-12-06",4.8
"1671","2016-12-07",4.85
"1672","2016-12-08",5.05
"1673","2016-12-09",4.95
"1674","2016-12-12",4.75
"1675","2016-12-13",4.9
"1676","2016-12-14",4.75
"1677","2016-12-15",4.8
"1678","2016-12-16",4.8
"1679","2016-12-19",4.9
"1680","2016-12-20",4.8
"1681","2016-12-21",4.75
"1682","2016-12-22",4.7
"1683","2016-12-23",4.85
"1684","2016-12-27",4.7
"1685","2016-12-28",4.7
"1686","2016-12-29",4.65
"1687","2016-12-30",4.6
"1688","2017-01-03",4.5
"1689","2017-01-04",4.75
"1690","2017-01-05",4.6
"1691","2017-01-06",4.75
"1692","2017-01-09",4.95
"1693","2017-01-10",5.05
"1694","2017-01-11",4.95
"1695","2017-01-12",4.85
"1696","2017-01-13",4.9
"1697","2017-01-17",4.75
"1698","2017-01-18",4.8
"1699","2017-01-19",4.85
"1700","2017-01-20",4.9
"1701","2017-01-23",4.95
"1702","2017-01-24",5.25
"1703","2017-01-25",5.05
"1704","2017-01-26",4.95
"1705","2017-01-27",4.85
"1706","2017-01-30",4.7
"1707","2017-01-31",4.75
"1708","2017-02-01",4.65
"1709","2017-02-02",4.65
"1710","2017-02-03",4.6
"1711","2017-02-06",4.55
"1712","2017-02-07",4.45
"1713","2017-02-08",4.35
"1714","2017-02-09",4.4
"1715","2017-02-10",4.35
"1716","2017-02-13",4.35
"1717","2017-02-14",4.35
"1718","2017-02-15",4.3
"1719","2017-02-16",4.25
"1720","2017-02-17",4.15
"1721","2017-02-21",4.05
"1722","2017-02-22",3.9
"1723","2017-02-23",3.85
"1724","2017-02-24",4.1
"1725","2017-02-27",4.4
"1726","2017-02-28",4.1
"1727","2017-03-01",4.25
"1728","2017-03-02",4.2
"1729","2017-03-03",4.15
"1730","2017-03-06",4.1
"1731","2017-03-07",4.15
"1732","2017-03-08",4.2
"1733","2017-03-09",4.6
"1734","2017-03-10",4.45
"1735","2017-03-13",4.55
"1736","2017-03-14",4.55
"1737","2017-03-15",4.55
"1738","2017-03-16",4.6
"1739","2017-03-17",4.55
"1740","2017-03-20",4.7
"1741","2017-03-21",4.6
"1742","2017-03-22",4.4
"1743","2017-03-23",4.5
"1744","2017-03-24",4.6
"1745","2017-03-27",4.85
"1746","2017-03-28",4.8
"1747","2017-03-29",4.75
"1748","2017-03-30",4.7
"1749","2017-03-31",4.8
"1750","2017-04-03",4.75
"1751","2017-04-04",4.7
"1752","2017-04-05",4.65
"1753","2017-04-06",4.55
"1754","2017-04-07",4.5
"1755","2017-04-10",4.3
"1756","2017-04-11",4.4
"1757","2017-04-12",4.35
"1758","2017-04-13",4.3
"1759","2017-04-17",4.25
"1760","2017-04-18",4.35
"1761","2017-04-19",4.35
"1762","2017-04-20",4.35
"1763","2017-04-21",4.25
"1764","2017-04-24",4.35
"1765","2017-04-25",4.35
"1766","2017-04-26",4.6
"1767","2017-04-27",4.5
"1768","2017-04-28",4.4
"1769","2017-05-01",4.6
"1770","2017-05-02",4.55
"1771","2017-05-03",4.55
"1772","2017-05-04",4.45
"1773","2017-05-05",4.5
"1774","2017-05-08",4.65
"1775","2017-05-09",4.65
"1776","2017-05-10",4.7
"1777","2017-05-11",4.75
"1778","2017-05-12",4.65
"1779","2017-05-15",4.55
"1780","2017-05-16",4.6
"1781","2017-05-17",4.65
"1782","2017-05-18",4.7
"1783","2017-05-19",4.35
"1784","2017-05-22",4.6
"1785","2017-05-23",4.55
"1786","2017-05-24",4.4
"1787","2017-05-25",4.4
"1788","2017-05-26",4.3
"1789","2017-05-30",4.3
"1790","2017-05-31",4
"1791","2017-06-01",4
"1792","2017-06-02",4.45
"1793","2017-06-05",4.45
"1794","2017-06-06",4.55
"1795","2017-06-07",4.55
"1796","2017-06-08",4.55
"1797","2017-06-09",4.65
"1798","2017-06-12",4.75
"1799","2017-06-13",4.75
"1800","2017-06-14",4.75
"1801","2017-06-15",4.8
"1802","2017-06-16",4.8
"1803","2017-06-19",4.85
"1804","2017-06-20",4.9
"1805","2017-06-21",4.9
"1806","2017-06-22",5
"1807","2017-06-23",5.2
"1808","2017-06-26",5.2
"1809","2017-06-27",5.05
"1810","2017-06-28",5.2
"1811","2017-06-29",5.25
"1812","2017-06-30",5.45
"1813","2017-07-03",5.45
"1814","2017-07-05",5.3
"1815","2017-07-06",5.25
"1816","2017-07-07",5.4
"1817","2017-07-10",5.25
"1818","2017-07-11",5.3
"1819","2017-07-12",5.45
"1820","2017-07-13",5.45
"1821","2017-07-14",5.55
"1822","2017-07-17",5.65
"1823","2017-07-18",5.55
"1824","2017-07-19",5.55
"1825","2017-07-20",5.6
"1826","2017-07-21",5.65
"1827","2017-07-24",5.55
"1828","2017-07-25",5.65
"1829","2017-07-26",5.5
"1830","2017-07-27",5.55
"1831","2017-07-28",5.45
"1832","2017-07-31",5.4
"1833","2017-08-01",5.35
"1834","2017-08-02",5.1
"1835","2017-08-03",4.9
"1836","2017-08-04",5.1
"1837","2017-08-07",5.15
"1838","2017-08-08",5.05
"1839","2017-08-09",5.1
"1840","2017-08-10",5.35
"1841","2017-08-11",5.25
"1842","2017-08-14",5.3
"1843","2017-08-15",5.25
"1844","2017-08-16",5.3
"1845","2017-08-17",5.3
"1846","2017-08-18",5.45
"1847","2017-08-21",5.25
"1848","2017-08-22",5.3
"1849","2017-08-23",5.25
"1850","2017-08-24",5.3
"1851","2017-08-25",5.3
"1852","2017-08-28",5.4
"1853","2017-08-29",5.65
"1854","2017-08-30",5.65
"1855","2017-08-31",5.55
"1856","2017-09-01",5.55
"1857","2017-09-05",5.5
"1858","2017-09-06",5.6
"1859","2017-09-07",5.6
"1860","2017-09-08",5.6
"1861","2017-09-11",5.8
"1862","2017-09-12",5.8
"1863","2017-09-13",5.85
"1864","2017-09-14",5.8
"1865","2017-09-15",5.9
"1866","2017-09-18",5.85
"1867","2017-09-19",5.75
"1868","2017-09-20",5.8
"1869","2017-09-21",5.75
"1870","2017-09-22",5.85
"1871","2017-09-25",5.85
"1872","2017-09-26",5.95
"1873","2017-09-27",6.6
"1874","2017-09-28",6.6
"1875","2017-09-29",6.65
"1876","2017-10-02",6.85
"1877","2017-10-03",6.85
"1878","2017-10-04",6.9
"1879","2017-10-05",6.95
"1880","2017-10-06",6.85
"1881","2017-10-09",6.65
"1882","2017-10-10",6.75
"1883","2017-10-11",6.7
"1884","2017-10-12",7.85
"1885","2017-10-13",7.5
"1886","2017-10-16",7.65
"1887","2017-10-17",7.35
"1888","2017-10-18",7.3
"1889","2017-10-19",7.28
"1890","2017-10-20",7.3
"1891","2017-10-23",7.05
"1892","2017-10-24",6.85
"1893","2017-10-25",6.85
"1894","2017-10-26",6.75
"1895","2017-10-27",6.6
"1896","2017-10-30",6.3
"1897","2017-10-31",6.15
"1898","2017-11-01",6.15
"1899","2017-11-02",6.25
"1900","2017-11-03",6.35
"1901","2017-11-06",6.55
"1902","2017-11-07",6.5
"1903","2017-11-08",6.45
"1904","2017-11-09",6.35
"1905","2017-11-10",6.25
"1906","2017-11-13",6.05
"1907","2017-11-14",5.9
"1908","2017-11-15",5.85
"1909","2017-11-16",5.9
"1910","2017-11-17",5.85
"1911","2017-11-20",5.85
"1912","2017-11-21",6.15
"1913","2017-11-22",6.05
"1914","2017-11-24",6.25
"1915","2017-11-27",6.15
"1916","2017-11-28",6.45
"1917","2017-11-29",6.6
"1918","2017-11-30",6.9
"1919","2017-12-01",6.93
"1920","2017-12-04",6.95
"1921","2017-12-05",6.6
"1922","2017-12-06",6.6
"1923","2017-12-07",6.85
"1924","2017-12-08",6.85
"1925","2017-12-11",7.2
"1926","2017-12-12",7.7
"1927","2017-12-13",7.65
"1928","2017-12-14",7.55
"1929","2017-12-15",7.7
"1930","2017-12-18",7.85
"1931","2017-12-19",8.1
"1932","2017-12-20",8.15
"1933","2017-12-21",7.95
"1934","2017-12-22",7.9
