"","date","ATHM"
"512","2015-12-22",36.25
"513","2015-12-23",36.549999
"514","2015-12-24",36.48
"515","2015-12-28",35.740002
"516","2015-12-29",35.509998
"517","2015-12-30",35
"518","2015-12-31",34.919998
"519","2016-01-04",31.969999
"520","2016-01-05",32.419998
"521","2016-01-06",31.6
"522","2016-01-07",30.860001
"523","2016-01-08",30.73
"524","2016-01-11",28.07
"525","2016-01-12",28.940001
"526","2016-01-13",28.940001
"527","2016-01-14",29.049999
"528","2016-01-15",27.139999
"529","2016-01-19",26.82
"530","2016-01-20",27.290001
"531","2016-01-21",26.809999
"532","2016-01-22",26.879999
"533","2016-01-25",25.75
"534","2016-01-26",25.219999
"535","2016-01-27",24.24
"536","2016-01-28",23.91
"537","2016-01-29",24.57
"538","2016-02-01",24.719999
"539","2016-02-02",24.1
"540","2016-02-03",23.98
"541","2016-02-04",24.25
"542","2016-02-05",23.49
"543","2016-02-08",22.549999
"544","2016-02-09",22.540001
"545","2016-02-10",22.98
"546","2016-02-11",22.73
"547","2016-02-12",23.76
"548","2016-02-16",24.84
"549","2016-02-17",25.389999
"550","2016-02-18",24.35
"551","2016-02-19",23.92
"552","2016-02-22",24.450001
"553","2016-02-23",24.77
"554","2016-02-24",24.870001
"555","2016-02-25",24.639999
"556","2016-02-26",24.9
"557","2016-02-29",24.51
"558","2016-03-01",24.549999
"559","2016-03-02",25.08
"560","2016-03-03",25.799999
"561","2016-03-04",27.309999
"562","2016-03-07",26.48
"563","2016-03-08",27.07
"564","2016-03-09",27.200001
"565","2016-03-10",26.040001
"566","2016-03-11",27.290001
"567","2016-03-14",27.59
"568","2016-03-15",25.59
"569","2016-03-16",26.74
"570","2016-03-17",27.129999
"571","2016-03-18",28.209999
"572","2016-03-21",28.299999
"573","2016-03-22",27.85
"574","2016-03-23",26.790001
"575","2016-03-24",26.940001
"576","2016-03-28",26.15
"577","2016-03-29",26.879999
"578","2016-03-30",27.870001
"579","2016-03-31",27.940001
"580","2016-04-01",28.66
"581","2016-04-04",29.1
"582","2016-04-05",28.76
"583","2016-04-06",29.799999
"584","2016-04-07",29.809999
"585","2016-04-08",30.07
"586","2016-04-11",29.790001
"587","2016-04-12",29.4
"588","2016-04-13",30.200001
"589","2016-04-14",30.16
"590","2016-04-15",32.150002
"591","2016-04-18",31.49
"592","2016-04-19",30.110001
"593","2016-04-20",29.98
"594","2016-04-21",29.93
"595","2016-04-22",29.82
"596","2016-04-25",29.040001
"597","2016-04-26",28.870001
"598","2016-04-27",28.959999
"599","2016-04-28",29.24
"600","2016-04-29",29.559999
"601","2016-05-02",29.040001
"602","2016-05-03",28.950001
"603","2016-05-04",28.65
"604","2016-05-05",28.030001
"605","2016-05-06",28.18
"606","2016-05-09",27.450001
"607","2016-05-10",27.59
"608","2016-05-11",26.25
"609","2016-05-12",25.49
"610","2016-05-13",24.799999
"611","2016-05-16",25.209999
"612","2016-05-17",25.219999
"613","2016-05-18",24.940001
"614","2016-05-19",24.799999
"615","2016-05-20",24.629999
"616","2016-05-23",24.549999
"617","2016-05-24",25.17
"618","2016-05-25",24.83
"619","2016-05-26",24.93
"620","2016-05-27",24.940001
"621","2016-05-31",24.790001
"622","2016-06-01",24.35
"623","2016-06-02",24.65
"624","2016-06-03",24.879999
"625","2016-06-06",27.01
"626","2016-06-07",26.379999
"627","2016-06-08",27
"628","2016-06-09",26.959999
"629","2016-06-10",25.030001
"630","2016-06-13",25.030001
"631","2016-06-14",25.959999
"632","2016-06-15",26.76
"633","2016-06-16",26.190001
"634","2016-06-17",25.190001
"635","2016-06-20",24.959999
"636","2016-06-21",24.48
"637","2016-06-22",23.75
"638","2016-06-23",23.77
"639","2016-06-24",23.01
"640","2016-06-27",21.799999
"641","2016-06-28",20.950001
"642","2016-06-29",20.530001
"643","2016-06-30",20.110001
"644","2016-07-01",21.1
"645","2016-07-05",21.040001
"646","2016-07-06",21.530001
"647","2016-07-07",22.42
"648","2016-07-08",23.030001
"649","2016-07-11",21.700001
"650","2016-07-12",21.959999
"651","2016-07-13",21.49
"652","2016-07-14",21.379999
"653","2016-07-15",20.09
"654","2016-07-18",19.57
"655","2016-07-19",19.5
"656","2016-07-20",19.950001
"657","2016-07-21",20.01
"658","2016-07-22",20.309999
"659","2016-07-25",20.9
"660","2016-07-26",21.68
"661","2016-07-27",23.08
"662","2016-07-28",23.1
"663","2016-07-29",21.700001
"664","2016-08-01",22.360001
"665","2016-08-02",22.190001
"666","2016-08-03",22.77
"667","2016-08-04",22.799999
"668","2016-08-05",23.459999
"669","2016-08-08",23.120001
"670","2016-08-09",24.67
"671","2016-08-10",25.110001
"672","2016-08-11",25.51
"673","2016-08-12",25.440001
"674","2016-08-15",26.65
"675","2016-08-16",26.26
"676","2016-08-17",25.01
"677","2016-08-18",25.209999
"678","2016-08-19",25.09
"679","2016-08-22",25
"680","2016-08-23",24.690001
"681","2016-08-24",23.65
"682","2016-08-25",23.59
"683","2016-08-26",23.99
"684","2016-08-29",24.49
"685","2016-08-30",25
"686","2016-08-31",24.469999
"687","2016-09-01",24.43
"688","2016-09-02",24.41
"689","2016-09-06",24.58
"690","2016-09-07",23.51
"691","2016-09-08",23.5
"692","2016-09-09",22.889999
"693","2016-09-12",22.860001
"694","2016-09-13",22.5
"695","2016-09-14",22.42
"696","2016-09-15",22.99
"697","2016-09-16",23.49
"698","2016-09-19",23.68
"699","2016-09-20",24.040001
"700","2016-09-21",24.99
"701","2016-09-22",24.950001
"702","2016-09-23",24.559999
"703","2016-09-26",24.1
"704","2016-09-27",24.52
"705","2016-09-28",24.77
"706","2016-09-29",24.43
"707","2016-09-30",24.25
"708","2016-10-03",25.1
"709","2016-10-04",26.84
"710","2016-10-05",27.24
"711","2016-10-06",27.110001
"712","2016-10-07",26.23
"713","2016-10-10",26.77
"714","2016-10-11",25.68
"715","2016-10-12",25.870001
"716","2016-10-13",25.940001
"717","2016-10-14",25.73
"718","2016-10-17",25.24
"719","2016-10-18",25.610001
"720","2016-10-19",25.780001
"721","2016-10-20",26.41
"722","2016-10-21",25.870001
"723","2016-10-24",25
"724","2016-10-25",24.77
"725","2016-10-26",24.73
"726","2016-10-27",24.33
"727","2016-10-28",23.950001
"728","2016-10-31",23.450001
"729","2016-11-01",23.940001
"730","2016-11-02",23.42
"731","2016-11-03",23.15
"732","2016-11-04",23.18
"733","2016-11-07",23.700001
"734","2016-11-08",24
"735","2016-11-09",23.860001
"736","2016-11-10",24
"737","2016-11-11",22.9
"738","2016-11-14",22.610001
"739","2016-11-15",25.309999
"740","2016-11-16",24.9
"741","2016-11-17",26.51
"742","2016-11-18",26.32
"743","2016-11-21",26.65
"744","2016-11-22",27.23
"745","2016-11-23",28.059999
"746","2016-11-25",28.049999
"747","2016-11-28",27.360001
"748","2016-11-29",27.969999
"749","2016-11-30",27.58
"750","2016-12-01",27.15
"751","2016-12-02",27.09
"752","2016-12-05",28.030001
"753","2016-12-06",28.15
"754","2016-12-07",27.93
"755","2016-12-08",27.780001
"756","2016-12-09",27.540001
"757","2016-12-12",26.780001
"758","2016-12-13",26.74
"759","2016-12-14",26.700001
"760","2016-12-15",25.540001
"761","2016-12-16",26.1
"762","2016-12-19",26.5
"763","2016-12-20",25.16
"764","2016-12-21",26.620001
"765","2016-12-22",25.530001
"766","2016-12-23",25.58
"767","2016-12-27",25.98
"768","2016-12-28",25.559999
"769","2016-12-29",25.5
"770","2016-12-30",25.280001
"771","2017-01-03",25.6
"772","2017-01-04",25.51
"773","2017-01-05",27.26
"774","2017-01-06",27.41
"775","2017-01-09",28.110001
"776","2017-01-10",29.299999
"777","2017-01-11",29.459999
"778","2017-01-12",28.610001
"779","2017-01-13",29.790001
"780","2017-01-17",29
"781","2017-01-18",29.370001
"782","2017-01-19",29.889999
"783","2017-01-20",29.969999
"784","2017-01-23",29.99
"785","2017-01-24",30.620001
"786","2017-01-25",30.780001
"787","2017-01-26",30.870001
"788","2017-01-27",31.09
"789","2017-01-30",30.860001
"790","2017-01-31",31.389999
"791","2017-02-01",31.620001
"792","2017-02-02",31.5
"793","2017-02-03",32.009998
"794","2017-02-06",31.66
"795","2017-02-07",32.040001
"796","2017-02-08",33
"797","2017-02-09",34
"798","2017-02-10",34.09
"799","2017-02-13",34.650002
"800","2017-02-14",33.720001
"801","2017-02-15",33.18
"802","2017-02-16",33.290001
"803","2017-02-17",33.009998
"804","2017-02-21",32.919998
"805","2017-02-22",32.34
"806","2017-02-23",33
"807","2017-02-24",33.419998
"808","2017-02-27",33.98
"809","2017-02-28",33.220001
"810","2017-03-01",34.939999
"811","2017-03-02",33.389999
"812","2017-03-03",33.27
"813","2017-03-06",32.810001
"814","2017-03-07",32.490002
"815","2017-03-08",33.720001
"816","2017-03-09",34.110001
"817","2017-03-10",35.610001
"818","2017-03-13",35.779999
"819","2017-03-14",34.939999
"820","2017-03-15",34.950001
"821","2017-03-16",34.799999
"822","2017-03-17",33.259998
"823","2017-03-20",33.939999
"824","2017-03-21",32.27
"825","2017-03-22",32.009998
"826","2017-03-23",32.110001
"827","2017-03-24",31.9
"828","2017-03-27",32.450001
"829","2017-03-28",32.59
"830","2017-03-29",32.720001
"831","2017-03-30",31.940001
"832","2017-03-31",31.77
"833","2017-04-03",32.41
"834","2017-04-04",31.870001
"835","2017-04-05",31.24
"836","2017-04-06",30.530001
"837","2017-04-07",29.549999
"838","2017-04-10",30.940001
"839","2017-04-11",30.67
"840","2017-04-12",29.469999
"841","2017-04-13",28.9
"842","2017-04-17",29.120001
"843","2017-04-18",30.17
"844","2017-04-19",30.82
"845","2017-04-20",32.049999
"846","2017-04-21",32.400002
"847","2017-04-24",32.5
"848","2017-04-25",33.93
"849","2017-04-26",34.41
"850","2017-04-27",34.82
"851","2017-04-28",34.599998
"852","2017-05-01",34.52
"853","2017-05-02",34.209999
"854","2017-05-03",34.18
"855","2017-05-04",34.91
"856","2017-05-05",35.130001
"857","2017-05-08",36.240002
"858","2017-05-09",37
"859","2017-05-10",38.990002
"860","2017-05-11",37.779999
"861","2017-05-12",37.080002
"862","2017-05-15",37.970001
"863","2017-05-16",39.880001
"864","2017-05-17",40.68
"865","2017-05-18",41.799999
"866","2017-05-19",42.900002
"867","2017-05-22",42.490002
"868","2017-05-23",41.970001
"869","2017-05-24",42.619999
"870","2017-05-25",42.549999
"871","2017-05-26",43.029999
"872","2017-05-30",42.459999
"873","2017-05-31",42.380001
"874","2017-06-01",43.5
"875","2017-06-02",42.330002
"876","2017-06-05",40.959999
"877","2017-06-06",44.130001
"878","2017-06-07",45.93
"879","2017-06-08",45
"880","2017-06-09",44.990002
"881","2017-06-12",44.330002
"882","2017-06-13",44.77
"883","2017-06-14",46.009998
"884","2017-06-15",43.509998
"885","2017-06-16",43.939999
"886","2017-06-19",45.049999
"887","2017-06-20",44.98
"888","2017-06-21",45.040001
"889","2017-06-22",45.619999
"890","2017-06-23",45.470001
"891","2017-06-26",44.790001
"892","2017-06-27",45.150002
"893","2017-06-28",44.77
"894","2017-06-29",45.009998
"895","2017-06-30",45.360001
"896","2017-07-03",45.610001
"897","2017-07-05",45.669998
"898","2017-07-06",45.919998
"899","2017-07-07",45.970001
"900","2017-07-10",46.830002
"901","2017-07-11",46.970001
"902","2017-07-12",46.970001
"903","2017-07-13",46.970001
"904","2017-07-14",47.48
"905","2017-07-17",47.880001
"906","2017-07-18",48
"907","2017-07-19",46.389999
"908","2017-07-20",47.610001
"909","2017-07-21",47.599998
"910","2017-07-24",47.66
"911","2017-07-25",48.349998
"912","2017-07-26",48.700001
"913","2017-07-27",47.57
"914","2017-07-28",48.709999
"915","2017-07-31",48.68
"916","2017-08-01",49.009998
"917","2017-08-02",47.869999
"918","2017-08-03",48.450001
"919","2017-08-04",47.82
"920","2017-08-07",49.5
"921","2017-08-08",50.099998
"922","2017-08-09",54.599998
"923","2017-08-10",56.459999
"924","2017-08-11",61.52
"925","2017-08-14",62.75
"926","2017-08-15",62.68
"927","2017-08-16",64.959999
"928","2017-08-17",63.560001
"929","2017-08-18",64.410004
"930","2017-08-21",65.190002
"931","2017-08-22",66.260002
"932","2017-08-23",65.25
"933","2017-08-24",65.5
"934","2017-08-25",63.700001
"935","2017-08-28",63.18
"936","2017-08-29",64.050003
"937","2017-08-30",64.410004
"938","2017-08-31",64.269997
"939","2017-09-01",65.330002
"940","2017-09-05",65.010002
"941","2017-09-06",65.190002
"942","2017-09-07",66.010002
"943","2017-09-08",65.449997
"944","2017-09-11",66.190002
"945","2017-09-12",65.989998
"946","2017-09-13",67.050003
"947","2017-09-14",65.25
"948","2017-09-15",65.830002
"949","2017-09-18",66.349998
"950","2017-09-19",66.519997
"951","2017-09-20",65.989998
"952","2017-09-21",63.09
"953","2017-09-22",64.169998
"954","2017-09-25",63.18
"955","2017-09-26",63.98
"956","2017-09-27",63.68
"957","2017-09-28",60.970001
"958","2017-09-29",60.080002
"959","2017-10-02",57.27
