"","date","WMC"
"454","2014-03-04",16.629999
"455","2014-03-05",16.629999
"456","2014-03-06",16.52
"457","2014-03-07",15.88
"458","2014-03-10",15.98
"459","2014-03-11",15.93
"460","2014-03-12",16.469999
"461","2014-03-13",16.5
"462","2014-03-14",16.549999
"463","2014-03-17",16.620001
"464","2014-03-18",16.85
"465","2014-03-19",16.620001
"466","2014-03-20",16.74
"467","2014-03-21",16.85
"468","2014-03-24",16.709999
"469","2014-03-25",16.24
"470","2014-03-26",16
"471","2014-03-27",15.49
"472","2014-03-28",15.42
"473","2014-03-31",15.64
"474","2014-04-01",15.61
"475","2014-04-02",15.57
"476","2014-04-03",15.44
"477","2014-04-04",14.6
"478","2014-04-07",14.65
"479","2014-04-08",14.6
"480","2014-04-09",14.5
"481","2014-04-10",14.52
"482","2014-04-11",14.4
"483","2014-04-14",14.36
"484","2014-04-15",14.65
"485","2014-04-16",14.59
"486","2014-04-17",14.53
"487","2014-04-21",14.69
"488","2014-04-22",14.6
"489","2014-04-23",14.56
"490","2014-04-24",14.62
"491","2014-04-25",14.58
"492","2014-04-28",14.61
"493","2014-04-29",14.64
"494","2014-04-30",14.77
"495","2014-05-01",14.7
"496","2014-05-02",14.81
"497","2014-05-05",14.69
"498","2014-05-06",14.6
"499","2014-05-07",14.67
"500","2014-05-08",13.7
"501","2014-05-09",13.66
"502","2014-05-12",13.84
"503","2014-05-13",13.76
"504","2014-05-14",13.74
"505","2014-05-15",13.58
"506","2014-05-16",13.6
"507","2014-05-19",13.81
"508","2014-05-20",13.68
"509","2014-05-21",13.74
"510","2014-05-22",13.86
"511","2014-05-23",14.1
"512","2014-05-27",14.21
"513","2014-05-28",14.15
"514","2014-05-29",14.13
"515","2014-05-30",14.42
"516","2014-06-02",14.45
"517","2014-06-03",14.34
"518","2014-06-04",14.3
"519","2014-06-05",14.37
"520","2014-06-06",14.54
"521","2014-06-09",14.74
"522","2014-06-10",14.72
"523","2014-06-11",14.63
"524","2014-06-12",14.47
"525","2014-06-13",14.59
"526","2014-06-16",14.47
"527","2014-06-17",14.43
"528","2014-06-18",14.5
"529","2014-06-19",14.52
"530","2014-06-20",14.97
"531","2014-06-23",15.01
"532","2014-06-24",14.87
"533","2014-06-25",14.78
"534","2014-06-26",14.23
"535","2014-06-27",14.19
"536","2014-06-30",14.17
"537","2014-07-01",13.97
"538","2014-07-02",13.89
"539","2014-07-03",13.83
"540","2014-07-07",13.71
"541","2014-07-08",13.77
"542","2014-07-09",13.81
"543","2014-07-10",13.8
"544","2014-07-11",13.67
"545","2014-07-14",13.89
"546","2014-07-15",13.91
"547","2014-07-16",13.86
"548","2014-07-17",13.73
"549","2014-07-18",13.91
"550","2014-07-21",13.84
"551","2014-07-22",13.82
"552","2014-07-23",13.79
"553","2014-07-24",13.75
"554","2014-07-25",13.75
"555","2014-07-28",13.75
"556","2014-07-29",13.82
"557","2014-07-30",13.75
"558","2014-07-31",13.6
"559","2014-08-01",13.61
"560","2014-08-04",13.73
"561","2014-08-05",13.73
"562","2014-08-06",13.83
"563","2014-08-07",14.35
"564","2014-08-08",14.59
"565","2014-08-11",14.85
"566","2014-08-12",14.75
"567","2014-08-13",14.64
"568","2014-08-14",14.7
"569","2014-08-15",14.71
"570","2014-08-18",14.9
"571","2014-08-19",14.9
"572","2014-08-20",14.92
"573","2014-08-21",15.04
"574","2014-08-22",14.97
"575","2014-08-25",15.06
"576","2014-08-26",15.09
"577","2014-08-27",15.16
"578","2014-08-28",15.14
"579","2014-08-29",15.2
"580","2014-09-02",15.23
"581","2014-09-03",15.2
"582","2014-09-04",15.05
"583","2014-09-05",15.12
"584","2014-09-08",15.14
"585","2014-09-09",15.13
"586","2014-09-10",15.09
"587","2014-09-11",15.3
"588","2014-09-12",14.84
"589","2014-09-15",14.72
"590","2014-09-16",15.07
"591","2014-09-17",15.08
"592","2014-09-18",15.05
"593","2014-09-19",15.18
"594","2014-09-22",15.11
"595","2014-09-23",15.02
"596","2014-09-24",15.19
"597","2014-09-25",15.18
"598","2014-09-26",15.16
"599","2014-09-29",15.17
"600","2014-09-30",14.78
"601","2014-10-01",14.23
"602","2014-10-02",14.02
"603","2014-10-03",13.97
"604","2014-10-06",14.17
"605","2014-10-07",14.17
"606","2014-10-08",14.39
"607","2014-10-09",14.18
"608","2014-10-10",14.16
"609","2014-10-13",14.33
"610","2014-10-14",14.43
"611","2014-10-15",14.2
"612","2014-10-16",14.1
"613","2014-10-17",14.16
"614","2014-10-20",14.45
"615","2014-10-21",14.79
"616","2014-10-22",14.67
"617","2014-10-23",14.75
"618","2014-10-24",14.8
"619","2014-10-27",14.92
"620","2014-10-28",15.07
"621","2014-10-29",14.86
"622","2014-10-30",15.01
"623","2014-10-31",15.02
"624","2014-11-03",15.1
"625","2014-11-04",14.9
"626","2014-11-05",14.97
"627","2014-11-06",14.77
"628","2014-11-07",15
"629","2014-11-10",15
"630","2014-11-11",14.91
"631","2014-11-12",14.95
"632","2014-11-13",14.86
"633","2014-11-14",14.92
"634","2014-11-17",15.07
"635","2014-11-18",15.21
"636","2014-11-19",15.22
"637","2014-11-20",15.23
"638","2014-11-21",15.21
"639","2014-11-24",15.4
"640","2014-11-25",15.54
"641","2014-11-26",15.61
"642","2014-11-28",15.65
"643","2014-12-01",15.61
"644","2014-12-02",15.72
"645","2014-12-03",15.76
"646","2014-12-04",15.64
"647","2014-12-05",15.27
"648","2014-12-08",14.91
"649","2014-12-09",15.26
"650","2014-12-10",15.01
"651","2014-12-11",15.11
"652","2014-12-12",14.9
"653","2014-12-15",14.8
"654","2014-12-16",14.76
"655","2014-12-17",15.13
"656","2014-12-18",15.27
"657","2014-12-19",15.53
"658","2014-12-22",15.58
"659","2014-12-23",15.64
"660","2014-12-24",14.85
"661","2014-12-26",14.89
"662","2014-12-29",14.95
"663","2014-12-30",14.89
"664","2014-12-31",14.7
"665","2015-01-02",14.89
"666","2015-01-05",14.66
"667","2015-01-06",14.28
"668","2015-01-07",14.1
"669","2015-01-08",14.14
"670","2015-01-09",14
"671","2015-01-12",13.84
"672","2015-01-13",13.7
"673","2015-01-14",13.61
"674","2015-01-15",13.33
"675","2015-01-16",13.5
"676","2015-01-20",13.3
"677","2015-01-21",13.4
"678","2015-01-22",13.8
"679","2015-01-23",13.77
"680","2015-01-26",14.01
"681","2015-01-27",14.05
"682","2015-01-28",13.74
"683","2015-01-29",13.71
"684","2015-01-30",13.5
"685","2015-02-02",13.39
"686","2015-02-03",13.65
"687","2015-02-04",13.39
"688","2015-02-05",13.45
"689","2015-02-06",13.56
"690","2015-02-09",13.67
"691","2015-02-10",13.81
"692","2015-02-11",13.78
"693","2015-02-12",14.01
"694","2015-02-13",14.14
"695","2015-02-17",14.3
"696","2015-02-18",14.2
"697","2015-02-19",14.24
"698","2015-02-20",14.25
"699","2015-02-23",14.2
"700","2015-02-24",14.23
"701","2015-02-25",14.24
"702","2015-02-26",14.38
"703","2015-02-27",15
"704","2015-03-02",15.2
"705","2015-03-03",15.11
"706","2015-03-04",15.16
"707","2015-03-05",15.13
"708","2015-03-06",14.95
"709","2015-03-09",14.92
"710","2015-03-10",15.06
"711","2015-03-11",14.91
"712","2015-03-12",14.94
"713","2015-03-13",15.15
"714","2015-03-16",15.1
"715","2015-03-17",15.2
"716","2015-03-18",15.27
"717","2015-03-19",15.32
"718","2015-03-20",15.53
"719","2015-03-23",15.27
"720","2015-03-24",15.13
"721","2015-03-25",15.08
"722","2015-03-26",14.98
"723","2015-03-27",15.19
"724","2015-03-30",15.18
"725","2015-03-31",15.08
"726","2015-04-01",14.38
"727","2015-04-02",14.25
"728","2015-04-06",14.39
"729","2015-04-07",14.31
"730","2015-04-08",14.33
"731","2015-04-09",14.33
"732","2015-04-10",14.37
"733","2015-04-13",14.47
"734","2015-04-14",14.56
"735","2015-04-15",14.65
"736","2015-04-16",14.68
"737","2015-04-17",14.8
"738","2015-04-20",14.79
"739","2015-04-21",14.72
"740","2015-04-22",14.76
"741","2015-04-23",14.84
"742","2015-04-24",14.91
"743","2015-04-27",14.79
"744","2015-04-28",14.91
"745","2015-04-29",14.8
"746","2015-04-30",14.61
"747","2015-05-01",14.79
"748","2015-05-04",14.7
"749","2015-05-05",14.6
"750","2015-05-06",14.76
"751","2015-05-07",14.91
"752","2015-05-08",14.82
"753","2015-05-11",14.81
"754","2015-05-12",14.9
"755","2015-05-13",14.87
"756","2015-05-14",14.92
"757","2015-05-15",15
"758","2015-05-18",15.07
"759","2015-05-19",15.12
"760","2015-05-20",15.19
"761","2015-05-21",15.16
"762","2015-05-22",15.1
"763","2015-05-26",15.18
"764","2015-05-27",15.21
"765","2015-05-28",15.23
"766","2015-05-29",15.2
"767","2015-06-01",15.37
"768","2015-06-02",15.43
"769","2015-06-03",15.37
"770","2015-06-04",15.24
"771","2015-06-05",15.22
"772","2015-06-08",15.07
"773","2015-06-09",15.08
"774","2015-06-10",15.27
"775","2015-06-11",15.45
"776","2015-06-12",15.43
"777","2015-06-15",15.44
"778","2015-06-16",15.5
"779","2015-06-17",15.5
"780","2015-06-18",15.59
"781","2015-06-19",15.47
"782","2015-06-22",15.46
"783","2015-06-23",15.41
"784","2015-06-24",15.38
"785","2015-06-25",14.96
"786","2015-06-26",14.96
"787","2015-06-29",14.73
"788","2015-06-30",14.77
"789","2015-07-01",15.17
"790","2015-07-02",15.01
"791","2015-07-06",15.07
"792","2015-07-07",15.14
"793","2015-07-08",15.16
"794","2015-07-09",14.87
"795","2015-07-10",14.98
"796","2015-07-13",14.94
"797","2015-07-14",14.9
"798","2015-07-15",14.88
"799","2015-07-16",14.93
"800","2015-07-17",14.89
"801","2015-07-20",14.93
"802","2015-07-21",14.88
"803","2015-07-22",14.85
"804","2015-07-23",14.5
"805","2015-07-24",14.48
"806","2015-07-27",14.43
"807","2015-07-28",14.68
"808","2015-07-29",14.81
"809","2015-07-30",14.68
"810","2015-07-31",13.87
"811","2015-08-03",13.54
"812","2015-08-04",13.42
"813","2015-08-05",13.14
"814","2015-08-06",13.38
"815","2015-08-07",13.21
"816","2015-08-10",13.34
"817","2015-08-11",13.35
"818","2015-08-12",13.41
"819","2015-08-13",13.41
"820","2015-08-14",13.45
"821","2015-08-17",13.37
"822","2015-08-18",13.23
"823","2015-08-19",13.47
"824","2015-08-20",13.48
"825","2015-08-21",13.28
"826","2015-08-24",12.55
"827","2015-08-25",12.69
"828","2015-08-26",12.82
"829","2015-08-27",12.9
"830","2015-08-28",12.86
"831","2015-08-31",12.78
"832","2015-09-01",12.6
"833","2015-09-02",12.65
"834","2015-09-03",12.66
"835","2015-09-04",12.58
"836","2015-09-08",12.78
"837","2015-09-09",12.69
"838","2015-09-10",12.71
"839","2015-09-11",12.92
"840","2015-09-14",12.89
"841","2015-09-15",12.97
"842","2015-09-16",12.88
"843","2015-09-17",13.19
"844","2015-09-18",13.15
"845","2015-09-21",13.38
"846","2015-09-22",13.38
"847","2015-09-23",13.44
"848","2015-09-24",13.44
"849","2015-09-25",13.15
"850","2015-09-28",12.66
"851","2015-09-29",12.59
"852","2015-09-30",12.61
"853","2015-10-01",11.88
"854","2015-10-02",11.72
"855","2015-10-05",11.81
"856","2015-10-06",11.88
"857","2015-10-07",12.07
"858","2015-10-08",12.1
"859","2015-10-09",12.04
"860","2015-10-12",12.05
"861","2015-10-13",11.83
"862","2015-10-14",11.91
"863","2015-10-15",12.03
"864","2015-10-16",12.02
"865","2015-10-19",11.78
"866","2015-10-20",11.75
"867","2015-10-21",11.71
"868","2015-10-22",11.91
"869","2015-10-23",11.79
"870","2015-10-26",11.84
"871","2015-10-27",11.5
"872","2015-10-28",11.79
"873","2015-10-29",11.56
"874","2015-10-30",11.42
"875","2015-11-02",11.56
"876","2015-11-03",11.9
"877","2015-11-04",11.49
"878","2015-11-05",10.99
"879","2015-11-06",10.94
"880","2015-11-09",10.97
"881","2015-11-10",11.3
"882","2015-11-11",11.46
"883","2015-11-12",11.01
"884","2015-11-13",11.02
"885","2015-11-16",11.04
"886","2015-11-17",11.01
"887","2015-11-18",11.27
"888","2015-11-19",11.45
"889","2015-11-20",11.52
"890","2015-11-23",11.46
"891","2015-11-24",11.64
"892","2015-11-25",11.86
"893","2015-11-27",11.98
"894","2015-11-30",11.77
"895","2015-12-01",11.81
"896","2015-12-02",11.22
"897","2015-12-03",11.18
"898","2015-12-04",11.24
"899","2015-12-07",11.22
"900","2015-12-08",11.02
"901","2015-12-09",10.97
"902","2015-12-10",11.03
"903","2015-12-11",10.62
"904","2015-12-14",10.12
"905","2015-12-15",10.48
"906","2015-12-16",11.19
"907","2015-12-17",11.62
"908","2015-12-18",12.19
"909","2015-12-21",11.62
"910","2015-12-22",11.66
"911","2015-12-23",10.84
"912","2015-12-24",10.76
"913","2015-12-28",10.71
"914","2015-12-29",10.47
"915","2015-12-30",10.27
"916","2015-12-31",10.22
"917","2016-01-04",10.37
"918","2016-01-05",10.69
"919","2016-01-06",10.64
"920","2016-01-07",10.36
"921","2016-01-08",10.37
"922","2016-01-11",10.3
"923","2016-01-12",10.09
"924","2016-01-13",9.67
"925","2016-01-14",9.58
"926","2016-01-15",9.26
"927","2016-01-19",8.9
"928","2016-01-20",8.83
"929","2016-01-21",9.02
"930","2016-01-22",9.4
"931","2016-01-25",8.99
"932","2016-01-26",9.31
"933","2016-01-27",9.28
"934","2016-01-28",9.41
"935","2016-01-29",9.81
"936","2016-02-01",9.81
"937","2016-02-02",9.75
"938","2016-02-03",9.94
"939","2016-02-04",10.1
"940","2016-02-05",10
"941","2016-02-08",9.9
"942","2016-02-09",9.49
"943","2016-02-10",9.58
"944","2016-02-11",9.31
"945","2016-02-12",9.51
"946","2016-02-16",9.96
"947","2016-02-17",10.31
"948","2016-02-18",10.38
"949","2016-02-19",10.4
"950","2016-02-22",10.61
"951","2016-02-23",10.64
"952","2016-02-24",10.5
"953","2016-02-25",10.77
"954","2016-02-26",10.68
"955","2016-02-29",10.81
"956","2016-03-01",9.61
"957","2016-03-02",9.68
"958","2016-03-03",10.21
"959","2016-03-04",10.16
"960","2016-03-07",10.15
"961","2016-03-08",10.07
"962","2016-03-09",9.99
"963","2016-03-10",9.93
"964","2016-03-11",10.06
"965","2016-03-14",10.06
"966","2016-03-15",9.95
"967","2016-03-16",10.12
"968","2016-03-17",10.48
"969","2016-03-18",10.6
"970","2016-03-21",10.66
"971","2016-03-22",10.49
"972","2016-03-23",10.12
"973","2016-03-24",10.08
"974","2016-03-28",10.03
"975","2016-03-29",10.27
"976","2016-03-30",10.27
"977","2016-03-31",10.05
"978","2016-04-01",9.91
"979","2016-04-04",9.87
"980","2016-04-05",9.9
"981","2016-04-06",9.83
"982","2016-04-07",9.87
"983","2016-04-08",9.88
"984","2016-04-11",9.83
"985","2016-04-12",9.93
"986","2016-04-13",10.06
"987","2016-04-14",10.01
"988","2016-04-15",9.88
