"","date","TSCAP"
"306","2019-06-04",26.950001
"307","2019-06-05",26.98
"308","2019-06-06",26.98
"309","2019-06-07",26.5
"310","2019-06-10",26.629999
"311","2019-06-11",26.629999
"312","2019-06-12",26.309999
"313","2019-06-13",26.333
"314","2019-06-14",26.667
"315","2019-06-17",26.5
"316","2019-06-18",26.75
"317","2019-06-19",26.5
"318","2019-06-20",26.863001
"319","2019-06-21",26.950001
"320","2019-06-24",26.65
"321","2019-06-25",26.6
"322","2019-06-26",26.58
"323","2019-06-27",26.799999
"324","2019-06-28",26.799999
"325","2019-07-01",26.799999
"326","2019-07-02",26.85
"327","2019-07-03",26.763
"328","2019-07-05",26.797001
"329","2019-07-08",26.799999
"330","2019-07-09",26.878
"331","2019-07-10",26.989
"332","2019-07-11",26.799999
"333","2019-07-12",26.789
"334","2019-07-15",26.673
"335","2019-07-16",26.673
"336","2019-07-17",26.75
"337","2019-07-18",26.620001
"338","2019-07-19",26.75
"339","2019-07-22",27.15
"340","2019-07-23",26.816999
"341","2019-07-24",27.07
"342","2019-07-25",26.9
"343","2019-07-26",27.1
"344","2019-07-29",26.988001
"345","2019-07-30",26.891001
"346","2019-07-31",26.671
"347","2019-08-01",26.865
"348","2019-08-02",26.684999
"349","2019-08-05",26.950001
"350","2019-08-06",26.857
"351","2019-08-07",26.6
"352","2019-08-08",26.620001
"353","2019-08-09",27.105
"354","2019-08-12",27.105
"355","2019-08-13",26.67
"356","2019-08-14",27
"357","2019-08-15",26.809999
"358","2019-08-16",26.92
"359","2019-08-19",26.92
"360","2019-08-20",26.85
"361","2019-08-21",26.75
"362","2019-08-22",27.25
"363","2019-08-23",27.056999
"364","2019-08-26",27.1
"365","2019-08-27",27.1
"366","2019-08-28",27.02
"367","2019-08-29",26.799999
"368","2019-08-30",26.877001
"369","2019-09-03",27.098
"370","2019-09-04",27.040001
"371","2019-09-05",26.965
"372","2019-09-06",27.34
"373","2019-09-09",27.52
"374","2019-09-10",26.9
"375","2019-09-11",27.205999
"376","2019-09-12",26.489
"377","2019-09-13",26.517
"378","2019-09-16",26.517
"379","2019-09-17",27
"380","2019-09-18",26.766001
"381","2019-09-19",27.09
"382","2019-09-20",27.09
"383","2019-09-23",26.92
"384","2019-09-24",27.049999
"385","2019-09-25",27
"386","2019-09-26",27.200001
"387","2019-09-27",26.688
"388","2019-09-30",27.200001
"389","2019-10-01",27.120001
"390","2019-10-02",27.18
"391","2019-10-03",27.021999
"392","2019-10-04",27.021999
"393","2019-10-07",27.021999
"394","2019-10-08",27.1
"395","2019-10-09",26.98
"396","2019-10-10",26.98
"397","2019-10-11",27.18
"398","2019-10-14",27.200001
"399","2019-10-15",27.200001
"400","2019-10-16",27.200001
"401","2019-10-17",27
"402","2019-10-18",27
"403","2019-10-21",26.67
"404","2019-10-22",26.83
"405","2019-10-23",26.598
"406","2019-10-24",27
"407","2019-10-25",26.782
"408","2019-10-28",26.73
"409","2019-10-29",26.66
"410","2019-10-30",26.66
"411","2019-10-31",26.66
"412","2019-11-01",26.790001
"413","2019-11-04",26.780001
"414","2019-11-05",26.68
"415","2019-11-06",26.68
"416","2019-11-07",26.690001
"417","2019-11-08",26.879999
"418","2019-11-11",26.940001
"419","2019-11-12",26.799999
"420","2019-11-13",26.73
"421","2019-11-14",27
"422","2019-11-15",26.719999
"423","2019-11-18",26.719999
"424","2019-11-19",26.719999
"425","2019-11-20",26.719999
"426","2019-11-21",26.85
"427","2019-11-22",26.700001
"428","2019-11-25",26.68
"429","2019-11-26",26.700001
"430","2019-11-27",26.74
"431","2019-11-29",26.74
"432","2019-12-02",26.719999
"433","2019-12-03",26.74
"434","2019-12-04",26.74
"435","2019-12-05",26.75
"436","2019-12-06",26.790001
"437","2019-12-09",26.639999
"438","2019-12-10",26.549999
"439","2019-12-11",26.65
"440","2019-12-12",26.74
"441","2019-12-13",26.709999
"442","2019-12-16",26.893
"443","2019-12-17",26.5
"444","2019-12-18",26.540001
"445","2019-12-19",26.540001
"446","2019-12-20",26.652
"447","2019-12-23",26.719999
"448","2019-12-24",26.719999
"449","2019-12-26",26.940001
"450","2019-12-27",26.610001
"451","2019-12-30",26.52
"452","2019-12-31",26.549999
"453","2020-01-02",26.66
"454","2020-01-03",27.177
"455","2020-01-06",26.9
"456","2020-01-07",26.65
"457","2020-01-08",26.761
"458","2020-01-09",26.690001
"459","2020-01-10",26.736
"460","2020-01-13",26.5
"461","2020-01-14",26.65
"462","2020-01-15",26.6
"463","2020-01-16",27.17
"464","2020-01-17",26.85
"465","2020-01-21",26.73
"466","2020-01-22",26.75
"467","2020-01-23",26.9
"468","2020-01-24",26.780001
"469","2020-01-27",26.607
"470","2020-01-28",26.607
"471","2020-01-29",26.700001
"472","2020-01-30",26.745001
"473","2020-01-31",26.745001
"474","2020-02-03",26.879999
"475","2020-02-04",26.59
"476","2020-02-05",26.59
"477","2020-02-06",26.667
"478","2020-02-07",26.59
"479","2020-02-10",26.799999
"480","2020-02-11",26.52
"481","2020-02-12",26.615999
"482","2020-02-13",26.9
"483","2020-02-14",26.85
"484","2020-02-18",26.870001
"485","2020-02-19",27
"486","2020-02-20",27
"487","2020-02-21",27
"488","2020-02-24",26.77
"489","2020-02-25",26.525
"490","2020-02-26",26.525
"491","2020-02-27",26.950001
"492","2020-02-28",26.65
"493","2020-03-02",26.4
"494","2020-03-03",27.049999
"495","2020-03-04",27.15
"496","2020-03-05",27.950001
"497","2020-03-06",26.25
"498","2020-03-09",25
"499","2020-03-10",25
"500","2020-03-11",25.6
"501","2020-03-12",24
"502","2020-03-13",24.098
"503","2020-03-16",23.271
"504","2020-03-17",23.5
"505","2020-03-18",23.09
"506","2020-03-19",19.889999
"507","2020-03-20",19.528
"508","2020-03-23",15.5
"509","2020-03-24",15.689
"510","2020-03-25",20.437
"511","2020-03-26",22.5
"512","2020-03-27",25.15
"513","2020-03-30",23.51
"514","2020-03-31",25
"515","2020-04-01",23.49
"516","2020-04-02",23
"517","2020-04-03",23
"518","2020-04-06",21.889999
"519","2020-04-07",20.5
"520","2020-04-08",20.563
"521","2020-04-09",22.5
"522","2020-04-13",21.309999
"523","2020-04-14",22.49
"524","2020-04-15",22.450001
"525","2020-04-16",24
"526","2020-04-17",24.610001
"527","2020-04-20",25.35
"528","2020-04-21",22.98
"529","2020-04-22",23.49
"530","2020-04-23",23.74
"531","2020-04-24",23.997999
"532","2020-04-27",25
"533","2020-04-28",24.75
"534","2020-04-29",25.4
"535","2020-04-30",25.35
"536","2020-05-01",25.450001
"537","2020-05-04",25.450001
"538","2020-05-05",24.690001
"539","2020-05-06",24.75
"540","2020-05-07",25.5
"541","2020-05-08",24.6
"542","2020-05-11",24.4
"543","2020-05-12",24.450001
"544","2020-05-13",24.5
"545","2020-05-14",24.440001
"546","2020-05-15",24.6
"547","2020-05-18",24.549999
"548","2020-05-19",24.6
"549","2020-05-20",24.299999
"550","2020-05-21",24.450001
"551","2020-05-22",24.25
"552","2020-05-26",24.35
"553","2020-05-27",25.5
"554","2020-05-28",24.799999
"555","2020-05-29",24.799999
"556","2020-06-01",25.299999
"557","2020-06-02",25
"558","2020-06-03",26
"559","2020-06-04",25.833
"560","2020-06-05",26.99
"561","2020-06-08",26.99
"562","2020-06-09",25.881001
"563","2020-06-10",25.055
"564","2020-06-11",24.370001
"565","2020-06-12",23.959999
"566","2020-06-15",23.370001
"567","2020-06-16",22.948
"568","2020-06-17",22.99
"569","2020-06-18",23.25
"570","2020-06-19",22.620001
"571","2020-06-22",22.58
"572","2020-06-23",23.379999
"573","2020-06-24",22.950001
"574","2020-06-25",23.719999
"575","2020-06-26",23.25
"576","2020-06-29",23.344999
"577","2020-06-30",22.879999
"578","2020-07-01",23
"579","2020-07-02",23.165001
"580","2020-07-06",23.115999
"581","2020-07-07",22.461
"582","2020-07-08",22.950001
"583","2020-07-09",22.787001
"584","2020-07-10",22.65
"585","2020-07-13",22.549999
"586","2020-07-14",22.15
"587","2020-07-15",22.49
"588","2020-07-16",22.01
"589","2020-07-17",21.969999
"590","2020-07-20",21.65
"591","2020-07-21",22.337
"592","2020-07-22",22.532
"593","2020-07-23",22.65
"594","2020-07-24",22.563999
"595","2020-07-27",22.07
"596","2020-07-28",21.993
"597","2020-07-29",21.68
"598","2020-07-30",21.700001
"599","2020-07-31",21.450001
"600","2020-08-03",21.6
"601","2020-08-04",21.75
"602","2020-08-05",21.549999
"603","2020-08-06",21.714001
"604","2020-08-07",21.280001
"605","2020-08-10",21.445999
"606","2020-08-11",21.540001
"607","2020-08-12",22.15
"608","2020-08-13",22.34
"609","2020-08-14",22.530001
"610","2020-08-17",22.82
"611","2020-08-18",22.83
"612","2020-08-19",23.120001
"613","2020-08-20",23.389999
"614","2020-08-21",23.700001
"615","2020-08-24",23.860001
"616","2020-08-25",23.690001
"617","2020-08-26",23.5
"618","2020-08-27",23.59
"619","2020-08-28",23.49
"620","2020-08-31",23.65
"621","2020-09-01",23.59
"622","2020-09-02",23.549999
"623","2020-09-03",23.74
"624","2020-09-04",23.860001
"625","2020-09-08",23.25
"626","2020-09-09",23.589001
"627","2020-09-10",23.83
"628","2020-09-11",24.25
"629","2020-09-14",23.35
"630","2020-09-15",23.85
"631","2020-09-16",23.827999
"632","2020-09-17",24.26
"633","2020-09-18",24.07
"634","2020-09-21",24.25
"635","2020-09-22",24.6
"636","2020-09-23",23.99
"637","2020-09-24",23.99
"638","2020-09-25",24
"639","2020-09-28",24.326
"640","2020-09-29",24.370001
"641","2020-09-30",24.82
"642","2020-10-01",25
"643","2020-10-02",24.5
"644","2020-10-05",24.35
"645","2020-10-06",24.41
"646","2020-10-07",25.139999
"647","2020-10-08",25.07
"648","2020-10-09",24.120001
"649","2020-10-12",24.9
"650","2020-10-13",24.855
"651","2020-10-14",25.07
"652","2020-10-15",24.299999
"653","2020-10-16",24.653999
"654","2020-10-19",24.65
"655","2020-10-20",24.309999
"656","2020-10-21",24.632
"657","2020-10-22",24.879999
"658","2020-10-23",24.844
"659","2020-10-26",24.82
"660","2020-10-27",25.025
"661","2020-10-28",25.200001
"662","2020-10-29",24.700001
"663","2020-10-30",24.75
"664","2020-11-02",25.190001
"665","2020-11-03",24.35
"666","2020-11-04",24.5
"667","2020-11-05",24.959999
"668","2020-11-06",25.24
"669","2020-11-09",24.73
"670","2020-11-10",25.219999
"671","2020-11-11",25.15
"672","2020-11-12",25.4
"673","2020-11-13",26.554001
"674","2020-11-16",25.950001
"675","2020-11-17",25.538
"676","2020-11-18",25.540001
"677","2020-11-19",25.620001
"678","2020-11-20",26.155001
"679","2020-11-23",25.75
"680","2020-11-24",25.65
"681","2020-11-25",25.802
"682","2020-11-27",25.802
