"","date","STON"
"617","2009-06-15",15.59
"618","2009-06-16",15.3
"619","2009-06-17",15.11
"620","2009-06-18",15.29
"621","2009-06-19",15.51
"622","2009-06-22",14.98
"623","2009-06-23",14.98
"624","2009-06-24",14.81
"625","2009-06-25",14.81
"626","2009-06-26",15.35
"627","2009-06-29",14.99
"628","2009-06-30",15
"629","2009-07-01",14.94
"630","2009-07-02",15
"631","2009-07-06",14.75
"632","2009-07-07",14.95
"633","2009-07-08",14.76
"634","2009-07-09",14.91
"635","2009-07-10",14.64
"636","2009-07-13",15
"637","2009-07-14",15
"638","2009-07-15",14.92
"639","2009-07-16",15.81
"640","2009-07-17",15.96
"641","2009-07-20",15.07
"642","2009-07-21",14.95
"643","2009-07-22",15.1
"644","2009-07-23",15.11
"645","2009-07-24",15.17
"646","2009-07-27",15.13
"647","2009-07-28",15.35
"648","2009-07-29",15.36
"649","2009-07-30",15.61
"650","2009-07-31",16.139999
"651","2009-08-03",16.58
"652","2009-08-04",16.610001
"653","2009-08-05",15.69
"654","2009-08-06",15.35
"655","2009-08-07",15.4
"656","2009-08-10",15.12
"657","2009-08-11",14.91
"658","2009-08-12",15.25
"659","2009-08-13",15.62
"660","2009-08-14",15.61
"661","2009-08-17",15.28
"662","2009-08-18",15.24
"663","2009-08-19",15.3
"664","2009-08-20",15.27
"665","2009-08-21",15.75
"666","2009-08-24",15.65
"667","2009-08-25",15.8
"668","2009-08-26",15.49
"669","2009-08-27",15.36
"670","2009-08-28",15.56
"671","2009-08-31",15.61
"672","2009-09-01",15.5
"673","2009-09-02",15.6
"674","2009-09-03",15.74
"675","2009-09-04",15.77
"676","2009-09-08",15.81
"677","2009-09-09",15.73
"678","2009-09-10",15.83
"679","2009-09-11",16.33
"680","2009-09-14",16.58
"681","2009-09-15",16.110001
"682","2009-09-16",16.030001
"683","2009-09-17",16.27
"684","2009-09-18",17.1
"685","2009-09-21",17.110001
"686","2009-09-22",17.93
"687","2009-09-23",17.139999
"688","2009-09-24",16.700001
"689","2009-09-25",16.719999
"690","2009-09-28",17.200001
"691","2009-09-29",17.09
"692","2009-09-30",17.09
"693","2009-10-01",16.6
"694","2009-10-02",16.879999
"695","2009-10-05",17.25
"696","2009-10-06",17.6
"697","2009-10-07",17.6
"698","2009-10-08",17.6
"699","2009-10-09",18
"700","2009-10-12",17.809999
"701","2009-10-13",17.83
"702","2009-10-14",17.620001
"703","2009-10-15",17.9
"704","2009-10-16",17.700001
"705","2009-10-19",17.91
"706","2009-10-20",17.809999
"707","2009-10-21",17.98
"708","2009-10-22",17.950001
"709","2009-10-23",17.799999
"710","2009-10-26",17.950001
"711","2009-10-27",17.68
"712","2009-10-28",17.6
"713","2009-10-29",17.91
"714","2009-10-30",17.799999
"715","2009-11-02",17.950001
"716","2009-11-03",18.280001
"717","2009-11-04",17.82
"718","2009-11-05",17.809999
"719","2009-11-06",17.85
"720","2009-11-09",17.99
"721","2009-11-10",17.940001
"722","2009-11-11",17.639999
"723","2009-11-12",17.190001
"724","2009-11-13",17.049999
"725","2009-11-16",17.5
"726","2009-11-17",17.32
"727","2009-11-18",17.370001
"728","2009-11-19",17.469999
"729","2009-11-20",17.440001
"730","2009-11-23",17.719999
"731","2009-11-24",17.799999
"732","2009-11-25",18.049999
"733","2009-11-27",17.969999
"734","2009-11-30",17.83
"735","2009-12-01",18.15
"736","2009-12-02",18.059999
"737","2009-12-03",17.969999
"738","2009-12-04",18
"739","2009-12-07",18.040001
"740","2009-12-08",18.18
"741","2009-12-09",18.299999
"742","2009-12-10",18.440001
"743","2009-12-11",18.879999
"744","2009-12-14",18.639999
"745","2009-12-15",18.799999
"746","2009-12-16",19.15
"747","2009-12-17",19.09
"748","2009-12-18",18.99
"749","2009-12-21",19.23
"750","2009-12-22",19.48
"751","2009-12-23",19.790001
"752","2009-12-24",19.950001
"753","2009-12-28",19.84
"754","2009-12-29",19.32
"755","2009-12-30",19.35
"756","2009-12-31",19.75
"757","2010-01-04",20.26
"758","2010-01-05",20.280001
"759","2010-01-06",20.73
"760","2010-01-07",20.790001
"761","2010-01-08",20.65
"762","2010-01-11",20.700001
"763","2010-01-12",20.309999
"764","2010-01-13",20.67
"765","2010-01-14",20.77
"766","2010-01-15",20.77
"767","2010-01-19",20.040001
"768","2010-01-20",19.49
"769","2010-01-21",19.549999
"770","2010-01-22",18.35
"771","2010-01-25",18.57
"772","2010-01-26",19.26
"773","2010-01-27",19.1
"774","2010-01-28",19.02
"775","2010-01-29",18.940001
"776","2010-02-01",19.25
"777","2010-02-02",19.700001
"778","2010-02-03",19.42
"779","2010-02-04",18.4
"780","2010-02-05",18.75
"781","2010-02-08",18.75
"782","2010-02-09",18.879999
"783","2010-02-10",18.99
"784","2010-02-11",19.110001
"785","2010-02-12",19.1
"786","2010-02-16",19.23
"787","2010-02-17",19.379999
"788","2010-02-18",19.34
"789","2010-02-19",19.530001
"790","2010-02-22",19.469999
"791","2010-02-23",19.5
"792","2010-02-24",19.74
"793","2010-02-25",19.969999
"794","2010-02-26",19.82
"795","2010-03-01",19.93
"796","2010-03-02",20.200001
"797","2010-03-03",20.33
"798","2010-03-04",20.299999
"799","2010-03-05",20.48
"800","2010-03-08",21.129999
"801","2010-03-09",20.75
"802","2010-03-10",21.09
"803","2010-03-11",21.18
"804","2010-03-12",21.290001
"805","2010-03-15",21.200001
"806","2010-03-16",19.4
"807","2010-03-17",19.049999
"808","2010-03-18",18.879999
"809","2010-03-19",18.25
"810","2010-03-22",18.4
"811","2010-03-23",18.530001
"812","2010-03-24",18.76
"813","2010-03-25",18.5
"814","2010-03-26",19.09
"815","2010-03-29",18.940001
"816","2010-03-30",19.15
"817","2010-03-31",19.27
"818","2010-04-01",19.5
"819","2010-04-05",19.940001
"820","2010-04-06",19.969999
"821","2010-04-07",19.940001
"822","2010-04-08",19.85
"823","2010-04-09",19.790001
"824","2010-04-12",19.969999
"825","2010-04-13",20.120001
"826","2010-04-14",20.389999
"827","2010-04-15",20.309999
"828","2010-04-16",20
"829","2010-04-19",19.5
"830","2010-04-20",20.139999
"831","2010-04-21",20.299999
"832","2010-04-22",20.15
"833","2010-04-23",19.799999
"834","2010-04-26",20.16
"835","2010-04-27",20.450001
"836","2010-04-28",20.389999
"837","2010-04-29",21
"838","2010-04-30",20.889999
"839","2010-05-03",20.940001
"840","2010-05-04",20.870001
"841","2010-05-05",19.280001
"842","2010-05-06",19.91
"843","2010-05-07",19.15
"844","2010-05-10",19.370001
"845","2010-05-11",19.84
"846","2010-05-12",20.129999
"847","2010-05-13",20.49
"848","2010-05-14",20.24
"849","2010-05-17",20.629999
"850","2010-05-18",19.84
"851","2010-05-19",19.59
"852","2010-05-20",18.639999
"853","2010-05-21",19.190001
"854","2010-05-24",19.32
"855","2010-05-25",19.01
"856","2010-05-26",19.219999
"857","2010-05-27",19.6
"858","2010-05-28",19.860001
"859","2010-06-01",19.959999
"860","2010-06-02",20.469999
"861","2010-06-03",20.549999
"862","2010-06-04",20.030001
"863","2010-06-07",20.02
"864","2010-06-08",19.879999
"865","2010-06-09",20.040001
"866","2010-06-10",19.76
"867","2010-06-11",19.780001
"868","2010-06-14",20.02
"869","2010-06-15",20.4
"870","2010-06-16",20.299999
"871","2010-06-17",20.68
"872","2010-06-18",20.540001
"873","2010-06-21",20.42
"874","2010-06-22",20.209999
"875","2010-06-23",20.6
"876","2010-06-24",20.73
"877","2010-06-25",20.73
"878","2010-06-28",20.75
"879","2010-06-29",20.74
"880","2010-06-30",20.5
"881","2010-07-01",20.209999
"882","2010-07-02",20.389999
"883","2010-07-06",20.469999
"884","2010-07-07",20.809999
"885","2010-07-08",20.799999
"886","2010-07-09",20.799999
"887","2010-07-12",21.049999
"888","2010-07-13",21.33
"889","2010-07-14",21.98
"890","2010-07-15",21.780001
"891","2010-07-16",21.690001
"892","2010-07-19",22.5
"893","2010-07-20",22.75
"894","2010-07-21",22.6
"895","2010-07-22",22.719999
"896","2010-07-23",22.82
"897","2010-07-26",23.389999
"898","2010-07-27",23.440001
"899","2010-07-28",23.66
"900","2010-07-29",23.799999
"901","2010-07-30",24.280001
"902","2010-08-02",24.620001
"903","2010-08-03",23.440001
"904","2010-08-04",22.790001
"905","2010-08-05",22.59
"906","2010-08-06",22.74
"907","2010-08-09",23.030001
"908","2010-08-10",22.809999
"909","2010-08-11",22.309999
"910","2010-08-12",22.719999
"911","2010-08-13",23.01
"912","2010-08-16",22.9
"913","2010-08-17",23.17
"914","2010-08-18",23.299999
"915","2010-08-19",23.07
"916","2010-08-20",23.35
"917","2010-08-23",23.549999
"918","2010-08-24",24.049999
"919","2010-08-25",24.23
"920","2010-08-26",24.190001
"921","2010-08-27",24.6
"922","2010-08-30",24.27
"923","2010-08-31",23.93
"924","2010-09-01",23.799999
"925","2010-09-02",24.25
"926","2010-09-03",24.030001
"927","2010-09-07",24.99
"928","2010-09-08",25.5
"929","2010-09-09",25.68
"930","2010-09-10",26.35
"931","2010-09-13",26.34
"932","2010-09-14",25.870001
"933","2010-09-15",24.129999
"934","2010-09-16",24.549999
"935","2010-09-17",26.200001
"936","2010-09-20",25.690001
"937","2010-09-21",25
"938","2010-09-22",25.68
"939","2010-09-23",25.4
"940","2010-09-24",25.290001
"941","2010-09-27",24.870001
"942","2010-09-28",25.07
"943","2010-09-29",25
"944","2010-09-30",25.209999
"945","2010-10-01",25.469999
"946","2010-10-04",25.33
"947","2010-10-05",24.950001
"948","2010-10-06",25.25
"949","2010-10-07",25.27
"950","2010-10-08",25.17
"951","2010-10-11",25.610001
"952","2010-10-12",26.35
"953","2010-10-13",26.48
"954","2010-10-14",26.34
"955","2010-10-15",26.6
"956","2010-10-18",26.93
"957","2010-10-19",26.530001
"958","2010-10-20",26.92
"959","2010-10-21",27.33
"960","2010-10-22",27.59
"961","2010-10-25",27.889999
"962","2010-10-26",28.35
"963","2010-10-27",28.35
"964","2010-10-28",28.15
"965","2010-10-29",28.23
"966","2010-11-01",28.75
"967","2010-11-02",28.84
"968","2010-11-03",28.209999
"969","2010-11-04",27.35
"970","2010-11-05",27.469999
"971","2010-11-08",28.02
"972","2010-11-09",28.780001
"973","2010-11-10",29.889999
"974","2010-11-11",29.34
"975","2010-11-12",29.790001
"976","2010-11-15",30.469999
"977","2010-11-16",29.52
"978","2010-11-17",29
"979","2010-11-18",27.91
