"","date","LN"
"952","2020-04-24",49.110001
"953","2020-04-27",49.439999
"954","2020-04-28",49.139999
"955","2020-04-29",49.73
"956","2020-04-30",49.450001
"957","2020-05-01",49.529999
"958","2020-05-04",49.299999
"959","2020-05-05",49.830002
"960","2020-05-06",49.549999
"961","2020-05-07",49.779999
"962","2020-05-08",49.619999
"963","2020-05-11",49.119999
"964","2020-05-12",49.459999
"965","2020-05-13",49.740002
"966","2020-05-14",49.59
"967","2020-05-15",49.57
"968","2020-05-18",49.529999
"969","2020-05-19",49.470001
"970","2020-05-20",49.549999
"971","2020-05-21",49.57
"972","2020-05-22",49.639999
"973","2020-05-26",49.66
"974","2020-05-27",49.66
"975","2020-05-28",49.669998
"976","2020-05-29",49.84
"977","2020-06-01",49.93
"978","2020-06-02",49.540001
"979","2020-06-03",49.32
"980","2020-06-04",49.18
"981","2020-06-05",48.759998
"982","2020-06-08",49.459999
"983","2020-06-09",49.619999
"984","2020-06-10",49.84
"985","2020-06-11",49.919998
"986","2020-06-12",49.990002
"987","2020-06-15",49.790001
"988","2020-06-16",49.66
"989","2020-06-17",49.869999
"990","2020-06-18",50.09
"991","2020-06-19",49.939999
"992","2020-06-22",50.240002
"993","2020-06-23",50.580002
"994","2020-06-24",50.43
"995","2020-06-25",50.18
"996","2020-06-26",50.450001
"997","2020-06-29",50.110001
"998","2020-06-30",50.07
"999","2020-07-01",50.200001
"1000","2020-07-02",50.790001
"1001","2020-07-06",51.810001
"1002","2020-07-07",51.450001
"1003","2020-07-08",50.720001
"1004","2020-07-09",51.25
"1005","2020-07-10",51.580002
"1006","2020-07-13",51.490002
"1007","2020-07-14",51.639999
"1008","2020-07-15",52.169998
"1009","2020-07-16",51.279999
"1010","2020-07-17",51.5
"1011","2020-07-20",51.369999
"1012","2020-07-21",51.450001
"1013","2020-07-22",51.200001
"1014","2020-07-23",51.5
"1015","2020-07-24",51.669998
"1016","2020-07-27",52.450001
"1017","2020-07-28",52.91
"1018","2020-07-29",53.5
"1019","2020-07-30",53.310001
"1020","2020-07-31",52.540001
"1021","2020-08-03",52
"1022","2020-08-04",50.790001
"1023","2020-08-05",50.849998
"1024","2020-08-06",50.91
"1025","2020-08-07",51.110001
"1026","2020-08-10",51.080002
"1027","2020-08-11",50.560001
"1028","2020-08-12",50.509998
"1029","2020-08-13",50.73
"1030","2020-08-14",50.669998
"1031","2020-08-17",50.779999
"1032","2020-08-18",51.200001
"1033","2020-08-19",51.07
"1034","2020-08-20",51.189999
"1035","2020-08-21",51.16
"1036","2020-08-24",51.18
"1037","2020-08-25",51.009998
"1038","2020-08-26",51.220001
"1039","2020-08-27",50.740002
"1040","2020-08-28",51.02
"1041","2020-08-31",50.900002
"1042","2020-09-01",50.849998
"1043","2020-09-02",50.73
"1044","2020-09-03",50.66
"1045","2020-09-04",50.75
"1046","2020-09-08",50.709999
"1047","2020-09-09",50.639999
"1048","2020-09-10",50.599998
"1049","2020-09-11",50.669998
"1050","2020-09-14",50.709999
"1051","2020-09-15",50.810001
"1052","2020-09-16",50.970001
"1053","2020-09-17",51.16
"1054","2020-09-18",51.490002
"1055","2020-09-21",51.139999
"1056","2020-09-22",51.09
"1057","2020-09-23",50.91
"1058","2020-09-24",50.639999
"1059","2020-09-25",50.060001
"1060","2020-09-28",50.75
"1061","2020-09-29",50.91
"1062","2020-09-30",50.799999
"1063","2020-10-01",50.75
"1064","2020-10-02",51.029999
"1065","2020-10-05",50.639999
"1066","2020-10-06",51.139999
"1067","2020-10-07",51.029999
"1068","2020-10-08",51.009998
"1069","2020-10-09",51.169998
"1070","2020-10-12",51.23
"1071","2020-10-13",51.259998
"1072","2020-10-14",51.43
"1073","2020-10-15",51.290001
"1074","2020-10-16",50.950001
"1075","2020-10-19",50.799999
"1076","2020-10-20",50.939999
"1077","2020-10-21",51.189999
"1078","2020-10-22",51.389999
"1079","2020-10-23",51.349998
"1080","2020-10-26",51.02
"1081","2020-10-27",51.330002
"1082","2020-10-28",51.560001
"1083","2020-10-29",51.279999
"1084","2020-10-30",51.48
"1085","2020-11-02",51.25
"1086","2020-11-03",51.57
"1087","2020-11-04",51.580002
"1088","2020-11-05",51.869999
"1089","2020-11-06",52.150002
"1090","2020-11-09",51.310001
"1091","2020-11-10",51.009998
"1092","2020-11-11",50.830002
"1093","2020-11-12",51.025002
"1094","2020-11-13",51.48
"1095","2020-11-16",51.349998
"1096","2020-11-17",51.48
"1097","2020-11-18",51.66
"1098","2020-11-19",51.509998
"1099","2020-11-20",51.950001
"1100","2020-11-23",51.619999
"1101","2020-11-24",51.57
"1102","2020-11-25",51.57
"1103","2020-11-27",51.889999
