"","date","PETS"
"990","2010-12-06",18.01
"991","2010-12-07",18.1
"992","2010-12-08",18.02
"993","2010-12-09",18.08
"994","2010-12-10",18.219999
"995","2010-12-13",18.07
"996","2010-12-14",18.129999
"997","2010-12-15",18.23
"998","2010-12-16",18.299999
"999","2010-12-17",18.450001
"1000","2010-12-20",18.799999
"1001","2010-12-21",18.75
"1002","2010-12-22",18.67
"1003","2010-12-23",18.43
"1004","2010-12-27",18.59
"1005","2010-12-28",18.48
"1006","2010-12-29",18.33
"1007","2010-12-30",18.25
"1008","2010-12-31",17.809999
"1009","2011-01-03",17.889999
"1010","2011-01-04",15.97
"1011","2011-01-05",16.129999
"1012","2011-01-06",15.81
"1013","2011-01-07",15.58
"1014","2011-01-10",15.78
"1015","2011-01-11",15.65
"1016","2011-01-12",15.53
"1017","2011-01-13",15.61
"1018","2011-01-14",15.8
"1019","2011-01-18",15.77
"1020","2011-01-19",15.61
"1021","2011-01-20",15.6
"1022","2011-01-21",15.63
"1023","2011-01-24",14.91
"1024","2011-01-25",14.91
"1025","2011-01-26",15.29
"1026","2011-01-27",15.36
"1027","2011-01-28",14.91
"1028","2011-01-31",15.09
"1029","2011-02-01",15.05
"1030","2011-02-02",15.06
"1031","2011-02-03",14.72
"1032","2011-02-04",14.92
"1033","2011-02-07",15.3
"1034","2011-02-08",15.72
"1035","2011-02-09",15.38
"1036","2011-02-10",15.43
"1037","2011-02-11",15.39
"1038","2011-02-14",15.37
"1039","2011-02-15",14.92
"1040","2011-02-16",15.14
"1041","2011-02-17",15.09
"1042","2011-02-18",14.94
"1043","2011-02-22",14.72
"1044","2011-02-23",14.72
"1045","2011-02-24",14.63
"1046","2011-02-25",14.86
"1047","2011-02-28",14.89
"1048","2011-03-01",14.57
"1049","2011-03-02",14.82
"1050","2011-03-03",14.73
"1051","2011-03-04",14.77
"1052","2011-03-07",14.55
"1053","2011-03-08",14.8
"1054","2011-03-09",15.2
"1055","2011-03-10",14.94
"1056","2011-03-11",14.64
"1057","2011-03-14",14.39
"1058","2011-03-15",14.43
"1059","2011-03-16",14.49
"1060","2011-03-17",14.45
"1061","2011-03-18",14.68
"1062","2011-03-21",14.55
"1063","2011-03-22",14.49
"1064","2011-03-23",14.94
"1065","2011-03-24",15.1
"1066","2011-03-25",15.49
"1067","2011-03-28",15.45
"1068","2011-03-29",15.42
"1069","2011-03-30",15.72
"1070","2011-03-31",15.86
"1071","2011-04-01",15.74
"1072","2011-04-04",15.88
"1073","2011-04-05",15.89
"1074","2011-04-06",15.73
"1075","2011-04-07",15.59
"1076","2011-04-08",15.29
"1077","2011-04-11",15.26
"1078","2011-04-12",14.91
"1079","2011-04-13",14.8
"1080","2011-04-14",14.81
"1081","2011-04-15",14.89
"1082","2011-04-18",14.88
"1083","2011-04-19",14.8
"1084","2011-04-20",14.78
"1085","2011-04-21",14.74
"1086","2011-04-25",14.7
"1087","2011-04-26",14.84
"1088","2011-04-27",15.05
"1089","2011-04-28",15.17
"1090","2011-04-29",15.09
"1091","2011-05-02",14.74
"1092","2011-05-03",14.66
"1093","2011-05-04",14.78
"1094","2011-05-05",14.63
"1095","2011-05-06",14.72
"1096","2011-05-09",13.14
"1097","2011-05-10",12.96
"1098","2011-05-11",13.19
"1099","2011-05-12",12.85
"1100","2011-05-13",12.75
"1101","2011-05-16",12.72
"1102","2011-05-17",12.79
"1103","2011-05-18",12.93
"1104","2011-05-19",12.96
"1105","2011-05-20",12.99
"1106","2011-05-23",12.78
"1107","2011-05-24",12.77
"1108","2011-05-25",12.57
"1109","2011-05-26",12.53
"1110","2011-05-27",12.65
"1111","2011-05-31",12.81
"1112","2011-06-01",12.4
"1113","2011-06-02",12.22
"1114","2011-06-03",11.85
"1115","2011-06-06",11.96
"1116","2011-06-07",12.26
"1117","2011-06-08",11.97
"1118","2011-06-09",11.92
"1119","2011-06-10",11.8
"1120","2011-06-13",11.53
"1121","2011-06-14",12.09
"1122","2011-06-15",11.91
"1123","2011-06-16",11.89
"1124","2011-06-17",11.89
"1125","2011-06-20",11.98
"1126","2011-06-21",11.99
"1127","2011-06-22",11.95
"1128","2011-06-23",11.99
"1129","2011-06-24",11.88
"1130","2011-06-27",11.78
"1131","2011-06-28",12
"1132","2011-06-29",11.79
"1133","2011-06-30",11.85
"1134","2011-07-01",11.7
"1135","2011-07-05",11.83
"1136","2011-07-06",11.59
"1137","2011-07-07",11.95
"1138","2011-07-08",12.28
"1139","2011-07-11",11.79
"1140","2011-07-12",12.01
"1141","2011-07-13",11.78
"1142","2011-07-14",11.69
"1143","2011-07-15",11.58
"1144","2011-07-18",10.76
"1145","2011-07-19",10.9
"1146","2011-07-20",11.16
"1147","2011-07-21",11.2
"1148","2011-07-22",11.28
"1149","2011-07-25",11.3
"1150","2011-07-26",11.3
"1151","2011-07-27",11.4
"1152","2011-07-28",11.21
"1153","2011-07-29",10.97
"1154","2011-08-01",10.82
"1155","2011-08-02",10.86
"1156","2011-08-03",10.81
"1157","2011-08-04",10.65
"1158","2011-08-05",10.36
"1159","2011-08-08",9.7
"1160","2011-08-09",10.37
"1161","2011-08-10",9.46
"1162","2011-08-11",10.14
"1163","2011-08-12",10.07
"1164","2011-08-15",10.03
"1165","2011-08-16",9.88
"1166","2011-08-17",10.09
"1167","2011-08-18",9.96
"1168","2011-08-19",9.88
"1169","2011-08-22",10.11
"1170","2011-08-23",10.05
"1171","2011-08-24",10.25
"1172","2011-08-25",9.93
"1173","2011-08-26",10
"1174","2011-08-29",10.31
"1175","2011-08-30",10.33
"1176","2011-08-31",10.13
"1177","2011-09-01",9.94
"1178","2011-09-02",9.7
"1179","2011-09-06",9.67
"1180","2011-09-07",10
"1181","2011-09-08",9.88
"1182","2011-09-09",9.6
"1183","2011-09-12",9.58
"1184","2011-09-13",9.63
"1185","2011-09-14",10.05
"1186","2011-09-15",9.99
"1187","2011-09-16",9.78
"1188","2011-09-19",9.78
"1189","2011-09-20",9.65
"1190","2011-09-21",9.11
"1191","2011-09-22",8.91
"1192","2011-09-23",9.1
"1193","2011-09-26",9.39
"1194","2011-09-27",9.21
"1195","2011-09-28",9.05
"1196","2011-09-29",9.16
"1197","2011-09-30",9
"1198","2011-10-03",8.57
"1199","2011-10-04",9.18
"1200","2011-10-05",9.24
"1201","2011-10-06",9.55
"1202","2011-10-07",9.11
"1203","2011-10-10",9.44
"1204","2011-10-11",9.39
"1205","2011-10-12",9.39
"1206","2011-10-13",9.47
"1207","2011-10-14",9.63
"1208","2011-10-17",9.31
"1209","2011-10-18",9.35
"1210","2011-10-19",9.27
"1211","2011-10-20",9.29
"1212","2011-10-21",9.29
"1213","2011-10-24",9.62
"1214","2011-10-25",9.92
"1215","2011-10-26",10.06
"1216","2011-10-27",10.55
"1217","2011-10-28",10.29
"1218","2011-10-31",9.97
"1219","2011-11-01",9.7
"1220","2011-11-02",9.89
"1221","2011-11-03",9.99
"1222","2011-11-04",9.95
"1223","2011-11-07",9.88
"1224","2011-11-08",9.9
"1225","2011-11-09",9.6
"1226","2011-11-10",9.6
"1227","2011-11-11",9.74
"1228","2011-11-14",9.54
"1229","2011-11-15",9.69
"1230","2011-11-16",9.49
"1231","2011-11-17",9.43
"1232","2011-11-18",9.38
"1233","2011-11-21",9.18
"1234","2011-11-22",9.1
"1235","2011-11-23",9.06
"1236","2011-11-25",8.96
"1237","2011-11-28",9.22
"1238","2011-11-29",9.17
"1239","2011-11-30",9.32
"1240","2011-12-01",9.23
"1241","2011-12-02",9.24
"1242","2011-12-05",9.17
"1243","2011-12-06",9.25
"1244","2011-12-07",9.34
"1245","2011-12-08",9.31
"1246","2011-12-09",9.76
"1247","2011-12-12",10.05
"1248","2011-12-13",9.95
"1249","2011-12-14",9.68
"1250","2011-12-15",9.91
"1251","2011-12-16",9.84
"1252","2011-12-19",9.57
"1253","2011-12-20",10.11
"1254","2011-12-21",10.11
"1255","2011-12-22",10.16
"1256","2011-12-23",10.12
"1257","2011-12-27",10.25
"1258","2011-12-28",10.01
"1259","2011-12-29",10.28
"1260","2011-12-30",10.38
"1261","2012-01-03",10.46
"1262","2012-01-04",10.17
"1263","2012-01-05",10.34
"1264","2012-01-06",10.45
"1265","2012-01-09",10.55
"1266","2012-01-10",10.51
"1267","2012-01-11",10.55
"1268","2012-01-12",10.59
"1269","2012-01-13",10.82
"1270","2012-01-17",10.96
"1271","2012-01-18",11
"1272","2012-01-19",11.08
"1273","2012-01-20",11.27
"1274","2012-01-23",12.51
"1275","2012-01-24",12.62
"1276","2012-01-25",12.22
"1277","2012-01-26",12.1
"1278","2012-01-27",12.08
"1279","2012-01-30",12.54
"1280","2012-01-31",12.48
"1281","2012-02-01",12.52
"1282","2012-02-02",12.72
"1283","2012-02-03",12.62
"1284","2012-02-06",12.36
"1285","2012-02-07",12.34
"1286","2012-02-08",12.11
"1287","2012-02-09",12.12
"1288","2012-02-10",12.08
"1289","2012-02-13",12.13
"1290","2012-02-14",11.97
"1291","2012-02-15",11.67
"1292","2012-02-16",11.69
"1293","2012-02-17",12
"1294","2012-02-21",12.07
"1295","2012-02-22",12.24
"1296","2012-02-23",12.63
"1297","2012-02-24",12.44
"1298","2012-02-27",12.34
"1299","2012-02-28",12.49
"1300","2012-02-29",12.18
"1301","2012-03-01",11.99
"1302","2012-03-02",11.66
"1303","2012-03-05",11.78
"1304","2012-03-06",11.6
"1305","2012-03-07",11.73
"1306","2012-03-08",11.79
"1307","2012-03-09",11.95
"1308","2012-03-12",11.56
"1309","2012-03-13",11.96
"1310","2012-03-14",11.78
"1311","2012-03-15",11.95
"1312","2012-03-16",11.72
"1313","2012-03-19",11.85
"1314","2012-03-20",11.77
"1315","2012-03-21",11.69
"1316","2012-03-22",11.91
"1317","2012-03-23",11.81
"1318","2012-03-26",11.88
"1319","2012-03-27",11.98
"1320","2012-03-28",12.05
"1321","2012-03-29",12.33
"1322","2012-03-30",12.38
"1323","2012-04-02",13.05
"1324","2012-04-03",13.37
"1325","2012-04-04",13.38
"1326","2012-04-05",13.15
"1327","2012-04-09",12.8
"1328","2012-04-10",12.58
"1329","2012-04-11",13.1
"1330","2012-04-12",13.13
"1331","2012-04-13",13.01
"1332","2012-04-16",13.2
"1333","2012-04-17",13.39
"1334","2012-04-18",13.33
"1335","2012-04-19",12.92
"1336","2012-04-20",13.11
"1337","2012-04-23",12.88
"1338","2012-04-24",12.94
"1339","2012-04-25",12.99
"1340","2012-04-26",13.36
"1341","2012-04-27",13.46
"1342","2012-04-30",13.47
"1343","2012-05-01",13.08
"1344","2012-05-02",13.09
"1345","2012-05-03",13.05
"1346","2012-05-04",13.76
"1347","2012-05-07",11.07
"1348","2012-05-08",11.11
"1349","2012-05-09",11.42
"1350","2012-05-10",11.32
"1351","2012-05-11",11.57
"1352","2012-05-14",11.4
"1353","2012-05-15",11.37
"1354","2012-05-16",11.42
"1355","2012-05-17",11.21
"1356","2012-05-18",11.55
"1357","2012-05-21",11.54
"1358","2012-05-22",11.47
"1359","2012-05-23",11.57
"1360","2012-05-24",11.71
"1361","2012-05-25",11.88
"1362","2012-05-29",11.47
"1363","2012-05-30",11.24
"1364","2012-05-31",11.41
"1365","2012-06-01",11.17
"1366","2012-06-04",11.61
"1367","2012-06-05",11.75
"1368","2012-06-06",12.03
"1369","2012-06-07",11.98
"1370","2012-06-08",12
"1371","2012-06-11",11.74
"1372","2012-06-12",11.96
"1373","2012-06-13",11.68
"1374","2012-06-14",11.67
"1375","2012-06-15",11.78
"1376","2012-06-18",11.8
"1377","2012-06-19",11.96
"1378","2012-06-20",11.98
"1379","2012-06-21",11.72
"1380","2012-06-22",12.03
"1381","2012-06-25",11.97
"1382","2012-06-26",11.83
"1383","2012-06-27",11.98
"1384","2012-06-28",11.9
"1385","2012-06-29",12.16
"1386","2012-07-02",12.35
"1387","2012-07-03",12.21
"1388","2012-07-05",12.23
"1389","2012-07-06",12.17
"1390","2012-07-09",12.05
"1391","2012-07-10",11.94
"1392","2012-07-11",11.99
"1393","2012-07-12",11.61
"1394","2012-07-13",11.5
"1395","2012-07-16",11.4
"1396","2012-07-17",11.55
"1397","2012-07-18",11.27
"1398","2012-07-19",11.41
"1399","2012-07-20",11.26
"1400","2012-07-23",9.64
"1401","2012-07-24",9.43
"1402","2012-07-25",9.36
"1403","2012-07-26",9.36
"1404","2012-07-27",9.7
"1405","2012-07-30",9.79
"1406","2012-07-31",9.72
"1407","2012-08-01",9.6
"1408","2012-08-02",9.5
"1409","2012-08-03",9.63
"1410","2012-08-06",9.64
"1411","2012-08-07",9.71
"1412","2012-08-08",9.75
"1413","2012-08-09",9.72
"1414","2012-08-10",9.65
"1415","2012-08-13",9.61
"1416","2012-08-14",9.64
"1417","2012-08-15",9.75
"1418","2012-08-16",9.76
"1419","2012-08-17",9.92
"1420","2012-08-20",9.96
"1421","2012-08-21",9.72
"1422","2012-08-22",9.8
"1423","2012-08-23",9.64
"1424","2012-08-24",9.8
"1425","2012-08-27",9.89
"1426","2012-08-28",9.97
"1427","2012-08-29",10.29
"1428","2012-08-30",10.2
"1429","2012-08-31",10.28
"1430","2012-09-04",10.21
"1431","2012-09-05",10.27
"1432","2012-09-06",10.46
"1433","2012-09-07",10.55
"1434","2012-09-10",10.66
"1435","2012-09-11",10.84
"1436","2012-09-12",10.79
"1437","2012-09-13",10.64
"1438","2012-09-14",10.63
"1439","2012-09-17",10.01
"1440","2012-09-18",9.89
"1441","2012-09-19",9.71
"1442","2012-09-20",9.84
"1443","2012-09-21",9.83
"1444","2012-09-24",9.92
"1445","2012-09-25",9.79
"1446","2012-09-26",9.76
"1447","2012-09-27",10.02
"1448","2012-09-28",10.04
"1449","2012-10-01",10.08
"1450","2012-10-02",10.28
"1451","2012-10-03",10.23
"1452","2012-10-04",10.42
"1453","2012-10-05",10.4
"1454","2012-10-08",10.52
"1455","2012-10-09",10.33
"1456","2012-10-10",9.99
"1457","2012-10-11",9.95
"1458","2012-10-12",10.15
"1459","2012-10-15",10.2
"1460","2012-10-16",10.42
"1461","2012-10-17",10.61
"1462","2012-10-18",10.25
"1463","2012-10-19",10.11
"1464","2012-10-22",11.15
"1465","2012-10-23",10.81
"1466","2012-10-24",10.63
"1467","2012-10-25",10.58
"1468","2012-10-26",10.75
"1469","2012-10-31",10.9
"1470","2012-11-01",10.97
"1471","2012-11-02",11.08
"1472","2012-11-05",11.06
"1473","2012-11-06",10.94
"1474","2012-11-07",10.7
"1475","2012-11-08",10.51
"1476","2012-11-09",10.55
"1477","2012-11-12",10.37
"1478","2012-11-13",10.16
"1479","2012-11-14",10.05
"1480","2012-11-15",10.25
"1481","2012-11-16",10.44
"1482","2012-11-19",10.82
"1483","2012-11-20",10.88
"1484","2012-11-21",10.95
"1485","2012-11-23",11.1
"1486","2012-11-26",11.04
"1487","2012-11-27",11.14
"1488","2012-11-28",11.14
"1489","2012-11-29",11.57
"1490","2012-11-30",11.54
"1491","2012-12-03",11.55
"1492","2012-12-04",12.05
"1493","2012-12-05",12.24
"1494","2012-12-06",12.28
"1495","2012-12-07",12.39
"1496","2012-12-10",12.24
"1497","2012-12-11",12.26
"1498","2012-12-12",11.36
"1499","2012-12-13",11.12
"1500","2012-12-14",11.29
"1501","2012-12-17",11.31
"1502","2012-12-18",11.46
"1503","2012-12-19",11.36
"1504","2012-12-20",11.52
"1505","2012-12-21",11.34
"1506","2012-12-24",11.38
"1507","2012-12-26",10.9
"1508","2012-12-27",10.84
"1509","2012-12-28",10.85
"1510","2012-12-31",11.1
"1511","2013-01-02",11.39
"1512","2013-01-03",11.35
"1513","2013-01-04",11.4
"1514","2013-01-07",11.81
"1515","2013-01-08",11.58
"1516","2013-01-09",11.46
"1517","2013-01-10",11.4
"1518","2013-01-11",11.35
"1519","2013-01-14",11.46
"1520","2013-01-15",11.26
"1521","2013-01-16",11.14
"1522","2013-01-17",11.09
"1523","2013-01-18",11.53
"1524","2013-01-22",11.93
"1525","2013-01-23",12.34
"1526","2013-01-24",12.4
"1527","2013-01-25",12.28
"1528","2013-01-28",12.74
"1529","2013-01-29",12.92
"1530","2013-01-30",13.06
"1531","2013-01-31",13.04
"1532","2013-02-01",12.91
"1533","2013-02-04",13.14
"1534","2013-02-05",13.3
"1535","2013-02-06",13.06
"1536","2013-02-07",12.95
"1537","2013-02-08",13.1
"1538","2013-02-11",13
"1539","2013-02-12",13.05
"1540","2013-02-13",13.11
"1541","2013-02-14",13.11
"1542","2013-02-15",12.98
"1543","2013-02-19",13.22
"1544","2013-02-20",13.32
"1545","2013-02-21",12.95
"1546","2013-02-22",13.03
"1547","2013-02-25",12.81
"1548","2013-02-26",12.84
"1549","2013-02-27",12.65
"1550","2013-02-28",12.65
"1551","2013-03-01",12.95
"1552","2013-03-04",13.04
"1553","2013-03-05",13.29
"1554","2013-03-06",13.56
"1555","2013-03-07",12.66
"1556","2013-03-08",13
"1557","2013-03-11",13.53
"1558","2013-03-12",13.76
"1559","2013-03-13",14.04
"1560","2013-03-14",14.37
"1561","2013-03-15",14.31
"1562","2013-03-18",14.32
"1563","2013-03-19",14.06
"1564","2013-03-20",14.06
"1565","2013-03-21",13.82
"1566","2013-03-22",13.64
"1567","2013-03-25",13.5
"1568","2013-03-26",13.5
"1569","2013-03-27",13.51
"1570","2013-03-28",13.42
"1571","2013-04-01",13.72
"1572","2013-04-02",13.5
"1573","2013-04-03",13.34
"1574","2013-04-04",13.17
"1575","2013-04-05",13.55
"1576","2013-04-08",13.36
"1577","2013-04-09",12.82
"1578","2013-04-10",12.75
"1579","2013-04-11",12.87
"1580","2013-04-12",12.86
"1581","2013-04-15",12.37
"1582","2013-04-16",12.75
"1583","2013-04-17",12.64
"1584","2013-04-18",12.64
"1585","2013-04-19",12.8
"1586","2013-04-22",12.98
"1587","2013-04-23",12.98
"1588","2013-04-24",12.81
"1589","2013-04-25",12.85
"1590","2013-04-26",12.82
"1591","2013-04-29",12.72
"1592","2013-04-30",12.5
"1593","2013-05-01",12.64
"1594","2013-05-02",12.71
"1595","2013-05-03",13.19
"1596","2013-05-06",12.91
"1597","2013-05-07",13.12
"1598","2013-05-08",12.85
"1599","2013-05-09",12.98
"1600","2013-05-10",13.23
"1601","2013-05-13",12.99
"1602","2013-05-14",13.52
"1603","2013-05-15",13.18
"1604","2013-05-16",13.15
"1605","2013-05-17",13.16
"1606","2013-05-20",12.94
"1607","2013-05-21",13.31
"1608","2013-05-22",13.07
"1609","2013-05-23",13.07
"1610","2013-05-24",13.22
"1611","2013-05-28",13.29
"1612","2013-05-29",13.23
"1613","2013-05-30",13.18
"1614","2013-05-31",13.39
"1615","2013-06-03",13.61
"1616","2013-06-04",13.73
"1617","2013-06-05",13.34
"1618","2013-06-06",13.6
"1619","2013-06-07",13.31
"1620","2013-06-10",13.31
"1621","2013-06-11",13.08
"1622","2013-06-12",12.99
"1623","2013-06-13",12.88
"1624","2013-06-14",12.78
"1625","2013-06-17",13.27
"1626","2013-06-18",13.39
"1627","2013-06-19",13.33
"1628","2013-06-20",12.87
"1629","2013-06-21",12.86
"1630","2013-06-24",12.57
"1631","2013-06-25",12.51
"1632","2013-06-26",12.53
"1633","2013-06-27",12.73
"1634","2013-06-28",12.6
"1635","2013-07-01",12.85
"1636","2013-07-02",12.82
"1637","2013-07-03",12.87
"1638","2013-07-05",13.07
"1639","2013-07-08",13.29
"1640","2013-07-09",13.46
"1641","2013-07-10",14.16
"1642","2013-07-11",14.45
"1643","2013-07-12",14.14
"1644","2013-07-15",13.88
"1645","2013-07-16",13.39
"1646","2013-07-17",14
"1647","2013-07-18",14.21
"1648","2013-07-19",15.11
"1649","2013-07-22",17.17
"1650","2013-07-23",17.030001
"1651","2013-07-24",17.120001
"1652","2013-07-25",16.889999
"1653","2013-07-26",16.75
"1654","2013-07-29",16.360001
"1655","2013-07-30",16.57
"1656","2013-07-31",16.75
"1657","2013-08-01",16.93
"1658","2013-08-02",16.780001
"1659","2013-08-05",16.629999
"1660","2013-08-06",16.43
"1661","2013-08-07",16.32
"1662","2013-08-08",16.07
"1663","2013-08-09",16.15
"1664","2013-08-12",16
"1665","2013-08-13",16.139999
"1666","2013-08-14",16.01
"1667","2013-08-15",15.68
"1668","2013-08-16",15.36
"1669","2013-08-19",15.15
"1670","2013-08-20",15.49
"1671","2013-08-21",15.29
"1672","2013-08-22",15.3
"1673","2013-08-23",15.25
"1674","2013-08-26",15.6
"1675","2013-08-27",15.03
"1676","2013-08-28",14.94
"1677","2013-08-29",15.65
"1678","2013-08-30",15.27
"1679","2013-09-03",15.46
"1680","2013-09-04",15.37
"1681","2013-09-05",15.41
"1682","2013-09-06",15.46
"1683","2013-09-09",15.83
"1684","2013-09-10",16.559999
"1685","2013-09-11",16.75
"1686","2013-09-12",16.700001
"1687","2013-09-13",16.959999
"1688","2013-09-16",16.57
"1689","2013-09-17",16.139999
"1690","2013-09-18",16.1
"1691","2013-09-19",16.02
"1692","2013-09-20",16.450001
"1693","2013-09-23",16.16
"1694","2013-09-24",16.59
"1695","2013-09-25",16.58
"1696","2013-09-26",16.700001
"1697","2013-09-27",16.379999
"1698","2013-09-30",16.280001
"1699","2013-10-01",16.940001
"1700","2013-10-02",16.66
"1701","2013-10-03",16.18
"1702","2013-10-04",16.6
"1703","2013-10-07",16.200001
"1704","2013-10-08",15.77
"1705","2013-10-09",16
"1706","2013-10-10",16.370001
"1707","2013-10-11",16.48
"1708","2013-10-14",16.58
"1709","2013-10-15",16.48
"1710","2013-10-16",16.299999
"1711","2013-10-17",16.27
"1712","2013-10-18",16.860001
"1713","2013-10-21",15.21
"1714","2013-10-22",15.13
"1715","2013-10-23",14.62
"1716","2013-10-24",14.58
"1717","2013-10-25",14.84
"1718","2013-10-28",14.7
"1719","2013-10-29",14.92
"1720","2013-10-30",14.83
"1721","2013-10-31",14.84
"1722","2013-11-01",14.83
"1723","2013-11-04",14.98
"1724","2013-11-05",14.83
"1725","2013-11-06",14.75
"1726","2013-11-07",14.62
"1727","2013-11-08",14.71
"1728","2013-11-11",14.66
"1729","2013-11-12",14.81
"1730","2013-11-13",15.04
"1731","2013-11-14",15.31
"1732","2013-11-15",15.31
"1733","2013-11-18",15.42
"1734","2013-11-19",15.42
"1735","2013-11-20",15.3
"1736","2013-11-21",15.45
"1737","2013-11-22",15.34
"1738","2013-11-25",15.32
"1739","2013-11-26",15.52
"1740","2013-11-27",15.49
"1741","2013-11-29",15.78
"1742","2013-12-02",15.22
"1743","2013-12-03",15.19
"1744","2013-12-04",15.66
"1745","2013-12-05",15.42
"1746","2013-12-06",15.59
"1747","2013-12-09",15.48
"1748","2013-12-10",15.6
"1749","2013-12-11",15.5
"1750","2013-12-12",15.37
"1751","2013-12-13",15.41
"1752","2013-12-16",15.69
"1753","2013-12-17",15.73
"1754","2013-12-18",15.87
"1755","2013-12-19",15.85
"1756","2013-12-20",16.379999
"1757","2013-12-23",16.530001
"1758","2013-12-24",16.610001
"1759","2013-12-26",16.629999
"1760","2013-12-27",16.370001
"1761","2013-12-30",16.48
"1762","2013-12-31",16.629999
"1763","2014-01-02",16.65
"1764","2014-01-03",16.35
"1765","2014-01-06",16
"1766","2014-01-07",16.08
"1767","2014-01-08",15.71
"1768","2014-01-09",15.59
"1769","2014-01-10",15.74
"1770","2014-01-13",15.75
"1771","2014-01-14",15.65
"1772","2014-01-15",15.57
"1773","2014-01-16",15.49
"1774","2014-01-17",15.27
"1775","2014-01-21",14.37
"1776","2014-01-22",13.44
"1777","2014-01-23",13.3
"1778","2014-01-24",13.05
"1779","2014-01-27",13
"1780","2014-01-28",13.2
"1781","2014-01-29",13
"1782","2014-01-30",12.93
"1783","2014-01-31",13.23
"1784","2014-02-03",12.74
"1785","2014-02-04",12.74
"1786","2014-02-05",12.62
"1787","2014-02-06",13.07
"1788","2014-02-07",13.3
"1789","2014-02-10",12.89
"1790","2014-02-11",13.41
"1791","2014-02-12",13.37
"1792","2014-02-13",13.58
"1793","2014-02-14",13.59
"1794","2014-02-18",13.46
"1795","2014-02-19",13.14
"1796","2014-02-20",13.22
"1797","2014-02-21",13.4
"1798","2014-02-24",13.17
"1799","2014-02-25",13.26
"1800","2014-02-26",13.46
"1801","2014-02-27",13.6
"1802","2014-02-28",13.8
"1803","2014-03-03",13.9
"1804","2014-03-04",14.26
"1805","2014-03-05",14.35
"1806","2014-03-06",14.35
"1807","2014-03-07",14.25
"1808","2014-03-10",14.05
"1809","2014-03-11",13.72
"1810","2014-03-12",13.66
"1811","2014-03-13",13.3
"1812","2014-03-14",13.1
"1813","2014-03-17",13.25
"1814","2014-03-18",13.09
"1815","2014-03-19",13.18
"1816","2014-03-20",13.35
"1817","2014-03-21",13.32
"1818","2014-03-24",13.17
"1819","2014-03-25",13.16
"1820","2014-03-26",13.14
"1821","2014-03-27",12.92
"1822","2014-03-28",13.1
"1823","2014-03-31",13.41
"1824","2014-04-01",13.31
"1825","2014-04-02",13.47
"1826","2014-04-03",13.36
"1827","2014-04-04",12.93
"1828","2014-04-07",12.94
"1829","2014-04-08",13.25
"1830","2014-04-09",13.29
"1831","2014-04-10",12.89
"1832","2014-04-11",12.79
"1833","2014-04-14",12.91
"1834","2014-04-15",12.89
"1835","2014-04-16",12.95
"1836","2014-04-17",13.15
"1837","2014-04-21",13.28
"1838","2014-04-22",13.42
"1839","2014-04-23",12.95
"1840","2014-04-24",13.1
"1841","2014-04-25",12.9
"1842","2014-04-28",12.89
"1843","2014-04-29",12.72
"1844","2014-04-30",13.09
"1845","2014-05-01",12.87
"1846","2014-05-02",12.66
"1847","2014-05-05",13.02
"1848","2014-05-06",12.86
"1849","2014-05-07",12.78
"1850","2014-05-08",12.63
"1851","2014-05-09",13
"1852","2014-05-12",13.34
"1853","2014-05-13",13.32
"1854","2014-05-14",12.82
"1855","2014-05-15",13.09
"1856","2014-05-16",13.35
"1857","2014-05-19",13.47
"1858","2014-05-20",13.3
"1859","2014-05-21",13.14
"1860","2014-05-22",13.48
"1861","2014-05-23",13.39
"1862","2014-05-27",13.48
"1863","2014-05-28",13.44
"1864","2014-05-29",13.39
"1865","2014-05-30",13.3
"1866","2014-06-02",13.33
"1867","2014-06-03",13.28
"1868","2014-06-04",13.37
"1869","2014-06-05",13.73
"1870","2014-06-06",13.7
"1871","2014-06-09",13.8
"1872","2014-06-10",13.8
"1873","2014-06-11",13.57
"1874","2014-06-12",13.42
"1875","2014-06-13",13.3
"1876","2014-06-16",13.31
"1877","2014-06-17",13.35
"1878","2014-06-18",13.39
"1879","2014-06-19",13.36
"1880","2014-06-20",13.25
"1881","2014-06-23",13.21
"1882","2014-06-24",13.14
"1883","2014-06-25",13.16
"1884","2014-06-26",13.04
"1885","2014-06-27",13.27
"1886","2014-06-30",13.48
"1887","2014-07-01",13.38
"1888","2014-07-02",13.51
"1889","2014-07-03",13.78
"1890","2014-07-07",13.62
"1891","2014-07-08",13.51
"1892","2014-07-09",13.55
"1893","2014-07-10",13.37
"1894","2014-07-11",13.44
"1895","2014-07-14",13.56
"1896","2014-07-15",13.56
"1897","2014-07-16",13.4
"1898","2014-07-17",13.24
"1899","2014-07-18",13.52
"1900","2014-07-21",14.11
"1901","2014-07-22",14.19
"1902","2014-07-23",14.24
"1903","2014-07-24",13.96
"1904","2014-07-25",14.04
"1905","2014-07-28",13.85
"1906","2014-07-29",13.82
"1907","2014-07-30",13.98
"1908","2014-07-31",13.7
"1909","2014-08-01",13.7
"1910","2014-08-04",13.81
"1911","2014-08-05",14
"1912","2014-08-06",13.99
"1913","2014-08-07",13.92
"1914","2014-08-08",14.13
"1915","2014-08-11",14.05
"1916","2014-08-12",13.89
"1917","2014-08-13",13.91
"1918","2014-08-14",14.05
"1919","2014-08-15",14.01
"1920","2014-08-18",14.29
"1921","2014-08-19",14.15
"1922","2014-08-20",14.24
