"","date","RADA"
"2881","2018-06-12",2.76
"2882","2018-06-13",2.82
"2883","2018-06-14",2.89
"2884","2018-06-15",2.9
"2885","2018-06-18",2.94
"2886","2018-06-19",2.89
"2887","2018-06-20",2.89
"2888","2018-06-21",2.89
"2889","2018-06-22",2.84
"2890","2018-06-25",2.78
"2891","2018-06-26",2.79
"2892","2018-06-27",2.78
"2893","2018-06-28",2.78
"2894","2018-06-29",3.08
"2895","2018-07-02",3
"2896","2018-07-03",2.97
"2897","2018-07-05",3
"2898","2018-07-06",3
"2899","2018-07-09",2.97
"2900","2018-07-10",3.08
"2901","2018-07-11",3.04
"2902","2018-07-12",3.08
"2903","2018-07-13",3.07
"2904","2018-07-16",3.1
"2905","2018-07-17",3.1
"2906","2018-07-18",3.11
"2907","2018-07-19",3.06
"2908","2018-07-20",3.1
"2909","2018-07-23",3.06
"2910","2018-07-24",2.98
"2911","2018-07-25",3.03
"2912","2018-07-26",3.04
"2913","2018-07-27",2.91
"2914","2018-07-30",2.9
"2915","2018-07-31",2.9
"2916","2018-08-01",2.83
"2917","2018-08-02",2.74
"2918","2018-08-03",2.75
"2919","2018-08-06",2.78
"2920","2018-08-07",2.75
"2921","2018-08-08",2.72
"2922","2018-08-09",2.65
"2923","2018-08-10",2.74
"2924","2018-08-13",2.75
"2925","2018-08-14",2.67
"2926","2018-08-15",2.54
"2927","2018-08-16",2.54
"2928","2018-08-17",2.52
"2929","2018-08-20",2.62
"2930","2018-08-21",2.62
"2931","2018-08-22",2.62
"2932","2018-08-23",2.57
"2933","2018-08-24",2.66
"2934","2018-08-27",2.7
"2935","2018-08-28",2.65
"2936","2018-08-29",2.59
"2937","2018-08-30",2.59
"2938","2018-08-31",2.65
"2939","2018-09-04",2.88
"2940","2018-09-05",2.93
"2941","2018-09-06",2.92
"2942","2018-09-07",2.93
"2943","2018-09-10",2.87
"2944","2018-09-11",2.89
"2945","2018-09-12",2.9
"2946","2018-09-13",2.97
"2947","2018-09-14",3
"2948","2018-09-17",3
"2949","2018-09-18",3.15
"2950","2018-09-19",3.13
"2951","2018-09-20",3.08
"2952","2018-09-21",3.09
"2953","2018-09-24",2.89
"2954","2018-09-25",2.95
"2955","2018-09-26",2.95
"2956","2018-09-27",2.98
"2957","2018-09-28",2.93
"2958","2018-10-01",2.94
"2959","2018-10-02",2.87
"2960","2018-10-03",2.89
"2961","2018-10-04",2.83
"2962","2018-10-05",2.86
"2963","2018-10-08",2.86
"2964","2018-10-09",2.81
"2965","2018-10-10",2.75
"2966","2018-10-11",2.62
"2967","2018-10-12",2.69
"2968","2018-10-15",2.78
"2969","2018-10-16",2.88
"2970","2018-10-17",2.92
"2971","2018-10-18",2.9
"2972","2018-10-19",2.95
"2973","2018-10-22",2.9
"2974","2018-10-23",2.87
"2975","2018-10-24",2.73
"2976","2018-10-25",2.82
"2977","2018-10-26",2.75
"2978","2018-10-29",2.79
"2979","2018-10-30",2.67
"2980","2018-10-31",2.82
"2981","2018-11-01",2.83
"2982","2018-11-02",2.84
"2983","2018-11-05",2.75
"2984","2018-11-06",2.77
"2985","2018-11-07",2.8
"2986","2018-11-08",2.77
"2987","2018-11-09",2.79
"2988","2018-11-12",2.86
"2989","2018-11-13",2.82
"2990","2018-11-14",2.9
"2991","2018-11-15",2.98
"2992","2018-11-16",2.97
"2993","2018-11-19",2.88
"2994","2018-11-20",2.84
"2995","2018-11-21",2.9
"2996","2018-11-23",2.89
"2997","2018-11-26",2.93
"2998","2018-11-27",2.9
"2999","2018-11-28",2.95
"3000","2018-11-29",2.96
"3001","2018-11-30",3.01
"3002","2018-12-03",3.11
"3003","2018-12-04",3.01
"3004","2018-12-06",3.1
"3005","2018-12-07",3.01
"3006","2018-12-10",2.98
"3007","2018-12-11",2.97
"3008","2018-12-12",2.98
"3009","2018-12-13",3
"3010","2018-12-14",2.99
"3011","2018-12-17",2.96
"3012","2018-12-18",2.83
"3013","2018-12-19",2.96
"3014","2018-12-20",2.87
"3015","2018-12-21",2.65
"3016","2018-12-24",2.58
"3017","2018-12-26",2.67
"3018","2018-12-27",2.63
"3019","2018-12-28",2.63
"3020","2018-12-31",2.58
"3021","2019-01-02",2.62
"3022","2019-01-03",2.58
"3023","2019-01-04",2.63
"3024","2019-01-07",2.63
"3025","2019-01-08",2.61
"3026","2019-01-09",2.59
"3027","2019-01-10",2.63
"3028","2019-01-11",2.58
"3029","2019-01-14",2.58
"3030","2019-01-15",2.63
"3031","2019-01-16",2.67
"3032","2019-01-17",2.65
"3033","2019-01-18",2.7
"3034","2019-01-22",2.62
"3035","2019-01-23",2.61
"3036","2019-01-24",2.67
"3037","2019-01-25",2.74
"3038","2019-01-28",2.68
"3039","2019-01-29",2.67
"3040","2019-01-30",2.68
"3041","2019-01-31",2.73
"3042","2019-02-01",2.83
"3043","2019-02-04",2.79
"3044","2019-02-05",2.75
"3045","2019-02-06",2.71
"3046","2019-02-07",2.71
"3047","2019-02-08",2.74
"3048","2019-02-11",2.69
"3049","2019-02-12",2.68
"3050","2019-02-13",2.62
"3051","2019-02-14",2.64
"3052","2019-02-15",2.6
"3053","2019-02-19",2.58
"3054","2019-02-20",2.64
"3055","2019-02-21",2.74
"3056","2019-02-22",2.8
"3057","2019-02-25",2.78
"3058","2019-02-26",2.7
"3059","2019-02-27",2.65
"3060","2019-02-28",2.79
"3061","2019-03-01",2.75
"3062","2019-03-04",2.82
"3063","2019-03-05",2.79
"3064","2019-03-06",2.8
"3065","2019-03-07",2.78
"3066","2019-03-08",2.76
"3067","2019-03-11",2.76
"3068","2019-03-12",2.76
"3069","2019-03-13",2.79
"3070","2019-03-14",2.8
"3071","2019-03-15",2.81
"3072","2019-03-18",2.79
"3073","2019-03-19",2.8
"3074","2019-03-20",2.79
"3075","2019-03-21",2.83
"3076","2019-03-22",2.82
"3077","2019-03-25",2.87
"3078","2019-03-26",2.88
"3079","2019-03-27",2.86
"3080","2019-03-28",2.96
"3081","2019-03-29",2.94
"3082","2019-04-01",3.04
"3083","2019-04-02",3
"3084","2019-04-03",3.06
"3085","2019-04-04",3.02
"3086","2019-04-05",3.05
"3087","2019-04-08",3.15
"3088","2019-04-09",3.23
"3089","2019-04-10",3.26
"3090","2019-04-11",3.3
"3091","2019-04-12",3.25
"3092","2019-04-15",3.27
"3093","2019-04-16",3.29
"3094","2019-04-17",3.2
"3095","2019-04-18",3.21
"3096","2019-04-22",3.24
"3097","2019-04-23",3.25
"3098","2019-04-24",3.23
"3099","2019-04-25",3.27
"3100","2019-04-26",3.3
"3101","2019-04-29",3.37
"3102","2019-04-30",3.47
"3103","2019-05-01",3.64
"3104","2019-05-02",3.51
"3105","2019-05-03",3.64
"3106","2019-05-06",3.69
"3107","2019-05-07",3.69
"3108","2019-05-08",3.71
"3109","2019-05-09",3.66
"3110","2019-05-10",3.59
"3111","2019-05-13",3.52
"3112","2019-05-14",3.7
"3113","2019-05-15",3.74
"3114","2019-05-16",3.78
"3115","2019-05-17",3.89
"3116","2019-05-20",3.89
"3117","2019-05-21",3.75
"3118","2019-05-22",3.64
"3119","2019-05-23",3.7
"3120","2019-05-24",3.81
"3121","2019-05-28",3.8
"3122","2019-05-29",3.64
"3123","2019-05-30",3.6
"3124","2019-05-31",3.6
"3125","2019-06-03",3.52
"3126","2019-06-04",3.56
"3127","2019-06-05",3.48
"3128","2019-06-06",3.36
"3129","2019-06-07",3.48
"3130","2019-06-10",3.52
"3131","2019-06-11",3.53
"3132","2019-06-12",3.42
"3133","2019-06-13",3.4
"3134","2019-06-14",3.35
"3135","2019-06-17",3.27
"3136","2019-06-18",3.37
"3137","2019-06-19",3.34
"3138","2019-06-20",3.36
"3139","2019-06-21",3.14
"3140","2019-06-24",3.28
"3141","2019-06-25",3.22
"3142","2019-06-26",3.31
"3143","2019-06-27",3.35
"3144","2019-06-28",3.29
"3145","2019-07-01",3.34
"3146","2019-07-02",3.33
"3147","2019-07-03",3.42
"3148","2019-07-05",3.52
"3149","2019-07-08",3.49
"3150","2019-07-09",3.59
"3151","2019-07-10",3.59
"3152","2019-07-11",3.53
"3153","2019-07-12",3.43
"3154","2019-07-15",3.38
"3155","2019-07-16",3.41
"3156","2019-07-17",3.39
"3157","2019-07-18",3.32
"3158","2019-07-19",3.37
"3159","2019-07-22",3.39
"3160","2019-07-23",3.4
"3161","2019-07-24",3.38
"3162","2019-07-25",3.41
"3163","2019-07-26",3.42
"3164","2019-07-29",3.4
"3165","2019-07-30",3.37
"3166","2019-07-31",3.41
"3167","2019-08-01",3.47
"3168","2019-08-02",3.38
"3169","2019-08-05",3.52
"3170","2019-08-06",3.74
"3171","2019-08-07",3.68
"3172","2019-08-08",3.75
"3173","2019-08-09",3.61
"3174","2019-08-12",3.87
"3175","2019-08-13",4.19
"3176","2019-08-14",4.28
"3177","2019-08-15",4.03
"3178","2019-08-16",4.07
"3179","2019-08-19",4.08
"3180","2019-08-20",4.78
"3181","2019-08-21",4.84
"3182","2019-08-22",4.58
"3183","2019-08-23",4.77
"3184","2019-08-26",4.83
"3185","2019-08-27",4.7
"3186","2019-08-28",4.65
"3187","2019-08-29",4.81
"3188","2019-08-30",4.87
"3189","2019-09-03",4.8
"3190","2019-09-04",4.84
"3191","2019-09-05",4.89
"3192","2019-09-06",5.18
"3193","2019-09-09",5.33
"3194","2019-09-10",4.96
"3195","2019-09-11",4.87
"3196","2019-09-12",4.68
"3197","2019-09-13",4.79
"3198","2019-09-16",5.51
"3199","2019-09-17",5.57
"3200","2019-09-18",5.17
"3201","2019-09-19",5.17
"3202","2019-09-20",5.27
"3203","2019-09-23",5.31
"3204","2019-09-24",5.08
"3205","2019-09-25",5.17
"3206","2019-09-26",5.1
"3207","2019-09-27",4.87
"3208","2019-09-30",4.76
"3209","2019-10-01",4.66
"3210","2019-10-02",4.69
"3211","2019-10-03",4.79
"3212","2019-10-04",4.91
"3213","2019-10-07",4.97
"3214","2019-10-08",4.9
"3215","2019-10-09",4.72
"3216","2019-10-10",5.05
"3217","2019-10-11",5.12
"3218","2019-10-14",4.94
"3219","2019-10-15",5.29
"3220","2019-10-16",5.46
"3221","2019-10-17",5.61
"3222","2019-10-18",5.46
"3223","2019-10-21",5.48
"3224","2019-10-22",5.46
"3225","2019-10-23",5.45
"3226","2019-10-24",5.46
"3227","2019-10-25",5.51
"3228","2019-10-28",5.43
"3229","2019-10-29",5.15
"3230","2019-10-30",5.27
"3231","2019-10-31",5.1
"3232","2019-11-01",5.03
"3233","2019-11-04",5.55
"3234","2019-11-05",5.54
"3235","2019-11-06",5.36
"3236","2019-11-07",5.14
"3237","2019-11-08",5.14
"3238","2019-11-11",5.08
"3239","2019-11-12",5.18
"3240","2019-11-13",5.18
"3241","2019-11-14",5.16
"3242","2019-11-15",5.25
"3243","2019-11-18",5.16
"3244","2019-11-19",5.23
"3245","2019-11-20",5.17
"3246","2019-11-21",5.13
"3247","2019-11-22",5.03
"3248","2019-11-25",5.2
"3249","2019-11-26",5.31
"3250","2019-11-27",5.45
"3251","2019-11-29",5.44
"3252","2019-12-02",5.18
"3253","2019-12-03",5.14
"3254","2019-12-04",5.06
"3255","2019-12-05",4.98
"3256","2019-12-06",5.25
"3257","2019-12-09",5.25
"3258","2019-12-10",5.35
"3259","2019-12-11",5.29
"3260","2019-12-12",5.24
"3261","2019-12-13",5.37
"3262","2019-12-16",5.59
"3263","2019-12-17",5.42
"3264","2019-12-18",5.3
"3265","2019-12-19",5.18
"3266","2019-12-20",5.15
"3267","2019-12-23",5.44
"3268","2019-12-24",5.41
"3269","2019-12-26",5.45
"3270","2019-12-27",5.35
"3271","2019-12-30",5.37
"3272","2019-12-31",5.19
"3273","2020-01-02",5.22
"3274","2020-01-03",5.58
"3275","2020-01-06",6.49
"3276","2020-01-07",6.29
"3277","2020-01-08",6.01
"3278","2020-01-09",5.97
"3279","2020-01-10",6.17
"3280","2020-01-13",6.48
"3281","2020-01-14",6.32
"3282","2020-01-15",6.48
"3283","2020-01-16",6.75
"3284","2020-01-17",6.64
"3285","2020-01-21",6.45
"3286","2020-01-22",6.32
"3287","2020-01-23",6.39
"3288","2020-01-24",6.25
"3289","2020-01-27",6.06
"3290","2020-01-28",6.1
"3291","2020-01-29",6.03
"3292","2020-01-30",5.82
"3293","2020-01-31",5.85
"3294","2020-02-03",5.82
"3295","2020-02-04",5.96
"3296","2020-02-05",5.85
"3297","2020-02-06",5.97
"3298","2020-02-07",5.78
"3299","2020-02-10",5.95
"3300","2020-02-11",5.96
"3301","2020-02-12",6.08
"3302","2020-02-13",5.94
"3303","2020-02-14",6.05
"3304","2020-02-18",6.05
"3305","2020-02-19",5.88
"3306","2020-02-20",5.74
"3307","2020-02-21",5.63
"3308","2020-02-24",5.47
"3309","2020-02-25",5.09
"3310","2020-02-26",5.1
"3311","2020-02-27",4.97
"3312","2020-02-28",4.96
"3313","2020-03-02",5
"3314","2020-03-03",4.73
"3315","2020-03-04",4.93
"3316","2020-03-05",4.93
"3317","2020-03-06",4.77
"3318","2020-03-09",4.2
"3319","2020-03-10",4.54
"3320","2020-03-11",4.16
"3321","2020-03-12",3.72
"3322","2020-03-13",3.64
"3323","2020-03-16",2.98
"3324","2020-03-17",2.94
"3325","2020-03-18",2.2
"3326","2020-03-19",3.42
"3327","2020-03-20",3.13
"3328","2020-03-23",3.09
"3329","2020-03-24",3.26
"3330","2020-03-25",3.36
"3331","2020-03-26",3.61
"3332","2020-03-27",3.23
"3333","2020-03-30",3.39
"3334","2020-03-31",3.5
"3335","2020-04-01",3.49
"3336","2020-04-02",3.64
"3337","2020-04-03",3.72
"3338","2020-04-06",3.81
"3339","2020-04-07",4.04
"3340","2020-04-08",4.25
"3341","2020-04-09",4.22
"3342","2020-04-13",4.25
"3343","2020-04-14",4.41
"3344","2020-04-15",4.39
"3345","2020-04-16",4.36
"3346","2020-04-17",4.28
"3347","2020-04-20",4.06
"3348","2020-04-21",4
"3349","2020-04-22",4.05
"3350","2020-04-23",4.1
"3351","2020-04-24",4.14
"3352","2020-04-27",4.45
"3353","2020-04-28",4.54
"3354","2020-04-29",4.55
"3355","2020-04-30",4.24
"3356","2020-05-01",4.14
"3357","2020-05-04",4.08
"3358","2020-05-05",4.05
"3359","2020-05-06",4.14
"3360","2020-05-07",4.23
"3361","2020-05-08",4.14
"3362","2020-05-11",4.27
"3363","2020-05-12",4.17
"3364","2020-05-13",4.05
"3365","2020-05-14",4.07
"3366","2020-05-15",4.14
"3367","2020-05-18",4.44
"3368","2020-05-19",5
"3369","2020-05-20",5.13
"3370","2020-05-21",5.08
"3371","2020-05-22",4.99
"3372","2020-05-26",5.07
"3373","2020-05-27",5.09
"3374","2020-05-28",5.03
"3375","2020-05-29",5
"3376","2020-06-01",5.3
"3377","2020-06-02",5.43
"3378","2020-06-03",5.68
"3379","2020-06-04",5.46
"3380","2020-06-05",5.43
"3381","2020-06-08",5.64
"3382","2020-06-09",5.54
"3383","2020-06-10",6.32
"3384","2020-06-11",5.81
"3385","2020-06-12",5.99
"3386","2020-06-15",6.24
"3387","2020-06-16",6.32
"3388","2020-06-17",6.4
"3389","2020-06-18",6.72
"3390","2020-06-19",6.35
"3391","2020-06-22",6.53
"3392","2020-06-23",6.39
"3393","2020-06-24",6.28
"3394","2020-06-25",6.68
"3395","2020-06-26",6.65
"3396","2020-06-29",6.67
"3397","2020-06-30",6.54
"3398","2020-07-01",6.56
"3399","2020-07-02",6.54
"3400","2020-07-06",6.86
"3401","2020-07-07",6.6
"3402","2020-07-08",6.39
"3403","2020-07-09",6.5
"3404","2020-07-10",6.25
"3405","2020-07-13",5.89
"3406","2020-07-14",6.27
"3407","2020-07-15",6.18
"3408","2020-07-16",5.97
"3409","2020-07-17",5.94
"3410","2020-07-20",5.8
"3411","2020-07-21",5.78
"3412","2020-07-22",5.89
"3413","2020-07-23",6.08
"3414","2020-07-24",6.39
"3415","2020-07-27",6.41
"3416","2020-07-28",6.34
"3417","2020-07-29",6.39
"3418","2020-07-30",6.37
"3419","2020-07-31",6.32
"3420","2020-08-03",6.5
"3421","2020-08-04",6.43
"3422","2020-08-05",6.49
"3423","2020-08-06",6.51
"3424","2020-08-07",6.46
"3425","2020-08-10",6.93
"3426","2020-08-11",7.05
"3427","2020-08-12",7.26
"3428","2020-08-13",7.5
"3429","2020-08-14",7.39
"3430","2020-08-17",7.71
"3431","2020-08-18",7.26
"3432","2020-08-19",7.25
"3433","2020-08-20",7.22
"3434","2020-08-21",7.25
"3435","2020-08-24",7.13
"3436","2020-08-25",7.04
"3437","2020-08-26",6.96
"3438","2020-08-27",6.69
"3439","2020-08-28",7.01
"3440","2020-08-31",7.14
"3441","2020-09-01",6.96
"3442","2020-09-02",6.96
"3443","2020-09-03",6.73
"3444","2020-09-04",6.52
"3445","2020-09-08",6.42
"3446","2020-09-09",6.46
"3447","2020-09-10",6.48
"3448","2020-09-11",6.25
"3449","2020-09-14",6.54
"3450","2020-09-15",6.45
"3451","2020-09-16",6.24
"3452","2020-09-17",6.21
"3453","2020-09-18",6.22
"3454","2020-09-21",6.1
"3455","2020-09-22",6.14
"3456","2020-09-23",5.95
"3457","2020-09-24",5.79
"3458","2020-09-25",6.15
"3459","2020-09-28",6.13
"3460","2020-09-29",6.09
"3461","2020-09-30",5.93
"3462","2020-10-01",6.25
"3463","2020-10-02",6.32
"3464","2020-10-05",6.54
"3465","2020-10-06",6.58
"3466","2020-10-07",6.72
"3467","2020-10-08",6.88
"3468","2020-10-09",6.65
"3469","2020-10-12",6.81
"3470","2020-10-13",6.85
"3471","2020-10-14",6.78
"3472","2020-10-15",6.58
"3473","2020-10-16",6.77
"3474","2020-10-19",6.62
"3475","2020-10-20",6.42
"3476","2020-10-21",6.47
"3477","2020-10-22",6.42
"3478","2020-10-23",6.41
"3479","2020-10-26",6.37
"3480","2020-10-27",6.25
"3481","2020-10-28",6.1
"3482","2020-10-29",6.33
"3483","2020-10-30",6.37
"3484","2020-11-02",6.8
"3485","2020-11-03",6.72
"3486","2020-11-04",6.95
"3487","2020-11-05",6.75
"3488","2020-11-06",6.8
"3489","2020-11-09",7.25
"3490","2020-11-10",7.45
"3491","2020-11-11",7.35
"3492","2020-11-12",7.48
"3493","2020-11-13",7.51
"3494","2020-11-16",7.68
"3495","2020-11-17",7.62
"3496","2020-11-18",7.62
"3497","2020-11-19",7.7
"3498","2020-11-20",7.62
"3499","2020-11-23",7.49
"3500","2020-11-24",7.24
"3501","2020-11-25",7.55
"3502","2020-11-27",7.66
