"","date","OTLK"
"998","2020-06-01",1.12
"999","2020-06-02",1.29
"1000","2020-06-03",1.16
"1001","2020-06-04",1.22
"1002","2020-06-05",1.19
"1003","2020-06-08",1.2
"1004","2020-06-09",1.13
"1005","2020-06-10",1.12
"1006","2020-06-11",0.97
"1007","2020-06-12",1.05
"1008","2020-06-15",1.12
"1009","2020-06-16",1.16
"1010","2020-06-17",1.15
"1011","2020-06-18",1.29
"1012","2020-06-19",1.35
"1013","2020-06-22",1.36
"1014","2020-06-23",1.29
"1015","2020-06-24",1.38
"1016","2020-06-25",1.41
"1017","2020-06-26",1.3
"1018","2020-06-29",1.25
"1019","2020-06-30",1.29
"1020","2020-07-01",1.28
"1021","2020-07-02",1.29
"1022","2020-07-06",1.31
"1023","2020-07-07",1.31
"1024","2020-07-08",1.43
"1025","2020-07-09",1.4
"1026","2020-07-10",1.42
"1027","2020-07-13",1.41
"1028","2020-07-14",1.35
"1029","2020-07-15",1.38
"1030","2020-07-16",1.59
"1031","2020-07-17",1.58
"1032","2020-07-20",1.56
"1033","2020-07-21",1.57
"1034","2020-07-22",1.6
"1035","2020-07-23",1.53
"1036","2020-07-24",1.49
"1037","2020-07-27",1.41
"1038","2020-07-28",1.34
"1039","2020-07-29",1.44
"1040","2020-07-30",1.38
"1041","2020-07-31",1.36
"1042","2020-08-03",1.39
"1043","2020-08-04",1.32
"1044","2020-08-05",1.33
"1045","2020-08-06",1.28
"1046","2020-08-07",1.3
"1047","2020-08-10",1.36
"1048","2020-08-11",1.33
"1049","2020-08-12",1.36
"1050","2020-08-13",1.34
"1051","2020-08-14",1.4
"1052","2020-08-17",1.41
"1053","2020-08-18",1.4
"1054","2020-08-19",1.53
"1055","2020-08-20",1.48
"1056","2020-08-21",1.39
"1057","2020-08-24",1.33
"1058","2020-08-25",1.28
"1059","2020-08-26",0.815
"1060","2020-08-27",0.71
"1061","2020-08-28",0.679
"1062","2020-08-31",0.66
"1063","2020-09-01",0.62
"1064","2020-09-02",0.651
"1065","2020-09-03",0.64
"1066","2020-09-04",0.65
"1067","2020-09-08",0.64
"1068","2020-09-09",0.64
"1069","2020-09-10",0.615
"1070","2020-09-11",0.61
"1071","2020-09-14",0.62
"1072","2020-09-15",0.641
"1073","2020-09-16",0.676
"1074","2020-09-17",0.66
"1075","2020-09-18",0.696
"1076","2020-09-21",0.714
"1077","2020-09-22",0.688
"1078","2020-09-23",0.645
"1079","2020-09-24",0.658
"1080","2020-09-25",0.675
"1081","2020-09-28",0.661
"1082","2020-09-29",0.667
"1083","2020-09-30",0.72
"1084","2020-10-01",0.71
"1085","2020-10-02",0.701
"1086","2020-10-05",0.705
"1087","2020-10-06",0.714
"1088","2020-10-07",0.725
"1089","2020-10-08",0.75
"1090","2020-10-09",0.755
"1091","2020-10-12",0.875
"1092","2020-10-13",0.86
"1093","2020-10-14",0.873
"1094","2020-10-15",0.87
"1095","2020-10-16",0.88
"1096","2020-10-19",0.843
"1097","2020-10-20",0.809
"1098","2020-10-21",0.77
"1099","2020-10-22",0.741
"1100","2020-10-23",0.8
"1101","2020-10-26",0.76
"1102","2020-10-27",0.74
"1103","2020-10-28",0.74
"1104","2020-10-29",0.805
"1105","2020-10-30",0.78
"1106","2020-11-02",0.759
"1107","2020-11-03",0.79
"1108","2020-11-04",0.79
"1109","2020-11-05",0.83
"1110","2020-11-06",0.82
"1111","2020-11-09",0.814
"1112","2020-11-10",0.87
"1113","2020-11-11",0.95
"1114","2020-11-12",0.99
"1115","2020-11-13",1.04
"1116","2020-11-16",1.15
"1117","2020-11-17",1.05
"1118","2020-11-18",1.11
"1119","2020-11-19",1.2
"1120","2020-11-20",1.2
"1121","2020-11-23",1.26
"1122","2020-11-24",1.24
"1123","2020-11-25",1.21
"1124","2020-11-27",1.23
