"","date","HL"
"2869","2018-05-24",3.97
"2870","2018-05-25",3.96
"2871","2018-05-29",3.89
"2872","2018-05-30",3.89
"2873","2018-05-31",3.76
"2874","2018-06-01",3.71
"2875","2018-06-04",3.61
"2876","2018-06-05",3.73
"2877","2018-06-06",3.78
"2878","2018-06-07",3.78
"2879","2018-06-08",3.74
"2880","2018-06-11",3.82
"2881","2018-06-12",3.93
"2882","2018-06-13",3.92
"2883","2018-06-14",3.91
"2884","2018-06-15",3.84
"2885","2018-06-18",3.85
"2886","2018-06-19",3.83
"2887","2018-06-20",3.83
"2888","2018-06-21",3.83
"2889","2018-06-22",3.87
"2890","2018-06-25",3.7
"2891","2018-06-26",3.67
"2892","2018-06-27",3.53
"2893","2018-06-28",3.44
"2894","2018-06-29",3.48
"2895","2018-07-02",3.47
"2896","2018-07-03",3.56
"2897","2018-07-05",3.64
"2898","2018-07-06",3.73
"2899","2018-07-09",3.67
"2900","2018-07-10",3.63
"2901","2018-07-11",3.42
"2902","2018-07-12",3.49
"2903","2018-07-13",3.46
"2904","2018-07-16",3.43
"2905","2018-07-17",3.36
"2906","2018-07-18",3.45
"2907","2018-07-19",3.24
"2908","2018-07-20",3.22
"2909","2018-07-23",3.39
"2910","2018-07-24",3.45
"2911","2018-07-25",3.53
"2912","2018-07-26",3.24
"2913","2018-07-27",3.15
"2914","2018-07-30",3.13
"2915","2018-07-31",3.2
"2916","2018-08-01",3.09
"2917","2018-08-02",2.99
"2918","2018-08-03",3.06
"2919","2018-08-06",3.01
"2920","2018-08-07",2.92
"2921","2018-08-08",2.87
"2922","2018-08-09",3.11
"2923","2018-08-10",3.03
"2924","2018-08-13",2.95
"2925","2018-08-14",2.85
"2926","2018-08-15",2.69
"2927","2018-08-16",2.63
"2928","2018-08-17",2.74
"2929","2018-08-20",2.7
"2930","2018-08-21",2.8
"2931","2018-08-22",2.86
"2932","2018-08-23",2.69
"2933","2018-08-24",2.88
"2934","2018-08-27",2.99
"2935","2018-08-28",2.83
"2936","2018-08-29",2.87
"2937","2018-08-30",2.8
"2938","2018-08-31",2.84
"2939","2018-09-04",2.76
"2940","2018-09-05",2.81
"2941","2018-09-06",2.77
"2942","2018-09-07",2.71
"2943","2018-09-10",2.71
"2944","2018-09-11",2.7
"2945","2018-09-12",2.94
"2946","2018-09-13",2.85
"2947","2018-09-14",2.83
"2948","2018-09-17",3
"2949","2018-09-18",2.99
"2950","2018-09-19",3.04
"2951","2018-09-20",3.04
"2952","2018-09-21",2.98
"2953","2018-09-24",2.95
"2954","2018-09-25",2.94
"2955","2018-09-26",2.86
"2956","2018-09-27",2.71
"2957","2018-09-28",2.79
"2958","2018-10-01",2.8
"2959","2018-10-02",2.92
"2960","2018-10-03",2.93
"2961","2018-10-04",2.9
"2962","2018-10-05",2.88
"2963","2018-10-08",2.85
"2964","2018-10-09",2.83
"2965","2018-10-10",2.79
"2966","2018-10-11",2.96
"2967","2018-10-12",2.9
"2968","2018-10-15",2.92
"2969","2018-10-16",2.99
"2970","2018-10-17",3.04
"2971","2018-10-18",2.89
"2972","2018-10-19",2.93
"2973","2018-10-22",2.85
"2974","2018-10-23",2.74
"2975","2018-10-24",2.64
"2976","2018-10-25",2.45
"2977","2018-10-26",2.45
"2978","2018-10-29",2.43
"2979","2018-10-30",2.46
"2980","2018-10-31",2.4
"2981","2018-11-01",2.56
"2982","2018-11-02",2.58
"2983","2018-11-05",2.59
"2984","2018-11-06",2.49
"2985","2018-11-07",2.43
"2986","2018-11-08",2.45
"2987","2018-11-09",2.43
"2988","2018-11-12",2.32
"2989","2018-11-13",2.22
"2990","2018-11-14",2.33
"2991","2018-11-15",2.51
"2992","2018-11-16",2.58
"2993","2018-11-19",2.57
"2994","2018-11-20",2.47
"2995","2018-11-21",2.59
"2996","2018-11-23",2.55
"2997","2018-11-26",2.46
"2998","2018-11-27",2.42
"2999","2018-11-28",2.59
"3000","2018-11-29",2.42
"3001","2018-11-30",2.38
"3002","2018-12-03",2.46
"3003","2018-12-04",2.37
"3004","2018-12-06",2.34
"3005","2018-12-07",2.41
"3006","2018-12-10",2.36
"3007","2018-12-11",2.32
"3008","2018-12-12",2.36
"3009","2018-12-13",2.36
"3010","2018-12-14",2.3
"3011","2018-12-17",2.45
"3012","2018-12-18",2.54
"3013","2018-12-19",2.36
"3014","2018-12-20",2.44
"3015","2018-12-21",2.41
"3016","2018-12-24",2.33
"3017","2018-12-26",2.42
"3018","2018-12-27",2.35
"3019","2018-12-28",2.33
"3020","2018-12-31",2.36
"3021","2019-01-02",2.47
"3022","2019-01-03",2.52
"3023","2019-01-04",2.58
"3024","2019-01-07",2.55
"3025","2019-01-08",2.78
"3026","2019-01-09",2.93
"3027","2019-01-10",2.79
"3028","2019-01-11",2.71
"3029","2019-01-14",2.74
"3030","2019-01-15",2.48
"3031","2019-01-16",2.51
"3032","2019-01-17",2.46
"3033","2019-01-18",2.41
"3034","2019-01-22",2.36
"3035","2019-01-23",2.33
"3036","2019-01-24",2.36
"3037","2019-01-25",2.49
"3038","2019-01-28",2.49
"3039","2019-01-29",2.59
"3040","2019-01-30",2.58
"3041","2019-01-31",2.7
"3042","2019-02-01",2.64
"3043","2019-02-04",2.61
"3044","2019-02-05",2.7
"3045","2019-02-06",2.62
"3046","2019-02-07",2.57
"3047","2019-02-08",2.63
"3048","2019-02-11",2.58
"3049","2019-02-12",2.54
"3050","2019-02-13",2.55
"3051","2019-02-14",2.58
"3052","2019-02-15",2.69
"3053","2019-02-19",2.92
"3054","2019-02-20",2.93
"3055","2019-02-21",2.74
"3056","2019-02-22",2.59
"3057","2019-02-25",2.57
"3058","2019-02-26",2.62
"3059","2019-02-27",2.41
"3060","2019-02-28",2.4
"3061","2019-03-01",2.29
"3062","2019-03-04",2.3
"3063","2019-03-05",2.35
"3064","2019-03-06",2.23
"3065","2019-03-07",2.24
"3066","2019-03-08",2.3
"3067","2019-03-11",2.3
"3068","2019-03-12",2.38
"3069","2019-03-13",2.42
"3070","2019-03-14",2.33
"3071","2019-03-15",2.47
"3072","2019-03-18",2.4
"3073","2019-03-19",2.4
"3074","2019-03-20",2.46
"3075","2019-03-21",2.46
"3076","2019-03-22",2.43
"3077","2019-03-25",2.45
"3078","2019-03-26",2.46
"3079","2019-03-27",2.42
"3080","2019-03-28",2.34
"3081","2019-03-29",2.3
"3082","2019-04-01",2.23
"3083","2019-04-02",2.23
"3084","2019-04-03",2.3
"3085","2019-04-04",2.4
"3086","2019-04-05",2.4
"3087","2019-04-08",2.45
"3088","2019-04-09",2.4
"3089","2019-04-10",2.37
"3090","2019-04-11",2.29
"3091","2019-04-12",2.23
"3092","2019-04-15",2.27
"3093","2019-04-16",2.29
"3094","2019-04-17",2.3
"3095","2019-04-18",2.15
"3096","2019-04-22",2.09
"3097","2019-04-23",2.09
"3098","2019-04-24",2.1
"3099","2019-04-25",2.03
"3100","2019-04-26",2.17
"3101","2019-04-29",2.16
"3102","2019-04-30",2.1
"3103","2019-05-01",2.08
"3104","2019-05-02",1.99
"3105","2019-05-03",2.05
"3106","2019-05-06",2.01
"3107","2019-05-07",2.1
"3108","2019-05-08",2.04
"3109","2019-05-09",1.77
"3110","2019-05-10",1.56
"3111","2019-05-13",1.58
"3112","2019-05-14",1.55
"3113","2019-05-15",1.57
"3114","2019-05-16",1.51
"3115","2019-05-17",1.52
"3116","2019-05-20",1.4
"3117","2019-05-21",1.45
"3118","2019-05-22",1.39
"3119","2019-05-23",1.38
"3120","2019-05-24",1.39
"3121","2019-05-28",1.26
"3122","2019-05-29",1.32
"3123","2019-05-30",1.29
"3124","2019-05-31",1.31
"3125","2019-06-03",1.48
"3126","2019-06-04",1.51
"3127","2019-06-05",1.44
"3128","2019-06-06",1.44
"3129","2019-06-07",1.47
"3130","2019-06-10",1.45
"3131","2019-06-11",1.52
"3132","2019-06-12",1.54
"3133","2019-06-13",1.63
"3134","2019-06-14",1.58
"3135","2019-06-17",1.68
"3136","2019-06-18",1.71
"3137","2019-06-19",1.71
"3138","2019-06-20",1.84
"3139","2019-06-21",1.84
"3140","2019-06-24",1.77
"3141","2019-06-25",1.75
"3142","2019-06-26",1.79
"3143","2019-06-27",1.78
"3144","2019-06-28",1.8
"3145","2019-07-01",1.68
"3146","2019-07-02",1.73
"3147","2019-07-03",1.74
"3148","2019-07-05",1.72
"3149","2019-07-08",1.64
"3150","2019-07-09",1.67
"3151","2019-07-10",1.74
"3152","2019-07-11",1.72
"3153","2019-07-12",1.73
"3154","2019-07-15",1.73
"3155","2019-07-16",1.76
"3156","2019-07-17",1.96
"3157","2019-07-18",2.01
"3158","2019-07-19",1.89
"3159","2019-07-22",1.96
"3160","2019-07-23",1.94
"3161","2019-07-24",2.01
"3162","2019-07-25",1.84
"3163","2019-07-26",1.88
"3164","2019-07-29",1.91
"3165","2019-07-30",1.95
"3166","2019-07-31",1.85
"3167","2019-08-01",1.9
"3168","2019-08-02",1.89
"3169","2019-08-05",2.01
"3170","2019-08-06",2
"3171","2019-08-07",1.67
"3172","2019-08-08",1.71
"3173","2019-08-09",1.57
"3174","2019-08-12",1.6
"3175","2019-08-13",1.54
"3176","2019-08-14",1.44
"3177","2019-08-15",1.46
"3178","2019-08-16",1.45
"3179","2019-08-19",1.52
"3180","2019-08-20",1.57
"3181","2019-08-21",1.62
"3182","2019-08-22",1.58
"3183","2019-08-23",1.67
"3184","2019-08-26",1.66
"3185","2019-08-27",1.78
"3186","2019-08-28",1.84
"3187","2019-08-29",1.76
"3188","2019-08-30",1.78
"3189","2019-09-03",1.89
"3190","2019-09-04",1.94
"3191","2019-09-05",1.81
"3192","2019-09-06",1.8
"3193","2019-09-09",1.75
"3194","2019-09-10",1.93
"3195","2019-09-11",2
"3196","2019-09-12",1.9
"3197","2019-09-13",1.81
"3198","2019-09-16",1.96
"3199","2019-09-17",1.96
"3200","2019-09-18",1.89
"3201","2019-09-19",1.88
"3202","2019-09-20",1.98
"3203","2019-09-23",2.06
"3204","2019-09-24",2.07
"3205","2019-09-25",2
"3206","2019-09-26",1.91
"3207","2019-09-27",1.94
"3208","2019-09-30",1.76
"3209","2019-10-01",1.84
"3210","2019-10-02",1.93
"3211","2019-10-03",1.89
"3212","2019-10-04",1.92
"3213","2019-10-07",1.93
"3214","2019-10-08",2.01
"3215","2019-10-09",1.97
"3216","2019-10-10",1.99
"3217","2019-10-11",1.91
"3218","2019-10-14",1.88
"3219","2019-10-15",1.82
"3220","2019-10-16",1.86
"3221","2019-10-17",2
"3222","2019-10-18",1.99
"3223","2019-10-21",1.96
"3224","2019-10-22",1.99
"3225","2019-10-23",2
"3226","2019-10-24",2.01
"3227","2019-10-25",2.1
"3228","2019-10-28",2.11
"3229","2019-10-29",2.14
"3230","2019-10-30",2.21
"3231","2019-10-31",2.3
"3232","2019-11-01",2.33
"3233","2019-11-04",2.32
"3234","2019-11-05",2.3
"3235","2019-11-06",2.37
"3236","2019-11-07",2.23
"3237","2019-11-08",2.31
"3238","2019-11-11",2.44
"3239","2019-11-12",2.42
"3240","2019-11-13",2.43
"3241","2019-11-14",2.4
"3242","2019-11-15",2.39
"3243","2019-11-18",2.45
"3244","2019-11-19",2.45
"3245","2019-11-20",2.47
"3246","2019-11-21",2.37
"3247","2019-11-22",2.33
"3248","2019-11-25",2.35
"3249","2019-11-26",2.4
"3250","2019-11-27",2.4
"3251","2019-11-29",2.47
"3252","2019-12-02",2.53
"3253","2019-12-03",2.75
"3254","2019-12-04",2.77
"3255","2019-12-05",2.92
"3256","2019-12-06",2.78
"3257","2019-12-09",2.77
"3258","2019-12-10",2.8
"3259","2019-12-11",2.86
"3260","2019-12-12",2.95
"3261","2019-12-13",3.05
"3262","2019-12-16",3.09
"3263","2019-12-17",3.02
"3264","2019-12-18",3.14
"3265","2019-12-19",3.04
"3266","2019-12-20",3
"3267","2019-12-23",3.26
"3268","2019-12-24",3.38
"3269","2019-12-26",3.4
"3270","2019-12-27",3.31
"3271","2019-12-30",3.38
"3272","2019-12-31",3.39
"3273","2020-01-02",3.42
"3274","2020-01-03",3.35
"3275","2020-01-06",3.31
"3276","2020-01-07",3.41
"3277","2020-01-08",3.26
"3278","2020-01-09",3.07
"3279","2020-01-10",3.08
"3280","2020-01-13",3.05
"3281","2020-01-14",3.14
"3282","2020-01-15",3.24
"3283","2020-01-16",3.23
"3284","2020-01-17",3.1
"3285","2020-01-21",3.12
"3286","2020-01-22",3.13
"3287","2020-01-23",3.14
"3288","2020-01-24",3.19
"3289","2020-01-27",3.18
"3290","2020-01-28",2.88
"3291","2020-01-29",3.05
"3292","2020-01-30",2.98
"3293","2020-01-31",3.03
"3294","2020-02-03",2.99
"3295","2020-02-04",2.92
"3296","2020-02-05",3.08
"3297","2020-02-06",3.43
"3298","2020-02-07",3.43
"3299","2020-02-10",3.16
"3300","2020-02-11",3.15
"3301","2020-02-12",2.91
"3302","2020-02-13",2.96
"3303","2020-02-14",2.92
"3304","2020-02-18",3.23
"3305","2020-02-19",3.32
"3306","2020-02-20",3.25
"3307","2020-02-21",3.29
"3308","2020-02-24",3.11
"3309","2020-02-25",3.03
"3310","2020-02-26",3.06
"3311","2020-02-27",2.82
"3312","2020-02-28",2.64
"3313","2020-03-02",2.83
"3314","2020-03-03",2.78
"3315","2020-03-04",2.79
"3316","2020-03-05",2.76
"3317","2020-03-06",2.64
"3318","2020-03-09",2.25
"3319","2020-03-10",2.28
"3320","2020-03-11",2.04
"3321","2020-03-12",1.69
"3322","2020-03-13",1.69
"3323","2020-03-16",1.7
"3324","2020-03-17",2.12
"3325","2020-03-18",1.61
"3326","2020-03-19",1.78
"3327","2020-03-20",1.66
"3328","2020-03-23",1.83
"3329","2020-03-24",2.07
"3330","2020-03-25",2.27
"3331","2020-03-26",2.18
"3332","2020-03-27",1.92
"3333","2020-03-30",1.85
"3334","2020-03-31",1.82
"3335","2020-04-01",1.69
"3336","2020-04-02",1.74
"3337","2020-04-03",1.7
"3338","2020-04-06",1.87
"3339","2020-04-07",1.8
"3340","2020-04-08",1.83
"3341","2020-04-09",2.1
"3342","2020-04-13",2.32
"3343","2020-04-14",2.36
"3344","2020-04-15",2.23
"3345","2020-04-16",2.38
"3346","2020-04-17",2.17
"3347","2020-04-20",2.33
"3348","2020-04-21",2.27
"3349","2020-04-22",2.4
"3350","2020-04-23",2.47
"3351","2020-04-24",2.47
"3352","2020-04-27",2.5
"3353","2020-04-28",2.49
"3354","2020-04-29",2.74
"3355","2020-04-30",2.63
"3356","2020-05-01",2.7
"3357","2020-05-04",2.71
"3358","2020-05-05",2.64
"3359","2020-05-06",2.57
"3360","2020-05-07",2.51
"3361","2020-05-08",2.66
"3362","2020-05-11",2.55
"3363","2020-05-12",2.53
"3364","2020-05-13",2.57
"3365","2020-05-14",2.64
"3366","2020-05-15",2.99
"3367","2020-05-18",3.15
"3368","2020-05-19",3.35
"3369","2020-05-20",3.53
"3370","2020-05-21",3.44
"3371","2020-05-22",3.35
"3372","2020-05-26",3.13
"3373","2020-05-27",3.27
"3374","2020-05-28",3.15
"3375","2020-05-29",3.32
"3376","2020-06-01",3.59
"3377","2020-06-02",3.29
"3378","2020-06-03",3.27
"3379","2020-06-04",3.28
"3380","2020-06-05",3.18
"3381","2020-06-08",3.31
"3382","2020-06-09",3.16
"3383","2020-06-10",3.44
"3384","2020-06-11",3.06
"3385","2020-06-12",3.1
"3386","2020-06-15",3.13
"3387","2020-06-16",3.06
"3388","2020-06-17",2.93
"3389","2020-06-18",2.76
"3390","2020-06-19",2.85
"3391","2020-06-22",3.03
"3392","2020-06-23",3.07
"3393","2020-06-24",2.93
"3394","2020-06-25",2.98
"3395","2020-06-26",2.96
"3396","2020-06-29",3.07
"3397","2020-06-30",3.27
"3398","2020-07-01",3.22
"3399","2020-07-02",3.19
"3400","2020-07-06",3.27
"3401","2020-07-07",3.39
"3402","2020-07-08",3.6
"3403","2020-07-09",3.79
"3404","2020-07-10",4.02
"3405","2020-07-13",3.83
"3406","2020-07-14",4.23
"3407","2020-07-15",4.42
"3408","2020-07-16",4.24
"3409","2020-07-17",4.57
"3410","2020-07-20",4.84
"3411","2020-07-21",4.98
"3412","2020-07-22",5.33
"3413","2020-07-23",5.13
"3414","2020-07-24",5.2
"3415","2020-07-27",5.51
"3416","2020-07-28",5.46
"3417","2020-07-29",5.52
"3418","2020-07-30",5.35
"3419","2020-07-31",5.52
"3420","2020-08-03",5.59
"3421","2020-08-04",6.05
"3422","2020-08-05",6.42
"3423","2020-08-06",6.65
"3424","2020-08-07",6.12
"3425","2020-08-10",6.23
"3426","2020-08-11",5.63
"3427","2020-08-12",5.64
"3428","2020-08-13",6.11
"3429","2020-08-14",6.04
"3430","2020-08-17",6.37
"3431","2020-08-18",6.17
"3432","2020-08-19",5.89
"3433","2020-08-20",6.02
"3434","2020-08-21",5.81
"3435","2020-08-24",5.69
"3436","2020-08-25",5.43
"3437","2020-08-26",5.77
"3438","2020-08-27",5.7
"3439","2020-08-28",5.9
"3440","2020-08-31",6.02
"3441","2020-09-01",5.97
"3442","2020-09-02",5.86
"3443","2020-09-03",5.75
"3444","2020-09-04",5.58
"3445","2020-09-08",5.45
"3446","2020-09-09",5.72
"3447","2020-09-10",5.62
"3448","2020-09-11",5.45
"3449","2020-09-14",5.76
"3450","2020-09-15",5.8
"3451","2020-09-16",5.78
"3452","2020-09-17",5.77
"3453","2020-09-18",5.68
"3454","2020-09-21",5.24
"3455","2020-09-22",5.26
"3456","2020-09-23",4.72
"3457","2020-09-24",4.97
"3458","2020-09-25",4.92
"3459","2020-09-28",5.01
"3460","2020-09-29",5.07
"3461","2020-09-30",5.08
"3462","2020-10-01",5.21
"3463","2020-10-02",5.08
"3464","2020-10-05",5.29
"3465","2020-10-06",5.02
"3466","2020-10-07",5.16
"3467","2020-10-08",5.2
"3468","2020-10-09",5.53
"3469","2020-10-12",5.54
"3470","2020-10-13",5.41
"3471","2020-10-14",5.46
"3472","2020-10-15",5.44
"3473","2020-10-16",5.3
"3474","2020-10-19",5.16
"3475","2020-10-20",5.21
"3476","2020-10-21",5.25
"3477","2020-10-22",5.25
"3478","2020-10-23",5.15
"3479","2020-10-26",5.08
"3480","2020-10-27",5.08
"3481","2020-10-28",4.63
"3482","2020-10-29",4.61
"3483","2020-10-30",4.58
"3484","2020-11-02",4.85
"3485","2020-11-03",5.09
"3486","2020-11-04",4.77
"3487","2020-11-05",5.52
"3488","2020-11-06",5.59
"3489","2020-11-09",5.19
"3490","2020-11-10",5.26
"3491","2020-11-11",5.03
"3492","2020-11-12",5.22
"3493","2020-11-13",5.33
"3494","2020-11-16",5.59
"3495","2020-11-17",5.27
"3496","2020-11-18",5.01
"3497","2020-11-19",5.05
"3498","2020-11-20",5.15
"3499","2020-11-23",4.88
"3500","2020-11-24",4.7
"3501","2020-11-25",4.82
"3502","2020-11-27",4.79
