"","date","CPRT"
"965","2010-10-29",8.465
"966","2010-11-01",8.4675
"967","2010-11-02",8.55
"968","2010-11-03",8.525
"969","2010-11-04",8.595
"970","2010-11-05",8.6225
"971","2010-11-08",8.67
"972","2010-11-09",8.625
"973","2010-11-10",8.6925
"974","2010-11-11",8.7925
"975","2010-11-12",8.7175
"976","2010-11-15",8.6425
"977","2010-11-16",8.5925
"978","2010-11-17",8.615
"979","2010-11-18",8.705
"980","2010-11-19",8.725
"981","2010-11-22",8.8325
"982","2010-11-23",8.755
"983","2010-11-24",9.01
"984","2010-11-26",8.9725
"985","2010-11-29",9.02
"986","2010-11-30",8.87
"987","2010-12-01",8.4525
"988","2010-12-02",8.28
"989","2010-12-03",8.35
"990","2010-12-06",8.3775
"991","2010-12-07",8.39
"992","2010-12-08",8.3625
"993","2010-12-09",8.48
"994","2010-12-10",8.6075
"995","2010-12-13",8.7025
"996","2010-12-14",8.81
"997","2010-12-15",9.2375
"998","2010-12-16",9.3325
"999","2010-12-17",9.315
"1000","2010-12-20",9.345
"1001","2010-12-21",9.33
"1002","2010-12-22",9.345
"1003","2010-12-23",9.3225
"1004","2010-12-27",9.345
"1005","2010-12-28",9.36
"1006","2010-12-29",9.3725
"1007","2010-12-30",9.3725
"1008","2010-12-31",9.3375
"1009","2011-01-03",9.385
"1010","2011-01-04",9.3625
"1011","2011-01-05",9.3725
"1012","2011-01-06",9.3625
"1013","2011-01-07",9.345
"1014","2011-01-10",9.35
"1015","2011-01-11",9.365
"1016","2011-01-12",9.3625
"1017","2011-01-13",9.405
"1018","2011-01-14",9.39
"1019","2011-01-18",9.89
"1020","2011-01-19",9.8575
"1021","2011-01-20",9.8125
"1022","2011-01-21",10.08
"1023","2011-01-24",9.985
"1024","2011-01-25",9.8825
"1025","2011-01-26",10.095
"1026","2011-01-27",9.905
"1027","2011-01-28",9.7775
"1028","2011-01-31",9.8125
"1029","2011-02-01",9.975
"1030","2011-02-02",9.9
"1031","2011-02-03",9.9475
"1032","2011-02-04",10.04
"1033","2011-02-07",10.09
"1034","2011-02-08",10.1875
"1035","2011-02-09",10.18
"1036","2011-02-10",10.2125
"1037","2011-02-11",10.2775
"1038","2011-02-14",10.28
"1039","2011-02-15",10.1825
"1040","2011-02-16",10.2475
"1041","2011-02-17",10.33
"1042","2011-02-18",10.3525
"1043","2011-02-22",10.1375
"1044","2011-02-23",10.0375
"1045","2011-02-24",10.1275
"1046","2011-02-25",10.2975
"1047","2011-02-28",10.5025
"1048","2011-03-01",10.2175
"1049","2011-03-02",10.2925
"1050","2011-03-03",10.3625
"1051","2011-03-04",10.28
"1052","2011-03-07",10.1925
"1053","2011-03-08",10.325
"1054","2011-03-09",10.4275
"1055","2011-03-10",10.195
"1056","2011-03-11",10.1875
"1057","2011-03-14",10.26
"1058","2011-03-15",10.14
"1059","2011-03-16",10.0275
"1060","2011-03-17",10.115
"1061","2011-03-18",10.2275
"1062","2011-03-21",10.2725
"1063","2011-03-22",10.35
"1064","2011-03-23",10.365
"1065","2011-03-24",10.435
"1066","2011-03-25",10.525
"1067","2011-03-28",10.4675
"1068","2011-03-29",10.7325
"1069","2011-03-30",10.7425
"1070","2011-03-31",10.8325
"1071","2011-04-01",10.84
"1072","2011-04-04",11.0025
"1073","2011-04-05",10.9925
"1074","2011-04-06",11.025
"1075","2011-04-07",10.985
"1076","2011-04-08",10.99
"1077","2011-04-11",11.0975
"1078","2011-04-12",11.0725
"1079","2011-04-13",11.145
"1080","2011-04-14",11.1175
"1081","2011-04-15",11.185
"1082","2011-04-18",11.015
"1083","2011-04-19",11.0025
"1084","2011-04-20",11.1075
"1085","2011-04-21",11.075
"1086","2011-04-25",11.0625
"1087","2011-04-26",11.065
"1088","2011-04-27",11.08
"1089","2011-04-28",11.1075
"1090","2011-04-29",11.345
"1091","2011-05-02",11.2375
"1092","2011-05-03",11.3225
"1093","2011-05-04",11.365
"1094","2011-05-05",11.335
"1095","2011-05-06",11.3825
"1096","2011-05-09",11.4025
"1097","2011-05-10",11.525
"1098","2011-05-11",11.4575
"1099","2011-05-12",11.62
"1100","2011-05-13",11.565
"1101","2011-05-16",11.4825
"1102","2011-05-17",11.495
"1103","2011-05-18",11.65
"1104","2011-05-19",11.66
"1105","2011-05-20",11.59
"1106","2011-05-23",11.5425
"1107","2011-05-24",11.5525
"1108","2011-05-25",11.5625
"1109","2011-05-26",11.6525
"1110","2011-05-27",11.615
"1111","2011-05-31",11.75
"1112","2011-06-01",11.5475
"1113","2011-06-02",11.1025
"1114","2011-06-03",10.9725
"1115","2011-06-06",10.9125
"1116","2011-06-07",11.025
"1117","2011-06-08",10.98
"1118","2011-06-09",11.1075
"1119","2011-06-10",10.905
"1120","2011-06-13",10.96
"1121","2011-06-14",11.1125
"1122","2011-06-15",11.075
"1123","2011-06-16",11.1625
"1124","2011-06-17",11.1675
"1125","2011-06-20",11.1075
"1126","2011-06-21",11.2625
"1127","2011-06-22",11.39
"1128","2011-06-23",11.375
"1129","2011-06-24",11.24
"1130","2011-06-27",11.3575
"1131","2011-06-28",11.49
"1132","2011-06-29",11.5325
"1133","2011-06-30",11.65
"1134","2011-07-01",11.7975
"1135","2011-07-05",11.78
"1136","2011-07-06",11.8175
"1137","2011-07-07",11.95
"1138","2011-07-08",11.895
"1139","2011-07-11",11.6975
"1140","2011-07-12",11.6025
"1141","2011-07-13",11.4875
"1142","2011-07-14",11.4025
"1143","2011-07-15",11.3825
"1144","2011-07-18",11.2625
"1145","2011-07-19",11.3575
"1146","2011-07-20",11.3225
"1147","2011-07-21",11.39
"1148","2011-07-22",11.4475
"1149","2011-07-25",11.3475
"1150","2011-07-26",11.1975
"1151","2011-07-27",10.995
"1152","2011-07-28",10.945
"1153","2011-07-29",10.8625
"1154","2011-08-01",10.8475
"1155","2011-08-02",10.5825
"1156","2011-08-03",10.6075
"1157","2011-08-04",10.25
"1158","2011-08-05",10.0975
"1159","2011-08-08",9.405
"1160","2011-08-09",9.8
"1161","2011-08-10",9.49
"1162","2011-08-11",9.965
"1163","2011-08-12",9.9625
"1164","2011-08-15",10.0975
"1165","2011-08-16",10.16
"1166","2011-08-17",10.175
"1167","2011-08-18",9.77
"1168","2011-08-19",9.745
"1169","2011-08-22",9.755
"1170","2011-08-23",10.05
"1171","2011-08-24",10.195
"1172","2011-08-25",10.0225
"1173","2011-08-26",10.245
"1174","2011-08-29",10.5225
"1175","2011-08-30",10.6075
"1176","2011-08-31",10.76
"1177","2011-09-01",10.585
"1178","2011-09-02",10.3325
"1179","2011-09-06",10.3
"1180","2011-09-07",10.605
"1181","2011-09-08",10.3525
"1182","2011-09-09",10.2175
"1183","2011-09-12",10.23
"1184","2011-09-13",10.345
"1185","2011-09-14",10.5575
"1186","2011-09-15",10.3075
"1187","2011-09-16",10.33
"1188","2011-09-19",10.125
"1189","2011-09-20",9.9575
"1190","2011-09-21",9.4125
"1191","2011-09-22",9.2575
"1192","2011-09-23",9.3725
"1193","2011-09-26",9.69
"1194","2011-09-27",9.8025
"1195","2011-09-28",9.6475
"1196","2011-09-29",9.925
"1197","2011-09-30",9.78
"1198","2011-10-03",9.4825
"1199","2011-10-04",9.8425
"1200","2011-10-05",10.075
"1201","2011-10-06",10.235
"1202","2011-10-07",10.1225
"1203","2011-10-10",10.52
"1204","2011-10-11",10.5125
"1205","2011-10-12",10.69
"1206","2011-10-13",10.705
"1207","2011-10-14",10.7475
"1208","2011-10-17",10.4525
"1209","2011-10-18",10.63
"1210","2011-10-19",10.5225
"1211","2011-10-20",10.605
"1212","2011-10-21",10.845
"1213","2011-10-24",11.02
"1214","2011-10-25",10.79
"1215","2011-10-26",10.8875
"1216","2011-10-27",11.1925
"1217","2011-10-28",11.075
"1218","2011-10-31",10.8875
"1219","2011-11-01",10.5625
"1220","2011-11-02",10.8
"1221","2011-11-03",11.0625
"1222","2011-11-04",11.095
"1223","2011-11-07",10.9575
"1224","2011-11-08",11.105
"1225","2011-11-09",10.6625
"1226","2011-11-10",10.785
"1227","2011-11-11",11.0025
"1228","2011-11-14",10.885
"1229","2011-11-15",11.055
"1230","2011-11-16",10.88
"1231","2011-11-17",10.89
"1232","2011-11-18",10.925
"1233","2011-11-21",10.7175
"1234","2011-11-22",10.655
"1235","2011-11-23",10.525
"1236","2011-11-25",10.5775
"1237","2011-11-28",10.7
"1238","2011-11-29",10.8575
"1239","2011-11-30",11.2325
"1240","2011-12-01",11.2625
"1241","2011-12-02",11.305
"1242","2011-12-05",11.4325
"1243","2011-12-06",11.36
"1244","2011-12-07",11.4
"1245","2011-12-08",11.2525
"1246","2011-12-09",11.42
"1247","2011-12-12",11.42
"1248","2011-12-13",11.32
"1249","2011-12-14",11.295
"1250","2011-12-15",11.4125
"1251","2011-12-16",11.5375
"1252","2011-12-19",11.49
"1253","2011-12-20",11.7225
"1254","2011-12-21",11.765
"1255","2011-12-22",11.8325
"1256","2011-12-23",11.9525
"1257","2011-12-27",11.9575
"1258","2011-12-28",11.925
"1259","2011-12-29",11.99
"1260","2011-12-30",11.9725
"1261","2012-01-03",11.7575
"1262","2012-01-04",11.5775
"1263","2012-01-05",11.6125
"1264","2012-01-06",11.6475
"1265","2012-01-09",11.78
"1266","2012-01-10",11.9375
"1267","2012-01-11",11.985
"1268","2012-01-12",12.0025
"1269","2012-01-13",12.045
"1270","2012-01-17",12.0325
"1271","2012-01-18",12.1125
"1272","2012-01-19",12.11
"1273","2012-01-20",12.065
"1274","2012-01-23",12.065
"1275","2012-01-24",12.0775
"1276","2012-01-25",12.17
"1277","2012-01-26",12.0375
"1278","2012-01-27",11.885
"1279","2012-01-30",11.84
"1280","2012-01-31",11.76
"1281","2012-02-01",11.93
"1282","2012-02-02",11.8375
"1283","2012-02-03",11.855
"1284","2012-02-06",11.7275
"1285","2012-02-07",11.69
"1286","2012-02-08",11.6975
"1287","2012-02-09",11.745
"1288","2012-02-10",11.6175
"1289","2012-02-13",11.605
"1290","2012-02-14",11.5075
"1291","2012-02-15",11.4925
"1292","2012-02-16",11.66
"1293","2012-02-17",11.5725
"1294","2012-02-21",11.5775
"1295","2012-02-22",11.54
"1296","2012-02-23",11.6275
"1297","2012-02-24",11.6675
"1298","2012-02-27",11.4175
"1299","2012-02-28",11.4525
"1300","2012-02-29",12.445
"1301","2012-03-01",12.705
"1302","2012-03-02",12.555
"1303","2012-03-05",12.5375
"1304","2012-03-06",12.4275
"1305","2012-03-07",12.5525
"1306","2012-03-08",12.7
"1307","2012-03-09",12.79
"1308","2012-03-12",12.905
"1309","2012-03-13",13.1875
"1310","2012-03-14",13.21
"1311","2012-03-15",13.25
"1312","2012-03-16",13.235
"1313","2012-03-19",13.205
"1314","2012-03-20",13.1525
"1315","2012-03-21",13.1875
"1316","2012-03-22",13.185
"1317","2012-03-23",13.215
"1318","2012-03-26",13.375
"1319","2012-03-27",13.2725
"1320","2012-03-28",13.21
"1321","2012-03-29",13.12
"1322","2012-03-30",13.035
"1323","2012-04-02",13.035
"1324","2012-04-03",13.04
"1325","2012-04-04",12.835
"1326","2012-04-05",12.735
"1327","2012-04-09",12.655
"1328","2012-04-10",12.31
"1329","2012-04-11",12.575
"1330","2012-04-12",12.82
"1331","2012-04-13",12.82
"1332","2012-04-16",13.03
"1333","2012-04-17",13.15
"1334","2012-04-18",13.3
"1335","2012-04-19",13.185
"1336","2012-04-20",13.28
"1337","2012-04-23",13.11
"1338","2012-04-24",13.11
"1339","2012-04-25",13.225
"1340","2012-04-26",13.265
"1341","2012-04-27",13.315
"1342","2012-04-30",13.205
"1343","2012-05-01",13.22
"1344","2012-05-02",13.29
"1345","2012-05-03",13.19
"1346","2012-05-04",13.105
"1347","2012-05-07",13.145
"1348","2012-05-08",13.24
"1349","2012-05-09",13.15
"1350","2012-05-10",13.15
"1351","2012-05-11",13.235
"1352","2012-05-14",12.94
"1353","2012-05-15",13.095
"1354","2012-05-16",13.15
"1355","2012-05-17",13.05
"1356","2012-05-18",12.855
"1357","2012-05-21",13.13
"1358","2012-05-22",13.39
"1359","2012-05-23",13.5
"1360","2012-05-24",13.62
"1361","2012-05-25",13.53
"1362","2012-05-29",13.645
"1363","2012-05-30",13.775
"1364","2012-05-31",13.555
"1365","2012-06-01",12.97
"1366","2012-06-04",12.655
"1367","2012-06-05",12.48
"1368","2012-06-06",12.395
"1369","2012-06-07",12.33
"1370","2012-06-08",12.335
"1371","2012-06-11",12.155
"1372","2012-06-12",12.105
"1373","2012-06-13",11.91
"1374","2012-06-14",11.73
"1375","2012-06-15",11.65
"1376","2012-06-18",11.895
"1377","2012-06-19",12.04
"1378","2012-06-20",11.96
"1379","2012-06-21",11.715
"1380","2012-06-22",11.675
"1381","2012-06-25",11.465
"1382","2012-06-26",11.475
"1383","2012-06-27",11.465
"1384","2012-06-28",11.61
"1385","2012-06-29",11.845
"1386","2012-07-02",12.09
"1387","2012-07-03",12.18
"1388","2012-07-05",12.185
"1389","2012-07-06",12.055
"1390","2012-07-09",11.98
"1391","2012-07-10",11.935
"1392","2012-07-11",12.045
"1393","2012-07-12",12.035
"1394","2012-07-13",12.08
"1395","2012-07-16",11.97
"1396","2012-07-17",11.975
"1397","2012-07-18",12.195
"1398","2012-07-19",12.28
"1399","2012-07-20",12.19
"1400","2012-07-23",12.02
"1401","2012-07-24",11.82
"1402","2012-07-25",11.75
"1403","2012-07-26",11.945
"1404","2012-07-27",12.17
"1405","2012-07-30",11.98
"1406","2012-07-31",11.88
"1407","2012-08-01",11.81
"1408","2012-08-02",11.755
"1409","2012-08-03",12.035
"1410","2012-08-06",12.01
"1411","2012-08-07",12.185
"1412","2012-08-08",12.355
"1413","2012-08-09",12.5
"1414","2012-08-10",12.535
"1415","2012-08-13",12.615
"1416","2012-08-14",12.575
"1417","2012-08-15",12.71
"1418","2012-08-16",13.025
"1419","2012-08-17",13.005
"1420","2012-08-20",12.99
"1421","2012-08-21",12.95
"1422","2012-08-22",13.04
"1423","2012-08-23",13.09
"1424","2012-08-24",13.015
"1425","2012-08-27",13.03
"1426","2012-08-28",13.205
"1427","2012-08-29",13.29
"1428","2012-08-30",13.24
"1429","2012-08-31",13.355
"1430","2012-09-04",13.82
"1431","2012-09-05",13.76
"1432","2012-09-06",13.845
"1433","2012-09-07",13.625
"1434","2012-09-10",13.655
"1435","2012-09-11",13.905
"1436","2012-09-12",13.975
"1437","2012-09-13",13.95
"1438","2012-09-14",13.875
"1439","2012-09-17",13.87
"1440","2012-09-18",13.855
"1441","2012-09-19",13.675
"1442","2012-09-20",13.8
"1443","2012-09-21",13.78
"1444","2012-09-24",13.735
"1445","2012-09-25",13.7
"1446","2012-09-26",13.915
"1447","2012-09-27",13.885
"1448","2012-09-28",13.865
"1449","2012-10-01",13.725
"1450","2012-10-02",13.695
"1451","2012-10-03",13.685
"1452","2012-10-04",13.755
"1453","2012-10-05",13.73
"1454","2012-10-08",13.685
"1455","2012-10-09",13.57
"1456","2012-10-10",13.445
"1457","2012-10-11",13.435
"1458","2012-10-12",13.36
"1459","2012-10-15",13.37
"1460","2012-10-16",13.395
"1461","2012-10-17",13.64
"1462","2012-10-18",13.675
"1463","2012-10-19",13.585
"1464","2012-10-22",13.48
"1465","2012-10-23",13.43
"1466","2012-10-24",13.51
"1467","2012-10-25",13.67
"1468","2012-10-26",13.65
"1469","2012-10-31",14.395
"1470","2012-11-01",14.845
"1471","2012-11-02",14.495
"1472","2012-11-05",14.375
"1473","2012-11-06",14.545
"1474","2012-11-07",14.41
"1475","2012-11-08",14.355
"1476","2012-11-09",14.715
"1477","2012-11-12",14.745
"1478","2012-11-13",14.84
"1479","2012-11-14",14.69
"1480","2012-11-15",14.53
"1481","2012-11-16",14.715
"1482","2012-11-19",14.79
"1483","2012-11-20",14.995
"1484","2012-11-21",15.125
"1485","2012-11-23",15.3
"1486","2012-11-26",14.93
"1487","2012-11-27",14.885
"1488","2012-11-28",14.94
"1489","2012-11-29",15.075
"1490","2012-11-30",15.075
"1491","2012-12-03",15.15
"1492","2012-12-04",15.14
"1493","2012-12-05",15.01
"1494","2012-12-06",15.025
"1495","2012-12-07",15.035
"1496","2012-12-10",15.11
"1497","2012-12-11",15.145
"1498","2012-12-12",15.055
"1499","2012-12-13",15.2
"1500","2012-12-14",15.105
"1501","2012-12-17",15.11
"1502","2012-12-18",15.23
"1503","2012-12-19",15.14
"1504","2012-12-20",15.205
"1505","2012-12-21",14.995
"1506","2012-12-24",14.92
"1507","2012-12-26",14.725
"1508","2012-12-27",14.775
"1509","2012-12-28",14.56
"1510","2012-12-31",14.75
"1511","2013-01-02",15.23
"1512","2013-01-03",15.12
"1513","2013-01-04",15.24
"1514","2013-01-07",15.415
"1515","2013-01-08",15.22
"1516","2013-01-09",15.43
"1517","2013-01-10",15.52
"1518","2013-01-11",15.835
"1519","2013-01-14",15.94
"1520","2013-01-15",15.91
"1521","2013-01-16",15.77
"1522","2013-01-17",15.845
"1523","2013-01-18",15.895
"1524","2013-01-22",15.995
"1525","2013-01-23",16.125
"1526","2013-01-24",16.174999
"1527","2013-01-25",16.5
"1528","2013-01-28",16.950001
"1529","2013-01-29",16.99
"1530","2013-01-30",16.915001
"1531","2013-01-31",17.955
"1532","2013-02-01",17.9
"1533","2013-02-04",17.785
"1534","2013-02-05",18.24
"1535","2013-02-06",18.290001
"1536","2013-02-07",18
"1537","2013-02-08",18
"1538","2013-02-11",17.92
"1539","2013-02-12",17.815001
"1540","2013-02-13",17.870001
"1541","2013-02-14",17.969999
"1542","2013-02-15",18.16
"1543","2013-02-19",17.945
"1544","2013-02-20",17.475
"1545","2013-02-21",17.290001
"1546","2013-02-22",17.209999
"1547","2013-02-25",17.155001
"1548","2013-02-26",17.275
"1549","2013-02-27",17.594999
"1550","2013-02-28",17.07
"1551","2013-03-01",17
"1552","2013-03-04",16.745001
"1553","2013-03-05",16.68
"1554","2013-03-06",16.754999
"1555","2013-03-07",16.075001
"1556","2013-03-08",15.925
"1557","2013-03-11",16.17
"1558","2013-03-12",16.105
"1559","2013-03-13",16.945
"1560","2013-03-14",17.059999
"1561","2013-03-15",17.125
"1562","2013-03-18",17.184999
"1563","2013-03-19",17.355
"1564","2013-03-20",17.254999
"1565","2013-03-21",16.915001
"1566","2013-03-22",17.040001
"1567","2013-03-25",17.065001
"1568","2013-03-26",17.155001
"1569","2013-03-27",17.094999
"1570","2013-03-28",17.135
"1571","2013-04-01",16.924999
"1572","2013-04-02",16.795
"1573","2013-04-03",16.549999
"1574","2013-04-04",16.695
"1575","2013-04-05",16.65
"1576","2013-04-08",16.695
"1577","2013-04-09",16.695
"1578","2013-04-10",17.049999
"1579","2013-04-11",17.014999
"1580","2013-04-12",16.885
"1581","2013-04-15",16.360001
"1582","2013-04-16",16.645
"1583","2013-04-17",16.235001
"1584","2013-04-18",16.045
"1585","2013-04-19",16.41
"1586","2013-04-22",16.615
"1587","2013-04-23",17.065001
"1588","2013-04-24",17.055
"1589","2013-04-25",17.27
"1590","2013-04-26",17.295
"1591","2013-04-29",17.465
"1592","2013-04-30",17.625
"1593","2013-05-01",17.67
"1594","2013-05-02",17.67
"1595","2013-05-03",17.695
"1596","2013-05-06",17.700001
"1597","2013-05-07",17.709999
"1598","2013-05-08",17.584999
"1599","2013-05-09",17.73
"1600","2013-05-10",17.99
"1601","2013-05-13",18.195
"1602","2013-05-14",18.455
"1603","2013-05-15",18.5
"1604","2013-05-16",18.34
"1605","2013-05-17",19.045
"1606","2013-05-20",18.59
"1607","2013-05-21",18.52
"1608","2013-05-22",18.305
"1609","2013-05-23",18.41
"1610","2013-05-24",18.434999
"1611","2013-05-28",18.674999
"1612","2013-05-29",18.450001
"1613","2013-05-30",18.360001
"1614","2013-05-31",17.195
"1615","2013-06-03",17.860001
"1616","2013-06-04",17.735001
"1617","2013-06-05",17.355
"1618","2013-06-06",17.209999
"1619","2013-06-07",16.139999
"1620","2013-06-10",16.1
"1621","2013-06-11",15.725
"1622","2013-06-12",15.365
"1623","2013-06-13",15.62
"1624","2013-06-14",15.545
"1625","2013-06-17",15.785
"1626","2013-06-18",15.95
"1627","2013-06-19",15.795
"1628","2013-06-20",15.555
"1629","2013-06-21",15.45
"1630","2013-06-24",15.07
"1631","2013-06-25",15.16
"1632","2013-06-26",15.215
"1633","2013-06-27",15.405
"1634","2013-06-28",15.4
"1635","2013-07-01",15.645
"1636","2013-07-02",15.685
"1637","2013-07-03",15.69
"1638","2013-07-05",15.98
"1639","2013-07-08",16.02
"1640","2013-07-09",16.065001
"1641","2013-07-10",15.91
"1642","2013-07-11",16.075001
"1643","2013-07-12",16.195
"1644","2013-07-15",16.25
"1645","2013-07-16",15.925
"1646","2013-07-17",16.389999
"1647","2013-07-18",16.27
"1648","2013-07-19",16.235001
"1649","2013-07-22",16.32
"1650","2013-07-23",16.254999
"1651","2013-07-24",16.174999
"1652","2013-07-25",16.190001
"1653","2013-07-26",16.190001
"1654","2013-07-29",16.1
"1655","2013-07-30",16.264999
"1656","2013-07-31",16.254999
"1657","2013-08-01",16.6
"1658","2013-08-02",16.605
"1659","2013-08-05",16.594999
"1660","2013-08-06",16.4
"1661","2013-08-07",16.25
"1662","2013-08-08",16.395
"1663","2013-08-09",16.5
"1664","2013-08-12",16.59
"1665","2013-08-13",16.645
"1666","2013-08-14",16.559999
"1667","2013-08-15",16.280001
"1668","2013-08-16",16.225
"1669","2013-08-19",16.215
"1670","2013-08-20",16.360001
"1671","2013-08-21",16.27
"1672","2013-08-22",16.485001
"1673","2013-08-23",16.355
"1674","2013-08-26",16.375
"1675","2013-08-27",16.075001
"1676","2013-08-28",16.084999
"1677","2013-08-29",16.1
"1678","2013-08-30",15.885
"1679","2013-09-03",15.915
"1680","2013-09-04",16.045
"1681","2013-09-05",15.98
"1682","2013-09-06",16.165001
"1683","2013-09-09",16.465
"1684","2013-09-10",16.709999
"1685","2013-09-11",16.645
"1686","2013-09-12",16.690001
"1687","2013-09-13",16.684999
"1688","2013-09-16",16.639999
"1689","2013-09-17",16.825001
"1690","2013-09-18",16.745001
"1691","2013-09-19",17.004999
"1692","2013-09-20",16.875
"1693","2013-09-23",17.17
"1694","2013-09-24",17.045
"1695","2013-09-25",15.53
"1696","2013-09-26",15.495
"1697","2013-09-27",15.495
"1698","2013-09-30",15.895
"1699","2013-10-01",16.405001
"1700","2013-10-02",16.58
"1701","2013-10-03",16.549999
"1702","2013-10-04",16.535
"1703","2013-10-07",16.26
"1704","2013-10-08",16.014999
"1705","2013-10-09",15.995
"1706","2013-10-10",16.195
"1707","2013-10-11",16.290001
"1708","2013-10-14",16.434999
"1709","2013-10-15",16.195
"1710","2013-10-16",16.245001
"1711","2013-10-17",16.32
"1712","2013-10-18",16.27
"1713","2013-10-21",16.424999
"1714","2013-10-22",16.344999
"1715","2013-10-23",16.17
"1716","2013-10-24",16.225
"1717","2013-10-25",16.334999
"1718","2013-10-28",16.344999
"1719","2013-10-29",16.4
"1720","2013-10-30",16.165001
"1721","2013-10-31",16.115
"1722","2013-11-01",16.004999
"1723","2013-11-04",16.084999
"1724","2013-11-05",15.805
"1725","2013-11-06",15.92
"1726","2013-11-07",15.58
"1727","2013-11-08",15.615
"1728","2013-11-11",15.745
"1729","2013-11-12",15.78
"1730","2013-11-13",15.8
"1731","2013-11-14",16.01
"1732","2013-11-15",16.27
"1733","2013-11-18",16.495001
"1734","2013-11-19",16.26
"1735","2013-11-20",16.290001
"1736","2013-11-21",16.43
"1737","2013-11-22",16.42
"1738","2013-11-25",16.25
"1739","2013-11-26",16.945
"1740","2013-11-27",17.254999
"1741","2013-11-29",17.215
"1742","2013-12-02",17.365
"1743","2013-12-03",17.615
"1744","2013-12-04",17.73
"1745","2013-12-05",17.635
"1746","2013-12-06",17.879999
"1747","2013-12-09",17.825001
"1748","2013-12-10",17.68
"1749","2013-12-11",17.594999
"1750","2013-12-12",17.57
"1751","2013-12-13",17.629999
"1752","2013-12-16",17.809999
"1753","2013-12-17",17.76
"1754","2013-12-18",18.01
"1755","2013-12-19",17.815001
"1756","2013-12-20",17.844999
"1757","2013-12-23",17.995001
"1758","2013-12-24",18.025
"1759","2013-12-26",18.030001
"1760","2013-12-27",18.139999
"1761","2013-12-30",18.290001
"1762","2013-12-31",18.325001
"1763","2014-01-02",18.305
"1764","2014-01-03",18.155001
"1765","2014-01-06",18.16
"1766","2014-01-07",18.184999
"1767","2014-01-08",18.120001
"1768","2014-01-09",18.030001
"1769","2014-01-10",18.155001
"1770","2014-01-13",17.9
"1771","2014-01-14",18.055
"1772","2014-01-15",17.99
"1773","2014-01-16",17.879999
"1774","2014-01-17",17.870001
"1775","2014-01-21",17.950001
"1776","2014-01-22",18.135
"1777","2014-01-23",17.870001
"1778","2014-01-24",17.355
"1779","2014-01-27",17.280001
"1780","2014-01-28",17.275
"1781","2014-01-29",17.125
"1782","2014-01-30",17.27
"1783","2014-01-31",17.139999
"1784","2014-02-03",16.32
"1785","2014-02-04",16.700001
"1786","2014-02-05",16.545
"1787","2014-02-06",16.73
"1788","2014-02-07",16.955
"1789","2014-02-10",16.969999
"1790","2014-02-11",17.290001
"1791","2014-02-12",17.365
"1792","2014-02-13",17.389999
"1793","2014-02-14",17.139999
"1794","2014-02-18",16.905001
"1795","2014-02-19",17.135
"1796","2014-02-20",17.165001
"1797","2014-02-21",17.34
"1798","2014-02-24",17.68
"1799","2014-02-25",17.605
"1800","2014-02-26",17.745001
"1801","2014-02-27",18.18
"1802","2014-02-28",18.215
"1803","2014-03-03",18.08
"1804","2014-03-04",18.315001
"1805","2014-03-05",18.389999
"1806","2014-03-06",18.41
"1807","2014-03-07",18.41
"1808","2014-03-10",18.42
"1809","2014-03-11",18.184999
"1810","2014-03-12",18.17
"1811","2014-03-13",17.809999
"1812","2014-03-14",17.799999
"1813","2014-03-17",17.950001
"1814","2014-03-18",18.120001
"1815","2014-03-19",18.1
"1816","2014-03-20",18.09
"1817","2014-03-21",18.334999
"1818","2014-03-24",18.055
"1819","2014-03-25",18.155001
"1820","2014-03-26",17.719999
"1821","2014-03-27",17.715
"1822","2014-03-28",17.959999
"1823","2014-03-31",18.195
"1824","2014-04-01",18.275
"1825","2014-04-02",18.445
"1826","2014-04-03",18.52
"1827","2014-04-04",18.434999
"1828","2014-04-07",18.125
"1829","2014-04-08",18.434999
"1830","2014-04-09",18.58
"1831","2014-04-10",18.379999
"1832","2014-04-11",17.74
"1833","2014-04-14",17.719999
"1834","2014-04-15",17.75
"1835","2014-04-16",18.040001
"1836","2014-04-17",18.245001
"1837","2014-04-21",18.205
"1838","2014-04-22",18.219999
"1839","2014-04-23",17.945
"1840","2014-04-24",17.93
"1841","2014-04-25",17.805
"1842","2014-04-28",17.905001
"1843","2014-04-29",17.950001
"1844","2014-04-30",18.135
"1845","2014-05-01",18.165001
"1846","2014-05-02",18.385
"1847","2014-05-05",18.370001
"1848","2014-05-06",18.1
"1849","2014-05-07",18.094999
"1850","2014-05-08",18.055
"1851","2014-05-09",18.16
"1852","2014-05-12",18.415001
"1853","2014-05-13",18.305
"1854","2014-05-14",17.965
"1855","2014-05-15",17.870001
"1856","2014-05-16",17.955
"1857","2014-05-19",18.26
"1858","2014-05-20",17.969999
"1859","2014-05-21",18.07
"1860","2014-05-22",18.18
"1861","2014-05-23",18.24
"1862","2014-05-27",18.469999
"1863","2014-05-28",18.145
"1864","2014-05-29",17.59
"1865","2014-05-30",17.785
"1866","2014-06-02",17.825001
"1867","2014-06-03",17.645
"1868","2014-06-04",17.855
"1869","2014-06-05",18.17
"1870","2014-06-06",18.165001
"1871","2014-06-09",18.195
"1872","2014-06-10",18.08
"1873","2014-06-11",17.879999
"1874","2014-06-12",17.775
"1875","2014-06-13",17.76
"1876","2014-06-16",17.815001
"1877","2014-06-17",18.004999
