"","date","HLG"
"990","2019-06-11",55.419998
"991","2019-06-12",54.900002
"992","2019-06-13",56.200001
"993","2019-06-14",56.700001
"994","2019-06-17",58
"995","2019-06-18",58.700001
"996","2019-06-19",59.779999
"997","2019-06-20",60.049999
"998","2019-06-21",61.700001
"999","2019-06-24",61.240002
"1000","2019-06-25",60.869999
"1001","2019-06-26",61
"1002","2019-06-27",59.48
"1003","2019-06-28",58.299999
"1004","2019-07-01",58.549999
"1005","2019-07-02",58.799999
"1006","2019-07-03",58.900002
"1007","2019-07-05",59.049999
"1008","2019-07-08",54.700001
"1009","2019-07-09",55
"1010","2019-07-10",55.200001
"1011","2019-07-11",55.75
"1012","2019-07-12",55.950001
"1013","2019-07-15",56.240002
"1014","2019-07-16",56.5
"1015","2019-07-17",56.75
"1016","2019-07-18",57
"1017","2019-07-19",57.759998
"1018","2019-07-22",58.049999
"1019","2019-07-23",59.849998
"1020","2019-07-24",60.150002
"1021","2019-07-25",60.299999
"1022","2019-07-26",61.799999
"1023","2019-07-29",63.049999
"1024","2019-07-30",63.200001
"1025","2019-07-31",63.299999
"1026","2019-08-01",62.630001
"1027","2019-08-02",62.700001
"1028","2019-08-05",60.040001
"1029","2019-08-06",60.209999
"1030","2019-08-07",61.150002
"1031","2019-08-08",61.900002
"1032","2019-08-09",61.669998
"1033","2019-08-12",61.849998
"1034","2019-08-13",62.299999
"1035","2019-08-14",62.650002
"1036","2019-08-15",63
"1037","2019-08-16",63.349998
"1038","2019-08-19",63.450001
"1039","2019-08-20",63.5
"1040","2019-08-21",63.650002
"1041","2019-08-22",63.5
"1042","2019-08-23",63.509998
"1043","2019-08-26",63.900002
"1044","2019-08-27",63.279999
"1045","2019-08-28",63.040001
"1046","2019-08-29",63.200001
"1047","2019-08-30",63.25
"1048","2019-09-03",63
"1049","2019-09-04",62.98
"1050","2019-09-05",63.049999
"1051","2019-09-06",63.119999
"1052","2019-09-09",63.150002
"1053","2019-09-10",62.73
"1054","2019-09-11",63
"1055","2019-09-12",62.755001
"1056","2019-09-13",63.049999
"1057","2019-09-16",63.200001
"1058","2019-09-17",63.349998
"1059","2019-09-18",63.5
"1060","2019-09-19",63.799999
"1061","2019-09-20",63.740002
"1062","2019-09-23",64
"1063","2019-09-24",64.050003
"1064","2019-09-25",65.07
"1065","2019-09-26",64.800003
"1066","2019-09-27",64.959999
"1067","2019-09-30",65.099998
"1068","2019-10-01",65.199997
"1069","2019-10-02",65.349998
"1070","2019-10-03",65.589996
"1071","2019-10-04",65.75
"1072","2019-10-07",66.040001
"1073","2019-10-08",66.199997
"1074","2019-10-09",65.970001
"1075","2019-10-10",66.199997
"1076","2019-10-11",66.440002
"1077","2019-10-14",65.955002
"1078","2019-10-15",65.900002
"1079","2019-10-16",65.949997
"1080","2019-10-17",66.121002
"1081","2019-10-18",66.230003
"1082","2019-10-21",65.709999
"1083","2019-10-22",65.349998
"1084","2019-10-23",65.010002
"1085","2019-10-24",65.449997
"1086","2019-10-25",65.82
"1087","2019-10-28",65.349998
"1088","2019-10-29",66.260002
"1089","2019-10-30",66.540001
"1090","2019-10-31",66.563004
"1091","2019-11-01",66.900002
"1092","2019-11-04",66.949997
"1093","2019-11-05",66.949997
"1094","2019-11-06",66.940002
"1095","2019-11-07",66.980003
"1096","2019-11-08",66.900002
"1097","2019-11-11",66.949997
"1098","2019-11-12",67.279999
"1099","2019-11-13",67.419998
"1100","2019-11-14",66.949997
"1101","2019-11-15",66.980003
"1102","2019-11-18",67
"1103","2019-11-19",67.050003
"1104","2019-11-20",67.349998
"1105","2019-11-21",66.800003
"1106","2019-11-22",66.699997
"1107","2019-11-25",66.449997
"1108","2019-11-26",66.290001
"1109","2019-11-27",66.239998
"1110","2019-11-29",66.089996
"1111","2019-12-02",65.599998
"1112","2019-12-03",65.650002
"1113","2019-12-04",65.5
"1114","2019-12-05",65
"1115","2019-12-06",65.300003
"1116","2019-12-09",64.599998
"1117","2019-12-10",65.699997
"1118","2019-12-11",65.550003
"1119","2019-12-12",65.682999
"1120","2019-12-13",66.050003
"1121","2019-12-16",66.199997
"1122","2019-12-17",66.220001
"1123","2019-12-18",66.300003
"1124","2019-12-19",65.650002
"1125","2019-12-20",64.300003
"1126","2019-12-23",64.445999
"1127","2019-12-24",64.800003
"1128","2019-12-26",65
"1129","2019-12-27",65.099998
"1130","2019-12-30",65.190002
"1131","2019-12-31",65.237
"1132","2020-01-02",65.709999
"1133","2020-01-03",65.800003
"1134","2020-01-06",66.050003
"1135","2020-01-07",66.120003
"1136","2020-01-08",66.18
"1137","2020-01-09",66.290001
"1138","2020-01-10",66.349998
"1139","2020-01-13",66.440002
"1140","2020-01-14",66.669998
"1141","2020-01-15",66.949997
"1142","2020-01-16",67
"1143","2020-01-17",67.449997
"1144","2020-01-21",67.699997
"1145","2020-01-22",68.260002
"1146","2020-01-23",67.699997
"1147","2020-01-24",68.25
"1148","2020-01-27",68.550003
"1149","2020-01-28",69.059998
"1150","2020-01-29",69.129997
"1151","2020-01-30",69.400002
"1152","2020-01-31",71.099998
"1153","2020-02-03",73.050003
"1154","2020-02-04",74.360001
"1155","2020-02-05",75.379997
"1156","2020-02-06",73.150002
"1157","2020-02-07",72.669998
"1158","2020-02-10",70.43
"1159","2020-02-11",68.504997
"1160","2020-02-12",67.970001
"1161","2020-02-13",67.589996
"1162","2020-02-14",67.089996
"1163","2020-02-18",65.5
"1164","2020-02-19",64.142998
"1165","2020-02-20",62.110001
"1166","2020-02-21",58.029999
"1167","2020-02-24",56.84
"1168","2020-02-25",54.709999
"1169","2020-02-26",54.02
"1170","2020-02-27",55.009998
"1171","2020-02-28",58.290001
"1172","2020-03-02",53
"1173","2020-03-03",55
"1174","2020-03-04",54.509998
"1175","2020-03-05",52
"1176","2020-03-06",53.799999
"1177","2020-03-09",49.720001
"1178","2020-03-10",49
"1179","2020-03-11",51.610001
"1180","2020-03-12",46
"1181","2020-03-13",43.360001
"1182","2020-03-16",37.650002
"1183","2020-03-17",38.41
"1184","2020-03-18",32.110001
"1185","2020-03-19",33.200001
"1186","2020-03-20",35.41
"1187","2020-03-23",34.209999
"1188","2020-03-24",40.810001
"1189","2020-03-25",50.299999
"1190","2020-03-26",53
"1191","2020-03-27",55.790001
"1192","2020-03-30",57.900002
"1193","2020-03-31",59
"1194","2020-04-01",56.810001
"1195","2020-04-02",57.061001
"1196","2020-04-03",56.549999
"1197","2020-04-06",56.715
"1198","2020-04-07",46.060001
"1199","2020-04-08",43.200001
"1200","2020-04-09",43.860001
"1201","2020-04-13",42.895
"1202","2020-04-14",46.009998
"1203","2020-04-15",47.099998
"1204","2020-04-16",44.5
"1205","2020-04-17",46.34
"1206","2020-04-20",44.209999
"1207","2020-04-21",44.877998
"1208","2020-04-22",50.830002
"1209","2020-04-23",48.450001
"1210","2020-04-24",48.73
"1211","2020-04-27",49.898998
"1212","2020-04-28",49.459999
"1213","2020-04-29",48.439999
"1214","2020-04-30",47.599998
"1215","2020-05-01",45.700001
"1216","2020-05-04",46.349998
"1217","2020-05-05",47
"1218","2020-05-06",48.558998
"1219","2020-05-07",47.709999
"1220","2020-05-08",47.999001
"1221","2020-05-11",47
"1222","2020-05-12",47.009998
"1223","2020-05-13",46.490002
"1224","2020-05-14",45.529999
"1225","2020-05-15",45.27
"1226","2020-05-18",45.82
"1227","2020-05-19",45.200001
"1228","2020-05-20",45.970001
"1229","2020-05-21",47.390999
"1230","2020-05-22",46.036999
"1231","2020-05-26",45.995998
"1232","2020-05-27",45.985001
"1233","2020-05-28",45.799999
"1234","2020-05-29",43.988998
"1235","2020-06-01",43.299999
"1236","2020-06-02",39.5
"1237","2020-06-03",38.990002
"1238","2020-06-04",40.5
"1239","2020-06-05",41
"1240","2020-06-08",40.990002
"1241","2020-06-09",40.23
"1242","2020-06-10",40.993999
"1243","2020-06-11",40.32
"1244","2020-06-12",41.799999
"1245","2020-06-15",39.294998
"1246","2020-06-16",40.345001
"1247","2020-06-17",39.869999
"1248","2020-06-18",40.200001
"1249","2020-06-19",46.799999
"1250","2020-06-22",46.75
"1251","2020-06-23",45.080002
"1252","2020-06-24",44.490002
"1253","2020-06-25",41.25
"1254","2020-06-26",44
"1255","2020-06-29",40.509998
"1256","2020-06-30",41.000999
"1257","2020-07-01",41.580002
"1258","2020-07-02",40.029999
"1259","2020-07-06",42.400002
"1260","2020-07-07",42.889999
"1261","2020-07-08",44.939999
"1262","2020-07-09",46
"1263","2020-07-10",53.830002
"1264","2020-07-13",46.630001
"1265","2020-07-14",49.5
"1266","2020-07-15",49.400002
"1267","2020-07-16",49.57
"1268","2020-07-17",50.939999
"1269","2020-07-20",51.200001
"1270","2020-07-21",50.889999
"1271","2020-07-22",51
"1272","2020-07-23",48.25
"1273","2020-07-24",49
"1274","2020-07-27",48.880001
"1275","2020-07-28",48.889999
"1276","2020-07-29",49.150002
"1277","2020-07-30",49.490002
"1278","2020-07-31",48.93
"1279","2020-08-03",49.375
"1280","2020-08-04",49.48
"1281","2020-08-05",49.48
"1282","2020-08-06",49.990002
"1283","2020-08-07",49.439999
"1284","2020-08-10",49.900002
"1285","2020-08-11",48.549999
"1286","2020-08-12",48.860001
"1287","2020-08-13",48.999001
"1288","2020-08-14",49.189999
"1289","2020-08-17",49.139999
"1290","2020-08-18",48.983002
"1291","2020-08-19",49
"1292","2020-08-20",49.099998
"1293","2020-08-21",49.139999
"1294","2020-08-24",49.380001
"1295","2020-08-25",47.529999
"1296","2020-08-26",47.740002
"1297","2020-08-27",47.799999
"1298","2020-08-28",45.720001
"1299","2020-08-31",46
"1300","2020-09-01",45.529999
"1301","2020-09-02",45.700001
"1302","2020-09-03",45.599998
"1303","2020-09-04",44.700001
"1304","2020-09-08",46.57
"1305","2020-09-09",47.337002
"1306","2020-09-10",47.470001
"1307","2020-09-11",47.5
"1308","2020-09-14",47
"1309","2020-09-15",47.200001
"1310","2020-09-16",47.93
"1311","2020-09-17",47.889999
"1312","2020-09-18",47.09
"1313","2020-09-21",47.02
"1314","2020-09-22",47.57
"1315","2020-09-23",48.549999
"1316","2020-09-24",47.82
"1317","2020-09-25",47.66
"1318","2020-09-28",48.509998
"1319","2020-09-29",48.529999
"1320","2020-09-30",49.299999
"1321","2020-10-01",49.700001
"1322","2020-10-02",51
"1323","2020-10-05",51.040001
"1324","2020-10-06",51.5
"1325","2020-10-07",52.610001
"1326","2020-10-08",54.5
"1327","2020-10-09",55.799999
"1328","2020-10-12",57
"1329","2020-10-13",57.110001
"1330","2020-10-14",59.685001
"1331","2020-10-15",59.779999
"1332","2020-10-16",60.290001
"1333","2020-10-19",61.349998
"1334","2020-10-20",61.299999
"1335","2020-10-21",62.150002
"1336","2020-10-22",62.790001
"1337","2020-10-23",63.580002
"1338","2020-10-26",64.5
"1339","2020-10-27",64.900002
"1340","2020-10-28",64.599998
"1341","2020-10-29",64.529999
"1342","2020-10-30",65.279999
"1343","2020-11-02",66.07
"1344","2020-11-03",65.82
"1345","2020-11-04",65.614998
"1346","2020-11-05",65.010002
"1347","2020-11-06",66
"1348","2020-11-09",65.879997
"1349","2020-11-10",64.519997
"1350","2020-11-11",64.5
"1351","2020-11-12",64.519997
"1352","2020-11-13",65.449997
"1353","2020-11-16",65.900002
"1354","2020-11-17",66.220001
"1355","2020-11-18",64.055
"1356","2020-11-19",64.699997
"1357","2020-11-20",64.179001
"1358","2020-11-23",64.5
"1359","2020-11-24",65.099998
"1360","2020-11-25",65.150002
"1361","2020-11-27",65.769997
