"","date","CREX"
"2023","2015-01-14",11.4
"2024","2015-01-15",9.9
"2025","2015-01-16",9.9
"2026","2015-01-20",7.8
"2027","2015-01-21",9.9
"2028","2015-01-22",9.6
"2029","2015-01-23",11.1
"2030","2015-01-26",9.6
"2031","2015-01-27",9.6
"2032","2015-01-28",9.6
"2033","2015-01-29",9.6
"2034","2015-01-30",10.2
"2035","2015-02-02",9.6
"2036","2015-02-03",10.5
"2037","2015-02-04",10.5
"2038","2015-02-05",10.5
"2039","2015-02-06",11.1
"2040","2015-02-09",11.1
"2041","2015-02-10",11.1
"2042","2015-02-11",11.1
"2043","2015-02-12",11.1
"2044","2015-02-13",10.2
"2045","2015-02-17",11.1
"2046","2015-02-18",10.8
"2047","2015-02-19",11.1
"2048","2015-02-20",8.7
"2049","2015-02-23",8.7
"2050","2015-02-24",9.9
"2051","2015-02-25",9.9
"2052","2015-02-26",9.9
"2053","2015-02-27",9.6
"2054","2015-03-02",9.3
"2055","2015-03-03",9.3
"2056","2015-03-04",9
"2057","2015-03-05",9
"2058","2015-03-06",7.8
"2059","2015-03-09",8.1
"2060","2015-03-10",6
"2061","2015-03-11",6.9
"2062","2015-03-12",7.5
"2063","2015-03-13",6.9
"2064","2015-03-16",6.9
"2065","2015-03-17",7.5
"2066","2015-03-18",7.5
"2067","2015-03-19",7.5
"2068","2015-03-20",6.3
"2069","2015-03-23",6.9
"2070","2015-03-24",7.5
"2071","2015-03-25",7.5
"2072","2015-03-26",7.5
"2073","2015-03-27",7.5
"2074","2015-03-30",7.5
"2075","2015-03-31",7.5
"2076","2015-04-01",7.5
"2077","2015-04-02",7.8
"2078","2015-04-06",8.1
"2079","2015-04-07",7.8
"2080","2015-04-08",6.3
"2081","2015-04-09",6.3
"2082","2015-04-10",6.3
"2083","2015-04-13",6.3
"2084","2015-04-14",6.9
"2085","2015-04-15",7.2
"2086","2015-04-16",7.2
"2087","2015-04-17",6.9
"2088","2015-04-20",6.9
"2089","2015-04-21",5.1
"2090","2015-04-22",6.6
"2091","2015-04-23",6.6
"2092","2015-04-24",6.3
"2093","2015-04-27",6.3
"2094","2015-04-28",9.3
"2095","2015-04-29",9.3
"2096","2015-04-30",8.7
"2097","2015-05-01",8.7
"2098","2015-05-04",6.9
"2099","2015-05-05",6.9
"2100","2015-05-06",6.9
"2101","2015-05-07",7.8
"2102","2015-05-08",7.8
"2103","2015-05-11",7.8
"2104","2015-05-12",7.8
"2105","2015-05-13",7.8
"2106","2015-05-14",7.8
"2107","2015-05-15",7.8
"2108","2015-05-18",8.4
"2109","2015-05-19",8.7
"2110","2015-05-20",8.7
"2111","2015-05-21",8.7
"2112","2015-05-22",8.4
"2113","2015-05-26",8.4
"2114","2015-05-27",7.2
"2115","2015-05-28",8.1
"2116","2015-05-29",7.2
"2117","2015-06-01",8.1
"2118","2015-06-02",7.2
"2119","2015-06-03",8.1
"2120","2015-06-04",8.1
"2121","2015-06-05",7.8
"2122","2015-06-08",7.8
"2123","2015-06-09",7.8
"2124","2015-06-10",7.8
"2125","2015-06-11",7.8
"2126","2015-06-12",7.8
"2127","2015-06-15",6.3
"2128","2015-06-16",6.9
"2129","2015-06-17",6.9
"2130","2015-06-18",6.6
"2131","2015-06-19",6.6
"2132","2015-06-22",6.6
"2133","2015-06-23",6.6
"2134","2015-06-24",6.3
"2135","2015-06-25",6.3
"2136","2015-06-26",6.3
"2137","2015-06-29",6.3
"2138","2015-06-30",6.9
"2139","2015-07-01",6
"2140","2015-07-02",6.6
"2141","2015-07-06",6.9
"2142","2015-07-07",6.9
"2143","2015-07-08",6.9
"2144","2015-07-09",6.6
"2145","2015-07-10",6
"2146","2015-07-13",6
"2147","2015-07-14",6
"2148","2015-07-15",5.1
"2149","2015-07-16",7.5
"2150","2015-07-17",7.5
"2151","2015-07-20",7.5
"2152","2015-07-21",6
"2153","2015-07-22",5.7
"2154","2015-07-23",5.7
"2155","2015-07-24",5.7
"2156","2015-07-27",5.7
"2157","2015-07-28",5.1
"2158","2015-07-29",6
"2159","2015-07-30",6.9
"2160","2015-07-31",6.9
"2161","2015-08-03",6.9
"2162","2015-08-04",6.9
"2163","2015-08-05",6.9
"2164","2015-08-06",7.2
"2165","2015-08-07",7.2
"2166","2015-08-10",6.6
"2167","2015-08-11",6.6
"2168","2015-08-12",7.5
"2169","2015-08-13",7.5
"2170","2015-08-14",7.5
"2171","2015-08-17",3.9
"2172","2015-08-18",6.9
"2173","2015-08-19",6.9
"2174","2015-08-20",6.9
"2175","2015-08-21",7.5
"2176","2015-08-24",7.5
"2177","2015-08-25",6
"2178","2015-08-26",6
"2179","2015-08-27",6.3
"2180","2015-08-28",5.1
"2181","2015-08-31",6
"2182","2015-09-01",6
"2183","2015-09-02",6
"2184","2015-09-03",6.6
"2185","2015-09-04",6.6
"2186","2015-09-08",5.4
"2187","2015-09-09",5.4
"2188","2015-09-10",5.4
"2189","2015-09-11",5.4
"2190","2015-09-14",5.4
"2191","2015-09-15",5.4
"2192","2015-09-16",5.7
"2193","2015-09-17",4.8
"2194","2015-09-18",5.1
"2195","2015-09-21",5.1
"2196","2015-09-22",5.4
"2197","2015-09-23",6
"2198","2015-09-24",6
"2199","2015-09-25",5.4
"2200","2015-09-28",5.1
"2201","2015-09-29",6
"2202","2015-09-30",6.9
"2203","2015-10-01",7.2
"2204","2015-10-02",9
"2205","2015-10-05",8.4
"2206","2015-10-06",8.4
"2207","2015-10-07",8.4
"2208","2015-10-08",8.4
"2209","2015-10-09",8.4
"2210","2015-10-12",8.4
"2211","2015-10-13",6.6
"2212","2015-10-14",6.6
"2213","2015-10-15",6.6
"2214","2015-10-16",4.5
"2215","2015-10-19",3.9
"2216","2015-10-20",6.6
"2217","2015-10-21",6.6
"2218","2015-10-22",6
"2219","2015-10-23",6.3
"2220","2015-10-26",6.3
"2221","2015-10-27",6.3
"2222","2015-10-28",4.8
"2223","2015-10-29",6.9
"2224","2015-10-30",7.5
"2225","2015-11-02",7.5
"2226","2015-11-03",7.2
"2227","2015-11-04",6.6
"2228","2015-11-05",7.2
"2229","2015-11-06",7.2
"2230","2015-11-09",6.6
"2231","2015-11-10",6.9
"2232","2015-11-11",6.9
"2233","2015-11-12",7.2
"2234","2015-11-13",7.2
"2235","2015-11-16",7.2
"2236","2015-11-17",6.6
"2237","2015-11-18",6.9
"2238","2015-11-19",6.3
"2239","2015-11-20",5.7
"2240","2015-11-23",7.5
"2241","2015-11-24",7.2
"2242","2015-11-25",8.4
"2243","2015-11-27",8.4
"2244","2015-11-30",7.8
"2245","2015-12-01",7.5
"2246","2015-12-02",7.2
"2247","2015-12-03",7.5
"2248","2015-12-04",7.5
"2249","2015-12-07",7.2
"2250","2015-12-08",6
"2251","2015-12-09",8.4
"2252","2015-12-10",7.2
"2253","2015-12-11",6.6
"2254","2015-12-14",6.3
"2255","2015-12-15",5.7
"2256","2015-12-16",5.4
"2257","2015-12-17",6
"2258","2015-12-18",5.4
"2259","2015-12-21",6.3
"2260","2015-12-22",5.4
"2261","2015-12-23",4.8
"2262","2015-12-24",4.8
"2263","2015-12-28",4.8
"2264","2015-12-29",4.8
"2265","2015-12-30",5.4
"2266","2015-12-31",7.5
"2267","2016-01-04",6.6
"2268","2016-01-05",6.3
"2269","2016-01-06",6
"2270","2016-01-07",6
"2271","2016-01-08",5.4
"2272","2016-01-11",4.5
"2273","2016-01-12",4.5
"2274","2016-01-13",5.1
"2275","2016-01-14",5.4
"2276","2016-01-15",5.1
"2277","2016-01-19",5.1
"2278","2016-01-20",4.8
"2279","2016-01-21",4.8
"2280","2016-01-22",4.8
"2281","2016-01-25",5.7
"2282","2016-01-26",5.7
"2283","2016-01-27",5.7
"2284","2016-01-28",4.8
"2285","2016-01-29",6.6
"2286","2016-02-01",6
"2287","2016-02-02",6
"2288","2016-02-03",6
"2289","2016-02-04",6
"2290","2016-02-05",6.9
"2291","2016-02-08",6.9
"2292","2016-02-09",6.9
"2293","2016-02-10",6.9
"2294","2016-02-11",6.6
"2295","2016-02-12",6.6
"2296","2016-02-16",6.6
"2297","2016-02-17",6.9
"2298","2016-02-18",6
"2299","2016-02-19",6
"2300","2016-02-22",5.7
"2301","2016-02-23",5.7
"2302","2016-02-24",5.7
"2303","2016-02-25",5.1
"2304","2016-02-26",4.8
"2305","2016-02-29",6.3
"2306","2016-03-01",6.3
"2307","2016-03-02",6.3
"2308","2016-03-03",6.3
"2309","2016-03-04",6.3
"2310","2016-03-07",6
"2311","2016-03-08",6
"2312","2016-03-09",6
"2313","2016-03-10",4.8
"2314","2016-03-11",4.5
"2315","2016-03-14",4.5
"2316","2016-03-15",5.1
"2317","2016-03-16",5.4
"2318","2016-03-17",6
"2319","2016-03-18",6
"2320","2016-03-21",6
"2321","2016-03-22",6
"2322","2016-03-23",4.8
"2323","2016-03-24",5.1
"2324","2016-03-28",5.1
"2325","2016-03-29",6
"2326","2016-03-30",6
"2327","2016-03-31",6.9
"2328","2016-04-01",6
"2329","2016-04-04",6
"2330","2016-04-05",6
"2331","2016-04-06",6
"2332","2016-04-07",6
"2333","2016-04-08",5.7
"2334","2016-04-11",5.7
"2335","2016-04-12",5.1
"2336","2016-04-13",5.1
"2337","2016-04-14",6
"2338","2016-04-15",5.7
"2339","2016-04-18",6
"2340","2016-04-19",5.4
"2341","2016-04-20",5.1
"2342","2016-04-21",5.4
"2343","2016-04-22",5.7
"2344","2016-04-25",5.7
"2345","2016-04-26",5.7
"2346","2016-04-27",5.7
"2347","2016-04-28",5.1
"2348","2016-04-29",6.9
"2349","2016-05-02",6
"2350","2016-05-03",6.3
"2351","2016-05-04",6.3
"2352","2016-05-05",6.3
"2353","2016-05-06",6
"2354","2016-05-09",6
"2355","2016-05-10",6
"2356","2016-05-11",5.7
"2357","2016-05-12",5.7
"2358","2016-05-13",5.7
"2359","2016-05-16",5.4
"2360","2016-05-17",5.4
"2361","2016-05-18",5.4
"2362","2016-05-19",5.4
"2363","2016-05-20",5.7
"2364","2016-05-23",5.7
"2365","2016-05-24",5.7
"2366","2016-05-25",5.7
"2367","2016-05-26",5.7
"2368","2016-05-27",5.7
"2369","2016-05-31",5.1
"2370","2016-06-01",6
"2371","2016-06-02",6
"2372","2016-06-03",6
"2373","2016-06-06",5.1
"2374","2016-06-07",6
"2375","2016-06-08",6
"2376","2016-06-09",4.8
"2377","2016-06-10",5.1
"2378","2016-06-13",5.1
"2379","2016-06-14",5.4
"2380","2016-06-15",4.8
"2381","2016-06-16",4.5
"2382","2016-06-17",4.5
"2383","2016-06-20",4.5
"2384","2016-06-21",4.2
"2385","2016-06-22",4.2
"2386","2016-06-23",4.2
"2387","2016-06-24",4.2
"2388","2016-06-27",5.1
"2389","2016-06-28",5.1
"2390","2016-06-29",5.1
"2391","2016-06-30",5.1
"2392","2016-07-01",5.1
"2393","2016-07-05",5.1
"2394","2016-07-06",5.4
"2395","2016-07-07",5.4
"2396","2016-07-08",6
"2397","2016-07-11",6
"2398","2016-07-12",5.7
"2399","2016-07-13",5.7
"2400","2016-07-14",5.4
"2401","2016-07-15",5.4
"2402","2016-07-18",5.7
"2403","2016-07-19",5.4
"2404","2016-07-20",5.4
"2405","2016-07-21",5.4
"2406","2016-07-22",5.4
"2407","2016-07-25",5.7
"2408","2016-07-26",5.7
"2409","2016-07-27",5.7
"2410","2016-07-28",5.7
"2411","2016-07-29",6.9
"2412","2016-08-01",6.9
"2413","2016-08-02",6.9
"2414","2016-08-03",6.3
"2415","2016-08-04",6.3
"2416","2016-08-05",6.3
"2417","2016-08-08",6.3
"2418","2016-08-09",6.3
"2419","2016-08-10",6.3
"2420","2016-08-11",4.5
"2421","2016-08-12",6.3
"2422","2016-08-15",4.5
"2423","2016-08-16",4.5
"2424","2016-08-17",4.5
"2425","2016-08-18",4.8
"2426","2016-08-19",5.1
"2427","2016-08-22",5.1
"2428","2016-08-23",5.7
"2429","2016-08-24",6
"2430","2016-08-25",5.4
"2431","2016-08-26",5.4
"2432","2016-08-29",5.4
"2433","2016-08-30",5.4
"2434","2016-08-31",6
"2435","2016-09-01",6
"2436","2016-09-02",6
"2437","2016-09-06",6
"2438","2016-09-07",4.5
"2439","2016-09-08",4.2
"2440","2016-09-09",4.5
"2441","2016-09-12",4.2
"2442","2016-09-13",3.9
"2443","2016-09-14",4.5
"2444","2016-09-15",3.6
"2445","2016-09-16",3.9
"2446","2016-09-19",3.3
"2447","2016-09-20",3.6
"2448","2016-09-21",3.9
"2449","2016-09-22",3.3
"2450","2016-09-23",3.6
"2451","2016-09-26",3.6
"2452","2016-09-27",3.6
"2453","2016-09-28",3.9
"2454","2016-09-29",4.8
"2455","2016-09-30",6
"2456","2016-10-03",7.8
"2457","2016-10-04",6.3
"2458","2016-10-05",6
"2459","2016-10-06",6
"2460","2016-10-07",6
"2461","2016-10-10",6
"2462","2016-10-11",5.4
"2463","2016-10-12",5.1
"2464","2016-10-13",4.8
"2465","2016-10-14",4.8
"2466","2016-10-17",4.8
"2467","2016-10-18",4.8
"2468","2016-10-19",4.8
"2469","2016-10-20",4.8
"2470","2016-10-21",4.8
"2471","2016-10-24",5.1
"2472","2016-10-25",5.1
"2473","2016-10-26",6
"2474","2016-10-27",6
"2475","2016-10-28",6.3
"2476","2016-10-31",6.6
"2477","2016-11-01",5.4
"2478","2016-11-02",6
"2479","2016-11-03",5.4
"2480","2016-11-04",5.4
"2481","2016-11-07",5.4
"2482","2016-11-08",4.8
"2483","2016-11-09",4.8
"2484","2016-11-10",4.8
"2485","2016-11-11",4.8
"2486","2016-11-14",4.8
"2487","2016-11-15",4.8
"2488","2016-11-16",4.8
"2489","2016-11-17",4.8
"2490","2016-11-18",4.8
"2491","2016-11-21",5.1
"2492","2016-11-22",5.4
"2493","2016-11-23",5.7
"2494","2016-11-25",5.7
"2495","2016-11-28",6
"2496","2016-11-29",6.3
"2497","2016-11-30",7.5
"2498","2016-12-01",7.5
"2499","2016-12-02",6.3
"2500","2016-12-05",5.4
"2501","2016-12-06",5.4
"2502","2016-12-07",5.4
"2503","2016-12-08",5.7
"2504","2016-12-09",5.4
"2505","2016-12-12",5.7
"2506","2016-12-13",5.7
"2507","2016-12-14",5.7
"2508","2016-12-15",6.3
"2509","2016-12-16",6
"2510","2016-12-19",6
"2511","2016-12-20",6
"2512","2016-12-21",5.7
"2513","2016-12-22",5.7
"2514","2016-12-23",6
"2515","2016-12-27",6.3
"2516","2016-12-28",7.2
"2517","2016-12-29",7.5
"2518","2016-12-30",9.3
"2519","2017-01-03",7.5
"2520","2017-01-04",7.2
"2521","2017-01-05",7.2
"2522","2017-01-06",7.5
"2523","2017-01-09",7.5
"2524","2017-01-10",6.9
"2525","2017-01-11",6.9
"2526","2017-01-12",6.6
"2527","2017-01-13",6.9
"2528","2017-01-17",6.9
"2529","2017-01-18",6.6
"2530","2017-01-19",6.3
"2531","2017-01-20",6.3
"2532","2017-01-23",6.3
"2533","2017-01-24",6.3
"2534","2017-01-25",5.7
"2535","2017-01-26",5.7
"2536","2017-01-27",6
"2537","2017-01-30",5.7
"2538","2017-01-31",5.7
"2539","2017-02-01",5.4
"2540","2017-02-02",5.7
"2541","2017-02-03",6.9
"2542","2017-02-06",6.6
"2543","2017-02-07",6.9
"2544","2017-02-08",6.9
"2545","2017-02-09",6.9
"2546","2017-02-10",6.9
"2547","2017-02-13",6.6
"2548","2017-02-14",6.6
"2549","2017-02-15",6.6
"2550","2017-02-16",6
"2551","2017-02-17",6.6
"2552","2017-02-21",6.6
"2553","2017-02-22",6.3
"2554","2017-02-23",6.6
"2555","2017-02-24",6.6
"2556","2017-02-27",7.2
"2557","2017-02-28",8.4
"2558","2017-03-01",8.1
"2559","2017-03-02",7.2
"2560","2017-03-03",6.6
"2561","2017-03-06",6.6
"2562","2017-03-07",6.6
"2563","2017-03-08",6.3
"2564","2017-03-09",6.3
"2565","2017-03-10",6.3
"2566","2017-03-13",6.3
"2567","2017-03-14",6
"2568","2017-03-15",6.6
"2569","2017-03-16",6
"2570","2017-03-17",6
"2571","2017-03-20",5.7
"2572","2017-03-21",5.7
"2573","2017-03-22",6
"2574","2017-03-23",6
"2575","2017-03-24",6.3
"2576","2017-03-27",6.6
"2577","2017-03-28",6
"2578","2017-03-29",6.9
"2579","2017-03-30",7.2
"2580","2017-03-31",8.4
"2581","2017-04-03",7.5
"2582","2017-04-04",7.2
"2583","2017-04-05",7.5
"2584","2017-04-06",8.4
"2585","2017-04-07",7.2
"2586","2017-04-10",7.2
"2587","2017-04-11",7.2
"2588","2017-04-12",7.2
"2589","2017-04-13",6.6
"2590","2017-04-17",9
"2591","2017-04-18",8.7
"2592","2017-04-19",7.8
"2593","2017-04-20",7.8
"2594","2017-04-21",8.7
"2595","2017-04-24",8.4
"2596","2017-04-25",8.4
"2597","2017-04-26",8.4
"2598","2017-04-27",9
"2599","2017-04-28",9.6
"2600","2017-05-01",9
"2601","2017-05-02",8.4
"2602","2017-05-03",8.4
"2603","2017-05-04",8.4
"2604","2017-05-05",8.7
"2605","2017-05-08",8.4
"2606","2017-05-09",8.4
"2607","2017-05-10",8.4
"2608","2017-05-11",9
"2609","2017-05-12",8.4
"2610","2017-05-15",8.4
"2611","2017-05-16",9.3
"2612","2017-05-17",9.3
"2613","2017-05-18",9
"2614","2017-05-19",9.6
"2615","2017-05-22",9
"2616","2017-05-23",9.6
"2617","2017-05-24",7.8
"2618","2017-05-25",7.8
"2619","2017-05-26",8.7
"2620","2017-05-30",8.7
"2621","2017-05-31",9.3
"2622","2017-06-01",9.3
"2623","2017-06-02",9.6
"2624","2017-06-05",9.6
"2625","2017-06-06",9.6
"2626","2017-06-07",9.6
"2627","2017-06-08",8.7
"2628","2017-06-09",9.6
"2629","2017-06-12",9.6
"2630","2017-06-13",10.2
"2631","2017-06-14",10.2
"2632","2017-06-15",10.2
"2633","2017-06-16",10.2
"2634","2017-06-19",10.8
"2635","2017-06-20",10.2
"2636","2017-06-21",9.9
"2637","2017-06-22",9.9
"2638","2017-06-23",9.6
"2639","2017-06-26",9.9
"2640","2017-06-27",9.9
"2641","2017-06-28",10.5
"2642","2017-06-29",10.2
"2643","2017-06-30",11.1
"2644","2017-07-03",11.7
"2645","2017-07-05",11.7
"2646","2017-07-06",10.8
"2647","2017-07-07",10.8
"2648","2017-07-10",10.8
"2649","2017-07-11",10.8
"2650","2017-07-12",11.4
"2651","2017-07-13",10.8
"2652","2017-07-14",11.7
"2653","2017-07-17",11.7
"2654","2017-07-18",11.7
"2655","2017-07-19",11.7
"2656","2017-07-20",11.4
"2657","2017-07-21",11.4
"2658","2017-07-24",10.8
"2659","2017-07-25",10.8
"2660","2017-07-26",11.4
"2661","2017-07-27",11.4
"2662","2017-07-28",11.1
"2663","2017-07-31",12.9
"2664","2017-08-01",12.9
"2665","2017-08-02",12.9
"2666","2017-08-03",11.1
"2667","2017-08-04",11.4
"2668","2017-08-07",11.4
"2669","2017-08-08",10.5
"2670","2017-08-09",10.5
"2671","2017-08-10",10.5
"2672","2017-08-11",9.6
"2673","2017-08-14",9.6
"2674","2017-08-15",10.5
"2675","2017-08-16",11.1
"2676","2017-08-17",11.1
"2677","2017-08-18",11.1
"2678","2017-08-21",11.1
"2679","2017-08-22",11.1
"2680","2017-08-23",11.1
"2681","2017-08-24",11.1
"2682","2017-08-25",11.1
"2683","2017-08-28",11.1
"2684","2017-08-29",9.9
"2685","2017-08-30",10.2
"2686","2017-08-31",12
"2687","2017-09-01",10.5
"2688","2017-09-05",11.1
"2689","2017-09-06",11.1
"2690","2017-09-07",10.5
"2691","2017-09-08",10.5
"2692","2017-09-11",9.3
"2693","2017-09-12",9.3
"2694","2017-09-13",9
"2695","2017-09-14",9
"2696","2017-09-15",9
"2697","2017-09-18",9
"2698","2017-09-19",9
"2699","2017-09-20",9
"2700","2017-09-21",9
"2701","2017-09-22",9
"2702","2017-09-25",8.4
"2703","2017-09-26",9.6
"2704","2017-09-27",9.6
"2705","2017-09-28",10.8
"2706","2017-09-29",12
"2707","2017-10-02",12
"2708","2017-10-03",10.2
"2709","2017-10-04",10.5
"2710","2017-10-05",10.2
"2711","2017-10-06",10.2
"2712","2017-10-09",9
"2713","2017-10-10",9
"2714","2017-10-11",9.3
"2715","2017-10-12",10.5
"2716","2017-10-13",9.3
"2717","2017-10-16",10.5
"2718","2017-10-17",9.6
"2719","2017-10-18",10.2
"2720","2017-10-19",10.2
"2721","2017-10-20",10.2
"2722","2017-10-23",9.6
"2723","2017-10-24",10.2
"2724","2017-10-25",10.2
"2725","2017-10-26",10.2
"2726","2017-10-27",10.2
"2727","2017-10-30",9.3
"2728","2017-10-31",10.2
"2729","2017-11-01",10.2
"2730","2017-11-02",9.3
"2731","2017-11-03",9
"2732","2017-11-06",8.7
"2733","2017-11-07",8.7
"2734","2017-11-08",8.7
"2735","2017-11-09",8.7
"2736","2017-11-10",8.7
"2737","2017-11-13",8.7
"2738","2017-11-14",8.7
"2739","2017-11-15",8.4
"2740","2017-11-16",8.4
"2741","2017-11-17",8.4
"2742","2017-11-20",8.1
"2743","2017-11-21",6.3
"2744","2017-11-22",6
"2745","2017-11-24",6.3
"2746","2017-11-27",5.4
"2747","2017-11-28",6.3
"2748","2017-11-29",6
"2749","2017-11-30",7.2
"2750","2017-12-01",6
"2751","2017-12-04",6
"2752","2017-12-05",6
"2753","2017-12-06",6.3
"2754","2017-12-07",6.6
"2755","2017-12-08",6.3
"2756","2017-12-11",5.7
"2757","2017-12-12",6
"2758","2017-12-13",6
"2759","2017-12-14",5.7
"2760","2017-12-15",6.6
"2761","2017-12-18",6.3
"2762","2017-12-19",6.6
"2763","2017-12-20",7.2
"2764","2017-12-21",6.9
"2765","2017-12-22",7.5
"2766","2017-12-26",7.8
"2767","2017-12-27",8.4
"2768","2017-12-28",9
"2769","2017-12-29",9.6
"2770","2018-01-02",8.7
"2771","2018-01-03",9.6
"2772","2018-01-04",9.6
"2773","2018-01-05",9.3
"2774","2018-01-08",8.1
"2775","2018-01-09",7.8
"2776","2018-01-10",7.8
"2777","2018-01-11",8.1
"2778","2018-01-12",8.1
"2779","2018-01-16",7.8
"2780","2018-01-17",7.8
"2781","2018-01-18",8.1
"2782","2018-01-19",8.1
"2783","2018-01-22",8.1
"2784","2018-01-23",8.4
"2785","2018-01-24",8.1
"2786","2018-01-25",8.4
"2787","2018-01-26",7.5
"2788","2018-01-29",7.5
"2789","2018-01-30",7.5
"2790","2018-01-31",7.5
"2791","2018-02-01",6.9
"2792","2018-02-02",6.9
"2793","2018-02-05",7.8
"2794","2018-02-06",7.5
"2795","2018-02-07",7.5
"2796","2018-02-08",7.2
"2797","2018-02-09",7.2
"2798","2018-02-12",6.6
"2799","2018-02-13",6.6
"2800","2018-02-14",6.6
"2801","2018-02-15",6.9
"2802","2018-02-16",7.2
"2803","2018-02-20",6.9
"2804","2018-02-21",6.9
"2805","2018-02-22",6.9
"2806","2018-02-23",6.9
"2807","2018-02-26",6.9
"2808","2018-02-27",6.9
"2809","2018-02-28",6.9
"2810","2018-03-01",6.9
"2811","2018-03-02",6.9
"2812","2018-03-05",6.6
"2813","2018-03-06",7.2
"2814","2018-03-07",7.2
"2815","2018-03-08",7.2
"2816","2018-03-09",7.2
"2817","2018-03-12",7.2
"2818","2018-03-13",7.5
"2819","2018-03-14",7.5
"2820","2018-03-15",7.2
"2821","2018-03-16",7.2
"2822","2018-03-19",6.9
"2823","2018-03-20",7.5
"2824","2018-03-21",7.5
"2825","2018-03-22",6.9
"2826","2018-03-23",6.9
"2827","2018-03-26",7.5
"2828","2018-03-27",7.5
"2829","2018-03-28",6.9
"2830","2018-03-29",9
"2831","2018-04-02",8.1
"2832","2018-04-03",6.9
"2833","2018-04-04",6.9
"2834","2018-04-05",7.5
"2835","2018-04-06",6.9
"2836","2018-04-09",7.2
"2837","2018-04-10",8.1
"2838","2018-04-11",7.2
"2839","2018-04-12",7.5
"2840","2018-04-13",8.4
"2841","2018-04-16",8.4
"2842","2018-04-17",7.5
"2843","2018-04-18",7.2
"2844","2018-04-19",7.2
"2845","2018-04-20",7.2
"2846","2018-04-23",7.5
"2847","2018-04-24",6.9
"2848","2018-04-25",6.3
"2849","2018-04-26",6.9
"2850","2018-04-27",6.9
"2851","2018-04-30",8.1
"2852","2018-05-01",7.2
"2853","2018-05-02",7.5
"2854","2018-05-03",7.2
"2855","2018-05-04",6.9
"2856","2018-05-07",7.2
"2857","2018-05-08",6.6
"2858","2018-05-09",6.9
"2859","2018-05-10",6.6
"2860","2018-05-11",6.6
"2861","2018-05-14",6.9
"2862","2018-05-15",5.7
"2863","2018-05-16",6
"2864","2018-05-17",5.7
"2865","2018-05-18",6.3
"2866","2018-05-21",6.3
"2867","2018-05-22",6.9
"2868","2018-05-23",6
"2869","2018-05-24",6.3
"2870","2018-05-25",6.3
"2871","2018-05-29",6
"2872","2018-05-30",6
"2873","2018-05-31",6.9
"2874","2018-06-01",6
"2875","2018-06-04",6
"2876","2018-06-05",6
"2877","2018-06-06",6
"2878","2018-06-07",6
"2879","2018-06-08",6
"2880","2018-06-11",6
"2881","2018-06-12",6
"2882","2018-06-13",6
"2883","2018-06-14",7.5
"2884","2018-06-15",5.7
"2885","2018-06-18",5.7
"2886","2018-06-19",5.7
"2887","2018-06-20",6.6
"2888","2018-06-21",6
"2889","2018-06-22",6.6
"2890","2018-06-25",6
"2891","2018-06-26",6.3
"2892","2018-06-27",6
"2893","2018-06-28",7.5
"2894","2018-06-29",9
"2895","2018-07-02",7.2
"2896","2018-07-03",7.2
"2897","2018-07-05",6.9
"2898","2018-07-06",6.9
"2899","2018-07-09",7.2
"2900","2018-07-10",7.2
"2901","2018-07-11",7.2
"2902","2018-07-12",7.2
"2903","2018-07-13",6.9
"2904","2018-07-16",7.2
"2905","2018-07-17",6.3
"2906","2018-07-18",7.2
"2907","2018-07-19",6.9
"2908","2018-07-20",7.2
"2909","2018-07-23",7.2
"2910","2018-07-24",6.9
"2911","2018-07-25",6.3
"2912","2018-07-26",6
"2913","2018-07-27",6
"2914","2018-07-30",6.9
"2915","2018-07-31",8.4
"2916","2018-08-01",8.1
"2917","2018-08-02",7.8
"2918","2018-08-03",6.6
"2919","2018-08-06",6.6
"2920","2018-08-07",6.6
"2921","2018-08-08",6.6
"2922","2018-08-09",6.6
"2923","2018-08-10",7.2
"2924","2018-08-13",6.9
"2925","2018-08-14",6.9
"2926","2018-08-15",6.9
"2927","2018-08-16",6.9
"2928","2018-08-17",7.2
"2929","2018-08-20",7.2
"2930","2018-08-21",7.8
"2931","2018-08-22",7.5
"2932","2018-08-23",7.5
"2933","2018-08-24",7.5
"2934","2018-08-27",7.5
"2935","2018-08-28",7.2
"2936","2018-08-29",7.2
"2937","2018-08-30",7.5
"2938","2018-08-31",7.8
"2939","2018-09-04",7.8
"2940","2018-09-05",7.2
"2941","2018-09-06",7.5
"2942","2018-09-07",7.5
"2943","2018-09-10",7.2
"2944","2018-09-11",7.5
"2945","2018-09-12",7.5
"2946","2018-09-13",8.1
"2947","2018-09-14",8.4
"2948","2018-09-17",7.5
"2949","2018-09-18",7.2
"2950","2018-09-19",7.2
"2951","2018-09-20",7.5
"2952","2018-09-21",7.8
"2953","2018-09-24",7.8
"2954","2018-09-25",7.5
"2955","2018-09-26",7.8
"2956","2018-09-27",7.8
"2957","2018-09-28",9
"2958","2018-10-01",8.4
"2959","2018-10-02",7.8
"2960","2018-10-03",7.5
"2961","2018-10-04",7.5
"2962","2018-10-05",7.8
"2963","2018-10-08",7.5
"2964","2018-10-09",8.1
"2965","2018-10-10",7.5
"2966","2018-10-11",7.5
"2967","2018-10-12",8.1
"2968","2018-10-15",8.1
"2969","2018-10-16",7.8
"2970","2018-10-17",7.8
"2971","2018-10-18",7.8
"2972","2018-10-19",7.8
