"","date","COE"
"1000","2020-06-01",24.950001
"1001","2020-06-02",23.290001
"1002","2020-06-03",19.559999
"1003","2020-06-04",19.040001
"1004","2020-06-05",20.1
"1005","2020-06-08",19.23
"1006","2020-06-09",18
"1007","2020-06-10",20
"1008","2020-06-11",19.4
"1009","2020-06-12",19
"1010","2020-06-15",20.17
"1011","2020-06-16",20.15
"1012","2020-06-17",21.02
"1013","2020-06-18",27.030001
"1014","2020-06-19",27.309999
"1015","2020-06-22",26.780001
"1016","2020-06-23",26.92
"1017","2020-06-24",24.870001
"1018","2020-06-25",24.58
"1019","2020-06-26",22.6
"1020","2020-06-29",23.975
"1021","2020-06-30",25.68
"1022","2020-07-01",25.16
"1023","2020-07-02",25.25
"1024","2020-07-06",28.299999
"1025","2020-07-07",25.02
"1026","2020-07-08",25.52
"1027","2020-07-09",24.690001
"1028","2020-07-10",22.75
"1029","2020-07-13",23.66
"1030","2020-07-14",22.6
"1031","2020-07-15",23.43
"1032","2020-07-16",22.23
"1033","2020-07-17",23.74
"1034","2020-07-20",23.969999
"1035","2020-07-21",24.82
"1036","2020-07-22",23.85
"1037","2020-07-23",23.049999
"1038","2020-07-24",22.549999
"1039","2020-07-27",23.049999
"1040","2020-07-28",24.549999
"1041","2020-07-29",25.700001
"1042","2020-07-30",25.139999
"1043","2020-07-31",26.209999
"1044","2020-08-03",28.4
"1045","2020-08-04",28
"1046","2020-08-05",27.27
"1047","2020-08-06",26.26
"1048","2020-08-07",25.33
"1049","2020-08-10",25.32
"1050","2020-08-11",25.620001
"1051","2020-08-12",25.475
"1052","2020-08-13",25.940001
"1053","2020-08-14",25.33
"1054","2020-08-17",25.639999
"1055","2020-08-18",24.469999
"1056","2020-08-19",24.15
"1057","2020-08-20",23.01
"1058","2020-08-21",22.74
"1059","2020-08-24",22.5
"1060","2020-08-25",22.940001
"1061","2020-08-26",22.549999
"1062","2020-08-27",23.530001
"1063","2020-08-28",22.32
"1064","2020-08-31",20.440001
"1065","2020-09-01",20.190001
"1066","2020-09-02",19.68
"1067","2020-09-03",19.68
"1068","2020-09-04",19.379999
"1069","2020-09-08",19
"1070","2020-09-09",19.190001
"1071","2020-09-10",19.73
"1072","2020-09-11",19.709999
"1073","2020-09-14",21.190001
"1074","2020-09-15",21.030001
"1075","2020-09-16",21.299999
"1076","2020-09-17",21.08
"1077","2020-09-18",22.889999
"1078","2020-09-21",22
"1079","2020-09-22",21.92
"1080","2020-09-23",20.440001
"1081","2020-09-24",20.51
"1082","2020-09-25",20.15
"1083","2020-09-28",19.780001
"1084","2020-09-29",19.41
"1085","2020-09-30",19.07
"1086","2020-10-01",20.65
"1087","2020-10-02",21.778
"1088","2020-10-05",25.08
"1089","2020-10-06",24.799999
"1090","2020-10-07",24.469999
"1091","2020-10-08",25.120001
"1092","2020-10-09",25
"1093","2020-10-12",25
"1094","2020-10-13",24.780001
"1095","2020-10-14",24.42
"1096","2020-10-15",24.309999
"1097","2020-10-16",23.969999
"1098","2020-10-19",24.700001
"1099","2020-10-20",24.469999
"1100","2020-10-21",24.610001
"1101","2020-10-22",25.1
"1102","2020-10-23",24.98
"1103","2020-10-26",25.1
"1104","2020-10-27",25.360001
"1105","2020-10-28",23.9
"1106","2020-10-29",25
"1107","2020-10-30",24.530001
"1108","2020-11-02",25.1
"1109","2020-11-03",24.780001
"1110","2020-11-04",24.809999
"1111","2020-11-05",24.4
"1112","2020-11-06",24.540001
"1113","2020-11-09",23.450001
"1114","2020-11-10",23.33
"1115","2020-11-11",25.41
"1116","2020-11-12",25.110001
"1117","2020-11-13",25.49
"1118","2020-11-16",25.299999
"1119","2020-11-17",25.440001
"1120","2020-11-18",24.860001
"1121","2020-11-19",25.389999
"1122","2020-11-20",26.23
"1123","2020-11-23",27.889999
"1124","2020-11-24",28.059999
"1125","2020-11-25",27.5
"1126","2020-11-27",27.671
