"","date","HOFT"
"758","2010-01-05",12.65
"759","2010-01-06",12.58
"760","2010-01-07",12.74
"761","2010-01-08",13.21
"762","2010-01-11",12.98
"763","2010-01-12",12.56
"764","2010-01-13",12.59
"765","2010-01-14",12.56
"766","2010-01-15",12.31
"767","2010-01-19",12.6
"768","2010-01-20",12.52
"769","2010-01-21",12.31
"770","2010-01-22",12.52
"771","2010-01-25",12.58
"772","2010-01-26",12.56
"773","2010-01-27",12.69
"774","2010-01-28",12.48
"775","2010-01-29",12.71
"776","2010-02-01",12.8
"777","2010-02-02",13.04
"778","2010-02-03",12.97
"779","2010-02-04",12.95
"780","2010-02-05",13.1
"781","2010-02-08",12.9
"782","2010-02-09",12.82
"783","2010-02-10",12.84
"784","2010-02-11",13.19
"785","2010-02-12",13.64
"786","2010-02-16",14.34
"787","2010-02-17",13.84
"788","2010-02-18",13.64
"789","2010-02-19",13.75
"790","2010-02-22",13.89
"791","2010-02-23",13.6
"792","2010-02-24",13.66
"793","2010-02-25",13.5
"794","2010-02-26",13.07
"795","2010-03-01",13.11
"796","2010-03-02",13.32
"797","2010-03-03",14.26
"798","2010-03-04",14.36
"799","2010-03-05",15
"800","2010-03-08",14.91
"801","2010-03-09",15.31
"802","2010-03-10",15.8
"803","2010-03-11",15.25
"804","2010-03-12",15.03
"805","2010-03-15",15.08
"806","2010-03-16",15.1
"807","2010-03-17",15.37
"808","2010-03-18",15.14
"809","2010-03-19",15.27
"810","2010-03-22",14.85
"811","2010-03-23",15.12
"812","2010-03-24",14.99
"813","2010-03-25",15.51
"814","2010-03-26",15.64
"815","2010-03-29",15.05
"816","2010-03-30",16.290001
"817","2010-03-31",16.08
"818","2010-04-01",15.79
"819","2010-04-05",17.08
"820","2010-04-06",16.469999
"821","2010-04-07",16.07
"822","2010-04-08",16.76
"823","2010-04-09",16.91
"824","2010-04-12",16.719999
"825","2010-04-13",16.66
"826","2010-04-14",16.610001
"827","2010-04-15",16.84
"828","2010-04-16",16.200001
"829","2010-04-19",16.120001
"830","2010-04-20",16.49
"831","2010-04-21",16.49
"832","2010-04-22",16.48
"833","2010-04-23",16.5
"834","2010-04-26",16.35
"835","2010-04-27",15.76
"836","2010-04-28",15.76
"837","2010-04-29",16.459999
"838","2010-04-30",15.76
"839","2010-05-03",16.629999
"840","2010-05-04",15.98
"841","2010-05-05",15.89
"842","2010-05-06",15.68
"843","2010-05-07",15.69
"844","2010-05-10",16.5
"845","2010-05-11",17
"846","2010-05-12",17.93
"847","2010-05-13",17.379999
"848","2010-05-14",16.98
"849","2010-05-17",16.99
"850","2010-05-18",16.58
"851","2010-05-19",16.6
"852","2010-05-20",15.5
"853","2010-05-21",15.77
"854","2010-05-24",15.42
"855","2010-05-25",15.18
"856","2010-05-26",15.08
"857","2010-05-27",16.549999
"858","2010-05-28",15.57
"859","2010-06-01",14.74
"860","2010-06-02",15.79
"861","2010-06-03",15.42
"862","2010-06-04",13.86
"863","2010-06-07",14.11
"864","2010-06-08",12.08
"865","2010-06-09",11.17
"866","2010-06-10",11.23
"867","2010-06-11",12.07
"868","2010-06-14",11.99
"869","2010-06-15",12.59
"870","2010-06-16",12.12
"871","2010-06-17",11.83
"872","2010-06-18",11.62
"873","2010-06-21",11.59
"874","2010-06-22",11.61
"875","2010-06-23",11.23
"876","2010-06-24",11.51
"877","2010-06-25",11.55
"878","2010-06-28",11.41
"879","2010-06-29",10.89
"880","2010-06-30",10.66
"881","2010-07-01",10.82
"882","2010-07-02",10.6
"883","2010-07-06",10.05
"884","2010-07-07",10.4
"885","2010-07-08",10.42
"886","2010-07-09",10.6
"887","2010-07-12",10.35
"888","2010-07-13",11.13
"889","2010-07-14",11.03
"890","2010-07-15",10.62
"891","2010-07-16",10.16
"892","2010-07-19",10.09
"893","2010-07-20",10.43
"894","2010-07-21",10.68
"895","2010-07-22",11.19
"896","2010-07-23",12.01
"897","2010-07-26",11.86
"898","2010-07-27",11.9
"899","2010-07-28",11.48
"900","2010-07-29",11.55
"901","2010-07-30",11.82
"902","2010-08-02",12.02
"903","2010-08-03",11.83
"904","2010-08-04",12.31
"905","2010-08-05",11.55
"906","2010-08-06",11.51
"907","2010-08-09",12.15
"908","2010-08-10",11.4
"909","2010-08-11",10.63
"910","2010-08-12",10.61
"911","2010-08-13",10.27
"912","2010-08-16",10.04
"913","2010-08-17",10.47
"914","2010-08-18",10.5
"915","2010-08-19",9.89
"916","2010-08-20",9.89
"917","2010-08-23",9.72
"918","2010-08-24",9.48
"919","2010-08-25",9.98
"920","2010-08-26",9.82
"921","2010-08-27",9.95
"922","2010-08-30",9.46
"923","2010-08-31",9.35
"924","2010-09-01",9.65
"925","2010-09-02",10.43
"926","2010-09-03",10.76
"927","2010-09-07",10.29
"928","2010-09-08",10.98
"929","2010-09-09",10.48
"930","2010-09-10",10.59
"931","2010-09-13",11.09
"932","2010-09-14",10.6
"933","2010-09-15",10.94
"934","2010-09-16",10.38
"935","2010-09-17",10.6
"936","2010-09-20",11.17
"937","2010-09-21",11.58
"938","2010-09-22",11.54
"939","2010-09-23",11.6
"940","2010-09-24",11.95
"941","2010-09-27",11.6
"942","2010-09-28",11.62
"943","2010-09-29",11.72
"944","2010-09-30",11.63
"945","2010-10-01",11.74
"946","2010-10-04",11.18
"947","2010-10-05",11.71
"948","2010-10-06",11.68
"949","2010-10-07",11.5
"950","2010-10-08",11.99
"951","2010-10-11",11.55
"952","2010-10-12",11.58
"953","2010-10-13",11.83
"954","2010-10-14",11.58
"955","2010-10-15",11.52
"956","2010-10-18",11.81
"957","2010-10-19",11.32
"958","2010-10-20",11.45
"959","2010-10-21",11.17
"960","2010-10-22",11.14
"961","2010-10-25",11.23
"962","2010-10-26",11.15
"963","2010-10-27",10.93
"964","2010-10-28",10.79
"965","2010-10-29",10.57
"966","2010-11-01",10.59
"967","2010-11-02",10.86
"968","2010-11-03",10.65
"969","2010-11-04",11.18
"970","2010-11-05",11.26
"971","2010-11-08",11.4
"972","2010-11-09",11.04
"973","2010-11-10",11.3
"974","2010-11-11",11.47
"975","2010-11-12",11.03
"976","2010-11-15",11.1
"977","2010-11-16",10.58
"978","2010-11-17",10.66
"979","2010-11-18",11.05
"980","2010-11-19",11.11
"981","2010-11-22",11.6
"982","2010-11-23",11.24
"983","2010-11-24",11.47
"984","2010-11-26",11.52
"985","2010-11-29",11.45
"986","2010-11-30",11.37
