"","date","WPRT"
"980","2012-07-05",37.43
"981","2012-07-06",36.240002
"982","2012-07-09",35.09
"983","2012-07-10",33.5
"984","2012-07-11",33.919998
"985","2012-07-12",33.400002
"986","2012-07-13",34.099998
"987","2012-07-16",34.849998
"988","2012-07-17",35.419998
"989","2012-07-18",35.73
"990","2012-07-19",37.299999
"991","2012-07-20",37.5
"992","2012-07-23",38.549999
"993","2012-07-24",38.310001
"994","2012-07-25",38.860001
"995","2012-07-26",40.16
"996","2012-07-27",38.52
"997","2012-07-30",37.630001
"998","2012-07-31",37.630001
"999","2012-08-01",36.18
"1000","2012-08-02",34.59
"1001","2012-08-03",39.040001
"1002","2012-08-06",39.080002
"1003","2012-08-07",37.880001
"1004","2012-08-08",36.459999
"1005","2012-08-09",37.099998
"1006","2012-08-10",36.810001
"1007","2012-08-13",36.700001
"1008","2012-08-14",36.5
"1009","2012-08-15",37.59
"1010","2012-08-16",37.98
"1011","2012-08-17",39.029999
"1012","2012-08-20",37.59
"1013","2012-08-21",36.73
"1014","2012-08-22",36.68
"1015","2012-08-23",35.900002
"1016","2012-08-24",34.599998
"1017","2012-08-27",34.68
"1018","2012-08-28",34.950001
"1019","2012-08-29",34.689999
"1020","2012-08-30",34.93
"1021","2012-08-31",35.209999
"1022","2012-09-04",34.150002
"1023","2012-09-05",33.810001
"1024","2012-09-06",33.990002
"1025","2012-09-07",33.419998
"1026","2012-09-10",31.52
"1027","2012-09-11",32.549999
"1028","2012-09-12",32.18
"1029","2012-09-13",31.83
"1030","2012-09-14",30.83
"1031","2012-09-17",29.559999
"1032","2012-09-18",30.02
"1033","2012-09-19",29.370001
"1034","2012-09-20",27.610001
"1035","2012-09-21",27.120001
"1036","2012-09-24",27.110001
"1037","2012-09-25",26.370001
"1038","2012-09-26",26.450001
"1039","2012-09-27",27.16
"1040","2012-09-28",27.84
"1041","2012-10-01",28.16
"1042","2012-10-02",29.49
"1043","2012-10-03",30.67
"1044","2012-10-04",31.780001
"1045","2012-10-05",30.719999
"1046","2012-10-08",29.73
"1047","2012-10-09",31
"1048","2012-10-10",30.25
"1049","2012-10-11",30.860001
"1050","2012-10-12",30.450001
"1051","2012-10-15",31.02
"1052","2012-10-16",30.959999
"1053","2012-10-17",31.26
"1054","2012-10-18",30.35
"1055","2012-10-19",29.35
"1056","2012-10-22",29.5
"1057","2012-10-23",29.280001
"1058","2012-10-24",29.360001
"1059","2012-10-25",29.09
"1060","2012-10-26",28.41
"1061","2012-10-31",28.030001
"1062","2012-11-01",27.75
"1063","2012-11-02",27.030001
"1064","2012-11-05",25.98
"1065","2012-11-06",25.09
"1066","2012-11-07",23.370001
"1067","2012-11-08",23.57
"1068","2012-11-09",25.780001
"1069","2012-11-12",26.530001
"1070","2012-11-13",27.559999
"1071","2012-11-14",26.370001
"1072","2012-11-15",25.719999
"1073","2012-11-16",25.57
"1074","2012-11-19",25.299999
"1075","2012-11-20",25.200001
"1076","2012-11-21",25.209999
"1077","2012-11-23",25.389999
"1078","2012-11-26",26.700001
"1079","2012-11-27",26.290001
"1080","2012-11-28",26.450001
"1081","2012-11-29",26.35
"1082","2012-11-30",26.25
"1083","2012-12-03",26.91
"1084","2012-12-04",26.690001
"1085","2012-12-05",26.98
"1086","2012-12-06",27.9
"1087","2012-12-07",27.43
"1088","2012-12-10",27.75
"1089","2012-12-11",27.84
"1090","2012-12-12",28.18
"1091","2012-12-13",27.74
"1092","2012-12-14",27.49
"1093","2012-12-17",27.52
"1094","2012-12-18",27.6
"1095","2012-12-19",28
"1096","2012-12-20",27.629999
"1097","2012-12-21",26.959999
"1098","2012-12-24",26.67
"1099","2012-12-26",26.299999
"1100","2012-12-27",26.16
"1101","2012-12-28",25.92
"1102","2012-12-31",26.709999
"1103","2013-01-02",28.440001
"1104","2013-01-03",29.309999
"1105","2013-01-04",28.83
"1106","2013-01-07",28.290001
"1107","2013-01-08",27.49
"1108","2013-01-09",28.35
"1109","2013-01-10",27.93
"1110","2013-01-11",28.01
"1111","2013-01-14",27.450001
"1112","2013-01-15",27.25
"1113","2013-01-16",26.93
"1114","2013-01-17",26.9
"1115","2013-01-18",26.83
"1116","2013-01-22",27.280001
"1117","2013-01-23",28.43
"1118","2013-01-24",28.4
"1119","2013-01-25",28.209999
"1120","2013-01-28",27.68
"1121","2013-01-29",27.26
"1122","2013-01-30",26.860001
"1123","2013-01-31",27.459999
"1124","2013-02-01",26.879999
"1125","2013-02-04",26.540001
"1126","2013-02-05",26.76
"1127","2013-02-06",27.440001
"1128","2013-02-07",28.83
"1129","2013-02-08",28.549999
"1130","2013-02-11",29.280001
"1131","2013-02-12",29.620001
"1132","2013-02-13",28.719999
"1133","2013-02-14",29.219999
"1134","2013-02-15",31.540001
"1135","2013-02-19",31.74
"1136","2013-02-20",29.75
"1137","2013-02-21",29.209999
"1138","2013-02-22",30.030001
"1139","2013-02-25",29.32
"1140","2013-02-26",29.360001
"1141","2013-02-27",29.450001
"1142","2013-02-28",28.940001
"1143","2013-03-01",28.280001
"1144","2013-03-04",28.110001
"1145","2013-03-05",27.700001
"1146","2013-03-06",28.5
"1147","2013-03-07",28.27
"1148","2013-03-08",29.16
"1149","2013-03-11",31.35
"1150","2013-03-12",31.190001
"1151","2013-03-13",30.73
"1152","2013-03-14",30.4
"1153","2013-03-15",31.639999
"1154","2013-03-18",31.120001
"1155","2013-03-19",30.4
"1156","2013-03-20",30.74
"1157","2013-03-21",29.75
"1158","2013-03-22",28.440001
"1159","2013-03-25",28.280001
"1160","2013-03-26",28.24
"1161","2013-03-27",28.629999
"1162","2013-03-28",29.52
"1163","2013-04-01",29.030001
"1164","2013-04-02",28.51
"1165","2013-04-03",27.870001
"1166","2013-04-04",28.85
"1167","2013-04-05",28.58
"1168","2013-04-08",28.17
"1169","2013-04-09",28.190001
"1170","2013-04-10",28.59
"1171","2013-04-11",29.549999
"1172","2013-04-12",29.129999
"1173","2013-04-15",28.219999
"1174","2013-04-16",28.5
"1175","2013-04-17",27.940001
"1176","2013-04-18",28.219999
"1177","2013-04-19",27.870001
"1178","2013-04-22",27.799999
"1179","2013-04-23",28.4
"1180","2013-04-24",29.280001
"1181","2013-04-25",29.91
"1182","2013-04-26",30
"1183","2013-04-29",30.02
"1184","2013-04-30",31.07
"1185","2013-05-01",29.85
"1186","2013-05-02",29.620001
"1187","2013-05-03",28.969999
"1188","2013-05-06",28.85
"1189","2013-05-07",28.83
"1190","2013-05-08",29.74
"1191","2013-05-09",29.370001
"1192","2013-05-10",29.540001
"1193","2013-05-13",28.17
"1194","2013-05-14",27.950001
"1195","2013-05-15",28.15
"1196","2013-05-16",28.190001
"1197","2013-05-17",28.120001
"1198","2013-05-20",28.52
"1199","2013-05-21",29.870001
"1200","2013-05-22",29.33
"1201","2013-05-23",28.9
"1202","2013-05-24",28.940001
"1203","2013-05-28",29.43
"1204","2013-05-29",30.16
"1205","2013-05-30",30.99
"1206","2013-05-31",30.309999
"1207","2013-06-03",30.629999
"1208","2013-06-04",29.809999
"1209","2013-06-05",29.4
"1210","2013-06-06",30.040001
"1211","2013-06-07",30.530001
"1212","2013-06-10",30.139999
"1213","2013-06-11",29.73
"1214","2013-06-12",29.690001
"1215","2013-06-13",29.940001
"1216","2013-06-14",29.57
"1217","2013-06-17",29.76
"1218","2013-06-18",30.040001
"1219","2013-06-19",29.68
"1220","2013-06-20",28.780001
"1221","2013-06-21",28.610001
"1222","2013-06-24",27.9
"1223","2013-06-25",28.450001
"1224","2013-06-26",30.59
"1225","2013-06-27",33.439999
"1226","2013-06-28",33.529999
"1227","2013-07-01",34.889999
"1228","2013-07-02",32.540001
"1229","2013-07-03",32.099998
"1230","2013-07-05",31.48
"1231","2013-07-08",32.950001
"1232","2013-07-09",32.040001
"1233","2013-07-10",31.68
"1234","2013-07-11",32.5
"1235","2013-07-12",31.940001
"1236","2013-07-15",33.5
"1237","2013-07-16",32.27
"1238","2013-07-17",32.119999
"1239","2013-07-18",31.85
"1240","2013-07-19",31.73
"1241","2013-07-22",31.34
"1242","2013-07-23",30.959999
"1243","2013-07-24",30.35
"1244","2013-07-25",30.860001
"1245","2013-07-26",30.75
"1246","2013-07-29",31.110001
"1247","2013-07-30",32.310001
"1248","2013-07-31",32.77
"1249","2013-08-01",31.870001
"1250","2013-08-02",28.290001
"1251","2013-08-05",29.219999
"1252","2013-08-06",28.219999
"1253","2013-08-07",26.790001
"1254","2013-08-08",27.77
"1255","2013-08-09",27.530001
"1256","2013-08-12",27.35
"1257","2013-08-13",27.74
"1258","2013-08-14",28.200001
"1259","2013-08-15",27.66
"1260","2013-08-16",27.639999
"1261","2013-08-19",27.629999
"1262","2013-08-20",27.879999
"1263","2013-08-21",27.459999
"1264","2013-08-22",27.620001
"1265","2013-08-23",27.33
"1266","2013-08-26",27.360001
"1267","2013-08-27",26.98
"1268","2013-08-28",26.969999
"1269","2013-08-29",26.99
"1270","2013-08-30",27.51
"1271","2013-09-03",27.34
"1272","2013-09-04",27.870001
"1273","2013-09-05",27.83
"1274","2013-09-06",28.26
"1275","2013-09-09",28.83
"1276","2013-09-10",29
"1277","2013-09-11",29.24
"1278","2013-09-12",29.01
"1279","2013-09-13",28.799999
"1280","2013-09-16",28.34
"1281","2013-09-17",28.48
"1282","2013-09-18",27.969999
"1283","2013-09-19",27.74
"1284","2013-09-20",27.540001
"1285","2013-09-23",27.99
"1286","2013-09-24",27.77
"1287","2013-09-25",27.299999
"1288","2013-09-26",24.93
"1289","2013-09-27",24.83
"1290","2013-09-30",24.190001
"1291","2013-10-01",24.209999
"1292","2013-10-02",24.549999
"1293","2013-10-03",24.959999
"1294","2013-10-04",25.5
"1295","2013-10-07",24.969999
"1296","2013-10-08",24.48
"1297","2013-10-09",24.5
"1298","2013-10-10",24.879999
"1299","2013-10-11",24.870001
"1300","2013-10-14",24.52
"1301","2013-10-15",24.74
"1302","2013-10-16",24.719999
"1303","2013-10-17",24.799999
"1304","2013-10-18",24.530001
"1305","2013-10-21",24.549999
"1306","2013-10-22",24.549999
"1307","2013-10-23",24.08
"1308","2013-10-24",24.540001
"1309","2013-10-25",24.34
"1310","2013-10-28",24.440001
"1311","2013-10-29",24.33
"1312","2013-10-30",24.200001
"1313","2013-10-31",23.43
"1314","2013-11-01",23.209999
"1315","2013-11-04",23.35
"1316","2013-11-05",23.26
"1317","2013-11-06",22.85
"1318","2013-11-07",22.629999
"1319","2013-11-08",22.440001
"1320","2013-11-11",22.389999
"1321","2013-11-12",22.379999
"1322","2013-11-13",22.690001
"1323","2013-11-14",23.209999
"1324","2013-11-15",23.940001
"1325","2013-11-18",23.129999
"1326","2013-11-19",22.629999
"1327","2013-11-20",22.23
"1328","2013-11-21",22.5
"1329","2013-11-22",22.379999
"1330","2013-11-25",21.99
"1331","2013-11-26",21.629999
"1332","2013-11-27",21.41
"1333","2013-11-29",21.469999
"1334","2013-12-02",20.559999
"1335","2013-12-03",20.700001
"1336","2013-12-04",20.389999
"1337","2013-12-05",20.24
"1338","2013-12-06",19.719999
"1339","2013-12-09",18.799999
"1340","2013-12-10",19.18
"1341","2013-12-11",18.77
"1342","2013-12-12",18.25
"1343","2013-12-13",18.48
"1344","2013-12-16",18.540001
"1345","2013-12-17",18.02
"1346","2013-12-18",17.75
"1347","2013-12-19",17.68
"1348","2013-12-20",18.379999
"1349","2013-12-23",19.52
"1350","2013-12-24",19.139999
"1351","2013-12-26",19.709999
"1352","2013-12-27",19.469999
"1353","2013-12-30",19.610001
"1354","2013-12-31",19.610001
"1355","2014-01-02",19.620001
"1356","2014-01-03",19.620001
"1357","2014-01-06",20.24
"1358","2014-01-07",20.969999
"1359","2014-01-08",20.719999
"1360","2014-01-09",19.93
"1361","2014-01-10",19.85
"1362","2014-01-13",19.01
"1363","2014-01-14",18.950001
"1364","2014-01-15",19.1
"1365","2014-01-16",19.440001
"1366","2014-01-17",19.049999
"1367","2014-01-21",18.74
"1368","2014-01-22",18.35
"1369","2014-01-23",18.040001
"1370","2014-01-24",17.67
"1371","2014-01-27",17.110001
"1372","2014-01-28",17.290001
"1373","2014-01-29",17.48
"1374","2014-01-30",17.389999
"1375","2014-01-31",17.02
"1376","2014-02-03",16.440001
"1377","2014-02-04",16.629999
"1378","2014-02-05",16.559999
"1379","2014-02-06",16.23
"1380","2014-02-07",16.299999
"1381","2014-02-10",16.290001
"1382","2014-02-11",16.469999
"1383","2014-02-12",17.290001
"1384","2014-02-13",17.200001
"1385","2014-02-14",17.299999
"1386","2014-02-18",16.84
"1387","2014-02-19",16.860001
"1388","2014-02-20",16.76
"1389","2014-02-21",16.690001
"1390","2014-02-24",17.18
"1391","2014-02-25",16.889999
"1392","2014-02-26",16.91
"1393","2014-02-27",16.379999
"1394","2014-02-28",16.1
"1395","2014-03-03",15.75
"1396","2014-03-04",16.09
"1397","2014-03-05",17.190001
"1398","2014-03-06",17.27
"1399","2014-03-07",17.700001
"1400","2014-03-10",17.459999
"1401","2014-03-11",17.41
"1402","2014-03-12",17.4
"1403","2014-03-13",17.18
"1404","2014-03-14",17.040001
"1405","2014-03-17",16.75
"1406","2014-03-18",16.67
"1407","2014-03-19",16.23
"1408","2014-03-20",15.95
"1409","2014-03-21",15.66
"1410","2014-03-24",15.28
"1411","2014-03-25",14.84
"1412","2014-03-26",14.45
"1413","2014-03-27",14.23
"1414","2014-03-28",14.52
"1415","2014-03-31",14.48
"1416","2014-04-01",14.49
"1417","2014-04-02",14.97
"1418","2014-04-03",14.59
"1419","2014-04-04",14.03
"1420","2014-04-07",13.82
"1421","2014-04-08",14.18
"1422","2014-04-09",14.08
"1423","2014-04-10",13.54
"1424","2014-04-11",13.14
"1425","2014-04-14",13.06
"1426","2014-04-15",12.85
"1427","2014-04-16",12.99
"1428","2014-04-17",13.49
"1429","2014-04-21",13.52
"1430","2014-04-22",13.43
"1431","2014-04-23",13.19
"1432","2014-04-24",13.24
"1433","2014-04-25",12.94
"1434","2014-04-28",12.94
"1435","2014-04-29",13.2
"1436","2014-04-30",13.12
"1437","2014-05-01",12.93
"1438","2014-05-02",16.07
"1439","2014-05-05",16.26
"1440","2014-05-06",16.370001
"1441","2014-05-07",16.01
"1442","2014-05-08",15.94
"1443","2014-05-09",15.69
"1444","2014-05-12",16.030001
"1445","2014-05-13",15.69
"1446","2014-05-14",15.63
"1447","2014-05-15",15.33
"1448","2014-05-16",15
"1449","2014-05-19",14.8
"1450","2014-05-20",14.27
"1451","2014-05-21",14.41
"1452","2014-05-22",14.73
"1453","2014-05-23",14.73
"1454","2014-05-27",15.3
"1455","2014-05-28",15.34
"1456","2014-05-29",15.73
"1457","2014-05-30",15.19
"1458","2014-06-02",14.82
"1459","2014-06-03",14.63
"1460","2014-06-04",14.36
"1461","2014-06-05",14.86
"1462","2014-06-06",14.66
"1463","2014-06-09",15.25
"1464","2014-06-10",15.11
"1465","2014-06-11",15.01
"1466","2014-06-12",14.86
"1467","2014-06-13",14.97
"1468","2014-06-16",16.23
"1469","2014-06-17",16.58
"1470","2014-06-18",16.75
"1471","2014-06-19",16.48
"1472","2014-06-20",16.32
"1473","2014-06-23",16.91
"1474","2014-06-24",17.190001
"1475","2014-06-25",17.25
"1476","2014-06-26",17.290001
"1477","2014-06-27",17.620001
"1478","2014-06-30",18.02
"1479","2014-07-01",18.440001
"1480","2014-07-02",18.110001
"1481","2014-07-03",17.9
"1482","2014-07-07",17.68
"1483","2014-07-08",17.07
"1484","2014-07-09",17.18
"1485","2014-07-10",17.74
"1486","2014-07-11",18.26
"1487","2014-07-14",18.700001
"1488","2014-07-15",17.809999
"1489","2014-07-16",18.030001
"1490","2014-07-17",17.59
"1491","2014-07-18",17.540001
"1492","2014-07-21",17.809999
"1493","2014-07-22",18.08
"1494","2014-07-23",17.58
"1495","2014-07-24",17.32
"1496","2014-07-25",17.110001
"1497","2014-07-28",17.559999
"1498","2014-07-29",17.559999
"1499","2014-07-30",17.530001
"1500","2014-07-31",17.24
"1501","2014-08-01",15.77
"1502","2014-08-04",15.68
"1503","2014-08-05",15.33
"1504","2014-08-06",15.15
"1505","2014-08-07",14.89
"1506","2014-08-08",14.97
"1507","2014-08-11",14.86
"1508","2014-08-12",14.57
"1509","2014-08-13",14.64
"1510","2014-08-14",14.55
"1511","2014-08-15",14.42
"1512","2014-08-18",14.7
"1513","2014-08-19",14.88
"1514","2014-08-20",14.79
"1515","2014-08-21",14.78
"1516","2014-08-22",14.61
"1517","2014-08-25",14.75
"1518","2014-08-26",15
"1519","2014-08-27",14.91
"1520","2014-08-28",14.48
"1521","2014-08-29",14.41
"1522","2014-09-02",14.22
"1523","2014-09-03",14.04
"1524","2014-09-04",13.82
"1525","2014-09-05",13.56
"1526","2014-09-08",13.34
"1527","2014-09-09",13.17
"1528","2014-09-10",13.01
"1529","2014-09-11",13.16
"1530","2014-09-12",12.98
"1531","2014-09-15",12.66
"1532","2014-09-16",12.48
"1533","2014-09-17",12.85
"1534","2014-09-18",11.86
"1535","2014-09-19",11.51
"1536","2014-09-22",10.89
"1537","2014-09-23",11.08
"1538","2014-09-24",11.05
"1539","2014-09-25",10.83
"1540","2014-09-26",10.98
"1541","2014-09-29",10.78
"1542","2014-09-30",10.51
"1543","2014-10-01",7.91
"1544","2014-10-02",7.57
"1545","2014-10-03",7.2
"1546","2014-10-06",7.11
"1547","2014-10-07",6.55
"1548","2014-10-08",6.75
"1549","2014-10-09",6.23
"1550","2014-10-10",6.05
"1551","2014-10-13",5.97
"1552","2014-10-14",5.55
"1553","2014-10-15",5.65
"1554","2014-10-16",6.44
"1555","2014-10-17",5.91
"1556","2014-10-20",6
"1557","2014-10-21",6.18
"1558","2014-10-22",5.92
"1559","2014-10-23",5.99
"1560","2014-10-24",5.92
"1561","2014-10-27",5.82
"1562","2014-10-28",6.28
"1563","2014-10-29",6.08
"1564","2014-10-30",6.05
"1565","2014-10-31",6.17
"1566","2014-11-03",5.97
"1567","2014-11-04",5.82
"1568","2014-11-05",5.79
"1569","2014-11-06",5.68
"1570","2014-11-07",6.06
"1571","2014-11-10",5.88
"1572","2014-11-11",6.02
"1573","2014-11-12",6.31
"1574","2014-11-13",5.91
"1575","2014-11-14",5.87
"1576","2014-11-17",5.83
"1577","2014-11-18",5.77
"1578","2014-11-19",5.74
"1579","2014-11-20",5.72
"1580","2014-11-21",5.7
"1581","2014-11-24",5.56
"1582","2014-11-25",5.46
"1583","2014-11-26",5.28
"1584","2014-11-28",4.72
"1585","2014-12-01",4.1
"1586","2014-12-02",3.93
"1587","2014-12-03",4.11
"1588","2014-12-04",4.02
"1589","2014-12-05",3.89
"1590","2014-12-08",3.54
"1591","2014-12-09",3.99
"1592","2014-12-10",3.66
"1593","2014-12-11",3.61
"1594","2014-12-12",3.65
"1595","2014-12-15",3.45
"1596","2014-12-16",3.5
"1597","2014-12-17",3.69
"1598","2014-12-18",3.6
"1599","2014-12-19",3.96
"1600","2014-12-22",3.77
"1601","2014-12-23",3.59
"1602","2014-12-24",3.74
"1603","2014-12-26",3.86
"1604","2014-12-29",3.65
"1605","2014-12-30",3.62
"1606","2014-12-31",3.74
"1607","2015-01-02",3.83
"1608","2015-01-05",3.61
"1609","2015-01-06",3.54
"1610","2015-01-07",3.57
"1611","2015-01-08",3.56
"1612","2015-01-09",3.63
"1613","2015-01-12",3.47
"1614","2015-01-13",3.55
"1615","2015-01-14",3.45
"1616","2015-01-15",3.34
"1617","2015-01-16",3.31
"1618","2015-01-20",3.27
"1619","2015-01-21",3.36
"1620","2015-01-22",3.34
"1621","2015-01-23",3.37
"1622","2015-01-26",3.5
"1623","2015-01-27",3.53
"1624","2015-01-28",3.5
"1625","2015-01-29",3.45
"1626","2015-01-30",3.35
"1627","2015-02-02",3.45
"1628","2015-02-03",3.67
"1629","2015-02-04",4.23
"1630","2015-02-05",4.8
"1631","2015-02-06",5.02
"1632","2015-02-09",5.98
"1633","2015-02-10",5.01
"1634","2015-02-11",5.51
"1635","2015-02-12",5.8
"1636","2015-02-13",6.06
"1637","2015-02-17",5.93
"1638","2015-02-18",5.74
"1639","2015-02-19",5.47
"1640","2015-02-20",5.53
"1641","2015-02-23",5.71
"1642","2015-02-24",5.4
"1643","2015-02-25",5.61
"1644","2015-02-26",5.44
"1645","2015-02-27",5.51
"1646","2015-03-02",5.67
"1647","2015-03-03",5.63
"1648","2015-03-04",5.39
"1649","2015-03-05",5.37
"1650","2015-03-06",5.16
"1651","2015-03-09",5.68
"1652","2015-03-10",4.78
"1653","2015-03-11",4.85
"1654","2015-03-12",4.55
"1655","2015-03-13",4.26
"1656","2015-03-16",4.02
"1657","2015-03-17",4.03
"1658","2015-03-18",4.03
"1659","2015-03-19",4.13
"1660","2015-03-20",4.15
"1661","2015-03-23",4.15
"1662","2015-03-24",4.16
"1663","2015-03-25",4.09
"1664","2015-03-26",4.08
"1665","2015-03-27",4.03
"1666","2015-03-30",4.05
"1667","2015-03-31",3.94
"1668","2015-04-01",3.94
"1669","2015-04-02",4.03
"1670","2015-04-06",4.19
"1671","2015-04-07",4.35
"1672","2015-04-08",4.31
"1673","2015-04-09",4.38
"1674","2015-04-10",4.36
"1675","2015-04-13",4.37
"1676","2015-04-14",4.41
"1677","2015-04-15",4.56
"1678","2015-04-16",4.81
"1679","2015-04-17",4.6
"1680","2015-04-20",4.47
"1681","2015-04-21",4.38
"1682","2015-04-22",4.39
"1683","2015-04-23",4.46
"1684","2015-04-24",4.46
"1685","2015-04-27",4.33
"1686","2015-04-28",4.43
"1687","2015-04-29",4.65
"1688","2015-04-30",4.53
"1689","2015-05-01",4.74
"1690","2015-05-04",5.21
"1691","2015-05-05",5.7
"1692","2015-05-06",5.25
"1693","2015-05-07",5.28
"1694","2015-05-08",5.71
"1695","2015-05-11",5.98
"1696","2015-05-12",5.51
"1697","2015-05-13",5.45
"1698","2015-05-14",5.34
"1699","2015-05-15",5.32
"1700","2015-05-18",5.52
"1701","2015-05-19",5.36
"1702","2015-05-20",5.23
"1703","2015-05-21",5.45
"1704","2015-05-22",5.42
"1705","2015-05-26",5.36
"1706","2015-05-27",5.46
"1707","2015-05-28",5.51
"1708","2015-05-29",5.29
"1709","2015-06-01",5.3
"1710","2015-06-02",5.51
"1711","2015-06-03",5.65
"1712","2015-06-04",5.61
"1713","2015-06-05",5.77
"1714","2015-06-08",5.56
"1715","2015-06-09",5.45
"1716","2015-06-10",5.6
"1717","2015-06-11",5.49
"1718","2015-06-12",5.48
"1719","2015-06-15",5.37
"1720","2015-06-16",5.39
"1721","2015-06-17",5.41
"1722","2015-06-18",5.43
"1723","2015-06-19",5.34
"1724","2015-06-22",5.26
"1725","2015-06-23",5.27
"1726","2015-06-24",5.11
"1727","2015-06-25",4.94
"1728","2015-06-26",4.97
"1729","2015-06-29",4.63
"1730","2015-06-30",4.74
"1731","2015-07-01",4.6
"1732","2015-07-02",4.55
"1733","2015-07-06",4.3
"1734","2015-07-07",4.52
"1735","2015-07-08",4.3
"1736","2015-07-09",4.68
"1737","2015-07-10",4.64
"1738","2015-07-13",4.63
"1739","2015-07-14",4.88
"1740","2015-07-15",4.87
"1741","2015-07-16",4.7
"1742","2015-07-17",4.88
"1743","2015-07-20",4.84
"1744","2015-07-21",4.75
"1745","2015-07-22",4.48
"1746","2015-07-23",4.32
"1747","2015-07-24",4.26
"1748","2015-07-27",3.92
"1749","2015-07-28",3.98
"1750","2015-07-29",4.29
"1751","2015-07-30",4.03
"1752","2015-07-31",4.01
"1753","2015-08-03",3.87
"1754","2015-08-04",3.77
"1755","2015-08-05",3.73
"1756","2015-08-06",3.69
"1757","2015-08-07",3.62
"1758","2015-08-10",3.75
"1759","2015-08-11",3.7
"1760","2015-08-12",3.89
"1761","2015-08-13",3.76
"1762","2015-08-14",3.78
"1763","2015-08-17",3.72
"1764","2015-08-18",3.59
"1765","2015-08-19",3.79
"1766","2015-08-20",3.61
"1767","2015-08-21",3.41
"1768","2015-08-24",3
"1769","2015-08-25",3.12
"1770","2015-08-26",3.14
"1771","2015-08-27",3.32
"1772","2015-08-28",3.44
"1773","2015-08-31",3.54
"1774","2015-09-01",3.31
"1775","2015-09-02",3.41
"1776","2015-09-03",3.59
"1777","2015-09-04",3.5
"1778","2015-09-08",3.52
"1779","2015-09-09",3.42
"1780","2015-09-10",3.3
"1781","2015-09-11",3.29
"1782","2015-09-14",3.14
"1783","2015-09-15",3.16
"1784","2015-09-16",3.14
"1785","2015-09-17",3.07
"1786","2015-09-18",2.96
"1787","2015-09-21",2.91
"1788","2015-09-22",2.8
"1789","2015-09-23",2.65
"1790","2015-09-24",2.8
"1791","2015-09-25",2.7
"1792","2015-09-28",2.54
"1793","2015-09-29",2.55
"1794","2015-09-30",2.49
"1795","2015-10-01",2.49
"1796","2015-10-02",2.59
"1797","2015-10-05",2.8
"1798","2015-10-06",3.01
"1799","2015-10-07",3.44
"1800","2015-10-08",3.45
"1801","2015-10-09",3.92
"1802","2015-10-12",3.82
"1803","2015-10-13",3.75
"1804","2015-10-14",3.6
"1805","2015-10-15",3.68
"1806","2015-10-16",3.46
"1807","2015-10-19",3.26
"1808","2015-10-20",3.3
"1809","2015-10-21",3.22
"1810","2015-10-22",3.29
"1811","2015-10-23",3.26
"1812","2015-10-26",3.22
"1813","2015-10-27",3.02
"1814","2015-10-28",3.09
"1815","2015-10-29",3.08
"1816","2015-10-30",3.1
"1817","2015-11-02",3.31
"1818","2015-11-03",3.38
"1819","2015-11-04",3.35
"1820","2015-11-05",3.22
"1821","2015-11-06",3.61
"1822","2015-11-09",3.44
"1823","2015-11-10",3.36
"1824","2015-11-11",3.03
"1825","2015-11-12",2.94
"1826","2015-11-13",2.85
"1827","2015-11-16",2.76
"1828","2015-11-17",2.72
"1829","2015-11-18",2.71
"1830","2015-11-19",2.67
"1831","2015-11-20",2.52
"1832","2015-11-23",2.53
"1833","2015-11-24",2.53
"1834","2015-11-25",2.61
"1835","2015-11-27",2.6
"1836","2015-11-30",2.46
"1837","2015-12-01",2.3
"1838","2015-12-02",2.26
"1839","2015-12-03",2.2
"1840","2015-12-04",2.06
"1841","2015-12-07",1.86
"1842","2015-12-08",1.83
"1843","2015-12-09",1.91
"1844","2015-12-10",1.9
"1845","2015-12-11",1.82
"1846","2015-12-14",1.73
"1847","2015-12-15",1.94
"1848","2015-12-16",2.02
"1849","2015-12-17",2.03
"1850","2015-12-18",2.28
"1851","2015-12-21",2.26
"1852","2015-12-22",2.24
"1853","2015-12-23",2.48
"1854","2015-12-24",2.47
"1855","2015-12-28",2.32
"1856","2015-12-29",2.12
"1857","2015-12-30",2.07
"1858","2015-12-31",2.01
"1859","2016-01-04",2.06
"1860","2016-01-05",1.98
"1861","2016-01-06",1.92
"1862","2016-01-07",1.5
"1863","2016-01-08",1.53
"1864","2016-01-11",1.5
"1865","2016-01-12",1.46
"1866","2016-01-13",1.39
"1867","2016-01-14",1.38
"1868","2016-01-15",1.32
"1869","2016-01-19",1.32
"1870","2016-01-20",1.74
"1871","2016-01-21",2.1
"1872","2016-01-22",1.91
"1873","2016-01-25",1.83
"1874","2016-01-26",1.84
"1875","2016-01-27",1.83
"1876","2016-01-28",1.8
"1877","2016-01-29",1.92
"1878","2016-02-01",1.93
"1879","2016-02-02",1.79
"1880","2016-02-03",1.81
"1881","2016-02-04",1.91
"1882","2016-02-05",1.9
"1883","2016-02-08",1.76
"1884","2016-02-09",1.75
"1885","2016-02-10",1.66
"1886","2016-02-11",1.71
"1887","2016-02-12",1.86
"1888","2016-02-16",1.76
"1889","2016-02-17",1.83
"1890","2016-02-18",1.86
"1891","2016-02-19",1.79
"1892","2016-02-22",1.86
"1893","2016-02-23",1.83
"1894","2016-02-24",1.88
"1895","2016-02-25",1.93
"1896","2016-02-26",1.84
"1897","2016-02-29",1.87
