"","date","ASPU"
"1005","2017-03-17",4.5
"1006","2017-03-20",4.33
"1007","2017-03-21",4.15
"1008","2017-03-22",4.05
"1009","2017-03-23",4.05
"1010","2017-03-24",4.15
"1011","2017-03-27",4.2
"1012","2017-03-28",4.33
"1013","2017-03-29",4.2
"1014","2017-03-30",3.96
"1015","2017-03-31",4.12
"1016","2017-04-03",4.18
"1017","2017-04-04",4.1
"1018","2017-04-05",4.02
"1019","2017-04-06",4
"1020","2017-04-07",3.92
"1021","2017-04-10",4.3
"1022","2017-04-11",4.2
"1023","2017-04-12",4.35
"1024","2017-04-13",4.32
"1025","2017-04-17",4.38
"1026","2017-04-18",4.42
"1027","2017-04-19",4.91
"1028","2017-04-20",4.95
"1029","2017-04-21",4.97
"1030","2017-04-24",4.56
"1031","2017-04-25",4.9
"1032","2017-04-26",4.68
"1033","2017-04-27",4.65
"1034","2017-04-28",4.89
"1035","2017-05-01",4.95
"1036","2017-05-02",5.2
"1037","2017-05-03",5.1
"1038","2017-05-04",5.03
"1039","2017-05-05",4.88
"1040","2017-05-08",4.74
"1041","2017-05-09",4.938
"1042","2017-05-10",5
"1043","2017-05-11",5
"1044","2017-05-12",4.9
"1045","2017-05-15",5.1
"1046","2017-05-16",5.17
"1047","2017-05-17",5.2
"1048","2017-05-18",5.3
"1049","2017-05-19",5.45
"1050","2017-05-22",5.36
"1051","2017-05-23",5.85
"1052","2017-05-24",5.9
"1053","2017-05-25",5.85
"1054","2017-05-26",5.98
"1055","2017-05-30",5.95
"1056","2017-05-31",6.175
"1057","2017-06-01",6.7
"1058","2017-06-02",6.7
"1059","2017-06-05",6.67
"1060","2017-06-06",6.45
"1061","2017-06-07",6.46
"1062","2017-06-08",6.3
"1063","2017-06-09",6.28
"1064","2017-06-12",6.24
"1065","2017-06-13",6.24
"1066","2017-06-14",6.2
"1067","2017-06-15",6.22
"1068","2017-06-16",6.49
"1069","2017-06-19",6.49
"1070","2017-06-20",6.5
"1071","2017-06-21",6.5
"1072","2017-06-22",6.5
"1073","2017-06-23",6.75
"1074","2017-06-26",6.95
"1075","2017-06-27",6.9
"1076","2017-06-28",6.9
"1077","2017-06-29",7.04
"1078","2017-06-30",7.12
"1079","2017-07-03",7.45
"1080","2017-07-05",7.5
"1081","2017-07-06",7.5
"1082","2017-07-07",7.49
"1083","2017-07-10",7.45
"1084","2017-07-11",7.18
"1085","2017-07-12",7.18
"1086","2017-07-13",7.18
"1087","2017-07-14",7.17
"1088","2017-07-17",7.17
"1089","2017-07-18",7.17
"1090","2017-07-19",6.9
"1091","2017-07-20",6.75
"1092","2017-07-21",6.79
"1093","2017-07-24",7
"1094","2017-07-25",7.02
"1095","2017-07-26",6.25
"1096","2017-07-27",6.2
"1097","2017-07-28",6.05
"1098","2017-07-31",6.5
"1099","2017-08-01",6.85
"1100","2017-08-02",6.5
"1101","2017-08-03",6.34
"1102","2017-08-04",6.23
"1103","2017-08-07",6.32
"1104","2017-08-08",6.218
"1105","2017-08-09",6.1
"1106","2017-08-10",6.1
"1107","2017-08-11",6.1
"1108","2017-08-14",5.97
"1109","2017-08-15",5.85
"1110","2017-08-16",6.1
"1111","2017-08-17",6.1
"1112","2017-08-18",6
"1113","2017-08-21",5.95
"1114","2017-08-22",5.83
"1115","2017-08-23",5.98
"1116","2017-08-24",5.97
"1117","2017-08-25",5.75
"1118","2017-08-28",5.69
"1119","2017-08-29",5.55
"1120","2017-08-30",5.5
"1121","2017-08-31",5.88
"1122","2017-09-01",5.99
"1123","2017-09-05",5.85
"1124","2017-09-06",6.7
"1125","2017-09-07",6.91
"1126","2017-09-08",7.1
"1127","2017-09-11",6.98
"1128","2017-09-12",7.2
"1129","2017-09-13",6.94
"1130","2017-09-14",6.93
"1131","2017-09-15",6.77
"1132","2017-09-18",6.46
"1133","2017-09-19",6.21
"1134","2017-09-20",6.29
"1135","2017-09-21",6.33
"1136","2017-09-22",6.35
"1137","2017-09-25",6.285
"1138","2017-09-26",6.25
"1139","2017-09-27",6.12
"1140","2017-09-28",6.18
"1141","2017-09-29",6.28
"1142","2017-10-02",6.33
"1143","2017-10-03",6.51
"1144","2017-10-04",6.72
"1145","2017-10-05",6.69
"1146","2017-10-06",7.28
"1147","2017-10-09",7.52
"1148","2017-10-10",7.88
"1149","2017-10-11",7.5
"1150","2017-10-12",7.73
"1151","2017-10-13",7.71
"1152","2017-10-16",7.805
"1153","2017-10-17",7.9
"1154","2017-10-18",7.79
"1155","2017-10-19",7.71
"1156","2017-10-20",7.9
"1157","2017-10-23",7.95
"1158","2017-10-24",7.83
"1159","2017-10-25",7.65
"1160","2017-10-26",7.6
"1161","2017-10-27",7.9
"1162","2017-10-30",7.9
"1163","2017-10-31",7.95
"1164","2017-11-01",8.1
"1165","2017-11-02",8.26
"1166","2017-11-03",8.73
"1167","2017-11-06",8.06
"1168","2017-11-07",8.05
"1169","2017-11-08",8.03
"1170","2017-11-09",8.59
"1171","2017-11-10",8.1
"1172","2017-11-13",8.17
"1173","2017-11-14",8.07
"1174","2017-11-15",8.59
"1175","2017-11-16",8.89
"1176","2017-11-17",8.87
"1177","2017-11-20",8.84
"1178","2017-11-21",8.875
"1179","2017-11-22",8.8
"1180","2017-11-24",9
"1181","2017-11-27",8.46
"1182","2017-11-28",8.09
"1183","2017-11-29",8.24
"1184","2017-11-30",8.49
"1185","2017-12-01",8.46
"1186","2017-12-04",8.27
"1187","2017-12-05",8.15
"1188","2017-12-06",7.88
"1189","2017-12-07",8.15
"1190","2017-12-08",8.5
"1191","2017-12-11",8.29
"1192","2017-12-12",8.23
"1193","2017-12-13",8.63
"1194","2017-12-14",9
"1195","2017-12-15",8.66
"1196","2017-12-18",8.7
"1197","2017-12-19",8.538
"1198","2017-12-20",8.39
"1199","2017-12-21",8.41
"1200","2017-12-22",8.42
"1201","2017-12-26",8.44
"1202","2017-12-27",8.5
"1203","2017-12-28",8.37
"1204","2017-12-29",8.92
"1205","2018-01-02",8.65
"1206","2018-01-03",9.07
"1207","2018-01-04",9.17
"1208","2018-01-05",8.78
"1209","2018-01-08",8.43
"1210","2018-01-09",8.53
"1211","2018-01-10",8.48
"1212","2018-01-11",8.77
"1213","2018-01-12",8.764
"1214","2018-01-16",8.57
"1215","2018-01-17",8.5
"1216","2018-01-18",8.75
"1217","2018-01-19",8.86
"1218","2018-01-22",8.604
"1219","2018-01-23",8.65
"1220","2018-01-24",8.81
"1221","2018-01-25",7.62
"1222","2018-01-26",8.2
"1223","2018-01-29",8.16
"1224","2018-01-30",8.11
"1225","2018-01-31",8.24
"1226","2018-02-01",7.72
"1227","2018-02-02",7.65
"1228","2018-02-05",7.965
"1229","2018-02-06",8.21
"1230","2018-02-07",7.96
"1231","2018-02-08",7.89
"1232","2018-02-09",7.5
"1233","2018-02-12",7.31
"1234","2018-02-13",7.8
"1235","2018-02-14",7.4
"1236","2018-02-15",7.42
"1237","2018-02-16",7.7
"1238","2018-02-20",7.4
"1239","2018-02-21",7.6
"1240","2018-02-22",7.37
"1241","2018-02-23",8.85
"1242","2018-02-26",8.78
"1243","2018-02-27",7.68
"1244","2018-02-28",7.43
"1245","2018-03-01",7.15
"1246","2018-03-02",7.49
"1247","2018-03-05",7.94
"1248","2018-03-06",8.26
"1249","2018-03-07",8.21
"1250","2018-03-08",7.93
"1251","2018-03-09",8.01
"1252","2018-03-12",7.91
"1253","2018-03-13",8.1
"1254","2018-03-14",7.96
"1255","2018-03-15",7.92
"1256","2018-03-16",7.8
"1257","2018-03-19",7.72
"1258","2018-03-20",7.895
"1259","2018-03-21",7.735
"1260","2018-03-22",7.62
"1261","2018-03-23",7.7
"1262","2018-03-26",7.26
"1263","2018-03-27",7.39
"1264","2018-03-28",7.05
"1265","2018-03-29",7.06
"1266","2018-04-02",7.6
"1267","2018-04-03",7.3
"1268","2018-04-04",7.3
"1269","2018-04-05",7.31
"1270","2018-04-06",7
"1271","2018-04-09",6.9
"1272","2018-04-10",7.06
"1273","2018-04-11",6.54
"1274","2018-04-12",6.41
"1275","2018-04-13",6.24
"1276","2018-04-16",6.69
"1277","2018-04-17",7.45
"1278","2018-04-18",7.59
"1279","2018-04-19",7.5
"1280","2018-04-20",7.82
"1281","2018-04-23",7.572
"1282","2018-04-24",7.5
"1283","2018-04-25",7.45
"1284","2018-04-26",7.3
"1285","2018-04-27",7.51
"1286","2018-04-30",7.77
"1287","2018-05-01",8.04
"1288","2018-05-02",7.9
"1289","2018-05-03",7.74
"1290","2018-05-04",7.94
"1291","2018-05-07",8
"1292","2018-05-08",8.24
"1293","2018-05-09",8.13
"1294","2018-05-10",8.155
"1295","2018-05-11",8.28
"1296","2018-05-14",8.37
"1297","2018-05-15",8.255
"1298","2018-05-16",8.38
"1299","2018-05-17",8.08
"1300","2018-05-18",8.18
"1301","2018-05-21",7.8
"1302","2018-05-22",8.08
"1303","2018-05-23",7.96
"1304","2018-05-24",7.8
"1305","2018-05-25",7.67
"1306","2018-05-29",7.98
"1307","2018-05-30",7.73
"1308","2018-05-31",7.5
"1309","2018-06-01",7.37
"1310","2018-06-04",7.32
"1311","2018-06-05",7.72
"1312","2018-06-06",7.46
"1313","2018-06-07",7.3
"1314","2018-06-08",7.2
"1315","2018-06-11",7.18
"1316","2018-06-12",7.35
"1317","2018-06-13",7.38
"1318","2018-06-14",7.06
"1319","2018-06-15",6.98
"1320","2018-06-18",7.01
"1321","2018-06-19",7.13
"1322","2018-06-20",7.12
"1323","2018-06-21",7.13
"1324","2018-06-22",7.55
"1325","2018-06-25",7.49
"1326","2018-06-26",7.65
"1327","2018-06-27",7.4
"1328","2018-06-28",7.36
"1329","2018-06-29",7.47
"1330","2018-07-02",7.2
"1331","2018-07-03",7.06
"1332","2018-07-05",7.261
"1333","2018-07-06",7.23
"1334","2018-07-09",7.15
"1335","2018-07-10",7.17
"1336","2018-07-11",7.34
"1337","2018-07-12",7.36
"1338","2018-07-13",7.59
"1339","2018-07-16",7.44
"1340","2018-07-17",7.46
"1341","2018-07-18",7.6
"1342","2018-07-19",7.55
"1343","2018-07-20",7.65
"1344","2018-07-23",7.28
"1345","2018-07-24",7.03
"1346","2018-07-25",7.14
"1347","2018-07-26",6.99
"1348","2018-07-27",6.98
"1349","2018-07-30",6.9
"1350","2018-07-31",6.94
"1351","2018-08-01",6.99
"1352","2018-08-02",6.83
"1353","2018-08-03",6.86
"1354","2018-08-06",6.85
"1355","2018-08-07",6.98
"1356","2018-08-08",7.05
"1357","2018-08-09",7.14
"1358","2018-08-10",7.21
"1359","2018-08-13",7.42
"1360","2018-08-14",7.395
"1361","2018-08-15",7.43
"1362","2018-08-16",7.29
"1363","2018-08-17",7.39
"1364","2018-08-20",7.84
"1365","2018-08-21",7.81
"1366","2018-08-22",7.85
"1367","2018-08-23",7.61
"1368","2018-08-24",7.69
"1369","2018-08-27",7.9
"1370","2018-08-28",7.99
"1371","2018-08-29",8.08
"1372","2018-08-30",8
"1373","2018-08-31",7.68
"1374","2018-09-04",7.43
"1375","2018-09-05",7.15
"1376","2018-09-06",7.05
"1377","2018-09-07",7.35
"1378","2018-09-10",7.17
"1379","2018-09-11",7.19
"1380","2018-09-12",7.26
"1381","2018-09-13",7.1
"1382","2018-09-14",6.89
"1383","2018-09-17",7
"1384","2018-09-18",6.64
"1385","2018-09-19",6.96
"1386","2018-09-20",6.79
"1387","2018-09-21",7.17
"1388","2018-09-24",7.08
"1389","2018-09-25",7.07
"1390","2018-09-26",7.03
"1391","2018-09-27",6.7
"1392","2018-09-28",6.8
"1393","2018-10-01",7.02
"1394","2018-10-02",6.89
"1395","2018-10-03",6.7
"1396","2018-10-04",6.59
"1397","2018-10-05",6.53
"1398","2018-10-08",6.91
"1399","2018-10-09",6.66
"1400","2018-10-10",6.5
"1401","2018-10-11",6.43
"1402","2018-10-12",6.545
"1403","2018-10-15",6.68
"1404","2018-10-16",6.6
"1405","2018-10-17",6.5
"1406","2018-10-18",6.3
"1407","2018-10-19",6.25
"1408","2018-10-22",5.98
"1409","2018-10-23",6.22
"1410","2018-10-24",5.77
"1411","2018-10-25",5.82
"1412","2018-10-26",5.94
"1413","2018-10-29",5.77
"1414","2018-10-30",5.72
"1415","2018-10-31",5.7
"1416","2018-11-01",5.89
"1417","2018-11-02",6.09
"1418","2018-11-05",6.02
"1419","2018-11-06",5.66
"1420","2018-11-07",5.7
"1421","2018-11-08",5.93
"1422","2018-11-09",5.6
"1423","2018-11-12",5.22
"1424","2018-11-13",5.18
"1425","2018-11-14",5.17
"1426","2018-11-15",5.22
"1427","2018-11-16",5.31
"1428","2018-11-19",5.19
"1429","2018-11-20",5.19
"1430","2018-11-21",5.19
"1431","2018-11-23",5.24
"1432","2018-11-26",5.2
"1433","2018-11-27",5.47
"1434","2018-11-28",5.8
"1435","2018-11-29",5.83
"1436","2018-11-30",5.67
"1437","2018-12-03",6.12
"1438","2018-12-04",5.89
"1439","2018-12-06",5.85
"1440","2018-12-07",5.82
"1441","2018-12-10",5.66
"1442","2018-12-11",5.56
"1443","2018-12-12",5.46
"1444","2018-12-13",5.2
"1445","2018-12-14",5.55
"1446","2018-12-17",5.28
"1447","2018-12-18",5.25
"1448","2018-12-19",5.22
"1449","2018-12-20",5.45
"1450","2018-12-21",5.12
"1451","2018-12-24",5.02
"1452","2018-12-26",4.93
"1453","2018-12-27",5.07
"1454","2018-12-28",5.47
"1455","2018-12-31",5.48
"1456","2019-01-02",5.09
"1457","2019-01-03",5.13
"1458","2019-01-04",5.15
"1459","2019-01-07",5.25
"1460","2019-01-08",5.21
"1461","2019-01-09",5.05
"1462","2019-01-10",5.02
"1463","2019-01-11",5.05
"1464","2019-01-14",4.93
"1465","2019-01-15",4.9
"1466","2019-01-16",4.76
"1467","2019-01-17",4.91
"1468","2019-01-18",4.94
"1469","2019-01-22",4.92
"1470","2019-01-23",5.25
"1471","2019-01-24",5.06
"1472","2019-01-25",5.12
"1473","2019-01-28",4.96
"1474","2019-01-29",4.6
"1475","2019-01-30",4.4
"1476","2019-01-31",4.63
"1477","2019-02-01",4.9
"1478","2019-02-04",4.69
"1479","2019-02-05",4.81
"1480","2019-02-06",4.74
"1481","2019-02-07",4.8
"1482","2019-02-08",4.8
"1483","2019-02-11",4.77
"1484","2019-02-12",4.62
"1485","2019-02-13",4.635
"1486","2019-02-14",4.49
"1487","2019-02-15",4.77
"1488","2019-02-19",4.86
"1489","2019-02-20",4.65
"1490","2019-02-21",4.7
"1491","2019-02-22",4.71
"1492","2019-02-25",4.8
"1493","2019-02-26",4.87
"1494","2019-02-27",4.86
"1495","2019-02-28",4.78
"1496","2019-03-01",4.785
"1497","2019-03-04",4.98
"1498","2019-03-05",4.85
"1499","2019-03-06",4.86
"1500","2019-03-07",5.1
"1501","2019-03-08",5
"1502","2019-03-11",5.63
"1503","2019-03-12",5.15
"1504","2019-03-13",5.05
"1505","2019-03-14",5.31
"1506","2019-03-15",5.45
"1507","2019-03-18",5.26
"1508","2019-03-19",5.46
"1509","2019-03-20",5.63
"1510","2019-03-21",5.77
"1511","2019-03-22",5.39
"1512","2019-03-25",5.28
"1513","2019-03-26",5.24
"1514","2019-03-27",5.22
"1515","2019-03-28",5.2
"1516","2019-03-29",5.33
"1517","2019-04-01",5.07
"1518","2019-04-02",5.03
"1519","2019-04-03",5
"1520","2019-04-04",4.95
"1521","2019-04-05",4.93
"1522","2019-04-08",4.95
"1523","2019-04-09",4.95
"1524","2019-04-10",4.89
"1525","2019-04-11",4.916
"1526","2019-04-12",4.85
"1527","2019-04-15",4.83
"1528","2019-04-16",4.54
"1529","2019-04-17",4.59
"1530","2019-04-18",4.55
"1531","2019-04-22",4.57
"1532","2019-04-23",4.5
"1533","2019-04-24",4.59
"1534","2019-04-25",4.68
"1535","2019-04-26",4.76
"1536","2019-04-29",4.63
"1537","2019-04-30",4.56
"1538","2019-05-01",4.59
"1539","2019-05-02",4.46
"1540","2019-05-03",4.44
"1541","2019-05-06",4.28
"1542","2019-05-07",4.29
"1543","2019-05-08",4.172
"1544","2019-05-09",4.161
"1545","2019-05-10",4.103
"1546","2019-05-13",4
"1547","2019-05-14",3.87
"1548","2019-05-15",4.04
"1549","2019-05-16",4.12
"1550","2019-05-17",4.15
"1551","2019-05-20",4.15
"1552","2019-05-21",4.18
"1553","2019-05-22",4.14
"1554","2019-05-23",4.16
"1555","2019-05-24",4.14
"1556","2019-05-28",4.2
"1557","2019-05-29",4.13
"1558","2019-05-30",4.15
"1559","2019-05-31",4
"1560","2019-06-03",4
"1561","2019-06-04",4.06
"1562","2019-06-05",4.1
"1563","2019-06-06",4.11
"1564","2019-06-07",4.12
"1565","2019-06-10",4.2
"1566","2019-06-11",4.2
"1567","2019-06-12",4.12
"1568","2019-06-13",4.19
"1569","2019-06-14",4.06
"1570","2019-06-17",4.06
"1571","2019-06-18",4.24
"1572","2019-06-19",4.1
"1573","2019-06-20",4.05
"1574","2019-06-21",5.1
"1575","2019-06-24",4.2
"1576","2019-06-25",3.95
"1577","2019-06-26",3.59
"1578","2019-06-27",3.7
"1579","2019-06-28",3.8
"1580","2019-07-01",4.01
"1581","2019-07-02",4.01
"1582","2019-07-03",4.14
"1583","2019-07-05",4.29
"1584","2019-07-08",4.28
"1585","2019-07-09",4.06
"1586","2019-07-10",4.73
"1587","2019-07-11",4.74
"1588","2019-07-12",4.67
"1589","2019-07-15",4.75
"1590","2019-07-16",4.72
"1591","2019-07-17",4.62
"1592","2019-07-18",4.52
"1593","2019-07-19",4.41
"1594","2019-07-22",4.38
"1595","2019-07-23",4.02
"1596","2019-07-24",4.14
"1597","2019-07-25",4.04
"1598","2019-07-26",4.16
"1599","2019-07-29",4.11
"1600","2019-07-30",4.2
"1601","2019-07-31",3.99
"1602","2019-08-01",3.82
"1603","2019-08-02",4.08
"1604","2019-08-05",3.75
"1605","2019-08-06",4.09
"1606","2019-08-07",4.09
"1607","2019-08-08",4.06
"1608","2019-08-09",4.01
"1609","2019-08-12",4.29
"1610","2019-08-13",4.36
"1611","2019-08-14",4.14
"1612","2019-08-15",4.37
"1613","2019-08-16",4.39
"1614","2019-08-19",4.25
"1615","2019-08-20",4.234
"1616","2019-08-21",4.19
"1617","2019-08-22",4.05
"1618","2019-08-23",4.09
"1619","2019-08-26",4.05
"1620","2019-08-27",3.98
"1621","2019-08-28",3.87
"1622","2019-08-29",4.25
"1623","2019-08-30",4.18
"1624","2019-09-03",4.37
"1625","2019-09-04",4.63
"1626","2019-09-05",4.83
"1627","2019-09-06",4.74
"1628","2019-09-09",5.06
"1629","2019-09-10",5.45
"1630","2019-09-11",5.58
"1631","2019-09-12",5.3
"1632","2019-09-13",5.44
"1633","2019-09-16",5.44
"1634","2019-09-17",5.31
"1635","2019-09-18",5.31
"1636","2019-09-19",5.32
"1637","2019-09-20",5.45
"1638","2019-09-23",5.5
"1639","2019-09-24",5.21
"1640","2019-09-25",5.21
"1641","2019-09-26",4.85
"1642","2019-09-27",4.92
"1643","2019-09-30",5.19
"1644","2019-10-01",5.1
"1645","2019-10-02",5.05
"1646","2019-10-03",5.13
"1647","2019-10-04",5.11
"1648","2019-10-07",5.07
"1649","2019-10-08",5.13
"1650","2019-10-09",5
"1651","2019-10-10",5.05
"1652","2019-10-11",5.25
"1653","2019-10-14",5.26
"1654","2019-10-15",5.28
"1655","2019-10-16",5.5
"1656","2019-10-17",5.68
"1657","2019-10-18",5.73
"1658","2019-10-21",5.95
"1659","2019-10-22",5.81
"1660","2019-10-23",5.99
"1661","2019-10-24",6.02
"1662","2019-10-25",6
"1663","2019-10-28",6.18
"1664","2019-10-29",6.15
"1665","2019-10-30",6.4
"1666","2019-10-31",6.25
"1667","2019-11-01",6.29
"1668","2019-11-04",6.6
"1669","2019-11-05",6.85
"1670","2019-11-06",6.51
"1671","2019-11-07",6.41
"1672","2019-11-08",6.44
"1673","2019-11-11",6.66
"1674","2019-11-12",6.71
"1675","2019-11-13",6.68
"1676","2019-11-14",6.92
"1677","2019-11-15",6.85
"1678","2019-11-18",7.02
"1679","2019-11-19",7.14
"1680","2019-11-20",6.87
"1681","2019-11-21",7.05
"1682","2019-11-22",7.05
"1683","2019-11-25",6.97
"1684","2019-11-26",6.94
"1685","2019-11-27",7.05
"1686","2019-11-29",7.08
"1687","2019-12-02",6.89
"1688","2019-12-03",6.94
"1689","2019-12-04",6.84
"1690","2019-12-05",6.92
"1691","2019-12-06",6.92
"1692","2019-12-09",6.95
"1693","2019-12-10",6.9
"1694","2019-12-11",7.5
"1695","2019-12-12",7.55
"1696","2019-12-13",7.28
"1697","2019-12-16",7.22
"1698","2019-12-17",7.18
"1699","2019-12-18",7.2
"1700","2019-12-19",7.35
"1701","2019-12-20",7.75
"1702","2019-12-23",7.77
"1703","2019-12-24",7.63
"1704","2019-12-26",7.6
"1705","2019-12-27",7.6
"1706","2019-12-30",7.72
"1707","2019-12-31",8
"1708","2020-01-02",8.32
"1709","2020-01-03",7.97
"1710","2020-01-06",7.81
"1711","2020-01-07",8.06
"1712","2020-01-08",7.95
"1713","2020-01-09",7.86
"1714","2020-01-10",7.87
"1715","2020-01-13",8.13
"1716","2020-01-14",8.54
"1717","2020-01-15",8.3
"1718","2020-01-16",7.96
"1719","2020-01-17",7.65
"1720","2020-01-21",8.36
"1721","2020-01-22",8.45
"1722","2020-01-23",8.45
"1723","2020-01-24",8.16
"1724","2020-01-27",8.17
"1725","2020-01-28",8.31
"1726","2020-01-29",8.54
"1727","2020-01-30",8.62
"1728","2020-01-31",8.74
"1729","2020-02-03",9.13
"1730","2020-02-04",9.49
"1731","2020-02-05",9.56
"1732","2020-02-06",9.98
"1733","2020-02-07",10.05
"1734","2020-02-10",10.05
"1735","2020-02-11",10.09
"1736","2020-02-12",10.18
"1737","2020-02-13",10.02
"1738","2020-02-14",9.72
"1739","2020-02-18",9.52
"1740","2020-02-19",9.59
"1741","2020-02-20",9.86
"1742","2020-02-21",10.12
"1743","2020-02-24",9.96
"1744","2020-02-25",9.73
"1745","2020-02-26",9.63
"1746","2020-02-27",9.52
"1747","2020-02-28",8.78
"1748","2020-03-02",8.8
"1749","2020-03-03",8.97
"1750","2020-03-04",9.3
"1751","2020-03-05",8.9
"1752","2020-03-06",8.67
"1753","2020-03-09",7.8
"1754","2020-03-10",7.97
"1755","2020-03-11",6.34
"1756","2020-03-12",5.82
"1757","2020-03-13",5.96
"1758","2020-03-16",5.14
"1759","2020-03-17",5.33
"1760","2020-03-18",5.52
"1761","2020-03-19",6.5
"1762","2020-03-20",7.75
"1763","2020-03-23",7.79
"1764","2020-03-24",7.23
"1765","2020-03-25",7.04
"1766","2020-03-26",7.84
"1767","2020-03-27",7.63
"1768","2020-03-30",8.02
"1769","2020-03-31",7.99
"1770","2020-04-01",6.91
"1771","2020-04-02",6.75
"1772","2020-04-03",6.61
"1773","2020-04-06",6.74
"1774","2020-04-07",7.18
"1775","2020-04-08",7.45
"1776","2020-04-09",7.45
"1777","2020-04-13",7.16
"1778","2020-04-14",7.48
"1779","2020-04-15",7.42
"1780","2020-04-16",7.35
"1781","2020-04-17",7.24
"1782","2020-04-20",7.15
"1783","2020-04-21",7.2
"1784","2020-04-22",7.42
"1785","2020-04-23",7.24
"1786","2020-04-24",7.24
"1787","2020-04-27",7.66
"1788","2020-04-28",8.06
"1789","2020-04-29",8.2
"1790","2020-04-30",7.9
"1791","2020-05-01",6.95
"1792","2020-05-04",6.96
"1793","2020-05-05",7.4
"1794","2020-05-06",7.02
"1795","2020-05-07",7
"1796","2020-05-08",7.74
"1797","2020-05-11",7.65
"1798","2020-05-12",7.27
"1799","2020-05-13",7.15
"1800","2020-05-14",7.13
"1801","2020-05-15",7.03
"1802","2020-05-18",7.64
"1803","2020-05-19",7.88
"1804","2020-05-20",8.23
"1805","2020-05-21",8.03
"1806","2020-05-22",8.18
"1807","2020-05-26",8.26
"1808","2020-05-27",8.5
"1809","2020-05-28",8.2
"1810","2020-05-29",8.39
"1811","2020-06-01",8.6
"1812","2020-06-02",9.94
"1813","2020-06-03",10.47
"1814","2020-06-04",10.52
"1815","2020-06-05",10.36
"1816","2020-06-08",10.62
"1817","2020-06-09",10.41
"1818","2020-06-10",10.26
"1819","2020-06-11",9.42
"1820","2020-06-12",9.86
"1821","2020-06-15",9.8
"1822","2020-06-16",10.03
"1823","2020-06-17",9.79
"1824","2020-06-18",9.35
"1825","2020-06-19",9.25
"1826","2020-06-22",9.19
"1827","2020-06-23",9.2
"1828","2020-06-24",9.09
"1829","2020-06-25",9.08
"1830","2020-06-26",8.73
"1831","2020-06-29",8.51
"1832","2020-06-30",9.05
"1833","2020-07-01",9.04
"1834","2020-07-02",8.74
"1835","2020-07-06",9.92
"1836","2020-07-07",9.15
"1837","2020-07-08",9.11
"1838","2020-07-09",9.14
"1839","2020-07-10",9.43
"1840","2020-07-13",8.82
"1841","2020-07-14",9.01
"1842","2020-07-15",9.49
"1843","2020-07-16",9.53
"1844","2020-07-17",9.5
"1845","2020-07-20",9.3
"1846","2020-07-21",9.24
"1847","2020-07-22",9.39
"1848","2020-07-23",9.52
"1849","2020-07-24",9.56
"1850","2020-07-27",9.29
"1851","2020-07-28",9.28
"1852","2020-07-29",9.08
"1853","2020-07-30",8.85
"1854","2020-07-31",8.8
"1855","2020-08-03",8.86
"1856","2020-08-04",9.15
"1857","2020-08-05",9.89
"1858","2020-08-06",10.47
"1859","2020-08-07",11
"1860","2020-08-10",10.87
"1861","2020-08-11",10.05
"1862","2020-08-12",10.02
"1863","2020-08-13",10.48
"1864","2020-08-14",10.7
"1865","2020-08-17",11.75
"1866","2020-08-18",11.34
"1867","2020-08-19",11.73
"1868","2020-08-20",11.4
"1869","2020-08-21",12.01
"1870","2020-08-24",12.07
"1871","2020-08-25",11.82
"1872","2020-08-26",11.75
"1873","2020-08-27",11.99
"1874","2020-08-28",13
"1875","2020-08-31",12.78
"1876","2020-09-01",12.75
"1877","2020-09-02",12.99
"1878","2020-09-03",12.25
"1879","2020-09-04",11.77
"1880","2020-09-08",11.47
"1881","2020-09-09",11.82
"1882","2020-09-10",11.9
"1883","2020-09-11",11.54
"1884","2020-09-14",11.95
"1885","2020-09-15",12.01
"1886","2020-09-16",11.69
"1887","2020-09-17",11.98
"1888","2020-09-18",11.9
"1889","2020-09-21",10.88
"1890","2020-09-22",11.47
"1891","2020-09-23",10.995
"1892","2020-09-24",10.72
"1893","2020-09-25",10.86
"1894","2020-09-28",11.24
"1895","2020-09-29",11.51
"1896","2020-09-30",11.17
"1897","2020-10-01",11.09
"1898","2020-10-02",10.92
"1899","2020-10-05",11.4
"1900","2020-10-06",11.45
"1901","2020-10-07",11.71
"1902","2020-10-08",11.67
"1903","2020-10-09",12.07
"1904","2020-10-12",11.44
"1905","2020-10-13",11.12
"1906","2020-10-14",11.03
"1907","2020-10-15",11.31
"1908","2020-10-16",11.39
"1909","2020-10-19",11.18
"1910","2020-10-20",11.39
"1911","2020-10-21",11.36
"1912","2020-10-22",11.38
"1913","2020-10-23",11.51
"1914","2020-10-26",10.61
"1915","2020-10-27",10.59
"1916","2020-10-28",9.79
"1917","2020-10-29",9.85
"1918","2020-10-30",9.38
"1919","2020-11-02",9.93
"1920","2020-11-03",10.3
"1921","2020-11-04",10.58
"1922","2020-11-05",10.97
"1923","2020-11-06",10.8
"1924","2020-11-09",10.76
"1925","2020-11-10",11.16
"1926","2020-11-11",11.27
"1927","2020-11-12",10.49
"1928","2020-11-13",10.63
"1929","2020-11-16",10.57
"1930","2020-11-17",10.36
"1931","2020-11-18",10.55
"1932","2020-11-19",10.81
"1933","2020-11-20",10.72
"1934","2020-11-23",11.04
"1935","2020-11-24",11.51
"1936","2020-11-25",12
"1937","2020-11-27",11.97
