"","date","RELL"
"1003","2010-12-23",11.75
"1004","2010-12-27",11.86
"1005","2010-12-28",11.7
"1006","2010-12-29",11.81
"1007","2010-12-30",11.71
"1008","2010-12-31",11.69
"1009","2011-01-03",12
"1010","2011-01-04",12.01
"1011","2011-01-05",12.78
"1012","2011-01-06",12.74
"1013","2011-01-07",12.79
"1014","2011-01-10",12.62
"1015","2011-01-11",12.6
"1016","2011-01-12",12.67
"1017","2011-01-13",12.7
"1018","2011-01-14",12.93
"1019","2011-01-18",12.9
"1020","2011-01-19",12.64
"1021","2011-01-20",12.58
"1022","2011-01-21",12.85
"1023","2011-01-24",13.06
"1024","2011-01-25",13.04
"1025","2011-01-26",13
"1026","2011-01-27",12.95
"1027","2011-01-28",12.9
"1028","2011-01-31",12.94
"1029","2011-02-01",13.04
"1030","2011-02-02",13.09
"1031","2011-02-03",13.15
"1032","2011-02-04",13.06
"1033","2011-02-07",13.23
"1034","2011-02-08",13.2
"1035","2011-02-09",13.06
"1036","2011-02-10",12.93
"1037","2011-02-11",12.94
"1038","2011-02-14",12.99
"1039","2011-02-15",12.98
"1040","2011-02-16",13.02
"1041","2011-02-17",13.11
"1042","2011-02-18",13.03
"1043","2011-02-22",12.73
"1044","2011-02-23",12.57
"1045","2011-02-24",13.03
"1046","2011-02-25",13
"1047","2011-02-28",13
"1048","2011-03-01",13.14
"1049","2011-03-02",13.15
"1050","2011-03-03",13.15
"1051","2011-03-04",13.04
"1052","2011-03-07",13.08
"1053","2011-03-08",13.16
"1054","2011-03-09",13.11
"1055","2011-03-10",12.98
"1056","2011-03-11",12.96
"1057","2011-03-14",12.75
"1058","2011-03-15",12.82
"1059","2011-03-16",12.88
"1060","2011-03-17",12.77
"1061","2011-03-18",13.03
"1062","2011-03-21",13
"1063","2011-03-22",12.99
"1064","2011-03-23",13.06
"1065","2011-03-24",13.12
"1066","2011-03-25",12.93
"1067","2011-03-28",13.24
"1068","2011-03-29",13.18
"1069","2011-03-30",13.13
"1070","2011-03-31",13.18
"1071","2011-04-01",13.13
"1072","2011-04-04",13.45
"1073","2011-04-05",13.43
"1074","2011-04-06",13.4
"1075","2011-04-07",13.66
"1076","2011-04-08",13.62
"1077","2011-04-11",13.54
"1078","2011-04-12",13.47
"1079","2011-04-13",13.53
"1080","2011-04-14",13.48
"1081","2011-04-15",13.34
"1082","2011-04-18",13.37
"1083","2011-04-19",13.37
"1084","2011-04-20",13.46
"1085","2011-04-21",13.49
"1086","2011-04-25",13.29
"1087","2011-04-26",13.4
"1088","2011-04-27",13.46
"1089","2011-04-28",13.42
"1090","2011-04-29",13.48
"1091","2011-05-02",13.47
"1092","2011-05-03",13.36
"1093","2011-05-04",13.29
"1094","2011-05-05",13.29
"1095","2011-05-06",13.24
"1096","2011-05-09",13.34
"1097","2011-05-10",13.35
"1098","2011-05-11",13.4
"1099","2011-05-12",13.45
"1100","2011-05-13",13.31
"1101","2011-05-16",13.37
"1102","2011-05-17",13.28
"1103","2011-05-18",13.5
"1104","2011-05-19",13.41
"1105","2011-05-20",13.32
"1106","2011-05-23",13.27
"1107","2011-05-24",13.06
"1108","2011-05-25",13.32
"1109","2011-05-26",13.3
"1110","2011-05-27",13.44
"1111","2011-05-31",13.7
"1112","2011-06-01",13.28
"1113","2011-06-02",13.41
"1114","2011-06-03",13.26
"1115","2011-06-06",13.34
"1116","2011-06-07",13.35
"1117","2011-06-08",13.45
"1118","2011-06-09",13.38
"1119","2011-06-10",13.34
"1120","2011-06-13",13.3
"1121","2011-06-14",13.35
"1122","2011-06-15",13.13
"1123","2011-06-16",13
"1124","2011-06-17",12.83
"1125","2011-06-20",12.9
"1126","2011-06-21",13.06
"1127","2011-06-22",12.91
"1128","2011-06-23",12.9
"1129","2011-06-24",13.05
"1130","2011-06-27",13.44
"1131","2011-06-28",13.44
"1132","2011-06-29",13.54
"1133","2011-06-30",13.59
"1134","2011-07-01",13.66
"1135","2011-07-05",13.71
"1136","2011-07-06",13.59
"1137","2011-07-07",13.64
"1138","2011-07-08",13.52
"1139","2011-07-11",13.48
"1140","2011-07-12",13.47
"1141","2011-07-13",13.6
"1142","2011-07-14",13.48
"1143","2011-07-15",13.7
"1144","2011-07-18",13.67
"1145","2011-07-19",13.72
"1146","2011-07-20",13.78
"1147","2011-07-21",14.82
"1148","2011-07-22",14.89
"1149","2011-07-25",14.85
"1150","2011-07-26",14.98
"1151","2011-07-27",14.78
"1152","2011-07-28",14.89
"1153","2011-07-29",14.83
"1154","2011-08-01",14.91
"1155","2011-08-02",14.87
"1156","2011-08-03",15.04
"1157","2011-08-04",14.48
"1158","2011-08-05",14.7
"1159","2011-08-08",14.24
"1160","2011-08-09",14.48
"1161","2011-08-10",13.68
"1162","2011-08-11",14.18
"1163","2011-08-12",14.26
"1164","2011-08-15",14.34
"1165","2011-08-16",14.09
"1166","2011-08-17",14.26
"1167","2011-08-18",13.6
"1168","2011-08-19",13.45
"1169","2011-08-22",13.51
"1170","2011-08-23",13.93
"1171","2011-08-24",13.81
"1172","2011-08-25",13.58
"1173","2011-08-26",13.83
"1174","2011-08-29",14.12
"1175","2011-08-30",13.78
"1176","2011-08-31",13.84
"1177","2011-09-01",13.76
"1178","2011-09-02",13.5
"1179","2011-09-06",13.54
"1180","2011-09-07",14.04
"1181","2011-09-08",14
"1182","2011-09-09",13.78
"1183","2011-09-12",13.83
"1184","2011-09-13",13.91
"1185","2011-09-14",13.97
"1186","2011-09-15",14.34
"1187","2011-09-16",14.5
"1188","2011-09-19",14.15
"1189","2011-09-20",13.85
"1190","2011-09-21",13.4
"1191","2011-09-22",13.2
"1192","2011-09-23",13.69
"1193","2011-09-26",13.7
"1194","2011-09-27",14.07
"1195","2011-09-28",13.59
"1196","2011-09-29",14.1
"1197","2011-09-30",13.61
"1198","2011-10-03",13.41
"1199","2011-10-04",13.76
"1200","2011-10-05",14.04
"1201","2011-10-06",13.22
"1202","2011-10-07",13.66
"1203","2011-10-10",13.63
"1204","2011-10-11",13.55
"1205","2011-10-12",13.48
"1206","2011-10-13",13.55
"1207","2011-10-14",13.52
"1208","2011-10-17",12.99
"1209","2011-10-18",13.2
"1210","2011-10-19",13.01
"1211","2011-10-20",13.02
"1212","2011-10-21",13.12
"1213","2011-10-24",13.39
"1214","2011-10-25",13.12
"1215","2011-10-26",13.21
"1216","2011-10-27",13.38
"1217","2011-10-28",13.24
"1218","2011-10-31",12.99
"1219","2011-11-01",12.77
"1220","2011-11-02",13.09
"1221","2011-11-03",13.32
"1222","2011-11-04",13.3
"1223","2011-11-07",13.36
"1224","2011-11-08",13.35
"1225","2011-11-09",12.95
"1226","2011-11-10",12.76
"1227","2011-11-11",12.89
"1228","2011-11-14",12.8
"1229","2011-11-15",12.8
"1230","2011-11-16",12.74
"1231","2011-11-17",12.84
"1232","2011-11-18",12.8
"1233","2011-11-21",12.51
"1234","2011-11-22",12.4
"1235","2011-11-23",11.89
"1236","2011-11-25",11.94
"1237","2011-11-28",12.25
"1238","2011-11-29",12.38
"1239","2011-11-30",12.37
"1240","2011-12-01",12
"1241","2011-12-02",12.22
"1242","2011-12-05",12.11
"1243","2011-12-06",12.31
"1244","2011-12-07",12.26
"1245","2011-12-08",11.99
"1246","2011-12-09",12.57
"1247","2011-12-12",12.39
"1248","2011-12-13",12.01
"1249","2011-12-14",12.31
"1250","2011-12-15",12.04
"1251","2011-12-16",12.23
"1252","2011-12-19",12.05
"1253","2011-12-20",12.25
"1254","2011-12-21",12.36
"1255","2011-12-22",12.38
"1256","2011-12-23",12.54
"1257","2011-12-27",12.47
"1258","2011-12-28",12.32
"1259","2011-12-29",12.38
"1260","2011-12-30",12.29
"1261","2012-01-03",12.54
"1262","2012-01-04",12.34
"1263","2012-01-05",12.2
"1264","2012-01-06",12.12
"1265","2012-01-09",12.09
"1266","2012-01-10",12.17
"1267","2012-01-11",12.06
"1268","2012-01-12",12.19
"1269","2012-01-13",12.15
"1270","2012-01-17",12.15
"1271","2012-01-18",12.2
"1272","2012-01-19",12.17
"1273","2012-01-20",12.11
"1274","2012-01-23",12.04
"1275","2012-01-24",12.13
"1276","2012-01-25",12.13
"1277","2012-01-26",12.11
"1278","2012-01-27",12.06
"1279","2012-01-30",12
"1280","2012-01-31",12.11
"1281","2012-02-01",12.28
"1282","2012-02-02",12.25
"1283","2012-02-03",12.62
"1284","2012-02-06",12.44
"1285","2012-02-07",12.7
"1286","2012-02-08",12.56
"1287","2012-02-09",12.44
"1288","2012-02-10",12.39
"1289","2012-02-13",12.41
"1290","2012-02-14",12.31
"1291","2012-02-15",12.17
"1292","2012-02-16",12.37
"1293","2012-02-17",12.34
"1294","2012-02-21",12.26
"1295","2012-02-22",12.25
"1296","2012-02-23",12.46
"1297","2012-02-24",12.35
"1298","2012-02-27",12.39
"1299","2012-02-28",12.31
"1300","2012-02-29",12.26
"1301","2012-03-01",12.25
"1302","2012-03-02",12.24
"1303","2012-03-05",12.22
"1304","2012-03-06",11.97
"1305","2012-03-07",12.14
"1306","2012-03-08",12.25
"1307","2012-03-09",12.26
"1308","2012-03-12",12.18
"1309","2012-03-13",12.4
"1310","2012-03-14",12.25
"1311","2012-03-15",12.25
"1312","2012-03-16",12.22
"1313","2012-03-19",12.3
"1314","2012-03-20",12.18
"1315","2012-03-21",12.18
"1316","2012-03-22",12.08
"1317","2012-03-23",12.09
"1318","2012-03-26",12.03
"1319","2012-03-27",11.96
"1320","2012-03-28",12.06
"1321","2012-03-29",12.06
"1322","2012-03-30",11.98
"1323","2012-04-02",12.05
"1324","2012-04-03",11.93
"1325","2012-04-04",11.84
"1326","2012-04-05",11.8
"1327","2012-04-09",11.65
"1328","2012-04-10",11.5
"1329","2012-04-11",11.78
"1330","2012-04-12",12.15
"1331","2012-04-13",12
"1332","2012-04-16",11.94
"1333","2012-04-17",12.04
"1334","2012-04-18",12.09
"1335","2012-04-19",12.05
"1336","2012-04-20",12.26
"1337","2012-04-23",12.16
"1338","2012-04-24",12.27
"1339","2012-04-25",12.27
"1340","2012-04-26",12.28
"1341","2012-04-27",12.39
"1342","2012-04-30",12.61
"1343","2012-05-01",12.5
"1344","2012-05-02",12.55
"1345","2012-05-03",12.38
"1346","2012-05-04",12.2
"1347","2012-05-07",12.28
"1348","2012-05-08",12.45
"1349","2012-05-09",12.29
"1350","2012-05-10",12.24
"1351","2012-05-11",12.21
"1352","2012-05-14",12.19
"1353","2012-05-15",12.06
"1354","2012-05-16",12.23
"1355","2012-05-17",12.15
"1356","2012-05-18",11.93
"1357","2012-05-21",12.01
"1358","2012-05-22",11.87
"1359","2012-05-23",12.04
"1360","2012-05-24",11.91
"1361","2012-05-25",11.75
"1362","2012-05-29",11.92
"1363","2012-05-30",11.72
"1364","2012-05-31",11.55
"1365","2012-06-01",11.53
"1366","2012-06-04",11.75
"1367","2012-06-05",11.73
"1368","2012-06-06",11.95
"1369","2012-06-07",11.69
"1370","2012-06-08",11.68
"1371","2012-06-11",11.52
"1372","2012-06-12",11.64
"1373","2012-06-13",11.77
"1374","2012-06-14",11.84
"1375","2012-06-15",11.81
"1376","2012-06-18",11.66
"1377","2012-06-19",11.94
"1378","2012-06-20",11.81
"1379","2012-06-21",11.66
"1380","2012-06-22",12.03
"1381","2012-06-25",11.97
"1382","2012-06-26",12.05
"1383","2012-06-27",12.1
"1384","2012-06-28",12.22
"1385","2012-06-29",12.33
"1386","2012-07-02",12.55
"1387","2012-07-03",12.45
"1388","2012-07-05",12.39
"1389","2012-07-06",12.26
"1390","2012-07-09",12.27
"1391","2012-07-10",12.24
"1392","2012-07-11",12.33
"1393","2012-07-12",12.31
"1394","2012-07-13",12.4
"1395","2012-07-16",12.47
"1396","2012-07-17",12.51
"1397","2012-07-18",12.49
"1398","2012-07-19",12.71
"1399","2012-07-20",12.5
"1400","2012-07-23",12.21
"1401","2012-07-24",12.09
"1402","2012-07-25",12.21
"1403","2012-07-26",12.22
"1404","2012-07-27",12.38
"1405","2012-07-30",12.25
"1406","2012-07-31",12.25
"1407","2012-08-01",12.25
"1408","2012-08-02",12.27
"1409","2012-08-03",12.49
"1410","2012-08-06",12.49
"1411","2012-08-07",12.37
"1412","2012-08-08",12.42
"1413","2012-08-09",12.34
"1414","2012-08-10",12.33
"1415","2012-08-13",12.31
"1416","2012-08-14",12.4
"1417","2012-08-15",12.49
"1418","2012-08-16",12.59
"1419","2012-08-17",12.5
"1420","2012-08-20",12.45
"1421","2012-08-21",12.4
"1422","2012-08-22",12.24
"1423","2012-08-23",12.14
"1424","2012-08-24",11.93
"1425","2012-08-27",12.09
"1426","2012-08-28",11.9
"1427","2012-08-29",12.06
"1428","2012-08-30",12
"1429","2012-08-31",11.97
"1430","2012-09-04",11.93
"1431","2012-09-05",11.94
"1432","2012-09-06",12.2
"1433","2012-09-07",12.29
"1434","2012-09-10",12.12
"1435","2012-09-11",12.24
"1436","2012-09-12",12.07
"1437","2012-09-13",12.33
"1438","2012-09-14",12.39
"1439","2012-09-17",12.32
"1440","2012-09-18",12.24
"1441","2012-09-19",12.14
"1442","2012-09-20",12.08
"1443","2012-09-21",12
"1444","2012-09-24",12
"1445","2012-09-25",11.93
"1446","2012-09-26",12.17
"1447","2012-09-27",11.98
"1448","2012-09-28",11.87
"1449","2012-10-01",11.95
"1450","2012-10-02",12
"1451","2012-10-03",11.9
"1452","2012-10-04",12
"1453","2012-10-05",11.92
"1454","2012-10-08",11.75
"1455","2012-10-09",11.77
"1456","2012-10-10",11.95
"1457","2012-10-11",11.78
"1458","2012-10-12",11.7
"1459","2012-10-15",11.83
"1460","2012-10-16",11.96
"1461","2012-10-17",12
"1462","2012-10-18",11.6
"1463","2012-10-19",11.62
"1464","2012-10-22",11.71
"1465","2012-10-23",11.56
"1466","2012-10-24",11.65
"1467","2012-10-25",11.69
"1468","2012-10-26",11.59
"1469","2012-10-31",11.65
"1470","2012-11-01",11.67
"1471","2012-11-02",11.55
"1472","2012-11-05",11.57
"1473","2012-11-06",11.53
"1474","2012-11-07",11.11
"1475","2012-11-08",11.46
"1476","2012-11-09",11.31
"1477","2012-11-12",11.16
"1478","2012-11-13",11.14
"1479","2012-11-14",10.95
"1480","2012-11-15",10.81
"1481","2012-11-16",10.75
"1482","2012-11-19",10.9
"1483","2012-11-20",10.81
"1484","2012-11-21",10.75
"1485","2012-11-23",10.9
"1486","2012-11-26",10.83
"1487","2012-11-27",10.82
"1488","2012-11-28",10.84
"1489","2012-11-29",10.9
"1490","2012-11-30",10.95
"1491","2012-12-03",11.12
"1492","2012-12-04",11.25
"1493","2012-12-05",11.25
"1494","2012-12-06",11.19
"1495","2012-12-07",11.07
"1496","2012-12-10",11.09
"1497","2012-12-11",11.24
"1498","2012-12-12",11.23
"1499","2012-12-13",11.2
"1500","2012-12-14",11.26
"1501","2012-12-17",11.24
"1502","2012-12-18",11.31
"1503","2012-12-19",11.35
"1504","2012-12-20",11.33
"1505","2012-12-21",11.34
"1506","2012-12-24",11.26
"1507","2012-12-26",11.23
"1508","2012-12-27",11.15
"1509","2012-12-28",11.19
"1510","2012-12-31",11.32
"1511","2013-01-02",12
"1512","2013-01-03",12.01
"1513","2013-01-04",12.07
"1514","2013-01-07",11.99
"1515","2013-01-08",11.96
"1516","2013-01-09",11.99
"1517","2013-01-10",12.06
"1518","2013-01-11",12.02
"1519","2013-01-14",11.81
"1520","2013-01-15",12.01
"1521","2013-01-16",11.93
"1522","2013-01-17",12.02
"1523","2013-01-18",12
"1524","2013-01-22",12.02
"1525","2013-01-23",12
"1526","2013-01-24",12.01
"1527","2013-01-25",12.07
"1528","2013-01-28",12.15
"1529","2013-01-29",12.44
"1530","2013-01-30",12.29
"1531","2013-01-31",12.12
"1532","2013-02-01",12.29
"1533","2013-02-04",12.14
"1534","2013-02-05",12.19
"1535","2013-02-06",12.13
"1536","2013-02-07",12.2
"1537","2013-02-08",12.23
"1538","2013-02-11",12.2
"1539","2013-02-12",12.21
"1540","2013-02-13",12.27
"1541","2013-02-14",12.16
"1542","2013-02-15",12.18
"1543","2013-02-19",12.29
"1544","2013-02-20",12.25
"1545","2013-02-21",12.16
"1546","2013-02-22",12.18
"1547","2013-02-25",11.97
"1548","2013-02-26",12.01
"1549","2013-02-27",11.98
"1550","2013-02-28",11.96
"1551","2013-03-01",11.89
"1552","2013-03-04",11.89
"1553","2013-03-05",11.9
"1554","2013-03-06",11.94
"1555","2013-03-07",12.06
"1556","2013-03-08",12.15
"1557","2013-03-11",12
"1558","2013-03-12",12.03
"1559","2013-03-13",12
"1560","2013-03-14",12.24
"1561","2013-03-15",11.98
"1562","2013-03-18",11.9
"1563","2013-03-19",11.89
"1564","2013-03-20",11.89
"1565","2013-03-21",12.03
"1566","2013-03-22",12
"1567","2013-03-25",12
"1568","2013-03-26",12.03
"1569","2013-03-27",11.86
"1570","2013-03-28",11.86
"1571","2013-04-01",11.97
"1572","2013-04-02",11.73
"1573","2013-04-03",11.82
"1574","2013-04-04",11.93
"1575","2013-04-05",11.86
"1576","2013-04-08",11.89
"1577","2013-04-09",11.72
"1578","2013-04-10",11.73
"1579","2013-04-11",11.76
"1580","2013-04-12",11.62
"1581","2013-04-15",11.38
"1582","2013-04-16",11.69
"1583","2013-04-17",11.5
"1584","2013-04-18",11.7
"1585","2013-04-19",11.61
"1586","2013-04-22",11.55
"1587","2013-04-23",11.69
"1588","2013-04-24",11.7
"1589","2013-04-25",11.66
"1590","2013-04-26",11.49
"1591","2013-04-29",11.68
"1592","2013-04-30",11.73
"1593","2013-05-01",11.14
"1594","2013-05-02",11.42
"1595","2013-05-03",11.65
"1596","2013-05-06",11.69
"1597","2013-05-07",11.71
"1598","2013-05-08",11.73
"1599","2013-05-09",11.67
"1600","2013-05-10",11.72
"1601","2013-05-13",11.72
"1602","2013-05-14",11.7
"1603","2013-05-15",11.7
"1604","2013-05-16",11.68
"1605","2013-05-17",11.72
"1606","2013-05-20",11.7
"1607","2013-05-21",11.62
"1608","2013-05-22",11.64
"1609","2013-05-23",11.74
"1610","2013-05-24",11.8
"1611","2013-05-28",11.9
"1612","2013-05-29",11.83
"1613","2013-05-30",12.14
"1614","2013-05-31",11.96
"1615","2013-06-03",12.11
"1616","2013-06-04",12.06
"1617","2013-06-05",12
"1618","2013-06-06",12.02
"1619","2013-06-07",12.02
"1620","2013-06-10",11.99
"1621","2013-06-11",11.96
"1622","2013-06-12",11.93
"1623","2013-06-13",11.98
"1624","2013-06-14",11.69
"1625","2013-06-17",11.8
"1626","2013-06-18",11.98
"1627","2013-06-19",11.73
"1628","2013-06-20",11.59
"1629","2013-06-21",11.49
"1630","2013-06-24",11.63
"1631","2013-06-25",11.71
"1632","2013-06-26",11.81
"1633","2013-06-27",11.8
"1634","2013-06-28",11.74
"1635","2013-07-01",11.76
"1636","2013-07-02",11.9
"1637","2013-07-03",12.07
"1638","2013-07-05",12.07
"1639","2013-07-08",12.05
"1640","2013-07-09",11.98
"1641","2013-07-10",12.01
"1642","2013-07-11",12.07
"1643","2013-07-12",12.11
"1644","2013-07-15",12.11
"1645","2013-07-16",12.06
"1646","2013-07-17",12.04
"1647","2013-07-18",12.02
"1648","2013-07-19",12.05
"1649","2013-07-22",12
"1650","2013-07-23",11.99
"1651","2013-07-24",11.96
"1652","2013-07-25",11.91
"1653","2013-07-26",11.93
"1654","2013-07-29",11.75
"1655","2013-07-30",11.4
"1656","2013-07-31",11.24
"1657","2013-08-01",11.38
"1658","2013-08-02",11.32
"1659","2013-08-05",11.45
"1660","2013-08-06",11.44
"1661","2013-08-07",11.6
"1662","2013-08-08",11.52
"1663","2013-08-09",11.41
"1664","2013-08-12",11.42
"1665","2013-08-13",11.33
"1666","2013-08-14",11.35
"1667","2013-08-15",11.24
"1668","2013-08-16",11.31
"1669","2013-08-19",11.26
"1670","2013-08-20",11.27
"1671","2013-08-21",11.1
"1672","2013-08-22",11.3
"1673","2013-08-23",11.14
"1674","2013-08-26",11.08
"1675","2013-08-27",11.08
"1676","2013-08-28",11.16
"1677","2013-08-29",11.29
"1678","2013-08-30",11
"1679","2013-09-03",11.17
"1680","2013-09-04",11.28
"1681","2013-09-05",11.33
"1682","2013-09-06",11.13
"1683","2013-09-09",11.29
"1684","2013-09-10",11.32
"1685","2013-09-11",11.4
"1686","2013-09-12",11.3
"1687","2013-09-13",11.32
"1688","2013-09-16",11.29
"1689","2013-09-17",11.35
"1690","2013-09-18",11.45
"1691","2013-09-19",11.38
"1692","2013-09-20",11.37
"1693","2013-09-23",11.43
"1694","2013-09-24",11.42
"1695","2013-09-25",11.28
"1696","2013-09-26",11.35
"1697","2013-09-27",11.28
"1698","2013-09-30",11.37
"1699","2013-10-01",11.44
"1700","2013-10-02",11.15
"1701","2013-10-03",11.16
"1702","2013-10-04",11.12
"1703","2013-10-07",11.15
"1704","2013-10-08",11.14
"1705","2013-10-09",11.08
"1706","2013-10-10",11.28
"1707","2013-10-11",11.41
"1708","2013-10-14",11.44
"1709","2013-10-15",11.46
"1710","2013-10-16",11.45
"1711","2013-10-17",11.52
"1712","2013-10-18",11.66
"1713","2013-10-21",11.39
"1714","2013-10-22",11.57
"1715","2013-10-23",11.48
"1716","2013-10-24",11.46
"1717","2013-10-25",11.53
"1718","2013-10-28",11.61
"1719","2013-10-29",11.22
"1720","2013-10-30",11.1
"1721","2013-10-31",11.52
"1722","2013-11-01",11.31
"1723","2013-11-04",11.24
"1724","2013-11-05",11.15
"1725","2013-11-06",11.18
"1726","2013-11-07",11.14
"1727","2013-11-08",11.39
"1728","2013-11-11",11.31
"1729","2013-11-12",11.3
"1730","2013-11-13",11.34
"1731","2013-11-14",11.24
"1732","2013-11-15",11.4
"1733","2013-11-18",11.25
"1734","2013-11-19",11.33
"1735","2013-11-20",11.24
"1736","2013-11-21",11.32
"1737","2013-11-22",11.35
"1738","2013-11-25",11.24
"1739","2013-11-26",11.23
"1740","2013-11-27",11.25
"1741","2013-11-29",11.23
"1742","2013-12-02",11.02
"1743","2013-12-03",10.95
"1744","2013-12-04",11.19
"1745","2013-12-05",11.14
"1746","2013-12-06",11.19
"1747","2013-12-09",11.02
"1748","2013-12-10",10.85
"1749","2013-12-11",11
"1750","2013-12-12",10.92
"1751","2013-12-13",11
"1752","2013-12-16",11
"1753","2013-12-17",11.05
"1754","2013-12-18",11.23
"1755","2013-12-19",11.03
"1756","2013-12-20",10.91
"1757","2013-12-23",11.24
"1758","2013-12-24",11.24
"1759","2013-12-26",11.21
"1760","2013-12-27",11.34
"1761","2013-12-30",11.3
"1762","2013-12-31",11.36
"1763","2014-01-02",11.45
"1764","2014-01-03",11.52
"1765","2014-01-06",11.48
"1766","2014-01-07",11.56
"1767","2014-01-08",11.81
"1768","2014-01-09",11.87
"1769","2014-01-10",11.85
"1770","2014-01-13",12
"1771","2014-01-14",12.05
"1772","2014-01-15",11.92
"1773","2014-01-16",12.1
"1774","2014-01-17",12.05
"1775","2014-01-21",12.12
"1776","2014-01-22",12.05
"1777","2014-01-23",12.07
"1778","2014-01-24",12
"1779","2014-01-27",12.02
"1780","2014-01-28",12
"1781","2014-01-29",11.62
"1782","2014-01-30",11.72
"1783","2014-01-31",11.53
"1784","2014-02-03",11.32
"1785","2014-02-04",11.15
"1786","2014-02-05",11
"1787","2014-02-06",11.13
"1788","2014-02-07",11.16
"1789","2014-02-10",11.28
"1790","2014-02-11",11.39
"1791","2014-02-12",11.17
"1792","2014-02-13",11.27
"1793","2014-02-14",11.31
"1794","2014-02-18",11.41
"1795","2014-02-19",11.07
"1796","2014-02-20",11.16
"1797","2014-02-21",11
"1798","2014-02-24",10.99
"1799","2014-02-25",11.02
"1800","2014-02-26",11
"1801","2014-02-27",11
"1802","2014-02-28",10.99
"1803","2014-03-03",10.95
"1804","2014-03-04",11.14
"1805","2014-03-05",11.22
"1806","2014-03-06",11.2
"1807","2014-03-07",11.19
"1808","2014-03-10",11.15
"1809","2014-03-11",10.88
"1810","2014-03-12",10.93
"1811","2014-03-13",10.73
"1812","2014-03-14",10.62
"1813","2014-03-17",10.72
"1814","2014-03-18",10.81
"1815","2014-03-19",10.65
"1816","2014-03-20",10.69
"1817","2014-03-21",10.66
"1818","2014-03-24",11.05
"1819","2014-03-25",11.12
"1820","2014-03-26",10.94
"1821","2014-03-27",10.77
"1822","2014-03-28",10.8
"1823","2014-03-31",10.76
"1824","2014-04-01",10.84
"1825","2014-04-02",10.88
"1826","2014-04-03",10.83
"1827","2014-04-04",10.47
"1828","2014-04-07",10.44
"1829","2014-04-08",10.56
"1830","2014-04-09",10.7
"1831","2014-04-10",10.38
"1832","2014-04-11",10.12
"1833","2014-04-14",10.32
"1834","2014-04-15",10.21
"1835","2014-04-16",10.11
"1836","2014-04-17",10.59
"1837","2014-04-21",10.49
"1838","2014-04-22",10.48
"1839","2014-04-23",10.33
"1840","2014-04-24",10.32
"1841","2014-04-25",10.16
"1842","2014-04-28",10.03
"1843","2014-04-29",10.07
"1844","2014-04-30",10.02
"1845","2014-05-01",10.02
"1846","2014-05-02",10.04
"1847","2014-05-05",10.01
"1848","2014-05-06",10.02
"1849","2014-05-07",10.07
"1850","2014-05-08",10.09
"1851","2014-05-09",10.14
"1852","2014-05-12",10.89
"1853","2014-05-13",10.69
"1854","2014-05-14",10.4
"1855","2014-05-15",10.31
"1856","2014-05-16",10.35
"1857","2014-05-19",10.4
"1858","2014-05-20",10.2
"1859","2014-05-21",10.07
"1860","2014-05-22",10.23
"1861","2014-05-23",10.29
"1862","2014-05-27",10.43
"1863","2014-05-28",10.38
"1864","2014-05-29",10.28
"1865","2014-05-30",10.18
"1866","2014-06-02",10.1
"1867","2014-06-03",9.99
"1868","2014-06-04",10.04
"1869","2014-06-05",10.1
"1870","2014-06-06",10.1
"1871","2014-06-09",10.15
"1872","2014-06-10",10.12
"1873","2014-06-11",10.11
"1874","2014-06-12",10.06
"1875","2014-06-13",10.02
"1876","2014-06-16",10
"1877","2014-06-17",10
"1878","2014-06-18",10.01
"1879","2014-06-19",10.04
"1880","2014-06-20",9.98
"1881","2014-06-23",9.93
"1882","2014-06-24",10.08
"1883","2014-06-25",10.04
"1884","2014-06-26",9.99
"1885","2014-06-27",9.96
"1886","2014-06-30",10.47
"1887","2014-07-01",10.45
"1888","2014-07-02",10.39
"1889","2014-07-03",10.63
"1890","2014-07-07",10.47
"1891","2014-07-08",10.27
"1892","2014-07-09",10.3
"1893","2014-07-10",10.34
"1894","2014-07-11",10.33
"1895","2014-07-14",10.38
"1896","2014-07-15",10.3
"1897","2014-07-16",10.31
"1898","2014-07-17",10.31
"1899","2014-07-18",10.32
"1900","2014-07-21",10.39
"1901","2014-07-22",10.35
"1902","2014-07-23",10.02
"1903","2014-07-24",10.32
"1904","2014-07-25",10.55
"1905","2014-07-28",10.53
"1906","2014-07-29",10.17
"1907","2014-07-30",10.2
"1908","2014-07-31",9.97
"1909","2014-08-01",10.03
"1910","2014-08-04",10.03
"1911","2014-08-05",10.01
"1912","2014-08-06",10.11
"1913","2014-08-07",10.01
"1914","2014-08-08",10.16
"1915","2014-08-11",10.19
"1916","2014-08-12",10.08
"1917","2014-08-13",10.19
"1918","2014-08-14",10.16
"1919","2014-08-15",10.13
"1920","2014-08-18",10.12
"1921","2014-08-19",10.07
"1922","2014-08-20",10.09
"1923","2014-08-21",10.04
"1924","2014-08-22",10.04
"1925","2014-08-25",10.01
"1926","2014-08-26",10.03
"1927","2014-08-27",10.08
"1928","2014-08-28",10.03
"1929","2014-08-29",10.19
"1930","2014-09-02",10.13
"1931","2014-09-03",10.1
"1932","2014-09-04",10.09
"1933","2014-09-05",10.04
"1934","2014-09-08",10.02
"1935","2014-09-09",10.02
"1936","2014-09-10",10.04
"1937","2014-09-11",10.02
"1938","2014-09-12",10.02
"1939","2014-09-15",10.05
