"","date","TFSL"
"1002","2011-04-11",10.62
"1003","2011-04-12",10.55
"1004","2011-04-13",10.55
"1005","2011-04-14",10.62
"1006","2011-04-15",10.74
"1007","2011-04-18",10.59
"1008","2011-04-19",10.5
"1009","2011-04-20",10.66
"1010","2011-04-21",10.75
"1011","2011-04-25",10.75
"1012","2011-04-26",10.76
"1013","2011-04-27",10.84
"1014","2011-04-28",10.84
"1015","2011-04-29",10.88
"1016","2011-05-02",10.9
"1017","2011-05-03",10.8
"1018","2011-05-04",10.49
"1019","2011-05-05",10.35
"1020","2011-05-06",10.4
"1021","2011-05-09",10.41
"1022","2011-05-10",10.56
"1023","2011-05-11",10.5
"1024","2011-05-12",10.59
"1025","2011-05-13",10.49
"1026","2011-05-16",10.4
"1027","2011-05-17",10.47
"1028","2011-05-18",10.45
"1029","2011-05-19",10.3
"1030","2011-05-20",10.08
"1031","2011-05-23",10.07
"1032","2011-05-24",9.94
"1033","2011-05-25",9.95
"1034","2011-05-26",10.03
"1035","2011-05-27",10.1
"1036","2011-05-31",10.25
"1037","2011-06-01",9.97
"1038","2011-06-02",9.99
"1039","2011-06-03",9.93
"1040","2011-06-06",9.8
"1041","2011-06-07",9.71
"1042","2011-06-08",9.69
"1043","2011-06-09",9.64
"1044","2011-06-10",9.38
"1045","2011-06-13",9.48
"1046","2011-06-14",9.52
"1047","2011-06-15",9.5
"1048","2011-06-16",9.63
"1049","2011-06-17",9.69
"1050","2011-06-20",9.73
"1051","2011-06-21",9.78
"1052","2011-06-22",9.64
"1053","2011-06-23",9.45
"1054","2011-06-24",9.43
"1055","2011-06-27",9.32
"1056","2011-06-28",9.34
"1057","2011-06-29",9.49
"1058","2011-06-30",9.68
"1059","2011-07-01",9.89
"1060","2011-07-05",9.76
"1061","2011-07-06",9.9
"1062","2011-07-07",10.03
"1063","2011-07-08",10.01
"1064","2011-07-11",9.82
"1065","2011-07-12",9.78
"1066","2011-07-13",10.07
"1067","2011-07-14",9.87
"1068","2011-07-15",9.86
"1069","2011-07-18",9.68
"1070","2011-07-19",9.86
"1071","2011-07-20",9.91
"1072","2011-07-21",9.86
"1073","2011-07-22",9.84
"1074","2011-07-25",9.69
"1075","2011-07-26",9.63
"1076","2011-07-27",9.56
"1077","2011-07-28",9.55
"1078","2011-07-29",9.44
"1079","2011-08-01",9.31
"1080","2011-08-02",9.22
"1081","2011-08-03",9.29
"1082","2011-08-04",9.38
"1083","2011-08-05",9.15
"1084","2011-08-08",8.48
"1085","2011-08-09",9.03
"1086","2011-08-10",8.58
"1087","2011-08-11",8.86
"1088","2011-08-12",8.64
"1089","2011-08-15",8.92
"1090","2011-08-16",8.84
"1091","2011-08-17",8.84
"1092","2011-08-18",8.32
"1093","2011-08-19",8.3
"1094","2011-08-22",8.34
"1095","2011-08-23",8.6
"1096","2011-08-24",8.77
"1097","2011-08-25",8.56
"1098","2011-08-26",8.6
"1099","2011-08-29",8.96
"1100","2011-08-30",8.89
"1101","2011-08-31",8.86
"1102","2011-09-01",8.56
"1103","2011-09-02",8.35
"1104","2011-09-06",8.31
"1105","2011-09-07",8.7
"1106","2011-09-08",8.52
"1107","2011-09-09",8.26
"1108","2011-09-12",8.41
"1109","2011-09-13",8.52
"1110","2011-09-14",8.52
"1111","2011-09-15",8.49
"1112","2011-09-16",8.63
"1113","2011-09-19",8.37
"1114","2011-09-20",8.23
"1115","2011-09-21",7.92
"1116","2011-09-22",7.79
"1117","2011-09-23",8.05
"1118","2011-09-26",8.21
"1119","2011-09-27",8.13
"1120","2011-09-28",8.06
"1121","2011-09-29",8.29
"1122","2011-09-30",8.13
"1123","2011-10-03",8.05
"1124","2011-10-04",8.46
"1125","2011-10-05",8.54
"1126","2011-10-06",8.78
"1127","2011-10-07",8.45
"1128","2011-10-10",8.79
"1129","2011-10-11",8.93
"1130","2011-10-12",8.96
"1131","2011-10-13",8.84
"1132","2011-10-14",8.86
"1133","2011-10-17",8.5
"1134","2011-10-18",9.01
"1135","2011-10-19",8.8
"1136","2011-10-20",8.74
"1137","2011-10-21",8.95
"1138","2011-10-24",9.01
"1139","2011-10-25",8.76
"1140","2011-10-26",8.85
"1141","2011-10-27",9.17
"1142","2011-10-28",9.23
"1143","2011-10-31",9.21
"1144","2011-11-01",8.74
"1145","2011-11-02",8.98
"1146","2011-11-03",9.21
"1147","2011-11-04",9.07
"1148","2011-11-07",9.23
"1149","2011-11-08",9.26
"1150","2011-11-09",8.96
"1151","2011-11-10",9.1
"1152","2011-11-11",9.35
"1153","2011-11-14",9.07
"1154","2011-11-15",9.1
"1155","2011-11-16",9.03
"1156","2011-11-17",9.05
"1157","2011-11-18",9.03
"1158","2011-11-21",8.88
"1159","2011-11-22",8.93
"1160","2011-11-23",8.77
"1161","2011-11-25",8.86
"1162","2011-11-28",9.01
"1163","2011-11-29",8.96
"1164","2011-11-30",9.26
"1165","2011-12-01",9.38
"1166","2011-12-02",9.47
"1167","2011-12-05",9.39
"1168","2011-12-06",9.4
"1169","2011-12-07",9.24
"1170","2011-12-08",8.96
"1171","2011-12-09",9.14
"1172","2011-12-12",9.05
"1173","2011-12-13",9
"1174","2011-12-14",8.81
"1175","2011-12-15",8.77
"1176","2011-12-16",8.65
"1177","2011-12-19",8.61
"1178","2011-12-20",8.82
"1179","2011-12-21",8.89
"1180","2011-12-22",8.94
"1181","2011-12-23",8.95
"1182","2011-12-27",9
"1183","2011-12-28",8.89
"1184","2011-12-29",9
"1185","2011-12-30",8.96
"1186","2012-01-03",9.02
"1187","2012-01-04",9.14
"1188","2012-01-05",9.29
"1189","2012-01-06",9.28
"1190","2012-01-09",9.34
"1191","2012-01-10",9.37
"1192","2012-01-11",9.46
"1193","2012-01-12",9.43
"1194","2012-01-13",9.43
"1195","2012-01-17",9.34
"1196","2012-01-18",9.35
"1197","2012-01-19",9.24
"1198","2012-01-20",9.3
"1199","2012-01-23",9.25
"1200","2012-01-24",9.27
"1201","2012-01-25",9.25
"1202","2012-01-26",9.11
"1203","2012-01-27",9.15
"1204","2012-01-30",9.04
"1205","2012-01-31",9.01
"1206","2012-02-01",9.24
"1207","2012-02-02",9.31
"1208","2012-02-03",9.46
"1209","2012-02-06",9.43
"1210","2012-02-07",9.39
"1211","2012-02-08",9.38
"1212","2012-02-09",9.36
"1213","2012-02-10",9.28
"1214","2012-02-13",9.26
"1215","2012-02-14",9.31
"1216","2012-02-15",9.24
"1217","2012-02-16",9.32
"1218","2012-02-17",9.4
"1219","2012-02-21",9.44
"1220","2012-02-22",9.21
"1221","2012-02-23",9.35
"1222","2012-02-24",9.26
"1223","2012-02-27",9.34
"1224","2012-02-28",9.28
"1225","2012-02-29",9.35
"1226","2012-03-01",9.31
"1227","2012-03-02",9.31
"1228","2012-03-05",9.31
"1229","2012-03-06",9.14
"1230","2012-03-07",9.3
"1231","2012-03-08",9.28
"1232","2012-03-09",9.37
"1233","2012-03-12",9.33
"1234","2012-03-13",9.61
"1235","2012-03-14",9.55
"1236","2012-03-15",9.63
"1237","2012-03-16",9.68
"1238","2012-03-19",9.7
"1239","2012-03-20",9.72
"1240","2012-03-21",9.66
"1241","2012-03-22",9.55
"1242","2012-03-23",9.55
"1243","2012-03-26",9.61
"1244","2012-03-27",9.53
"1245","2012-03-28",9.58
"1246","2012-03-29",9.48
"1247","2012-03-30",9.5
"1248","2012-04-02",9.53
"1249","2012-04-03",9.69
"1250","2012-04-04",9.59
"1251","2012-04-05",9.6
"1252","2012-04-09",9.44
"1253","2012-04-10",9.33
"1254","2012-04-11",9.53
"1255","2012-04-12",9.63
"1256","2012-04-13",9.4
"1257","2012-04-16",9.58
"1258","2012-04-17",9.67
"1259","2012-04-18",9.53
"1260","2012-04-19",9.52
"1261","2012-04-20",9.57
"1262","2012-04-23",9.49
"1263","2012-04-24",9.65
"1264","2012-04-25",9.73
"1265","2012-04-26",9.77
"1266","2012-04-27",9.97
"1267","2012-04-30",9.83
"1268","2012-05-01",9.69
"1269","2012-05-02",9.7
"1270","2012-05-03",9.58
"1271","2012-05-04",9.51
"1272","2012-05-07",9.6
"1273","2012-05-08",9.63
"1274","2012-05-09",9.61
"1275","2012-05-10",9.7
"1276","2012-05-11",9.69
"1277","2012-05-14",9.68
"1278","2012-05-15",9.6
"1279","2012-05-16",9.57
"1280","2012-05-17",9.56
"1281","2012-05-18",9.46
"1282","2012-05-21",9.58
"1283","2012-05-22",9.58
"1284","2012-05-23",9.56
"1285","2012-05-24",9.6
"1286","2012-05-25",9.62
"1287","2012-05-29",9.65
"1288","2012-05-30",9.39
"1289","2012-05-31",9.37
"1290","2012-06-01",9.19
"1291","2012-06-04",9.27
"1292","2012-06-05",9.29
"1293","2012-06-06",9.47
"1294","2012-06-07",9.42
"1295","2012-06-08",9.49
"1296","2012-06-11",9.31
"1297","2012-06-12",9.37
"1298","2012-06-13",9.27
"1299","2012-06-14",9.44
"1300","2012-06-15",9.39
"1301","2012-06-18",9.38
"1302","2012-06-19",9.45
"1303","2012-06-20",9.47
"1304","2012-06-21",9.37
"1305","2012-06-22",9.48
"1306","2012-06-25",9.28
"1307","2012-06-26",9.34
"1308","2012-06-27",9.4
"1309","2012-06-28",9.38
"1310","2012-06-29",9.55
"1311","2012-07-02",9.61
"1312","2012-07-03",9.58
"1313","2012-07-05",9.53
"1314","2012-07-06",9.47
"1315","2012-07-09",9.43
"1316","2012-07-10",9.39
"1317","2012-07-11",9.48
"1318","2012-07-12",9.4
"1319","2012-07-13",9.53
"1320","2012-07-16",9.43
"1321","2012-07-17",9.45
"1322","2012-07-18",9.4
"1323","2012-07-19",9.5
"1324","2012-07-20",9.47
"1325","2012-07-23",9.37
"1326","2012-07-24",9.37
"1327","2012-07-25",9.52
"1328","2012-07-26",9.51
"1329","2012-07-27",9.75
"1330","2012-07-30",9.65
"1331","2012-07-31",9.41
"1332","2012-08-01",9.22
"1333","2012-08-02",9.1
"1334","2012-08-03",9.23
"1335","2012-08-06",9.1
"1336","2012-08-07",9.1
"1337","2012-08-08",9.04
"1338","2012-08-09",9.03
"1339","2012-08-10",8.96
"1340","2012-08-13",8.92
"1341","2012-08-14",8.82
"1342","2012-08-15",8.86
"1343","2012-08-16",8.85
"1344","2012-08-17",8.78
"1345","2012-08-20",8.67
"1346","2012-08-21",8.72
"1347","2012-08-22",8.64
"1348","2012-08-23",8.53
"1349","2012-08-24",8.64
"1350","2012-08-27",8.63
"1351","2012-08-28",8.74
"1352","2012-08-29",8.81
"1353","2012-08-30",8.8
"1354","2012-08-31",8.84
"1355","2012-09-04",8.81
"1356","2012-09-05",8.78
"1357","2012-09-06",8.84
"1358","2012-09-07",8.93
"1359","2012-09-10",8.94
"1360","2012-09-11",8.96
"1361","2012-09-12",9.04
"1362","2012-09-13",9.06
"1363","2012-09-14",9.17
"1364","2012-09-17",9.06
"1365","2012-09-18",9.06
"1366","2012-09-19",9.15
"1367","2012-09-20",9.07
"1368","2012-09-21",9.1
"1369","2012-09-24",9.15
"1370","2012-09-25",9.05
"1371","2012-09-26",9.06
"1372","2012-09-27",9.05
"1373","2012-09-28",9.07
"1374","2012-10-01",9.02
"1375","2012-10-02",9.1
"1376","2012-10-03",9.14
"1377","2012-10-04",9.18
"1378","2012-10-05",9.15
"1379","2012-10-08",9.13
"1380","2012-10-09",9.06
"1381","2012-10-10",9.03
"1382","2012-10-11",9.08
"1383","2012-10-12",9.05
"1384","2012-10-15",9.14
"1385","2012-10-16",9.11
"1386","2012-10-17",8.97
"1387","2012-10-18",9
"1388","2012-10-19",8.95
"1389","2012-10-22",9.07
"1390","2012-10-23",8.94
"1391","2012-10-24",8.9
"1392","2012-10-25",8.95
"1393","2012-10-26",8.95
"1394","2012-10-31",8.95
"1395","2012-11-01",8.86
"1396","2012-11-02",8.74
"1397","2012-11-05",8.65
"1398","2012-11-06",8.78
"1399","2012-11-07",8.61
"1400","2012-11-08",8.48
"1401","2012-11-09",8.37
"1402","2012-11-12",8.44
"1403","2012-11-13",8.41
"1404","2012-11-14",8.2
"1405","2012-11-15",8.29
"1406","2012-11-16",8.25
"1407","2012-11-19",8.27
"1408","2012-11-20",8.34
"1409","2012-11-21",8.18
"1410","2012-11-23",8.37
"1411","2012-11-26",8.26
"1412","2012-11-27",8.25
"1413","2012-11-28",8.21
"1414","2012-11-29",8.2
"1415","2012-11-30",8.22
"1416","2012-12-03",8.26
"1417","2012-12-04",8.35
"1418","2012-12-05",8.41
"1419","2012-12-06",8.44
"1420","2012-12-07",8.44
"1421","2012-12-10",8.43
"1422","2012-12-11",8.51
"1423","2012-12-12",8.46
"1424","2012-12-13",8.47
"1425","2012-12-14",8.59
"1426","2012-12-17",8.66
"1427","2012-12-18",8.72
"1428","2012-12-19",8.71
"1429","2012-12-20",8.94
"1430","2012-12-21",9
"1431","2012-12-24",9.21
"1432","2012-12-26",9.25
"1433","2012-12-27",9.35
"1434","2012-12-28",9.43
"1435","2012-12-31",9.62
"1436","2013-01-02",9.82
"1437","2013-01-03",9.99
"1438","2013-01-04",10.04
"1439","2013-01-07",9.94
"1440","2013-01-08",9.98
"1441","2013-01-09",9.98
"1442","2013-01-10",10.09
"1443","2013-01-11",10.03
"1444","2013-01-14",10.26
"1445","2013-01-15",10.2
"1446","2013-01-16",10.12
"1447","2013-01-17",10.01
"1448","2013-01-18",10
"1449","2013-01-22",10.03
"1450","2013-01-23",10.13
"1451","2013-01-24",10.08
"1452","2013-01-25",9.96
"1453","2013-01-28",9.91
"1454","2013-01-29",9.95
"1455","2013-01-30",9.92
"1456","2013-01-31",10.23
"1457","2013-02-01",10.31
"1458","2013-02-04",10.39
"1459","2013-02-05",10.51
"1460","2013-02-06",10.44
"1461","2013-02-07",10.5
"1462","2013-02-08",10.5
"1463","2013-02-11",10.5
"1464","2013-02-12",10.6
"1465","2013-02-13",10.6
"1466","2013-02-14",10.66
"1467","2013-02-15",10.68
"1468","2013-02-19",10.69
"1469","2013-02-20",10.61
"1470","2013-02-21",10.53
"1471","2013-02-22",10.59
"1472","2013-02-25",10.43
"1473","2013-02-26",10.44
"1474","2013-02-27",10.53
"1475","2013-02-28",10.51
"1476","2013-03-01",10.56
"1477","2013-03-04",10.54
"1478","2013-03-05",10.47
"1479","2013-03-06",10.71
"1480","2013-03-07",10.6
"1481","2013-03-08",10.69
"1482","2013-03-11",10.74
"1483","2013-03-12",10.76
"1484","2013-03-13",10.73
"1485","2013-03-14",10.9
"1486","2013-03-15",10.79
"1487","2013-03-18",10.81
"1488","2013-03-19",10.8
"1489","2013-03-20",10.78
"1490","2013-03-21",10.8
"1491","2013-03-22",10.74
"1492","2013-03-25",10.83
"1493","2013-03-26",10.84
"1494","2013-03-27",10.8
"1495","2013-03-28",10.84
"1496","2013-04-01",10.69
"1497","2013-04-02",10.76
"1498","2013-04-03",10.6
"1499","2013-04-04",10.62
"1500","2013-04-05",10.54
"1501","2013-04-08",10.56
"1502","2013-04-09",10.49
"1503","2013-04-10",10.55
"1504","2013-04-11",10.67
"1505","2013-04-12",10.48
"1506","2013-04-15",10.31
"1507","2013-04-16",10.3
"1508","2013-04-17",10.2
"1509","2013-04-18",10.24
"1510","2013-04-19",10.43
"1511","2013-04-22",10.42
"1512","2013-04-23",10.47
"1513","2013-04-24",10.49
"1514","2013-04-25",10.49
"1515","2013-04-26",10.61
"1516","2013-04-29",10.8
"1517","2013-04-30",10.87
"1518","2013-05-01",10.82
"1519","2013-05-02",10.91
"1520","2013-05-03",10.92
"1521","2013-05-06",10.93
"1522","2013-05-07",11.06
"1523","2013-05-08",11.02
"1524","2013-05-09",10.91
"1525","2013-05-10",10.94
"1526","2013-05-13",10.83
"1527","2013-05-14",10.9
"1528","2013-05-15",11.05
"1529","2013-05-16",11.04
"1530","2013-05-17",11.15
"1531","2013-05-20",11.27
"1532","2013-05-21",11.27
"1533","2013-05-22",11.18
"1534","2013-05-23",11.19
"1535","2013-05-24",11.19
"1536","2013-05-28",11.12
"1537","2013-05-29",10.8
"1538","2013-05-30",11.05
"1539","2013-05-31",10.98
"1540","2013-06-03",10.95
"1541","2013-06-04",10.96
"1542","2013-06-05",10.89
"1543","2013-06-06",11.02
"1544","2013-06-07",11.02
"1545","2013-06-10",11.05
"1546","2013-06-11",11.02
"1547","2013-06-12",11.08
"1548","2013-06-13",11.05
"1549","2013-06-14",11.08
"1550","2013-06-17",11.14
"1551","2013-06-18",11.1
"1552","2013-06-19",11
"1553","2013-06-20",10.87
"1554","2013-06-21",10.83
"1555","2013-06-24",10.69
"1556","2013-06-25",10.93
"1557","2013-06-26",11.17
"1558","2013-06-27",11.14
"1559","2013-06-28",11.2
"1560","2013-07-01",11.25
"1561","2013-07-02",11.25
"1562","2013-07-03",11.25
"1563","2013-07-05",11.42
"1564","2013-07-08",11.61
"1565","2013-07-09",11.76
"1566","2013-07-10",11.71
"1567","2013-07-11",11.71
"1568","2013-07-12",11.79
"1569","2013-07-15",11.87
"1570","2013-07-16",11.73
"1571","2013-07-17",11.95
"1572","2013-07-18",11.93
"1573","2013-07-19",11.91
"1574","2013-07-22",11.99
"1575","2013-07-23",11.94
"1576","2013-07-24",11.81
"1577","2013-07-25",11.74
"1578","2013-07-26",11.86
"1579","2013-07-29",11.82
"1580","2013-07-30",11.71
"1581","2013-07-31",11.67
"1582","2013-08-01",12
"1583","2013-08-02",12.3
"1584","2013-08-05",12.32
"1585","2013-08-06",12.11
"1586","2013-08-07",11.85
"1587","2013-08-08",11.83
"1588","2013-08-09",11.76
"1589","2013-08-12",11.62
"1590","2013-08-13",11.67
"1591","2013-08-14",11.45
"1592","2013-08-15",11.07
"1593","2013-08-16",11.08
"1594","2013-08-19",11.18
"1595","2013-08-20",11.25
"1596","2013-08-21",11.21
"1597","2013-08-22",11.37
"1598","2013-08-23",11.32
"1599","2013-08-26",11.18
"1600","2013-08-27",10.9
"1601","2013-08-28",11.02
"1602","2013-08-29",10.99
"1603","2013-08-30",10.88
"1604","2013-09-03",11
"1605","2013-09-04",11.18
"1606","2013-09-05",11.15
"1607","2013-09-06",11.2
"1608","2013-09-09",11.22
"1609","2013-09-10",11.23
"1610","2013-09-11",11.48
"1611","2013-09-12",11.43
"1612","2013-09-13",11.73
"1613","2013-09-16",11.53
"1614","2013-09-17",11.52
"1615","2013-09-18",11.47
"1616","2013-09-19",11.27
"1617","2013-09-20",11.21
"1618","2013-09-23",11.15
"1619","2013-09-24",11.05
"1620","2013-09-25",11.21
"1621","2013-09-26",11.19
"1622","2013-09-27",11.84
"1623","2013-09-30",11.97
"1624","2013-10-01",12.01
"1625","2013-10-02",11.94
"1626","2013-10-03",12
"1627","2013-10-04",12
"1628","2013-10-07",11.97
"1629","2013-10-08",11.88
"1630","2013-10-09",11.78
"1631","2013-10-10",11.96
"1632","2013-10-11",12.04
"1633","2013-10-14",12.02
"1634","2013-10-15",11.96
"1635","2013-10-16",12.07
"1636","2013-10-17",12.18
"1637","2013-10-18",12.13
"1638","2013-10-21",12.07
"1639","2013-10-22",12.38
"1640","2013-10-23",12.29
"1641","2013-10-24",12.37
"1642","2013-10-25",12.38
"1643","2013-10-28",12.38
"1644","2013-10-29",12.37
"1645","2013-10-30",12.27
"1646","2013-10-31",12.17
"1647","2013-11-01",12.32
"1648","2013-11-04",12.22
"1649","2013-11-05",11.98
"1650","2013-11-06",12.09
"1651","2013-11-07",11.95
"1652","2013-11-08",12.21
"1653","2013-11-11",12.1
"1654","2013-11-12",11.87
"1655","2013-11-13",11.86
"1656","2013-11-14",11.97
"1657","2013-11-15",11.94
"1658","2013-11-18",11.9
"1659","2013-11-19",11.82
"1660","2013-11-20",11.8
"1661","2013-11-21",11.83
"1662","2013-11-22",11.83
"1663","2013-11-25",11.79
"1664","2013-11-26",11.73
"1665","2013-11-27",11.85
"1666","2013-11-29",11.72
"1667","2013-12-02",11.61
"1668","2013-12-03",11.64
"1669","2013-12-04",11.63
"1670","2013-12-05",11.61
"1671","2013-12-06",11.84
"1672","2013-12-09",11.74
"1673","2013-12-10",11.53
"1674","2013-12-11",11.48
"1675","2013-12-12",11.62
"1676","2013-12-13",11.61
"1677","2013-12-16",11.84
"1678","2013-12-17",11.84
"1679","2013-12-18",11.87
"1680","2013-12-19",11.86
"1681","2013-12-20",12.06
"1682","2013-12-23",12.18
"1683","2013-12-24",12.1
"1684","2013-12-26",12.11
"1685","2013-12-27",12.09
"1686","2013-12-30",12.09
"1687","2013-12-31",12.12
"1688","2014-01-02",12.12
"1689","2014-01-03",12
"1690","2014-01-06",11.85
"1691","2014-01-07",11.9
"1692","2014-01-08",12.04
"1693","2014-01-09",11.89
"1694","2014-01-10",11.78
"1695","2014-01-13",11.64
"1696","2014-01-14",11.81
"1697","2014-01-15",11.9
"1698","2014-01-16",11.78
"1699","2014-01-17",11.78
"1700","2014-01-21",11.78
"1701","2014-01-22",11.86
"1702","2014-01-23",11.69
"1703","2014-01-24",11.57
"1704","2014-01-27",11.4
"1705","2014-01-28",11.45
"1706","2014-01-29",11.42
"1707","2014-01-30",11.51
"1708","2014-01-31",11.48
"1709","2014-02-03",11.38
"1710","2014-02-04",11.44
"1711","2014-02-05",11.4
"1712","2014-02-06",11.62
"1713","2014-02-07",11.64
"1714","2014-02-10",11.62
"1715","2014-02-11",11.75
"1716","2014-02-12",11.62
"1717","2014-02-13",11.51
"1718","2014-02-14",11.57
"1719","2014-02-18",11.76
"1720","2014-02-19",11.64
"1721","2014-02-20",11.67
"1722","2014-02-21",11.76
"1723","2014-02-24",11.81
"1724","2014-02-25",11.73
"1725","2014-02-26",11.77
"1726","2014-02-27",11.72
"1727","2014-02-28",11.82
"1728","2014-03-03",11.77
"1729","2014-03-04",12.01
"1730","2014-03-05",11.95
"1731","2014-03-06",12.35
"1732","2014-03-07",12.32
"1733","2014-03-10",12.31
"1734","2014-03-11",12.28
"1735","2014-03-12",12.16
"1736","2014-03-13",12.14
"1737","2014-03-14",12.13
"1738","2014-03-17",12.28
"1739","2014-03-18",12.47
"1740","2014-03-19",12.45
"1741","2014-03-20",12.44
"1742","2014-03-21",12.38
"1743","2014-03-24",12.38
"1744","2014-03-25",12.46
"1745","2014-03-26",12.32
"1746","2014-03-27",12.19
"1747","2014-03-28",12.19
"1748","2014-03-31",12.43
"1749","2014-04-01",12.42
"1750","2014-04-02",12.4
"1751","2014-04-03",12.22
"1752","2014-04-04",12.07
"1753","2014-04-07",12.86
"1754","2014-04-08",12.96
"1755","2014-04-09",12.98
"1756","2014-04-10",12.81
"1757","2014-04-11",12.72
"1758","2014-04-14",12.89
"1759","2014-04-15",12.92
"1760","2014-04-16",13.05
"1761","2014-04-17",12.99
"1762","2014-04-21",13.16
"1763","2014-04-22",13.2
"1764","2014-04-23",13.29
"1765","2014-04-24",13.23
"1766","2014-04-25",13.27
"1767","2014-04-28",13.57
"1768","2014-04-29",13.4
"1769","2014-04-30",13.39
"1770","2014-05-01",13.42
"1771","2014-05-02",13.45
"1772","2014-05-05",13.38
"1773","2014-05-06",13.27
"1774","2014-05-07",13.27
"1775","2014-05-08",13.36
"1776","2014-05-09",13.45
"1777","2014-05-12",13.71
"1778","2014-05-13",13.54
"1779","2014-05-14",13.28
"1780","2014-05-15",13.26
"1781","2014-05-16",13.12
"1782","2014-05-19",13.34
"1783","2014-05-20",13.43
"1784","2014-05-21",13.28
"1785","2014-05-22",13.36
"1786","2014-05-23",13.4
"1787","2014-05-27",13.43
"1788","2014-05-28",13.39
"1789","2014-05-29",13.39
"1790","2014-05-30",13.48
"1791","2014-06-02",13.47
"1792","2014-06-03",13.56
"1793","2014-06-04",13.69
"1794","2014-06-05",13.89
"1795","2014-06-06",14.04
"1796","2014-06-09",13.99
"1797","2014-06-10",14.02
"1798","2014-06-11",13.93
"1799","2014-06-12",14.01
"1800","2014-06-13",13.97
"1801","2014-06-16",13.88
"1802","2014-06-17",14
"1803","2014-06-18",14
"1804","2014-06-19",14.02
"1805","2014-06-20",14.07
"1806","2014-06-23",13.99
"1807","2014-06-24",14.05
"1808","2014-06-25",14.09
"1809","2014-06-26",14.14
"1810","2014-06-27",14.48
"1811","2014-06-30",14.26
"1812","2014-07-01",14.19
"1813","2014-07-02",14.11
"1814","2014-07-03",14.2
"1815","2014-07-07",14.14
"1816","2014-07-08",14.04
"1817","2014-07-09",14
"1818","2014-07-10",13.89
"1819","2014-07-11",13.95
"1820","2014-07-14",13.78
"1821","2014-07-15",13.81
"1822","2014-07-16",13.67
"1823","2014-07-17",13.4
"1824","2014-07-18",13.6
"1825","2014-07-21",13.61
"1826","2014-07-22",13.51
"1827","2014-07-23",13.65
"1828","2014-07-24",13.65
"1829","2014-07-25",13.55
"1830","2014-07-28",13.51
"1831","2014-07-29",13.43
"1832","2014-07-30",13.5
"1833","2014-07-31",13.48
"1834","2014-08-01",13.32
"1835","2014-08-04",13.43
"1836","2014-08-05",13.55
"1837","2014-08-06",13.61
"1838","2014-08-07",13.52
"1839","2014-08-08",13.68
"1840","2014-08-11",13.67
"1841","2014-08-12",13.57
"1842","2014-08-13",13.57
"1843","2014-08-14",13.5
"1844","2014-08-15",13.5
"1845","2014-08-18",13.6
"1846","2014-08-19",13.65
"1847","2014-08-20",13.56
"1848","2014-08-21",14.2
"1849","2014-08-22",14.08
"1850","2014-08-25",14.23
"1851","2014-08-26",14.27
"1852","2014-08-27",14.3
"1853","2014-08-28",14.33
"1854","2014-08-29",14.44
"1855","2014-09-02",14.6
"1856","2014-09-03",14.55
"1857","2014-09-04",14.53
"1858","2014-09-05",14.53
"1859","2014-09-08",14.52
"1860","2014-09-09",14.39
"1861","2014-09-10",14.49
"1862","2014-09-11",14.48
"1863","2014-09-12",14.49
"1864","2014-09-15",14.36
"1865","2014-09-16",14.32
"1866","2014-09-17",14.45
"1867","2014-09-18",14.52
"1868","2014-09-19",14.49
"1869","2014-09-22",14.46
"1870","2014-09-23",14.32
"1871","2014-09-24",14.45
"1872","2014-09-25",14.28
"1873","2014-09-26",14.28
"1874","2014-09-29",14.39
"1875","2014-09-30",14.32
"1876","2014-10-01",14.19
"1877","2014-10-02",14.27
"1878","2014-10-03",14.37
"1879","2014-10-06",14.26
"1880","2014-10-07",14.1
"1881","2014-10-08",14.26
"1882","2014-10-09",13.97
"1883","2014-10-10",13.87
"1884","2014-10-13",13.95
"1885","2014-10-14",14.19
"1886","2014-10-15",13.95
"1887","2014-10-16",14.09
"1888","2014-10-17",14.22
"1889","2014-10-20",14.29
"1890","2014-10-21",14.48
"1891","2014-10-22",14.43
"1892","2014-10-23",14.45
"1893","2014-10-24",14.49
"1894","2014-10-27",14.53
"1895","2014-10-28",14.69
"1896","2014-10-29",14.84
"1897","2014-10-30",15.04
"1898","2014-10-31",14.94
"1899","2014-11-03",14.91
"1900","2014-11-04",14.88
"1901","2014-11-05",14.93
"1902","2014-11-06",15.08
"1903","2014-11-07",15.12
"1904","2014-11-10",15.17
"1905","2014-11-11",15.13
"1906","2014-11-12",15.17
"1907","2014-11-13",15.15
"1908","2014-11-14",15.19
"1909","2014-11-17",15.12
"1910","2014-11-18",15.17
"1911","2014-11-19",15.09
"1912","2014-11-20",15.15
"1913","2014-11-21",15.15
"1914","2014-11-24",15.28
"1915","2014-11-25",15.18
"1916","2014-11-26",15.2
"1917","2014-11-28",15.17
"1918","2014-12-01",14.99
"1919","2014-12-02",14.99
"1920","2014-12-03",14.95
"1921","2014-12-04",15
"1922","2014-12-05",15.1
"1923","2014-12-08",15.01
"1924","2014-12-09",15.12
"1925","2014-12-10",15
"1926","2014-12-11",15.08
"1927","2014-12-12",14.94
"1928","2014-12-15",14.81
"1929","2014-12-16",14.89
"1930","2014-12-17",14.79
"1931","2014-12-18",14.85
"1932","2014-12-19",14.8
"1933","2014-12-22",14.79
"1934","2014-12-23",14.89
"1935","2014-12-24",14.95
